actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
29,PT10M04.00S,2022-03-23T23:13:18.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,94.40999984741211,50.0,1610612737,2,0,2022-03-23T23:13:18Z,290000,0.0,0.0,1,right,MISS C. Capela tip Layup,[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
30,PT10M03.00S,2022-03-23T23:13:19.3Z,1,REGULAR,rebound,defensive,[],203924,,,1610612765,2,0,2022-03-23T23:13:19Z,300000,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
31,PT09M54.00S,2022-03-23T23:13:27.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630191,6.356767411300922,44.36274509803921,1610612765,2,0,2022-03-23T23:13:38Z,310000,28.0,7.0,1,left,MISS I. Stewart Hook,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,2.91,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M53.00S,2022-03-23T23:13:28.9Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612765,2,0,2022-03-23T23:13:38Z,320000,,,0,,S. Bey REBOUND (Off:1 Def:0),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,31.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
33,PT09M53.00S,2022-03-23T23:13:31.4Z,1,REGULAR,foul,personal,['2freethrow'],1627789,,,1610612765,2,0,2022-03-23T23:13:46Z,330000,,,0,,T. Luwawu-Cabarrot shooting personal FOUL (1 PF) (Bey 2 FT),"[1627789, 1630180]",1610612737.0,ATL,shooting,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Bey,1630180.0,,,
35,PT09M53.00S,2022-03-23T23:13:52.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630180,,,1610612765,3,0,2022-03-23T23:13:52Z,350000,,,0,,S. Bey Free Throw 1 of 2 (1 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,,,,,,,,1.0,,,,,,,,,,,
36,PT09M53.00S,2022-03-23T23:14:07.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630180,,,1610612765,3,0,2022-03-23T23:14:07Z,360000,,,0,,MISS S. Bey Free Throw 2 of 2,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Missed,,,,,,,,,,,,,,,,,,,
37,PT09M50.00S,2022-03-23T23:14:08.4Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,3,0,2022-03-23T23:14:08Z,370000,,,0,,C. Capela REBOUND (Off:3 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,36.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
38,PT09M35.00S,2022-03-23T23:14:23.3Z,1,REGULAR,2pt,Jump Shot,[],1629027,72.32260183968462,67.8921568627451,1610612737,3,2,2022-03-23T23:14:32Z,380000,89.0,208.0,1,right,T. Young 22' step back Jump Shot (2 PTS) (D. Hunter 1 AST),"[1629027, 1629631]",1610612737.0,ATL,step back,,,Young,T. Young,,,,,22.62,Made,,,,,,,,2.0,D. Hunter,1629631.0,1.0,,,,,,,,
39,PT09M31.00S,2022-03-23T23:14:29.0Z,1,REGULAR,turnover,out-of-bounds,[],1630595,,,1610612765,3,2,2022-03-23T23:14:36Z,390000,,,0,,C. Cunningham bad pass out-of-bounds TURNOVER (1 TO),[1630595],1610612765.0,DET,bad pass,,,Cunningham,C. Cunningham,,,,,,,,,,,1.0,,,,,,,1626302.0,,,,,,,
40,PT09M17.00S,2022-03-23T23:14:54.3Z,1,REGULAR,foul,personal,[],202709,,,1610612737,3,2,2022-03-23T23:15:08Z,400000,,,0,,C. Joseph personal FOUL (1 PF),"[202709, 1629631]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Hunter,1629631.0,,,
42,PT09M11.00S,2022-03-23T23:15:13.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628989,90.8508541392904,48.529411764705884,1610612737,3,4,2022-03-23T23:18:31Z,420000,-7.0,34.0,1,right,K. Huerter floating Jump Shot (2 PTS) (T. Young 1 AST),"[1628989, 1629027]",1610612737.0,ATL,floating,,,Huerter,K. Huerter,,,,,3.43,Made,,,,,,,,2.0,T. Young,1629027.0,1.0,,,,,,,,
44,PT09M00.00S,2022-03-23T23:15:25.9Z,1,REGULAR,foul,personal,['2freethrow'],1627789,,,1610612765,3,4,2022-03-23T23:15:36Z,440000,,,0,,T. Luwawu-Cabarrot shooting personal FOUL (2 PF) (Grant 2 FT),"[1627789, 203924]",1610612737.0,ATL,shooting,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Grant,203924.0,,,
46,PT09M00.00S,2022-03-23T23:15:48.2Z,1,REGULAR,freethrow,1 of 2,[],203924,,,1610612765,4,4,2022-03-23T23:15:48Z,460000,,,0,,J. Grant Free Throw 1 of 2 (1 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Made,,,,,,,,1.0,,,,,,,,,,,
47,PT09M00.00S,2022-03-23T23:15:53.2Z,1,REGULAR,substitution,out,[],1627789,,,1610612765,4,4,2022-03-23T23:16:02Z,470000,,,0,,SUB out: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT09M00.00S,2022-03-23T23:15:53.2Z,1,REGULAR,substitution,in,[],203992,,,1610612765,4,4,2022-03-23T23:16:02Z,480000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT09M00.00S,2022-03-23T23:16:14.7Z,1,REGULAR,freethrow,2 of 2,[],203924,,,1610612765,5,4,2022-03-23T23:16:14Z,490000,,,0,,J. Grant Free Throw 2 of 2 (2 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,Made,,,,,,,,2.0,,,,,,,,,,,
50,PT08M52.00S,2022-03-23T23:16:27.7Z,1,REGULAR,foul,personal,['2freethrow'],202709,,,1610612737,5,4,2022-03-23T23:16:35Z,500000,,,0,,C. Joseph shooting personal FOUL (2 PF) (Hunter 2 FT),"[202709, 1629631]",1610612765.0,DET,shooting,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Hunter,1629631.0,,,
52,PT08M52.00S,2022-03-23T23:16:47.9Z,1,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,5,5,2022-03-23T23:16:47Z,520000,,,0,,D. Hunter Free Throw 1 of 2 (1 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Made,,,,,,,,1.0,,,,,,,,,,,
53,PT08M52.00S,2022-03-23T23:17:02.3Z,1,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,5,6,2022-03-23T23:17:02Z,530000,,,0,,D. Hunter Free Throw 2 of 2 (2 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Made,,,,,,,,2.0,,,,,,,,,,,
54,PT08M40.00S,2022-03-23T23:17:18.5Z,1,REGULAR,3pt,Jump Shot,[],202709,23.04533508541394,8.57843137254902,1610612765,5,6,2022-03-23T23:17:22Z,540000,207.0,164.0,1,left,MISS C. Joseph 26' 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,26.42,Missed,,,,,,,,,,,,,,,,,,,
55,PT08M37.00S,2022-03-23T23:17:21.5Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,5,6,2022-03-23T23:17:22Z,550000,,,0,,C. Capela REBOUND (Off:3 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,54.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
56,PT08M28.00S,2022-03-23T23:17:28.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,91.90210249671485,46.81372549019608,1610612737,5,8,2022-03-23T23:17:33Z,560000,-16.0,24.0,1,right,D. Hunter cutting Layup (4 PTS) (T. Young 2 AST),"[1629631, 1629027]",1610612737.0,ATL,cutting,,,Hunter,D. Hunter,,,,,2.85,Made,,,,,,,,4.0,T. Young,1629027.0,2.0,,,,,,,,
58,PT08M15.00S,2022-03-23T23:17:42.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,6.8823915900131425,44.36274509803921,1610612765,7,8,2022-03-23T23:19:50Z,580000,28.0,12.0,1,left,J. Grant reverse Layup (4 PTS) (C. Cunningham 1 AST),"[203924, 1630595]",1610612765.0,DET,reverse,,,Grant,J. Grant,,,,,3.07,Made,,,,,,,,4.0,C. Cunningham,1630595.0,1.0,,,,,,,,
60,PT08M02.00S,2022-03-23T23:17:56.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203991,92.82194480946123,57.35294117647059,1610612737,7,8,2022-03-23T23:18:00Z,600000,37.0,15.0,1,right,MISS C. Capela turnaround Hook,[203991],1610612737.0,ATL,turnaround,,,Capela,C. Capela,,,,,3.97,Missed,,,,,,,,,,,,,,,,,,,
61,PT08M00.00S,2022-03-23T23:17:58.0Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,7,8,2022-03-23T23:18:00Z,610000,,,0,,I. Stewart REBOUND (Off:0 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,60.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
62,PT07M54.00S,2022-03-23T23:18:03.9Z,1,REGULAR,turnover,bad pass,[],1630595,,,1610612765,7,8,2022-03-23T23:18:12Z,620000,,,0,,C. Cunningham bad pass TURNOVER (2 TO),"[1630595, 1629027]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,2.0,Young,1629027.0,,,,,,,,,,,,
63,PT07M54.00S,2022-03-23T23:18:03.9Z,1,REGULAR,steal,,[],1629027,,,1610612737,7,8,2022-03-23T23:18:06Z,630000,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M47.00S,2022-03-23T23:18:11.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628989,74.55650459921156,14.705882352941174,1610612737,7,11,2022-03-23T23:20:30Z,640000,-176.0,187.0,1,right,K. Huerter 25' 3PT running (5 PTS) (T. Young 3 AST),"[1628989, 1629027]",1610612737.0,ATL,running,,,Huerter,K. Huerter,,,,,25.69,Made,,,,,,,,5.0,T. Young,1629027.0,3.0,,,,,,,,
66,PT07M25.00S,2022-03-23T23:18:32.7Z,1,REGULAR,3pt,Jump Shot,[],1630180,7.276609724047319,2.941176470588232,1610612765,7,11,2022-03-23T23:18:36Z,660000,235.0,16.0,1,left,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,23.58,Missed,,,,,,,,,,,,,,,,,,,
67,PT07M23.00S,2022-03-23T23:18:34.7Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612737,7,11,2022-03-23T23:18:36Z,670000,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,66.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
68,PT07M00.00S,2022-03-23T23:18:57.9Z,1,REGULAR,2pt,Jump Shot,[],1629631,73.242444152431,38.970588235294116,1610612737,7,11,2022-03-23T23:19:02Z,680000,-55.0,199.0,1,right,MISS D. Hunter 20' Jump Shot,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,20.65,Missed,,,,,,,,,,,,,,,,,,,
69,PT06M57.00S,2022-03-23T23:19:00.4Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,7,11,2022-03-23T23:19:00Z,690000,,,0,,I. Stewart REBOUND (Off:0 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,68.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
70,PT06M43.00S,2022-03-23T23:19:15.5Z,1,REGULAR,3pt,Jump Shot,[],203924,22.125492772667542,92.8921568627451,1610612765,10,11,2022-03-23T23:19:19Z,700000,-214.0,155.0,1,left,J. Grant 26' 3PT  (7 PTS) (S. Bey 1 AST),"[203924, 1630180]",1610612765.0,DET,,,,Grant,J. Grant,,,,,26.49,Made,,,,,,,,7.0,S. Bey,1630180.0,1.0,,,,,,,,
72,PT06M18.00S,2022-03-23T23:19:39.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203991,92.82194480946123,49.754901960784316,1610612737,10,11,2022-03-23T23:19:44Z,720000,-1.0,15.0,1,right,MISS C. Capela alley-oop Layup,[203991],1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,1.5,Missed,,,,,,,,,,,,,,,,,,,
73,PT06M15.00S,2022-03-23T23:19:42.2Z,1,REGULAR,rebound,defensive,[],202709,,,1610612765,10,11,2022-03-23T23:23:38Z,730000,,,0,,C. Joseph REBOUND (Off:0 Def:1),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,72.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
76,PT06M00.00S,2022-03-23T23:19:58.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,7.276609724047319,51.470588235294116,1610612765,10,11,2022-03-23T23:20:05Z,760000,-7.0,16.0,1,left,MISS S. Bey driving Layup,[1630180],1610612765.0,DET,driving,,,Bey,S. Bey,,,,,1.75,Missed,,,,,,,,,,,,,,,,,,,
77,PT05M58.00S,2022-03-23T23:20:00.5Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,10,11,2022-03-23T23:20:05Z,770000,,,0,,I. Stewart REBOUND (Off:1 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,76.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
78,PT05M56.00S,2022-03-23T23:20:01.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,7.670827858081481,49.01960784313726,1610612765,10,11,2022-03-23T23:24:43Z,780000,5.0,20.0,1,left,MISS I. Stewart putback Layup,[1630191],1610612765.0,DET,putback,,,Stewart,I. Stewart,,,,,2.02,Missed,,,,,,,,,,,,,,,,,,,
79,PT05M54.00S,2022-03-23T23:20:03.8Z,1,REGULAR,rebound,offensive,[],1630595,,,1610612765,10,11,2022-03-23T23:20:03Z,790000,,,0,,C. Cunningham REBOUND (Off:1 Def:0),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,78.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
80,PT05M52.00S,2022-03-23T23:20:05.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630595,5.699737187910642,47.79411764705882,1610612765,12,11,2022-03-23T23:20:10Z,800000,11.0,1.0,1,left,C. Cunningham driving Layup (4 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,1.11,Made,,,,,,,,4.0,,,,,,,,,,,
81,PT05M31.00S,2022-03-23T23:20:26.2Z,1,REGULAR,3pt,Jump Shot,[],1629027,68.11760840998686,57.1078431372549,1610612737,12,14,2022-03-23T23:25:21Z,810000,36.0,247.0,1,right,T. Young 24' 3PT step back (5 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,24.97,Made,,,,,,,,5.0,,,,,,,,,,,
82,PT05M25.00S,2022-03-23T23:20:36.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,12,14,2022-03-23T23:20:36Z,820000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M25.00S,2022-03-23T23:20:37.4Z,1,REGULAR,substitution,out,[],202709,,,1610612765,12,14,2022-03-23T23:23:27Z,830000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M25.00S,2022-03-23T23:20:37.4Z,1,REGULAR,substitution,out,[],203991,,,1610612765,12,14,2022-03-23T23:23:27Z,840000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M25.00S,2022-03-23T23:20:37.4Z,1,REGULAR,substitution,in,[],1630165,,,1610612765,12,14,2022-03-23T23:23:27Z,850000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M25.00S,2022-03-23T23:20:37.4Z,1,REGULAR,substitution,in,[],1630168,,,1610612765,12,14,2022-03-23T23:23:27Z,860000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M13.00S,2022-03-23T23:23:56.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,5.568331143232584,55.63725490196079,1610612765,14,14,2022-03-23T23:24:00Z,870000,-28.0,0.0,1,left,K. Hayes driving Layup (2 PTS),[1630165],1610612765.0,DET,driving,,,Hayes,K. Hayes,,,,,2.82,Made,,,,,,,,2.0,,,,,,,,,,,
89,PT05M01.00S,2022-03-23T23:24:08.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,92.82194480946123,50.245098039215684,1610612737,14,16,2022-03-23T23:25:59Z,880000,1.0,15.0,1,right,D. Hunter driving Layup (6 PTS),[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,1.5,Made,,,,,,,,6.0,,,,,,,,,,,
90,PT04M40.00S,2022-03-23T23:24:29.9Z,1,REGULAR,3pt,Jump Shot,[],203924,30.009855453350852,22.794117647058826,1610612765,14,16,2022-03-23T23:24:37Z,890000,136.0,230.0,1,left,MISS J. Grant 26' 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,26.69,Missed,,,,,,,,,,,,,,,,,,,
