actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
91,PT04M47.00S,2022-04-08T23:26:13.2Z,1,REGULAR,foul,offensive,[],1630595,,,1610612765,4,17,2022-04-08T23:26:35Z,900000,,,0,,C. Cunningham charge offensive FOUL (1 PF),"[1630595, 203114]",1610612765.0,DET,charge,,,Cunningham,C. Cunningham,,,,,,,,,,,2530.0,1.0,0.0,Middleton,203114.0,,,,,,,,,
93,PT04M47.00S,2022-04-08T23:26:13.2Z,1,REGULAR,turnover,offensive foul,[],1630595,,,1610612765,4,17,2022-04-08T23:26:13Z,920000,,,0,,C. Cunningham offensive foul TURNOVER (2 TO),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,2530.0,,,,,,,,,2.0,,,,
94,PT04M36.00S,2022-04-08T23:26:37.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201588,6.225361366622863,54.16666666666667,1610612749,4,19,2022-04-08T23:26:45Z,930000,-21.0,6.0,1,left,G. Hill driving Layup (2 PTS),[201588],1610612749.0,MIL,driving,,,Hill,G. Hill,,,,,2.16,Made,,,,,,,,,,2.0,,,,,,,,
95,PT04M13.00S,2022-04-08T23:27:00.3Z,1,REGULAR,3pt,Jump Shot,[],1630191,92.69053876478318,96.81372549019608,1610612765,4,19,2022-04-08T23:27:05Z,940000,234.0,16.0,1,right,MISS I. Stewart 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,23.47,Missed,,,,,,,,,,,,,,,,,,
96,PT04M13.00S,2022-04-08T23:27:00.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,4,19,2022-04-08T23:27:05Z,950000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,95.0,,,,,,,,,,,,,,,,,
97,PT04M13.00S,2022-04-08T23:27:05.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,4,19,2022-04-08T23:27:05Z,960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M13.00S,2022-04-08T23:27:06.0Z,1,REGULAR,substitution,out,[],1630191,,,1610612749,4,19,2022-04-08T23:27:22Z,970000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M13.00S,2022-04-08T23:27:06.0Z,1,REGULAR,substitution,out,[],203507,,,1610612749,4,19,2022-04-08T23:27:22Z,980000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M13.00S,2022-04-08T23:27:06.0Z,1,REGULAR,substitution,in,[],1630296,,,1610612749,4,19,2022-04-08T23:27:22Z,990000,,,0,,SUB in: B. Key,[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M13.00S,2022-04-08T23:27:06.0Z,1,REGULAR,substitution,in,[],201950,,,1610612749,4,19,2022-04-08T23:27:22Z,1000000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M01.00S,2022-04-08T23:27:35.0Z,1,REGULAR,3pt,Jump Shot,[],203114,32.77554204993429,54.14368872549019,1610612749,4,19,2022-04-08T23:27:45Z,1010000,-21.0,256.0,1,left,MISS K. Middleton 25' step back 3PT,[203114],1610612749.0,MIL,step back,,,Middleton,K. Middleton,,,,,25.64,Missed,,,,,,,,,,,,,,,,,,
103,PT03M55.00S,2022-04-08T23:27:41.0Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,4,19,2022-04-08T23:27:42Z,1020000,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,102.0,1.0,1.0,0.0,,,,,,,,,,,,,,
104,PT03M52.00S,2022-04-08T23:27:48.7Z,1,REGULAR,violation,kicked ball,[],1626192,,,1610612765,4,19,2022-04-08T23:27:53Z,1030000,,,0,,P. Connaughton kicked ball VIOLATION,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,1627524.0,,,,,,,,,,,,,
105,PT03M52.00S,2022-04-08T23:27:51.7Z,1,REGULAR,substitution,out,[],203114,,,1610612765,4,19,2022-04-08T23:27:57Z,1040000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M52.00S,2022-04-08T23:27:51.7Z,1,REGULAR,substitution,in,[],201572,,,1610612765,4,19,2022-04-08T23:27:57Z,1050000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M39.00S,2022-04-08T23:28:20.1Z,1,REGULAR,turnover,out-of-bounds,[],203482,,,1610612765,4,19,2022-04-08T23:28:28Z,1060000,,,0,,K. Olynyk bad pass out-of-bounds TURNOVER (1 TO),[203482],1610612765.0,DET,bad pass,,,Olynyk,K. Olynyk,,,,,,,,,,,2530.0,,,,,,,,,1.0,,,,
108,PT03M20.00S,2022-04-08T23:28:42.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626171,17.789093298291732,37.745098039215684,1610612749,4,19,2022-04-08T23:28:47Z,1070000,61.0,115.0,1,left,MISS B. Portis 13' Jump Shot,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,13.01,Missed,,,,,,,,,,,,,,,,,,
109,PT03M17.00S,2022-04-08T23:28:45.4Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,4,19,2022-04-08T23:28:45Z,1080000,,,0,,C. Cunningham REBOUND (Off:0 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,108.0,2.0,2.0,0.0,,,,,,,,,,,,,,
110,PT03M10.00S,2022-04-08T23:28:52.9Z,1,REGULAR,3pt,Jump Shot,[],203482,74.4250985545335,87.25490196078431,1610612765,4,19,2022-04-08T23:28:58Z,1090000,186.0,188.0,1,right,MISS K. Olynyk 26' 3PT,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,
111,PT03M08.00S,2022-04-08T23:28:54.9Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,4,19,2022-04-08T23:28:58Z,1100000,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,110.0,2.0,2.0,0.0,,,,,,,,,,,,,,
112,PT03M08.00S,2022-04-08T23:28:59.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,4,19,2022-04-08T23:28:59Z,1110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M08.00S,2022-04-08T23:29:00.0Z,1,REGULAR,substitution,out,[],1630165,,,1610612749,4,19,2022-04-08T23:29:05Z,1120000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M08.00S,2022-04-08T23:29:00.0Z,1,REGULAR,substitution,in,[],1628402,,,1610612749,4,19,2022-04-08T23:29:05Z,1130000,,,0,,SUB in: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M53.00S,2022-04-08T23:29:22.8Z,1,REGULAR,3pt,Jump Shot,[],201950,32.24375821287779,35.5392156862745,1610612749,4,19,2022-04-08T23:30:32Z,1140000,72.0,251.0,1,left,MISS J. Holiday 26' pullup 3PT,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,
116,PT02M51.00S,2022-04-08T23:29:24.8Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612765,4,19,2022-04-08T23:29:26Z,1150000,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,,,,,,,
117,PT02M48.00S,2022-04-08T23:29:32.0Z,1,REGULAR,foul,personal,[],201950,,,1610612765,4,19,2022-04-08T23:29:44Z,1160000,,,0,,J. Holiday personal FOUL (1 PF),"[201950, 203482]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,2882.0,1.0,0.0,Olynyk,203482.0,,,,,,,,,
119,PT02M48.00S,2022-04-08T23:29:43.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,4,19,2022-04-08T23:29:43Z,1180000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M48.00S,2022-04-08T23:29:44.5Z,1,REGULAR,substitution,out,[],1630180,,,1610612765,4,19,2022-04-08T23:32:34Z,1190000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M48.00S,2022-04-08T23:29:44.5Z,1,REGULAR,substitution,in,[],203585,,,1610612765,4,19,2022-04-08T23:32:34Z,1200000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M39.00S,2022-04-08T23:32:44.6Z,1,REGULAR,3pt,Jump Shot,[],203482,74.4250985545335,86.27450980392157,1610612765,4,19,2022-04-08T23:32:50Z,1210000,181.0,188.0,1,right,MISS K. Olynyk 26' 3PT,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,26.12,Missed,,,,,,,,,,,,,,,,,,
123,PT02M35.00S,2022-04-08T23:32:48.6Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,4,19,2022-04-08T23:32:50Z,1220000,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,122.0,3.0,3.0,0.0,,,,,,,,,,,,,,
124,PT02M32.00S,2022-04-08T23:32:51.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626192,31.192509855453352,81.37254901960785,1610612749,4,19,2022-04-08T23:33:49Z,1230000,-157.0,241.0,1,left,MISS P. Connaughton 28' running 3PT,[1626192],1610612749.0,MIL,running,,,Connaughton,P. Connaughton,,,,,28.73,Missed,,,,,,,,,,,,,,,,,,
125,PT02M25.00S,2022-04-08T23:32:58.5Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,4,19,2022-04-08T23:32:59Z,1240000,,,0,,B. Portis REBOUND (Off:1 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,124.0,4.0,3.0,1.0,,,,,,,,,,,,,,
126,PT02M25.00S,2022-04-08T23:32:58.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626171,5.590000152587891,50.0,1610612749,4,19,2022-04-08T23:33:00Z,1250000,0.0,0.0,1,left,MISS B. Portis tip Layup,[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
127,PT02M25.00S,2022-04-08T23:32:58.0Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,4,19,2022-04-08T23:33:00Z,1260000,,,0,,B. Portis REBOUND (Off:2 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,126.0,5.0,3.0,2.0,,,,,,,,,,,,,,
128,PT02M22.00S,2022-04-08T23:33:00.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,6.356767411300922,53.431372549019606,1610612749,4,21,2022-04-08T23:33:13Z,1270000,-17.0,7.0,1,left,B. Portis Layup (2 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,1.87,Made,,,,,,,,,,2.0,,,,,,,,
129,PT02M13.00S,2022-04-08T23:33:10.8Z,1,REGULAR,3pt,Jump Shot,[],1628402,68.38042049934297,66.66666666666667,1610612765,4,21,2022-04-08T23:33:16Z,1280000,83.0,245.0,1,right,MISS F. Jackson 25' 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,
130,PT02M13.00S,2022-04-08T23:33:10.8Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,4,21,2022-04-08T23:33:16Z,1290000,,,0,,B. Portis REBOUND (Off:2 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,129.0,6.0,4.0,2.0,,,,,,,,,,,,,,
131,PT02M02.00S,2022-04-08T23:33:21.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,6.4881734559789805,45.09803921568627,1610612749,4,23,2022-04-08T23:33:26Z,1300000,25.0,8.0,1,left,J. Holiday driving Layup (4 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,2.59,Made,,,,,,,,,,4.0,,,,,,,,
132,PT01M49.00S,2022-04-08T23:33:35.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,92.42772667542707,50.0,1610612765,6,23,2022-04-08T23:33:39Z,1310000,0.0,19.0,1,right,C. Cunningham driving Layup (2 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,1.87,Made,,,,,,,,,,2.0,,,,,,,,
133,PT01M34.00S,2022-04-08T23:33:49.2Z,1,REGULAR,2pt,Jump Shot,[],201950,22.733245729303547,52.35523897058824,1610612749,6,23,2022-04-08T23:33:55Z,1320000,-12.0,161.0,1,left,MISS J. Holiday 16' step back Shot,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,16.16,Missed,,,,,,,,,,,,,,,,,,
134,PT01M31.00S,2022-04-08T23:33:52.2Z,1,REGULAR,rebound,defensive,[],1630296,,,1610612765,6,23,2022-04-08T23:33:55Z,1330000,,,0,,B. Key REBOUND (Off:0 Def:1),[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,,,133.0,1.0,1.0,0.0,,,,,,,,,,,,,,
135,PT01M20.00S,2022-04-08T23:34:03.7Z,1,REGULAR,3pt,Jump Shot,[],1630296,94.92444152431011,3.1862745098039227,1610612765,6,23,2022-04-08T23:34:07Z,1340000,-234.0,-5.0,1,right,MISS B. Key 3PT,[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,
136,PT01M18.00S,2022-04-08T23:34:05.7Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,6,23,2022-04-08T23:34:07Z,1350000,,,0,,B. Portis REBOUND (Off:2 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,135.0,7.0,5.0,2.0,,,,,,,,,,,,,,
137,PT01M09.00S,2022-04-08T23:34:15.3Z,1,REGULAR,2pt,Jump Shot,[],1626171,8.984888304862025,74.01960784313725,1610612749,6,25,2022-04-08T23:34:39Z,1360000,-120.0,32.0,1,left,B. Portis 12' turnaround fadeaway Jump Shot (4 PTS),[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,12.43,Made,,,,,,,,,,4.0,,,,,,,,
138,PT00M56.80S,2022-04-08T23:34:29.7Z,1,REGULAR,2pt,Jump Shot,[],1630595,76.7904073587385,72.30392156862744,1610612765,8,25,2022-04-08T23:34:42Z,1370000,112.0,166.0,1,right,C. Cunningham 19' pullup Jump Shot (4 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,19.97,Made,,,,,,,,,,4.0,,,,,,,,
139,PT00M43.60S,2022-04-08T23:34:45.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201588,6.356767411300922,54.16666666666667,1610612749,8,27,2022-04-08T23:34:50Z,1380000,-21.0,7.0,1,left,G. Hill driving Layup (4 PTS),[201588],1610612749.0,MIL,driving,,,Hill,G. Hill,,,,,2.2,Made,,,,,,,,,,4.0,,,,,,,,
140,PT00M43.60S,2022-04-08T23:34:48.0Z,1,REGULAR,foul,personal,['1freethrow'],1630296,,,1610612749,8,27,2022-04-08T23:34:58Z,1390000,,,0,,B. Key shooting personal FOUL (1 PF) (Hill 1 FT),"[1630296, 201588]",1610612765.0,DET,shooting,,,Key,B. Key,,,,,,,,,,,2882.0,1.0,0.0,Hill,201588.0,,,,,,,,,
142,PT00M43.60S,2022-04-08T23:34:59.4Z,1,REGULAR,substitution,out,[],201572,,,1610612749,8,27,2022-04-08T23:35:32Z,1410000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M43.60S,2022-04-08T23:34:59.4Z,1,REGULAR,substitution,in,[],1628975,,,1610612749,8,27,2022-04-08T23:35:32Z,1420000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M43.60S,2022-04-08T23:35:17.0Z,1,REGULAR,freethrow,1 of 1,[],201588,,,1610612749,8,28,2022-04-08T23:35:17Z,1430000,,,0,,G. Hill Free Throw 1 of 1 (5 PTS),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
145,PT00M32.00S,2022-04-08T23:35:30.2Z,1,REGULAR,3pt,Jump Shot,[],1630296,84.28055190538765,96.07843137254902,1610612765,8,28,2022-04-08T23:35:33Z,1440000,230.0,95.0,1,right,MISS B. Key 24' 3PT,[1630296],1610612765.0,DET,,,,Key,B. Key,,,,,24.93,Missed,,,,,,,,,,,,,,,,,,
146,PT00M29.40S,2022-04-08T23:35:32.8Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,8,28,2022-04-08T23:35:33Z,1450000,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,,,
147,PT00M26.30S,2022-04-08T23:35:38.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201588,33.42641261498029,28.186274509803923,1610612749,8,28,2022-04-08T23:37:24Z,1460000,109.0,262.0,1,left,MISS G. Hill 28' running pullup 3PT,[201588],1610612749.0,MIL,running pullup,,,Hill,G. Hill,,,,,28.35,Missed,,,,,,,,,,,,,,,,,,
148,PT00M22.00S,2022-04-08T23:35:42.5Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,8,28,2022-04-08T23:37:24Z,1470000,,,0,,B. Portis REBOUND (Off:3 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,147.0,8.0,5.0,3.0,,,,,,,,,,,,,,
149,PT00M21.90S,2022-04-08T23:35:41.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,6.4881734559789805,49.01960784313726,1610612749,8,30,2022-04-08T23:37:57Z,1480000,5.0,8.0,1,left,B. Portis putback Layup (6 PTS),[1626171],1610612749.0,MIL,putback,,,Portis,B. Portis,,,,,0.98,Made,,,,,,,,,,6.0,,,,,,,,
150,PT00M02.50S,2022-04-08T23:36:05.3Z,1,REGULAR,2pt,Jump Shot,[],1630595,73.89947437582128,33.08823529411765,1610612765,8,30,2022-04-08T23:36:09Z,1490000,-85.0,193.0,1,right,MISS C. Cunningham 21' pullup Shot,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,21.05,Missed,,,,,,,,,,,,,,,,,,
151,PT00M02.50S,2022-04-08T23:36:05.3Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,8,30,2022-04-08T23:36:09Z,1500000,,,0,,B. Portis REBOUND (Off:3 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,150.0,9.0,6.0,3.0,,,,,,,,,,,,,,
152,PT00M00.60S,2022-04-08T23:36:09.9Z,1,REGULAR,3pt,Jump Shot,[],1626171,55.23981603153745,50.245098039215684,1610612749,8,30,2022-04-08T23:36:39Z,1510000,-1.0,467.0,1,left,MISS B. Portis 46' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,46.68,Missed,,,,,,,,,,,,,,,,,,
153,PT00M00.10S,2022-04-08T23:36:10.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,8,30,2022-04-08T23:36:39Z,1520000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,152.0,,,,,,,,,,,,,,,,,
154,PT00M00.00S,2022-04-08T23:36:16.9Z,1,REGULAR,period,end,[],0,,,1610612749,8,30,2022-04-08T23:36:16Z,1530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-04-08T23:38:22.1Z,2,REGULAR,substitution,out,['startperiod'],1630595,,,1610612749,8,30,2022-04-08T23:38:57Z,1540000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-04-08T23:38:22.1Z,2,REGULAR,substitution,out,['startperiod'],201588,,,1610612749,8,30,2022-04-08T23:38:57Z,1550000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-04-08T23:38:22.1Z,2,REGULAR,substitution,out,['startperiod'],1626171,,,1610612749,8,30,2022-04-08T23:38:57Z,1560000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-04-08T23:38:22.1Z,2,REGULAR,substitution,in,['startperiod'],1629035,,,1610612749,8,30,2022-04-08T23:38:57Z,1570000,,,0,,SUB in: C. Edwards,[1629035],1610612765.0,DET,,,,Edwards,C. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-04-08T23:38:22.1Z,2,REGULAR,substitution,in,['startperiod'],201572,,,1610612749,8,30,2022-04-08T23:38:57Z,1580000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-04-08T23:38:22.1Z,2,REGULAR,substitution,in,['startperiod'],203507,,,1610612749,8,30,2022-04-08T23:38:57Z,1590000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-04-08T23:38:57.4Z,2,REGULAR,period,start,[],0,,,1610612765,8,30,2022-04-08T23:38:57Z,1600000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M45.00S,2022-04-08T23:39:11.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628402,93.61038107752957,52.94117647058824,1610612765,8,30,2022-04-08T23:39:17Z,1610000,15.0,8.0,1,right,MISS F. Jackson driving finger roll Layup,[1628402],1610612765.0,DET,driving finger roll,,,Jackson,F. Jackson,,,,,1.65,Missed,,,,,,,,,,,,,,,,,,
163,PT11M43.00S,2022-04-08T23:39:13.5Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,8,30,2022-04-08T23:39:17Z,1620000,,,0,,P. Connaughton REBOUND (Off:0 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,162.0,2.0,2.0,0.0,,,,,,,,,,,,,,
164,PT11M39.00S,2022-04-08T23:39:17.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628975,5.831143232588701,97.30392156862744,1610612749,8,30,2022-04-08T23:40:38Z,1630000,-237.0,2.0,1,left,MISS J. Carter running 3PT,[1628975],1610612749.0,MIL,running,,,Carter,J. Carter,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,
165,PT11M36.00S,2022-04-08T23:39:19.9Z,2,REGULAR,rebound,defensive,[],203482,,,1610612765,8,30,2022-04-08T23:39:19Z,1640000,,,0,,K. Olynyk REBOUND (Off:0 Def:2),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,164.0,2.0,2.0,0.0,,,,,,,,,,,,,,
166,PT11M27.00S,2022-04-08T23:39:29.2Z,2,REGULAR,3pt,Jump Shot,[],203585,93.87319316688567,2.941176470588232,1610612765,11,30,2022-04-08T23:39:41Z,1650000,-235.0,5.0,1,right,R. McGruder 3PT  (3 PTS) (F. Jackson 1 AST),"[203585, 1628402]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,23.54,Made,,,,,,,,,,3.0,F. Jackson,1628402.0,1.0,,,,,
168,PT11M13.00S,2022-04-08T23:39:48.3Z,2,REGULAR,foul,personal,[],1630296,,,1610612749,11,30,2022-04-08T23:40:09Z,1670000,,,0,,B. Key personal FOUL (2 PF),"[1630296, 203507]",1610612765.0,DET,,,,Key,B. Key,,,,,,,,,,,2882.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
170,PT11M04.00S,2022-04-08T23:40:14.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,6.619579500657039,45.58823529411765,1610612749,11,32,2022-04-08T23:40:18Z,1690000,22.0,10.0,1,left,P. Connaughton driving Layup (2 PTS) (J. Holiday 3 AST),"[1626192, 201950]",1610612749.0,MIL,driving,,,Connaughton,P. Connaughton,,,,,2.41,Made,,,,,,,,,,2.0,J. Holiday,201950.0,3.0,,,,,
172,PT10M46.00S,2022-04-08T23:40:33.1Z,2,REGULAR,3pt,Jump Shot,[],203585,95.05584756898817,3.4313725490196134,1610612765,14,32,2022-04-08T23:40:36Z,1710000,-233.0,-6.0,1,right,R. McGruder 3PT  (6 PTS) (K. Olynyk 1 AST),"[203585, 203482]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,23.29,Made,,,,,,,,,,6.0,K. Olynyk,203482.0,1.0,,,,,
174,PT10M34.00S,2022-04-08T23:40:46.0Z,2,REGULAR,3pt,Jump Shot,[],201572,32.11235216819975,22.303921568627445,1610612749,14,35,2022-04-08T23:40:50Z,1730000,138.0,249.0,1,left,B. Lopez 28' 3PT  (8 PTS) (J. Holiday 4 AST),"[201572, 201950]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,28.53,Made,,,,,,,,,,8.0,J. Holiday,201950.0,4.0,,,,,
176,PT10M20.00S,2022-04-08T23:40:59.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203482,94.13600525624179,53.67647058823529,1610612765,16,35,2022-04-08T23:41:06Z,1750000,18.0,3.0,1,right,K. Olynyk driving reverse Layup (2 PTS),[203482],1610612765.0,DET,driving reverse,,,Olynyk,K. Olynyk,,,,,1.86,Made,,,,,,,,,,2.0,,,,,,,,
