actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
25,PT10M11.00S,2021-12-19T23:14:17.6Z,1,REGULAR,foul,personal,['3freethrow'],1629216,,,1610612765,2,0,2021-12-19T23:14:30Z,250000,,,0,,G. Vincent shooting personal FOUL (1 PF) (Bey 3 FT),"[1629216, 1630180]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,,,,,,,,1627963.0,1.0,0.0,Bey,1630180.0,,,,,,,,
27,PT10M11.00S,2021-12-19T23:14:40.5Z,1,REGULAR,freethrow,1 of 3,[],1630180,,,1610612765,3,0,2021-12-19T23:14:40Z,270000,,,0,,S. Bey Free Throw 1 of 3 (1 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
28,PT10M11.00S,2021-12-19T23:14:47.8Z,1,REGULAR,freethrow,2 of 3,[],1630180,,,1610612765,4,0,2021-12-19T23:14:47Z,280000,,,0,,S. Bey Free Throw 2 of 3 (2 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
29,PT10M11.00S,2021-12-19T23:15:02.5Z,1,REGULAR,freethrow,3 of 3,[],1630180,,,1610612765,5,0,2021-12-19T23:15:02Z,290000,,,0,,S. Bey Free Throw 3 of 3 (3 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
30,PT09M58.00S,2021-12-19T23:15:16.4Z,1,REGULAR,3pt,Jump Shot,[],1629130,81.25821287779237,4.411764705882348,1610612748,5,3,2021-12-19T23:15:22Z,300000,-228.0,124.0,1,right,D. Robinson 25' 3PT  (3 PTS) (K. Lowry 1 AST),"[1629130, 200768]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,25.93,Made,3.0,,,,,,,,,,K. Lowry,200768.0,1.0,,,,,
32,PT09M42.00S,2021-12-19T23:15:32.5Z,1,REGULAR,3pt,Jump Shot,[],1630165,33.42641261498029,39.950980392156865,1610612765,5,3,2021-12-19T23:15:38Z,320000,50.0,262.0,1,left,MISS K. Hayes 26' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,26.65,Missed,,,,,,,,,,,,,,,,,,
33,PT09M38.00S,2021-12-19T23:15:36.5Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612748,5,3,2021-12-19T23:15:38Z,330000,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,
34,PT09M33.00S,2021-12-19T23:15:44.1Z,1,REGULAR,foul,personal,[],1630165,,,1610612748,5,3,2021-12-19T23:15:58Z,340000,,,0,,K. Hayes personal FOUL (1 PF),"[1630165, 200782]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,1627963.0,1.0,0.0,Tucker,200782.0,,,,,,,,
36,PT09M22.00S,2021-12-19T23:16:11.3Z,1,REGULAR,3pt,Jump Shot,[],1629216,92.64126149802891,96.54564950980392,1610612748,5,3,2021-12-19T23:16:20Z,360000,233.0,17.0,1,right,MISS G. Vincent 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,23.33,Missed,,,,,,,,,,,,,,,,,,
37,PT09M19.00S,2021-12-19T23:16:14.3Z,1,REGULAR,rebound,defensive,[],1628977,,,1610612765,5,3,2021-12-19T23:16:20Z,370000,,,0,,H. Diallo REBOUND (Off:0 Def:2),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,36.0,2.0,2.0,0.0,,,,,,,,,,,,,
38,PT09M15.00S,2021-12-19T23:16:19.3Z,1,REGULAR,turnover,bad pass,[],1630595,,,1610612765,5,3,2021-12-19T23:16:24Z,380000,,,0,,C. Cunningham bad pass TURNOVER (1 TO),"[1630595, 1629216]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,1.0,Vincent,1629216.0,,
39,PT09M15.00S,2021-12-19T23:16:19.3Z,1,REGULAR,steal,,[],1629216,,,1610612748,5,3,2021-12-19T23:16:22Z,390000,,,0,,G. Vincent STEAL (1 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
40,PT09M13.00S,2021-12-19T23:16:24.5Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629216,94.66162943495401,52.94117647058824,1610612748,5,5,2021-12-19T23:17:47Z,400000,15.0,-2.0,1,right,G. Vincent running Jump Shot (2 PTS),[1629216],1610612748.0,MIA,running,,,Vincent,G. Vincent,,,,,1.49,Made,2.0,,,,,,,,,,,,,,,,,
42,PT09M13.00S,2021-12-19T23:16:33.1Z,1,REGULAR,foul,personal,['1freethrow'],1630165,,,1610612748,5,5,2021-12-19T23:24:44Z,420000,,,0,,K. Hayes shooting personal FOUL (2 PF) (Vincent 1 FT),"[1630165, 1629216]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,,,,,,,,1151.0,2.0,0.0,Vincent,1629216.0,,,,,,,,
44,PT09M13.00S,2021-12-19T23:16:53.5Z,1,REGULAR,substitution,out,[],1630165,,,1610612748,5,5,2021-12-19T23:17:11Z,440000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
45,PT09M13.00S,2021-12-19T23:16:53.5Z,1,REGULAR,substitution,in,[],1630240,,,1610612748,5,5,2021-12-19T23:17:11Z,450000,,,0,,SUB in: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,
46,PT09M13.00S,2021-12-19T23:17:09.9Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629216,,,1610612748,5,5,2021-12-19T23:17:09Z,460000,,,0,,MISS G. Vincent Free Throw 1 of 1,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,Missed,,,,,,,,,,,,,,,,,,
47,PT09M11.00S,2021-12-19T23:17:11.1Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,5,5,2021-12-19T23:17:11Z,470000,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,46.0,1.0,1.0,0.0,,,,,,,,,,,,,
48,PT08M52.00S,2021-12-19T23:17:29.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,11.48160315374507,51.22549019607843,1610612765,7,5,2021-12-19T23:17:35Z,480000,-6.0,55.0,1,left,H. Diallo driving Layup (4 PTS) (C. Cunningham 1 AST),"[1628977, 1630595]",1610612765.0,DET,driving,,,Diallo,H. Diallo,,,,,5.57,Made,4.0,,,,,,,,,,C. Cunningham,1630595.0,1.0,,,,,
49,PT08M36.00S,2021-12-19T23:17:46.5Z,1,REGULAR,turnover,bad pass,[],203473,,,1610612748,7,5,2021-12-19T23:17:53Z,490000,,,0,,D. Dedmon bad pass TURNOVER (1 TO),"[203473, 1630595]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,1.0,Cunningham,1630595.0,,
50,PT08M36.00S,2021-12-19T23:17:46.5Z,1,REGULAR,steal,,[],1630595,,,1610612765,7,5,2021-12-19T23:17:48Z,500000,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
51,PT08M32.00S,2021-12-19T23:17:50.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630180,7.670827858081481,50.73529411764706,1610612765,9,5,2021-12-19T23:17:59Z,510000,-4.0,20.0,1,left,S. Bey running DUNK (5 PTS) (C. Cunningham 2 AST),"[1630180, 1630595]",1610612765.0,DET,running,,,Bey,S. Bey,,,,,1.99,Made,5.0,,,,,,,,,,C. Cunningham,1630595.0,2.0,,,,,
53,PT08M14.00S,2021-12-19T23:18:07.8Z,1,REGULAR,3pt,Jump Shot,[],1629216,69.4316688567674,79.90196078431373,1610612748,9,8,2021-12-19T23:18:15Z,530000,150.0,235.0,1,right,G. Vincent 27' 3PT step back (5 PTS),[1629216],1610612748.0,MIA,step back,,,Vincent,G. Vincent,,,,,27.84,Made,5.0,,,,,,,,,,,,,,,,,
54,PT08M01.00S,2021-12-19T23:18:21.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,11.218791064388967,53.92156862745098,1610612765,11,8,2021-12-19T23:18:27Z,540000,-20.0,53.0,1,left,C. Cunningham driving Hook (2 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,5.65,Made,2.0,,,,,,,,,,,,,,,,,
55,PT07M47.00S,2021-12-19T23:18:34.4Z,1,REGULAR,3pt,Jump Shot,[],200782,93.61038107752957,97.30392156862744,1610612748,11,8,2021-12-19T23:18:38Z,550000,237.0,8.0,1,right,MISS P. Tucker 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,23.66,Missed,,,,,,,,,,,,,,,,,,
56,PT07M45.00S,2021-12-19T23:18:36.4Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612765,11,8,2021-12-19T23:18:38Z,560000,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,,
57,PT07M36.00S,2021-12-19T23:18:45.6Z,1,REGULAR,3pt,Jump Shot,[],1630191,33.163600525624176,52.69607843137255,1610612765,14,8,2021-12-19T23:18:52Z,570000,-13.0,259.0,1,left,I. Stewart 25' 3PT  (3 PTS) (S. Bey 1 AST),"[1630191, 1630180]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,25.96,Made,3.0,,,,,,,,,,S. Bey,1630180.0,1.0,,,,,
59,PT07M14.00S,2021-12-19T23:19:07.6Z,1,REGULAR,3pt,Jump Shot,[],200768,66.6146517739816,65.75903799019608,1610612748,14,11,2021-12-19T23:19:14Z,590000,79.0,261.0,1,right,K. Lowry 27' 3PT  (3 PTS) (D. Dedmon 1 AST),"[200768, 203473]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,27.29,Made,3.0,,,,,,,,,,D. Dedmon,203473.0,1.0,,,,,
61,PT07M02.00S,2021-12-19T23:19:20.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,8.853482260183966,44.607843137254896,1610612765,16,11,2021-12-19T23:19:25Z,610000,27.0,31.0,1,left,H. Diallo driving finger roll Layup (6 PTS),[1628977],1610612765.0,DET,driving finger roll,,,Diallo,H. Diallo,,,,,4.09,Made,6.0,,,,,,,,,,,,,,,,,
62,PT06M51.00S,2021-12-19T23:19:30.8Z,1,REGULAR,3pt,Jump Shot,[],200768,62.99277266754271,59.31372549019608,1610612748,16,11,2021-12-19T23:19:36Z,620000,47.0,295.0,1,right,MISS K. Lowry 29' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,29.91,Missed,,,,,,,,,,,,,,,,,,
63,PT06M47.00S,2021-12-19T23:19:34.8Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,16,11,2021-12-19T23:19:36Z,630000,,,0,,I. Stewart REBOUND (Off:0 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,62.0,2.0,2.0,0.0,,,,,,,,,,,,,
64,PT06M39.00S,2021-12-19T23:19:42.4Z,1,REGULAR,3pt,Jump Shot,[],1630240,12.927069645203687,94.6078431372549,1610612765,16,11,2021-12-19T23:19:48Z,640000,-223.0,69.0,1,left,MISS S. Lee 3PT,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,23.34,Missed,,,,,,,,,,,,,,,,,,
65,PT06M36.00S,2021-12-19T23:19:45.4Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612748,16,11,2021-12-19T23:19:48Z,650000,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,64.0,2.0,2.0,0.0,,,,,,,,,,,,,
68,PT06M27.00S,2021-12-19T23:19:50.5Z,1,REGULAR,turnover,backcourt,[],200782,,,1610612748,16,11,2021-12-19T23:23:26Z,655000,,,0,,P. Tucker backcourt TURNOVER (1 TO),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,1151.0,,,,,,,,1.0,,,,
67,PT06M26.00S,2021-12-19T23:20:10.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,16,11,2021-12-19T23:20:10Z,670000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M26.00S,2021-12-19T23:22:28.3Z,1,REGULAR,substitution,out,[],200782,,,1610612765,16,11,2021-12-19T23:22:47Z,680000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M26.00S,2021-12-19T23:22:28.3Z,1,REGULAR,substitution,in,[],1629644,,,1610612765,16,11,2021-12-19T23:22:47Z,690000,,,0,,SUB in: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M08.00S,2021-12-19T23:23:13.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630240,10.298948751642584,95.34313725490196,1610612765,16,11,2021-12-19T23:23:28Z,700000,-227.0,44.0,1,left,MISS S. Lee 3PT,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,23.1,Missed,,,,,,,,,,,,,,,,,,
73,PT06M07.00S,2021-12-19T23:23:14.1Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,16,11,2021-12-19T23:23:28Z,710000,,,0,,I. Stewart REBOUND (Off:1 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,72.0,3.0,2.0,1.0,,,,,,,,,,,,,
74,PT06M07.00S,2021-12-19T23:23:19.4Z,1,REGULAR,foul,personal,['2freethrow'],203473,,,1610612765,16,11,2021-12-19T23:23:33Z,720000,,,0,,D. Dedmon shooting personal FOUL (2 PF) (Stewart 2 FT),"[203473, 1630191]",1610612748.0,MIA,shooting,,,Dedmon,D. Dedmon,,,,,,,,,,,,1151.0,2.0,0.0,Stewart,1630191.0,,,,,,,,
76,PT06M07.00S,2021-12-19T23:23:47.1Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630191,,,1610612765,16,11,2021-12-19T23:23:47Z,740000,,,0,,MISS I. Stewart Free Throw 1 of 2,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,Missed,,,,,,,,,,,,,,,,,,
77,PT06M07.00S,2021-12-19T23:23:47.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,16,11,2021-12-19T23:23:47Z,750000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,
78,PT06M07.00S,2021-12-19T23:23:50.2Z,1,REGULAR,substitution,out,[],203473,,,1610612765,16,11,2021-12-19T23:23:54Z,760000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M07.00S,2021-12-19T23:23:50.2Z,1,REGULAR,substitution,in,[],1630209,,,1610612765,16,11,2021-12-19T23:23:54Z,770000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M07.00S,2021-12-19T23:23:47.1Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630191,,,1610612765,16,11,2021-12-19T23:24:48Z,780000,,,0,,MISS I. Stewart Free Throw 2 of 2,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,Missed,,,,,,,,,,,,,,,,,,
81,PT06M04.00S,2021-12-19T23:23:50.1Z,1,REGULAR,rebound,defensive,[],1630209,,,1610612748,16,11,2021-12-19T23:24:48Z,790000,,,0,,O. Yurtseven REBOUND (Off:0 Def:1),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,80.0,1.0,1.0,0.0,,,,,,,,,,,,,
82,PT05M46.00S,2021-12-19T23:24:29.5Z,1,REGULAR,3pt,Jump Shot,[],1629130,76.26478318002628,86.51960784313725,1610612748,16,11,2021-12-19T23:24:51Z,800000,183.0,171.0,1,right,MISS D. Robinson 24' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,
83,PT05M44.00S,2021-12-19T23:24:32.5Z,1,REGULAR,rebound,offensive,[],200768,,,1610612748,16,11,2021-12-19T23:24:32Z,810000,,,0,,K. Lowry REBOUND (Off:1 Def:0),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,82.0,1.0,0.0,1.0,,,,,,,,,,,,,
84,PT05M42.00S,2021-12-19T23:24:35.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,70.3515111695138,91.66666666666667,1610612748,16,11,2021-12-19T23:24:53Z,820000,208.0,226.0,1,right,MISS D. Robinson 30' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,30.75,Missed,,,,,,,,,,,,,,,,,,
85,PT05M37.00S,2021-12-19T23:24:40.2Z,1,REGULAR,rebound,defensive,[],1628977,,,1610612765,16,11,2021-12-19T23:24:53Z,830000,,,0,,H. Diallo REBOUND (Off:0 Def:3),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,84.0,3.0,3.0,0.0,,,,,,,,,,,,,
86,PT05M32.00S,2021-12-19T23:24:44.9Z,1,REGULAR,2pt,Jump Shot,[],1628977,21.994086727989497,20.34313725490196,1610612765,16,11,2021-12-19T23:26:20Z,840000,148.0,154.0,1,left,MISS H. Diallo 21' pullup Shot,[1628977],1610612765.0,DET,pullup,,,Diallo,H. Diallo,,,,,21.39,Missed,,,,,,,,,,,,,,,,,,
87,PT05M27.00S,2021-12-19T23:24:48.5Z,1,REGULAR,rebound,defensive,[],1630209,,,1610612748,16,11,2021-12-19T23:24:48Z,850000,,,0,,O. Yurtseven REBOUND (Off:0 Def:2),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,86.0,2.0,2.0,0.0,,,,,,,,,,,,,
88,PT05M21.00S,2021-12-19T23:24:57.9Z,1,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612748,16,11,2021-12-19T23:25:13Z,860000,,,0,,I. Stewart shooting personal FOUL (1 PF) (Vincent 2 FT),"[1630191, 1629216]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,,,,,,,,1151.0,1.0,0.0,Vincent,1629216.0,,,,,,,,
90,PT05M21.00S,2021-12-19T23:25:39.0Z,1,REGULAR,freethrow,1 of 2,[],1629216,,,1610612748,16,12,2021-12-19T23:25:39Z,880000,,,0,,G. Vincent Free Throw 1 of 2 (6 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
91,PT05M21.00S,2021-12-19T23:25:55.9Z,1,REGULAR,freethrow,2 of 2,[],1629216,,,1610612748,16,12,2021-12-19T23:25:55Z,890000,,,0,,MISS G. Vincent Free Throw 2 of 2,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,Missed,,,,,,,,,,,,,,,,,,
92,PT05M19.00S,2021-12-19T23:25:56.9Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,16,12,2021-12-19T23:25:56Z,900000,,,0,,I. Stewart REBOUND (Off:1 Def:3),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,91.0,4.0,3.0,1.0,,,,,,,,,,,,,
93,PT04M54.00S,2021-12-19T23:26:20.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630191,18.00262812089356,36.00643382352941,1610612765,16,12,2021-12-19T23:28:18Z,910000,70.0,117.0,1,left,MISS I. Stewart 13' fadeaway Shot,[1630191],1610612765.0,DET,fadeaway,,,Stewart,I. Stewart,,,,,13.61,Missed,,,,,,,,,,,,,,,,,,
