actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
21,PT09M37.00S,2021-11-04T23:14:58.3Z,1,REGULAR,jumpball,recovered,[],1630165,,,1610612765,6,5,2021-11-04T23:14:58Z,210000,,,0,,Jump Ball S. Bey vs. S. Milton: Tip to K. Hayes,"[1630165, 1630180, 1629003]",1610612765.0,DET,heldball,K. Hayes,1630165.0,Hayes,K. Hayes,Bey,1630180.0,Milton,1629003.0,,,,,,,,,,,,,,,,,,,,,
24,PT09M31.00S,2021-11-04T23:15:03.7Z,1,REGULAR,2pt,Jump Shot,[],1630165,15.029566360052556,77.20588235294117,1610612765,6,5,2021-11-04T23:16:49Z,240000,-136.0,89.0,1,left,MISS K. Hayes 16' pullup Shot,[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,16.24,Missed,,,,,,,,,,,,,,,,,,,
25,PT09M28.00S,2021-11-04T23:15:06.7Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,6,5,2021-11-04T23:15:08Z,250000,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,24.0,1.0,1.0,0.0,,,,,,
26,PT09M21.00S,2021-11-04T23:15:14.3Z,1,REGULAR,3pt,Jump Shot,[],203552,73.63666228646518,85.7843137254902,1610612755,6,8,2021-11-04T23:15:19Z,260000,179.0,195.0,1,right,S. Curry 26' 3PT  (3 PTS) (T. Maxey 1 AST),"[203552, 1630178]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,26.49,Made,3.0,T. Maxey,1630178.0,1.0,,,,,,,,,,,,,,,
28,PT09M11.00S,2021-11-04T23:15:26.7Z,1,REGULAR,foul,personal,['2freethrow'],1629003,,,1610612765,6,8,2021-11-04T23:15:45Z,280000,,,0,,S. Milton shooting personal FOUL (1 PF) (Cunningham 2 FT),"[1629003, 1630595]",1610612755.0,PHI,shooting,,,Milton,S. Milton,,,,,,,,,,,2003.0,1.0,0.0,Cunningham,1630595.0,,,,,,,,,,
30,PT09M11.00S,2021-11-04T23:15:53.5Z,1,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,7,8,2021-11-04T23:15:53Z,300000,,,0,,C. Cunningham Free Throw 1 of 2 (3 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
31,PT09M11.00S,2021-11-04T23:16:14.1Z,1,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,8,8,2021-11-04T23:16:14Z,310000,,,0,,C. Cunningham Free Throw 2 of 2 (4 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
32,PT08M54.00S,2021-11-04T23:16:31.6Z,1,REGULAR,2pt,Jump Shot,[],203552,80.20696452036793,71.81372549019608,1610612755,8,10,2021-11-04T23:16:39Z,320000,109.0,134.0,1,right,S. Curry 17' pullup Jump Shot (5 PTS),[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,17.25,Made,5.0,,,,,,,,,,,,,,,,,,
33,PT08M46.00S,2021-11-04T23:16:42.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,11.613009198423129,50.245098039215684,1610612765,8,10,2021-11-04T23:19:22Z,330000,-1.0,57.0,1,left,MISS K. Hayes floating Shot,[1630165],1610612765.0,DET,floating,,,Hayes,K. Hayes,,,,,5.67,Missed,,,,,,,,,,,,,,,,,,,
34,PT08M44.00S,2021-11-04T23:16:44.9Z,1,REGULAR,rebound,offensive,[],1630165,,,1610612765,8,10,2021-11-04T23:19:22Z,340000,,,0,,K. Hayes REBOUND (Off:1 Def:1),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,33.0,2.0,1.0,1.0,,,,,,
35,PT08M42.00S,2021-11-04T23:16:56.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630595,34.21484888304862,59.31372549019608,1610612765,8,10,2021-11-04T23:45:00Z,350000,-47.0,269.0,1,left,MISS C. Cunningham 27' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,27.31,Missed,,,,,,,,,,,,,,,,,,,
36,PT08M40.00S,2021-11-04T23:16:58.5Z,1,REGULAR,rebound,defensive,[],1629003,,,1610612755,8,10,2021-11-04T23:45:00Z,360000,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,35.0,1.0,1.0,0.0,,,,,,
247,PT08M27.00S,2021-11-04T23:17:00.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,80.86399474375821,35.5392156862745,1610612755,8,10,2021-11-04T23:58:35Z,362500,-72.0,127.0,1,right,MISS J. Embiid 14' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,14.65,Missed,,,,,,,,,,,,,,,,,,,
248,PT08M24.00S,2021-11-04T23:17:03.8Z,1,REGULAR,rebound,defensive,[],203924,,,1610612765,8,10,2021-11-04T23:58:35Z,363750,,,0,,J. Grant REBOUND (Off:0 Def:2),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,247.0,2.0,2.0,0.0,,,,,,
69,PT08M21.00S,2021-11-04T23:17:05.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630180,7.802233902759525,49.754901960784316,1610612765,10,10,2021-11-04T23:38:03Z,365000,1.0,21.0,1,left,S. Bey running Layup (2 PTS) (C. Cunningham 2 AST),"[1630180, 1630595]",1610612765.0,DET,running,,,Bey,S. Bey,,,,,2.08,Made,2.0,C. Cunningham,1630595.0,2.0,,,,,,,,,,,,,,,
188,PT08M06.00S,2021-11-04T23:17:10.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,85.3318002628121,42.40196078431373,1610612755,10,10,2021-11-04T23:45:56Z,370625,-38.0,85.0,1,right,MISS J. Embiid 9' driving Layup,[203954],1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,9.35,Missed,,,,,,,,,,,,,,,,,,,
189,PT08M04.00S,2021-11-04T23:17:12.1Z,1,REGULAR,rebound,offensive,[],1629003,,,1610612755,10,10,2021-11-04T23:45:56Z,372187,,,0,,S. Milton REBOUND (Off:1 Def:1),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,188.0,2.0,1.0,1.0,,,,,,
74,PT08M02.00S,2021-11-04T23:17:15.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629003,91.06438896189225,52.67310049019608,1610612755,10,12,2021-11-04T23:46:09Z,373750,13.0,31.0,1,right,S. Milton putback Layup (5 PTS),[1629003],1610612755.0,PHI,putback,,,Milton,S. Milton,,,,,3.42,Made,5.0,,,,,,,,,,,,,,,,,,
38,PT07M55.00S,2021-11-04T23:17:25.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,7.408015768725363,55.14705882352941,1610612765,12,12,2021-11-04T23:47:03Z,380000,-26.0,17.0,1,left,J. Grant Layup (4 PTS) (K. Hayes 1 AST),"[203924, 1630165]",1610612765.0,DET,,,,Grant,J. Grant,,,,,3.09,Made,4.0,K. Hayes,1630165.0,1.0,,,,,,,,,,,,,,,
42,PT07M29.00S,2021-11-04T23:17:57.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,91.37647831800263,57.59803921568628,1610612755,12,12,2021-11-04T23:47:29Z,420000,38.0,29.0,1,right,MISS T. Maxey driving Layup - blocked,"[1630178, 1630191]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,4.76,Missed,,,,,,,,,,,,,,Stewart,1630191.0,,,,
43,PT07M29.00S,2021-11-04T23:17:57.6Z,1,REGULAR,block,,[],1630191,,,1610612755,12,12,2021-11-04T23:18:03Z,430000,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT07M28.00S,2021-11-04T23:17:58.6Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,12,12,2021-11-04T23:47:29Z,440000,,,0,,C. Cunningham REBOUND (Off:0 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,42.0,1.0,1.0,0.0,,,,,,
45,PT07M25.00S,2021-11-04T23:18:15.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630165,30.929697766097235,76.47058823529412,1610612765,15,12,2021-11-04T23:48:07Z,450000,-132.0,238.0,1,left,K. Hayes 27' 3PT running (3 PTS) (J. Grant 1 AST),"[1630165, 203924]",1610612765.0,DET,running,,,Hayes,K. Hayes,,,,,27.25,Made,3.0,J. Grant,203924.0,1.0,,,,,,,,,,,,,,,
47,PT07M04.00S,2021-11-04T23:18:27.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629680,90.8508541392904,55.14705882352941,1610612755,15,12,2021-11-04T23:48:43Z,470000,26.0,34.0,1,right,MISS M. Thybulle Layup,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,4.22,Missed,,,,,,,,,,,,,,,,,,,
48,PT07M03.00S,2021-11-04T23:18:28.7Z,1,REGULAR,rebound,offensive,[],1629680,,,1610612755,15,12,2021-11-04T23:48:43Z,480000,,,0,,M. Thybulle REBOUND (Off:1 Def:0),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,47.0,1.0,0.0,1.0,,,,,,
206,PT07M03.00S,2021-11-04T23:18:31.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629680,93.61038107752957,49.754901960784316,1610612755,15,12,2021-11-04T23:49:38Z,485000,-1.0,8.0,1,right,MISS M. Thybulle tip Layup,[1629680],1610612755.0,PHI,tip,,,Thybulle,M. Thybulle,,,,,0.77,Missed,,,,,,,,,,,,,,,,,,,
207,PT07M00.00S,2021-11-04T23:18:34.3Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,15,12,2021-11-04T23:49:38Z,487500,,,0,,K. Hayes REBOUND (Off:1 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,206.0,3.0,2.0,1.0,,,,,,
49,PT06M52.00S,2021-11-04T23:18:35.0Z,1,REGULAR,3pt,Jump Shot,[],1630595,29.747043363994734,80.63725490196079,1610612765,15,12,2021-11-04T23:50:01Z,490000,-153.0,227.0,1,left,MISS C. Cunningham 27' pullup 3PT,[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,27.39,Missed,,,,,,,,,,,,,,,,,,,
50,PT06M48.00S,2021-11-04T23:18:39.0Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,15,12,2021-11-04T23:18:45Z,500000,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,49.0,1.0,1.0,0.0,,,,,,
51,PT06M33.00S,2021-11-04T23:18:53.8Z,1,REGULAR,3pt,Jump Shot,[],1629003,68.11760840998686,68.62745098039215,1610612755,15,12,2021-11-04T23:18:59Z,510000,93.0,247.0,1,right,MISS S. Milton 26' 3PT,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,26.42,Missed,,,,,,,,,,,,,,,,,,,
52,PT06M31.00S,2021-11-04T23:18:55.8Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,15,12,2021-11-04T23:50:58Z,520000,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,51.0,1.0,1.0,0.0,,,,,,
53,PT06M26.00S,2021-11-04T23:19:09.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,15,12,2021-11-04T23:19:09Z,530000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M26.00S,2021-11-04T23:21:02.8Z,1,REGULAR,substitution,out,[],1629003,,,1610612765,15,12,2021-11-04T23:21:55Z,540000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M26.00S,2021-11-04T23:21:02.8Z,1,REGULAR,substitution,in,[],1627777,,,1610612765,15,12,2021-11-04T23:21:55Z,550000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M16.00S,2021-11-04T23:22:15.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203924,7.276609724047319,51.71568627450981,1610612765,17,12,2021-11-04T23:22:22Z,560000,-9.0,16.0,1,left,J. Grant DUNK (6 PTS) (C. Cunningham 3 AST),"[203924, 1630595]",1610612765.0,DET,,,,Grant,J. Grant,,,,,1.81,Made,6.0,C. Cunningham,1630595.0,3.0,,,,,,,,,,,,,,,
58,PT05M59.00S,2021-11-04T23:22:33.1Z,1,REGULAR,3pt,Jump Shot,[],1627777,93.87319316688567,97.30392156862744,1610612755,17,12,2021-11-04T23:22:40Z,580000,237.0,5.0,1,right,MISS G. Niang 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,23.66,Missed,,,,,,,,,,,,,,,,,,,
59,PT05M56.00S,2021-11-04T23:22:36.1Z,1,REGULAR,rebound,defensive,[],203924,,,1610612765,17,12,2021-11-04T23:22:40Z,590000,,,0,,J. Grant REBOUND (Off:0 Def:3),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,58.0,3.0,3.0,0.0,,,,,,
60,PT05M50.00S,2021-11-04T23:22:42.7Z,1,REGULAR,3pt,Jump Shot,[],1630180,10.298948751642584,94.6078431372549,1610612765,17,12,2021-11-04T23:52:03Z,600000,-223.0,44.0,1,left,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,22.74,Missed,,,,,,,,,,,,,,,,,,,
61,PT05M49.00S,2021-11-04T23:22:43.7Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612765,17,12,2021-11-04T23:52:03Z,610000,,,0,,S. Bey REBOUND (Off:1 Def:0),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,60.0,1.0,0.0,1.0,,,,,,
62,PT05M48.00S,2021-11-04T23:22:54.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630180,9.247700394218143,82.1078431372549,1610612765,17,12,2021-11-04T23:52:50Z,620000,-161.0,34.0,1,left,MISS S. Bey 16' floating Shot,[1630180],1610612765.0,DET,floating,,,Bey,S. Bey,,,,,16.41,Missed,,,,,,,,,,,,,,,,,,,
63,PT05M44.00S,2021-11-04T23:22:58.2Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612765,17,12,2021-11-04T23:52:50Z,630000,,,0,,S. Bey REBOUND (Off:2 Def:0),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,62.0,2.0,0.0,2.0,,,,,,
64,PT05M32.00S,2021-11-04T23:23:03.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203924,12.13863337713535,58.088235294117645,1610612765,17,12,2021-11-04T23:53:24Z,640000,-40.0,62.0,1,left,MISS J. Grant 7' driving floating Shot,[203924],1610612765.0,DET,driving floating,,,Grant,J. Grant,,,,,7.37,Missed,,,,,,,,,,,,,,,,,,,
65,PT05M30.00S,2021-11-04T23:23:05.1Z,1,REGULAR,rebound,offensive,[],1630595,,,1610612765,17,12,2021-11-04T23:53:24Z,650000,,,0,,C. Cunningham REBOUND (Off:1 Def:1),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,64.0,2.0,1.0,1.0,,,,,,
66,PT05M30.00S,2021-11-04T23:23:12.4Z,1,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612765,17,12,2021-11-04T23:23:23Z,660000,,,0,,G. Niang shooting personal FOUL (1 PF) (Cunningham 2 FT),"[1627777, 1630595]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,,,,,,,1626300.0,1.0,0.0,Cunningham,1630595.0,,,,,,,,,,
68,PT05M30.00S,2021-11-04T23:23:28.9Z,1,REGULAR,instantreplay,request,[],0,,,1610612765,17,12,2021-11-04T23:24:41Z,680000,,,0,,,[],,,stands,,,,,,,,,,,,,,,2003.0,,,,,,,,,,,,,,
71,PT05M30.00S,2021-11-04T23:25:17.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630595,,,1610612765,18,12,2021-11-04T23:25:17Z,690000,,,0,,C. Cunningham Free Throw 1 of 2 (5 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
72,PT05M30.00S,2021-11-04T23:25:32.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630595,,,1610612765,18,12,2021-11-04T23:25:32Z,700000,,,0,,MISS C. Cunningham Free Throw 2 of 2,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,Missed,,,,,,,,,,,,,,,,,,,
73,PT05M28.00S,2021-11-04T23:25:35.5Z,1,REGULAR,rebound,defensive,[],1629680,,,1610612755,18,12,2021-11-04T23:25:35Z,710000,,,0,,M. Thybulle REBOUND (Off:1 Def:1),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,72.0,2.0,1.0,1.0,,,,,,
75,PT05M11.00S,2021-11-04T23:25:52.9Z,1,REGULAR,turnover,lost ball,[],203954,,,1610612755,18,12,2021-11-04T23:26:04Z,720000,,,0,,J. Embiid lost ball TURNOVER (1 TO),"[203954, 1630165]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,1.0,Hayes,1630165.0,
76,PT05M11.00S,2021-11-04T23:25:52.9Z,1,REGULAR,steal,,[],1630165,,,1610612765,18,12,2021-11-04T23:25:57Z,730000,,,0,,K. Hayes STEAL (1 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M08.00S,2021-11-04T23:26:01.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,18,12,2021-11-04T23:26:01Z,740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M59.00S,2021-11-04T23:26:20.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630165,11.613009198423129,41.17647058823529,1610612765,20,12,2021-11-04T23:32:47Z,750000,44.0,57.0,1,left,K. Hayes 7' driving floating Jump Shot (5 PTS),[1630165],1610612765.0,DET,driving floating,,,Hayes,K. Hayes,,,,,7.18,Made,5.0,,,,,,,,,,,,,,,,,,
79,PT04M40.00S,2021-11-04T23:26:42.5Z,1,REGULAR,turnover,out-of-bounds,[],1630178,,,1610612755,20,12,2021-11-04T23:26:54Z,760000,,,0,,T. Maxey lost ball out-of-bounds TURNOVER (1 TO),[1630178],1610612755.0,PHI,lost ball,,,Maxey,T. Maxey,,,,,,,,,,,2003.0,,,,,,,,,,,1.0,,,
80,PT04M31.00S,2021-11-04T23:26:54.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630595,30.009855453350852,24.509803921568633,1610612765,20,12,2021-11-04T23:27:00Z,770000,127.0,230.0,1,left,MISS C. Cunningham 26' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,,
81,PT04M27.00S,2021-11-04T23:26:58.6Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612755,20,12,2021-11-04T23:27:00Z,780000,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,80.0,1.0,1.0,0.0,,,,,,
82,PT04M23.00S,2021-11-04T23:27:02.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630178,89.14257555847568,50.73529411764706,1610612755,20,14,2021-11-04T23:27:09Z,790000,4.0,50.0,1,right,T. Maxey running DUNK (4 PTS) (G. Niang 1 AST),"[1630178, 1627777]",1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,4.97,Made,4.0,G. Niang,1627777.0,1.0,,,,,,,,,,,,,,,
84,PT04M00.00S,2021-11-04T23:27:25.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,9.773324572930349,42.892156862745104,1610612765,20,14,2021-11-04T23:27:31Z,810000,36.0,39.0,1,left,MISS C. Cunningham Jump Shot - blocked,"[1630595, 1629680]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,5.3,Missed,,,,,,,,,,,,,,Thybulle,1629680.0,,,,
85,PT04M00.00S,2021-11-04T23:27:25.1Z,1,REGULAR,block,,[],1629680,,,1610612765,20,14,2021-11-04T23:27:28Z,820000,,,0,,M. Thybulle BLOCK (1 BLK),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT03M56.00S,2021-11-04T23:27:29.1Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612755,20,14,2021-11-04T23:27:31Z,830000,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,84.0,2.0,2.0,0.0,,,,,,
