actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
16,PT10M42.00S,2021-11-20T00:12:05.8Z,1,REGULAR,2pt,Jump Shot,[],203952,76.13337713534823,66.42156862745098,1610612744,3,2,2021-11-20T00:12:11Z,160000,82.0,172.0,1,right,A. Wiggins 19' pullup Jump Shot (2 PTS),[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,,,,19.04,Made,,,,,2.0,,,,,,,,,,
17,PT10M29.00S,2021-11-20T00:12:18.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,8.327858081471746,46.568627450980394,1610612765,3,2,2021-11-20T00:12:23Z,170000,17.0,26.0,1,left,MISS J. Grant driving Layup,[203924],1610612765.0,DET,driving,,,Grant,J. Grant,,,,,,,,3.1,Missed,,,,,,,,,,,,,,,
18,PT10M29.00S,2021-11-20T00:12:18.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,3,2,2021-11-20T00:12:23Z,180000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,
19,PT10M29.00S,2021-11-20T00:12:22.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,3,2,2021-11-20T00:12:22Z,190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,PT10M27.00S,2021-11-20T00:12:42.5Z,1,REGULAR,foul,offensive,[],1630165,,,1610612765,3,2,2021-11-20T00:12:55Z,200000,,,0,,K. Hayes offensive FOUL (1 PF),"[1630165, 203952]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,1627524.0,1.0,0.0,Wiggins,203952.0,,
22,PT10M27.00S,2021-11-20T00:12:42.5Z,1,REGULAR,turnover,offensive foul,[],1630165,,,1610612765,3,2,2021-11-20T00:12:42Z,220000,,,0,,K. Hayes offensive foul TURNOVER (1 TO),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,1.0,,,,,,,,,,,,,1627524.0,,,,,,
23,PT10M17.00S,2021-11-20T00:13:01.3Z,1,REGULAR,turnover,bad pass,[],203952,,,1610612744,3,2,2021-11-20T00:13:08Z,230000,,,0,,A. Wiggins bad pass TURNOVER (1 TO),"[203952, 1630595]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,1.0,Cunningham,1630595.0,,,,,,,,,,,,,,,,,
24,PT10M17.00S,2021-11-20T00:13:01.3Z,1,REGULAR,steal,,[],1630595,,,1610612765,3,2,2021-11-20T00:13:03Z,240000,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
25,PT10M11.00S,2021-11-20T00:13:06.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203924,6.225361366622863,45.09803921568627,1610612765,3,2,2021-11-20T00:13:15Z,250000,25.0,6.0,1,left,MISS J. Grant driving Layup,[203924],1610612765.0,DET,driving,,,Grant,J. Grant,,,,,,,,2.52,Missed,,,,,,,,,,,,,,,
26,PT10M08.00S,2021-11-20T00:13:09.1Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,3,2,2021-11-20T00:13:15Z,260000,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,
27,PT09M56.00S,2021-11-20T00:13:24.3Z,1,REGULAR,foul,personal,[],1630165,,,1610612744,3,2,2021-11-20T00:13:54Z,270000,,,0,,K. Hayes personal FOUL (2 PF),"[1630165, 1629673]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,201639.0,2.0,0.0,Poole,1629673.0,,
29,PT09M41.00S,2021-11-20T00:13:55.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626172,89.27398160315374,65.19607843137254,1610612744,3,2,2021-11-20T00:14:02Z,290000,76.0,48.0,1,right,MISS K. Looney 9' turnaround fadeaway Shot,[1626172],1610612744.0,GSW,turnaround fadeaway,,,Looney,K. Looney,,,,,,,,9.0,Missed,,,,,,,,,,,,,,,
30,PT09M39.00S,2021-11-20T00:13:57.9Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,3,2,2021-11-20T00:14:02Z,300000,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,29.0,2.0,2.0,0.0,,,,,,,,,,,
31,PT09M25.00S,2021-11-20T00:14:12.8Z,1,REGULAR,3pt,Jump Shot,[],1630180,7.933639947437584,2.4509803921568647,1610612765,3,2,2021-11-20T00:14:16Z,310000,238.0,22.0,1,left,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,23.87,Missed,,,,,,,,,,,,,,,
32,PT09M23.00S,2021-11-20T00:14:14.6Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,3,2,2021-11-20T00:14:14Z,320000,,,0,,I. Stewart REBOUND (Off:1 Def:0),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,31.0,1.0,0.0,1.0,,,,,,,,,,,
33,PT09M19.00S,2021-11-20T00:14:19.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203924,23.4395532194481,10.784313725490193,1610612765,3,2,2021-11-20T00:14:23Z,330000,196.0,168.0,1,left,MISS J. Grant 25' pullup 3PT,[203924],1610612765.0,DET,pullup,,,Grant,J. Grant,,,,,,,,25.81,Missed,,,,,,,,,,,,,,,
34,PT09M16.00S,2021-11-20T00:14:22.0Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,3,2,2021-11-20T00:14:23Z,340000,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,33.0,2.0,2.0,0.0,,,,,,,,,,,
35,PT09M06.00S,2021-11-20T00:14:31.1Z,1,REGULAR,3pt,Jump Shot,[],1629673,75.607752956636,87.99019607843137,1610612744,3,5,2021-11-20T00:14:36Z,350000,190.0,177.0,1,right,J. Poole 25' 3PT  (3 PTS) (J. Toscano-Anderson 1 AST),"[1629673, 1629308]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,25.95,Made,,,,,3.0,J. Toscano-Anderson,1629308.0,1.0,,,,,,,
37,PT08M49.00S,2021-11-20T00:14:48.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630191,10.430354796320628,54.16666666666667,1610612765,3,5,2021-11-20T00:16:28Z,370000,-21.0,46.0,1,left,MISS I. Stewart floating Shot - blocked,"[1630191, 1629308]",1610612765.0,DET,floating,,,Stewart,I. Stewart,,,,,,,,5.0,Missed,,,,,,,,,,,,,,Toscano-Anderson,1629308.0
38,PT08M49.00S,2021-11-20T00:14:48.9Z,1,REGULAR,block,,[],1629308,,,1610612765,3,5,2021-11-20T00:14:51Z,380000,,,0,,J. Toscano-Anderson BLOCK (1 BLK),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M45.00S,2021-11-20T00:14:52.9Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612744,3,5,2021-11-20T00:14:55Z,390000,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,37.0,2.0,2.0,0.0,,,,,,,,,,,
40,PT08M42.00S,2021-11-20T00:14:55.5Z,1,REGULAR,3pt,Jump Shot,[],203952,90.5880420499343,2.941176470588232,1610612744,3,5,2021-11-20T00:15:03Z,400000,-235.0,36.0,1,right,MISS A. Wiggins 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,23.8,Missed,,,,,,,,,,,,,,,
41,PT08M39.00S,2021-11-20T00:14:58.8Z,1,REGULAR,rebound,offensive,[],1627780,,,1610612744,3,5,2021-11-20T00:14:58Z,410000,,,0,,G. Payton II REBOUND (Off:1 Def:0),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,40.0,1.0,0.0,1.0,,,,,,,,,,,
42,PT08M34.00S,2021-11-20T00:15:03.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,62.99277266754271,52.69607843137255,1610612744,3,8,2021-11-20T00:15:08Z,420000,13.0,295.0,1,right,J. Poole 29' 3PT pullup (6 PTS) (J. Toscano-Anderson 2 AST),"[1629673, 1629308]",1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,,,,29.57,Made,,,,,6.0,J. Toscano-Anderson,1629308.0,2.0,,,,,,,
44,PT08M14.00S,2021-11-20T00:15:26.5Z,1,REGULAR,foul,personal,['2freethrow'],203952,,,1610612765,3,8,2021-11-20T00:15:35Z,440000,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Grant 2 FT),"[203952, 203924]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Grant,203924.0,,
46,PT08M14.00S,2021-11-20T00:15:53.1Z,1,REGULAR,freethrow,1 of 2,[],203924,,,1610612765,4,8,2021-11-20T00:16:14Z,460000,,,0,,J. Grant Free Throw 1 of 2 (1 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
47,PT08M14.00S,2021-11-20T00:15:53.1Z,1,REGULAR,freethrow,2 of 2,[],203924,,,1610612765,4,8,2021-11-20T00:16:14Z,470000,,,0,,MISS J. Grant Free Throw 2 of 2,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,Missed,,,,,,,,,,,,,,,
48,PT08M11.00S,2021-11-20T00:15:56.1Z,1,REGULAR,rebound,defensive,[],1629308,,,1610612744,4,8,2021-11-20T00:16:14Z,480000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:1),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,47.0,1.0,1.0,0.0,,,,,,,,,,,
49,PT08M03.00S,2021-11-20T00:16:22.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,91.37647831800263,49.01960784313726,1610612744,4,10,2021-11-20T00:16:39Z,490000,-5.0,29.0,1,right,A. Wiggins driving floating Jump Shot (4 PTS),[203952],1610612744.0,GSW,driving floating,,,Wiggins,A. Wiggins,,,,,,,,2.9,Made,,,,,4.0,,,,,,,,,,
50,PT08M03.00S,2021-11-20T00:16:27.8Z,1,REGULAR,foul,personal,['1freethrow'],203924,,,1610612744,4,10,2021-11-20T00:16:33Z,500000,,,0,,J. Grant shooting personal FOUL (1 PF) (Wiggins 1 FT),"[203924, 203952]",1610612765.0,DET,shooting,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,1627524.0,1.0,0.0,Wiggins,203952.0,,
52,PT08M03.00S,2021-11-20T00:16:50.8Z,1,REGULAR,freethrow,1 of 1,[],203952,,,1610612744,4,10,2021-11-20T00:16:56Z,520000,,,0,,MISS A. Wiggins Free Throw 1 of 1,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,Missed,,,,,,,,,,,,,,,
53,PT07M59.00S,2021-11-20T00:16:54.8Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,4,10,2021-11-20T00:16:56Z,530000,,,0,,K. Looney REBOUND (Off:1 Def:0),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,52.0,1.0,0.0,1.0,,,,,,,,,,,
54,PT07M54.00S,2021-11-20T00:16:59.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629673,94.26741130091985,53.92156862745098,1610612744,4,12,2021-11-20T00:17:03Z,540000,20.0,1.0,1,right,J. Poole driving Layup (8 PTS),[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,,,,1.96,Made,,,,,8.0,,,,,,,,,,
55,PT07M48.00S,2021-11-20T00:17:11.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,4,12,2021-11-20T00:17:11Z,550000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M32.00S,2021-11-20T00:20:15.2Z,1,REGULAR,3pt,Jump Shot,[],1630595,33.55781865965835,55.14705882352941,1610612765,4,12,2021-11-20T00:20:19Z,560000,-26.0,263.0,1,left,MISS C. Cunningham 26' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,26.42,Missed,,,,,,,,,,,,,,,
57,PT07M29.00S,2021-11-20T00:20:18.2Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,4,12,2021-11-20T00:20:19Z,570000,,,0,,K. Looney REBOUND (Off:1 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,56.0,2.0,1.0,1.0,,,,,,,,,,,
58,PT07M07.00S,2021-11-20T00:20:38.8Z,1,REGULAR,3pt,Jump Shot,[],1629673,94.26741130091985,4.166666666666657,1610612744,4,12,2021-11-20T00:20:43Z,580000,-229.0,1.0,1,right,MISS J. Poole pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,,,,22.92,Missed,,,,,,,,,,,,,,,
59,PT07M05.00S,2021-11-20T00:20:41.5Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,4,12,2021-11-20T00:20:41Z,590000,,,0,,I. Stewart REBOUND (Off:1 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,58.0,2.0,1.0,1.0,,,,,,,,,,,
60,PT07M01.00S,2021-11-20T00:20:45.7Z,1,REGULAR,3pt,Jump Shot,[],1630180,5.174113009198422,96.81372549019608,1610612765,4,12,2021-11-20T00:20:52Z,600000,-234.0,-4.0,1,left,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,23.41,Missed,,,,,,,,,,,,,,,
61,PT06M57.00S,2021-11-20T00:20:49.7Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612765,4,12,2021-11-20T00:20:52Z,610000,,,0,,S. Bey REBOUND (Off:1 Def:0),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,60.0,1.0,0.0,1.0,,,,,,,,,,,
62,PT06M56.00S,2021-11-20T00:20:50.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,6.4881734559789805,45.34313725490197,1610612765,4,12,2021-11-20T00:20:56Z,620000,23.0,8.0,1,left,MISS S. Bey driving Layup,[1630180],1610612765.0,DET,driving,,,Bey,S. Bey,,,,,,,,2.48,Missed,,,,,,,,,,,,,,,
63,PT06M56.00S,2021-11-20T00:20:50.6Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612744,4,12,2021-11-20T00:20:56Z,630000,,,0,,J. Poole REBOUND (Off:0 Def:3),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,62.0,3.0,3.0,0.0,,,,,,,,,,,
64,PT06M52.00S,2021-11-20T00:20:58.6Z,1,REGULAR,foul,personal,[],1630595,,,1610612744,4,12,2021-11-20T00:21:07Z,640000,,,0,,C. Cunningham personal FOUL (1 PF),"[1630595, 1627780]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Payton II,1627780.0,,
66,PT06M52.00S,2021-11-20T00:21:07.8Z,1,REGULAR,substitution,out,[],1630165,,,1610612744,4,12,2021-11-20T00:21:25Z,660000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M52.00S,2021-11-20T00:21:07.8Z,1,REGULAR,substitution,in,[],202709,,,1610612744,4,12,2021-11-20T00:21:25Z,670000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M41.00S,2021-11-20T00:21:44.8Z,1,REGULAR,3pt,Jump Shot,[],1627780,75.34494086727989,87.25490196078431,1610612744,4,15,2021-11-20T00:21:49Z,680000,186.0,179.0,1,right,G. Payton II 25' 3PT  (3 PTS) (J. Toscano-Anderson 3 AST),"[1627780, 1629308]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,25.86,Made,,,,,3.0,J. Toscano-Anderson,1629308.0,3.0,,,,,,,
70,PT06M16.00S,2021-11-20T00:22:09.3Z,1,REGULAR,3pt,Jump Shot,[],203924,25.804862023653087,86.76470588235294,1610612765,4,15,2021-11-20T00:22:13Z,700000,-184.0,190.0,1,left,MISS J. Grant 26' 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,26.44,Missed,,,,,,,,,,,,,,,
71,PT06M15.00S,2021-11-20T00:22:11.5Z,1,REGULAR,rebound,offensive,[],1630191,,,1610612765,4,15,2021-11-20T00:22:11Z,710000,,,0,,I. Stewart REBOUND (Off:2 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,70.0,3.0,1.0,2.0,,,,,,,,,,,
72,PT06M13.00S,2021-11-20T00:22:13.9Z,1,REGULAR,turnover,bad pass,[],203924,,,1610612765,4,15,2021-11-20T00:22:21Z,720000,,,0,,J. Grant bad pass TURNOVER (1 TO),"[203924, 203952]",1610612765.0,DET,,,,Grant,J. Grant,,,,,1.0,Wiggins,203952.0,,,,,,,,,,,,,,,,,
73,PT06M13.00S,2021-11-20T00:22:13.9Z,1,REGULAR,steal,,[],203952,,,1610612744,4,15,2021-11-20T00:22:16Z,730000,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M00.00S,2021-11-20T00:22:25.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203952,93.87319316688567,45.58823529411765,1610612744,4,17,2021-11-20T00:22:31Z,740000,-22.0,5.0,1,right,A. Wiggins driving Layup (6 PTS) (K. Looney 1 AST),"[203952, 1626172]",1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,,,,2.27,Made,,,,,6.0,K. Looney,1626172.0,1.0,,,,,,,
75,PT05M54.00S,2021-11-20T00:22:34.2Z,1,REGULAR,foul,personal,[],1627780,,,1610612765,4,17,2021-11-20T00:22:44Z,750000,,,0,,G. Payton II personal FOUL (1 PF),"[1627780, 202709]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Joseph,202709.0,,
77,PT05M54.00S,2021-11-20T00:22:43.7Z,1,REGULAR,substitution,out,[],1630180,,,1610612765,4,17,2021-11-20T00:22:54Z,770000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M54.00S,2021-11-20T00:22:43.7Z,1,REGULAR,substitution,out,[],1629673,,,1610612765,4,17,2021-11-20T00:22:54Z,780000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M54.00S,2021-11-20T00:22:43.7Z,1,REGULAR,substitution,in,[],1628402,,,1610612765,4,17,2021-11-20T00:22:54Z,790000,,,0,,SUB in: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M54.00S,2021-11-20T00:22:43.7Z,1,REGULAR,substitution,in,[],1629185,,,1610612765,4,17,2021-11-20T00:22:54Z,800000,,,0,,SUB in: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M42.00S,2021-11-20T00:23:15.5Z,1,REGULAR,3pt,Jump Shot,[],1630595,30.798291721419176,27.450980392156865,1610612765,7,17,2021-11-20T00:23:22Z,810000,113.0,237.0,1,left,C. Cunningham 26' 3PT pullup (3 PTS) (C. Joseph 1 AST),"[1630595, 202709]",1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,,,,26.24,Made,,,,,3.0,C. Joseph,202709.0,1.0,,,,,,,
84,PT05M21.00S,2021-11-20T00:23:36.6Z,1,REGULAR,3pt,Jump Shot,[],1627780,87.56570302233902,96.56862745098039,1610612744,7,17,2021-11-20T00:23:40Z,830000,233.0,64.0,1,right,MISS G. Payton II 24' 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,24.15,Missed,,,,,,,,,,,,,,,
85,PT05M18.00S,2021-11-20T00:23:39.6Z,1,REGULAR,rebound,defensive,[],203924,,,1610612765,7,17,2021-11-20T00:23:40Z,840000,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,84.0,1.0,1.0,0.0,,,,,,,,,,,
86,PT05M15.00S,2021-11-20T00:23:45.9Z,1,REGULAR,foul,personal,[],1627780,,,1610612765,7,17,2021-11-20T00:23:56Z,850000,,,0,,G. Payton II personal FOUL (2 PF),"[1627780, 203924]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,201639.0,2.0,0.0,Grant,203924.0,,
88,PT05M15.00S,2021-11-20T00:23:52.8Z,1,REGULAR,substitution,out,[],1627780,,,1610612765,7,17,2021-11-20T00:24:03Z,870000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M15.00S,2021-11-20T00:23:52.8Z,1,REGULAR,substitution,out,[],1626172,,,1610612765,7,17,2021-11-20T00:24:03Z,880000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M15.00S,2021-11-20T00:23:52.8Z,1,REGULAR,substitution,in,[],202357,,,1610612765,7,17,2021-11-20T00:24:03Z,890000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M15.00S,2021-11-20T00:23:52.8Z,1,REGULAR,substitution,in,[],1627814,,,1610612765,7,17,2021-11-20T00:24:03Z,900000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,
