actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2022-11-19T02:10:46.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-11-19T02:10:46Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-11-19T02:10:48.3Z,1,REGULAR,jumpball,recovered,[],1626164,,,1610612756,0,0,2022-11-19T02:10:48Z,40000,False,,,0,,Jump Ball D. Ayton vs. K. Olynyk: Tip to D. Booker,"[1626164, 1629028, 203482]",1610612756.0,PHX,startperiod,D. Booker,1626164.0,Booker,D. Booker,Ayton,1629028.0,Olynyk,203482.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2022-11-19T02:11:07.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628470,88.64980289093299,45.588235294117645,1610612756,0,0,2022-11-19T02:11:13Z,70000,False,-22.0,54.0,1,right,MISS T. Craig driving Layup,[1628470],1610612756.0,PHX,driving,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,5.85,Missed,,,,,,,,,,,,,,,,,,
8,PT11M36.00S,2022-11-19T02:11:09.2Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612762,0,0,2022-11-19T02:11:13Z,80000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M18.00S,2022-11-19T02:11:29.1Z,1,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612762,0,0,2022-11-19T02:11:47Z,90000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Markkanen 2 FT),"[1628969, 1628374]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2715.0,1.0,0.0,Markkanen,1628374.0,,,,,,,,,
11,PT11M18.00S,2022-11-19T02:11:50.7Z,1,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,1,0,2022-11-19T02:12:14Z,110000,False,,,0,,L. Markkanen Free Throw 1 of 2 (1 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
12,PT11M18.00S,2022-11-19T02:11:50.7Z,1,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,1,0,2022-11-19T02:12:14Z,120000,False,,,0,,MISS L. Markkanen Free Throw 2 of 2,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
13,PT11M17.00S,2022-11-19T02:11:51.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,1,0,2022-11-19T02:12:14Z,130000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,
15,PT11M16.00S,2022-11-19T02:12:28.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203482,22.026938239159,8.333333333333332,1610612762,1,0,2022-11-19T02:12:35Z,150000,False,208.0,155.0,1,left,MISS K. Olynyk 25' 3PT,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,25.94,Missed,,,,,,,,,,,,,,,,,,
16,PT11M12.00S,2022-11-19T02:12:32.2Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,1,0,2022-11-19T02:12:35Z,160000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
