shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
10:13,24,PT10M13.00S,2022-12-14T02:13:05.3Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,3,7,2022-12-14T02:13:08Z,240000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],23,1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,23.0,1.0,1.0,0.0,,
10:08,25,PT10M08.00S,2022-12-14T02:13:13.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628374,8.754927726675426,55.88235294117647,1610612762,5,7,2022-12-14T02:13:39Z,250000,False,-29.0,30.0,1,left,L. Markkanen running Layup (5 PTS),[1628374],23,1610612762.0,UTA,running,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,,,,4.19,,,,,,,,,
10:08,26,PT10M08.00S,2022-12-14T02:13:16.4Z,1,REGULAR,foul,personal,['1freethrow'],1630529,,,1610612762,5,7,2022-12-14T02:13:27Z,260000,False,,,0,,H. Jones shooting personal FOUL (1 PF) (Markkanen 1 FT),"[1630529, 1628374]",5,1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,2003.0,1.0,0.0,Markkanen,1628374.0,,,,,,,,,,,,,,,
10:08,28,PT10M08.00S,2022-12-14T02:13:34.1Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1628374,,,1610612762,6,7,2022-12-14T02:13:34Z,280000,False,,,0,,L. Markkanen Free Throw 1 of 1 (6 PTS),[1628374],23,1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
09:50,29,PT09M50.00S,2022-12-14T02:13:53.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630530,90.22667542706965,50.0,1610612740,6,7,2022-12-14T02:14:00Z,290000,False,0.0,39.0,1,right,MISS T. Murphy III driving DUNK,[1630530],25,1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.94,,,,,,,,,
09:49,30,PT09M49.00S,2022-12-14T02:13:54.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,6,7,2022-12-14T02:14:00Z,300000,False,,,0,,TEAM defensive REBOUND,[],,1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,29.0,,,,,
09:40,32,PT09M40.00S,2022-12-14T02:14:22.9Z,1,REGULAR,3pt,Jump Shot,[],1628374,32.276609724047304,45.09803921568628,1610612762,6,7,2022-12-14T02:14:28Z,320000,False,25.0,251.0,1,left,MISS L. Markkanen 25' 3PT,[1628374],23,1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.21,,,,,,,,,
09:36,33,PT09M36.00S,2022-12-14T02:14:26.9Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,6,7,2022-12-14T02:14:28Z,330000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:1),[202685],17,1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,32.0,2.0,1.0,1.0,,
09:31,34,PT09M31.00S,2022-12-14T02:14:34.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203468,92.85479632063075,43.872549019607845,1610612740,6,9,2022-12-14T02:14:41Z,340000,False,-31.0,15.0,1,right,C. McCollum driving Layup (5 PTS),[203468],3,1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,,,,3.39,,,,,,,,,
09:24,35,PT09M24.00S,2022-12-14T02:14:44.1Z,1,REGULAR,3pt,Jump Shot,[],201144,18.347568988173457,5.147058823529411,1610612762,9,9,2022-12-14T02:14:48Z,350000,False,224.0,120.0,1,left,M. Conley 25' 3PT  (3 PTS) (J. Vanderbilt 1 AST),"[201144, 1629020]",11,1610612762.0,UTA,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,,,,25.44,J. Vanderbilt,1629020.0,1.0,,,,,,
09:13,37,PT09M13.00S,2022-12-14T02:14:55.0Z,1,REGULAR,2pt,Jump Shot,[],203468,77.7431011826544,40.931372549019606,1610612740,9,9,2022-12-14T02:15:01Z,370000,False,-45.0,157.0,1,right,MISS C. McCollum 16' step back Shot,[203468],3,1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,,,16.31,,,,,,,,,
09:11,38,PT09M11.00S,2022-12-14T02:14:57.0Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612762,9,9,2022-12-14T02:15:01Z,380000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:1),[1629020],8,1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,37.0,2.0,1.0,1.0,,
09:05,39,PT09M05.00S,2022-12-14T02:15:03.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203903,30.436925098554536,23.52941176470588,1610612762,9,9,2022-12-14T02:37:29Z,390000,False,132.0,234.0,1,left,MISS J. Clarkson 26' 3PT,[203903],00,1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,26.85,,,,,,,,,
09:02,40,PT09M02.00S,2022-12-14T02:15:06.3Z,1,REGULAR,rebound,defensive,[],203468,,,1610612740,9,9,2022-12-14T02:15:08Z,400000,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],3,1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,39.0,1.0,1.0,0.0,,
08:53,41,PT08M53.00S,2022-12-14T02:15:14.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,91.40932982917214,43.13725490196079,1610612740,9,11,2022-12-14T02:15:19Z,410000,False,-34.0,28.0,1,right,Z. Williamson turnaround Jump Shot (2 PTS) (T. Murphy III 1 AST),"[1629627, 1630530]",1,1610612740.0,NOP,turnaround,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,,,,4.45,T. Murphy III,1630530.0,1.0,,,,,,
08:36,42,PT08M36.00S,2022-12-14T02:15:32.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,7.440867279894875,62.99019607843137,1610612762,11,11,2022-12-14T02:15:38Z,420000,False,-65.0,17.0,1,left,J. Clarkson 6' floating Jump Shot (2 PTS),[203903],00,1610612762.0,UTA,floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,,,,6.73,,,,,,,,,
08:22,44,PT08M22.00S,2022-12-14T02:15:46.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,93.51182654402102,52.69607843137255,1610612740,11,13,2022-12-14T02:15:51Z,430000,False,13.0,8.0,1,right,Z. Williamson driving Layup (4 PTS) (J. Valanciunas 1 AST),"[1629627, 202685]",1,1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,1.6,J. Valanciunas,202685.0,1.0,,,,,,
08:13,46,PT08M13.00S,2022-12-14T02:15:55.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,6.652431011826544,43.38235294117647,1610612762,11,13,2022-12-14T02:16:00Z,450000,False,33.0,10.0,1,left,MISS L. Markkanen driving Layup,[1628374],23,1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.46,,,,,,,,,
08:09,47,PT08M09.00S,2022-12-14T02:15:59.3Z,1,REGULAR,rebound,offensive,[],1628374,,,1610612762,11,13,2022-12-14T02:16:00Z,460000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:1),[1628374],23,1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,46.0,2.0,1.0,1.0,,
08:09,48,PT08M09.00S,2022-12-14T02:15:58.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,5.590000152587891,50.0,1610612762,13,13,2022-12-14T02:15:58Z,470000,False,0.0,0.0,1,left,L. Markkanen tip Layup (8 PTS),[1628374],23,1610612762.0,UTA,tip,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,,,,,,Made,8.0,,,,0.0,,,,,,,,,
07:59,49,PT07M59.00S,2022-12-14T02:16:08.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202685,92.72339027595268,55.14705882352941,1610612740,13,15,2022-12-14T02:16:13Z,480000,False,26.0,16.0,1,right,J. Valanciunas reverse Layup (4 PTS) (Z. Williamson 2 AST),"[202685, 1629627]",17,1610612740.0,NOP,reverse,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,3.02,Z. Williamson,1629627.0,2.0,,,,,,
07:49,51,PT07M49.00S,2022-12-14T02:16:19.1Z,1,REGULAR,turnover,bad pass,[],201144,,,1610612762,13,15,2022-12-14T02:16:23Z,500000,False,,,0,,M. Conley bad pass TURNOVER (2 TO),"[201144, 202685]",11,1610612762.0,UTA,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,Valanciunas,202685.0,,,,,,,,,,
07:49,52,PT07M49.00S,2022-12-14T02:16:19.1Z,1,REGULAR,steal,,[],202685,,,1610612740,13,15,2022-12-14T02:16:20Z,510000,False,,,0,,J. Valanciunas STEAL (1 STL),[202685],17,1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
07:45,53,PT07M45.00S,2022-12-14T02:16:22.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629627,93.38042049934296,48.03921568627451,1610612740,13,17,2022-12-14T02:16:28Z,520000,False,-10.0,10.0,1,right,Z. Williamson cutting DUNK (6 PTS) (T. Murphy III 2 AST),"[1629627, 1630530]",1,1610612740.0,NOP,cutting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,,,,1.38,T. Murphy III,1630530.0,2.0,,,,,,
07:26,55,PT07M26.00S,2022-12-14T02:16:41.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203482,19.92444152431012,63.23529411764706,1610612762,15,17,2022-12-14T02:16:47Z,540000,False,-66.0,135.0,1,left,K. Olynyk 15' pullup Jump Shot (2 PTS) (M. Conley 2 AST),"[203482, 201144]",41,1610612762.0,UTA,pullup,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,2.0,,,,15.02,M. Conley,201144.0,2.0,,,,,,
07:14,57,PT07M14.00S,2022-12-14T02:16:54.2Z,1,REGULAR,2pt,Jump Shot,[],202685,89.43823915900131,75.98039215686273,1610612740,15,17,2022-12-14T02:16:58Z,560000,False,130.0,47.0,1,right,MISS J. Valanciunas 13' Jump Shot,[202685],17,1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,13.81,,,,,,,,,
07:12,58,PT07M12.00S,2022-12-14T02:16:56.2Z,1,REGULAR,rebound,defensive,[],203482,,,1610612762,15,17,2022-12-14T02:16:58Z,570000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],41,1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,57.0,1.0,1.0,0.0,,
07:04,59,PT07M04.00S,2022-12-14T02:17:04.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629020,12.828515111695138,50.0,1610612762,17,17,2022-12-14T02:17:10Z,580000,False,0.0,68.0,1,left,J. Vanderbilt 6' floating Jump Shot (2 PTS) (J. Clarkson 1 AST),"[1629020, 203903]",8,1610612762.0,UTA,floating,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,,,,6.81,J. Clarkson,203903.0,1.0,,,,,,
06:51,61,PT06M51.00S,2022-12-14T02:17:22.6Z,1,REGULAR,foul,personal,['2freethrow'],1629020,,,1610612740,17,17,2022-12-14T02:20:27Z,600000,False,,,0,,J. Vanderbilt shooting personal FOUL (1 PF) (Williamson 2 FT),"[1629020, 1629627]",8,1610612762.0,UTA,shooting,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,1628172.0,1.0,0.0,Williamson,1629627.0,,,,,,,,,,,,,,,
06:51,63,PT06M51.00S,2022-12-14T02:17:29.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,17,17,2022-12-14T02:17:29Z,620000,False,,,0,,UTA Timeout,[],,1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:51,64,PT06M51.00S,2022-12-14T02:19:58.7Z,1,REGULAR,substitution,out,[],1628374,,,1610612740,17,17,2022-12-14T02:20:16Z,630000,False,,,0,,SUB out: L. Markkanen,[1628374],23,1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
06:51,65,PT06M51.00S,2022-12-14T02:19:58.7Z,1,REGULAR,substitution,out,[],1630529,,,1610612740,17,17,2022-12-14T02:20:16Z,640000,False,,,0,,SUB out: H. Jones,[1630529],5,1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
06:51,66,PT06M51.00S,2022-12-14T02:19:58.7Z,1,REGULAR,substitution,in,[],1627736,,,1610612740,17,17,2022-12-14T02:20:16Z,650000,False,,,0,,SUB in: M. Beasley,[1627736],5,1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
06:51,67,PT06M51.00S,2022-12-14T02:19:58.7Z,1,REGULAR,substitution,in,[],1630700,,,1610612740,17,17,2022-12-14T02:20:16Z,660000,False,,,0,,SUB in: D. Daniels,[1630700],11,1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
06:51,68,PT06M51.00S,2022-12-14T02:20:37.7Z,1,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,17,18,2022-12-14T02:20:37Z,670000,False,,,0,,Z. Williamson Free Throw 1 of 2 (7 PTS),[1629627],1,1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
06:51,69,PT06M51.00S,2022-12-14T02:20:51.3Z,1,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,17,19,2022-12-14T02:20:51Z,680000,False,,,0,,Z. Williamson Free Throw 2 of 2 (8 PTS),[1629627],1,1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
06:40,70,PT06M40.00S,2022-12-14T02:21:04.4Z,1,REGULAR,3pt,Jump Shot,[],203482,28.33442838370565,25.98039215686275,1610612762,17,19,2022-12-14T02:21:09Z,690000,False,120.0,214.0,1,left,MISS K. Olynyk 24' 3PT,[203482],41,1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,24.52,,,,,,,,,
06:38,71,PT06M38.00S,2022-12-14T02:21:07.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612740,17,19,2022-12-14T02:21:07Z,700000,False,,,0,,TEAM defensive REBOUND,[],,1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,70.0,,,,,
06:22,73,PT06M22.00S,2022-12-14T02:21:33.4Z,1,REGULAR,2pt,Jump Shot,[],203468,88.38699080157687,71.07843137254902,1610612740,17,19,2022-12-14T02:21:39Z,720000,False,105.0,57.0,1,right,MISS C. McCollum 11' driving floating bank Shot,[203468],3,1610612740.0,NOP,driving floating bank,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,11.97,,,,,,,,,
06:19,74,PT06M19.00S,2022-12-14T02:21:36.4Z,1,REGULAR,rebound,defensive,[],203482,,,1610612762,17,19,2022-12-14T02:21:39Z,730000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:2),[203482],41,1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,73.0,2.0,2.0,0.0,,
06:19,75,PT06M19.00S,2022-12-14T02:21:39.4Z,1,REGULAR,turnover,bad pass,[],203482,,,1610612762,17,19,2022-12-14T02:21:47Z,740000,False,,,0,,K. Olynyk bad pass TURNOVER (1 TO),"[203482, 1629627]",41,1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,Williamson,1629627.0,,,,,,,,,,
06:19,76,PT06M19.00S,2022-12-14T02:21:39.4Z,1,REGULAR,steal,,[],1629627,,,1610612740,17,19,2022-12-14T02:21:41Z,750000,False,,,0,,Z. Williamson STEAL (1 STL),[1629627],1,1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
06:19,77,PT06M19.00S,2022-12-14T02:21:41.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629627,93.24901445466492,45.34313725490196,1610612740,17,21,2022-12-14T02:21:52Z,760000,False,-23.0,11.0,1,right,Z. Williamson reverse Layup (10 PTS),[1629627],1,1610612740.0,NOP,reverse,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,,,,2.58,,,,,,,,,
06:19,78,PT06M19.00S,2022-12-14T02:21:43.6Z,1,REGULAR,foul,personal,['1freethrow'],1629020,,,1610612740,17,21,2022-12-14T02:21:51Z,770000,False,,,0,,J. Vanderbilt shooting personal FOUL (2 PF) (Williamson 1 FT),"[1629020, 1629627]",8,1610612762.0,UTA,shooting,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,200833.0,2.0,0.0,Williamson,1629627.0,,,,,,,,,,,,,,,
06:19,80,PT06M19.00S,2022-12-14T02:21:57.3Z,1,REGULAR,substitution,out,[],1629020,,,1610612740,17,21,2022-12-14T02:22:18Z,790000,False,,,0,,SUB out: J. Vanderbilt,[1629020],8,1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
06:19,81,PT06M19.00S,2022-12-14T02:21:57.3Z,1,REGULAR,substitution,in,[],1631117,,,1610612740,17,21,2022-12-14T02:22:18Z,800000,False,,,0,,SUB in: W. Kessler,[1631117],24,1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
06:19,82,PT06M19.00S,2022-12-14T02:22:17.2Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1629627,,,1610612740,17,21,2022-12-14T02:22:20Z,810000,False,,,0,,MISS Z. Williamson Free Throw 1 of 1,[1629627],1,1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
