actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-03-19T01:11:06.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-19T01:11:06Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-03-19T01:11:07.9Z,1,REGULAR,jumpball,recovered,[],1629659,,,1610612762,0,0,2023-03-19T01:11:07Z,40000,False,,,0,,Jump Ball W. Kessler vs. B. Griffin: Tip to T. Horton-Tucker,"[1629659, 1631117, 201933]",1610612762.0,UTA,startperiod,T. Horton-Tucker,1629659.0,Horton-Tucker,T. Horton-Tucker,Kessler,1631117.0,Griffin,201933.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2023-03-19T01:11:27.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,92.9862023653088,45.83333333333333,1610612762,0,0,2023-03-19T01:11:33Z,70000,False,-21.0,13.0,1,right,MISS T. Horton-Tucker driving reverse Layup,[1629659],1610612762.0,UTA,driving reverse,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2023-03-19T01:11:29.9Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612738,0,0,2023-03-19T01:11:33Z,80000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M23.00S,2023-03-19T01:11:41.5Z,1,REGULAR,3pt,Jump Shot,[],1627759,27.283180026281208,78.18627450980392,1610612738,0,0,2023-03-19T01:11:48Z,90000,False,-141.0,204.0,1,left,MISS J. Brown 24' step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,24.79,Missed,,,,,,,,,,,,,,,,,,
10,PT11M21.00S,2023-03-19T01:11:43.5Z,1,REGULAR,rebound,defensive,[],203482,,,1610612762,0,0,2023-03-19T01:11:48Z,100000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M09.00S,2023-03-19T01:11:56.0Z,1,REGULAR,3pt,Jump Shot,[],203482,68.41327201051249,30.14705882352941,1610612762,0,0,2023-03-19T01:12:01Z,110000,False,-99.0,244.0,1,right,MISS K. Olynyk 26' 3PT,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,26.38,Missed,,,,,,,,,,,,,,,,,,
12,PT11M06.00S,2023-03-19T01:11:59.0Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,0,0,2023-03-19T01:12:01Z,120000,False,,,0,,W. Kessler REBOUND (Off:1 Def:0),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,11.0,1.0,0.0,1.0,,,,,,,,,,,,,,
13,PT11M02.00S,2023-03-19T01:12:03.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630534,93.51182654402102,4.6568627450980395,1610612762,0,0,2023-03-19T01:12:09Z,130000,False,-227.0,8.0,1,right,MISS O. Agbaji 3PT,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,22.69,Missed,,,,,,,,,,,,,,,,,,
14,PT10M58.00S,2023-03-19T01:12:07.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,0,0,2023-03-19T01:12:09Z,140000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Left Corner 3,24+ Left,,,13.0,,,,,,,,,,,,,,,,,
16,PT10M47.00S,2023-03-19T01:12:25.7Z,1,REGULAR,3pt,Jump Shot,[],1627759,19.267411300919843,90.93137254901961,1610612738,0,3,2023-03-19T01:12:30Z,160000,False,-205.0,129.0,1,left,J. Brown 24' 3PT  (3 PTS) (B. Griffin 1 AST),"[1627759, 201933]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,24.17,Made,,,,,3.0,B. Griffin,201933.0,1.0,,,,,,,,,,
18,PT10M27.00S,2023-03-19T01:12:44.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,91.27792378449409,46.07843137254902,1610612762,2,3,2023-03-19T01:12:49Z,180000,False,-20.0,29.0,1,right,L. Markkanen cutting DUNK (2 PTS) (O. Agbaji 1 AST),"[1628374, 1630534]",1610612762.0,UTA,cutting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.54,Made,,,,,2.0,O. Agbaji,1630534.0,1.0,,,,,,,,,,
