actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-04-07T01:11:16.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-04-07T01:11:16Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2023-04-07T01:11:17.6Z,1,REGULAR,jumpball,recovered,[],1630581,,,1610612760,0,0,2023-04-07T01:11:17Z,40000,False,,,0,,Jump Ball J. Williams vs. U. Azubuike: Tip to J. Giddey,"[1630581, 1631119, 1628962]",1610612760.0,OKC,startperiod,J. Giddey,1630581.0,Giddey,J. Giddey,Williams,1631119.0,Azubuike,1628962.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2023-04-07T01:11:27.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,6.389618922470433,53.18627450980392,1610612760,0,2,2023-04-07T01:11:32Z,70000,False,-16.0,8.0,1,left,J. Giddey driving Layup (2 PTS),[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.76,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M26.00S,2023-04-07T01:11:45.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629677,92.32917214191852,53.67647058823529,1610612762,2,2,2023-04-07T01:11:49Z,80000,False,18.0,20.0,1,right,L. Samanic Layup (2 PTS) (K. Olynyk 1 AST),"[1629677, 203482]",1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,Restricted Area,0-8 Center,2.69,Made,2.0,K. Olynyk,203482.0,1.0,,,,,,,,,,,,,,
10,PT11M14.00S,2023-04-07T01:11:56.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,19.004599211563733,62.5,1610612760,2,2,2023-04-07T01:12:35Z,100000,False,-62.0,126.0,1,left,MISS S. Gilgeous-Alexander 14' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,14.07,Missed,,,,,,,,,,,,,,,,,,
11,PT11M11.00S,2023-04-07T01:11:59.9Z,1,REGULAR,rebound,defensive,[],1628962,,,1610612762,2,2,2023-04-07T01:12:02Z,110000,False,,,0,,U. Azubuike REBOUND (Off:0 Def:1),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,
12,PT11M02.00S,2023-04-07T01:12:09.8Z,1,REGULAR,3pt,Jump Shot,[],1630534,88.38699080157687,96.07843137254902,1610612762,2,2,2023-04-07T01:12:15Z,120000,False,230.0,57.0,1,right,MISS O. Agbaji 3PT,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,23.73,Missed,,,,,,,,,,,,,,,,,,
13,PT10M58.00S,2023-04-07T01:12:13.8Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,2,2,2023-04-07T01:12:15Z,130000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Right Corner 3,24+ Right,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
14,PT10M51.00S,2023-04-07T01:12:20.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,7.835085413929041,49.50980392156863,1610612760,2,2,2023-04-07T01:12:27Z,140000,False,2.0,21.0,1,left,MISS J. Giddey cutting Layup,[1630581],1610612760.0,OKC,cutting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.12,Missed,,,,,,,,,,,,,,,,,,
15,PT10M48.00S,2023-04-07T01:12:23.8Z,1,REGULAR,rebound,offensive,[],1629652,,,1610612760,2,2,2023-04-07T01:19:31Z,150000,False,,,0,,L. Dort REBOUND (Off:1 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,14.0,2.0,1.0,1.0,,,,,,,,,,
