actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2022-11-29T02:10:22.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-11-29T02:10:22Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2022-11-29T02:10:24.1Z,1,REGULAR,jumpball,recovered,[],1629012,,,1610612762,0,0,2022-11-29T02:10:24Z,40000,False,,,0,,Jump Ball K. Olynyk vs. N. Vucevic: Tip to C. Sexton,"[1629012, 203482, 202696]",1610612762.0,UTA,startperiod,C. Sexton,1629012.0,Sexton,C. Sexton,Olynyk,203482.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M48.00S,2022-11-29T02:10:33.5Z,1,REGULAR,3pt,Jump Shot,[],203482,26.49474375821288,79.16666666666666,1610612762,0,0,2022-11-29T02:10:40Z,70000,False,-146.0,197.0,1,left,MISS K. Olynyk 24' 3PT,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,24.48,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2022-11-29T02:10:38.5Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,0,0,2022-11-29T02:10:40Z,80000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M35.00S,2022-11-29T02:10:45.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,91.40932982917214,44.85294117647059,1610612741,0,2,2022-11-29T02:10:50Z,90000,False,-26.0,28.0,1,right,N. Vucevic cutting Layup (2 PTS) (Z. LaVine 1 AST),"[202696, 203897]",1610612741.0,CHI,cutting,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,3.82,Made,,,,,2.0,Z. LaVine,203897.0,1.0,,,,,,,,,,
11,PT11M16.00S,2022-11-29T02:11:04.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629020,5.601182654402102,50.0,1610612762,2,2,2022-11-29T02:11:10Z,110000,False,0.0,0.0,1,left,J. Vanderbilt DUNK (2 PTS) (K. Olynyk 1 AST),"[1629020, 203482]",1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,0.02,Made,,,,,2.0,K. Olynyk,203482.0,1.0,,,,,,,,,,
13,PT10M57.00S,2022-11-29T02:11:25.1Z,1,REGULAR,2pt,Jump Shot,[],203897,74.06373193166885,28.186274509803923,1610612741,2,2,2022-11-29T02:11:30Z,130000,False,-109.0,191.0,1,right,MISS Z. LaVine 22' step back Shot,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left Center,22.02,Missed,,,,,,,,,,,,,,,,,,
14,PT10M54.00S,2022-11-29T02:11:28.1Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,2,2,2022-11-29T02:11:30Z,140000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Left Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M42.00S,2022-11-29T02:11:38.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,9.280551905387648,36.51960784313725,1610612762,2,2,2022-11-29T02:11:43Z,150000,False,67.0,35.0,1,left,MISS C. Sexton 7' driving Layup,[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,7.58,Missed,,,,,,,,,,,,,,,,,,
16,PT10M39.00S,2022-11-29T02:11:41.4Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,2,2,2022-11-29T02:11:46Z,160000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M34.00S,2022-11-29T02:11:47.4Z,1,REGULAR,turnover,lost ball,[],1630172,,,1610612741,2,2,2022-11-29T02:11:53Z,170000,False,,,0,,P. Williams lost ball TURNOVER (1 TO),"[1630172, 1629020]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,Vanderbilt,1629020.0,,,,,,,
18,PT10M34.00S,2022-11-29T02:11:47.4Z,1,REGULAR,steal,,[],1629020,,,1610612762,2,2,2022-11-29T02:11:49Z,180000,False,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
19,PT10M29.00S,2022-11-29T02:11:52.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628374,28.597240473061763,20.588235294117645,1610612762,5,2,2022-11-29T02:13:10Z,190000,False,147.0,216.0,1,left,L. Markkanen 26' 3PT running (3 PTS) (C. Sexton 1 AST),"[1628374, 1629012]",1610612762.0,UTA,running,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,26.16,Made,,,,,3.0,C. Sexton,1629012.0,1.0,,,,,,,,,,
21,PT10M18.00S,2022-11-29T02:12:02.6Z,1,REGULAR,3pt,Jump Shot,[],202696,65.91655716162943,45.34313725490196,1610612741,5,2,2022-11-29T02:12:10Z,210000,False,-23.0,268.0,1,right,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,26.89,Missed,,,,,,,,,,,,,,,,,,
22,PT10M14.00S,2022-11-29T02:12:06.6Z,1,REGULAR,rebound,defensive,[],1629012,,,1610612762,5,2,2022-11-29T02:12:10Z,220000,False,,,0,,C. Sexton REBOUND (Off:0 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT10M01.00S,2022-11-29T02:12:20.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,7.30946123521682,40.44117647058824,1610612762,7,2,2022-11-29T02:12:29Z,230000,False,48.0,16.0,1,left,L. Markkanen Layup (5 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,5.05,Made,,,,,5.0,,,,,,,,,,,,,
24,PT09M35.00S,2022-11-29T02:12:45.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,93.51182654402102,46.07843137254902,1610612741,7,4,2022-11-29T02:12:50Z,240000,False,-20.0,8.0,1,right,A. Dosunmu driving Layup (2 PTS),[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,2.0,,,,,,,,,,,,,
25,PT09M19.00S,2022-11-29T02:13:03.2Z,1,REGULAR,3pt,Jump Shot,[],1628374,6.783837056504599,95.09803921568627,1610612762,10,4,2022-11-29T02:13:08Z,250000,False,-225.0,11.0,1,left,L. Markkanen 3PT  (8 PTS) (J. Vanderbilt 1 AST),"[1628374, 1629020]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,22.58,Made,,,,,8.0,J. Vanderbilt,1629020.0,1.0,,,,,,,,,,
27,PT09M08.00S,2022-11-29T02:13:12.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,92.32917214191852,55.63725490196079,1610612741,10,6,2022-11-29T02:13:18Z,270000,False,28.0,20.0,1,right,A. Dosunmu driving Layup (4 PTS),[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,3.43,Made,,,,,4.0,,,,,,,,,,,,,
28,PT09M00.00S,2022-11-29T02:13:21.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,6.389618922470433,56.86274509803921,1610612762,12,6,2022-11-29T02:14:59Z,280000,False,-34.0,8.0,1,left,C. Sexton driving Layup (2 PTS),[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,3.51,Made,,,,,2.0,,,,,,,,,,,,,
