actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2022-11-24T02:10:28.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-11-24T02:10:28Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-11-24T02:10:30.7Z,1,REGULAR,jumpball,recovered,[],1630165,,,1610612765,0,0,2022-11-24T02:10:30Z,40000,False,,,0,,Jump Ball M. Bagley III vs. K. Olynyk: Tip to K. Hayes,"[1630165, 1628963, 203482]",1610612765.0,DET,startperiod,K. Hayes,1630165.0,Hayes,K. Hayes,Bagley III,1628963.0,Olynyk,203482.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2022-11-24T02:10:46.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,20.18725361366623,46.81372549019608,1610612765,0,2,2022-11-24T02:10:54Z,70000,False,16.0,137.0,1,left,M. Bagley III 13' floating Jump Shot (2 PTS) (K. Hayes 1 AST),"[1628963, 1630165]",1610612765.0,DET,floating,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,13.82,Made,2.0,K. Hayes,1630165.0,1.0,,,,,,,,,,,,,,
9,PT11M25.00S,2022-11-24T02:11:04.9Z,1,REGULAR,foul,personal,[],1630587,,,1610612762,0,2,2022-11-24T02:11:15Z,90000,False,,,0,,I. Livers personal FOUL (1 PF),"[1630587, 203903]",1610612765.0,DET,,,,Livers,I. Livers,,,,,Mid-Range,16-24 Left Center,,,,,,,1626301.0,1.0,0.0,Clarkson,203903.0,,,,,,,,,
11,PT11M09.00S,2022-11-24T02:11:35.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629020,82.34231274638634,50.49019607843137,1610612762,0,2,2022-11-24T02:11:39Z,110000,False,2.0,113.0,1,right,MISS J. Vanderbilt 11' floating Shot,[1629020],1610612762.0,UTA,floating,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Center,11.35,Missed,,,,,,,,,,,,,,,,,,
12,PT11M07.00S,2022-11-24T02:11:37.6Z,1,REGULAR,rebound,defensive,[],1631093,,,1610612765,0,2,2022-11-24T02:11:37Z,120000,False,,,0,,J. Ivey REBOUND (Off:0 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,11.0,1.0,1.0,0.0,,,,,
13,PT11M04.00S,2022-11-24T02:11:41.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631093,6.652431011826544,43.872549019607845,1610612765,0,2,2022-11-24T02:11:47Z,130000,False,31.0,10.0,1,left,MISS J. Ivey driving Layup,[1631093],1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,3.22,Missed,,,,,,,,,,,,,,,,,,
14,PT11M01.00S,2022-11-24T02:11:44.1Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,0,2,2022-11-24T02:11:47Z,140000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,
15,PT10M58.00S,2022-11-24T02:11:47.9Z,1,REGULAR,turnover,out-of-bounds,[],1628374,,,1610612762,0,2,2022-11-24T02:11:57Z,150000,False,,,0,,L. Markkanen bad pass out-of-bounds TURNOVER (1 TO),[1628374],1610612762.0,UTA,bad pass,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Left Center,,,,,,,202035.0,,,,,,,,,1.0,,,,
16,PT10M49.00S,2022-11-24T02:12:12.8Z,1,REGULAR,foul,personal,['2freethrow'],1629012,,,1610612765,0,2,2022-11-24T02:12:23Z,160000,False,,,0,,C. Sexton shooting personal FOUL (1 PF) (Ivey 2 FT),"[1629012, 1631093]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Left,,,,,,,1662.0,1.0,0.0,Ivey,1631093.0,,,,,,,,,
18,PT10M49.00S,2022-11-24T02:12:35.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1631093,,,1610612765,0,3,2022-11-24T02:12:51Z,180000,False,,,0,,J. Ivey Free Throw 1 of 2 (1 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
