actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
15,PT10M52.00S,2023-02-04T02:11:20.9Z,1,REGULAR,turnover,bad pass,[],203903,,,1610612762,2,2,2023-02-04T02:11:25Z,150000,False,,,0,,J. Clarkson bad pass TURNOVER (1 TO),"[203903, 1627749]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Mid-Range,16-24 Right Center,,,,,,,,1.0,Murray,1627749.0,,,,,,,,,,
16,PT10M52.00S,2023-02-04T02:11:20.9Z,1,REGULAR,steal,,[],1627749,,,1610612737,2,2,2023-02-04T02:18:07Z,160000,False,,,0,,D. Murray STEAL (1 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
17,PT10M46.00S,2023-02-04T02:11:26.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627749,18.74178712220762,91.17647058823529,1610612737,2,2,2023-02-04T02:15:41Z,170000,False,-206.0,124.0,1,left,MISS D. Murray 24' running 3PT,[1627749],1610612737.0,ATL,running,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,24.02,Missed,,,,,,,,,,,,,,,,,,
18,PT10M43.00S,2023-02-04T02:11:29.9Z,1,REGULAR,rebound,offensive,[],1629027,,,1610612737,2,2,2023-02-04T02:11:29Z,180000,False,,,0,,T. Young REBOUND (Off:1 Def:0),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,17.0,1.0,0.0,1.0,,,,,,,,,,,,,,
23,PT10M34.00S,2023-02-04T02:11:55.0Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1629027,5.732588699080158,26.96078431372549,1610612737,2,2,2023-02-04T02:11:59Z,230000,False,115.0,1.0,1,left,MISS T. Young 11' floating Shot,[1629027],1610612737.0,ATL,floating,,,Young,T. Young,,,,,Mid-Range,8-16 Right,11.52,Missed,,,,,,,,,,,,,,,,,,
24,PT10M32.00S,2023-02-04T02:11:57.0Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,2,2,2023-02-04T02:11:59Z,240000,False,,,0,,W. Kessler REBOUND (Off:0 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Right,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT10M26.00S,2023-02-04T02:12:03.8Z,1,REGULAR,3pt,Jump Shot,[],201144,69.46452036793693,31.862745098039213,1610612762,2,2,2023-02-04T02:22:04Z,250000,False,-91.0,235.0,1,right,MISS M. Conley 25' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,25.14,Missed,,,,,,,,,,,,,,,,,,
26,PT10M21.00S,2023-02-04T02:12:08.8Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,2,2,2023-02-04T02:12:08Z,260000,False,,,0,,T. Young REBOUND (Off:1 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,25.0,2.0,1.0,1.0,,,,,,,,,,,,,,
27,PT10M16.00S,2023-02-04T02:12:13.5Z,1,REGULAR,3pt,Jump Shot,[],1628381,28.203022339027594,22.794117647058822,1610612737,2,2,2023-02-04T02:12:19Z,270000,False,136.0,213.0,1,left,MISS J. Collins 25' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,25.24,Missed,,,,,,,,,,,,,,,,,,
28,PT10M14.00S,2023-02-04T02:12:15.5Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,2,2,2023-02-04T02:12:19Z,280000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,27.0,2.0,1.0,1.0,,,,,,,,,,,,,,
29,PT10M04.00S,2023-02-04T02:12:25.9Z,1,REGULAR,3pt,Jump Shot,[],1628374,70.64717477003943,73.77450980392157,1610612762,2,2,2023-02-04T02:12:31Z,290000,False,119.0,223.0,1,right,MISS L. Markkanen 25' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
30,PT10M00.00S,2023-02-04T02:12:29.9Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,2,2,2023-02-04T02:12:31Z,300000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,
31,PT09M44.00S,2023-02-04T02:12:45.2Z,1,REGULAR,3pt,Jump Shot,[],1628381,6.521024967148489,2.696078431372549,1610612737,2,5,2023-02-04T02:12:49Z,310000,False,237.0,9.0,1,left,J. Collins 3PT  (3 PTS) (D. Murray 1 AST),"[1628381, 1627749]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,23.67,Made,,,,,3.0,,,,D. Murray,1627749.0,1.0,,,,,,,
35,PT09M24.00S,2023-02-04T02:13:16.8Z,1,REGULAR,foul,personal,['2freethrow'],203991,,,1610612762,2,5,2023-02-04T02:13:21Z,350000,False,,,0,,C. Capela shooting personal FOUL (1 PF) (Markkanen 2 FT),"[203991, 1628374]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1155.0,1.0,0.0,Markkanen,1628374.0,,
37,PT09M24.00S,2023-02-04T02:13:32.6Z,1,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,3,5,2023-02-04T02:13:32Z,370000,False,,,0,,L. Markkanen Free Throw 1 of 2 (3 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
39,PT09M24.00S,2023-02-04T02:13:32.6Z,1,REGULAR,violation,lane,[],1628381,,,1610612762,3,5,2023-02-04T02:14:14Z,375000,False,,,0,,J. Collins lane VIOLATION,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT09M24.00S,2023-02-04T02:13:32.6Z,1,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,3,5,2023-02-04T02:14:14Z,380000,False,,,0,,MISS L. Markkanen Free Throw 2 of 2,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
40,PT09M24.00S,2023-02-04T02:13:32.6Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,3,5,2023-02-04T02:14:14Z,390000,False,,,0,,D. Hunter REBOUND (Off:0 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,38.0,2.0,2.0,0.0,,,,,,,,,,,,,,
41,PT09M11.00S,2023-02-04T02:14:23.0Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,3,5,2023-02-04T02:14:26Z,400000,False,,,0,,T. Young bad pass TURNOVER (1 TO),"[1629027, 1631117]",1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Right Center,,,,,,,,1.0,Kessler,1631117.0,,,,,,,,,,
42,PT09M11.00S,2023-02-04T02:14:23.0Z,1,REGULAR,steal,,[],1631117,,,1610612762,3,5,2023-02-04T02:14:24Z,410000,False,,,0,,W. Kessler STEAL (1 STL),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
43,PT09M03.00S,2023-02-04T02:14:30.9Z,1,REGULAR,turnover,bad pass,[],203482,,,1610612762,3,5,2023-02-04T02:14:34Z,420000,False,,,0,,K. Olynyk bad pass TURNOVER (1 TO),"[203482, 1629631]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Center,,,,,,,,1.0,Hunter,1629631.0,,,,,,,,,,
44,PT09M03.00S,2023-02-04T02:14:30.9Z,1,REGULAR,steal,,[],1629631,,,1610612737,3,5,2023-02-04T02:14:32Z,430000,False,,,0,,D. Hunter STEAL (1 STL),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
45,PT08M59.00S,2023-02-04T02:14:35.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629631,9.017739816031538,39.46078431372549,1610612737,3,7,2023-02-04T02:14:41Z,440000,False,53.0,32.0,1,left,D. Hunter 6' running Layup (4 PTS),[1629631],1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,6.18,Made,,,,,4.0,,,,,,,,,,,,,
46,PT08M53.00S,2023-02-04T02:14:41.9Z,1,REGULAR,3pt,Jump Shot,[],203903,72.88107752956637,17.15686274509804,1610612762,3,7,2023-02-04T02:14:47Z,450000,False,-164.0,202.0,1,right,MISS J. Clarkson 26' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,26.06,Missed,,,,,,,,,,,,,,,,,,
47,PT08M51.00S,2023-02-04T02:14:43.9Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612737,3,7,2023-02-04T02:14:48Z,460000,False,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,46.0,1.0,1.0,0.0,,,,,,,,,,,,,,
49,PT08M43.00S,2023-02-04T02:15:10.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,19.793035479632064,49.26470588235294,1610612737,3,9,2023-02-04T02:26:08Z,480000,False,4.0,134.0,1,left,T. Young 13' driving floating Jump Shot (2 PTS) (D. Murray 2 AST),"[1629027, 1627749]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,13.37,Made,,,,,2.0,,,,D. Murray,1627749.0,2.0,,,,,,,
51,PT08M43.00S,2023-02-04T02:15:13.2Z,1,REGULAR,foul,personal,['1freethrow'],201144,,,1610612737,3,9,2023-02-04T02:15:20Z,500000,False,,,0,,M. Conley shooting personal FOUL (1 PF) (Young 1 FT),"[201144, 1629027]",1610612762.0,UTA,shooting,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,203054.0,1.0,0.0,Young,1629027.0,,
53,PT08M43.00S,2023-02-04T02:15:32.0Z,1,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,3,10,2023-02-04T02:15:32Z,520000,False,,,0,,T. Young Free Throw 1 of 1 (3 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
54,PT08M33.00S,2023-02-04T02:15:46.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203482,86.81011826544021,49.754901960784316,1610612762,3,10,2023-02-04T02:15:50Z,530000,False,-1.0,71.0,1,right,MISS K. Olynyk 7' floating Shot,[203482],1610612762.0,UTA,floating,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,7.15,Missed,,,,,,,,,,,,,,,,,,
55,PT08M30.00S,2023-02-04T02:15:49.5Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,3,10,2023-02-04T02:15:50Z,540000,False,,,0,,C. Capela REBOUND (Off:0 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,54.0,2.0,2.0,0.0,,,,,,,,,,,,,,
56,PT08M26.00S,2023-02-04T02:16:06.5Z,1,REGULAR,foul,personal,[],203482,,,1610612737,3,10,2023-02-04T02:16:11Z,550000,False,,,0,,K. Olynyk personal FOUL (1 PF),"[203482, 203991]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2530.0,1.0,0.0,Capela,203991.0,,
58,PT08M25.00S,2023-02-04T02:16:14.5Z,1,REGULAR,foul,personal,[],203482,,,1610612737,3,10,2023-02-04T02:16:21Z,570000,False,,,0,,K. Olynyk personal FOUL (2 PF),"[203482, 1628381]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,1155.0,2.0,0.0,Collins,1628381.0,,
60,PT08M21.00S,2023-02-04T02:16:29.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,6.521024967148489,53.18627450980392,1610612737,3,12,2023-02-04T02:16:33Z,590000,False,-16.0,9.0,1,left,D. Murray Layup (2 PTS) (D. Hunter 1 AST),"[1627749, 1629631]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,2.0,,,,D. Hunter,1629631.0,1.0,,,,,,,
62,PT08M00.00S,2023-02-04T02:16:54.1Z,1,REGULAR,foul,personal,[],1629631,,,1610612762,3,12,2023-02-04T02:16:59Z,610000,False,,,0,,D. Hunter personal FOUL (1 PF),"[1629631, 1628374]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1155.0,1.0,0.0,Markkanen,1628374.0,,
64,PT07M55.00S,2023-02-04T02:17:21.0Z,1,REGULAR,3pt,Jump Shot,[],1628374,66.83639947437582,59.55882352941176,1610612762,3,12,2023-02-04T02:17:25Z,630000,False,48.0,259.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,26.36,Missed,,,,,,,,,,,,,,,,,,
65,PT07M52.00S,2023-02-04T02:17:24.0Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,3,12,2023-02-04T02:17:25Z,640000,False,,,0,,C. Capela REBOUND (Off:0 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Center,,,64.0,3.0,3.0,0.0,,,,,,,,,,,,,,
66,PT07M43.00S,2023-02-04T02:17:33.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,15.588042049934298,48.28431372549019,1610612737,3,14,2023-02-04T02:17:36Z,650000,False,9.0,94.0,1,left,D. Murray 9' floating Jump Shot (4 PTS),[1627749],1610612737.0,ATL,floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,9.44,Made,,,,,4.0,,,,,,,,,,,,,
67,PT07M41.00S,2023-02-04T02:17:49.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,3,14,2023-02-04T02:17:49Z,660000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT07M25.00S,2023-02-04T02:20:53.5Z,1,REGULAR,turnover,traveling,[],203482,,,1610612762,3,14,2023-02-04T02:20:59Z,670000,False,,,0,,K. Olynyk traveling TURNOVER (2 TO),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,,,,,,1155.0,,,,,,
69,PT07M19.00S,2023-02-04T02:21:04.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629027,10.068988173455978,36.51960784313725,1610612737,3,14,2023-02-04T02:21:09Z,680000,False,67.0,42.0,1,left,MISS T. Young 7' driving floating bank Shot,[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,7.95,Missed,,,,,,,,,,,,,,,,,,
70,PT07M15.00S,2023-02-04T02:21:08.5Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,3,14,2023-02-04T02:21:09Z,690000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,69.0,3.0,2.0,1.0,,,,,,,,,,,,,,
71,PT07M10.00S,2023-02-04T02:21:12.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203903,93.51182654402102,3.1862745098039214,1610612762,3,14,2023-02-04T02:30:52Z,700000,False,-234.0,8.0,1,right,MISS J. Clarkson running 3PT,[203903],1610612762.0,UTA,running,,,Clarkson,J. Clarkson,,,,,Left Corner 3,24+ Left,23.43,Missed,,,,,,,,,,,,,,,,,,
72,PT07M06.00S,2023-02-04T02:21:16.4Z,1,REGULAR,rebound,offensive,[],1628374,,,1610612762,3,14,2023-02-04T02:21:20Z,710000,False,,,0,,L. Markkanen REBOUND (Off:2 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,,,71.0,4.0,2.0,2.0,,,,,,,,,,,,,,
73,PT07M06.00S,2023-02-04T02:21:16.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,94.40999984741211,50.0,1610612762,5,14,2023-02-04T02:21:16Z,720000,False,0.0,0.0,1,right,L. Markkanen tip Layup (5 PTS),[1628374],1610612762.0,UTA,tip,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,5.0,,,,,,,,,,,,,
74,PT06M51.00S,2023-02-04T02:21:32.6Z,1,REGULAR,3pt,Jump Shot,[],1628381,29.517082785808146,29.901960784313726,1610612737,5,14,2023-02-04T02:21:37Z,730000,False,100.0,225.0,1,left,MISS J. Collins 24' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,24.64,Missed,,,,,,,,,,,,,,,,,,
75,PT06M48.00S,2023-02-04T02:21:35.6Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,5,14,2023-02-04T02:21:37Z,740000,False,,,0,,W. Kessler REBOUND (Off:0 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Right Center,,,74.0,2.0,2.0,0.0,,,,,,,,,,,,,,
76,PT06M36.00S,2023-02-04T02:21:47.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,89.56964520367937,59.80392156862745,1610612762,7,14,2023-02-04T02:21:58Z,750000,False,49.0,46.0,1,right,M. Conley 6' driving floating bank Jump Shot (2 PTS),[201144],1610612762.0,UTA,driving floating bank,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,6.69,Made,,,,,2.0,,,,,,,,,,,,,
77,PT06M21.00S,2023-02-04T02:22:01.6Z,1,REGULAR,3pt,Jump Shot,[],1629631,27.283180026281208,23.03921568627451,1610612737,7,14,2023-02-04T02:22:08Z,760000,False,135.0,204.0,1,left,MISS D. Hunter 24' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,24.45,Missed,,,,,,,,,,,,,,,,,,
78,PT06M19.00S,2023-02-04T02:22:05.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,7,14,2023-02-04T02:22:05Z,770000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,77.0,,,,,,,,,,,,,,,,,
80,PT06M19.00S,2023-02-04T02:22:07.5Z,1,REGULAR,substitution,out,[],1628374,,,1610612762,7,14,2023-02-04T02:22:13Z,790000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M19.00S,2023-02-04T02:22:07.5Z,1,REGULAR,substitution,out,[],1629027,,,1610612762,7,14,2023-02-04T02:22:13Z,800000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M19.00S,2023-02-04T02:22:07.5Z,1,REGULAR,substitution,in,[],1629012,,,1610612762,7,14,2023-02-04T02:22:13Z,810000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M19.00S,2023-02-04T02:22:07.5Z,1,REGULAR,substitution,in,[],203992,,,1610612762,7,14,2023-02-04T02:22:13Z,820000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M04.00S,2023-02-04T02:22:32.3Z,1,REGULAR,3pt,Jump Shot,[],203903,71.56701708278581,17.647058823529413,1610612762,7,14,2023-02-04T02:22:37Z,830000,False,-162.0,215.0,1,right,MISS J. Clarkson 26' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,26.89,Missed,,,,,,,,,,,,,,,,,,
85,PT06M00.00S,2023-02-04T02:22:36.3Z,1,REGULAR,rebound,offensive,[],203482,,,1610612762,7,14,2023-02-04T02:22:37Z,840000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:0),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,,,84.0,1.0,0.0,1.0,,,,,,,,,,,,,,
86,PT05M59.00S,2023-02-04T02:22:36.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203482,92.59198423127464,54.41176470588235,1610612762,7,14,2023-02-04T02:33:03Z,850000,False,22.0,17.0,1,right,MISS K. Olynyk putback Layup - blocked,"[203482, 203991]",1610612762.0,UTA,putback,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,2.79,Missed,,,,,,,,,,,,,,,,,Capela,203991.0
97,PT05M59.00S,2023-02-04T02:22:36.4Z,1,REGULAR,block,,[],203991,,,1610612762,7,14,2023-02-04T02:24:21Z,855000,False,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
