actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2023-01-19T02:10:47.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-19T02:10:47Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M53.00S,2023-01-19T02:10:53.1Z,1,REGULAR,jumpball,recovered,[],201144,,,1610612762,0,0,2023-01-19T02:10:53Z,40000,False,,,0,,Jump Ball W. Kessler vs. I. Zubac: Tip to M. Conley,"[201144, 1631117, 1627826]",1610612762.0,UTA,startperiod,M. Conley,201144.0,Conley,M. Conley,Kessler,1631117.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2023-01-19T02:11:09.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,10.068988173455978,64.4607843137255,1610612762,2,0,2023-01-19T02:11:21Z,70000,False,-72.0,42.0,1,left,L. Markkanen 8' floating Jump Shot (2 PTS) (M. Conley 1 AST),"[1628374, 201144]",1610612762.0,UTA,floating,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Left,8.37,Made,2.0,M. Conley,201144.0,1.0,,,,,,,,,,,,,,
9,PT11M22.00S,2023-01-19T02:11:24.5Z,1,REGULAR,2pt,Jump Shot,[],202694,78.66294349540078,38.72549019607843,1610612746,2,0,2023-01-19T02:11:29Z,90000,False,-56.0,148.0,1,right,MISS M. Morris Sr. 15' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,8-16 Center,15.85,Missed,,,,,,,,,,,,,,,,,,
10,PT11M19.00S,2023-01-19T02:11:27.5Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612762,2,0,2023-01-19T02:11:29Z,100000,False,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M09.00S,2023-01-19T02:11:37.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,9.806176084099869,56.61764705882353,1610612762,2,0,2023-01-19T02:11:45Z,110000,False,-33.0,40.0,1,left,MISS L. Markkanen driving Layup - blocked,"[1628374, 1627826]",1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,5.17,Missed,,,,,,,,,Zubac,1627826.0,,,,,,,,
12,PT11M09.00S,2023-01-19T02:11:37.6Z,1,REGULAR,block,,[],1627826,,,1610612762,2,0,2023-01-19T02:11:39Z,120000,False,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
13,PT11M04.00S,2023-01-19T02:11:42.6Z,1,REGULAR,rebound,offensive,[],1628374,,,1610612762,2,0,2023-01-19T02:11:45Z,130000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:0),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,11.0,1.0,0.0,1.0,,,,,,,,,,
14,PT11M04.00S,2023-01-19T02:11:43.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,7.30946123521682,48.28431372549019,1610612762,4,0,2023-01-19T02:11:58Z,140000,False,9.0,16.0,1,left,L. Markkanen putback Layup (4 PTS),[1628374],1610612762.0,UTA,putback,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,1.83,Made,4.0,,,,,,,,,,,,,,,,,
15,PT10M53.00S,2023-01-19T02:11:53.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,87.72996057818659,35.294117647058826,1610612746,4,0,2023-01-19T02:12:02Z,150000,False,-74.0,63.0,1,right,MISS N. Powell 9' driving floating bank Shot,[1626181],1610612746.0,LAC,driving floating bank,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Left,9.67,Missed,,,,,,,,,,,,,,,,,,
16,PT10M53.00S,2023-01-19T02:11:53.4Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,4,0,2023-01-19T02:12:02Z,160000,False,,,0,,W. Kessler REBOUND (Off:0 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M44.00S,2023-01-19T02:12:03.5Z,1,REGULAR,3pt,Jump Shot,[],1628374,7.178055190538765,95.34313725490196,1610612762,7,0,2023-01-19T02:12:09Z,170000,False,-227.0,15.0,1,left,L. Markkanen 3PT  (7 PTS) (M. Conley 2 AST),"[1628374, 201144]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,22.72,Made,7.0,M. Conley,201144.0,2.0,,,,,,,,,,,,,,
19,PT10M30.00S,2023-01-19T02:12:16.7Z,1,REGULAR,turnover,bad pass,[],1629611,,,1610612746,7,0,2023-01-19T02:12:21Z,190000,False,,,0,,T. Mann bad pass TURNOVER (1 TO),"[1629611, 1631117]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Kessler,1631117.0,,,,,
20,PT10M30.00S,2023-01-19T02:12:16.7Z,1,REGULAR,steal,,[],1631117,,,1610612762,7,0,2023-01-19T02:12:19Z,200000,False,,,0,,W. Kessler STEAL (1 STL),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
21,PT10M28.00S,2023-01-19T02:12:20.1Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631117,6.915243101182654,51.470588235294116,1610612762,9,0,2023-01-19T02:12:30Z,210000,False,-7.0,13.0,1,left,W. Kessler running DUNK (2 PTS),[1631117],1610612762.0,UTA,running,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,1.45,Made,2.0,,,,,,,,,,,,,,,,,
22,PT10M28.00S,2023-01-19T02:12:25.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,9,0,2023-01-19T02:12:25Z,220000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,PT10M15.00S,2023-01-19T02:15:33.1Z,1,REGULAR,turnover,traveling,[],1627826,,,1610612746,9,0,2023-01-19T02:15:37Z,230000,False,,,0,,I. Zubac traveling TURNOVER (1 TO),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,200834.0,,,,
24,PT10M04.00S,2023-01-19T02:15:55.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201144,27.020367936925098,21.323529411764707,1610612762,9,0,2023-01-19T02:16:23Z,240000,False,143.0,201.0,1,left,MISS M. Conley 24' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,24.73,Missed,,,,,,,,,,,,,,,,,,
25,PT10M00.00S,2023-01-19T02:15:59.1Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,9,0,2023-01-19T02:15:59Z,250000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,
26,PT09M57.00S,2023-01-19T02:16:03.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629611,89.56964520367937,45.09803921568628,1610612746,9,0,2023-01-19T02:16:14Z,260000,False,-25.0,46.0,1,right,MISS T. Mann running Layup - blocked,"[1629611, 1628374]",1610612746.0,LAC,running,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,5.17,Missed,,,,,,,,,Markkanen,1628374.0,,,,,,,,
27,PT09M57.00S,2023-01-19T02:16:03.1Z,1,REGULAR,block,,[],1628374,,,1610612746,9,0,2023-01-19T02:16:05Z,270000,False,,,0,,L. Markkanen BLOCK (1 BLK),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
28,PT09M57.00S,2023-01-19T02:16:03.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,9,0,2023-01-19T02:16:10Z,280000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,26.0,,,,,,,,,,,,,
30,PT09M51.00S,2023-01-19T02:16:19.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626181,92.32917214191852,39.950980392156865,1610612746,9,0,2023-01-19T02:16:29Z,300000,False,-50.0,20.0,1,right,MISS N. Powell Jump Shot,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,5.39,Missed,,,,,,,,,,,,,,,,,,
31,PT09M46.00S,2023-01-19T02:16:24.1Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612762,9,0,2023-01-19T02:16:28Z,310000,False,,,0,,M. Beasley REBOUND (Off:0 Def:2),[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Left,,,,,,,30.0,2.0,2.0,0.0,,,,,,,,,,
32,PT09M43.00S,2023-01-19T02:16:31.2Z,1,REGULAR,foul,offensive,[],1631117,,,1610612762,9,0,2023-01-19T02:16:42Z,320000,False,,,0,,W. Kessler offensive FOUL (1 PF),"[1631117, 1626181]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Powell,1626181.0
34,PT09M43.00S,2023-01-19T02:16:31.2Z,1,REGULAR,turnover,offensive foul,[],1631117,,,1610612762,9,0,2023-01-19T02:16:31Z,340000,False,,,0,,W. Kessler offensive foul TURNOVER (1 TO),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,1.0,,,101283.0,,,,
35,PT09M31.00S,2023-01-19T02:17:15.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,92.85479632063075,2.450980392156863,1610612746,9,3,2023-01-19T02:17:19Z,350000,False,-238.0,15.0,1,right,N. Powell 3PT  (3 PTS) (M. Morris Sr. 1 AST),"[1626181, 202694]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,23.82,Made,3.0,M. Morris Sr.,202694.0,1.0,,,,,,,,,,,,,,
37,PT09M09.00S,2023-01-19T02:17:36.1Z,1,REGULAR,2pt,Jump Shot,[],1628374,10.726018396846255,11.76470588235294,1610612762,9,3,2023-01-19T02:17:58Z,370000,False,191.0,48.0,1,left,MISS L. Markkanen 19' Jump Shot,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Right,19.72,Missed,,,,,,,,,,,,,,,,,,
38,PT09M06.00S,2023-01-19T02:17:39.1Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,9,3,2023-01-19T02:17:41Z,380000,False,,,0,,W. Kessler REBOUND (Off:1 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Right,,,,,,,37.0,2.0,1.0,1.0,,,,,,,,,,
39,PT09M05.00S,2023-01-19T02:17:40.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,6.652431011826544,44.11764705882353,1610612762,9,3,2023-01-19T02:18:09Z,390000,False,29.0,10.0,1,left,MISS W. Kessler putback Layup - blocked,"[1631117, 1627826]",1610612762.0,UTA,putback,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,3.11,Missed,,,,,,,,,Zubac,1627826.0,,,,,,,,
40,PT09M05.00S,2023-01-19T02:17:40.8Z,1,REGULAR,block,,[],1627826,,,1610612762,9,3,2023-01-19T02:17:43Z,400000,False,,,0,,I. Zubac BLOCK (2 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
41,PT09M02.00S,2023-01-19T02:17:43.8Z,1,REGULAR,rebound,offensive,[],1631117,,,1610612762,9,3,2023-01-19T02:17:44Z,410000,False,,,0,,W. Kessler REBOUND (Off:2 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,39.0,3.0,1.0,2.0,,,,,,,,,,
42,PT09M00.00S,2023-01-19T02:17:46.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203903,19.92444152431012,4.901960784313726,1610612762,9,3,2023-01-19T02:17:49Z,420000,False,225.0,135.0,1,left,MISS J. Clarkson 26' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,26.27,Missed,,,,,,,,,,,,,,,,,,
43,PT08M58.00S,2023-01-19T02:17:48.1Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,9,3,2023-01-19T02:17:49Z,430000,False,,,0,,M. Morris Sr. REBOUND (Off:0 Def:1),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Right Center,,,,,,,42.0,1.0,1.0,0.0,,,,,,,,,,
44,PT08M55.00S,2023-01-19T02:17:53.9Z,1,REGULAR,foul,personal,['2freethrow'],1627736,,,1610612746,9,3,2023-01-19T02:18:12Z,440000,False,,,0,,M. Beasley shooting personal FOUL (1 PF) (Powell 2 FT),"[1627736, 1626181]",1610612762.0,UTA,shooting,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Powell,1626181.0
46,PT08M55.00S,2023-01-19T02:18:17.2Z,1,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,9,3,2023-01-19T02:18:17Z,460000,False,,,0,,MISS N. Powell Free Throw 1 of 2,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
47,PT08M55.00S,2023-01-19T02:18:17.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,9,3,2023-01-19T02:18:17Z,470000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,
48,PT08M55.00S,2023-01-19T02:18:34.2Z,1,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,9,4,2023-01-19T02:18:34Z,480000,False,,,0,,N. Powell Free Throw 2 of 2 (4 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
49,PT08M42.00S,2023-01-19T02:18:50.7Z,1,REGULAR,2pt,Jump Shot,[],1627736,16.770696452036795,19.607843137254903,1610612762,11,4,2023-01-19T02:18:55Z,490000,False,152.0,105.0,1,left,M. Beasley 18' pullup Jump Shot (2 PTS),[1627736],1610612762.0,UTA,pullup,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Right,18.48,Made,2.0,,,,,,,,,,,,,,,,,
50,PT08M24.00S,2023-01-19T02:19:08.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,87.72996057818659,38.23529411764706,1610612746,11,4,2023-01-19T02:19:23Z,500000,False,-59.0,63.0,1,right,MISS I. Zubac 8' Hook,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Left,8.6,Missed,,,,,,,,,,,,,,,,,,
51,PT08M23.00S,2023-01-19T02:19:10.0Z,1,REGULAR,rebound,offensive,[],201587,,,1610612746,11,4,2023-01-19T02:19:10Z,510000,False,,,0,,N. Batum REBOUND (Off:1 Def:0),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,50.0,1.0,0.0,1.0,,,,,,,,,,
52,PT08M22.00S,2023-01-19T02:19:11.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201587,92.06636005256242,52.450980392156865,1610612746,11,6,2023-01-19T02:19:27Z,520000,False,12.0,22.0,1,right,N. Batum putback Layup (2 PTS),[201587],1610612746.0,LAC,putback,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,2.53,Made,2.0,,,,,,,,,,,,,,,,,
