actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
17,PT11M04.00S,2023-02-24T02:11:55.0Z,1,REGULAR,rebound,defensive,[],203482,,,1610612762,3,0,2023-02-24T02:11:55Z,170000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Left,,,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,
18,PT10M59.00S,2023-02-24T02:11:59.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628374,92.06636005256242,54.41176470588235,1610612762,5,0,2023-02-24T02:12:06Z,180000,False,22.0,22.0,1,right,L. Markkanen cutting Layup (2 PTS) (T. Horton-Tucker 2 AST),"[1628374, 1629659]",1610612762.0,UTA,cutting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.13,Made,2.0,T. Horton-Tucker,1629659.0,2.0,,,,,,,,,,,,,,
20,PT10M48.00S,2023-02-24T02:12:10.0Z,1,REGULAR,3pt,Jump Shot,[],1631119,27.54599211563732,74.75490196078431,1610612760,5,0,2023-02-24T02:12:14Z,200000,False,-124.0,206.0,1,left,MISS J. Williams 24' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,24.07,Missed,,,,,,,,,,,,,,,,,,
21,PT10M45.00S,2023-02-24T02:12:13.0Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612762,5,0,2023-02-24T02:12:14Z,210000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,
22,PT10M35.00S,2023-02-24T02:12:22.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,84.05059132720105,53.67647058823529,1610612762,5,0,2023-02-24T02:12:37Z,220000,False,18.0,97.0,1,right,MISS T. Horton-Tucker 9' turnaround fadeaway Shot,[1629659],1610612762.0,UTA,turnaround fadeaway,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Center,9.91,Missed,,,,,,,,,,,,,,,,,,
23,PT10M33.00S,2023-02-24T02:12:24.3Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,5,0,2023-02-24T02:12:28Z,230000,False,,,0,,J. Giddey REBOUND (Off:1 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,22.0,2.0,1.0,1.0,,,,,,,,
24,PT10M30.00S,2023-02-24T02:12:30.8Z,1,REGULAR,foul,personal,[],1629659,,,1610612760,5,0,2023-02-24T02:12:44Z,240000,False,,,0,,T. Horton-Tucker personal FOUL (1 PF),"[1629659, 1630581]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,204058.0,1.0,0.0,Giddey,1630581.0,,,
26,PT10M28.00S,2023-02-24T02:12:52.4Z,1,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612760,5,0,2023-02-24T02:13:01Z,260000,False,,,0,,J. Giddey bad pass out-of-bounds TURNOVER (1 TO),[1630581],1610612760.0,OKC,bad pass,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1201.0,,,,,1.0,,
27,PT10M22.00S,2023-02-24T02:13:30.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,79.71419185282524,4.901960784313726,1610612762,5,0,2023-02-24T02:13:36Z,270000,False,-225.0,138.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,26.45,Missed,,,,,,,,,,,,,,,,,,
28,PT10M19.00S,2023-02-24T02:13:33.9Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,5,0,2023-02-24T02:13:36Z,280000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,
29,PT10M03.00S,2023-02-24T02:13:50.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,8.886333771353483,59.55882352941176,1610612760,5,2,2023-02-24T02:14:27Z,290000,False,-48.0,31.0,1,left,L. Dort driving Layup (2 PTS) (J. Williams 1 AST),"[1629652, 1631114]",1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,5.7,Made,2.0,J. Williams,1631114.0,1.0,,,,,,,,,,,,,,
30,PT09M45.00S,2023-02-24T02:14:07.0Z,1,REGULAR,2pt,Jump Shot,[],203903,76.5604467805519,52.20588235294118,1610612762,5,2,2023-02-24T02:14:14Z,300000,False,11.0,168.0,1,right,MISS J. Clarkson 16' Jump Shot,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Mid-Range,16-24 Center,16.82,Missed,,,,,,,,,,,,,,,,,,
31,PT09M43.00S,2023-02-24T02:14:09.0Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,5,2,2023-02-24T02:14:14Z,310000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Center,,,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,
32,PT09M39.00S,2023-02-24T02:14:13.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628983,7.30946123521682,49.01960784313725,1610612760,5,4,2023-02-24T02:14:21Z,320000,False,5.0,16.0,1,left,S. Gilgeous-Alexander running Layup (2 PTS),[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.69,Made,2.0,,,,,,,,,,,,,,,,,
34,PT09M24.00S,2023-02-24T02:14:29.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631117,90.62089356110381,41.17647058823529,1610612762,5,4,2023-02-24T02:14:35Z,330000,False,-44.0,36.0,1,right,MISS W. Kessler DUNK - blocked,"[1631117, 1629652]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,5.67,Missed,,,,,Dort,1629652.0,,,,,,,,,,,,
35,PT09M24.00S,2023-02-24T02:14:29.5Z,1,REGULAR,block,,[],1629652,,,1610612762,5,4,2023-02-24T02:14:32Z,340000,False,,,0,,L. Dort BLOCK (1 BLK),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
36,PT09M24.00S,2023-02-24T02:14:29.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,5,4,2023-02-24T02:14:35Z,350000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,34.0,,,,,,,,,,,
38,PT09M24.00S,2023-02-24T02:14:54.6Z,1,REGULAR,violation,kicked ball,[],1628983,,,1610612762,5,4,2023-02-24T02:15:01Z,370000,False,,,0,,S. Gilgeous-Alexander kicked ball VIOLATION,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,204058.0,,,,,,,
39,PT09M22.00S,2023-02-24T02:15:13.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628374,91.14651773981603,49.50980392156863,1610612762,7,4,2023-02-24T02:15:19Z,380000,False,-2.0,31.0,1,right,L. Markkanen cutting DUNK (4 PTS) (T. Horton-Tucker 3 AST),"[1628374, 1629659]",1610612762.0,UTA,cutting,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.08,Made,4.0,T. Horton-Tucker,1629659.0,3.0,,,,,,,,,,,,,,
41,PT09M06.00S,2023-02-24T02:15:29.2Z,1,REGULAR,3pt,Jump Shot,[],1629652,14.799605781865965,94.6078431372549,1610612760,7,4,2023-02-24T02:15:34Z,400000,False,-223.0,87.0,1,left,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,23.92,Missed,,,,,,,,,,,,,,,,,,
42,PT09M03.00S,2023-02-24T02:15:32.2Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,7,4,2023-02-24T02:15:34Z,410000,False,,,0,,W. Kessler REBOUND (Off:0 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Left Corner 3,24+ Left,,,,,,,,,41.0,2.0,2.0,0.0,,,,,,,,
43,PT08M54.00S,2023-02-24T02:15:41.2Z,1,REGULAR,3pt,Jump Shot,[],1629659,66.3107752956636,42.64705882352941,1610612762,7,4,2023-02-24T02:15:45Z,420000,False,-37.0,264.0,1,right,MISS T. Horton-Tucker 26' 3PT,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Center,26.68,Missed,,,,,,,,,,,,,,,,,,
44,PT08M52.00S,2023-02-24T02:15:43.2Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,7,4,2023-02-24T02:15:45Z,430000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,43.0,2.0,2.0,0.0,,,,,,,,
45,PT08M48.00S,2023-02-24T02:15:48.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630581,9.017739816031538,48.77450980392157,1610612760,7,6,2023-02-24T02:15:55Z,440000,False,6.0,32.0,1,left,J. Giddey cutting Layup (2 PTS) (S. Gilgeous-Alexander 1 AST),"[1630581, 1628983]",1610612760.0,OKC,cutting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,3.29,Made,2.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,,,,
47,PT08M27.00S,2023-02-24T02:16:08.0Z,1,REGULAR,3pt,Jump Shot,[],203482,86.02168199737189,95.09803921568627,1610612762,10,6,2023-02-24T02:16:13Z,460000,False,225.0,79.0,1,right,K. Olynyk 3PT  (3 PTS) (W. Kessler 1 AST),"[203482, 1631117]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Right Corner 3,24+ Right,23.89,Made,3.0,W. Kessler,1631117.0,1.0,,,,,,,,,,,,,,
49,PT08M11.00S,2023-02-24T02:16:28.2Z,1,REGULAR,foul,personal,['2freethrow'],1631117,,,1610612760,10,6,2023-02-24T02:16:36Z,480000,False,,,0,,W. Kessler shooting personal FOUL (1 PF) (Dort 2 FT),"[1631117, 1629652]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1146.0,1.0,0.0,Dort,1629652.0,,,
51,PT08M11.00S,2023-02-24T02:16:54.1Z,1,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,10,7,2023-02-24T02:17:20Z,500000,False,,,0,,L. Dort Free Throw 1 of 2 (3 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
52,PT08M11.00S,2023-02-24T02:16:54.1Z,1,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,10,7,2023-02-24T02:17:20Z,510000,False,,,0,,MISS L. Dort Free Throw 2 of 2,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
53,PT08M09.00S,2023-02-24T02:16:56.1Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,10,7,2023-02-24T02:17:20Z,520000,False,,,0,,W. Kessler REBOUND (Off:0 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,52.0,3.0,3.0,0.0,,,,,,,,
54,PT07M52.00S,2023-02-24T02:17:36.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,83.65637319316689,50.98039215686274,1610612762,10,7,2023-02-24T02:17:40Z,530000,False,5.0,101.0,1,right,MISS J. Clarkson 10' floating Shot,[203903],1610612762.0,UTA,floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,10.12,Missed,,,,,,,,,,,,,,,,,,
55,PT07M50.00S,2023-02-24T02:17:38.0Z,1,REGULAR,rebound,offensive,[],203903,,,1610612762,10,7,2023-02-24T02:17:40Z,540000,False,,,0,,J. Clarkson REBOUND (Off:1 Def:0),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,54.0,1.0,0.0,1.0,,,,,,,,
56,PT07M49.00S,2023-02-24T02:17:38.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203903,91.01511169513797,42.64705882352941,1610612762,12,7,2023-02-24T02:17:46Z,550000,False,-37.0,32.0,1,right,J. Clarkson putback Layup (2 PTS),[203903],1610612762.0,UTA,putback,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,4.88,Made,2.0,,,,,,,,,,,,,,,,,
57,PT07M39.00S,2023-02-24T02:17:48.6Z,1,REGULAR,turnover,lost ball,[],1628983,,,1610612760,12,7,2023-02-24T02:17:52Z,560000,False,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (1 TO),"[1628983, 203482]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Olynyk,203482.0
58,PT07M39.00S,2023-02-24T02:17:48.6Z,1,REGULAR,steal,,[],203482,,,1610612762,12,7,2023-02-24T02:43:22Z,570000,False,,,0,,K. Olynyk STEAL (1 STL),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
59,PT07M35.00S,2023-02-24T02:17:52.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629659,91.01511169513797,53.67647058823529,1610612762,14,7,2023-02-24T02:18:01Z,580000,False,18.0,32.0,1,right,T. Horton-Tucker running DUNK (2 PTS) (K. Olynyk 1 AST),"[1629659, 203482]",1610612762.0,UTA,running,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,3.69,Made,2.0,K. Olynyk,203482.0,1.0,,,,,,,,,,,,,,
61,PT07M18.00S,2023-02-24T02:18:09.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,14.799605781865965,52.94117647058824,1610612760,14,7,2023-02-24T02:18:14Z,600000,False,-15.0,87.0,1,left,MISS J. Giddey 8' floating Shot,[1630581],1610612760.0,OKC,floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,8.78,Missed,,,,,,,,,,,,,,,,,,
62,PT07M16.00S,2023-02-24T02:18:11.6Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,14,7,2023-02-24T02:18:14Z,610000,False,,,0,,W. Kessler REBOUND (Off:0 Def:4),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,61.0,4.0,4.0,0.0,,,,,,,,
63,PT07M06.00S,2023-02-24T02:18:21.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,86.28449408672799,48.77450980392157,1610612762,14,7,2023-02-24T02:19:13Z,620000,False,-6.0,76.0,1,right,MISS T. Horton-Tucker 7' driving finger roll Layup,[1629659],1610612762.0,UTA,driving finger roll,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,7.66,Missed,,,,,,,,,,,,,,,,,,
64,PT07M04.00S,2023-02-24T02:18:23.1Z,1,REGULAR,rebound,offensive,[],1629659,,,1610612762,14,7,2023-02-24T02:19:13Z,630000,False,,,0,,T. Horton-Tucker REBOUND (Off:1 Def:1),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,63.0,2.0,1.0,1.0,,,,,,,,
65,PT07M04.00S,2023-02-24T02:18:23.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629659,94.40999984741211,50.0,1610612762,14,7,2023-02-24T02:20:27Z,640000,False,0.0,0.0,1,right,MISS T. Horton-Tucker tip Layup,[1629659],1610612762.0,UTA,tip,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
66,PT07M03.00S,2023-02-24T02:18:24.5Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,14,7,2023-02-24T02:20:27Z,650000,False,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,65.0,2.0,2.0,0.0,,,,,,,,
67,PT06M58.00S,2023-02-24T02:18:28.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628983,6.1268068331143235,53.67647058823529,1610612760,14,9,2023-02-24T02:18:37Z,660000,False,-18.0,5.0,1,left,S. Gilgeous-Alexander running Layup (4 PTS),[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,1.91,Made,4.0,,,,,,,,,,,,,,,,,
68,PT06M43.00S,2023-02-24T02:18:46.2Z,1,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612762,14,9,2023-02-24T02:18:52Z,670000,False,,,0,,L. Dort shooting personal FOUL (1 PF) (Markkanen 2 FT),"[1629652, 1628374]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1146.0,1.0,0.0,Markkanen,1628374.0,,,
70,PT06M43.00S,2023-02-24T02:18:54.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,14,9,2023-02-24T02:18:54Z,690000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M43.00S,2023-02-24T02:22:04.8Z,1,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,15,9,2023-02-24T02:22:04Z,700000,False,,,0,,L. Markkanen Free Throw 1 of 2 (5 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
72,PT06M43.00S,2023-02-24T02:22:19.5Z,1,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,16,9,2023-02-24T02:22:19Z,710000,False,,,0,,L. Markkanen Free Throw 2 of 2 (6 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
73,PT06M25.00S,2023-02-24T02:22:39.1Z,1,REGULAR,3pt,Jump Shot,[],1629652,4.681340341655716,96.56862745098039,1610612760,16,9,2023-02-24T02:22:45Z,720000,False,-233.0,-8.0,1,left,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,23.3,Missed,,,,,,,,,,,,,,,,,,
74,PT06M22.00S,2023-02-24T02:22:42.1Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,16,9,2023-02-24T02:22:45Z,730000,False,,,0,,W. Kessler REBOUND (Off:0 Def:5),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Left Corner 3,24+ Left,,,,,,,,,73.0,5.0,5.0,0.0,,,,,,,,
75,PT06M04.00S,2023-02-24T02:23:02.2Z,1,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612762,16,9,2023-02-24T02:23:11Z,740000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (1 PF) (Clarkson 2 FT),"[1628983, 203903]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1201.0,1.0,0.0,Clarkson,203903.0,,,
77,PT06M04.00S,2023-02-24T02:23:27.4Z,1,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,17,9,2023-02-24T02:23:53Z,760000,False,,,0,,J. Clarkson Free Throw 1 of 2 (3 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
78,PT06M04.00S,2023-02-24T02:23:28.1Z,1,REGULAR,substitution,out,[],1628374,,,1610612762,17,9,2023-02-24T02:23:35Z,770000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M04.00S,2023-02-24T02:23:28.1Z,1,REGULAR,substitution,out,[],1631119,,,1610612762,17,9,2023-02-24T02:23:35Z,780000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M04.00S,2023-02-24T02:23:28.1Z,1,REGULAR,substitution,in,[],1630534,,,1610612762,17,9,2023-02-24T02:23:35Z,790000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
