shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
05:38,82,PT05M38.00S,2022-12-08T02:24:12.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202691,9.937582128777924,49.754901960784316,1610612744,16,18,2022-12-08T02:24:18Z,810000,False,1.0,41.0,1,left,MISS K. Thompson driving finger roll Layup,[202691],11,1610612744.0,GSW,driving finger roll,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,4.09,Missed,,,,,,,,,,,,,,,,,,
05:36,83,PT05M36.00S,2022-12-08T02:24:14.5Z,1,REGULAR,rebound,defensive,[],1631323,,,1610612762,16,18,2022-12-08T02:24:18Z,820000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:1),[1631323],16,1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,82.0,1.0,1.0,0.0,,,,,,,,,,,,,,
05:31,84,PT05M31.00S,2022-12-08T02:24:20.4Z,1,REGULAR,foul,personal,['3freethrow'],1630228,,,1610612762,16,18,2022-12-08T02:26:18Z,822500,False,,,0,,J. Kuminga shooting personal FOUL (1 PF) (Fontecchio 3 FT),"[1630228, 1631323]",00,1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,,,,,,,1627963.0,1.0,0.0,Fontecchio,1631323.0,,,,,,,,,
05:31,88,PT05M31.00S,2022-12-08T02:25:03.4Z,1,REGULAR,substitution,out,[],1629660,,,1610612762,16,18,2022-12-08T02:25:06Z,825000,False,,,0,,SUB out: T. Jerome,[1629660],10,1610612744.0,GSW,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
05:31,89,PT05M31.00S,2022-12-08T02:25:03.4Z,1,REGULAR,substitution,in,[],1628978,,,1610612762,16,18,2022-12-08T02:25:06Z,827500,False,,,0,,SUB in: D. DiVincenzo,[1628978],0,1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
05:31,86,PT05M31.00S,2022-12-08T02:25:20.4Z,1,REGULAR,freethrow,1 of 3,[],1631323,,,1610612762,17,18,2022-12-08T02:28:37Z,850000,False,,,0,,S. Fontecchio Free Throw 1 of 3 (1 PTS),[1631323],16,1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
05:31,87,PT05M31.00S,2022-12-08T02:25:20.4Z,1,REGULAR,freethrow,2 of 3,[],1631323,,,1610612762,18,18,2022-12-08T02:28:37Z,860000,False,,,0,,S. Fontecchio Free Throw 2 of 3 (2 PTS),[1631323],16,1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
05:31,90,PT05M31.00S,2022-12-08T02:25:20.4Z,1,REGULAR,freethrow,3 of 3,[],1631323,,,1610612762,18,18,2022-12-08T02:28:37Z,890000,False,,,0,,MISS S. Fontecchio Free Throw 3 of 3,[1631323],16,1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
05:29,91,PT05M29.00S,2022-12-08T02:25:22.4Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,18,18,2022-12-08T02:28:37Z,900000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],11,1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,90.0,1.0,1.0,0.0,,,,,,,,,,,,,,
05:22,92,PT05M22.00S,2022-12-08T02:25:26.1Z,1,REGULAR,3pt,Jump Shot,[],202691,33.065045992115635,43.38235294117647,1610612744,18,21,2022-12-08T02:25:32Z,910000,False,33.0,258.0,1,left,K. Thompson 26' 3PT  (3 PTS) (J. Poole 2 AST),"[202691, 1629673]",11,1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,26.04,Made,,,,,,,,,,3.0,,,J. Poole,1629673.0,2.0,,,
05:05,94,PT05M05.00S,2022-12-08T02:25:45.8Z,1,REGULAR,foul,offensive,[],203482,,,1610612762,18,21,2022-12-08T02:25:52Z,930000,False,,,0,,K. Olynyk offensive FOUL (1 PF),"[203482, 202691]",41,1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,,,,,,,1830.0,1.0,0.0,Thompson,202691.0,,,,,,,,,
05:05,96,PT05M05.00S,2022-12-08T02:25:45.8Z,1,REGULAR,turnover,offensive foul,[],203482,,,1610612762,18,21,2022-12-08T02:25:45Z,950000,False,,,0,,K. Olynyk offensive foul TURNOVER (2 TO),[203482],41,1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,,,,,,,1830.0,,,,,,,,,,,2.0,,
05:05,97,PT05M05.00S,2022-12-08T02:25:52.0Z,1,REGULAR,substitution,out,[],203210,,,1610612744,18,21,2022-12-08T02:25:59Z,960000,False,,,0,,SUB out: J. Green,[203210],1,1610612744.0,GSW,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
05:05,98,PT05M05.00S,2022-12-08T02:25:52.0Z,1,REGULAR,substitution,in,[],1630237,,,1610612744,18,21,2022-12-08T02:25:59Z,970000,False,,,0,,SUB in: A. Lamb,[1630237],40,1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
04:55,99,PT04M55.00S,2022-12-08T02:26:09.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629673,7.835085413929041,44.36274509803921,1610612744,18,23,2022-12-08T02:26:14Z,980000,False,28.0,21.0,1,left,J. Poole driving Layup (10 PTS),[1629673],3,1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,3.52,Made,,,,,,,,,,10.0,,,,,,,,
04:42,100,PT04M42.00S,2022-12-08T02:26:22.9Z,1,REGULAR,3pt,Jump Shot,[],1627736,75.90341655716163,88.97058823529412,1610612762,18,23,2022-12-08T02:26:29Z,990000,False,195.0,174.0,1,right,MISS M. Beasley 26' 3PT,[1627736],5,1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,26.13,Missed,,,,,,,,,,,,,,,,,,
04:39,101,PT04M39.00S,2022-12-08T02:26:25.9Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,18,23,2022-12-08T02:26:28Z,1000000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],00,1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,,,100.0,1.0,1.0,0.0,,,,,,,,,,,,,,
04:34,102,PT04M34.00S,2022-12-08T02:26:31.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630228,5.206964520367937,53.92156862745098,1610612744,18,25,2022-12-08T02:26:37Z,1010000,False,-20.0,-4.0,1,left,J. Kuminga driving Layup (2 PTS),[1630228],00,1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,,,,2.0,,,,,,,,
04:17,103,PT04M17.00S,2022-12-08T02:26:48.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629020,92.72339027595268,53.92156862745098,1610612762,20,25,2022-12-08T02:26:54Z,1020000,False,20.0,16.0,1,right,J. Vanderbilt cutting DUNK (2 PTS) (N. Alexander-Walker 1 AST),"[1629020, 1629638]",8,1610612762.0,UTA,cutting,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,,,,,,2.0,,,N. Alexander-Walker,1629638.0,1.0,,,
04:05,105,PT04M05.00S,2022-12-08T02:27:00.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202691,7.966491458607096,55.63725490196079,1610612744,20,25,2022-12-08T02:27:17Z,1040000,False,-28.0,22.0,1,left,MISS K. Thompson driving Layup,[202691],11,1610612744.0,GSW,driving,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,3.6,Missed,,,,,,,,,,,,,,,,,,
04:02,106,PT04M02.00S,2022-12-08T02:27:03.2Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612762,20,25,2022-12-08T02:27:05Z,1050000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],6,1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,105.0,1.0,1.0,0.0,,,,,,,,,,,,,,
03:55,107,PT03M55.00S,2022-12-08T02:27:09.1Z,1,REGULAR,3pt,Jump Shot,[],1631323,91.80354796320631,3.9215686274509802,1610612762,20,25,2022-12-08T02:27:15Z,1060000,False,-230.0,25.0,1,right,MISS S. Fontecchio 3PT,[1631323],16,1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
03:52,108,PT03M52.00S,2022-12-08T02:27:12.1Z,1,REGULAR,rebound,defensive,[],1630237,,,1610612744,20,25,2022-12-08T02:27:15Z,1070000,False,,,0,,A. Lamb REBOUND (Off:0 Def:1),[1630237],40,1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Left Corner 3,24+ Left,,,107.0,1.0,1.0,0.0,,,,,,,,,,,,,,
03:45,109,PT03M45.00S,2022-12-08T02:27:20.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202691,9.017739816031538,43.38235294117647,1610612744,20,25,2022-12-08T02:27:25Z,1080000,False,33.0,32.0,1,left,MISS K. Thompson driving Layup,[202691],11,1610612744.0,GSW,driving,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,4.62,Missed,,,,,,,,,,,,,,,,,,
03:40,110,PT03M40.00S,2022-12-08T02:27:24.5Z,1,REGULAR,rebound,offensive,[],1630237,,,1610612744,20,25,2022-12-08T02:27:24Z,1090000,False,,,0,,A. Lamb REBOUND (Off:1 Def:1),[1630237],40,1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,In The Paint (Non-RA),0-8 Center,,,109.0,2.0,1.0,1.0,,,,,,,,,,,,,,
03:40,111,PT03M40.00S,2022-12-08T02:27:24.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630237,5.590000152587891,50.0,1610612744,20,25,2022-12-08T02:34:05Z,1100000,False,0.0,0.0,1,left,MISS A. Lamb tip Layup - blocked,"[1630237, 1631323]",40,1610612744.0,GSW,tip,,,Lamb,A. Lamb,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,Fontecchio,1631323.0,,,,,,
03:40,188,PT03M40.00S,2022-12-08T02:27:24.5Z,1,REGULAR,block,,[],1631323,,,1610612744,20,25,2022-12-08T02:41:19Z,1105000,False,,,0,,S. Fontecchio BLOCK (1 BLK),[1631323],16,1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
03:40,112,PT03M40.00S,2022-12-08T02:27:24.5Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612762,20,25,2022-12-08T02:34:05Z,1110000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],6,1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,111.0,2.0,2.0,0.0,,,,,,,,,,,,,,
03:37,113,PT03M37.00S,2022-12-08T02:27:28.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629638,91.27792378449409,46.32352941176471,1610612762,22,25,2022-12-08T02:27:44Z,1120000,False,-18.0,29.0,1,right,N. Alexander-Walker driving Layup (2 PTS),[1629638],6,1610612762.0,UTA,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,3.48,Made,,,,,,,,,,2.0,,,,,,,,
03:37,114,PT03M37.00S,2022-12-08T02:27:39.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,22,25,2022-12-08T02:27:39Z,1130000,False,,,0,,GSW Timeout,[],,1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:37,115,PT03M37.00S,2022-12-08T02:29:49.8Z,1,REGULAR,substitution,out,[],1627736,,,1610612744,22,25,2022-12-08T02:30:28Z,1140000,False,,,0,,SUB out: M. Beasley,[1627736],5,1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
03:37,116,PT03M37.00S,2022-12-08T02:29:49.8Z,1,REGULAR,substitution,out,[],203482,,,1610612744,22,25,2022-12-08T02:30:28Z,1150000,False,,,0,,SUB out: K. Olynyk,[203482],41,1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
03:37,117,PT03M37.00S,2022-12-08T02:29:49.8Z,1,REGULAR,substitution,out,[],202691,,,1610612744,22,25,2022-12-08T02:30:28Z,1160000,False,,,0,,SUB out: K. Thompson,[202691],11,1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
03:37,118,PT03M37.00S,2022-12-08T02:29:49.8Z,1,REGULAR,substitution,in,[],200752,,,1610612744,22,25,2022-12-08T02:30:28Z,1170000,False,,,0,,SUB in: R. Gay,[200752],22,1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,,
03:37,119,PT03M37.00S,2022-12-08T02:29:49.8Z,1,REGULAR,substitution,in,[],203903,,,1610612744,22,25,2022-12-08T02:30:28Z,1180000,False,,,0,,SUB in: J. Clarkson,[203903],00,1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
03:37,120,PT03M37.00S,2022-12-08T02:29:49.8Z,1,REGULAR,substitution,in,[],1630541,,,1610612744,22,25,2022-12-08T02:30:28Z,1190000,False,,,0,,SUB in: M. Moody,[1630541],4,1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
03:27,122,PT03M27.00S,2022-12-08T02:30:41.7Z,1,REGULAR,foul,offensive,[],1628978,,,1610612744,22,25,2022-12-08T02:31:28Z,1210000,False,,,0,,D. DiVincenzo offensive FOUL (1 PF),"[1628978, 1629638]",0,1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1627963.0,1.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,
03:27,124,PT03M27.00S,2022-12-08T02:30:41.7Z,1,REGULAR,turnover,offensive foul,[],1628978,,,1610612744,22,25,2022-12-08T02:30:41Z,1230000,False,,,0,,D. DiVincenzo offensive foul TURNOVER (1 TO),[1628978],0,1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1627963.0,,,,,,,,,,,1.0,,
03:15,125,PT03M15.00S,2022-12-08T02:31:04.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203903,92.46057818659659,54.65686274509803,1610612762,24,25,2022-12-08T02:31:10Z,1240000,False,23.0,18.0,1,right,J. Clarkson driving Layup (2 PTS),[203903],00,1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,2.97,Made,,,,,,,,,,2.0,,,,,,,,
02:57,126,PT02M57.00S,2022-12-08T02:31:22.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,6.258212877792378,45.588235294117645,1610612744,24,27,2022-12-08T02:31:46Z,1250000,False,22.0,6.0,1,left,J. Kuminga cutting DUNK (4 PTS) (J. Poole 3 AST),"[1630228, 1629673]",00,1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,2.3,Made,,,,,,,,,,4.0,,,J. Poole,1629673.0,3.0,,,
02:41,128,PT02M41.00S,2022-12-08T02:31:40.7Z,1,REGULAR,turnover,traveling,[],203903,,,1610612762,24,27,2022-12-08T02:31:48Z,1270000,False,,,0,,J. Clarkson traveling TURNOVER (1 TO),[203903],00,1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627963.0,,,,,,,,,,,1.0,,
02:31,129,PT02M31.00S,2022-12-08T02:31:59.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,27.808804204993432,84.31372549019608,1610612744,24,30,2022-12-08T02:32:05Z,1280000,False,-172.0,209.0,1,left,J. Poole 27' 3PT  (13 PTS) (D. DiVincenzo 1 AST),"[1629673, 1628978]",3,1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,27.03,Made,,,,,,,,,,13.0,,,D. DiVincenzo,1628978.0,1.0,,,
02:20,132,PT02M20.00S,2022-12-08T02:32:18.0Z,1,REGULAR,turnover,out-of-bounds,[],1629638,,,1610612762,24,30,2022-12-08T02:32:26Z,1310000,False,,,0,,N. Alexander-Walker lost ball out-of-bounds TURNOVER (1 TO),[1629638],6,1610612762.0,UTA,lost ball,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,1627963.0,,,,,,,,,,,1.0,,
02:05,133,PT02M05.00S,2022-12-08T02:32:39.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630237,28.07161629434954,81.86274509803921,1610612744,24,33,2022-12-08T02:32:44Z,1320000,False,-159.0,211.0,1,left,A. Lamb 26' 3PT  (3 PTS) (J. Poole 4 AST),"[1630237, 1629673]",40,1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Above the Break 3,24+ Left Center,26.47,Made,,,,,,,,,,3.0,,,J. Poole,1629673.0,4.0,,,
01:49,135,PT01M49.00S,2022-12-08T02:32:55.9Z,1,REGULAR,3pt,Jump Shot,[],203903,65.78515111695138,56.86274509803921,1610612762,24,33,2022-12-08T02:33:00Z,1340000,False,34.0,269.0,1,right,MISS J. Clarkson 27' 3PT,[203903],00,1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,27.13,Missed,,,,,,,,,,,,,,,,,,
01:46,136,PT01M46.00S,2022-12-08T02:32:58.9Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612744,24,33,2022-12-08T02:33:00Z,1350000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],0,1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,135.0,1.0,1.0,0.0,,,,,,,,,,,,,,
01:43,137,PT01M43.00S,2022-12-08T02:33:02.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,32.670827858081466,80.14705882352942,1610612744,24,33,2022-12-08T02:33:09Z,1360000,False,-151.0,255.0,1,left,MISS J. Poole 29' pullup 3PT,[1629673],3,1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,29.59,Missed,,,,,,,,,,,,,,,,,,
01:40,138,PT01M40.00S,2022-12-08T02:33:05.1Z,1,REGULAR,rebound,offensive,[],1628978,,,1610612744,24,33,2022-12-08T02:33:05Z,1370000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:1),[1628978],0,1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,137.0,2.0,1.0,1.0,,,,,,,,,,,,,,
01:36,139,PT01M36.00S,2022-12-08T02:33:09.4Z,1,REGULAR,turnover,lost ball,[],1629673,,,1610612744,24,33,2022-12-08T02:33:16Z,1380000,False,,,0,,J. Poole lost ball TURNOVER (1 TO),"[1629673, 1629638]",3,1610612744.0,GSW,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Alexander-Walker,1629638.0
01:36,140,PT01M36.00S,2022-12-08T02:33:09.4Z,1,REGULAR,steal,,[],1629638,,,1610612762,24,33,2022-12-08T02:33:12Z,1390000,False,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],6,1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
01:28,141,PT01M28.00S,2022-12-08T02:33:16.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631323,91.80354796320631,45.34313725490196,1610612762,24,33,2022-12-08T02:33:20Z,1400000,False,-23.0,25.0,1,right,MISS S. Fontecchio Layup,[1631323],16,1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,,,,,,,
01:26,142,PT01M26.00S,2022-12-08T02:33:19.3Z,1,REGULAR,rebound,offensive,[],1631323,,,1610612762,24,33,2022-12-08T02:33:19Z,1410000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:1),[1631323],16,1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,141.0,2.0,1.0,1.0,,,,,,,,,,,,,,
01:26,143,PT01M26.00S,2022-12-08T02:33:19.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631323,94.40999984741211,50.0,1610612762,26,33,2022-12-08T02:33:19Z,1420000,False,0.0,0.0,1,right,S. Fontecchio tip Layup (4 PTS),[1631323],16,1610612762.0,UTA,tip,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,4.0,,,,,,,,
01:13,144,PT01M13.00S,2022-12-08T02:33:31.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,7.178055190538765,53.92156862745098,1610612744,26,33,2022-12-08T02:33:35Z,1430000,False,-20.0,15.0,1,left,MISS J. Kuminga Layup - blocked,"[1630228, 200752]",00,1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,,,Gay,200752.0,,,,,,
01:13,145,PT01M13.00S,2022-12-08T02:33:31.4Z,1,REGULAR,block,,[],200752,,,1610612744,26,33,2022-12-08T02:33:33Z,1440000,False,,,0,,R. Gay BLOCK (1 BLK),[200752],22,1610612762.0,UTA,,,,Gay,R. Gay,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
01:11,146,PT01M11.00S,2022-12-08T02:33:33.4Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612762,26,33,2022-12-08T02:33:35Z,1450000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:3),[1629638],6,1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,144.0,3.0,3.0,0.0,,,,,,,,,,,,,,
01:05,147,PT01M05.00S,2022-12-08T02:33:40.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],200752,91.93495400788436,55.392156862745104,1610612762,28,33,2022-12-08T02:33:45Z,1460000,False,27.0,23.0,1,right,R. Gay driving Layup (2 PTS),[200752],22,1610612762.0,UTA,driving,,,Gay,R. Gay,,,,,Restricted Area,0-8 Center,3.57,Made,,,,,,,,,,2.0,,,,,,,,
00:45,148,PT00M45.30S,2022-12-08T02:34:01.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,7.046649145860711,44.36274509803921,1610612744,28,35,2022-12-08T02:34:05Z,1470000,False,28.0,14.0,1,left,D. DiVincenzo driving Layup (2 PTS),[1628978],0,1610612744.0,GSW,driving,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,3.14,Made,,,,,,,,,,2.0,,,,,,,,
00:32,149,PT00M32.00S,2022-12-08T02:34:17.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629020,91.80354796320631,45.34313725490196,1610612762,30,35,2022-12-08T02:34:21Z,1480000,False,-23.0,25.0,1,right,J. Vanderbilt DUNK (4 PTS) (J. Clarkson 1 AST),"[1629020, 203903]",8,1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,3.38,Made,,,,,,,,,,4.0,,,J. Clarkson,203903.0,1.0,,,
00:23,151,PT00M23.60S,2022-12-08T02:34:32.0Z,1,REGULAR,3pt,Jump Shot,[],1630228,28.597240473061763,81.86274509803921,1610612744,30,35,2022-12-08T02:41:17Z,1500000,False,-159.0,216.0,1,left,MISS J. Kuminga 26' pullup 3PT,[1630228],00,1610612744.0,GSW,pullup,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,26.86,Missed,,,,,,,,,,,,,,,,,,
00:21,152,PT00M21.10S,2022-12-08T02:34:34.6Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612762,30,35,2022-12-08T02:34:34Z,1510000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],8,1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Left Center,,,151.0,1.0,1.0,0.0,,,,,,,,,,,,,,
00:02,153,PT00M02.10S,2022-12-08T02:34:54.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203903,91.40932982917214,54.41176470588235,1610612762,30,35,2022-12-08T02:35:30Z,1520000,False,22.0,28.0,1,right,MISS J. Clarkson driving Layup,[203903],00,1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,3.59,Missed,,,,,,,,,,,,,,,,,,
00:02,154,PT00M02.10S,2022-12-08T02:34:54.6Z,1,REGULAR,rebound,offensive,[],1629020,,,1610612762,30,35,2022-12-08T02:35:24Z,1530000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:1),[1629020],8,1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,153.0,2.0,1.0,1.0,,,,,,,,,,,,,,
00:01,155,PT00M01.00S,2022-12-08T02:35:03.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629020,94.40999984741211,50.0,1610612762,30,35,2022-12-08T02:35:35Z,1540000,False,0.0,0.0,1,right,MISS J. Vanderbilt tip Layup,[1629020],8,1610612762.0,UTA,tip,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
00:01,156,PT00M01.00S,2022-12-08T02:35:03.1Z,1,REGULAR,rebound,defensive,[],1630237,,,1610612744,30,35,2022-12-08T02:35:35Z,1550000,False,,,0,,A. Lamb REBOUND (Off:1 Def:2),[1630237],40,1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Restricted Area,0-8 Center,,,155.0,3.0,2.0,1.0,,,,,,,,,,,,,,
