actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-01-15T02:11:24.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-15T02:11:24Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-01-15T02:11:27.1Z,1,REGULAR,jumpball,recovered,[],1627736,,,1610612762,0,0,2023-01-15T02:11:27Z,40000,False,,,0,,Jump Ball W. Kessler vs. J. Embiid: Tip to M. Beasley,"[1627736, 1631117, 203954]",1610612762.0,UTA,startperiod,M. Beasley,1627736.0,Beasley,M. Beasley,Kessler,1631117.0,Embiid,203954.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2023-01-15T02:11:39.8Z,1,REGULAR,3pt,Jump Shot,[],1627736,81.42247043363994,3.6764705882352944,1610612762,0,0,2023-01-15T02:11:45Z,70000,False,-232.0,122.0,1,right,MISS M. Beasley 26' 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,26.18,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2023-01-15T02:11:42.8Z,1,REGULAR,rebound,offensive,[],1629020,,,1610612762,0,0,2023-01-15T02:11:45Z,80000,False,,,0,,J. Vanderbilt REBOUND (Off:1 Def:0),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M39.00S,2023-01-15T02:11:45.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203903,68.15045992115637,33.57843137254902,1610612762,0,0,2023-01-15T02:11:50Z,90000,False,-82.0,247.0,1,right,MISS J. Clarkson 26' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,26.02,Missed,,,,,,,,,,,,,,,,,,
10,PT11M36.00S,2023-01-15T02:11:48.3Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,0,0,2023-01-15T02:11:50Z,100000,False,,,0,,J. Embiid REBOUND (Off:0 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M20.00S,2023-01-15T02:12:08.5Z,1,REGULAR,foul,personal,['2freethrow'],1629020,,,1610612755,0,0,2023-01-15T02:12:30Z,110000,False,,,0,,J. Vanderbilt shooting personal FOUL (1 PF) (Embiid 2 FT),"[1629020, 203954]",1610612762.0,UTA,shooting,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201639.0,1.0,0.0,Embiid,203954.0,,,,,,,,,
13,PT11M20.00S,2023-01-15T02:12:32.3Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,0,0,2023-01-15T02:12:32Z,130000,False,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
14,PT11M20.00S,2023-01-15T02:12:32.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,0,0,2023-01-15T02:12:32Z,140000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,
15,PT11M20.00S,2023-01-15T02:12:51.2Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,0,1,2023-01-15T02:12:51Z,150000,False,,,0,,J. Embiid Free Throw 2 of 2 (1 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
16,PT11M08.00S,2023-01-15T02:13:07.0Z,1,REGULAR,3pt,Jump Shot,[],1627736,89.96386333771353,2.696078431372549,1610612762,0,1,2023-01-15T02:13:12Z,160000,False,-237.0,42.0,1,right,MISS M. Beasley 24' 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,24.02,Missed,,,,,,,,,,,,,,,,,,
17,PT11M04.00S,2023-01-15T02:13:11.0Z,1,REGULAR,rebound,defensive,[],201935,,,1610612755,0,1,2023-01-15T02:13:12Z,170000,False,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,Left Corner 3,24+ Left,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT11M01.00S,2023-01-15T02:13:13.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629001,13.748357424441524,94.6078431372549,1610612755,0,4,2023-01-15T02:13:22Z,180000,False,-223.0,77.0,1,left,D. Melton 3PT  (3 PTS) (J. Harden 1 AST),"[1629001, 201935]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Left Corner 3,24+ Left,23.58,Made,,,,,,,,,,3.0,J. Harden,201935.0,1.0,,,,,
20,PT10M49.00S,2023-01-15T02:13:26.9Z,1,REGULAR,3pt,Jump Shot,[],1629020,90.09526938239159,2.696078431372549,1610612762,0,4,2023-01-15T02:13:32Z,200000,False,-237.0,41.0,1,right,MISS J. Vanderbilt 24' 3PT,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Left Corner 3,24+ Left,24.0,Missed,,,,,,,,,,,,,,,,,,
21,PT10M44.00S,2023-01-15T02:13:31.9Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612755,0,4,2023-01-15T02:13:32Z,210000,False,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Left Corner 3,24+ Left,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M39.00S,2023-01-15T02:13:35.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201935,11.777266754270697,50.245098039215684,1610612755,0,6,2023-01-15T02:13:52Z,220000,False,-1.0,58.0,1,left,J. Harden driving Layup (2 PTS),[201935],1610612755.0,PHI,driving,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,5.82,Made,,,,,,,,,,2.0,,,,,,,,
23,PT10M22.00S,2023-01-15T02:13:53.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,88.25558475689881,51.225490196078425,1610612762,2,6,2023-01-15T02:14:10Z,230000,False,6.0,58.0,1,right,W. Kessler cutting finger roll Layup (2 PTS) (M. Conley 1 AST),"[1631117, 201144]",1610612762.0,UTA,cutting finger roll,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,5.82,Made,,,,,,,,,,2.0,M. Conley,201144.0,1.0,,,,,
25,PT10M11.00S,2023-01-15T02:14:03.5Z,1,REGULAR,3pt,Jump Shot,[],203954,31.750985545335087,42.15686274509804,1610612755,2,9,2023-01-15T02:14:07Z,250000,False,39.0,246.0,1,left,J. Embiid 24' 3PT  (4 PTS) (T. Maxey 1 AST),"[203954, 1630178]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,24.91,Made,,,,,,,,,,4.0,T. Maxey,1630178.0,1.0,,,,,
