actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
85,PT03M51.00S,2022-12-01T02:25:48.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202694,86.94152431011827,37.5,1610612746,22,19,2022-12-01T02:25:54Z,850000,False,-62.0,70.0,1,right,MISS M. Morris Sr. 9' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),8-16 Left,9.4,Missed,,,,,,,,,,,,,,,,,,
86,PT03M48.00S,2022-12-01T02:25:51.3Z,1,REGULAR,rebound,defensive,[],203903,,,1610612762,22,19,2022-12-01T02:25:54Z,860000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,85.0,1.0,1.0,0.0,,,,
87,PT03M44.00S,2022-12-01T02:25:54.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203903,31.488173455978973,84.55882352941177,1610612762,25,19,2022-12-01T02:26:01Z,870000,False,-173.0,243.0,1,left,J. Clarkson 29' 3PT pullup (6 PTS),[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,29.86,Made,6.0,,,,,,,,,,,,,,,,,
88,PT03M25.00S,2022-12-01T02:26:13.6Z,1,REGULAR,2pt,Jump Shot,[],202322,77.61169513797634,67.64705882352942,1610612746,25,19,2022-12-01T02:26:18Z,880000,False,88.0,158.0,1,right,MISS J. Wall 18' pullup Shot,[202322],1610612746.0,LAC,pullup,,,Wall,J. Wall,,,,,Mid-Range,16-24 Right Center,18.1,Missed,,,,,,,,,,,,,,,,,,
89,PT03M22.00S,2022-12-01T02:26:16.6Z,1,REGULAR,rebound,defensive,[],203482,,,1610612762,25,19,2022-12-01T02:26:18Z,890000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:2),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,88.0,2.0,2.0,0.0,,,,
90,PT03M13.00S,2022-12-01T02:26:25.7Z,1,REGULAR,foul,personal,['3freethrow'],202694,,,1610612762,25,19,2022-12-01T02:26:40Z,900000,False,,,0,,M. Morris Sr. shooting personal FOUL (1 PF) (Clarkson 3 FT),"[202694, 203903]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Left Center,,,,,,,1629178.0,1.0,0.0,Clarkson,203903.0,,,,,,,,,
92,PT03M13.00S,2022-12-01T02:26:52.7Z,1,REGULAR,freethrow,1 of 3,[],203903,,,1610612762,25,19,2022-12-01T02:26:52Z,920000,False,,,0,,MISS J. Clarkson Free Throw 1 of 3,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
93,PT03M13.00S,2022-12-01T02:26:52.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,25,19,2022-12-01T02:26:52Z,930000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,92.0,,,,,,,
94,PT03M13.00S,2022-12-01T02:27:07.5Z,1,REGULAR,freethrow,2 of 3,[],203903,,,1610612762,26,19,2022-12-01T02:27:07Z,940000,False,,,0,,J. Clarkson Free Throw 2 of 3 (7 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
95,PT03M13.00S,2022-12-01T02:27:08.2Z,1,REGULAR,substitution,out,[],203482,,,1610612762,26,19,2022-12-01T02:27:13Z,950000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M13.00S,2022-12-01T02:27:08.2Z,1,REGULAR,substitution,out,[],1627826,,,1610612762,26,19,2022-12-01T02:27:13Z,960000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M13.00S,2022-12-01T02:27:08.2Z,1,REGULAR,substitution,in,[],1628374,,,1610612762,26,19,2022-12-01T02:27:13Z,970000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M13.00S,2022-12-01T02:27:08.2Z,1,REGULAR,substitution,in,[],203496,,,1610612762,26,19,2022-12-01T02:27:13Z,980000,False,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M13.00S,2022-12-01T02:27:28.9Z,1,REGULAR,freethrow,3 of 3,[],203903,,,1610612762,27,19,2022-12-01T02:27:28Z,990000,False,,,0,,J. Clarkson Free Throw 3 of 3 (8 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
100,PT02M57.00S,2022-12-01T02:27:50.7Z,1,REGULAR,turnover,traveling,[],202694,,,1610612746,27,19,2022-12-01T02:27:56Z,1000000,False,,,0,,M. Morris Sr. traveling TURNOVER (1 TO),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1179.0,,,,,1.0,,,,,,,,
101,PT02M57.00S,2022-12-01T02:27:54.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,27,19,2022-12-01T02:27:54Z,1010000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M57.00S,2022-12-01T02:30:22.4Z,1,REGULAR,substitution,out,[],203903,,,1610612762,27,19,2022-12-01T02:30:24Z,1020000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M57.00S,2022-12-01T02:30:22.4Z,1,REGULAR,substitution,in,[],1631323,,,1610612762,27,19,2022-12-01T02:30:24Z,1030000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M57.00S,2022-12-01T02:30:22.4Z,1,REGULAR,substitution,out,[],202694,,,1610612762,27,19,2022-12-01T02:30:50Z,1040000,False,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M57.00S,2022-12-01T02:30:22.4Z,1,REGULAR,substitution,in,[],1630527,,,1610612762,27,19,2022-12-01T02:30:50Z,1050000,False,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M46.00S,2022-12-01T02:31:00.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629638,28.728646517739815,35.294117647058826,1610612762,29,19,2022-12-01T02:31:06Z,1060000,False,74.0,218.0,1,left,N. Alexander-Walker 22' Jump Shot (2 PTS),[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Right Center,22.96,Made,2.0,,,,,,,,,,,,,,,,,
108,PT02M26.00S,2022-12-01T02:31:19.3Z,1,REGULAR,3pt,Jump Shot,[],203496,66.17936925098554,49.26470588235294,1610612746,29,22,2022-12-01T02:31:24Z,1080000,False,-4.0,265.0,1,right,R. Covington 26' 3PT  (3 PTS) (J. Wall 1 AST),"[203496, 202322]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,Above the Break 3,24+ Center,26.54,Made,3.0,J. Wall,202322.0,1.0,,,,,,,,,,,,,,
110,PT02M03.00S,2022-12-01T02:31:42.5Z,1,REGULAR,3pt,Jump Shot,[],1631323,24.26084099868594,85.7843137254902,1610612762,32,22,2022-12-01T02:31:47Z,1100000,False,-179.0,176.0,1,left,S. Fontecchio 25' 3PT  (3 PTS) (M. Beasley 1 AST),"[1631323, 1627736]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,25.07,Made,3.0,M. Beasley,1627736.0,1.0,,,,,,,,,,,,,,
112,PT01M48.00S,2022-12-01T02:32:11.8Z,1,REGULAR,3pt,Jump Shot,[],203496,72.61826544021025,7.107843137254902,1610612746,32,22,2022-12-01T02:32:16Z,1120000,False,-214.0,205.0,1,right,MISS R. Covington 29' 3PT,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Above the Break 3,24+ Left Center,29.66,Missed,,,,,,,,,,,,,,,,,,
113,PT01M45.00S,2022-12-01T02:32:14.8Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612762,32,22,2022-12-01T02:32:16Z,1130000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,112.0,1.0,1.0,0.0,,,,
114,PT01M38.00S,2022-12-01T02:32:24.1Z,1,REGULAR,foul,personal,[],1630527,,,1610612762,32,22,2022-12-01T02:32:42Z,1140000,False,,,0,,B. Boston Jr. personal FOUL (1 PF),"[1630527, 1629638]",1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1629178.0,1.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,
116,PT01M38.00S,2022-12-01T02:32:30.7Z,1,REGULAR,substitution,out,[],1629611,,,1610612762,32,22,2022-12-01T02:32:33Z,1160000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT01M38.00S,2022-12-01T02:32:30.7Z,1,REGULAR,substitution,in,[],1631217,,,1610612762,32,22,2022-12-01T02:32:33Z,1170000,False,,,0,,SUB in: M. Diabate,[1631217],1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT01M34.00S,2022-12-01T02:32:51.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631217,,,1610612762,32,22,2022-12-01T02:33:00Z,1180000,False,,,0,,M. Diabate personal FOUL (1 PF) (Markkanen 2 FT),"[1631217, 1628374]",1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1179.0,1.0,0.0,Markkanen,1628374.0,,,,,,,,,
120,PT01M34.00S,2022-12-01T02:33:13.1Z,1,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,33,22,2022-12-01T02:33:47Z,1200000,False,,,0,,L. Markkanen Free Throw 1 of 2 (11 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
122,PT01M34.00S,2022-12-01T02:33:13.1Z,1,REGULAR,violation,lane,[],203496,,,1610612762,33,22,2022-12-01T02:33:47Z,1205000,False,,,0,,R. Covington lane VIOLATION,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M34.00S,2022-12-01T02:33:13.1Z,1,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,34,22,2022-12-01T02:33:47Z,1210000,False,,,0,,L. Markkanen Free Throw 2 of 2 (12 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
123,PT01M21.00S,2022-12-01T02:34:02.9Z,1,REGULAR,foul,personal,['2freethrow'],1631117,,,1610612746,34,22,2022-12-01T02:34:10Z,1220000,False,,,0,,W. Kessler shooting personal FOUL (1 PF) (Wall 2 FT),"[1631117, 202322]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,1179.0,1.0,0.0,Wall,202322.0,,,,,,,,,
125,PT01M21.00S,2022-12-01T02:34:27.7Z,1,REGULAR,freethrow,1 of 2,[],202322,,,1610612746,34,23,2022-12-01T02:34:27Z,1240000,False,,,0,,J. Wall Free Throw 1 of 2 (1 PTS),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
126,PT01M21.00S,2022-12-01T02:34:41.9Z,1,REGULAR,freethrow,2 of 2,[],202322,,,1610612746,34,24,2022-12-01T02:34:41Z,1250000,False,,,0,,J. Wall Free Throw 2 of 2 (2 PTS),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
127,PT01M08.00S,2022-12-01T02:34:57.0Z,1,REGULAR,3pt,Jump Shot,[],1627736,29.122864651773984,74.50980392156863,1610612762,34,24,2022-12-01T02:35:02Z,1260000,False,-123.0,221.0,1,left,MISS M. Beasley 25' 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,25.29,Missed,,,,,,,,,,,,,,,,,,
128,PT01M05.00S,2022-12-01T02:35:00.0Z,1,REGULAR,rebound,offensive,[],1631323,,,1610612762,34,24,2022-12-01T02:35:02Z,1270000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:0),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,127.0,1.0,0.0,1.0,,,,
129,PT01M02.00S,2022-12-01T02:35:03.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,11.908672798948752,95.83333333333334,1610612762,34,24,2022-12-01T02:35:08Z,1280000,False,-229.0,59.0,1,left,MISS M. Beasley 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,23.68,Missed,,,,,,,,,,,,,,,,,,
130,PT00M58.40S,2022-12-01T02:35:06.6Z,1,REGULAR,rebound,defensive,[],203496,,,1610612746,34,24,2022-12-01T02:35:08Z,1290000,False,,,0,,R. Covington REBOUND (Off:0 Def:1),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,129.0,1.0,1.0,0.0,,,,
131,PT00M46.70S,2022-12-01T02:35:20.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630527,89.56964520367937,54.90196078431373,1610612746,34,24,2022-12-01T02:39:35Z,1300000,False,25.0,46.0,1,right,MISS B. Boston Jr. Hook - blocked,"[1630527, 1631117]",1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.17,Missed,,,,,,,,,,,,,,,Kessler,1631117.0,,
132,PT00M46.70S,2022-12-01T02:35:20.8Z,1,REGULAR,block,,[],1631117,,,1610612746,34,24,2022-12-01T02:35:23Z,1310000,False,,,0,,W. Kessler BLOCK (1 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
133,PT00M45.20S,2022-12-01T02:35:22.3Z,1,REGULAR,rebound,offensive,[],203496,,,1610612746,34,24,2022-12-01T02:39:35Z,1320000,False,,,0,,R. Covington REBOUND (Off:1 Def:1),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,131.0,2.0,1.0,1.0,,,,
134,PT00M43.30S,2022-12-01T02:35:26.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203496,81.553876478318,94.6078431372549,1610612746,34,24,2022-12-01T02:40:14Z,1330000,False,223.0,121.0,1,right,MISS R. Covington 25' step back 3PT,[203496],1610612746.0,LAC,step back,,,Covington,R. Covington,,,,,Above the Break 3,24+ Right Center,25.37,Missed,,,,,,,,,,,,,,,,,,
135,PT00M40.30S,2022-12-01T02:35:29.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,34,24,2022-12-01T02:40:14Z,1340000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,134.0,,,,,,,
137,PT00M33.30S,2022-12-01T02:35:51.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202322,73.27529566360053,6.127450980392156,1610612746,34,24,2022-12-01T02:36:14Z,1360000,False,-219.0,199.0,1,right,MISS J. Wall 29' 3PT,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,Above the Break 3,24+ Left Center,29.6,Missed,,,,,,,,,,,,,,,,,,
138,PT00M29.20S,2022-12-01T02:35:55.7Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,34,24,2022-12-01T02:35:57Z,1370000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,137.0,2.0,1.0,1.0,,,,
139,PT00M26.00S,2022-12-01T02:36:00.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631217,,,1610612762,34,24,2022-12-01T02:36:09Z,1380000,False,,,0,,M. Diabate shooting personal FOUL (2 PF) (Kessler 2 FT),"[1631217, 1631117]",1610612746.0,LAC,shooting,,,Diabate,M. Diabate,,,,,Restricted Area,0-8 Center,,,,,,,200833.0,2.0,0.0,Kessler,1631117.0,,,,,,,,,
141,PT00M26.00S,2022-12-01T02:36:20.7Z,1,REGULAR,freethrow,1 of 2,[],1631117,,,1610612762,34,24,2022-12-01T02:36:20Z,1400000,False,,,0,,MISS W. Kessler Free Throw 1 of 2,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
142,PT00M26.00S,2022-12-01T02:36:20.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,34,24,2022-12-01T02:36:20Z,1410000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,141.0,,,,,,,
143,PT00M26.00S,2022-12-01T02:36:26.2Z,1,REGULAR,substitution,out,[],1628374,,,1610612762,34,24,2022-12-01T02:36:38Z,1420000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M26.00S,2022-12-01T02:36:26.2Z,1,REGULAR,substitution,in,[],1629020,,,1610612762,34,24,2022-12-01T02:36:38Z,1430000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT00M26.00S,2022-12-01T02:36:53.2Z,1,REGULAR,freethrow,2 of 2,[],1631117,,,1610612762,35,24,2022-12-01T02:36:53Z,1440000,False,,,0,,W. Kessler Free Throw 2 of 2 (1 PTS),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
146,PT00M06.60S,2022-12-01T02:37:17.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629638,,,1610612746,35,24,2022-12-01T02:37:27Z,1450000,False,,,0,,N. Alexander-Walker shooting personal FOUL (2 PF) (Wall 2 FT),"[1629638, 202322]",1610612762.0,UTA,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1629178.0,2.0,0.0,Wall,202322.0,,,,,,,,,
148,PT00M06.60S,2022-12-01T02:37:39.5Z,1,REGULAR,freethrow,1 of 2,[],202322,,,1610612746,35,25,2022-12-01T02:37:39Z,1470000,False,,,0,,J. Wall Free Throw 1 of 2 (3 PTS),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
149,PT00M06.60S,2022-12-01T02:37:46.0Z,1,REGULAR,substitution,out,[],1629020,,,1610612746,35,25,2022-12-01T02:37:54Z,1480000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M06.60S,2022-12-01T02:37:46.0Z,1,REGULAR,substitution,in,[],203903,,,1610612746,35,25,2022-12-01T02:37:54Z,1490000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M06.60S,2022-12-01T02:38:09.2Z,1,REGULAR,freethrow,2 of 2,[],202322,,,1610612746,35,26,2022-12-01T02:38:09Z,1500000,False,,,0,,J. Wall Free Throw 2 of 2 (4 PTS),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
152,PT00M00.00S,2022-12-01T02:38:20.1Z,1,REGULAR,3pt,Jump Shot,[],1627736,2.3160315374507228,3.6764705882352944,1610612762,35,26,2022-12-01T02:38:24Z,1510000,False,232.0,-31.0,1,left,MISS M. Beasley 3PT,[1627736],1610612762.0,UTA,,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,23.36,Missed,,,,,,,,,,,,,,,,,,
153,PT00M00.00S,2022-12-01T02:38:22.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,35,26,2022-12-01T02:38:22Z,1520000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,152.0,,,,,,,
154,PT00M00.00S,2022-12-01T02:38:23.0Z,1,REGULAR,period,end,[],0,,,1610612762,35,26,2022-12-01T02:38:23Z,1530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-12-01T02:40:20.1Z,2,REGULAR,substitution,out,['startperiod'],1629638,,,1610612762,35,26,2022-12-01T02:41:00Z,1540000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-12-01T02:40:20.1Z,2,REGULAR,substitution,out,['startperiod'],1631117,,,1610612762,35,26,2022-12-01T02:41:00Z,1550000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-12-01T02:40:20.1Z,2,REGULAR,substitution,out,['startperiod'],203903,,,1610612762,35,26,2022-12-01T02:41:00Z,1560000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-12-01T02:40:20.1Z,2,REGULAR,substitution,in,['startperiod'],1629020,,,1610612762,35,26,2022-12-01T02:41:00Z,1570000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-12-01T02:40:20.1Z,2,REGULAR,substitution,in,['startperiod'],1629012,,,1610612762,35,26,2022-12-01T02:41:00Z,1580000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-12-01T02:40:20.1Z,2,REGULAR,substitution,in,['startperiod'],1628374,,,1610612762,35,26,2022-12-01T02:41:00Z,1590000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-12-01T02:41:49.9Z,2,REGULAR,period,start,[],0,,,1610612762,35,26,2022-12-01T02:41:49Z,1600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M42.00S,2022-12-01T02:42:09.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,7.966491458607096,48.529411764705884,1610612762,35,26,2022-12-01T02:42:19Z,1610000,False,7.0,22.0,1,left,MISS C. Sexton driving Layup,[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
164,PT11M40.00S,2022-12-01T02:42:11.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,35,26,2022-12-01T02:42:19Z,1630000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,162.0,,,,,,,
165,PT11M28.00S,2022-12-01T02:42:28.3Z,2,REGULAR,3pt,Jump Shot,[],201587,84.83902759526939,2.941176470588235,1610612746,35,29,2022-12-01T02:42:33Z,1640000,False,-235.0,90.0,1,right,N. Batum 25' 3PT  (3 PTS) (J. Wall 2 AST),"[201587, 202322]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left,25.19,Made,3.0,J. Wall,202322.0,2.0,,,,,,,,,,,,,,
167,PT11M13.00S,2022-12-01T02:42:41.5Z,2,REGULAR,foul,personal,['3freethrow'],201587,,,1610612762,35,29,2022-12-01T02:42:48Z,1660000,False,,,0,,N. Batum shooting personal FOUL (1 PF) (Markkanen 3 FT),"[201587, 1628374]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,,,,,,,1629178.0,1.0,0.0,Markkanen,1628374.0,,,,,,,,,
169,PT11M13.00S,2022-12-01T02:43:08.4Z,2,REGULAR,freethrow,1 of 3,[],1628374,,,1610612762,36,29,2022-12-01T02:43:08Z,1680000,False,,,0,,L. Markkanen Free Throw 1 of 3 (13 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
170,PT11M13.00S,2022-12-01T02:43:21.8Z,2,REGULAR,freethrow,2 of 3,[],1628374,,,1610612762,37,29,2022-12-01T02:43:21Z,1690000,False,,,0,,L. Markkanen Free Throw 2 of 3 (14 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
171,PT11M13.00S,2022-12-01T02:43:36.1Z,2,REGULAR,freethrow,3 of 3,[],1628374,,,1610612762,38,29,2022-12-01T02:43:36Z,1700000,False,,,0,,L. Markkanen Free Throw 3 of 3 (15 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
