actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-01-04T02:10:51.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-04T02:10:51Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-01-04T02:10:54.1Z,1,REGULAR,jumpball,recovered,[],1628374,,,1610612762,0,0,2023-01-04T02:10:54Z,40000,False,,,0,,Jump Ball K. Olynyk vs. D. Sabonis: Tip to L. Markkanen,"[1628374, 203482, 1627734]",1610612762.0,UTA,startperiod,L. Markkanen,1628374.0,Markkanen,L. Markkanen,Olynyk,203482.0,Sabonis,1627734.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2023-01-04T02:11:04.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,91.67214191852825,53.92156862745098,1610612762,0,0,2023-01-04T02:11:10Z,70000,False,20.0,26.0,1,right,MISS L. Markkanen driving Layup,[1628374],1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.24,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2023-01-04T02:11:07.4Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,0,0,2023-01-04T02:11:10Z,80000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M34.00S,2023-01-04T02:11:16.9Z,1,REGULAR,3pt,Jump Shot,[],1628368,17.427726675427067,5.88235294117647,1610612758,0,0,2023-01-04T02:11:23Z,90000,False,221.0,111.0,1,left,MISS D. Fox 24' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,24.71,Missed,,,,,,,,,,,,,,,,,,
10,PT11M29.00S,2023-01-04T02:11:21.9Z,1,REGULAR,rebound,defensive,[],1628374,,,1610612762,0,0,2023-01-04T02:11:23Z,100000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M24.00S,2023-01-04T02:11:26.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629020,92.9862023653088,2.2058823529411766,1610612762,0,0,2023-01-04T02:11:33Z,110000,False,-239.0,13.0,1,right,MISS J. Vanderbilt 3PT,[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Left Corner 3,24+ Left,23.94,Missed,,,,,,,,,,,,,,,,,,
12,PT11M21.00S,2023-01-04T02:11:29.8Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,0,0,2023-01-04T02:11:33Z,120000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT11M17.00S,2023-01-04T02:11:34.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631099,5.601182654402102,3.1862745098039214,1610612758,0,0,2023-01-04T02:11:43Z,130000,False,234.0,0.0,1,left,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,23.41,Missed,,,,,,,,,,,,,,,,,,
14,PT11M14.00S,2023-01-04T02:11:37.1Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,0,0,2023-01-04T02:11:37Z,140000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:0),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Right Corner 3,24+ Right,,,13.0,1.0,0.0,1.0,,,,,,,,,,,,,,
