actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
25,PT09M27.00S,2021-11-09T01:13:11.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201942,23.99802890932983,43.38235294117647,1610612741,7,3,2021-11-09T01:15:38Z,250000,33.0,173.0,1,left,D. DeRozan 17' step back Jump Shot (2 PTS),[201942],1610612741.0,CHI,step back,,,DeRozan,D. DeRozan,,,,,17.62,Made,,,,,2.0,,,,,,,,,,,,,,
26,PT09M11.00S,2021-11-09T01:13:27.0Z,1,REGULAR,3pt,Jump Shot,[],201935,68.67608409986859,68.62745098039215,1610612751,7,6,2021-11-09T01:13:31Z,260000,93.0,242.0,1,right,J. Harden 25' 3PT  (3 PTS) (J. Harris 1 AST),"[201935, 203925]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,25.92,Made,,,,,3.0,J. Harris,203925.0,1.0,,,,,,,,,,,
28,PT08M59.00S,2021-11-09T01:13:41.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201942,5.338370565045992,52.450980392156865,1610612741,9,6,2021-11-09T01:13:47Z,280000,-12.0,-2.0,1,left,D. DeRozan driving Layup (4 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,1.25,Made,,,,,4.0,,,,,,,,,,,,,,
29,PT08M59.00S,2021-11-09T01:13:44.2Z,1,REGULAR,foul,personal,['1freethrow'],201933,,,1610612741,9,6,2021-11-09T01:13:53Z,290000,,,0,,B. Griffin shooting personal FOUL (1 PF) (DeRozan 1 FT),"[201933, 201942]",1610612751.0,BKN,shooting,,,Griffin,B. Griffin,,,,,,,,,,,,,,,202027.0,,1.0,0.0,DeRozan,201942.0,,,,,
31,PT08M59.00S,2021-11-09T01:14:19.6Z,1,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,9,6,2021-11-09T01:14:22Z,310000,,,0,,MISS D. DeRozan Free Throw 1 of 1,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Missed,,,,,,,,,,,,,,,,,,,
32,PT08M55.00S,2021-11-09T01:14:23.6Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,9,6,2021-11-09T01:14:22Z,320000,,,0,,N. Vucevic REBOUND (Off:1 Def:0),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,31.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
33,PT08M53.00S,2021-11-09T01:14:22.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628366,26.49474375821288,82.59803921568627,1610612741,9,6,2021-11-09T01:14:29Z,330000,-163.0,197.0,1,left,MISS L. Ball 25' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,,
34,PT08M51.00S,2021-11-09T01:14:24.9Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,9,6,2021-11-09T01:14:29Z,340000,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
35,PT08M48.00S,2021-11-09T01:14:28.8Z,1,REGULAR,turnover,bad pass,[],201935,,,1610612751,9,6,2021-11-09T01:14:36Z,350000,,,0,,J. Harden bad pass TURNOVER (1 TO),"[201935, 1629750]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,1.0,,,,,Green,1629750.0,,,
36,PT08M48.00S,2021-11-09T01:14:28.8Z,1,REGULAR,steal,,[],1629750,,,1610612741,9,6,2021-11-09T01:14:30Z,360000,,,0,,J. Green STEAL (1 STL),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
37,PT08M45.00S,2021-11-09T01:14:35.1Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628366,9.017739816031538,58.333333333333336,1610612741,9,6,2021-11-09T01:19:51Z,370000,-42.0,32.0,1,left,MISS L. Ball driving floating bank Shot,[1628366],1610612741.0,CHI,driving floating bank,,,Ball,L. Ball,,,,,5.27,Missed,,,,,,,,,,,,,,,,,,,
38,PT08M44.00S,2021-11-09T01:14:36.1Z,1,REGULAR,rebound,offensive,[],1629750,,,1610612741,9,6,2021-11-09T01:19:51Z,380000,,,0,,J. Green REBOUND (Off:1 Def:0),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,37.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
39,PT08M44.00S,2021-11-09T01:14:39.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629750,5.590000152587891,50.0,1610612741,9,6,2021-11-09T01:20:08Z,390000,0.0,0.0,1,left,MISS J. Green tip Layup,[1629750],1610612741.0,CHI,tip,,,Green,J. Green,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
40,PT08M43.00S,2021-11-09T01:14:40.6Z,1,REGULAR,rebound,offensive,[],203897,,,1610612741,9,6,2021-11-09T01:20:08Z,400000,,,0,,Z. LaVine REBOUND (Off:1 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,39.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
41,PT08M43.00S,2021-11-09T01:14:42.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203897,5.590000152587891,50.0,1610612741,11,6,2021-11-09T01:20:16Z,410000,0.0,0.0,1,left,Z. LaVine tip Layup (4 PTS),[203897],1610612741.0,CHI,tip,,,LaVine,Z. LaVine,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,,
42,PT08M23.00S,2021-11-09T01:14:52.8Z,1,REGULAR,3pt,Jump Shot,[],201142,68.41327201051249,65.68627450980392,1610612751,11,6,2021-11-09T01:14:59Z,420000,78.0,244.0,1,right,MISS K. Durant 25' 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,25.67,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M18.00S,2021-11-09T01:14:57.8Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,11,6,2021-11-09T01:14:59Z,430000,,,0,,N. Vucevic REBOUND (Off:1 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,42.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
44,PT08M10.00S,2021-11-09T01:15:05.8Z,1,REGULAR,2pt,Jump Shot,[],203897,10.33180026281209,79.16666666666666,1610612741,13,6,2021-11-09T01:15:10Z,440000,-146.0,45.0,1,left,Z. LaVine 15' turnaround fadeaway Jump Shot (6 PTS),[203897],1610612741.0,CHI,turnaround fadeaway,,,LaVine,Z. LaVine,,,,,15.25,Made,,,,,6.0,,,,,,,,,,,,,,
45,PT08M03.00S,2021-11-09T01:15:16.6Z,1,REGULAR,foul,personal,['2freethrow'],1628366,,,1610612751,13,6,2021-11-09T01:15:39Z,450000,,,0,,L. Ball shooting personal FOUL (1 PF) (Harden 2 FT),"[1628366, 201935]",1610612741.0,CHI,shooting,,,Ball,L. Ball,,,,,,,,,,,,,,,202027.0,,1.0,0.0,Harden,201935.0,,,,,
47,PT08M03.00S,2021-11-09T01:15:42.6Z,1,REGULAR,freethrow,1 of 2,[],201935,,,1610612751,13,7,2021-11-09T01:15:42Z,470000,,,0,,J. Harden Free Throw 1 of 2 (4 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
48,PT08M03.00S,2021-11-09T01:15:59.1Z,1,REGULAR,freethrow,2 of 2,[],201935,,,1610612751,13,8,2021-11-09T01:15:59Z,480000,,,0,,J. Harden Free Throw 2 of 2 (5 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
49,PT07M49.00S,2021-11-09T01:16:15.5Z,1,REGULAR,3pt,Jump Shot,[],1628366,32.40801576872536,50.245098039215684,1610612741,16,8,2021-11-09T01:16:20Z,490000,-1.0,252.0,1,left,L. Ball 25' 3PT  (3 PTS) (D. DeRozan 1 AST),"[1628366, 201942]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,25.21,Made,,,,,3.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,
51,PT07M33.00S,2021-11-09T01:16:31.3Z,1,REGULAR,3pt,Jump Shot,[],203925,74.06373193166885,86.76470588235294,1610612751,16,11,2021-11-09T01:16:36Z,510000,184.0,191.0,1,right,J. Harris 26' 3PT  (3 PTS) (K. Durant 1 AST),"[203925, 201142]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,26.53,Made,,,,,3.0,K. Durant,201142.0,1.0,,,,,,,,,,,
53,PT07M18.00S,2021-11-09T01:16:45.9Z,1,REGULAR,3pt,Jump Shot,[],1628366,15.719448094612352,96.81372549019608,1610612741,16,11,2021-11-09T01:16:52Z,530000,-234.0,95.0,1,left,MISS L. Ball 25' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,25.28,Missed,,,,,,,,,,,,,,,,,,,
54,PT07M16.00S,2021-11-09T01:16:47.9Z,1,REGULAR,rebound,defensive,[],201933,,,1610612751,16,11,2021-11-09T01:16:52Z,540000,,,0,,B. Griffin REBOUND (Off:0 Def:2),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,53.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
55,PT07M06.00S,2021-11-09T01:16:57.9Z,1,REGULAR,3pt,Jump Shot,[],201935,70.90998685939553,77.20588235294117,1610612751,16,14,2021-11-09T01:17:03Z,550000,136.0,221.0,1,right,J. Harden 25' 3PT step back (8 PTS),[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,25.94,Made,,,,,8.0,,,,,,,,,,,,,,
56,PT07M06.00S,2021-11-09T01:17:06.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,16,14,2021-11-09T01:17:06Z,560000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M52.00S,2021-11-09T01:20:16.6Z,1,REGULAR,turnover,out-of-bounds,[],201942,,,1610612741,16,14,2021-11-09T01:20:27Z,570000,,,0,,D. DeRozan bad pass out-of-bounds TURNOVER (1 TO),[201942],1610612741.0,CHI,bad pass,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,1155.0,1.0,,,,,,,,,
58,PT06M38.00S,2021-11-09T01:20:36.6Z,1,REGULAR,foul,personal,['2freethrow'],1629750,,,1610612751,16,14,2021-11-09T01:20:47Z,580000,,,0,,J. Green shooting personal FOUL (1 PF) (Durant 2 FT),"[1629750, 201142]",1610612741.0,CHI,shooting,,,Green,J. Green,,,,,,,,,,,,,,,202035.0,,1.0,0.0,Durant,201142.0,,,,,
60,PT06M38.00S,2021-11-09T01:21:02.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],201142,,,1610612751,16,15,2021-11-09T01:21:02Z,600000,,,0,,K. Durant Free Throw 1 of 2 (4 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
61,PT06M38.00S,2021-11-09T01:21:20.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],201142,,,1610612751,16,16,2021-11-09T01:21:20Z,610000,,,0,,K. Durant Free Throw 2 of 2 (5 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
62,PT06M27.00S,2021-11-09T01:21:31.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,6.389618922470433,56.127450980392155,1610612741,18,16,2021-11-09T01:25:30Z,620000,-31.0,8.0,1,left,Z. LaVine driving floating bank Jump Shot (8 PTS),[203897],1610612741.0,CHI,driving floating bank,,,LaVine,Z. LaVine,,,,,3.15,Made,,,,,8.0,,,,,,,,,,,,,,
63,PT06M14.00S,2021-11-09T01:21:46.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,85.3646517739816,51.225490196078425,1610612751,18,16,2021-11-09T01:21:50Z,630000,6.0,85.0,1,right,MISS K. Durant 8' fadeaway Shot,[201142],1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,8.53,Missed,,,,,,,,,,,,,,,,,,,
64,PT06M12.00S,2021-11-09T01:21:48.2Z,1,REGULAR,rebound,defensive,[],1629750,,,1610612741,18,16,2021-11-09T01:21:50Z,640000,,,0,,J. Green REBOUND (Off:1 Def:1),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,63.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
65,PT06M05.00S,2021-11-09T01:21:54.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,7.046649145860711,55.392156862745104,1610612741,20,16,2021-11-09T01:27:49Z,650000,-27.0,14.0,1,left,D. DeRozan driving floating bank Jump Shot (6 PTS),[201942],1610612741.0,CHI,driving floating bank,,,DeRozan,D. DeRozan,,,,,3.03,Made,,,,,6.0,,,,,,,,,,,,,,
66,PT05M55.00S,2021-11-09T01:22:09.4Z,1,REGULAR,foul,personal,['2freethrow'],202696,,,1610612751,20,16,2021-11-09T01:22:32Z,660000,,,0,,N. Vucevic shooting personal FOUL (1 PF) (Durant 2 FT),"[202696, 201142]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,1155.0,,1.0,0.0,Durant,201142.0,,,,,
68,PT05M55.00S,2021-11-09T01:22:36.5Z,1,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,20,17,2021-11-09T01:22:36Z,680000,,,0,,K. Durant Free Throw 1 of 2 (6 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
69,PT05M55.00S,2021-11-09T01:22:37.9Z,1,REGULAR,substitution,out,[],201942,,,1610612751,20,17,2021-11-09T01:22:50Z,690000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M55.00S,2021-11-09T01:22:37.9Z,1,REGULAR,substitution,out,[],203925,,,1610612751,20,17,2021-11-09T01:22:50Z,700000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M55.00S,2021-11-09T01:22:37.9Z,1,REGULAR,substitution,in,[],1627936,,,1610612751,20,17,2021-11-09T01:22:50Z,710000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M55.00S,2021-11-09T01:22:37.9Z,1,REGULAR,substitution,in,[],1627761,,,1610612751,20,17,2021-11-09T01:22:50Z,720000,,,0,,SUB in: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M55.00S,2021-11-09T01:23:09.5Z,1,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,20,18,2021-11-09T01:23:09Z,730000,,,0,,K. Durant Free Throw 2 of 2 (7 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
74,PT05M47.00S,2021-11-09T01:23:19.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628366,5.732588699080158,52.94117647058824,1610612741,22,18,2021-11-09T01:29:33Z,740000,-15.0,1.0,1,left,L. Ball driving Layup (5 PTS),[1628366],1610612741.0,CHI,driving,,,Ball,L. Ball,,,,,1.48,Made,,,,,5.0,,,,,,,,,,,,,,
75,PT05M24.00S,2021-11-09T01:23:42.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,93.51182654402102,62.5,1610612751,22,18,2021-11-09T01:31:06Z,750000,62.0,8.0,1,right,MISS B. Brown 6' floating Shot,[1628971],1610612751.0,BKN,floating,,,Brown,B. Brown,,,,,6.31,Missed,,,,,,,,,,,,,,,,,,,
76,PT05M24.00S,2021-11-09T01:23:42.1Z,1,REGULAR,rebound,defensive,[],1629750,,,1610612741,22,18,2021-11-09T01:23:46Z,760000,,,0,,J. Green REBOUND (Off:1 Def:2),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,75.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
77,PT05M12.00S,2021-11-09T01:23:56.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,22,18,2021-11-09T01:23:56Z,770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M12.00S,2021-11-09T01:23:57.2Z,1,REGULAR,substitution,out,[],1628971,,,1610612741,22,18,2021-11-09T01:24:02Z,780000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M12.00S,2021-11-09T01:23:57.2Z,1,REGULAR,substitution,in,[],201988,,,1610612741,22,18,2021-11-09T01:24:02Z,790000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M02.00S,2021-11-09T01:24:22.8Z,1,REGULAR,3pt,Jump Shot,[],203897,33.85348226018397,62.99019607843137,1610612741,22,18,2021-11-09T01:24:28Z,800000,-65.0,266.0,1,left,MISS Z. LaVine 27' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,27.35,Missed,,,,,,,,,,,,,,,,,,,
81,PT05M02.00S,2021-11-09T01:24:22.8Z,1,REGULAR,rebound,defensive,[],201935,,,1610612751,22,18,2021-11-09T01:24:28Z,810000,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,80.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
82,PT05M02.00S,2021-11-09T01:24:29.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,22,18,2021-11-09T01:24:29Z,820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M50.00S,2021-11-09T01:24:50.9Z,1,REGULAR,2pt,Jump Shot,[],201142,74.32654402102497,43.872549019607845,1610612751,22,20,2021-11-09T01:24:54Z,830000,-31.0,189.0,1,right,K. Durant 19' Jump Shot (9 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,19.13,Made,,,,,9.0,,,,,,,,,,,,,,
84,PT04M35.00S,2021-11-09T01:25:06.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,5.732588699080158,54.65686274509803,1610612741,24,20,2021-11-09T01:25:12Z,840000,-23.0,1.0,1,left,N. Vucevic turnaround Hook (2 PTS),[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,2.33,Made,,,,,2.0,,,,,,,,,,,,,,
85,PT04M19.00S,2021-11-09T01:25:26.3Z,1,REGULAR,foul,offensive,[],201935,,,1610612751,24,20,2021-11-09T01:25:34Z,850000,,,0,,J. Harden charge offensive FOUL (1 PF),"[201935, 1628366]",1610612751.0,BKN,charge,,,Harden,J. Harden,,,,,,,,,,,,,,,1155.0,,1.0,0.0,Ball,1628366.0,,,,,
87,PT04M19.00S,2021-11-09T01:25:26.3Z,1,REGULAR,turnover,offensive foul,[],201935,,,1610612751,24,20,2021-11-09T01:25:26Z,870000,,,0,,J. Harden offensive foul TURNOVER (2 TO),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,1155.0,2.0,,,,,,,,,
88,PT04M19.00S,2021-11-09T01:25:35.4Z,1,REGULAR,substitution,out,[],202696,,,1610612741,24,20,2021-11-09T01:25:48Z,880000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
