actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
62,PT07M18.00S,2022-01-15T00:55:28.1Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,15,18,2022-01-15T00:55:27Z,620000,,,0,,K. Looney REBOUND (Off:2 Def:0),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,61.0,2.0,0.0,2.0,,,,,,,,,,,
63,PT07M13.00S,2022-01-15T00:55:31.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,62.36859395532195,29.65686274509804,1610612744,15,18,2022-01-15T00:55:36Z,630000,-102.0,301.0,1,right,MISS J. Poole 31' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,31.79,Missed,,,,,,,,,,,,,,,,,,,
64,PT07M09.00S,2022-01-15T00:55:35.0Z,1,REGULAR,rebound,offensive,[],203490,,,1610612744,15,18,2022-01-15T00:55:36Z,640000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:1),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,63.0,2.0,1.0,1.0,,,,,,,,,,,
65,PT07M07.00S,2022-01-15T00:55:37.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203490,93.51182654402102,54.166666666666664,1610612744,15,18,2022-01-15T00:55:44Z,650000,21.0,8.0,1,right,MISS O. Porter Jr. driving Layup,[203490],1610612744.0,GSW,driving,,,Porter Jr.,O. Porter Jr.,,,,,2.25,Missed,,,,,,,,,,,,,,,,,,,
66,PT07M05.00S,2022-01-15T00:55:39.5Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,15,18,2022-01-15T00:55:44Z,660000,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,,,,
67,PT07M01.00S,2022-01-15T00:55:43.1Z,1,REGULAR,turnover,bad pass,[],1628366,,,1610612741,15,18,2022-01-15T00:55:47Z,670000,,,0,,L. Ball bad pass TURNOVER (1 TO),"[1628366, 203490]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,1.0,Porter Jr.,203490.0,,,,,,,,
68,PT07M01.00S,2022-01-15T00:55:43.1Z,1,REGULAR,steal,,[],203490,,,1610612744,15,18,2022-01-15T00:55:45Z,680000,,,0,,O. Porter Jr. STEAL (2 STL),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M54.00S,2022-01-15T00:55:49.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201939,81.15965834428384,50.245098039215684,1610612744,15,20,2022-01-15T00:56:13Z,690000,1.0,125.0,1,right,S. Curry 12' running pullup Jump Shot (2 PTS),[201939],1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,12.46,Made,2.0,,,,,,,,,,,,,,,,,,
70,PT06M42.00S,2022-01-15T00:56:02.6Z,1,REGULAR,2pt,Jump Shot,[],201942,22.946780551905388,33.57843137254902,1610612741,15,20,2022-01-15T00:56:09Z,700000,82.0,163.0,1,left,MISS D. DeRozan 18' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,18.27,Missed,,,,,,,,,,,,,,,,,,,
71,PT06M38.00S,2022-01-15T00:56:05.8Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,15,20,2022-01-15T00:56:05Z,710000,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,70.0,1.0,1.0,0.0,,,,,,,,,,,
72,PT06M35.00S,2022-01-15T00:56:15.4Z,1,REGULAR,foul,personal,[],201942,,,1610612744,15,20,2022-01-15T00:56:30Z,720000,,,0,,D. DeRozan personal FOUL (1 PF),"[201942, 201939]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Curry,201939.0,,,
74,PT06M26.00S,2022-01-15T00:56:52.1Z,1,REGULAR,2pt,Jump Shot,[],203952,91.14651773981603,88.23529411764706,1610612744,15,22,2022-01-15T00:56:57Z,740000,191.0,31.0,1,right,A. Wiggins 19' pullup Jump Shot (7 PTS) (O. Porter Jr. 3 AST),"[203952, 203490]",1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,19.36,Made,7.0,O. Porter Jr.,203490.0,3.0,,,,,,,,,,,,,,,
76,PT06M04.00S,2022-01-15T00:57:16.8Z,1,REGULAR,foul,personal,[],1629673,,,1610612741,15,22,2022-01-15T00:57:21Z,760000,,,0,,J. Poole personal FOUL (1 PF),"[1629673, 1630245]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Dosunmu,1630245.0,,,
78,PT06M04.00S,2022-01-15T00:57:21.3Z,1,REGULAR,substitution,out,[],1629673,,,1610612741,15,22,2022-01-15T00:57:31Z,780000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M04.00S,2022-01-15T00:57:21.3Z,1,REGULAR,substitution,out,[],203490,,,1610612741,15,22,2022-01-15T00:57:31Z,790000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M04.00S,2022-01-15T00:57:21.3Z,1,REGULAR,substitution,in,[],2738,,,1610612741,15,22,2022-01-15T00:57:31Z,800000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M04.00S,2022-01-15T00:57:21.3Z,1,REGULAR,substitution,in,[],1627814,,,1610612741,15,22,2022-01-15T00:57:31Z,810000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M58.00S,2022-01-15T00:57:46.2Z,1,REGULAR,3pt,Jump Shot,[],1628366,20.71287779237845,92.15686274509804,1610612741,15,22,2022-01-15T00:57:51Z,820000,-211.0,142.0,1,left,MISS L. Ball 25' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,,
83,PT05M55.00S,2022-01-15T00:57:49.2Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,15,22,2022-01-15T00:57:51Z,830000,,,0,,K. Looney REBOUND (Off:2 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,82.0,3.0,1.0,2.0,,,,,,,,,,,
84,PT05M49.00S,2022-01-15T00:57:55.6Z,1,REGULAR,3pt,Jump Shot,[],201939,62.10578186596584,46.81372549019608,1610612744,15,22,2022-01-15T00:58:00Z,840000,-16.0,304.0,1,right,MISS S. Curry 30' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,30.41,Missed,,,,,,,,,,,,,,,,,,,
85,PT05M44.00S,2022-01-15T00:57:59.5Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,15,22,2022-01-15T00:57:59Z,850000,,,0,,K. Looney REBOUND (Off:3 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,84.0,4.0,1.0,3.0,,,,,,,,,,,
86,PT05M36.00S,2022-01-15T00:58:08.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201939,95.0886990801577,96.81372549019608,1610612744,15,22,2022-01-15T00:58:12Z,860000,234.0,-6.0,1,right,MISS S. Curry 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,,
87,PT05M33.00S,2022-01-15T00:58:11.0Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,15,22,2022-01-15T00:58:12Z,870000,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,86.0,2.0,2.0,0.0,,,,,,,,,,,
88,PT05M21.00S,2022-01-15T00:58:23.3Z,1,REGULAR,3pt,Jump Shot,[],1628972,30.699737187910642,61.51960784313726,1610612741,15,22,2022-01-15T00:58:28Z,880000,-58.0,236.0,1,left,MISS T. Brown Jr. 24' pullup 3PT,[1628972],1610612741.0,CHI,pullup,,,Brown Jr.,T. Brown Jr.,,,,,24.3,Missed,,,,,,,,,,,,,,,,,,,
89,PT05M17.00S,2022-01-15T00:58:27.3Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,15,22,2022-01-15T00:58:28Z,890000,,,0,,K. Looney REBOUND (Off:3 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,88.0,5.0,2.0,3.0,,,,,,,,,,,
90,PT05M01.00S,2022-01-15T00:58:42.6Z,1,REGULAR,2pt,Jump Shot,[],1626172,92.59198423127464,85.7843137254902,1610612744,15,22,2022-01-15T00:58:48Z,900000,179.0,17.0,1,right,MISS K. Looney 17' Jump Shot,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,17.97,Missed,,,,,,,,,,,,,,,,,,,
91,PT04M57.00S,2022-01-15T00:58:46.6Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,15,22,2022-01-15T00:58:48Z,910000,,,0,,N. Vucevic REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,90.0,2.0,2.0,0.0,,,,,,,,,,,
92,PT04M51.00S,2022-01-15T00:58:55.6Z,1,REGULAR,foul,personal,[],1627814,,,1610612741,15,22,2022-01-15T00:59:01Z,920000,,,0,,D. Lee personal FOUL (1 PF),"[1627814, 202696]",1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Vucevic,202696.0,,,
94,PT04M51.00S,2022-01-15T00:59:00.7Z,1,REGULAR,substitution,out,[],201942,,,1610612741,15,22,2022-01-15T00:59:04Z,940000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M51.00S,2022-01-15T00:59:00.7Z,1,REGULAR,substitution,in,[],1629632,,,1610612741,15,22,2022-01-15T00:59:04Z,950000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
