actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
18,PT10M44.00S,2021-12-20T01:12:28.8Z,1,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,2,2,2021-12-20T01:12:47Z,180000,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Missed,,,,,,,,,,,,,,,,,,
19,PT10M44.00S,2021-12-20T01:12:28.8Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,2,2,2021-12-20T01:12:47Z,190000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,
20,PT10M44.00S,2021-12-20T01:12:28.8Z,1,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,2,2,2021-12-20T01:12:47Z,200000,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Missed,,,,,,,,,,,,,,,,,,
21,PT10M41.00S,2021-12-20T01:12:31.8Z,1,REGULAR,rebound,offensive,[],201961,,,1610612747,2,2,2021-12-20T01:12:47Z,210000,,,0,,W. Ellington REBOUND (Off:1 Def:0),[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,20.0,1.0,0.0,1.0,,,,,,,,,,
22,PT10M36.00S,2021-12-20T01:12:51.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201566,89.43823915900131,26.225490196078432,1610612747,2,2,2021-12-20T01:15:00Z,220000,-119.0,47.0,1,right,MISS R. Westbrook 12' pullup Shot,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,12.78,Missed,,,,,,,,,,,,,,,,,,
23,PT10M33.00S,2021-12-20T01:12:54.7Z,1,REGULAR,rebound,offensive,[],201599,,,1610612747,2,2,2021-12-20T01:12:56Z,230000,,,0,,D. Jordan REBOUND (Off:1 Def:0),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,22.0,1.0,0.0,1.0,,,,,,,,,,
24,PT10M31.00S,2021-12-20T01:12:56.5Z,1,REGULAR,turnover,bad pass,[],201599,,,1610612747,2,2,2021-12-20T01:13:00Z,240000,,,0,,D. Jordan bad pass TURNOVER (1 TO),"[201599, 202696]",1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,1.0,Vucevic,202696.0,,
25,PT10M31.00S,2021-12-20T01:12:56.5Z,1,REGULAR,steal,,[],202696,,,1610612741,2,2,2021-12-20T01:55:28Z,250000,,,0,,N. Vucevic STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
26,PT10M25.00S,2021-12-20T01:13:02.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629750,5.650459921156373,46.22395833333333,1610612741,4,2,2021-12-20T01:15:46Z,260000,19.0,1.0,1,left,J. Green alley-oop Layup (2 PTS) (L. Ball 2 AST),"[1629750, 1628366]",1610612741.0,CHI,alley-oop,,,Green,J. Green,,,,,1.89,Made,2.0,L. Ball,1628366.0,2.0,,,,,,,,,,,,,,
28,PT10M03.00S,2021-12-20T01:13:24.0Z,1,REGULAR,3pt,Jump Shot,[],2544,68.41327201051249,28.186274509803923,1610612747,4,2,2021-12-20T01:13:30Z,280000,-109.0,244.0,1,right,MISS L. James 26' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,26.76,Missed,,,,,,,,,,,,,,,,,,
29,PT09M57.00S,2021-12-20T01:13:30.0Z,1,REGULAR,rebound,defensive,[],1628366,,,1610612741,4,2,2021-12-20T01:13:30Z,290000,,,0,,L. Ball REBOUND (Off:0 Def:1),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,
30,PT09M45.00S,2021-12-20T01:13:42.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,18.396846254927727,40.78967524509804,1610612741,4,2,2021-12-20T01:13:48Z,300000,46.0,120.0,1,left,MISS N. Vucevic 12' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,12.89,Missed,,,,,,,,,,,,,,,,,,
31,PT09M43.00S,2021-12-20T01:13:44.3Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,4,2,2021-12-20T01:13:48Z,310000,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,
32,PT09M36.00S,2021-12-20T01:13:54.1Z,1,REGULAR,turnover,out-of-bounds,[],202738,,,1610612747,4,2,2021-12-20T01:14:02Z,320000,,,0,,I. Thomas step out-of-bounds TURNOVER (1 TO),[202738],1610612747.0,LAL,step,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,1.0,,,,
33,PT09M24.00S,2021-12-20T01:14:18.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202696,31.882391590013142,65.19607843137256,1610612741,4,2,2021-12-20T01:14:24Z,330000,-76.0,247.0,1,left,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,
34,PT09M20.00S,2021-12-20T01:14:22.5Z,1,REGULAR,rebound,offensive,[],1629750,,,1610612741,4,2,2021-12-20T01:14:24Z,340000,,,0,,J. Green REBOUND (Off:1 Def:0),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,33.0,1.0,0.0,1.0,,,,,,,,,,
35,PT09M20.00S,2021-12-20T01:14:23.4Z,1,REGULAR,foul,personal,['2freethrow'],202738,,,1610612741,4,2,2021-12-20T01:14:43Z,350000,,,0,,I. Thomas shooting personal FOUL (1 PF) (Green 2 FT),"[202738, 1629750]",1610612747.0,LAL,shooting,,,Thomas,I. Thomas,,,,,,,,,,,,,,,204059.0,1.0,0.0,Green,1629750.0,,,,,
37,PT09M20.00S,2021-12-20T01:14:53.6Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629750,,,1610612741,5,2,2021-12-20T01:14:53Z,370000,,,0,,J. Green Free Throw 1 of 2 (3 PTS),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
38,PT09M20.00S,2021-12-20T01:15:14.3Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629750,,,1610612741,6,2,2021-12-20T01:15:14Z,380000,,,0,,J. Green Free Throw 2 of 2 (4 PTS),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
39,PT09M04.00S,2021-12-20T01:15:32.4Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,6,2,2021-12-20T01:15:36Z,390000,,,0,,L. James bad pass TURNOVER (1 TO),"[2544, 201942]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,1.0,DeRozan,201942.0,,
40,PT09M04.00S,2021-12-20T01:15:32.4Z,1,REGULAR,steal,,[],201942,,,1610612741,6,2,2021-12-20T01:15:34Z,400000,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
41,PT08M57.00S,2021-12-20T01:15:38.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628366,6.915243101182654,96.32352941176471,1610612741,6,2,2021-12-20T01:15:48Z,410000,-232.0,13.0,1,left,MISS L. Ball 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,23.19,Missed,,,,,,,,,,,,,,,,,,
42,PT08M54.00S,2021-12-20T01:15:41.9Z,1,REGULAR,rebound,defensive,[],201599,,,1610612747,6,2,2021-12-20T01:15:48Z,420000,,,0,,D. Jordan REBOUND (Off:1 Def:1),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,41.0,2.0,1.0,1.0,,,,,,,,,,
43,PT08M40.00S,2021-12-20T01:15:55.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,90.48948751642575,52.69607843137255,1610612747,6,4,2021-12-20T01:16:00Z,430000,13.0,37.0,1,right,L. James driving Layup (2 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,3.93,Made,2.0,,,,,,,,,,,,,,,,,
44,PT08M26.00S,2021-12-20T01:16:08.9Z,1,REGULAR,2pt,Jump Shot,[],201942,15.062417871222076,29.166666666666668,1610612741,8,4,2021-12-20T01:16:15Z,440000,104.0,89.0,1,left,D. DeRozan 13' fadeaway Jump Shot (2 PTS),[201942],1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,13.71,Made,2.0,,,,,,,,,,,,,,,,,
45,PT08M12.00S,2021-12-20T01:16:24.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202738,89.83245729303549,55.14705882352941,1610612747,8,4,2021-12-20T01:16:31Z,450000,26.0,43.0,1,right,MISS I. Thomas driving floating Shot,[202738],1610612747.0,LAL,driving floating,,,Thomas,I. Thomas,,,,,5.02,Missed,,,,,,,,,,,,,,,,,,
46,PT08M09.00S,2021-12-20T01:16:27.6Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,8,4,2021-12-20T01:16:31Z,460000,,,0,,N. Vucevic REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,45.0,2.0,2.0,0.0,,,,,,,,,,
47,PT08M01.00S,2021-12-20T01:16:34.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201942,7.5722733245729295,51.225490196078425,1610612741,10,4,2021-12-20T01:16:40Z,470000,-6.0,19.0,1,left,D. DeRozan driving Layup (4 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,1.97,Made,4.0,,,,,,,,,,,,,,,,,
48,PT07M44.00S,2021-12-20T01:16:51.3Z,1,REGULAR,3pt,Jump Shot,[],201566,87.07293035479631,96.56862745098039,1610612747,10,4,2021-12-20T01:16:56Z,480000,233.0,69.0,1,right,MISS R. Westbrook 24' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,24.28,Missed,,,,,,,,,,,,,,,,,,
49,PT07M41.00S,2021-12-20T01:16:54.7Z,1,REGULAR,rebound,offensive,[],201599,,,1610612747,10,4,2021-12-20T01:16:54Z,490000,,,0,,D. Jordan REBOUND (Off:2 Def:1),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,48.0,3.0,1.0,2.0,,,,,,,,,,
50,PT07M39.00S,2021-12-20T01:16:56.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",201599,93.64323258869908,50.98039215686274,1610612747,10,6,2021-12-20T01:18:13Z,500000,5.0,7.0,1,right,D. Jordan DUNK (4 PTS) (R. Westbrook 2 AST),"[201599, 201566]",1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,0.88,Made,4.0,R. Westbrook,201566.0,2.0,,,,,,,,,,,,,,
52,PT07M25.00S,2021-12-20T01:17:10.1Z,1,REGULAR,2pt,Jump Shot,[],201942,20.844283837056505,66.17647058823529,1610612741,12,6,2021-12-20T01:17:14Z,520000,-81.0,143.0,1,left,D. DeRozan 16' pullup Jump Shot (6 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,16.46,Made,6.0,,,,,,,,,,,,,,,,,
53,PT07M17.00S,2021-12-20T01:17:27.2Z,1,REGULAR,timeout,full,['team'],0,,,1610612747,12,6,2021-12-20T01:17:27Z,530000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M03.00S,2021-12-20T01:20:32.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,93.11760840998686,52.450980392156865,1610612747,12,8,2021-12-20T01:20:38Z,540000,12.0,12.0,1,right,R. Westbrook driving reverse Layup (2 PTS),[201566],1610612747.0,LAL,driving reverse,,,Westbrook,R. Westbrook,,,,,1.73,Made,2.0,,,,,,,,,,,,,,,,,
55,PT06M51.00S,2021-12-20T01:20:44.3Z,1,REGULAR,3pt,Jump Shot,[],1628366,26.757555847568987,83.82352941176471,1610612741,12,8,2021-12-20T01:20:48Z,550000,-169.0,199.0,1,left,MISS L. Ball 26' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,
56,PT06M48.00S,2021-12-20T01:20:47.3Z,1,REGULAR,rebound,defensive,[],201599,,,1610612747,12,8,2021-12-20T01:20:48Z,560000,,,0,,D. Jordan REBOUND (Off:2 Def:2),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,55.0,4.0,2.0,2.0,,,,,,,,,,
57,PT06M37.00S,2021-12-20T01:20:58.5Z,1,REGULAR,3pt,Jump Shot,[],202738,92.72339027595268,3.6764705882352944,1610612747,12,11,2021-12-20T01:21:02Z,570000,-232.0,16.0,1,right,I. Thomas 3PT  (3 PTS) (W. Ellington 1 AST),"[202738, 201961]",1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,23.21,Made,3.0,W. Ellington,201961.0,1.0,,,,,,,,,,,,,,
59,PT06M16.00S,2021-12-20T01:21:19.1Z,1,REGULAR,3pt,Jump Shot,[],1628366,6.258212877792378,96.07843137254902,1610612741,15,11,2021-12-20T01:21:23Z,590000,-230.0,6.0,1,left,L. Ball 3PT  (3 PTS) (J. Green 1 AST),"[1628366, 1629750]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,23.05,Made,3.0,J. Green,1629750.0,1.0,,,,,,,,,,,,,,
86,PT06M08.00S,2021-12-20T01:21:23.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,88.87976346911958,49.01960784313726,1610612747,15,11,2021-12-20T01:24:35Z,605000,-5.0,52.0,1,right,MISS L. James driving Layup - blocked,"[2544, 1628366]",1610612747.0,LAL,driving,,,James,L. James,,,,,5.22,Missed,,,,,,,,,,,,,,,,,Ball,1628366.0
87,PT06M08.00S,2021-12-20T01:21:23.4Z,1,REGULAR,block,,[],1628366,,,1610612747,15,11,2021-12-20T01:24:07Z,607500,,,0,,L. Ball BLOCK (1 BLK),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
88,PT06M08.00S,2021-12-20T01:21:23.4Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612741,15,11,2021-12-20T01:24:07Z,608750,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,86.0,1.0,1.0,0.0,,,,,,,,,,
63,PT06M03.00S,2021-12-20T01:21:32.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628366,5.206964520367937,51.71568627450981,1610612741,17,11,2021-12-20T01:24:14Z,630000,-9.0,-4.0,1,left,L. Ball running Layup (5 PTS),[1628366],1610612741.0,CHI,running,,,Ball,L. Ball,,,,,0.93,Made,5.0,,,,,,,,,,,,,,,,,
64,PT05M49.00S,2021-12-20T01:21:53.1Z,1,REGULAR,turnover,out-of-bounds,[],201566,,,1610612747,17,11,2021-12-20T01:22:09Z,640000,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (1 TO),[201566],1610612747.0,LAL,bad pass,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,1.0,,,,
65,PT05M49.00S,2021-12-20T01:21:58.4Z,1,REGULAR,substitution,out,[],1628366,,,1610612741,17,11,2021-12-20T01:22:11Z,650000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M49.00S,2021-12-20T01:21:58.4Z,1,REGULAR,substitution,out,[],201942,,,1610612741,17,11,2021-12-20T01:22:11Z,660000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M49.00S,2021-12-20T01:21:58.4Z,1,REGULAR,substitution,out,[],201566,,,1610612741,17,11,2021-12-20T01:22:11Z,670000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M49.00S,2021-12-20T01:21:58.4Z,1,REGULAR,substitution,in,[],1629632,,,1610612741,17,11,2021-12-20T01:22:11Z,680000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M49.00S,2021-12-20T01:21:58.4Z,1,REGULAR,substitution,in,[],1628035,,,1610612741,17,11,2021-12-20T01:22:11Z,690000,,,0,,SUB in: A. McKinnie,[1628035],1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M49.00S,2021-12-20T01:21:58.4Z,1,REGULAR,substitution,in,[],200765,,,1610612741,17,11,2021-12-20T01:22:11Z,700000,,,0,,SUB in: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M25.00S,2021-12-20T01:22:31.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628035,7.835085413929041,97.79411764705883,1610612741,17,11,2021-12-20T01:22:36Z,710000,-239.0,21.0,1,left,MISS A. McKinnie 3PT,[1628035],1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,23.99,Missed,,,,,,,,,,,,,,,,,,
72,PT05M23.00S,2021-12-20T01:22:33.5Z,1,REGULAR,rebound,defensive,[],201599,,,1610612747,17,11,2021-12-20T01:22:42Z,720000,,,0,,D. Jordan REBOUND (Off:2 Def:3),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,71.0,5.0,3.0,2.0,,,,,,,,,,
73,PT05M14.00S,2021-12-20T01:22:42.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],200765,92.19776609724047,50.73529411764706,1610612747,17,13,2021-12-20T01:22:49Z,730000,4.0,21.0,1,right,R. Rondo driving Layup (2 PTS),[200765],1610612747.0,LAL,driving,,,Rondo,R. Rondo,,,,,2.11,Made,2.0,,,,,,,,,,,,,,,,,
74,PT05M04.00S,2021-12-20T01:22:52.7Z,1,REGULAR,turnover,bad pass,[],1627936,,,1610612741,17,13,2021-12-20T01:22:56Z,740000,,,0,,A. Caruso bad pass TURNOVER (1 TO),"[1627936, 200765]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,1.0,Rondo,200765.0,,
75,PT05M04.00S,2021-12-20T01:22:52.7Z,1,REGULAR,steal,,[],200765,,,1610612747,17,13,2021-12-20T01:22:54Z,750000,,,0,,R. Rondo STEAL (1 STL),[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M54.00S,2021-12-20T01:23:03.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",2544,91.01511169513797,45.34313725490196,1610612747,17,13,2021-12-20T01:23:08Z,760000,-23.0,32.0,1,right,MISS L. James driving Layup,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,3.96,Missed,,,,,,,,,,,,,,,,,,
77,PT04M51.00S,2021-12-20T01:23:06.1Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,17,13,2021-12-20T01:23:08Z,770000,,,0,,N. Vucevic REBOUND (Off:0 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,76.0,3.0,3.0,0.0,,,,,,,,,,
78,PT04M45.00S,2021-12-20T01:23:12.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202696,32.276609724047304,65.19607843137256,1610612741,20,13,2021-12-20T01:23:21Z,780000,-76.0,251.0,1,left,N. Vucevic 26' 3PT  (5 PTS) (J. Green 2 AST),"[202696, 1629750]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,26.22,Made,5.0,J. Green,1629750.0,2.0,,,,,,,,,,,,,,
80,PT04M22.00S,2021-12-20T01:23:35.2Z,1,REGULAR,3pt,Jump Shot,[],201961,69.20170827858082,27.941176470588236,1610612747,20,13,2021-12-20T01:23:40Z,800000,-110.0,237.0,1,right,MISS W. Ellington 26' 3PT,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,26.14,Missed,,,,,,,,,,,,,,,,,,
81,PT04M19.00S,2021-12-20T01:23:38.2Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,20,13,2021-12-20T01:23:40Z,810000,,,0,,N. Vucevic REBOUND (Off:0 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,80.0,4.0,4.0,0.0,,,,,,,,,,
82,PT04M13.00S,2021-12-20T01:23:44.8Z,1,REGULAR,2pt,Jump Shot,[],1629632,11.777266754270697,81.86274509803921,1610612741,20,13,2021-12-20T01:23:49Z,820000,-159.0,58.0,1,left,MISS C. White 16' pullup Shot,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,16.96,Missed,,,,,,,,,,,,,,,,,,
83,PT04M09.00S,2021-12-20T01:23:48.8Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,20,13,2021-12-20T01:23:49Z,830000,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,82.0,1.0,1.0,0.0,,,,,,,,,,
84,PT04M02.00S,2021-12-20T01:23:55.1Z,1,REGULAR,3pt,Jump Shot,[],2544,69.99014454664915,75.0,1610612747,20,13,2021-12-20T01:24:01Z,840000,125.0,230.0,1,right,MISS L. James 26' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,26.14,Missed,,,,,,,,,,,,,,,,,,
85,PT03M58.00S,2021-12-20T01:23:59.1Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612741,20,13,2021-12-20T01:24:01Z,850000,,,0,,A. Caruso REBOUND (Off:0 Def:2),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,84.0,2.0,2.0,0.0,,,,,,,,,,
