actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
26,PT09M19.00S,2022-02-17T01:15:05.1Z,1,REGULAR,foul,personal,['2freethrow'],1629750,,,1610612758,4,9,2022-02-17T01:15:13Z,260000,,,0,,J. Green shooting personal FOUL (1 PF) (Barnes 2 FT),"[1629750, 203084]",1610612741.0,CHI,shooting,,,Green,J. Green,,,,,,,,,,,,,,,1830.0,1.0,0.0,Barnes,203084.0,,,,,,
28,PT09M19.00S,2022-02-17T01:15:29.1Z,1,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,4,10,2022-02-17T01:18:58Z,280000,,,0,,H. Barnes Free Throw 1 of 2 (3 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
29,PT09M19.00S,2022-02-17T01:15:34.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,4,10,2022-02-17T01:15:34Z,290000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT09M19.00S,2022-02-17T01:15:29.1Z,1,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,4,10,2022-02-17T01:18:58Z,300000,,,0,,MISS H. Barnes Free Throw 2 of 2,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Missed,,,,,,,,,,,,,,,,,,,
31,PT09M17.00S,2022-02-17T01:15:31.1Z,1,REGULAR,rebound,defensive,[],1629750,,,1610612741,4,10,2022-02-17T01:18:58Z,310000,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
32,PT09M03.00S,2022-02-17T01:18:50.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,11.12023653088042,53.431372549019606,1610612741,4,10,2022-02-17T01:29:18Z,320000,-17.0,52.0,1,left,MISS N. Vucevic turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,5.48,Missed,,,,,,,,,,,,,,,,,,,
33,PT09M02.00S,2022-02-17T01:18:52.9Z,1,REGULAR,rebound,offensive,[],1629750,,,1610612741,4,10,2022-02-17T01:18:52Z,330000,,,0,,J. Green REBOUND (Off:1 Def:1),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,32.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
34,PT08M51.00S,2022-02-17T01:19:03.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,28.33442838370565,76.22549019607843,1610612741,4,10,2022-02-17T01:19:10Z,340000,-131.0,214.0,1,left,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,25.08,Missed,,,,,,,,,,,,,,,,,,,
35,PT08M49.00S,2022-02-17T01:19:05.6Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,4,10,2022-02-17T01:19:10Z,350000,,,0,,D. Sabonis REBOUND (Off:1 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,34.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
37,PT08M41.00S,2022-02-17T01:19:13.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,90.3580814717477,50.49019607843137,1610612758,4,12,2022-02-17T01:19:17Z,370000,2.0,38.0,1,right,D. Sabonis Hook (4 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,3.82,Made,,,,,4.0,,,,,,,,,,,,,,
38,PT08M25.00S,2022-02-17T01:19:28.9Z,1,REGULAR,2pt,Jump Shot,[],1630245,12.302890932982917,21.323529411764707,1610612741,6,12,2022-02-17T01:19:34Z,380000,143.0,63.0,1,left,A. Dosunmu 15' driving floating Jump Shot (2 PTS) (N. Vucevic 1 AST),"[1630245, 202696]",1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,15.67,Made,,,,,2.0,N. Vucevic,202696.0,1.0,,,,,,,,,,,
40,PT08M01.00S,2022-02-17T01:19:53.0Z,1,REGULAR,2pt,Jump Shot,[],1627734,75.24638633377135,59.068627450980394,1610612758,6,12,2022-02-17T01:20:36Z,400000,45.0,180.0,1,right,MISS D. Sabonis 18' pullup Shot,[1627734],1610612758.0,SAC,pullup,,,Sabonis,D. Sabonis,,,,,18.58,Missed,,,,,,,,,,,,,,,,,,,
41,PT07M57.00S,2022-02-17T01:19:57.0Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,6,12,2022-02-17T01:20:00Z,410000,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
42,PT07M48.00S,2022-02-17T01:20:05.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629750,6.521024967148489,49.50980392156863,1610612741,8,12,2022-02-17T01:20:09Z,420000,2.0,9.0,1,left,J. Green cutting DUNK (2 PTS) (D. DeRozan 1 AST),"[1629750, 201942]",1610612741.0,CHI,cutting,,,Green,J. Green,,,,,0.91,Made,,,,,2.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,
44,PT07M37.00S,2022-02-17T01:20:17.5Z,1,REGULAR,3pt,Jump Shot,[],203200,67.7562417871222,55.14705882352941,1610612758,8,12,2022-02-17T01:20:21Z,440000,26.0,251.0,1,right,MISS J. Holiday 25' 3PT,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,,
45,PT07M34.00S,2022-02-17T01:20:20.5Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,8,12,2022-02-17T01:20:21Z,450000,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
46,PT07M26.00S,2022-02-17T01:20:28.4Z,1,REGULAR,2pt,Jump Shot,[],201942,5.469776609724048,76.9607843137255,1610612741,10,12,2022-02-17T01:20:31Z,460000,-135.0,-1.0,1,left,D. DeRozan 13' pullup Jump Shot (4 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,13.48,Made,,,,,4.0,,,,,,,,,,,,,,
47,PT07M15.00S,2022-02-17T01:20:42.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1628368,93.38042049934296,50.49019607843137,1610612758,10,14,2022-02-17T01:21:44Z,470000,2.0,10.0,1,right,D. Fox cutting Layup (7 PTS) (D. Sabonis 2 AST),"[1628368, 1627734]",1610612758.0,SAC,cutting,,,Fox,D. Fox,,,,,1.0,Made,,,,,7.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,,
49,PT07M15.00S,2022-02-17T01:20:46.4Z,1,REGULAR,violation,defensive goaltending,[],1630245,,,1610612758,10,14,2022-02-17T01:20:53Z,490000,,,0,,A. Dosunmu defensive goaltending VIOLATION,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,1830.0,,,,,,,,,,
50,PT06M56.00S,2022-02-17T01:21:12.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,6.1268068331143235,47.794117647058826,1610612741,10,14,2022-02-17T01:21:16Z,500000,11.0,5.0,1,left,MISS C. White driving Layup,[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,1.21,Missed,,,,,,,,,,,,,,,,,,,
51,PT06M52.00S,2022-02-17T01:21:15.8Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,10,14,2022-02-17T01:21:15Z,510000,,,0,,N. Vucevic REBOUND (Off:1 Def:0),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,50.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
52,PT06M52.00S,2022-02-17T01:21:15.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202696,5.590000152587891,50.0,1610612741,12,14,2022-02-17T01:22:18Z,520000,0.0,0.0,1,left,N. Vucevic tip Layup (2 PTS),[202696],1610612741.0,CHI,tip,,,Vucevic,N. Vucevic,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
53,PT06M46.00S,2022-02-17T01:21:21.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,94.30026281208936,50.245098039215684,1610612758,12,16,2022-02-17T01:22:37Z,530000,1.0,1.0,1,right,D. Sabonis cutting DUNK (6 PTS) (D. Fox 1 AST),"[1627734, 1628368]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,0.16,Made,,,,,6.0,D. Fox,1628368.0,1.0,,,,,,,,,,,
55,PT06M32.00S,2022-02-17T01:21:35.8Z,1,REGULAR,3pt,Jump Shot,[],202696,32.40801576872536,38.48039215686275,1610612741,15,16,2022-02-17T01:21:41Z,550000,58.0,252.0,1,left,N. Vucevic 25' 3PT  (5 PTS) (C. White 1 AST),"[202696, 1629632]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,25.86,Made,,,,,5.0,C. White,1629632.0,1.0,,,,,,,,,,,
57,PT06M19.00S,2022-02-17T01:21:48.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203090,92.59198423127464,50.0,1610612758,15,16,2022-02-17T01:21:57Z,570000,0.0,17.0,1,right,MISS M. Harkless Layup,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,1.71,Missed,,,,,,,,,,,,,,,,,,,
58,PT06M17.00S,2022-02-17T01:21:50.9Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,15,16,2022-02-17T01:21:57Z,580000,,,0,,N. Vucevic REBOUND (Off:1 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,57.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
59,PT06M14.00S,2022-02-17T01:21:54.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629750,5.863994743758213,50.245098039215684,1610612741,17,16,2022-02-17T01:22:04Z,590000,-1.0,3.0,1,left,J. Green alley-oop Layup (4 PTS) (A. Dosunmu 1 AST),"[1629750, 1630245]",1610612741.0,CHI,alley-oop,,,Green,J. Green,,,,,0.29,Made,,,,,4.0,A. Dosunmu,1630245.0,1.0,,,,,,,,,,,
61,PT06M01.00S,2022-02-17T01:22:06.5Z,1,REGULAR,3pt,Jump Shot,[],203084,65.91655716162943,40.44117647058824,1610612758,17,19,2022-02-17T01:22:44Z,610000,-48.0,268.0,1,right,H. Barnes 27' 3PT  (6 PTS) (D. Fox 2 AST),"[203084, 1628368]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,27.21,Made,,,,,6.0,D. Fox,1628368.0,2.0,,,,,,,,,,,
63,PT05M43.00S,2022-02-17T01:22:28.7Z,1,REGULAR,foul,personal,['2freethrow'],203200,,,1610612741,17,19,2022-02-17T01:22:49Z,630000,,,0,,J. Holiday shooting personal FOUL (1 PF) (White 2 FT),"[203200, 1629632]",1610612758.0,SAC,shooting,,,Holiday,J. Holiday,,,,,,,,,,,,,,,1627964.0,1.0,0.0,White,1629632.0,,,,,,
65,PT05M43.00S,2022-02-17T01:22:52.8Z,1,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,17,19,2022-02-17T01:22:52Z,650000,,,0,,MISS C. White Free Throw 1 of 2,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,Missed,,,,,,,,,,,,,,,,,,,
66,PT05M43.00S,2022-02-17T01:22:52.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,17,19,2022-02-17T01:22:52Z,660000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,
67,PT05M43.00S,2022-02-17T01:22:56.5Z,1,REGULAR,substitution,out,[],203200,,,1610612741,17,19,2022-02-17T01:23:18Z,670000,,,0,,SUB out: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M43.00S,2022-02-17T01:22:56.5Z,1,REGULAR,substitution,out,[],1627734,,,1610612741,17,19,2022-02-17T01:23:18Z,680000,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M43.00S,2022-02-17T01:22:56.5Z,1,REGULAR,substitution,in,[],1628978,,,1610612741,17,19,2022-02-17T01:23:18Z,690000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M43.00S,2022-02-17T01:22:56.5Z,1,REGULAR,substitution,in,[],1626158,,,1610612741,17,19,2022-02-17T01:23:18Z,700000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M43.00S,2022-02-17T01:22:56.5Z,1,REGULAR,substitution,out,[],201942,,,1610612741,17,19,2022-02-17T01:23:39Z,705000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M43.00S,2022-02-17T01:22:56.5Z,1,REGULAR,substitution,in,[],1628972,,,1610612741,17,19,2022-02-17T01:23:39Z,707500,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M43.00S,2022-02-17T01:23:21.4Z,1,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,18,19,2022-02-17T01:23:21Z,710000,,,0,,C. White Free Throw 2 of 2 (3 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
72,PT05M35.00S,2022-02-17T01:23:24.2Z,1,REGULAR,3pt,Jump Shot,[],203084,69.33311432325887,24.019607843137255,1610612758,18,19,2022-02-17T01:23:35Z,720000,-130.0,236.0,1,right,MISS H. Barnes 26' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,26.92,Missed,,,,,,,,,,,,,,,,,,,
73,PT05M32.00S,2022-02-17T01:23:27.2Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,18,19,2022-02-17T01:23:35Z,730000,,,0,,N. Vucevic REBOUND (Off:1 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,72.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
76,PT05M15.00S,2022-02-17T01:23:43.7Z,1,REGULAR,2pt,Jump Shot,[],1629632,16.63929040735874,32.1078431372549,1610612741,18,19,2022-02-17T01:23:57Z,740000,89.0,104.0,1,left,MISS C. White 13' floating Shot,[1629632],1610612741.0,CHI,floating,,,White,C. White,,,,,13.71,Missed,,,,,,,,,,,,,,,,,,,
77,PT05M15.00S,2022-02-17T01:23:43.7Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,18,19,2022-02-17T01:27:18Z,750000,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,76.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
78,PT04M58.00S,2022-02-17T01:24:00.4Z,1,REGULAR,3pt,Jump Shot,[],1628368,68.67608409986859,31.372549019607842,1610612758,18,22,2022-02-17T01:24:37Z,760000,-93.0,242.0,1,right,D. Fox 25' 3PT pullup (10 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,25.92,Made,,,,,10.0,,,,,,,,,,,,,,
79,PT04M51.00S,2022-02-17T01:24:07.3Z,1,REGULAR,3pt,Jump Shot,[],1629750,3.3672798948751645,96.07843137254902,1610612741,21,22,2022-02-17T01:24:17Z,770000,-230.0,-21.0,1,left,J. Green 3PT  (7 PTS) (C. White 2 AST),"[1629750, 1629632]",1610612741.0,CHI,,,,Green,J. Green,,,,,23.13,Made,,,,,7.0,C. White,1629632.0,2.0,,,,,,,,,,,
81,PT04M36.00S,2022-02-17T01:24:23.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626158,94.56307490144546,53.18627450980392,1610612758,21,22,2022-02-17T01:24:33Z,790000,16.0,-1.0,1,right,MISS R. Holmes Layup,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,1.6,Missed,,,,,,,,,,,,,,,,,,,
82,PT04M34.00S,2022-02-17T01:24:25.4Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612741,21,22,2022-02-17T01:24:33Z,800000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:1),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
83,PT04M24.00S,2022-02-17T01:24:34.9Z,1,REGULAR,3pt,Jump Shot,[],1629750,23.47240473061761,12.990196078431374,1610612741,24,22,2022-02-17T01:25:41Z,810000,185.0,168.0,1,left,J. Green 25' 3PT  (10 PTS) (N. Vucevic 2 AST),"[1629750, 202696]",1610612741.0,CHI,,,,Green,J. Green,,,,,25.0,Made,,,,,10.0,N. Vucevic,202696.0,2.0,,,,,,,,,,,
85,PT04M08.00S,2022-02-17T01:24:51.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,93.77463863337714,50.0,1610612758,24,24,2022-02-17T01:26:07Z,830000,0.0,6.0,1,right,D. Fox driving Layup (12 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,0.6,Made,,,,,12.0,,,,,,,,,,,,,,
86,PT03M57.00S,2022-02-17T01:25:01.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202696,5.732588699080158,50.49019607843137,1610612741,26,24,2022-02-17T01:26:29Z,840000,-2.0,1.0,1,left,N. Vucevic driving DUNK (7 PTS) (C. White 3 AST),"[202696, 1629632]",1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,0.29,Made,,,,,7.0,C. White,1629632.0,3.0,,,,,,,,,,,
88,PT03M44.00S,2022-02-17T01:25:14.7Z,1,REGULAR,2pt,Jump Shot,[],1628368,72.35545335085413,45.83333333333333,1610612758,26,26,2022-02-17T01:26:50Z,860000,-21.0,207.0,1,right,D. Fox 20' pullup Jump Shot (14 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,20.84,Made,,,,,14.0,,,,,,,,,,,,,,
89,PT03M24.00S,2022-02-17T01:25:35.1Z,1,REGULAR,turnover,bad pass,[],202696,,,1610612741,26,26,2022-02-17T01:25:59Z,870000,,,0,,N. Vucevic bad pass TURNOVER (1 TO),"[202696, 203090]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,1.0,Harkless,203090.0,,,
90,PT03M24.00S,2022-02-17T01:25:35.1Z,1,REGULAR,steal,,[],203090,,,1610612758,26,26,2022-02-17T01:25:37Z,880000,,,0,,M. Harkless STEAL (1 STL),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M20.00S,2022-02-17T01:25:40.7Z,1,REGULAR,foul,personal,['2freethrow'],202696,,,1610612758,26,26,2022-02-17T01:25:46Z,890000,,,0,,N. Vucevic shooting personal FOUL (1 PF) (DiVincenzo 2 FT),"[202696, 1628978]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,1830.0,1.0,0.0,DiVincenzo,1628978.0,,,,,,
