actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
30,PT09M32.00S,2021-10-24T00:15:58.3Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,0,9,2021-10-24T00:16:00Z,290000,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,
31,PT09M23.00S,2021-10-24T00:16:07.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,7.5722733245729295,40.931372549019606,1610612741,2,9,2021-10-24T00:16:17Z,300000,45.0,19.0,1,left,N. Vucevic turnaround Hook (2 PTS),[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,4.9,Made,2.0,,,,,,,,,,,,,,,,,,
32,PT09M02.00S,2021-10-24T00:16:28.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630191,90.09526938239159,51.225490196078425,1610612765,2,9,2021-10-24T00:16:32Z,310000,6.0,41.0,1,right,MISS I. Stewart turnaround Hook,[1630191],1610612765.0,DET,turnaround,,,Stewart,I. Stewart,,,,,4.11,Missed,,,,,,,,,,,,,,,,,,,
33,PT09M00.00S,2021-10-24T00:16:30.6Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,2,9,2021-10-24T00:16:32Z,320000,,,0,,N. Vucevic REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,32.0,2.0,2.0,0.0,,,,,,,,,,,
34,PT08M51.00S,2021-10-24T00:16:38.8Z,1,REGULAR,3pt,Jump Shot,[],202696,33.196452036793694,52.20588235294118,1610612741,5,9,2021-10-24T00:16:44Z,330000,-11.0,260.0,1,left,N. Vucevic 25' 3PT  (5 PTS) (D. DeRozan 1 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,25.97,Made,5.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,,,,,
36,PT08M35.00S,2021-10-24T00:16:55.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630191,93.77463863337714,47.549019607843135,1610612765,5,9,2021-10-24T00:17:00Z,350000,-12.0,6.0,1,right,MISS I. Stewart Layup,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,1.37,Missed,,,,,,,,,,,,,,,,,,,
37,PT08M33.00S,2021-10-24T00:16:57.5Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,5,9,2021-10-24T00:17:00Z,360000,,,0,,N. Vucevic REBOUND (Off:0 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,36.0,3.0,3.0,0.0,,,,,,,,,,,
38,PT08M23.00S,2021-10-24T00:17:07.6Z,1,REGULAR,3pt,Jump Shot,[],1628366,32.670827858081466,50.73529411764706,1610612741,8,9,2021-10-24T00:17:12Z,370000,-4.0,255.0,1,left,L. Ball 25' 3PT  (3 PTS) (D. DeRozan 2 AST),"[1628366, 201942]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,25.46,Made,3.0,D. DeRozan,201942.0,2.0,,,,,,,,,,,,,,,
40,PT08M23.00S,2021-10-24T00:17:16.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,8,9,2021-10-24T00:17:16Z,390000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT08M04.00S,2021-10-24T00:20:29.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,91.5407358738502,38.970588235294116,1610612765,8,11,2021-10-24T00:20:42Z,400000,-55.0,27.0,1,right,J. Grant 6' driving Layup (2 PTS) (S. Bey 1 AST),"[203924, 1630180]",1610612765.0,DET,driving,,,Grant,J. Grant,,,,,6.14,Made,2.0,S. Bey,1630180.0,1.0,,,,,,,,,,,,,,,
43,PT07M51.00S,2021-10-24T00:20:43.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,19.136005256241788,37.00980392156863,1610612741,8,11,2021-10-24T00:38:45Z,420000,65.0,127.0,1,left,MISS D. DeRozan 14' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,14.3,Missed,,,,,,,,,,,,,,,,,,,
44,PT07M49.00S,2021-10-24T00:20:45.1Z,1,REGULAR,rebound,defensive,[],1630165,,,1610612765,8,11,2021-10-24T00:21:39Z,430000,,,0,,K. Hayes REBOUND (Off:0 Def:1),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,,
45,PT07M40.00S,2021-10-24T00:20:54.4Z,1,REGULAR,turnover,bad pass,[],1630180,,,1610612765,8,11,2021-10-24T00:20:59Z,440000,,,0,,S. Bey bad pass TURNOVER (1 TO),"[1630180, 202696]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,1.0,,,Vucevic,202696.0,
46,PT07M40.00S,2021-10-24T00:20:54.4Z,1,REGULAR,steal,,[],202696,,,1610612741,8,11,2021-10-24T00:23:20Z,450000,,,0,,N. Vucevic STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M35.00S,2021-10-24T00:20:59.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201942,6.1268068331143235,50.49019607843137,1610612741,10,11,2021-10-24T00:21:10Z,460000,-2.0,5.0,1,left,D. DeRozan driving Layup (2 PTS) (Z. LaVine 1 AST),"[201942, 203897]",1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,0.57,Made,2.0,Z. LaVine,203897.0,1.0,,,,,,,,,,,,,,,
48,PT07M24.00S,2021-10-24T00:21:11.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,93.11760840998686,53.67647058823529,1610612765,10,11,2021-10-24T00:21:22Z,470000,18.0,12.0,1,right,MISS S. Bey driving Layup - blocked,"[1630180, 201942]",1610612765.0,DET,driving,,,Bey,S. Bey,,,,,2.21,Missed,,,,,,,,,,,,,,,DeRozan,201942.0,,,
49,PT07M24.00S,2021-10-24T00:21:11.8Z,1,REGULAR,block,,[],201942,,,1610612765,10,11,2021-10-24T00:21:14Z,480000,,,0,,D. DeRozan BLOCK (1 BLK),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M24.00S,2021-10-24T00:21:11.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,10,11,2021-10-24T00:21:22Z,490000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,
51,PT07M24.00S,2021-10-24T00:21:16.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,10,11,2021-10-24T00:21:16Z,500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M20.00S,2021-10-24T00:21:28.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628402,93.9060446780552,61.76470588235294,1610612765,10,13,2021-10-24T00:38:55Z,510000,59.0,5.0,1,right,F. Jackson floating Jump Shot (5 PTS) (K. Hayes 3 AST),"[1628402, 1630165]",1610612765.0,DET,floating,,,Jackson,F. Jackson,,,,,5.9,Made,5.0,K. Hayes,1630165.0,3.0,,,,,,,,,,,,,,,
55,PT06M56.00S,2021-10-24T00:21:52.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628366,17.296320630749015,38.72549019607843,1610612741,12,13,2021-10-24T00:21:57Z,530000,56.0,110.0,1,left,L. Ball 12' floating Jump Shot (5 PTS) (P. Williams 1 AST),"[1628366, 1630172]",1610612741.0,CHI,floating,,,Ball,L. Ball,,,,,12.37,Made,5.0,P. Williams,1630172.0,1.0,,,,,,,,,,,,,,,
56,PT06M46.00S,2021-10-24T00:22:06.6Z,1,REGULAR,foul,offensive,[],1630180,,,1610612765,12,13,2021-10-24T00:26:45Z,540000,,,0,,S. Bey offensive FOUL (1 PF),"[1630180, 201942]",1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,200833.0,1.0,0.0,DeRozan,201942.0,,,,,,
58,PT06M46.00S,2021-10-24T00:22:06.6Z,1,REGULAR,turnover,offensive foul,[],1630180,,,1610612765,12,13,2021-10-24T00:22:06Z,560000,,,0,,S. Bey offensive foul TURNOVER (2 TO),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,200833.0,,,,,2.0,,,,,
60,PT06M31.00S,2021-10-24T00:22:30.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203897,8.492115637319317,55.14705882352941,1610612741,12,13,2021-10-24T00:22:34Z,570000,-26.0,27.0,1,left,MISS Z. LaVine driving Layup,[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,3.75,Missed,,,,,,,,,,,,,,,,,,,
61,PT06M29.00S,2021-10-24T00:22:32.4Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612765,12,13,2021-10-24T00:22:32Z,580000,,,0,,S. Bey REBOUND (Off:0 Def:4),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,60.0,4.0,4.0,0.0,,,,,,,,,,,
62,PT06M21.00S,2021-10-24T00:22:39.6Z,1,REGULAR,3pt,Jump Shot,[],203924,67.49342969776609,50.0,1610612765,12,13,2021-10-24T00:22:46Z,590000,0.0,253.0,1,right,MISS J. Grant 25' 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,,
63,PT06M18.00S,2021-10-24T00:22:42.6Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,12,13,2021-10-24T00:22:46Z,600000,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,62.0,1.0,1.0,0.0,,,,,,,,,,,
64,PT06M12.00S,2021-10-24T00:22:49.9Z,1,REGULAR,turnover,bad pass,[],203897,,,1610612741,12,13,2021-10-24T00:22:55Z,610000,,,0,,Z. LaVine bad pass TURNOVER (1 TO),"[203897, 203924]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,1.0,,,Grant,203924.0,
65,PT06M12.00S,2021-10-24T00:22:49.9Z,1,REGULAR,steal,,[],203924,,,1610612765,12,13,2021-10-24T00:22:51Z,620000,,,0,,J. Grant STEAL (1 STL),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M07.00S,2021-10-24T00:22:54.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203924,92.06636005256242,48.77450980392157,1610612765,12,15,2021-10-24T00:22:59Z,630000,-6.0,22.0,1,right,J. Grant running Layup (4 PTS),[203924],1610612765.0,DET,running,,,Grant,J. Grant,,,,,2.29,Made,4.0,,,,,,,,,,,,,,,,,,
67,PT05M59.00S,2021-10-24T00:23:04.6Z,1,REGULAR,foul,personal,['2freethrow'],1628402,,,1610612741,12,15,2021-10-24T00:23:18Z,640000,,,0,,F. Jackson shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1628402, 201942]",1610612765.0,DET,shooting,,,Jackson,F. Jackson,,,,,,,,,,,,,,,200833.0,1.0,0.0,DeRozan,201942.0,,,,,,
69,PT05M59.00S,2021-10-24T00:23:39.5Z,1,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,13,15,2021-10-24T00:23:39Z,660000,,,0,,D. DeRozan Free Throw 1 of 2 (3 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
70,PT05M59.00S,2021-10-24T00:23:40.2Z,1,REGULAR,substitution,out,[],1630172,,,1610612741,13,15,2021-10-24T00:23:51Z,670000,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M59.00S,2021-10-24T00:23:40.2Z,1,REGULAR,substitution,out,[],1630165,,,1610612741,13,15,2021-10-24T00:23:51Z,680000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M59.00S,2021-10-24T00:23:40.2Z,1,REGULAR,substitution,out,[],1630191,,,1610612741,13,15,2021-10-24T00:23:51Z,690000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M59.00S,2021-10-24T00:23:40.2Z,1,REGULAR,substitution,in,[],1629750,,,1610612741,13,15,2021-10-24T00:23:51Z,700000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M59.00S,2021-10-24T00:23:40.2Z,1,REGULAR,substitution,in,[],203482,,,1610612741,13,15,2021-10-24T00:23:51Z,710000,,,0,,SUB in: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M59.00S,2021-10-24T00:23:40.2Z,1,REGULAR,substitution,in,[],202709,,,1610612741,13,15,2021-10-24T00:23:51Z,720000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M59.00S,2021-10-24T00:24:04.4Z,1,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,14,15,2021-10-24T00:24:04Z,730000,,,0,,D. DeRozan Free Throw 2 of 2 (4 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
78,PT05M47.00S,2021-10-24T00:24:30.7Z,1,REGULAR,foul,personal,[],1629750,,,1610612765,14,15,2021-10-24T00:24:38Z,750000,,,0,,J. Green personal FOUL (1 PF),"[1629750, 203924]",1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,200833.0,1.0,0.0,Grant,203924.0,,,,,,
80,PT05M47.00S,2021-10-24T00:24:36.6Z,1,REGULAR,substitution,out,[],201942,,,1610612765,14,15,2021-10-24T00:24:45Z,770000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M47.00S,2021-10-24T00:24:36.6Z,1,REGULAR,substitution,in,[],1628972,,,1610612765,14,15,2021-10-24T00:24:45Z,780000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M36.00S,2021-10-24T00:24:50.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628402,91.5407358738502,43.872549019607845,1610612765,14,15,2021-10-24T00:24:54Z,790000,-31.0,27.0,1,right,MISS F. Jackson driving Layup - blocked,"[1628402, 1628366]",1610612765.0,DET,driving,,,Jackson,F. Jackson,,,,,4.08,Missed,,,,,,,,,,,,,,,Ball,1628366.0,,,
83,PT05M36.00S,2021-10-24T00:24:50.6Z,1,REGULAR,block,,[],1628366,,,1610612765,14,15,2021-10-24T00:24:53Z,800000,,,0,,L. Ball BLOCK (1 BLK),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M33.00S,2021-10-24T00:24:53.6Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,14,15,2021-10-24T00:24:54Z,810000,,,0,,N. Vucevic REBOUND (Off:0 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,82.0,4.0,4.0,0.0,,,,,,,,,,,
85,PT05M29.00S,2021-10-24T00:24:57.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628972,6.258212877792378,55.392156862745104,1610612741,14,15,2021-10-24T00:25:01Z,820000,-27.0,6.0,1,left,MISS T. Brown Jr. driving Layup - blocked,"[1628972, 203482]",1610612741.0,CHI,driving,,,Brown Jr.,T. Brown Jr.,,,,,2.77,Missed,,,,,,,,,,,,,,,Olynyk,203482.0,,,
86,PT05M29.00S,2021-10-24T00:24:57.1Z,1,REGULAR,block,,[],203482,,,1610612741,14,15,2021-10-24T00:24:59Z,830000,,,0,,K. Olynyk BLOCK (1 BLK),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M26.00S,2021-10-24T00:25:00.1Z,1,REGULAR,rebound,defensive,[],203482,,,1610612765,14,15,2021-10-24T00:25:01Z,840000,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,85.0,1.0,1.0,0.0,,,,,,,,,,,
88,PT05M24.00S,2021-10-24T00:25:03.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203482,66.70499342969777,32.59803921568628,1610612765,14,15,2021-10-24T00:25:09Z,850000,-87.0,260.0,1,right,MISS K. Olynyk 27' 3PT,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,27.46,Missed,,,,,,,,,,,,,,,,,,,
89,PT05M20.00S,2021-10-24T00:25:07.1Z,1,REGULAR,rebound,defensive,[],1628366,,,1610612741,14,15,2021-10-24T00:25:09Z,860000,,,0,,L. Ball REBOUND (Off:0 Def:1),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,88.0,1.0,1.0,0.0,,,,,,,,,,,
90,PT05M18.00S,2021-10-24T00:25:16.5Z,1,REGULAR,foul,personal,[],203482,,,1610612741,14,15,2021-10-24T00:25:27Z,870000,,,0,,K. Olynyk personal FOUL (1 PF),"[203482, 202696]",1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Vucevic,202696.0,,,,,,
92,PT05M18.00S,2021-10-24T00:25:24.5Z,1,REGULAR,substitution,out,[],1628402,,,1610612741,14,15,2021-10-24T00:25:28Z,890000,,,0,,SUB out: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
