actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
15,PT11M06.00S,2021-11-22T01:11:34.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202689,75.50919842312747,74.01960784313727,1610612752,0,2,2021-11-22T01:14:20Z,150000,120.0,178.0,1,right,MISS K. Walker 21' pullup Shot,[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,21.45,Missed,,,,,,,,,,,,,,,,,,,
16,PT11M02.00S,2021-11-22T01:11:38.0Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,0,2,2021-11-22T01:11:38Z,160000,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
17,PT10M55.00S,2021-11-22T01:11:44.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628396,10.726018396846255,50.0,1610612741,2,2,2021-11-22T01:15:07Z,170000,0.0,48.0,1,left,T. Bradley driving floating Jump Shot (2 PTS) (Z. LaVine 1 AST),"[1628396, 203897]",1610612741.0,CHI,driving floating,,,Bradley,T. Bradley,,,,,4.83,Made,,,,,,,,,,2.0,Z. LaVine,203897.0,1.0,,,,,,
19,PT10M39.00S,2021-11-22T01:12:00.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203095,70.77858081471747,77.94117647058823,1610612752,2,2,2021-11-22T01:12:12Z,190000,140.0,222.0,1,right,MISS E. Fournier 26' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M39.00S,2021-11-22T01:12:00.0Z,1,REGULAR,rebound,defensive,[],1628366,,,1610612741,2,2,2021-11-22T01:12:12Z,200000,,,0,,L. Ball REBOUND (Off:0 Def:1),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
21,PT10M34.00S,2021-11-22T01:12:09.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203897,5.863994743758213,51.225490196078425,1610612741,4,2,2021-11-22T01:12:26Z,210000,-6.0,3.0,1,left,Z. LaVine driving DUNK (2 PTS) (L. Ball 1 AST),"[203897, 1628366]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,0.66,Made,,,,,,,,,,2.0,L. Ball,1628366.0,1.0,,,,,,
23,PT10M14.00S,2021-11-22T01:12:37.0Z,1,REGULAR,turnover,bad pass,[],203944,,,1610612752,4,2,2021-11-22T01:12:43Z,230000,,,0,,J. Randle bad pass TURNOVER (1 TO),"[203944, 203897]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,1.0,LaVine,203897.0,,,
24,PT10M14.00S,2021-11-22T01:12:37.0Z,1,REGULAR,steal,,[],203897,,,1610612741,4,2,2021-11-22T01:12:40Z,240000,,,0,,Z. LaVine STEAL (1 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
25,PT10M14.00S,2021-11-22T01:12:40.9Z,1,REGULAR,foul,personal,[],202689,,,1610612741,4,2,2021-11-22T02:09:48Z,250000,,,0,,K. Walker take personal FOUL (1 PF),"[202689, 203897]",1610612752.0,NYK,take,,,Walker,K. Walker,,,,,,,,,,,2882.0,1.0,0.0,LaVine,203897.0,,,,,,,,,,
27,PT09M58.00S,2021-11-22T01:13:11.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203897,5.863994743758213,48.03921568627451,1610612741,4,2,2021-11-22T02:10:04Z,270000,10.0,3.0,1,left,MISS Z. LaVine driving reverse Layup,[203897],1610612741.0,CHI,driving reverse,,,LaVine,Z. LaVine,,,,,1.01,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M54.00S,2021-11-22T01:13:15.2Z,1,REGULAR,rebound,offensive,[],1628396,,,1610612741,4,2,2021-11-22T01:14:08Z,280000,,,0,,T. Bradley REBOUND (Off:1 Def:0),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,27.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
29,PT09M54.00S,2021-11-22T01:13:14.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628396,5.590000152587891,50.0,1610612741,6,2,2021-11-22T01:14:19Z,290000,0.0,0.0,1,left,T. Bradley tip Layup (4 PTS),[1628396],1610612741.0,CHI,tip,,,Bradley,T. Bradley,,,,,0.0,Made,,,,,,,,,,4.0,,,,,,,,,
30,PT09M40.00S,2021-11-22T01:13:28.5Z,1,REGULAR,2pt,Jump Shot,[],203944,95.6143232588699,85.7843137254902,1610612752,6,4,2021-11-22T01:19:00Z,300000,179.0,-11.0,1,right,J. Randle 17' turnaround fadeaway Jump Shot (2 PTS),[203944],1610612752.0,NYK,turnaround fadeaway,,,Randle,J. Randle,,,,,17.93,Made,,,,,,,,,,2.0,,,,,,,,,
31,PT09M32.00S,2021-11-22T01:13:37.0Z,1,REGULAR,3pt,Jump Shot,[],1627936,22.026938239159,90.93137254901961,1610612741,6,4,2021-11-22T01:13:52Z,310000,-205.0,155.0,1,left,MISS A. Caruso 25' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M29.00S,2021-11-22T01:13:40.0Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,6,4,2021-11-22T01:13:52Z,320000,,,0,,R. Barrett REBOUND (Off:1 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,31.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
33,PT09M23.00S,2021-11-22T01:13:46.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,94.03745072273325,45.83333333333333,1610612752,6,4,2021-11-22T01:14:08Z,330000,-21.0,4.0,1,right,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,2.11,Missed,,,,,,,,,,,,,,,,,,,
34,PT09M21.00S,2021-11-22T01:13:47.9Z,1,REGULAR,rebound,defensive,[],1628366,,,1610612741,6,4,2021-11-22T01:13:47Z,340000,,,0,,L. Ball REBOUND (Off:0 Def:2),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
35,PT09M18.00S,2021-11-22T01:13:53.5Z,1,REGULAR,foul,personal,[],1629628,,,1610612741,6,4,2021-11-22T01:13:58Z,350000,,,0,,R. Barrett personal FOUL (1 PF),"[1629628, 203897]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,2882.0,1.0,0.0,LaVine,203897.0,,,,,,,,,,
37,PT09M05.00S,2021-11-22T01:14:32.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,6.915243101182654,46.07843137254902,1610612741,6,4,2021-11-22T01:14:38Z,370000,20.0,13.0,1,left,MISS Z. LaVine driving Layup - blocked,"[203897, 203457]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,2.32,Missed,,,,,,,,,,,,,,,,,Noel,203457.0,
38,PT09M05.00S,2021-11-22T01:14:32.8Z,1,REGULAR,block,,[],203457,,,1610612741,6,4,2021-11-22T01:14:35Z,380000,,,0,,N. Noel BLOCK (1 BLK),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT09M02.00S,2021-11-22T01:14:35.8Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,6,4,2021-11-22T01:14:38Z,390000,,,0,,R. Barrett REBOUND (Off:1 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,37.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
40,PT08M54.00S,2021-11-22T01:14:43.5Z,1,REGULAR,2pt,Jump Shot,[],203944,83.13074901445466,75.0,1610612752,6,4,2021-11-22T01:20:31Z,400000,125.0,106.0,1,right,MISS J. Randle 16' step back Shot,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,16.4,Missed,,,,,,,,,,,,,,,,,,,
41,PT08M50.00S,2021-11-22T01:14:47.5Z,1,REGULAR,rebound,defensive,[],1628396,,,1610612741,6,4,2021-11-22T01:20:31Z,410000,,,0,,T. Bradley REBOUND (Off:1 Def:1),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,40.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
42,PT08M41.00S,2021-11-22T01:14:55.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628366,5.995400788436268,55.392156862745104,1610612741,6,4,2021-11-22T01:21:14Z,420000,-27.0,4.0,1,left,MISS L. Ball driving finger roll Layup,[1628366],1610612741.0,CHI,driving finger roll,,,Ball,L. Ball,,,,,2.73,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M38.00S,2021-11-22T01:14:58.9Z,1,REGULAR,rebound,offensive,[],1628366,,,1610612741,6,4,2021-11-22T01:15:00Z,430000,,,0,,L. Ball REBOUND (Off:1 Def:2),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,42.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
44,PT08M38.00S,2021-11-22T01:14:59.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628366,5.590000152587891,50.0,1610612741,8,4,2021-11-22T01:15:07Z,440000,0.0,0.0,1,left,L. Ball putback Layup (2 PTS),[1628366],1610612741.0,CHI,putback,,,Ball,L. Ball,,,,,0.0,Made,,,,,,,,,,2.0,,,,,,,,,
45,PT08M31.00S,2021-11-22T01:15:10.8Z,1,REGULAR,foul,offensive,[],203944,,,1610612752,8,4,2021-11-22T01:15:27Z,450000,,,0,,J. Randle off-the-ball offensive FOUL (1 PF),"[203944, 1627936]",1610612752.0,NYK,off-the-ball,,,Randle,J. Randle,,,,,,,,,,,1627964.0,1.0,0.0,Caruso,1627936.0,,,,,,,,,,
47,PT08M31.00S,2021-11-22T01:15:10.8Z,1,REGULAR,turnover,offensive foul,[],203944,,,1610612752,8,4,2021-11-22T01:15:10Z,470000,,,0,,J. Randle offensive foul TURNOVER (2 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,1627964.0,,,,,,,,,2.0,,,,,
48,PT08M23.00S,2021-11-22T01:15:33.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628366,31.225361366622867,36.27450980392157,1610612741,11,4,2021-11-22T01:15:41Z,480000,69.0,241.0,1,left,L. Ball 25' 3PT step back (5 PTS) (D. DeRozan 1 AST),"[1628366, 201942]",1610612741.0,CHI,step back,,,Ball,L. Ball,,,,,25.06,Made,,,,,,,,,,5.0,D. DeRozan,201942.0,1.0,,,,,,
50,PT08M15.00S,2021-11-22T01:15:45.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,11,4,2021-11-22T01:15:45Z,500000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M58.00S,2021-11-22T01:18:55.0Z,1,REGULAR,turnover,bad pass,[],203944,,,1610612752,11,4,2021-11-22T01:19:01Z,510000,,,0,,J. Randle bad pass TURNOVER (3 TO),"[203944, 201942]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,3.0,DeRozan,201942.0,,,
54,PT07M58.00S,2021-11-22T01:18:55.0Z,1,REGULAR,steal,,[],201942,,,1610612741,11,4,2021-11-22T01:18:56Z,520000,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M52.00S,2021-11-22T01:19:08.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201942,8.09789750328515,54.166666666666664,1610612741,11,4,2021-11-22T01:19:17Z,530000,-21.0,24.0,1,left,MISS D. DeRozan Layup - blocked,"[201942, 203457]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,3.15,Missed,,,,,,,,,,,,,,,,,Noel,203457.0,
56,PT07M52.00S,2021-11-22T01:19:08.7Z,1,REGULAR,block,,[],203457,,,1610612741,11,4,2021-11-22T01:27:20Z,540000,,,0,,N. Noel BLOCK (2 BLK),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M52.00S,2021-11-22T01:19:08.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,11,4,2021-11-22T01:19:17Z,550000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,
58,PT07M52.00S,2021-11-22T01:19:25.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,11,4,2021-11-22T01:19:25Z,560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M40.00S,2021-11-22T01:19:26.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627936,6.389618922470433,98.52941176470588,1610612741,11,4,2021-11-22T01:19:32Z,570000,-243.0,8.0,1,left,MISS A. Caruso 24' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,24.27,Missed,,,,,,,,,,,,,,,,,,,
60,PT07M40.00S,2021-11-22T01:19:26.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,11,4,2021-11-22T01:19:32Z,580000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,,,
62,PT07M40.00S,2021-11-22T01:19:33.8Z,1,REGULAR,foul,personal,[],203457,,,1610612741,11,4,2021-11-22T01:19:42Z,600000,,,0,,N. Noel loose ball personal FOUL (1 PF),"[203457, 1628396]",1610612752.0,NYK,loose ball,,,Noel,N. Noel,,,,,,,,,,,201245.0,1.0,0.0,Bradley,1628396.0,,,,,,,,,,
64,PT07M29.00S,2021-11-22T01:19:59.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",203897,14.668199737187912,49.26470588235294,1610612741,13,4,2021-11-22T01:27:15Z,620000,4.0,85.0,1,left,Z. LaVine 8' turnaround fadeaway Jump Shot (4 PTS),[203897],1610612741.0,CHI,turnaround fadeaway,,,LaVine,Z. LaVine,,,,,8.55,Made,,,,,,,,,,4.0,,,,,,,,,
65,PT07M03.00S,2021-11-22T01:20:24.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203095,92.46057818659659,45.83333333333333,1610612752,13,4,2021-11-22T01:20:29Z,630000,-21.0,18.0,1,right,MISS E. Fournier driving Layup,[203095],1610612752.0,NYK,driving,,,Fournier,E. Fournier,,,,,2.78,Missed,,,,,,,,,,,,,,,,,,,
66,PT07M01.00S,2021-11-22T01:20:26.7Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612741,13,4,2021-11-22T01:20:29Z,640000,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
67,PT06M51.00S,2021-11-22T01:20:36.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628396,8.229303547963205,52.20588235294118,1610612741,13,4,2021-11-22T01:20:43Z,650000,-11.0,25.0,1,left,MISS T. Bradley Layup,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,2.72,Missed,,,,,,,,,,,,,,,,,,,
68,PT06M48.00S,2021-11-22T01:20:39.5Z,1,REGULAR,rebound,offensive,[],1628396,,,1610612741,13,4,2021-11-22T01:20:43Z,660000,,,0,,T. Bradley REBOUND (Off:2 Def:1),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,67.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
69,PT06M48.00S,2021-11-22T01:20:39.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628396,5.590000152587891,50.0,1610612741,13,4,2021-11-22T01:20:39Z,670000,0.0,0.0,1,left,MISS T. Bradley putback Layup - blocked,"[1628396, 203457]",1610612741.0,CHI,putback,,,Bradley,T. Bradley,,,,,0.0,Missed,,,,,,,,,,,,,,,,,Noel,203457.0,
70,PT06M48.00S,2021-11-22T01:20:39.9Z,1,REGULAR,block,,[],203457,,,1610612741,13,4,2021-11-22T01:20:41Z,680000,,,0,,N. Noel BLOCK (3 BLK),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M46.00S,2021-11-22T01:20:41.6Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,13,4,2021-11-22T01:20:41Z,690000,,,0,,R. Barrett REBOUND (Off:1 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,69.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
72,PT06M39.00S,2021-11-22T01:20:52.6Z,1,REGULAR,turnover,out-of-bounds,[],203095,,,1610612752,13,4,2021-11-22T01:20:58Z,700000,,,0,,E. Fournier lost ball out-of-bounds TURNOVER (1 TO),[203095],1610612752.0,NYK,lost ball,,,Fournier,E. Fournier,,,,,,,,,,,201245.0,,,,,,,,,1.0,,,,,
73,PT06M29.00S,2021-11-22T01:21:26.5Z,1,REGULAR,foul,personal,['2freethrow'],203457,,,1610612741,13,4,2021-11-22T01:21:34Z,710000,,,0,,N. Noel shooting personal FOUL (2 PF) (Caruso 2 FT),"[203457, 1627936]",1610612752.0,NYK,shooting,,,Noel,N. Noel,,,,,,,,,,,2882.0,2.0,0.0,Caruso,1627936.0,,,,,,,,,,
75,PT06M29.00S,2021-11-22T01:22:08.0Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1627936,,,1610612741,14,4,2021-11-22T01:22:08Z,730000,,,0,,A. Caruso Free Throw 1 of 2 (1 PTS),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
76,PT06M29.00S,2021-11-22T01:22:08.6Z,1,REGULAR,substitution,out,[],203457,,,1610612741,14,4,2021-11-22T01:22:15Z,740000,,,0,,SUB out: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M29.00S,2021-11-22T01:22:08.6Z,1,REGULAR,substitution,in,[],202692,,,1610612741,14,4,2021-11-22T01:22:15Z,750000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M29.00S,2021-11-22T01:22:19.8Z,1,REGULAR,substitution,out,[],1628396,,,1610612741,14,4,2021-11-22T01:22:29Z,760000,,,0,,SUB out: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M29.00S,2021-11-22T01:22:19.8Z,1,REGULAR,substitution,in,[],1627884,,,1610612741,14,4,2021-11-22T01:22:29Z,770000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M29.00S,2021-11-22T01:22:44.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1627936,,,1610612741,15,4,2021-11-22T01:22:44Z,780000,,,0,,A. Caruso Free Throw 2 of 2 (2 PTS),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,Made,,,,,,,,,,2.0,,,,,,,,,
81,PT06M17.00S,2021-11-22T01:22:58.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202689,93.38042049934296,54.65686274509803,1610612752,15,4,2021-11-22T01:23:04Z,790000,23.0,10.0,1,right,MISS K. Walker driving Layup,[202689],1610612752.0,NYK,driving,,,Walker,K. Walker,,,,,2.52,Missed,,,,,,,,,,,,,,,,,,,
82,PT06M14.00S,2021-11-22T01:23:01.8Z,1,REGULAR,rebound,offensive,[],202692,,,1610612752,15,4,2021-11-22T01:23:04Z,800000,,,0,,A. Burks REBOUND (Off:1 Def:0),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,81.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
83,PT06M14.00S,2021-11-22T01:23:01.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202692,94.40999984741211,50.0,1610612752,15,6,2021-11-22T01:23:09Z,810000,0.0,0.0,1,right,A. Burks putback Layup (2 PTS),[202692],1610612752.0,NYK,putback,,,Burks,A. Burks,,,,,0.0,Made,,,,,,,,,,2.0,,,,,,,,,
84,PT06M06.00S,2021-11-22T01:23:09.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,5.732588699080158,52.94117647058824,1610612741,17,6,2021-11-22T01:23:19Z,820000,-15.0,1.0,1,left,Z. LaVine driving Layup (6 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,1.48,Made,,,,,,,,,,6.0,,,,,,,,,
85,PT05M54.00S,2021-11-22T01:23:21.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,93.64323258869908,48.529411764705884,1610612752,17,8,2021-11-22T01:29:54Z,830000,-7.0,7.0,1,right,J. Randle cutting Layup (4 PTS) (K. Walker 1 AST),"[203944, 202689]",1610612752.0,NYK,cutting,,,Randle,J. Randle,,,,,1.04,Made,,,,,,,,,,4.0,K. Walker,202689.0,1.0,,,,,,
87,PT05M48.00S,2021-11-22T01:23:27.9Z,1,REGULAR,3pt,Jump Shot,[],1628366,25.969119579500656,14.705882352941178,1610612741,20,8,2021-11-22T01:30:24Z,850000,176.0,192.0,1,left,L. Ball 26' 3PT running (8 PTS) (A. Caruso 1 AST),"[1628366, 1627936]",1610612741.0,CHI,running,,,Ball,L. Ball,,,,,26.05,Made,,,,,,,,,,8.0,A. Caruso,1627936.0,1.0,,,,,,
89,PT05M38.00S,2021-11-22T01:23:41.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,20,8,2021-11-22T01:23:41Z,870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M38.00S,2021-11-22T01:23:42.1Z,1,REGULAR,substitution,out,[],1627936,,,1610612752,20,8,2021-11-22T01:24:13Z,880000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
