actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
86,PT04M32.00S,2021-10-23T00:28:53.5Z,1,REGULAR,rebound,offensive,[],1629638,,,1610612740,12,8,2021-10-23T00:28:56Z,830000,,,0,,N. Alexander-Walker REBOUND (Off:2 Def:1),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,85.0,3.0,1.0,2.0,,,,,,,,,,,,,
87,PT04M29.00S,2021-10-23T00:28:57.1Z,1,REGULAR,3pt,Jump Shot,"['2ndchance', 'fromturnover']",1629638,27.151773981603156,80.88235294117648,1610612740,12,11,2021-10-23T00:32:31Z,840000,-154.0,203.0,1,left,N. Alexander-Walker 25' 3PT  (5 PTS) (T. Murphy III 1 AST),"[1629638, 1630530]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,25.48,Made,5.0,,,,,T. Murphy III,1630530.0,1.0,,,,,,,,,,
89,PT04M12.00S,2021-10-23T00:29:13.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,92.72339027595268,54.166666666666664,1610612741,14,11,2021-10-23T00:29:19Z,860000,21.0,16.0,1,right,J. Green driving Layup (2 PTS) (N. Vucevic 2 AST),"[1629750, 202696]",1610612741.0,CHI,driving,,,Green,J. Green,,,,,2.62,Made,2.0,,,,,N. Vucevic,202696.0,2.0,,,,,,,,,,
91,PT03M56.00S,2021-10-23T00:29:29.0Z,1,REGULAR,turnover,bad pass,[],1630230,,,1610612740,14,11,2021-10-23T00:29:32Z,880000,,,0,,N. Marshall bad pass TURNOVER (1 TO),"[1630230, 1629750]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,1.0,,,,,,,Green,1629750.0
92,PT03M56.00S,2021-10-23T00:29:29.0Z,1,REGULAR,steal,,[],1629750,,,1610612741,14,11,2021-10-23T00:29:30Z,890000,,,0,,J. Green STEAL (1 STL),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M54.00S,2021-10-23T00:29:31.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629750,93.77463863337714,48.77450980392157,1610612741,14,11,2021-10-23T00:32:51Z,900000,-6.0,6.0,1,right,MISS J. Green reverse Layup,[1629750],1610612741.0,CHI,reverse,,,Green,J. Green,,,,,0.86,Missed,,,,,,,,,,,,,,,,,,
94,PT03M54.00S,2021-10-23T00:29:31.9Z,1,REGULAR,rebound,offensive,[],1628366,,,1610612741,14,11,2021-10-23T00:29:41Z,910000,,,0,,L. Ball REBOUND (Off:1 Def:4),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,93.0,5.0,4.0,1.0,,,,,,,,,,,,,
95,PT03M54.00S,2021-10-23T00:29:42.5Z,1,REGULAR,foul,personal,['2freethrow'],1629638,,,1610612741,14,11,2021-10-23T00:29:53Z,920000,,,0,,N. Alexander-Walker shooting personal FOUL (1 PF) (Ball 2 FT),"[1629638, 1628366]",1610612740.0,NOP,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,1627962.0,,1.0,0.0,Ball,1628366.0,,,,
97,PT03M54.00S,2021-10-23T00:30:00.1Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance', 'fastbreak']",1628366,,,1610612741,15,11,2021-10-23T00:30:00Z,940000,,,0,,L. Ball Free Throw 1 of 2 (3 PTS),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
100,PT03M54.00S,2021-10-23T00:30:17.1Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover', '2ndchance']",1628366,,,1610612741,16,11,2021-10-23T00:30:17Z,950000,,,0,,L. Ball Free Throw 2 of 2 (4 PTS),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
101,PT03M44.00S,2021-10-23T00:30:27.2Z,1,REGULAR,turnover,bad pass,[],1628984,,,1610612740,16,11,2021-10-23T00:34:00Z,960000,,,0,,D. Graham bad pass TURNOVER (2 TO),"[1628984, 202696]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,2.0,,,,,,,Vucevic,202696.0
102,PT03M44.00S,2021-10-23T00:30:27.2Z,1,REGULAR,steal,,[],202696,,,1610612741,16,11,2021-10-23T00:30:29Z,970000,,,0,,N. Vucevic STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M41.00S,2021-10-23T00:30:30.8Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629750,94.03745072273325,50.49019607843137,1610612741,18,11,2021-10-23T00:34:40Z,980000,2.0,4.0,1,right,J. Green running DUNK (4 PTS) (L. Ball 2 AST),"[1629750, 1628366]",1610612741.0,CHI,running,,,Green,J. Green,,,,,0.43,Made,4.0,,,,,L. Ball,1628366.0,2.0,,,,,,,,,,
106,PT03M41.00S,2021-10-23T00:30:42.3Z,1,REGULAR,timeout,full,['team'],0,,,1610612740,18,11,2021-10-23T00:30:42Z,1000000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M41.00S,2021-10-23T00:31:48.8Z,1,REGULAR,substitution,out,[],1628366,,,1610612740,18,11,2021-10-23T00:32:20Z,1010000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M41.00S,2021-10-23T00:31:48.8Z,1,REGULAR,substitution,out,[],1628984,,,1610612740,18,11,2021-10-23T00:32:20Z,1020000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M41.00S,2021-10-23T00:31:48.8Z,1,REGULAR,substitution,in,[],1627936,,,1610612740,18,11,2021-10-23T00:32:20Z,1030000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M41.00S,2021-10-23T00:31:48.8Z,1,REGULAR,substitution,in,[],202066,,,1610612740,18,11,2021-10-23T00:32:20Z,1040000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M41.00S,2021-10-23T00:31:48.8Z,1,REGULAR,substitution,out,[],1629638,,,1610612740,18,11,2021-10-23T00:33:10Z,1045000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M41.00S,2021-10-23T00:31:48.8Z,1,REGULAR,substitution,in,[],203107,,,1610612740,18,11,2021-10-23T00:33:10Z,1047500,,,0,,SUB in: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M18.00S,2021-10-23T00:32:37.1Z,1,REGULAR,turnover,bad pass,[],1630230,,,1610612740,18,11,2021-10-23T00:32:47Z,1050000,,,0,,N. Marshall bad pass TURNOVER (2 TO),"[1630230, 202696]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,2.0,,,,,,,Vucevic,202696.0
113,PT03M18.00S,2021-10-23T00:32:37.1Z,1,REGULAR,steal,,[],202696,,,1610612741,18,11,2021-10-23T00:32:39Z,1060000,,,0,,N. Vucevic STEAL (2 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M08.00S,2021-10-23T00:32:46.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628972,68.28186596583443,67.8921568627451,1610612741,21,11,2021-10-23T00:32:54Z,1070000,89.0,246.0,1,right,T. Brown Jr. 26' 3PT  (3 PTS) (Z. LaVine 3 AST),"[1628972, 203897]",1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,26.15,Made,3.0,,,,,Z. LaVine,203897.0,3.0,,,,,,,,,,
116,PT02M52.00S,2021-10-23T00:33:02.6Z,1,REGULAR,2pt,Jump Shot,[],1630230,15.062417871222076,32.35294117647059,1610612740,21,11,2021-10-23T00:33:12Z,1090000,88.0,89.0,1,left,MISS N. Marshall 12' Jump Shot - blocked,"[1630230, 1629750]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,12.54,Missed,,,,,,,,,,,,,,,Green,1629750.0,,
117,PT02M52.00S,2021-10-23T00:33:02.6Z,1,REGULAR,block,,[],1629750,,,1610612740,21,11,2021-10-23T00:33:05Z,1100000,,,0,,J. Green BLOCK (1 BLK),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M50.00S,2021-10-23T00:33:04.6Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,21,11,2021-10-23T00:38:12Z,1110000,,,0,,N. Vucevic REBOUND (Off:1 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,116.0,3.0,2.0,1.0,,,,,,,,,,,,,
121,PT02M50.00S,2021-10-23T00:33:11.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,21,11,2021-10-23T00:33:11Z,1120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M50.00S,2021-10-23T00:33:12.4Z,1,REGULAR,substitution,out,[],1630230,,,1610612741,21,11,2021-10-23T00:33:21Z,1130000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M50.00S,2021-10-23T00:33:12.4Z,1,REGULAR,substitution,in,[],1627742,,,1610612741,21,11,2021-10-23T00:33:21Z,1140000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M28.00S,2021-10-23T00:33:46.1Z,1,REGULAR,2pt,Jump Shot,[],203897,92.06636005256242,21.323529411764707,1610612741,21,11,2021-10-23T00:38:40Z,1150000,-143.0,22.0,1,right,MISS Z. LaVine 14' turnaround fadeaway Shot,[203897],1610612741.0,CHI,turnaround fadeaway,,,LaVine,Z. LaVine,,,,,14.51,Missed,,,,,,,,,,,,,,,,,,
125,PT02M25.00S,2021-10-23T00:33:49.1Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,21,11,2021-10-23T00:33:49Z,1160000,,,0,,B. Ingram REBOUND (Off:0 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,124.0,3.0,3.0,0.0,,,,,,,,,,,,,
126,PT02M15.00S,2021-10-23T00:33:58.2Z,1,REGULAR,3pt,Jump Shot,[],202066,4.5499342969776615,95.58823529411765,1610612740,21,14,2021-10-23T00:34:03Z,1170000,-228.0,-10.0,1,left,G. Temple 3PT  (3 PTS) (B. Ingram 2 AST),"[202066, 1627742]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,22.81,Made,3.0,,,,,B. Ingram,1627742.0,2.0,,,,,,,,,,
128,PT02M02.00S,2021-10-23T00:34:13.1Z,1,REGULAR,3pt,Jump Shot,[],202696,64.20827858081472,50.0,1610612741,24,14,2021-10-23T00:34:22Z,1190000,0.0,284.0,1,right,N. Vucevic 28' 3PT  (5 PTS) (A. Caruso 1 AST),"[202696, 1627936]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,28.39,Made,5.0,,,,,A. Caruso,1627936.0,1.0,,,,,,,,,,
130,PT01M47.00S,2021-10-23T00:34:26.9Z,1,REGULAR,2pt,Jump Shot,[],203107,10.726018396846255,75.24509803921569,1610612740,24,14,2021-10-23T01:01:14Z,1210000,-126.0,48.0,1,left,MISS T. Satoransky 13' driving floating Shot - blocked,"[203107, 203897]",1610612740.0,NOP,driving floating,,,Satoransky,T. Satoransky,,,,,13.51,Missed,,,,,,,,,,,,,,,LaVine,203897.0,,
131,PT01M47.00S,2021-10-23T00:34:26.9Z,1,REGULAR,block,,[],203897,,,1610612740,24,14,2021-10-23T00:34:32Z,1220000,,,0,,Z. LaVine BLOCK (1 BLK),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M41.00S,2021-10-23T00:34:32.9Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612741,24,14,2021-10-23T00:34:34Z,1230000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:1),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,130.0,1.0,1.0,0.0,,,,,,,,,,,,,
133,PT01M38.00S,2021-10-23T00:34:35.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203897,66.5735873850197,52.450980392156865,1610612741,24,14,2021-10-23T00:34:40Z,1240000,12.0,262.0,1,right,MISS Z. LaVine 26' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,
134,PT01M36.00S,2021-10-23T00:34:37.2Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,24,14,2021-10-23T00:34:40Z,1250000,,,0,,B. Ingram REBOUND (Off:0 Def:4),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,133.0,4.0,4.0,0.0,,,,,,,,,,,,,
135,PT01M31.00S,2021-10-23T00:34:42.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203107,6.652431011826544,52.20588235294118,1610612740,24,14,2021-10-23T00:34:51Z,1260000,-11.0,10.0,1,left,MISS T. Satoransky driving Layup - blocked,"[203107, 1629750]",1610612740.0,NOP,driving,,,Satoransky,T. Satoransky,,,,,1.49,Missed,,,,,,,,,,,,,,,Green,1629750.0,,
136,PT01M31.00S,2021-10-23T00:34:42.6Z,1,REGULAR,block,,[],1629750,,,1610612740,24,14,2021-10-23T00:34:46Z,1270000,,,0,,J. Green BLOCK (2 BLK),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M26.00S,2021-10-23T00:34:47.6Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612741,24,14,2021-10-23T00:34:51Z,1280000,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,135.0,1.0,1.0,0.0,,,,,,,,,,,,,
138,PT01M25.00S,2021-10-23T00:34:48.7Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629750,94.69448094612353,50.245098039215684,1610612741,26,14,2021-10-23T00:41:07Z,1290000,1.0,-3.0,1,right,J. Green running DUNK (6 PTS) (A. Caruso 2 AST),"[1629750, 1627936]",1610612741.0,CHI,running,,,Green,J. Green,,,,,0.29,Made,6.0,,,,,A. Caruso,1627936.0,2.0,,,,,,,,,,
140,PT01M01.00S,2021-10-23T00:35:15.6Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612740,26,14,2021-10-23T00:35:21Z,1310000,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,1162.0,,,,,,,,,
141,PT01M01.00S,2021-10-23T00:35:19.2Z,1,REGULAR,substitution,out,[],203897,,,1610612741,26,14,2021-10-23T00:35:34Z,1320000,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M01.00S,2021-10-23T00:35:19.2Z,1,REGULAR,substitution,out,[],202696,,,1610612741,26,14,2021-10-23T00:35:34Z,1330000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M01.00S,2021-10-23T00:35:19.2Z,1,REGULAR,substitution,out,[],202685,,,1610612741,26,14,2021-10-23T00:35:34Z,1340000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M01.00S,2021-10-23T00:35:19.2Z,1,REGULAR,substitution,in,[],201942,,,1610612741,26,14,2021-10-23T00:35:34Z,1350000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M01.00S,2021-10-23T00:35:19.2Z,1,REGULAR,substitution,in,[],1628993,,,1610612741,26,14,2021-10-23T00:35:34Z,1360000,,,0,,SUB in: A. Johnson,[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M01.00S,2021-10-23T00:35:19.2Z,1,REGULAR,substitution,in,[],1629637,,,1610612741,26,14,2021-10-23T00:35:34Z,1370000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M45.90S,2021-10-23T00:35:48.7Z,1,REGULAR,turnover,bad pass,[],201942,,,1610612741,26,14,2021-10-23T00:35:54Z,1380000,,,0,,D. DeRozan bad pass TURNOVER (1 TO),"[201942, 202066]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,1.0,,,,,,,Temple,202066.0
148,PT00M45.90S,2021-10-23T00:35:48.7Z,1,REGULAR,steal,,[],202066,,,1610612740,26,14,2021-10-23T00:37:04Z,1390000,,,0,,G. Temple STEAL (1 STL),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M42.00S,2021-10-23T00:35:55.1Z,1,REGULAR,turnover,out-of-bounds,[],1630530,,,1610612740,26,14,2021-10-23T00:36:00Z,1400000,,,0,,T. Murphy III lost ball out-of-bounds TURNOVER (1 TO),[1630530],1610612740.0,NOP,lost ball,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,1627962.0,1.0,,,,,,,,
150,PT00M32.30S,2021-10-23T00:36:10.8Z,1,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612741,26,14,2021-10-23T00:36:21Z,1410000,,,0,,J. Hayes shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1629637, 201942]",1610612740.0,NOP,shooting,,,Hayes,J. Hayes,,,,,,,,,,,,,,,1162.0,,1.0,0.0,DeRozan,201942.0,,,,
152,PT00M32.30S,2021-10-23T00:36:36.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],201942,,,1610612741,27,14,2021-10-23T00:36:36Z,1430000,,,0,,D. DeRozan Free Throw 1 of 2 (9 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
153,PT00M32.30S,2021-10-23T00:36:51.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],201942,,,1610612741,28,14,2021-10-23T00:36:51Z,1440000,,,0,,D. DeRozan Free Throw 2 of 2 (10 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
154,PT00M08.20S,2021-10-23T00:37:19.4Z,1,REGULAR,3pt,Jump Shot,[],1630530,27.808804204993432,21.813725490196077,1610612740,28,17,2021-10-23T00:37:25Z,1450000,141.0,209.0,1,left,T. Murphy III 25' 3PT step back (3 PTS),[1630530],1610612740.0,NOP,step back,,,Murphy III,T. Murphy III,,,,,25.2,Made,3.0,,,,,,,,,,,,,,,,,
155,PT00M00.40S,2021-10-23T00:37:34.2Z,1,REGULAR,2pt,Jump Shot,[],201942,84.70762155059133,25.735294117647058,1610612741,28,17,2021-10-23T00:37:40Z,1460000,-121.0,91.0,1,right,MISS D. DeRozan 15' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,15.18,Missed,,,,,,,,,,,,,,,,,,
156,PT00M00.40S,2021-10-23T00:37:34.2Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,28,17,2021-10-23T00:37:40Z,1470000,,,0,,B. Ingram REBOUND (Off:0 Def:5),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,155.0,5.0,5.0,0.0,,,,,,,,,,,,,
157,PT00M00.00S,2021-10-23T00:37:40.2Z,1,REGULAR,period,end,[],0,,,1610612740,28,17,2021-10-23T00:37:40Z,1480000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2021-10-23T00:39:55.7Z,2,REGULAR,substitution,out,['startperiod'],1628972,,,1610612740,28,17,2021-10-23T00:40:16Z,1490000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2021-10-23T00:39:55.7Z,2,REGULAR,substitution,in,['startperiod'],1628366,,,1610612740,28,17,2021-10-23T00:40:16Z,1500000,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2021-10-23T00:40:15.9Z,2,REGULAR,period,start,[],0,,,1610612740,28,17,2021-10-23T00:40:17Z,1510000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M52.00S,2021-10-23T00:40:25.6Z,2,REGULAR,violation,kicked ball,[],1627936,,,1610612740,28,17,2021-10-23T00:40:33Z,1530000,,,0,,A. Caruso kicked ball VIOLATION,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,1628171.0,,,,,,,,,
163,PT11M36.00S,2021-10-23T00:40:50.2Z,2,REGULAR,2pt,Jump Shot,[],202066,21.156373193166885,45.24356617647059,1610612740,28,17,2021-10-23T00:40:58Z,1540000,24.0,146.0,1,left,MISS G. Temple 14' pullup Shot,[202066],1610612740.0,NOP,pullup,,,Temple,G. Temple,,,,,14.83,Missed,,,,,,,,,,,,,,,,,,
164,PT11M34.00S,2021-10-23T00:40:52.2Z,2,REGULAR,rebound,defensive,[],1628366,,,1610612741,28,17,2021-10-23T00:40:58Z,1550000,,,0,,L. Ball REBOUND (Off:1 Def:5),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,163.0,6.0,5.0,1.0,,,,,,,,,,,,,
165,PT11M34.00S,2021-10-23T00:40:54.8Z,2,REGULAR,turnover,out-of-bounds,[],1628993,,,1610612741,28,17,2021-10-23T00:41:06Z,1560000,,,0,,A. Johnson lost ball out-of-bounds TURNOVER (1 TO),[1628993],1610612741.0,CHI,lost ball,,,Johnson,A. Johnson,,,,,,,,,,,,,,,1628171.0,1.0,,,,,,,,
166,PT11M19.00S,2021-10-23T00:41:16.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629637,6.258212877792378,53.18627450980392,1610612740,28,19,2021-10-23T00:41:26Z,1570000,-16.0,6.0,1,left,J. Hayes Layup (2 PTS) (B. Ingram 3 AST),"[1629637, 1627742]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,1.71,Made,2.0,,,,,B. Ingram,1627742.0,3.0,,,,,,,,,,
168,PT11M05.00S,2021-10-23T00:41:33.8Z,2,REGULAR,foul,personal,[],202066,,,1610612741,28,19,2021-10-23T00:41:40Z,1590000,,,0,,G. Temple personal FOUL (1 PF),"[202066, 201942]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,1627962.0,,1.0,0.0,DeRozan,201942.0,,,,
170,PT10M58.00S,2021-10-23T00:41:58.7Z,2,REGULAR,3pt,Jump Shot,[],1628366,73.80091984231275,14.950980392156863,1610612741,28,19,2021-10-23T00:42:09Z,1610000,-175.0,194.0,1,right,MISS L. Ball 26' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,
171,PT10M53.00S,2021-10-23T00:42:03.7Z,2,REGULAR,rebound,offensive,[],1628993,,,1610612741,28,19,2021-10-23T00:42:09Z,1620000,,,0,,A. Johnson REBOUND (Off:1 Def:0),[1628993],1610612741.0,CHI,,,,Johnson,A. Johnson,,,,,,,,170.0,1.0,0.0,1.0,,,,,,,,,,,,,
172,PT10M52.00S,2021-10-23T00:42:05.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628366,67.49342969776609,29.411764705882355,1610612741,31,19,2021-10-23T00:42:12Z,1630000,-103.0,253.0,1,right,L. Ball 27' 3PT  (7 PTS) (A. Johnson 1 AST),"[1628366, 1628993]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,27.32,Made,7.0,,,,,A. Johnson,1628993.0,1.0,,,,,,,,,,
174,PT10M36.00S,2021-10-23T00:42:21.4Z,2,REGULAR,turnover,bad pass,[],203107,,,1610612740,31,19,2021-10-23T00:42:27Z,1650000,,,0,,T. Satoransky bad pass TURNOVER (1 TO),"[203107, 1628366]",1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,1.0,,,,,,,Ball,1628366.0
175,PT10M36.00S,2021-10-23T00:42:21.4Z,2,REGULAR,steal,,[],1628366,,,1610612741,31,19,2021-10-23T00:42:25Z,1660000,,,0,,L. Ball STEAL (1 STL),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
176,PT10M29.00S,2021-10-23T00:42:27.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627936,93.03547963206307,44.59635416666667,1610612741,31,19,2021-10-23T00:42:35Z,1670000,-27.0,13.0,1,right,MISS A. Caruso driving Layup - blocked,"[1627936, 1629637]",1610612741.0,CHI,driving,,,Caruso,A. Caruso,,,,,3.0,Missed,,,,,,,,,,,,,,,Hayes,1629637.0,,
197,PT10M29.00S,2021-10-23T00:42:27.4Z,2,REGULAR,block,,[],1629637,,,1610612741,31,19,2021-10-23T00:47:40Z,1675000,,,0,,J. Hayes BLOCK (1 BLK),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M27.00S,2021-10-23T00:42:29.4Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612740,31,19,2021-10-23T00:42:35Z,1680000,,,0,,J. Hayes REBOUND (Off:0 Def:1),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,176.0,1.0,1.0,0.0,,,,,,,,,,,,,
178,PT10M27.00S,2021-10-23T00:42:44.0Z,2,REGULAR,foul,personal,[],201942,,,1610612740,31,19,2021-10-23T00:48:21Z,1690000,,,0,,D. DeRozan take personal FOUL (1 PF),"[201942, 1627742]",1610612741.0,CHI,take,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,1628171.0,,1.0,0.0,Ingram,1627742.0,,,,
