actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
29,PT09M08.00S,2021-10-29T00:14:32.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,6.915243101182654,48.28431372549019,1610612741,6,6,2021-10-29T00:14:42Z,290000,9.0,13.0,1,left,MISS P. Williams cutting Layup - blocked,"[1630172, 1629011]",1610612741.0,CHI,cutting,,,Williams,P. Williams,,,,,1.52,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0,
30,PT09M08.00S,2021-10-29T00:14:32.4Z,1,REGULAR,block,,[],1629011,,,1610612741,6,6,2021-10-29T00:14:34Z,300000,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT09M06.00S,2021-10-29T00:14:34.4Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,6,6,2021-10-29T00:25:03Z,310000,,,0,,M. Robinson REBOUND (Off:0 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,
32,PT09M02.00S,2021-10-29T00:14:39.1Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629628,94.95729303547962,47.549019607843135,1610612752,6,8,2021-10-29T00:15:46Z,320000,-12.0,-5.0,1,right,R. Barrett driving DUNK (2 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,1.33,Made,2.0,,,,,,,,,,,,,,,,,,
33,PT08M45.00S,2021-10-29T00:15:00.0Z,1,REGULAR,turnover,out-of-bounds,[],203897,,,1610612741,6,8,2021-10-29T00:15:05Z,330000,,,0,,Z. LaVine lost ball out-of-bounds TURNOVER (1 TO),[203897],1610612741.0,CHI,lost ball,,,LaVine,Z. LaVine,,,,,,,,,,,1.0,,,,,,,1627524.0,,,,,,,
34,PT08M36.00S,2021-10-29T00:15:14.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202689,66.5735873850197,39.705882352941174,1610612752,6,11,2021-10-29T00:17:12Z,340000,-51.0,262.0,1,right,K. Walker 26' 3PT pullup (3 PTS),[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,26.67,Made,3.0,,,,,,,,,,,,,,,,,,
35,PT08M08.00S,2021-10-29T00:15:41.4Z,1,REGULAR,2pt,Jump Shot,[],202696,22.552562417871222,67.8921568627451,1610612741,6,11,2021-10-29T00:15:46Z,350000,-89.0,159.0,1,left,MISS N. Vucevic 18' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,18.29,Missed,,,,,,,,,,,,,,,,,,,
36,PT08M07.00S,2021-10-29T00:15:42.4Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,6,11,2021-10-29T00:15:46Z,360000,,,0,,J. Randle REBOUND (Off:1 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,35.0,3.0,2.0,1.0,,,,,,,,
37,PT07M58.00S,2021-10-29T00:15:52.2Z,1,REGULAR,3pt,Jump Shot,[],1629628,96.66557161629436,95.09803921568627,1610612752,6,14,2021-10-29T00:15:57Z,370000,225.0,-21.0,1,right,R. Barrett 3PT  (5 PTS) (K. Walker 1 AST),"[1629628, 202689]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,22.65,Made,5.0,K. Walker,202689.0,1.0,,,,,,,,,,,,,,,
39,PT07M38.00S,2021-10-29T00:16:12.6Z,1,REGULAR,3pt,Jump Shot,[],203897,28.203022339027594,79.16666666666666,1610612741,6,14,2021-10-29T00:16:16Z,390000,-146.0,213.0,1,left,MISS Z. LaVine 25' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,,
40,PT07M35.00S,2021-10-29T00:16:15.6Z,1,REGULAR,rebound,defensive,[],202689,,,1610612752,6,14,2021-10-29T00:16:16Z,400000,,,0,,K. Walker REBOUND (Off:0 Def:1),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,
41,PT07M28.00S,2021-10-29T00:16:22.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,94.03745072273325,50.245098039215684,1610612752,6,16,2021-10-29T00:16:28Z,410000,1.0,4.0,1,right,M. Robinson alley-oop DUNK (4 PTS) (K. Walker 2 AST),"[1629011, 202689]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,0.37,Made,4.0,K. Walker,202689.0,2.0,,,,,,,,,,,,,,,
43,PT07M28.00S,2021-10-29T00:16:30.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,6,16,2021-10-29T00:16:30Z,430000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT07M10.00S,2021-10-29T00:19:38.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,18.347568988173457,48.77450980392157,1610612741,8,16,2021-10-29T00:19:42Z,440000,6.0,120.0,1,left,D. DeRozan 12' pullup Jump Shot (2 PTS) (L. Ball 1 AST),"[201942, 1628366]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,12.02,Made,2.0,L. Ball,1628366.0,1.0,,,,,,,,,,,,,,,
46,PT06M51.00S,2021-10-29T00:19:56.5Z,1,REGULAR,turnover,bad pass,[],202689,,,1610612752,8,16,2021-10-29T00:20:00Z,460000,,,0,,K. Walker bad pass TURNOVER (1 TO),"[202689, 201942]",1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,1.0,DeRozan,201942.0,,,,,,,,,,,,
47,PT06M51.00S,2021-10-29T00:19:56.5Z,1,REGULAR,steal,,[],201942,,,1610612741,8,16,2021-10-29T00:19:58Z,470000,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT06M46.00S,2021-10-29T00:20:01.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201942,6.258212877792378,54.65686274509803,1610612741,10,16,2021-10-29T00:20:09Z,480000,-23.0,6.0,1,left,D. DeRozan running Layup (4 PTS),[201942],1610612741.0,CHI,running,,,DeRozan,D. DeRozan,,,,,2.41,Made,4.0,,,,,,,,,,,,,,,,,,
49,PT06M24.00S,2021-10-29T00:20:24.4Z,1,REGULAR,2pt,Jump Shot,[],203944,74.06373193166885,64.2156862745098,1610612752,10,16,2021-10-29T00:20:29Z,490000,71.0,191.0,1,right,MISS J. Randle 20' pullup Shot,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,20.41,Missed,,,,,,,,,,,,,,,,,,,
50,PT06M24.00S,2021-10-29T00:20:24.4Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,10,16,2021-10-29T00:20:46Z,500000,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,49.0,1.0,1.0,0.0,,,,,,,,
51,PT06M15.00S,2021-10-29T00:20:33.1Z,1,REGULAR,2pt,Jump Shot,[],202696,11.908672798948752,24.754901960784316,1610612741,12,16,2021-10-29T00:20:56Z,510000,126.0,59.0,1,left,N. Vucevic 13' Jump Shot (5 PTS) (Z. LaVine 1 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,13.95,Made,5.0,Z. LaVine,203897.0,1.0,,,,,,,,,,,,,,,
64,PT05M57.00S,2021-10-29T00:20:42.0Z,1,REGULAR,turnover,bad pass,[],1629628,,,1610612752,12,16,2021-10-29T00:24:03Z,530000,,,0,,R. Barrett bad pass TURNOVER (1 TO),"[1629628, 202696]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,1.0,Vucevic,202696.0,,,,,,,,,,,,
65,PT05M57.00S,2021-10-29T00:20:42.0Z,1,REGULAR,steal,,[],202696,,,1610612741,12,16,2021-10-29T00:24:03Z,535000,,,0,,N. Vucevic STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT05M43.00S,2021-10-29T00:21:05.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201942,31.35676741130092,38.970588235294116,1610612741,12,16,2021-10-29T00:24:07Z,570000,55.0,242.0,1,left,MISS D. DeRozan 24' 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,24.85,Missed,,,,,,,,,,,,,,,,,,,
58,PT05M39.00S,2021-10-29T00:21:09.0Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,12,16,2021-10-29T00:21:13Z,580000,,,0,,J. Randle REBOUND (Off:1 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,57.0,4.0,3.0,1.0,,,,,,,,
59,PT05M26.00S,2021-10-29T00:21:22.5Z,1,REGULAR,3pt,Jump Shot,[],203944,66.70499342969777,41.17647058823529,1610612752,12,16,2021-10-29T00:21:29Z,590000,-44.0,260.0,1,right,MISS J. Randle 26' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,26.42,Missed,,,,,,,,,,,,,,,,,,,
60,PT05M21.00S,2021-10-29T00:21:27.5Z,1,REGULAR,rebound,defensive,[],1628366,,,1610612741,12,16,2021-10-29T00:21:29Z,600000,,,0,,L. Ball REBOUND (Off:0 Def:1),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,59.0,1.0,1.0,0.0,,,,,,,,
61,PT05M15.00S,2021-10-29T00:21:32.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203897,4.681340341655716,51.71568627450981,1610612741,14,16,2021-10-29T00:21:39Z,610000,-9.0,-8.0,1,left,Z. LaVine driving DUNK (5 PTS) (L. Ball 2 AST),"[203897, 1628366]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,1.21,Made,5.0,L. Ball,1628366.0,2.0,,,,,,,,,,,,,,,
63,PT05M08.00S,2021-10-29T00:21:43.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,14,16,2021-10-29T00:21:43Z,630000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M08.00S,2021-10-29T00:24:17.8Z,1,REGULAR,substitution,out,[],1628366,,,1610612752,14,16,2021-10-29T00:24:31Z,640000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M08.00S,2021-10-29T00:24:17.8Z,1,REGULAR,substitution,out,[],201942,,,1610612752,14,16,2021-10-29T00:24:31Z,650000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M08.00S,2021-10-29T00:24:17.8Z,1,REGULAR,substitution,out,[],1630172,,,1610612752,14,16,2021-10-29T00:24:31Z,660000,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M08.00S,2021-10-29T00:24:17.8Z,1,REGULAR,substitution,in,[],1627936,,,1610612752,14,16,2021-10-29T00:24:31Z,670000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M08.00S,2021-10-29T00:24:17.8Z,1,REGULAR,substitution,in,[],1628972,,,1610612752,14,16,2021-10-29T00:24:31Z,680000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M08.00S,2021-10-29T00:24:17.8Z,1,REGULAR,substitution,in,[],1629750,,,1610612752,14,16,2021-10-29T00:24:31Z,690000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT04M53.00S,2021-10-29T00:24:56.5Z,1,REGULAR,3pt,Jump Shot,[],202689,67.23061760840999,49.754901960784316,1610612752,14,19,2021-10-29T00:26:08Z,700000,-1.0,256.0,1,right,K. Walker 25' 3PT pullup (6 PTS),[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,25.55,Made,6.0,,,,,,,,,,,,,,,,,,
73,PT04M26.00S,2021-10-29T00:25:22.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,14.273981603153747,56.127450980392155,1610612741,16,19,2021-10-29T00:25:27Z,710000,-31.0,82.0,1,left,N. Vucevic 8' floating Jump Shot (7 PTS),[202696],1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,8.72,Made,7.0,,,,,,,,,,,,,,,,,,
74,PT04M01.00S,2021-10-29T00:25:48.2Z,1,REGULAR,3pt,Jump Shot,[],203095,66.04796320630749,50.73529411764706,1610612752,16,19,2021-10-29T00:25:57Z,720000,4.0,267.0,1,right,MISS E. Fournier 26' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,,
75,PT03M57.00S,2021-10-29T00:25:52.2Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,16,19,2021-10-29T00:25:57Z,730000,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,74.0,2.0,2.0,0.0,,,,,,,,
76,PT03M48.00S,2021-10-29T00:26:01.8Z,1,REGULAR,2pt,Jump Shot,[],1627936,11.514454664914586,20.34313725490196,1610612741,16,19,2021-10-29T00:26:06Z,740000,148.0,56.0,1,left,MISS A. Caruso 15' Jump Shot,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,15.84,Missed,,,,,,,,,,,,,,,,,,,
77,PT03M44.00S,2021-10-29T00:26:05.8Z,1,REGULAR,rebound,defensive,[],203095,,,1610612752,16,19,2021-10-29T00:26:06Z,750000,,,0,,E. Fournier REBOUND (Off:0 Def:2),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,76.0,2.0,2.0,0.0,,,,,,,,
78,PT03M30.00S,2021-10-29T00:26:21.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,16,19,2021-10-29T00:26:21Z,760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT03M30.00S,2021-10-29T00:26:22.7Z,1,REGULAR,substitution,out,[],202689,,,1610612752,16,19,2021-10-29T00:26:40Z,770000,,,0,,SUB out: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT03M30.00S,2021-10-29T00:26:22.7Z,1,REGULAR,substitution,out,[],1629628,,,1610612752,16,19,2021-10-29T00:26:40Z,780000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT03M30.00S,2021-10-29T00:26:22.7Z,1,REGULAR,substitution,out,[],1629011,,,1610612752,16,19,2021-10-29T00:26:40Z,790000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT03M30.00S,2021-10-29T00:26:22.7Z,1,REGULAR,substitution,in,[],201565,,,1610612752,16,19,2021-10-29T00:26:40Z,800000,,,0,,SUB in: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT03M30.00S,2021-10-29T00:26:22.7Z,1,REGULAR,substitution,in,[],202692,,,1610612752,16,19,2021-10-29T00:26:40Z,810000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT03M30.00S,2021-10-29T00:26:22.7Z,1,REGULAR,substitution,in,[],201959,,,1610612752,16,19,2021-10-29T00:26:40Z,820000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT03M27.00S,2021-10-29T00:26:49.8Z,1,REGULAR,2pt,Jump Shot,[],202692,84.31340341655716,28.676470588235293,1610612752,16,19,2021-10-29T00:26:56Z,830000,-107.0,95.0,1,right,MISS A. Burks 14' Jump Shot,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,14.28,Missed,,,,,,,,,,,,,,,,,,,
86,PT03M25.00S,2021-10-29T00:26:51.8Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,16,19,2021-10-29T00:26:56Z,840000,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,85.0,3.0,3.0,0.0,,,,,,,,
87,PT03M06.00S,2021-10-29T00:27:10.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,5.732588699080158,54.65686274509803,1610612741,18,19,2021-10-29T00:27:17Z,850000,-23.0,1.0,1,left,A. Caruso cutting Layup (2 PTS) (N. Vucevic 2 AST),"[1627936, 202696]",1610612741.0,CHI,cutting,,,Caruso,A. Caruso,,,,,2.33,Made,2.0,N. Vucevic,202696.0,2.0,,,,,,,,,,,,,,,
89,PT02M49.00S,2021-10-29T00:27:27.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201565,91.93495400788436,58.57843137254902,1610612752,18,19,2021-10-29T00:27:31Z,870000,43.0,23.0,1,right,MISS D. Rose driving floating Shot,[201565],1610612752.0,NYK,driving floating,,,Rose,D. Rose,,,,,4.88,Missed,,,,,,,,,,,,,,,,,,,
90,PT02M47.00S,2021-10-29T00:27:29.2Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612741,18,19,2021-10-29T00:27:31Z,880000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:1),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,89.0,1.0,1.0,0.0,,,,,,,,
91,PT02M34.00S,2021-10-29T00:27:42.5Z,1,REGULAR,3pt,Jump Shot,[],1627936,7.440867279894875,3.6764705882352944,1610612741,21,19,2021-10-29T00:27:47Z,890000,232.0,17.0,1,left,A. Caruso 3PT  (5 PTS) (N. Vucevic 3 AST),"[1627936, 202696]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,23.23,Made,5.0,N. Vucevic,202696.0,3.0,,,,,,,,,,,,,,,
