actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2022-02-08T01:12:17.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-02-08T01:12:17Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2022-02-08T01:12:19.1Z,1,REGULAR,jumpball,recovered,[],203109,,,1610612756,0,0,2022-02-08T01:12:19Z,40000,,,0,,Jump Ball D. Ayton vs. N. Vucevic: Tip to J. Crowder,"[203109, 1629028, 202696]",1610612756.0,PHX,startperiod,J. Crowder,203109.0,Crowder,J. Crowder,Ayton,1629028.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2022-02-08T01:12:38.1Z,1,REGULAR,2pt,Jump Shot,[],1626164,23.078186596583443,25.49019607843137,1610612756,0,0,2022-02-08T01:17:28Z,70000,123.0,164.0,1,left,MISS D. Booker 20' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,20.5,Missed,,,,,,,,,,,,,,,,,,,
8,PT11M29.00S,2022-02-08T01:12:48.1Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612756,0,0,2022-02-08T01:12:47Z,80000,,,0,,D. Ayton REBOUND (Off:1 Def:0),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
9,PT11M29.00S,2022-02-08T01:12:46.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629028,5.590000152587891,50.0,1610612756,0,0,2022-02-08T01:13:20Z,90000,0.0,0.0,1,left,MISS D. Ayton tip Layup,[1629028],1610612756.0,PHX,tip,,,Ayton,D. Ayton,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
10,PT11M29.00S,2022-02-08T01:12:46.4Z,1,REGULAR,rebound,offensive,[],1629028,,,1610612756,0,0,2022-02-08T01:12:51Z,100000,,,0,,D. Ayton REBOUND (Off:2 Def:0),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,9.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
11,PT11M28.00S,2022-02-08T01:12:48.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,5.590000152587891,50.0,1610612756,0,0,2022-02-08T01:12:48Z,110000,0.0,0.0,1,left,MISS D. Ayton tip Layup,[1629028],1610612756.0,PHX,tip,,,Ayton,D. Ayton,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
12,PT11M27.00S,2022-02-08T01:12:49.0Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,0,0,2022-02-08T01:12:49Z,120000,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
13,PT11M18.00S,2022-02-08T01:12:58.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201942,94.1688567674113,54.166666666666664,1610612741,2,0,2022-02-08T01:13:03Z,130000,21.0,2.0,1,right,D. DeRozan driving reverse Layup (2 PTS) (J. Green 1 AST),"[201942, 1629750]",1610612741.0,CHI,driving reverse,,,DeRozan,D. DeRozan,,,,,2.09,Made,,,,,2.0,J. Green,1629750.0,1.0,,,,,,,,,,,
15,PT11M11.00S,2022-02-08T01:13:05.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203109,6.1268068331143235,49.01960784313725,1610612756,2,2,2022-02-08T01:14:56Z,150000,5.0,5.0,1,left,J. Crowder running Layup (2 PTS) (C. Paul 1 AST),"[203109, 101108]",1610612756.0,PHX,running,,,Crowder,J. Crowder,,,,,0.71,Made,,,,,2.0,C. Paul,101108.0,1.0,,,,,,,,,,,
