actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
85,PT04M24.00S,2022-02-13T01:24:20.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,10,21,2022-02-13T01:24:20Z,850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M03.00S,2022-02-13T01:24:51.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629647,89.56964520367937,45.83333333333333,1610612760,10,21,2022-02-13T01:30:48Z,860000,-21.0,46.0,1,right,MISS D. Bazley driving floating bank Shot,[1629647],1610612760.0,OKC,driving floating bank,,,Bazley,D. Bazley,,,,,5.0,Missed,,,,,,,,,,,,,,,,,,,
87,PT04M02.00S,2022-02-13T01:24:52.0Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,10,21,2022-02-13T01:24:56Z,870000,,,0,,N. Vucevic REBOUND (Off:1 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,86.0,5.0,4.0,1.0,,,,,,,,,,,
88,PT03M57.00S,2022-02-13T01:24:58.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629632,6.783837056504599,50.245098039215684,1610612741,12,21,2022-02-13T01:31:36Z,880000,-1.0,11.0,1,left,C. White driving finger roll Layup (2 PTS),[1629632],1610612741.0,CHI,driving finger roll,,,White,C. White,,,,,1.14,Made,2.0,,,,,,,,,,,,,,,,,,
90,PT03M48.00S,2022-02-13T01:25:11.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,12,21,2022-02-13T01:25:11Z,890000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M48.00S,2022-02-13T01:26:57.6Z,1,REGULAR,substitution,out,[],1629632,,,1610612760,12,21,2022-02-13T01:27:54Z,900000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M48.00S,2022-02-13T01:26:57.6Z,1,REGULAR,substitution,out,[],1628972,,,1610612760,12,21,2022-02-13T01:27:54Z,910000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M48.00S,2022-02-13T01:26:57.6Z,1,REGULAR,substitution,out,[],202696,,,1610612760,12,21,2022-02-13T01:27:54Z,920000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M48.00S,2022-02-13T01:26:57.6Z,1,REGULAR,substitution,out,[],1629652,,,1610612760,12,21,2022-02-13T01:27:54Z,930000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M48.00S,2022-02-13T01:26:57.6Z,1,REGULAR,substitution,out,[],1629647,,,1610612760,12,21,2022-02-13T01:27:54Z,940000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M48.00S,2022-02-13T01:26:57.6Z,1,REGULAR,substitution,out,[],1629676,,,1610612760,12,21,2022-02-13T01:27:54Z,950000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M48.00S,2022-02-13T01:26:57.6Z,1,REGULAR,substitution,in,[],201942,,,1610612760,12,21,2022-02-13T01:27:54Z,960000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M48.00S,2022-02-13T01:26:57.6Z,1,REGULAR,substitution,in,[],1628396,,,1610612760,12,21,2022-02-13T01:27:54Z,970000,,,0,,SUB in: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M48.00S,2022-02-13T01:26:57.6Z,1,REGULAR,substitution,in,[],1630245,,,1610612760,12,21,2022-02-13T01:27:54Z,980000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M48.00S,2022-02-13T01:26:57.6Z,1,REGULAR,substitution,in,[],1629026,,,1610612760,12,21,2022-02-13T01:27:54Z,990000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M48.00S,2022-02-13T01:26:57.6Z,1,REGULAR,substitution,in,[],1630598,,,1610612760,12,21,2022-02-13T01:27:54Z,1000000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M48.00S,2022-02-13T01:26:57.6Z,1,REGULAR,substitution,in,[],1630197,,,1610612760,12,21,2022-02-13T01:27:54Z,1010000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M35.00S,2022-02-13T01:28:20.6Z,1,REGULAR,3pt,Jump Shot,[],1630197,65.65374507227332,43.38235294117647,1610612760,12,24,2022-02-13T01:28:25Z,1020000,-33.0,270.0,1,right,A. Pokusevski 27' 3PT  (3 PTS) (J. Giddey 3 AST),"[1630197, 1630581]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,27.24,Made,3.0,J. Giddey,1630581.0,3.0,,,,,,,,,,,,,,,
105,PT03M19.00S,2022-02-13T01:28:37.1Z,1,REGULAR,3pt,Jump Shot,[],1630245,28.991458607095925,74.50980392156863,1610612741,15,24,2022-02-13T01:28:41Z,1040000,-123.0,220.0,1,left,A. Dosunmu 25' 3PT  (5 PTS) (D. DeRozan 1 AST),"[1630245, 201942]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,25.18,Made,5.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,,,,,
107,PT03M05.00S,2022-02-13T01:28:50.9Z,1,REGULAR,2pt,Jump Shot,[],1630544,76.5604467805519,49.26470588235294,1610612760,15,24,2022-02-13T01:28:56Z,1060000,-4.0,168.0,1,right,MISS T. Mann 16' driving floating Shot,[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,16.78,Missed,,,,,,,,,,,,,,,,,,,
108,PT03M02.00S,2022-02-13T01:28:53.9Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,15,24,2022-02-13T01:28:56Z,1070000,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,107.0,1.0,1.0,0.0,,,,,,,,,,,
109,PT02M55.00S,2022-02-13T01:29:01.0Z,1,REGULAR,3pt,Jump Shot,[],1627884,14.931011826544022,3.9215686274509802,1610612741,15,24,2022-02-13T01:29:07Z,1080000,230.0,88.0,1,left,MISS D. Jones Jr. 24' 3PT,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,24.66,Missed,,,,,,,,,,,,,,,,,,,
110,PT02M51.00S,2022-02-13T01:29:05.0Z,1,REGULAR,rebound,defensive,[],1629026,,,1610612760,15,24,2022-02-13T01:29:07Z,1090000,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,109.0,1.0,1.0,0.0,,,,,,,,,,,
111,PT02M37.00S,2022-02-13T01:29:20.6Z,1,REGULAR,3pt,Jump Shot,[],1630598,76.69185282522996,12.5,1610612760,15,24,2022-02-13T01:29:35Z,1100000,-188.0,167.0,1,right,MISS A. Wiggins 25' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,25.08,Missed,,,,,,,,,,,,,,,,,,,
112,PT02M34.00S,2022-02-13T01:29:23.6Z,1,REGULAR,rebound,offensive,[],1630197,,,1610612760,15,24,2022-02-13T01:29:35Z,1110000,,,0,,A. Pokusevski REBOUND (Off:1 Def:0),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,111.0,1.0,0.0,1.0,,,,,,,,,,,
113,PT02M31.00S,2022-02-13T01:29:32.6Z,1,REGULAR,foul,personal,['2freethrow'],201942,,,1610612760,15,24,2022-02-13T01:29:41Z,1120000,,,0,,D. DeRozan shooting personal FOUL (1 PF) (Wiggins 2 FT),"[201942, 1630598]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,202007.0,,1.0,0.0,Wiggins,1630598.0,,,,,
115,PT02M31.00S,2022-02-13T01:29:52.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630598,,,1610612760,15,25,2022-02-13T01:29:52Z,1140000,,,0,,A. Wiggins Free Throw 1 of 2 (1 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
116,PT02M31.00S,2022-02-13T01:29:53.2Z,1,REGULAR,substitution,out,[],1628396,,,1610612760,15,25,2022-02-13T01:30:02Z,1150000,,,0,,SUB out: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M31.00S,2022-02-13T01:29:53.2Z,1,REGULAR,substitution,out,[],1630544,,,1610612760,15,25,2022-02-13T01:30:02Z,1160000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M31.00S,2022-02-13T01:29:53.2Z,1,REGULAR,substitution,in,[],1629744,,,1610612760,15,25,2022-02-13T01:30:02Z,1170000,,,0,,SUB in: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M31.00S,2022-02-13T01:29:53.2Z,1,REGULAR,substitution,in,[],1629660,,,1610612760,15,25,2022-02-13T01:30:02Z,1180000,,,0,,SUB in: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M31.00S,2022-02-13T01:29:52.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630598,,,1610612760,15,25,2022-02-13T01:30:19Z,1190000,,,0,,MISS A. Wiggins Free Throw 2 of 2,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,Missed,,,,,,,,,,,,,,,,,,,
121,PT02M28.00S,2022-02-13T01:29:55.4Z,1,REGULAR,rebound,defensive,[],1627884,,,1610612741,15,25,2022-02-13T01:30:19Z,1200000,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,120.0,1.0,1.0,0.0,,,,,,,,,,,
122,PT02M17.00S,2022-02-13T01:30:28.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,7.5722733245729295,36.51960784313725,1610612741,17,25,2022-02-13T01:34:05Z,1210000,67.0,19.0,1,left,D. DeRozan 6' driving floating bank Jump Shot (6 PTS),[201942],1610612741.0,CHI,driving floating bank,,,DeRozan,D. DeRozan,,,,,6.99,Made,6.0,,,,,,,,,,,,,,,,,,
123,PT02M03.00S,2022-02-13T01:30:42.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629026,93.9060446780552,49.754901960784316,1610612760,17,27,2022-02-13T01:31:19Z,1220000,-1.0,5.0,1,right,K. Williams cutting DUNK (2 PTS) (T. Jerome 1 AST),"[1629026, 1629660]",1610612760.0,OKC,cutting,,,Williams,K. Williams,,,,,0.49,Made,2.0,T. Jerome,1629660.0,1.0,,,,,,,,,,,,,,,
125,PT01M49.00S,2022-02-13T01:30:57.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627884,10.726018396846255,44.85294117647059,1610612741,17,27,2022-02-13T01:35:49Z,1240000,26.0,48.0,1,left,MISS D. Jones Jr. floating Shot - blocked,"[1627884, 1630197]",1610612741.0,CHI,floating,,,Jones Jr.,D. Jones Jr.,,,,,5.47,Missed,,,,,,,,,,,,,,,,,Pokusevski,1630197.0,
126,PT01M49.00S,2022-02-13T01:30:57.1Z,1,REGULAR,block,,[],1630197,,,1610612741,17,27,2022-02-13T01:30:59Z,1250000,,,0,,A. Pokusevski BLOCK (1 BLK),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M46.00S,2022-02-13T01:31:00.1Z,1,REGULAR,rebound,defensive,[],1630197,,,1610612760,17,27,2022-02-13T01:31:02Z,1260000,,,0,,A. Pokusevski REBOUND (Off:1 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,125.0,2.0,1.0,1.0,,,,,,,,,,,
128,PT01M43.00S,2022-02-13T01:31:03.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629660,92.59198423127464,51.225490196078425,1610612760,17,27,2022-02-13T01:36:32Z,1270000,6.0,17.0,1,right,MISS T. Jerome running Layup,[1629660],1610612760.0,OKC,running,,,Jerome,T. Jerome,,,,,1.82,Missed,,,,,,,,,,,,,,,,,,,
129,PT01M41.00S,2022-02-13T01:31:05.5Z,1,REGULAR,rebound,offensive,[],1629026,,,1610612760,17,27,2022-02-13T01:36:32Z,1280000,,,0,,K. Williams REBOUND (Off:1 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,128.0,2.0,1.0,1.0,,,,,,,,,,,
130,PT01M36.00S,2022-02-13T01:31:13.1Z,1,REGULAR,foul,personal,['2freethrow'],1627884,,,1610612760,17,27,2022-02-13T01:31:29Z,1290000,,,0,,D. Jones Jr. shooting personal FOUL (1 PF) (Williams 2 FT),"[1627884, 1629026]",1610612741.0,CHI,shooting,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,1628954.0,,1.0,0.0,Williams,1629026.0,,,,,
132,PT01M36.00S,2022-02-13T01:31:39.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629026,,,1610612760,17,27,2022-02-13T01:32:02Z,1310000,,,0,,MISS K. Williams Free Throw 1 of 2,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
133,PT01M36.00S,2022-02-13T01:31:39.0Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,17,27,2022-02-13T01:32:02Z,1320000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,132.0,,,,,,,,,,,,,,
134,PT01M36.00S,2022-02-13T01:31:40.4Z,1,REGULAR,substitution,out,[],1627884,,,1610612760,17,27,2022-02-13T01:31:50Z,1330000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M36.00S,2022-02-13T01:31:40.4Z,1,REGULAR,substitution,out,[],1630581,,,1610612760,17,27,2022-02-13T01:31:50Z,1340000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M36.00S,2022-02-13T01:31:40.4Z,1,REGULAR,substitution,in,[],1629076,,,1610612760,17,27,2022-02-13T01:31:50Z,1350000,,,0,,SUB in: T. Cook,[1629076],1610612741.0,CHI,,,,Cook,T. Cook,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M36.00S,2022-02-13T01:31:40.4Z,1,REGULAR,substitution,in,[],1630322,,,1610612760,17,27,2022-02-13T01:31:50Z,1360000,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M36.00S,2022-02-13T01:31:39.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629026,,,1610612760,17,27,2022-02-13T01:32:02Z,1370000,,,0,,MISS K. Williams Free Throw 2 of 2,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
139,PT01M33.00S,2022-02-13T01:31:42.0Z,1,REGULAR,rebound,defensive,[],1630792,,,1610612741,17,27,2022-02-13T01:32:02Z,1380000,,,0,,M. Hill REBOUND (Off:0 Def:1),[1630792],1610612741.0,CHI,,,,Hill,M. Hill,,,,,,,,,,,138.0,1.0,1.0,0.0,,,,,,,,,,,
140,PT01M24.00S,2022-02-13T01:32:11.4Z,1,REGULAR,foul,personal,['2freethrow'],1630598,,,1610612741,17,27,2022-02-13T01:32:33Z,1390000,,,0,,A. Wiggins shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1630598, 201942]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,1628954.0,,1.0,0.0,DeRozan,201942.0,,,,,
142,PT01M24.00S,2022-02-13T01:32:34.2Z,1,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,18,27,2022-02-13T01:32:34Z,1410000,,,0,,D. DeRozan Free Throw 1 of 2 (7 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
143,PT01M24.00S,2022-02-13T01:32:50.1Z,1,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,19,27,2022-02-13T01:32:50Z,1420000,,,0,,D. DeRozan Free Throw 2 of 2 (8 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
144,PT01M05.00S,2022-02-13T01:33:10.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,93.64323258869908,53.431372549019606,1610612760,19,27,2022-02-13T01:39:20Z,1430000,17.0,7.0,1,right,MISS A. Pokusevski finger roll Layup,[1630197],1610612760.0,OKC,finger roll,,,Pokusevski,A. Pokusevski,,,,,1.87,Missed,,,,,,,,,,,,,,,,,,,
145,PT01M03.00S,2022-02-13T01:33:12.7Z,1,REGULAR,rebound,offensive,[],1630197,,,1610612760,19,27,2022-02-13T01:33:15Z,1440000,,,0,,A. Pokusevski REBOUND (Off:2 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,144.0,3.0,1.0,2.0,,,,,,,,,,,
146,PT01M03.00S,2022-02-13T01:33:13.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630197,94.40999984741211,50.0,1610612760,19,27,2022-02-13T01:33:13Z,1450000,0.0,0.0,1,right,MISS A. Pokusevski tip Layup,[1630197],1610612760.0,OKC,tip,,,Pokusevski,A. Pokusevski,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
147,PT01M02.00S,2022-02-13T01:33:13.9Z,1,REGULAR,rebound,defensive,[],1630792,,,1610612741,19,27,2022-02-13T01:33:13Z,1460000,,,0,,M. Hill REBOUND (Off:0 Def:2),[1630792],1610612741.0,CHI,,,,Hill,M. Hill,,,,,,,,,,,146.0,2.0,2.0,0.0,,,,,,,,,,,
148,PT00M58.70S,2022-02-13T01:33:18.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630792,27.677398160315374,20.34313725490196,1610612741,22,27,2022-02-13T01:33:26Z,1470000,148.0,208.0,1,left,M. Hill 25' 3PT  (3 PTS) (D. DeRozan 2 AST),"[1630792, 201942]",1610612741.0,CHI,,,,Hill,M. Hill,,,,,25.52,Made,3.0,D. DeRozan,201942.0,2.0,,,,,,,,,,,,,,,
150,PT00M38.80S,2022-02-13T01:33:40.9Z,1,REGULAR,3pt,Jump Shot,[],1629026,71.30420499342969,19.11764705882353,1610612760,22,27,2022-02-13T01:33:45Z,1490000,-154.0,217.0,1,right,MISS K. Williams 26' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,26.65,Missed,,,,,,,,,,,,,,,,,,,
151,PT00M36.00S,2022-02-13T01:33:43.7Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,22,27,2022-02-13T01:33:45Z,1500000,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,150.0,3.0,3.0,0.0,,,,,,,,,,,
152,PT00M29.90S,2022-02-13T01:33:49.8Z,1,REGULAR,3pt,Jump Shot,[],201942,31.882391590013142,48.28431372549019,1610612741,22,27,2022-02-13T02:18:27Z,1510000,9.0,247.0,1,left,MISS D. DeRozan 24' running pullup 3PT,[201942],1610612741.0,CHI,running pullup,,,DeRozan,D. DeRozan,,,,,24.73,Missed,,,,,,,,,,,,,,,,,,,
153,PT00M27.70S,2022-02-13T01:33:52.0Z,1,REGULAR,rebound,defensive,[],1630322,,,1610612760,22,27,2022-02-13T01:33:53Z,1520000,,,0,,L. Waters III REBOUND (Off:0 Def:1),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,152.0,1.0,1.0,0.0,,,,,,,,,,,
154,PT00M16.50S,2022-02-13T01:34:07.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630245,,,1610612760,22,27,2022-02-13T01:34:28Z,1530000,,,0,,A. Dosunmu personal FOUL (1 PF) (Pokusevski 2 FT),"[1630245, 1630197]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,202007.0,,1.0,0.0,Pokusevski,1630197.0,,,,,
156,PT00M16.50S,2022-02-13T01:34:29.6Z,1,REGULAR,freethrow,1 of 2,[],1630197,,,1610612760,22,28,2022-02-13T01:34:29Z,1550000,,,0,,A. Pokusevski Free Throw 1 of 2 (4 PTS),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
157,PT00M16.50S,2022-02-13T01:34:32.3Z,1,REGULAR,substitution,out,[],1630322,,,1610612760,22,28,2022-02-13T01:34:35Z,1560000,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M16.50S,2022-02-13T01:34:32.3Z,1,REGULAR,substitution,in,[],1629647,,,1610612760,22,28,2022-02-13T01:34:35Z,1570000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M16.50S,2022-02-13T01:34:49.4Z,1,REGULAR,freethrow,2 of 2,[],1630197,,,1610612760,22,29,2022-02-13T01:34:49Z,1580000,,,0,,A. Pokusevski Free Throw 2 of 2 (5 PTS),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
160,PT00M00.00S,2022-02-13T01:35:07.7Z,1,REGULAR,2pt,Jump Shot,[],201942,20.97568988173456,49.754901960784316,1610612741,22,29,2022-02-13T01:35:15Z,1590000,1.0,145.0,1,left,MISS D. DeRozan 14' pullup Shot - blocked,"[201942, 1629647]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,14.47,Missed,,,,,,,,,,,,,,,,,Bazley,1629647.0,
161,PT00M00.00S,2022-02-13T01:35:07.7Z,1,REGULAR,block,,[],1629647,,,1610612741,22,29,2022-02-13T01:35:12Z,1600000,,,0,,D. Bazley BLOCK (2 BLK),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M00.00S,2022-02-13T01:35:07.7Z,1,REGULAR,rebound,offensive,[],201942,,,1610612741,22,29,2022-02-13T01:35:15Z,1610000,,,0,,D. DeRozan REBOUND (Off:1 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,160.0,4.0,3.0,1.0,,,,,,,,,,,
163,PT00M00.00S,2022-02-13T01:35:14.6Z,1,REGULAR,period,end,[],0,,,1610612741,22,29,2022-02-13T01:35:14Z,1620000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-02-13T01:37:06.4Z,2,REGULAR,substitution,out,['startperiod'],1630792,,,1610612741,22,29,2022-02-13T01:37:52Z,1630000,,,0,,SUB out: M. Hill,[1630792],1610612741.0,CHI,,,,Hill,M. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-02-13T01:37:06.4Z,2,REGULAR,substitution,out,['startperiod'],1629647,,,1610612741,22,29,2022-02-13T01:37:52Z,1640000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-02-13T01:37:06.4Z,2,REGULAR,substitution,in,['startperiod'],1629632,,,1610612741,22,29,2022-02-13T01:37:52Z,1650000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-02-13T01:37:06.4Z,2,REGULAR,substitution,in,['startperiod'],1630322,,,1610612741,22,29,2022-02-13T01:37:52Z,1660000,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-02-13T01:37:55.0Z,2,REGULAR,foul,technical,['1freethrow'],201942,,,1610612741,22,29,2022-02-13T02:54:05Z,1675000,,,0,,D. DeRozan technical FOUL (1 Tech),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,1628954.0,,1.0,1.0,,,,,,,
169,PT12M00.00S,2022-02-13T01:38:02.2Z,2,REGULAR,freethrow,1 of 1,[],1629660,,,1610612741,22,30,2022-02-13T02:54:20Z,1682500,,,0,,T. Jerome technical Free Throw 1 of 1 (1 PTS),[1629660],1610612760.0,OKC,technical,,,Jerome,T. Jerome,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-02-13T01:38:12.9Z,2,REGULAR,period,start,[],0,,,1610612741,22,30,2022-02-13T01:38:12Z,1690000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT11M42.00S,2022-02-13T01:38:30.6Z,2,REGULAR,2pt,Jump Shot,[],201942,12.697109067017081,77.69607843137256,1610612741,24,30,2022-02-13T01:38:44Z,1700000,-138.0,67.0,1,left,D. DeRozan 15' turnaround Jump Shot (10 PTS),[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,15.38,Made,10.0,,,,,,,,,,,,,,,,,,
