actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
18,PT10M52.00S,2022-03-05T00:47:04.5Z,1,REGULAR,foul,personal,[],201950,,,1610612741,2,5,2022-03-05T00:47:25Z,180000,,,0,,J. Holiday personal FOUL (1 PF),"[201950, 203897]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,1155.0,1.0,0.0,LaVine,203897.0,,,,,,
20,PT10M47.00S,2022-03-05T00:47:21.8Z,1,REGULAR,2pt,Jump Shot,[],201942,75.3777923784494,29.166666666666668,1610612741,2,5,2022-03-05T00:47:28Z,200000,-104.0,179.0,1,right,MISS D. DeRozan 20' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,20.7,Missed,,,,,,,,,,,,,,,,,,,
21,PT10M43.00S,2022-03-05T00:47:25.3Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,2,5,2022-03-05T00:47:25Z,210000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,
22,PT10M34.00S,2022-03-05T00:47:34.7Z,1,REGULAR,2pt,Jump Shot,[],203114,2.0532194480946124,23.03921568627451,1610612749,2,7,2022-03-05T00:47:39Z,220000,135.0,-33.0,1,left,K. Middleton 13' turnaround fadeaway Jump Shot (2 PTS),[203114],1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,13.88,Made,2.0,,,,,,,,,,,,,,,,,,
23,PT10M14.00S,2022-03-05T00:47:55.5Z,1,REGULAR,turnover,lost ball,[],202696,,,1610612741,2,7,2022-03-05T00:48:00Z,230000,,,0,,N. Vucevic lost ball TURNOVER (1 TO),"[202696, 203507]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,1.0,Antetokounmpo,203507.0,,,
24,PT10M14.00S,2022-03-05T00:47:55.5Z,1,REGULAR,steal,,[],203507,,,1610612749,2,7,2022-03-05T00:47:59Z,240000,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
25,PT10M05.00S,2022-03-05T00:48:02.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203114,31.61957950065703,44.6078431372549,1610612749,2,7,2022-03-05T00:48:06Z,250000,27.0,245.0,1,left,MISS K. Middleton 24' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,24.62,Missed,,,,,,,,,,,,,,,,,,,
26,PT10M03.00S,2022-03-05T00:48:04.9Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,2,7,2022-03-05T00:48:06Z,260000,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,25.0,2.0,2.0,0.0,,,,,,,,,,,
27,PT09M55.00S,2022-03-05T00:48:13.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,93.38042049934296,51.225490196078425,1610612741,4,7,2022-03-05T00:48:19Z,270000,6.0,10.0,1,right,Z. LaVine driving Layup (4 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,1.15,Made,4.0,,,,,,,,,,,,,,,,,,
28,PT09M50.00S,2022-03-05T00:48:27.1Z,1,REGULAR,foul,personal,[],201942,,,1610612749,4,7,2022-03-05T00:48:35Z,280000,,,0,,D. DeRozan personal FOUL (1 PF),"[201942, 1628960]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,2534.0,1.0,0.0,Allen,1628960.0,,,,,,
30,PT09M46.00S,2022-03-05T00:48:42.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,4,7,2022-03-05T00:48:42Z,300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT09M36.00S,2022-03-05T00:49:21.9Z,1,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,4,7,2022-03-05T00:52:39Z,328125,,,0,,G. Antetokounmpo bad pass out-of-bounds TURNOVER (1 TO),[203507],1610612749.0,MIL,bad pass,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,1155.0,,,,,1.0,,,,,
33,PT09M23.00S,2022-03-05T00:49:27.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630245,79.45137976346912,8.823529411764707,1610612741,4,7,2022-03-05T00:52:39Z,330000,-206.0,141.0,1,right,MISS A. Dosunmu 24' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,,
34,PT09M20.00S,2022-03-05T00:49:30.0Z,1,REGULAR,rebound,offensive,[],202684,,,1610612741,4,7,2022-03-05T00:49:30Z,340000,,,0,,T. Thompson REBOUND (Off:1 Def:0),[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,33.0,1.0,0.0,1.0,,,,,,,,,,,
35,PT09M14.00S,2022-03-05T00:49:35.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'fromturnover']",201942,92.85479632063075,48.28431372549019,1610612741,4,7,2022-03-05T00:52:39Z,350000,-9.0,15.0,1,right,MISS D. DeRozan Layup,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,1.7,Missed,,,,,,,,,,,,,,,,,,,
36,PT09M11.00S,2022-03-05T00:49:37.9Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,4,7,2022-03-05T00:49:37Z,360000,,,0,,N. Vucevic REBOUND (Off:1 Def:0),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,35.0,1.0,0.0,1.0,,,,,,,,,,,
37,PT09M11.00S,2022-03-05T00:49:37.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'fromturnover']",202696,94.40999984741211,50.0,1610612741,6,7,2022-03-05T00:52:39Z,370000,0.0,0.0,1,right,N. Vucevic tip Layup (2 PTS),[202696],1610612741.0,CHI,tip,,,Vucevic,N. Vucevic,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
38,PT09M05.00S,2022-03-05T00:49:43.9Z,1,REGULAR,turnover,bad pass,[],203114,,,1610612749,6,7,2022-03-05T00:49:47Z,380000,,,0,,K. Middleton bad pass TURNOVER (1 TO),"[203114, 203897]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,1.0,LaVine,203897.0,,,
39,PT09M05.00S,2022-03-05T00:49:43.9Z,1,REGULAR,steal,,[],203897,,,1610612741,6,7,2022-03-05T00:49:45Z,390000,,,0,,Z. LaVine STEAL (1 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT08M50.00S,2022-03-05T00:49:58.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201942,89.43823915900131,66.17647058823529,1610612741,8,7,2022-03-05T00:50:59Z,400000,81.0,47.0,1,right,D. DeRozan 9' pullup bank Jump Shot (2 PTS),[201942],1610612741.0,CHI,pullup bank,,,DeRozan,D. DeRozan,,,,,9.35,Made,2.0,,,,,,,,,,,,,,,,,,
41,PT08M35.00S,2022-03-05T00:50:17.2Z,1,REGULAR,foul,personal,['2freethrow'],202684,,,1610612749,8,7,2022-03-05T00:50:26Z,410000,,,0,,T. Thompson shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[202684, 203507]",1610612741.0,CHI,shooting,,,Thompson,T. Thompson,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,
46,PT08M35.00S,2022-03-05T00:50:50.4Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,8,8,2022-03-05T00:51:19Z,430000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (1 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
47,PT08M35.00S,2022-03-05T00:50:50.4Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,8,8,2022-03-05T00:51:19Z,440000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
48,PT08M34.00S,2022-03-05T00:50:51.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,8,8,2022-03-05T00:51:19Z,450000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,
49,PT08M34.00S,2022-03-05T00:51:20.2Z,1,REGULAR,foul,personal,[],202696,,,1610612749,8,8,2022-03-05T00:51:32Z,460000,,,0,,N. Vucevic loose ball personal FOUL (1 PF),"[202696, 1626171]",1610612741.0,CHI,loose ball,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Portis,1626171.0,,,,,,
51,PT08M22.00S,2022-03-05T00:51:39.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626171,29.911300919842315,68.38235294117648,1610612749,8,11,2022-03-05T00:51:44Z,480000,-92.0,229.0,1,left,B. Portis 24' 3PT  (8 PTS) (K. Middleton 1 AST),"[1626171, 203114]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,24.65,Made,8.0,K. Middleton,203114.0,1.0,,,,,,,,,,,,,,,
53,PT08M05.00S,2022-03-05T00:51:58.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202684,86.28449408672799,50.0,1610612741,10,11,2022-03-05T00:52:02Z,500000,0.0,76.0,1,right,T. Thompson 7' floating Jump Shot (2 PTS) (Z. LaVine 1 AST),"[202684, 203897]",1610612741.0,CHI,floating,,,Thompson,T. Thompson,,,,,7.64,Made,2.0,Z. LaVine,203897.0,1.0,,,,,,,,,,,,,,,
55,PT07M52.00S,2022-03-05T00:52:09.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.1268068331143235,53.431372549019606,1610612749,10,13,2022-03-05T00:52:23Z,520000,-17.0,5.0,1,left,G. Antetokounmpo driving Layup (3 PTS) (K. Middleton 2 AST),"[203507, 203114]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,1.79,Made,3.0,K. Middleton,203114.0,2.0,,,,,,,,,,,,,,,
57,PT07M26.00S,2022-03-05T00:52:38.2Z,1,REGULAR,turnover,out-of-bounds,[],201942,,,1610612741,10,13,2022-03-05T00:52:52Z,540000,,,0,,D. DeRozan bad pass out-of-bounds TURNOVER (1 TO),[201942],1610612741.0,CHI,bad pass,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,2534.0,,,,,1.0,,,,,
59,PT07M26.00S,2022-03-05T00:52:40.9Z,1,REGULAR,substitution,out,[],1626171,,,1610612749,10,13,2022-03-05T00:52:47Z,550000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M26.00S,2022-03-05T00:52:40.9Z,1,REGULAR,substitution,in,[],201586,,,1610612749,10,13,2022-03-05T00:52:47Z,560000,,,0,,SUB in: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M16.00S,2022-03-05T00:53:05.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201586,30.831143232588698,28.921568627450984,1610612749,10,13,2022-03-05T00:53:10Z,570000,105.0,237.0,1,left,MISS S. Ibaka 25' 3PT,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,25.97,Missed,,,,,,,,,,,,,,,,,,,
62,PT07M12.00S,2022-03-05T00:53:09.3Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,10,13,2022-03-05T00:53:10Z,580000,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,61.0,1.0,1.0,0.0,,,,,,,,,,,
63,PT07M04.00S,2022-03-05T00:53:16.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,94.43166885676742,53.92156862745098,1610612741,12,13,2022-03-05T00:53:20Z,590000,20.0,0.0,1,right,Z. LaVine driving Layup (6 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,1.96,Made,6.0,,,,,,,,,,,,,,,,,,
64,PT06M56.00S,2022-03-05T00:53:24.2Z,1,REGULAR,3pt,Jump Shot,[],201950,31.750985545335087,58.333333333333336,1610612749,12,16,2022-03-05T00:53:45Z,600000,-42.0,246.0,1,left,J. Holiday 24' 3PT step back (3 PTS),[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,24.95,Made,3.0,,,,,,,,,,,,,,,,,,
65,PT06M44.00S,2022-03-05T00:53:36.1Z,1,REGULAR,3pt,Jump Shot,[],203897,67.09921156373193,57.59803921568627,1610612741,12,16,2022-03-05T00:53:42Z,610000,38.0,257.0,1,right,MISS Z. LaVine 25' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,25.96,Missed,,,,,,,,,,,,,,,,,,,
66,PT06M40.00S,2022-03-05T00:53:40.1Z,1,REGULAR,rebound,defensive,[],201586,,,1610612749,12,16,2022-03-05T00:53:42Z,620000,,,0,,S. Ibaka REBOUND (Off:0 Def:1),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,,,,
67,PT06M35.00S,2022-03-05T00:53:44.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203507,32.14520367936925,37.00980392156863,1610612749,12,16,2022-03-05T00:54:49Z,630000,65.0,250.0,1,left,MISS G. Antetokounmpo 25' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,,
68,PT06M31.00S,2022-03-05T00:53:49.3Z,1,REGULAR,rebound,offensive,[],201950,,,1610612749,12,16,2022-03-05T00:53:49Z,640000,,,0,,J. Holiday REBOUND (Off:1 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,67.0,2.0,1.0,1.0,,,,,,,,,,,
69,PT06M30.00S,2022-03-05T00:53:50.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201950,5.863994743758213,46.568627450980394,1610612749,12,18,2022-03-05T00:53:57Z,650000,17.0,3.0,1,left,J. Holiday driving Layup (5 PTS),[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,1.74,Made,5.0,,,,,,,,,,,,,,,,,,
70,PT06M30.00S,2022-03-05T00:53:54.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,12,18,2022-03-05T00:53:54Z,660000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M30.00S,2022-03-05T00:56:31.1Z,1,REGULAR,substitution,out,[],202684,,,1610612741,12,18,2022-03-05T00:56:57Z,670000,,,0,,SUB out: T. Thompson,[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M30.00S,2022-03-05T00:56:31.1Z,1,REGULAR,substitution,out,[],201942,,,1610612741,12,18,2022-03-05T00:56:57Z,680000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M30.00S,2022-03-05T00:56:31.1Z,1,REGULAR,substitution,in,[],1629632,,,1610612741,12,18,2022-03-05T00:56:57Z,690000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M30.00S,2022-03-05T00:56:31.1Z,1,REGULAR,substitution,in,[],1629750,,,1610612741,12,18,2022-03-05T00:56:57Z,700000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M15.00S,2022-03-05T00:57:33.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,89.56964520367937,49.26470588235294,1610612741,14,18,2022-03-05T00:57:38Z,710000,-4.0,46.0,1,right,N. Vucevic turnaround Hook (4 PTS) (Z. LaVine 2 AST),"[202696, 203897]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,4.57,Made,4.0,Z. LaVine,203897.0,2.0,,,,,,,,,,,,,,,
77,PT06M01.00S,2022-03-05T00:57:47.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,6.915243101182654,61.274509803921575,1610612749,14,18,2022-03-05T00:57:50Z,730000,-56.0,13.0,1,left,MISS J. Holiday turnaround Shot,[201950],1610612749.0,MIL,turnaround,,,Holiday,J. Holiday,,,,,5.78,Missed,,,,,,,,,,,,,,,,,,,
78,PT06M00.00S,2022-03-05T00:57:48.2Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,14,18,2022-03-05T00:57:50Z,740000,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,77.0,2.0,2.0,0.0,,,,,,,,,,,
79,PT05M57.00S,2022-03-05T00:57:51.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,74.45795006570303,15.441176470588236,1610612741,14,18,2022-03-05T00:57:56Z,750000,-173.0,188.0,1,right,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,25.51,Missed,,,,,,,,,,,,,,,,,,,
80,PT05M54.00S,2022-03-05T00:57:54.8Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612749,14,18,2022-03-05T00:57:56Z,760000,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,79.0,1.0,1.0,0.0,,,,,,,,,,,
81,PT05M48.00S,2022-03-05T00:58:05.0Z,1,REGULAR,foul,offensive,[],203114,,,1610612749,14,18,2022-03-05T00:58:17Z,770000,,,0,,K. Middleton offensive FOUL (1 PF),"[203114, 1629632]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,2534.0,1.0,0.0,White,1629632.0,,,,,,
83,PT05M48.00S,2022-03-05T00:58:05.0Z,1,REGULAR,turnover,offensive foul,[],203114,,,1610612749,14,18,2022-03-05T00:58:05Z,790000,,,0,,K. Middleton offensive foul TURNOVER (2 TO),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,2534.0,,,,,2.0,,,,,
84,PT05M38.00S,2022-03-05T00:58:24.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202696,84.31340341655716,48.77450980392157,1610612741,16,18,2022-03-05T00:58:35Z,800000,-6.0,95.0,1,right,N. Vucevic 9' floating Jump Shot (6 PTS) (Z. LaVine 3 AST),"[202696, 203897]",1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,9.52,Made,6.0,Z. LaVine,203897.0,3.0,,,,,,,,,,,,,,,
86,PT05M26.00S,2022-03-05T00:58:37.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,5.206964520367937,47.30392156862745,1610612749,16,20,2022-03-05T00:59:09Z,820000,13.0,-4.0,1,left,G. Antetokounmpo cutting Layup (5 PTS) (K. Middleton 3 AST),"[203507, 203114]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,1.4,Made,5.0,K. Middleton,203114.0,3.0,,,,,,,,,,,,,,,
88,PT05M08.00S,2022-03-05T00:58:54.5Z,1,REGULAR,2pt,Jump Shot,[],203897,77.34888304862024,66.42156862745098,1610612741,18,20,2022-03-05T00:59:01Z,840000,82.0,160.0,1,right,Z. LaVine 18' fadeaway Jump Shot (8 PTS),[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,18.02,Made,8.0,,,,,,,,,,,,,,,,,,
89,PT04M57.00S,2022-03-05T00:59:05.5Z,1,REGULAR,2pt,Jump Shot,[],201586,25.969119579500656,63.970588235294116,1610612749,18,20,2022-03-05T00:59:12Z,850000,-70.0,192.0,1,left,MISS S. Ibaka 20' Jump Shot,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,20.4,Missed,,,,,,,,,,,,,,,,,,,
90,PT04M57.00S,2022-03-05T00:59:05.5Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,18,20,2022-03-05T00:59:12Z,860000,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,89.0,3.0,3.0,0.0,,,,,,,,,,,
91,PT04M46.00S,2022-03-05T00:59:17.1Z,1,REGULAR,2pt,Jump Shot,[],203897,76.16622864651774,27.450980392156865,1610612741,20,20,2022-03-05T00:59:21Z,870000,-113.0,172.0,1,right,Z. LaVine 20' step back Jump Shot (10 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,20.52,Made,10.0,,,,,,,,,,,,,,,,,,
92,PT04M27.00S,2022-03-05T00:59:42.4Z,1,REGULAR,foul,offensive,[],203114,,,1610612749,20,20,2022-03-05T01:00:07Z,880000,,,0,,K. Middleton off-the-ball offensive FOUL (2 PF),"[203114, 202696]",1610612749.0,MIL,off-the-ball,,,Middleton,K. Middleton,,,,,,,,,,,,,,,1626301.0,2.0,0.0,Vucevic,202696.0,,,,,,
94,PT04M27.00S,2022-03-05T00:59:42.4Z,1,REGULAR,turnover,offensive foul,[],203114,,,1610612749,20,20,2022-03-05T00:59:42Z,900000,,,0,,K. Middleton offensive foul TURNOVER (3 TO),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,1626301.0,,,,,3.0,,,,,
95,PT04M27.00S,2022-03-05T00:59:54.3Z,1,REGULAR,substitution,out,[],201950,,,1610612741,20,20,2022-03-05T01:00:04Z,910000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
