actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2021-11-28T01:10:39.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2021-11-28T01:10:39Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2021-11-28T01:10:41.0Z,1,REGULAR,jumpball,recovered,[],200782,,,1610612748,0,0,2021-11-28T01:10:41Z,40000,,,0,,Jump Ball B. Adebayo vs. N. Vucevic: Tip to P. Tucker,"[200782, 1628389, 202696]",1610612748.0,MIA,startperiod,P. Tucker,200782.0,Tucker,P. Tucker,Adebayo,1628389.0,Vucevic,202696.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2021-11-28T01:10:58.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,80.3712220762155,51.9607843137255,1610612748,0,2,2021-11-28T01:11:04Z,70000,10.0,132.0,1,right,K. Lowry 13' driving floating Jump Shot (2 PTS) (B. Adebayo 1 AST),"[200768, 1628389]",1610612748.0,MIA,driving floating,,,Lowry,K. Lowry,,,,,13.24,Made,2.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,,,,,,
9,PT11M22.00S,2021-11-28T01:11:16.2Z,1,REGULAR,turnover,bad pass,[],201942,,,1610612741,0,2,2021-11-28T01:11:20Z,90000,,,0,,D. DeRozan bad pass TURNOVER (1 TO),"[201942, 200768]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,1.0,Lowry,200768.0,,,,,,,,,,,,
10,PT11M22.00S,2021-11-28T01:11:16.2Z,1,REGULAR,steal,,[],200768,,,1610612748,0,2,2021-11-28T01:11:17Z,100000,,,0,,K. Lowry STEAL (1 STL),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
11,PT11M18.00S,2021-11-28T01:11:19.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",200768,94.1688567674113,49.50980392156863,1610612748,0,4,2021-11-28T01:11:45Z,110000,-2.0,2.0,1,right,K. Lowry running Layup (4 PTS) (B. Adebayo 2 AST),"[200768, 1628389]",1610612748.0,MIA,running,,,Lowry,K. Lowry,,,,,0.34,Made,4.0,B. Adebayo,1628389.0,2.0,,,,,,,,,,,,,,,
13,PT11M02.00S,2021-11-28T01:11:35.5Z,1,REGULAR,turnover,lost ball,[],202696,,,1610612741,0,4,2021-11-28T01:11:39Z,130000,,,0,,N. Vucevic lost ball TURNOVER (1 TO),"[202696, 1629130]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,1.0,Robinson,1629130.0,,,,,,,,,,,,
14,PT11M02.00S,2021-11-28T01:11:35.5Z,1,REGULAR,steal,,[],1629130,,,1610612748,0,4,2021-11-28T01:22:27Z,140000,,,0,,D. Robinson STEAL (1 STL),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
15,PT10M51.00S,2021-11-28T01:11:47.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202710,75.77201051248358,22.058823529411764,1610612748,0,4,2021-11-28T01:40:48Z,150000,-140.0,175.0,1,right,MISS J. Butler 22' pullup Shot,[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,22.41,Missed,,,,,,,,,,,,,,,,,,,
16,PT10M48.00S,2021-11-28T01:11:50.0Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,0,4,2021-11-28T01:11:52Z,160000,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,
