actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
18,PT10M36.00S,2022-02-06T20:44:03.0Z,1,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,3,7,2022-02-06T20:44:03Z,170000,,,0,,J. Embiid Free Throw 1 of 1 (5 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
19,PT10M27.00S,2022-02-06T20:44:13.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,18.084756898817346,37.254901960784316,1610612741,5,7,2022-02-06T20:44:18Z,180000,64.0,117.0,1,left,D. DeRozan 13' pullup Jump Shot (2 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,13.37,Made,2.0,,,,,,,,,,,,,,,,,,
21,PT10M09.00S,2022-02-06T20:44:33.8Z,1,REGULAR,turnover,double dribble,[],203954,,,1610612755,5,7,2022-02-06T20:44:39Z,190000,,,0,,J. Embiid double dribble TURNOVER (1 TO),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,200832.0,,,,,1.0,,,
22,PT09M48.00S,2022-02-06T20:45:03.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202696,5.075558475689881,51.9607843137255,1610612741,7,7,2022-02-06T20:45:13Z,200000,-10.0,-5.0,1,left,N. Vucevic driving Layup (2 PTS) (D. DeRozan 1 AST),"[202696, 201942]",1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,1.09,Made,2.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,,,,,
24,PT09M39.00S,2022-02-06T20:45:12.5Z,1,REGULAR,3pt,Jump Shot,[],202699,88.38699080157687,95.83333333333334,1610612755,7,7,2022-02-06T20:45:46Z,220000,229.0,57.0,1,right,MISS T. Harris step back 3PT,[202699],1610612755.0,PHI,step back,,,Harris,T. Harris,,,,,23.61,Missed,,,,,,,,,,,,,,,,,,,
25,PT09M36.00S,2022-02-06T20:45:15.5Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612741,7,7,2022-02-06T20:45:23Z,230000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:1),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,
26,PT09M32.00S,2022-02-06T20:45:19.0Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630245,17.821944809461236,45.588235294117645,1610612741,7,7,2022-02-06T20:50:16Z,240000,22.0,115.0,1,left,MISS A. Dosunmu 11' pullup Shot,[1630245],1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,11.71,Missed,,,,,,,,,,,,,,,,,,,
27,PT09M29.00S,2022-02-06T20:45:22.0Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,7,7,2022-02-06T20:45:29Z,250000,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,
28,PT09M20.00S,2022-02-06T20:45:30.5Z,1,REGULAR,3pt,Jump Shot,[],203954,67.62483574244416,26.96078431372549,1610612755,7,10,2022-02-06T20:45:35Z,260000,-115.0,252.0,1,right,J. Embiid 27' 3PT  (8 PTS) (T. Maxey 2 AST),"[203954, 1630178]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,27.69,Made,8.0,T. Maxey,1630178.0,2.0,,,,,,,,,,,,,,,
30,PT09M08.00S,2022-02-06T20:45:43.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,18.610381077529567,39.21568627450981,1610612741,9,10,2022-02-06T20:45:49Z,280000,54.0,122.0,1,left,D. DeRozan 13' fadeaway Jump Shot (4 PTS),[201942],1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,13.37,Made,4.0,,,,,,,,,,,,,,,,,,
31,PT08M53.00S,2022-02-06T20:46:02.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,9,10,2022-02-06T20:46:02Z,290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT08M44.00S,2022-02-06T20:46:21.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,94.03745072273325,49.50980392156863,1610612755,9,12,2022-02-06T20:46:26Z,300000,-2.0,4.0,1,right,J. Embiid driving Layup (10 PTS) (T. Maxey 3 AST),"[203954, 1630178]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,0.43,Made,10.0,T. Maxey,1630178.0,3.0,,,,,,,,,,,,,,,
34,PT08M21.00S,2022-02-06T20:46:44.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201942,5.732588699080158,47.794117647058826,1610612741,11,12,2022-02-06T20:46:48Z,320000,11.0,1.0,1,left,D. DeRozan cutting Layup (6 PTS) (N. Vucevic 2 AST),"[201942, 202696]",1610612741.0,CHI,cutting,,,DeRozan,D. DeRozan,,,,,1.11,Made,6.0,N. Vucevic,202696.0,2.0,,,,,,,,,,,,,,,
36,PT07M59.00S,2022-02-06T20:47:08.4Z,1,REGULAR,turnover,out-of-bounds,[],203552,,,1610612755,11,12,2022-02-06T20:47:14Z,340000,,,0,,S. Curry bad pass out-of-bounds TURNOVER (1 TO),[203552],1610612755.0,PHI,bad pass,,,Curry,S. Curry,,,,,,,,,,,,,,,,,200832.0,,,,,1.0,,,
37,PT07M59.00S,2022-02-06T20:47:15.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,11,12,2022-02-06T20:47:17Z,350000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT07M45.00S,2022-02-06T20:50:20.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202696,10.85742444152431,61.76470588235294,1610612741,13,12,2022-02-06T20:50:26Z,360000,-59.0,50.0,1,left,N. Vucevic 7' floating Jump Shot (4 PTS) (A. Dosunmu 1 AST),"[202696, 1630245]",1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,7.69,Made,4.0,A. Dosunmu,1630245.0,1.0,,,,,,,,,,,,,,,
40,PT07M28.00S,2022-02-06T20:50:37.1Z,1,REGULAR,2pt,Jump Shot,[],203552,79.31997371879106,77.94117647058823,1610612755,13,14,2022-02-06T20:50:41Z,380000,140.0,142.0,1,right,S. Curry 19' pullup Jump Shot (2 PTS) (J. Embiid 1 AST),"[203552, 203954]",1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,19.91,Made,2.0,J. Embiid,203954.0,1.0,,,,,,,,,,,,,,,
42,PT07M08.00S,2022-02-06T20:50:57.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201942,5.601182654402102,47.794117647058826,1610612741,15,14,2022-02-06T20:51:08Z,400000,11.0,0.0,1,left,D. DeRozan driving reverse Layup (8 PTS) (N. Vucevic 3 AST),"[201942, 202696]",1610612741.0,CHI,driving reverse,,,DeRozan,D. DeRozan,,,,,1.1,Made,8.0,N. Vucevic,202696.0,3.0,,,,,,,,,,,,,,,
43,PT06M52.00S,2022-02-06T20:51:16.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,15,14,2022-02-06T20:51:16Z,410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT06M48.00S,2022-02-06T20:51:30.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,81.94809461235218,63.23529411764706,1610612755,15,16,2022-02-06T20:51:35Z,420000,66.0,117.0,1,right,J. Embiid 13' pullup Jump Shot (12 PTS) (T. Maxey 4 AST),"[203954, 1630178]",1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,13.46,Made,12.0,T. Maxey,1630178.0,4.0,,,,,,,,,,,,,,,
47,PT06M26.00S,2022-02-06T20:51:52.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,5.338370565045992,47.30392156862745,1610612741,17,16,2022-02-06T20:51:56Z,440000,13.0,-2.0,1,left,J. Green driving Layup (2 PTS),[1629750],1610612741.0,CHI,driving,,,Green,J. Green,,,,,1.37,Made,2.0,,,,,,,,,,,,,,,,,,
48,PT06M04.00S,2022-02-06T20:52:13.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201980,91.14651773981603,51.470588235294116,1610612755,17,16,2022-02-06T20:52:19Z,450000,7.0,31.0,1,right,MISS D. Green driving Layup - blocked,"[201980, 1629750]",1610612755.0,PHI,driving,,,Green,D. Green,,,,,3.16,Missed,,,,,Green,1629750.0,,,,,,,,,,,,,
49,PT06M04.00S,2022-02-06T20:52:13.9Z,1,REGULAR,block,,[],1629750,,,1610612755,17,16,2022-02-06T20:52:35Z,460000,,,0,,J. Green BLOCK (1 BLK),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT06M01.00S,2022-02-06T20:52:16.9Z,1,REGULAR,rebound,offensive,[],202699,,,1610612755,17,16,2022-02-06T20:52:19Z,470000,,,0,,T. Harris REBOUND (Off:1 Def:0),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,48.0,1.0,0.0,1.0,,,,,,,,,
51,PT05M56.00S,2022-02-06T20:52:22.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203552,80.3712220762155,90.93137254901961,1610612755,17,16,2022-02-06T20:52:30Z,480000,205.0,132.0,1,right,MISS S. Curry 24' 3PT,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,24.36,Missed,,,,,,,,,,,,,,,,,,,
52,PT05M52.00S,2022-02-06T20:52:26.3Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,17,16,2022-02-06T20:52:30Z,490000,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,51.0,1.0,1.0,0.0,,,,,,,,,
53,PT05M44.00S,2022-02-06T20:52:33.9Z,1,REGULAR,3pt,Jump Shot,[],1628972,3.7614980289093296,94.85294117647058,1610612741,17,16,2022-02-06T20:52:42Z,500000,-224.0,-17.0,1,left,MISS T. Brown Jr. 3PT,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,22.5,Missed,,,,,,,,,,,,,,,,,,,
54,PT05M40.00S,2022-02-06T20:52:37.9Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,17,16,2022-02-06T20:52:42Z,510000,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,53.0,2.0,2.0,0.0,,,,,,,,,
55,PT05M32.00S,2022-02-06T20:52:46.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203552,81.42247043363994,46.07843137254902,1610612755,17,18,2022-02-06T20:52:52Z,520000,-20.0,122.0,1,right,S. Curry 12' step back Jump Shot (4 PTS),[203552],1610612755.0,PHI,step back,,,Curry,S. Curry,,,,,12.37,Made,4.0,,,,,,,,,,,,,,,,,,
56,PT05M15.00S,2022-02-06T20:53:03.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,15.456636005256241,45.34313725490196,1610612741,17,18,2022-02-06T20:53:07Z,530000,23.0,93.0,1,left,MISS D. DeRozan 9' driving floating Shot,[201942],1610612741.0,CHI,driving floating,,,DeRozan,D. DeRozan,,,,,9.57,Missed,,,,,,,,,,,,,,,,,,,
57,PT05M12.00S,2022-02-06T20:53:06.2Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,17,18,2022-02-06T20:53:07Z,540000,,,0,,T. Harris REBOUND (Off:1 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,56.0,2.0,1.0,1.0,,,,,,,,,
58,PT05M05.00S,2022-02-06T20:53:13.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,86.94152431011827,45.34313725490196,1610612755,17,18,2022-02-06T20:53:16Z,550000,-23.0,70.0,1,right,MISS T. Harris 7' driving floating Shot,[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,7.4,Missed,,,,,,,,,,,,,,,,,,,
59,PT05M03.00S,2022-02-06T20:53:15.1Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,17,18,2022-02-06T20:53:16Z,560000,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,58.0,2.0,2.0,0.0,,,,,,,,,
61,PT05M03.00S,2022-02-06T20:53:19.4Z,1,REGULAR,turnover,traveling,[],1630245,,,1610612741,17,18,2022-02-06T20:53:30Z,580000,,,0,,A. Dosunmu traveling TURNOVER (1 TO),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,201245.0,,,,,1.0,,,
62,PT05M03.00S,2022-02-06T20:53:24.6Z,1,REGULAR,substitution,out,[],201942,,,1610612755,17,18,2022-02-06T20:53:43Z,590000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT05M03.00S,2022-02-06T20:53:24.6Z,1,REGULAR,substitution,out,[],1629750,,,1610612755,17,18,2022-02-06T20:53:43Z,600000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M03.00S,2022-02-06T20:53:24.6Z,1,REGULAR,substitution,out,[],202699,,,1610612755,17,18,2022-02-06T20:53:43Z,610000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M03.00S,2022-02-06T20:53:24.6Z,1,REGULAR,substitution,in,[],1629744,,,1610612755,17,18,2022-02-06T20:53:43Z,620000,,,0,,SUB in: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT05M03.00S,2022-02-06T20:53:24.6Z,1,REGULAR,substitution,in,[],1630792,,,1610612755,17,18,2022-02-06T20:53:43Z,630000,,,0,,SUB in: M. Hill,[1630792],1610612741.0,CHI,,,,Hill,M. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M03.00S,2022-02-06T20:53:24.6Z,1,REGULAR,substitution,in,[],1627777,,,1610612755,17,18,2022-02-06T20:53:43Z,640000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT04M54.00S,2022-02-06T20:53:49.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203552,73.9323258869908,13.970588235294118,1610612755,17,18,2022-02-06T20:54:01Z,650000,-180.0,193.0,1,right,MISS S. Curry 26' 3PT,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,,
69,PT04M50.00S,2022-02-06T20:53:53.5Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,17,18,2022-02-06T20:54:01Z,660000,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,68.0,1.0,1.0,0.0,,,,,,,,,
70,PT04M45.00S,2022-02-06T20:53:58.5Z,1,REGULAR,turnover,bad pass,[],202696,,,1610612741,17,18,2022-02-06T20:54:04Z,670000,,,0,,N. Vucevic bad pass TURNOVER (1 TO),"[202696, 1630178]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,1.0,Maxey,1630178.0,
71,PT04M45.00S,2022-02-06T20:53:58.5Z,1,REGULAR,steal,,[],1630178,,,1610612755,17,18,2022-02-06T20:54:01Z,680000,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT04M37.00S,2022-02-06T20:54:15.0Z,1,REGULAR,foul,technical,['1freethrow'],1630792,,,1610612755,17,18,2022-02-06T20:54:23Z,690000,,,0,,M. Hill defensive-3-second technical FOUL (1 Tech),[1630792],1610612741.0,CHI,defensive-3-second,,,Hill,M. Hill,,,,,,,,,,,,,,,,,2005.0,0.0,1.0,,,,,,
73,PT04M37.00S,2022-02-06T20:54:33.6Z,1,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,17,18,2022-02-06T20:54:33Z,700000,,,0,,MISS J. Embiid technical Free Throw 1 of 1,[203954],1610612755.0,PHI,technical,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,,
74,PT04M37.00S,2022-02-06T20:54:33.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,17,18,2022-02-06T20:54:33Z,710000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,73.0,,,,,,,,,,,,
75,PT04M27.00S,2022-02-06T20:54:51.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630178,84.70762155059133,73.0392156862745,1610612755,17,20,2022-02-06T20:54:55Z,720000,115.0,91.0,1,right,T. Maxey 14' pullup Jump Shot (2 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,14.69,Made,2.0,,,,,,,,,,,,,,,,,,
76,PT04M04.00S,2022-02-06T20:55:14.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,6.521024967148489,54.166666666666664,1610612741,17,20,2022-02-06T20:55:18Z,730000,-21.0,9.0,1,left,MISS A. Dosunmu driving Layup - blocked,"[1630245, 203954]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,2.26,Missed,,,,,Embiid,203954.0,,,,,,,,,,,,,
77,PT04M04.00S,2022-02-06T20:55:14.7Z,1,REGULAR,block,,[],203954,,,1610612741,17,20,2022-02-06T20:55:16Z,740000,,,0,,J. Embiid BLOCK (1 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M01.00S,2022-02-06T20:55:17.7Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612755,17,20,2022-02-06T20:55:18Z,750000,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,76.0,1.0,1.0,0.0,,,,,,,,,
79,PT03M43.00S,2022-02-06T20:55:35.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,85.3646517739816,65.19607843137256,1610612755,17,20,2022-02-06T20:55:43Z,760000,76.0,85.0,1,right,MISS J. Embiid 11' turnaround fadeaway Shot,[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,11.41,Missed,,,,,,,,,,,,,,,,,,,
80,PT03M39.00S,2022-02-06T20:55:39.1Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612741,17,20,2022-02-06T20:55:43Z,770000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:2),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,79.0,2.0,2.0,0.0,,,,,,,,,
81,PT03M31.00S,2022-02-06T20:55:46.8Z,1,REGULAR,3pt,Jump Shot,[],1630245,25.04927726675427,85.29411764705883,1610612741,17,20,2022-02-06T20:55:52Z,780000,-176.0,183.0,1,left,MISS A. Dosunmu 25' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,,
82,PT03M28.00S,2022-02-06T20:55:49.8Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,17,20,2022-02-06T20:55:52Z,790000,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,81.0,2.0,2.0,0.0,,,,,,,,,
83,PT03M14.00S,2022-02-06T20:56:04.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203552,94.1688567674113,58.08823529411765,1610612755,17,20,2022-02-06T20:56:08Z,800000,40.0,2.0,1,right,MISS S. Curry driving floating bank Shot,[203552],1610612755.0,PHI,driving floating bank,,,Curry,S. Curry,,,,,4.05,Missed,,,,,,,,,,,,,,,,,,,
84,PT03M12.00S,2022-02-06T20:56:06.3Z,1,REGULAR,rebound,defensive,[],1629744,,,1610612741,17,20,2022-02-06T20:56:08Z,810000,,,0,,M. Thomas REBOUND (Off:0 Def:1),[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,83.0,1.0,1.0,0.0,,,,,,,,,
85,PT03M02.00S,2022-02-06T20:56:16.0Z,1,REGULAR,3pt,Jump Shot,[],1630792,28.597240473061763,73.0392156862745,1610612741,17,20,2022-02-06T20:56:20Z,820000,-115.0,216.0,1,left,MISS M. Hill 24' 3PT,[1630792],1610612741.0,CHI,,,,Hill,M. Hill,,,,,24.51,Missed,,,,,,,,,,,,,,,,,,,
86,PT02M59.00S,2022-02-06T20:56:19.0Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612755,17,20,2022-02-06T20:56:20Z,830000,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,85.0,2.0,2.0,0.0,,,,,,,,,
87,PT02M50.00S,2022-02-06T20:56:28.4Z,1,REGULAR,3pt,Jump Shot,[],1630178,73.80091984231275,83.82352941176471,1610612755,17,23,2022-02-06T20:56:33Z,840000,169.0,194.0,1,right,T. Maxey 25' 3PT pullup (5 PTS) (J. Embiid 2 AST),"[1630178, 203954]",1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,25.72,Made,5.0,J. Embiid,203954.0,2.0,,,,,,,,,,,,,,,
89,PT02M41.00S,2022-02-06T20:56:49.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,17,23,2022-02-06T20:56:49Z,860000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
