actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
17,PT10M23.00S,2021-11-30T01:12:10.4Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,5,2,2021-11-30T01:12:13Z,170000,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
18,PT10M18.00S,2021-11-30T01:12:16.6Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],203897,19.267411300919843,70.83333333333334,1610612741,5,2,2021-11-30T01:12:25Z,180000,-104.0,129.0,1,left,MISS Z. LaVine 16' pullup Shot,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,16.55,Missed,,,,,,,,,,,,,,,,,,,
19,PT10M13.00S,2021-11-30T01:12:21.6Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,5,2,2021-11-30T01:12:25Z,190000,,,0,,L. Ball REBOUND (Off:1 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,18.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
20,PT10M11.00S,2021-11-30T01:12:28.7Z,1,REGULAR,foul,personal,[],201942,,,1610612766,5,2,2021-11-30T01:12:34Z,200000,,,0,,D. DeRozan personal FOUL (1 PF),"[201942, 1626179]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Rozier,1626179.0,,,,,,
22,PT10M04.00S,2021-11-30T01:12:43.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,80.23981603153744,50.98039215686274,1610612766,5,2,2021-11-30T01:12:49Z,220000,5.0,133.0,1,right,MISS G. Hayward 13' driving floating Shot,[202330],1610612766.0,CHA,driving floating,,,Hayward,G. Hayward,,,,,13.33,Missed,,,,,,,,,,,,,,,,,,,
23,PT10M00.00S,2021-11-30T01:12:47.8Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,5,2,2021-11-30T01:12:49Z,230000,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
24,PT09M57.00S,2021-11-30T01:12:50.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628366,17.821944809461236,5.392156862745098,1610612741,8,2,2021-11-30T01:20:28Z,240000,223.0,115.0,1,left,L. Ball 25' 3PT running (6 PTS) (Z. LaVine 2 AST),"[1628366, 203897]",1610612741.0,CHI,running,,,Ball,L. Ball,,,,,25.09,Made,,,,,6.0,Z. LaVine,203897.0,2.0,,,,,,,,,,,
27,PT09M41.00S,2021-11-30T01:13:13.3Z,1,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,8,2,2021-11-30T01:13:20Z,270000,,,0,,L. Ball bad pass out-of-bounds TURNOVER (1 TO),[1630163],1610612766.0,CHA,bad pass,,,Ball,L. Ball,,,,,,,,,,,,,,,1146.0,,,,,1.0,,,,,
28,PT09M23.00S,2021-11-30T01:13:31.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201942,9.017739816031538,4.166666666666666,1610612741,8,2,2021-11-30T01:13:35Z,280000,229.0,32.0,1,left,MISS D. DeRozan 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,23.15,Missed,,,,,,,,,,,,,,,,,,,
29,PT09M21.00S,2021-11-30T01:13:33.7Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612766,8,2,2021-11-30T01:13:35Z,290000,,,0,,N. Richards REBOUND (Off:0 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
30,PT09M09.00S,2021-11-30T01:13:45.8Z,1,REGULAR,3pt,Jump Shot,[],1630163,66.3107752956636,32.59803921568628,1610612766,8,2,2021-11-30T01:21:18Z,300000,-87.0,264.0,1,right,MISS L. Ball 27' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,27.82,Missed,,,,,,,,,,,,,,,,,,,
31,PT09M05.00S,2021-11-30T01:13:49.8Z,1,REGULAR,rebound,defensive,[],1628366,,,1610612741,8,2,2021-11-30T01:13:50Z,310000,,,0,,L. Ball REBOUND (Off:0 Def:1),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
32,PT09M04.00S,2021-11-30T01:13:51.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629750,5.995400788436268,50.49019607843137,1610612741,10,2,2021-11-30T01:22:06Z,320000,-2.0,4.0,1,left,J. Green running Layup (2 PTS) (L. Ball 1 AST),"[1629750, 1628366]",1610612741.0,CHI,running,,,Green,J. Green,,,,,0.46,Made,,,,,2.0,L. Ball,1628366.0,1.0,,,,,,,,,,,
34,PT09M04.00S,2021-11-30T01:14:01.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,10,2,2021-11-30T01:14:01Z,340000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,PT08M46.00S,2021-11-30T01:17:09.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,80.23981603153744,51.470588235294116,1610612766,10,4,2021-11-30T01:22:41Z,350000,7.0,133.0,1,right,T. Rozier 13' pullup Jump Shot (2 PTS),[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,13.34,Made,,,,,2.0,,,,,,,,,,,,,,
36,PT08M31.00S,2021-11-30T01:17:27.7Z,1,REGULAR,foul,personal,[],1630163,,,1610612741,10,4,2021-11-30T01:17:42Z,360000,,,0,,L. Ball personal FOUL (1 PF),"[1630163, 1628366]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,1146.0,1.0,0.0,Ball,1628366.0,,,,,,
38,PT08M31.00S,2021-11-30T01:17:44.6Z,1,REGULAR,substitution,out,[],1630208,,,1610612741,10,4,2021-11-30T01:17:47Z,380000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M31.00S,2021-11-30T01:17:44.6Z,1,REGULAR,substitution,in,[],1629023,,,1610612741,10,4,2021-11-30T01:17:47Z,390000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT08M26.00S,2021-11-30T01:17:50.9Z,1,REGULAR,2pt,Jump Shot,[],201942,20.581471747700395,29.65686274509804,1610612741,10,4,2021-11-30T01:17:56Z,400000,102.0,141.0,1,left,MISS D. DeRozan 17' pullup Shot - blocked,"[201942, 202330]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,17.39,Missed,,,,,,,,,,,,,,,Hayward,202330.0,,,
41,PT08M26.00S,2021-11-30T01:17:50.9Z,1,REGULAR,block,,[],202330,,,1610612741,10,4,2021-11-30T01:17:54Z,410000,,,0,,G. Hayward BLOCK (1 BLK),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT08M21.00S,2021-11-30T01:17:55.9Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,10,4,2021-11-30T01:17:56Z,420000,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
43,PT08M15.00S,2021-11-30T01:18:03.5Z,1,REGULAR,turnover,out-of-bounds,[],202330,,,1610612766,10,4,2021-11-30T01:18:09Z,430000,,,0,,G. Hayward lost ball out-of-bounds TURNOVER (1 TO),[202330],1610612766.0,CHA,lost ball,,,Hayward,G. Hayward,,,,,,,,,,,,,,,1627962.0,,,,,1.0,,,,,
44,PT08M00.00S,2021-11-30T01:18:23.1Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202696,11.514454664914586,50.245098039215684,1610612741,10,4,2021-11-30T01:18:27Z,440000,-1.0,56.0,1,left,MISS N. Vucevic driving Hook,[202696],1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,5.57,Missed,,,,,,,,,,,,,,,,,,,
45,PT07M59.00S,2021-11-30T01:18:24.1Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,10,4,2021-11-30T01:18:27Z,450000,,,0,,L. Ball REBOUND (Off:1 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,44.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
46,PT07M48.00S,2021-11-30T01:18:35.2Z,1,REGULAR,turnover,bad pass,[],1626179,,,1610612766,10,4,2021-11-30T01:18:42Z,460000,,,0,,T. Rozier bad pass TURNOVER (1 TO),"[1626179, 201942]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,1.0,,,DeRozan,201942.0,
47,PT07M48.00S,2021-11-30T01:18:35.2Z,1,REGULAR,steal,,[],201942,,,1610612741,10,4,2021-11-30T01:18:37Z,470000,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M36.00S,2021-11-30T01:18:46.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202696,28.991458607095925,29.166666666666668,1610612741,13,4,2021-11-30T01:18:52Z,480000,104.0,220.0,1,left,N. Vucevic 24' 3PT  (5 PTS) (D. DeRozan 1 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,24.34,Made,,,,,5.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,
50,PT07M28.00S,2021-11-30T01:18:56.1Z,1,REGULAR,3pt,Jump Shot,[],1629023,96.66557161629436,4.166666666666666,1610612766,13,7,2021-11-30T01:19:02Z,500000,-229.0,-21.0,1,right,P. Washington 3PT  (3 PTS) (M. Bridges 1 AST),"[1629023, 1628970]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,23.02,Made,,,,,3.0,M. Bridges,1628970.0,1.0,,,,,,,,,,,
52,PT07M18.00S,2021-11-30T01:19:08.1Z,1,REGULAR,foul,personal,[],1630163,,,1610612741,13,7,2021-11-30T01:19:14Z,520000,,,0,,L. Ball personal FOUL (2 PF),"[1630163, 203897]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,1627529.0,2.0,0.0,LaVine,203897.0,,,,,,
54,PT07M05.00S,2021-11-30T01:19:33.8Z,1,REGULAR,2pt,Jump Shot,[],201942,4.418528252299605,30.88235294117647,1610612741,13,7,2021-11-30T01:26:39Z,540000,96.0,-11.0,1,left,MISS D. DeRozan 9' step back Shot,[201942],1610612741.0,CHI,step back,,,DeRozan,D. DeRozan,,,,,9.62,Missed,,,,,,,,,,,,,,,,,,,
55,PT07M04.00S,2021-11-30T01:19:34.8Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,13,7,2021-11-30T01:26:39Z,550000,,,0,,L. Ball REBOUND (Off:1 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,54.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
56,PT07M02.00S,2021-11-30T01:19:37.7Z,1,REGULAR,turnover,bad pass,[],1630163,,,1610612766,13,7,2021-11-30T01:19:42Z,560000,,,0,,L. Ball bad pass TURNOVER (2 TO),"[1630163, 1629750]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,2.0,,,Green,1629750.0,
57,PT07M02.00S,2021-11-30T01:19:37.7Z,1,REGULAR,steal,,[],1629750,,,1610612741,13,7,2021-11-30T01:19:39Z,570000,,,0,,J. Green STEAL (1 STL),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M57.00S,2021-11-30T01:19:43.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201942,5.338370565045992,45.09803921568628,1610612741,15,7,2021-11-30T01:27:30Z,580000,25.0,-2.0,1,left,D. DeRozan cutting Layup (2 PTS) (Z. LaVine 3 AST),"[201942, 203897]",1610612741.0,CHI,cutting,,,DeRozan,D. DeRozan,,,,,2.46,Made,,,,,2.0,Z. LaVine,203897.0,3.0,,,,,,,,,,,
60,PT06M42.00S,2021-11-30T01:19:57.5Z,1,REGULAR,3pt,Jump Shot,[],1629023,66.5735873850197,49.01960784313725,1610612766,15,10,2021-11-30T01:20:02Z,600000,-5.0,262.0,1,right,P. Washington 26' 3PT  (6 PTS) (L. Ball 1 AST),"[1629023, 1630163]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,26.17,Made,,,,,6.0,L. Ball,1630163.0,1.0,,,,,,,,,,,
62,PT06M18.00S,2021-11-30T01:20:21.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,5.601182654402102,54.166666666666664,1610612741,17,10,2021-11-30T01:20:30Z,620000,-21.0,0.0,1,left,N. Vucevic Layup (7 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,2.08,Made,,,,,7.0,,,,,,,,,,,,,,
64,PT06M07.00S,2021-11-30T01:20:34.8Z,1,REGULAR,turnover,out-of-bounds,[],1629023,,,1610612766,17,10,2021-11-30T01:20:42Z,640000,,,0,,P. Washington bad pass out-of-bounds TURNOVER (1 TO),[1629023],1610612766.0,CHA,bad pass,,,Washington,P. Washington,,,,,,,,,,,,,,,1627529.0,,,,,1.0,,,,,
65,PT06M07.00S,2021-11-30T01:20:39.2Z,1,REGULAR,substitution,out,[],202330,,,1610612741,17,10,2021-11-30T01:20:43Z,650000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M07.00S,2021-11-30T01:20:39.2Z,1,REGULAR,substitution,in,[],1626162,,,1610612741,17,10,2021-11-30T01:20:43Z,660000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M50.00S,2021-11-30T01:21:12.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628366,5.206964520367937,50.98039215686274,1610612741,17,10,2021-11-30T01:28:19Z,670000,-5.0,-4.0,1,left,MISS L. Ball cutting DUNK - blocked,"[1628366, 1628970]",1610612741.0,CHI,cutting,,,Ball,L. Ball,,,,,0.61,Missed,,,,,,,,,,,,,,,Bridges,1628970.0,,,
68,PT05M50.00S,2021-11-30T01:21:12.0Z,1,REGULAR,block,,[],1628970,,,1610612741,17,10,2021-11-30T01:21:14Z,680000,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M48.00S,2021-11-30T01:21:14.0Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,17,10,2021-11-30T01:21:16Z,690000,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,67.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
70,PT05M39.00S,2021-11-30T01:21:22.7Z,1,REGULAR,3pt,Jump Shot,[],1626179,85.62746386333771,95.09803921568627,1610612766,17,13,2021-11-30T01:28:38Z,700000,225.0,83.0,1,right,T. Rozier 24' 3PT step back (5 PTS),[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,24.02,Made,,,,,5.0,,,,,,,,,,,,,,
71,PT05M29.00S,2021-11-30T01:21:32.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,5.863994743758213,50.73529411764706,1610612741,19,13,2021-11-30T01:21:40Z,710000,-4.0,3.0,1,left,Z. LaVine driving Layup (2 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,0.45,Made,,,,,2.0,,,,,,,,,,,,,,
72,PT05M19.00S,2021-11-30T01:21:43.4Z,1,REGULAR,3pt,Jump Shot,[],1626179,76.5604467805519,86.27450980392157,1610612766,19,13,2021-11-30T01:28:57Z,720000,181.0,168.0,1,right,MISS T. Rozier 24' pullup 3PT,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,24.71,Missed,,,,,,,,,,,,,,,,,,,
73,PT05M16.00S,2021-11-30T01:21:46.4Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,19,13,2021-11-30T01:21:46Z,730000,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,72.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
74,PT05M07.00S,2021-11-30T01:21:55.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,16.113666228646515,56.372549019607845,1610612741,19,13,2021-11-30T01:29:17Z,740000,-32.0,99.0,1,left,MISS Z. LaVine 10' turnaround fadeaway Shot,[203897],1610612741.0,CHI,turnaround fadeaway,,,LaVine,Z. LaVine,,,,,10.4,Missed,,,,,,,,,,,,,,,,,,,
75,PT05M06.00S,2021-11-30T01:21:56.5Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,19,13,2021-11-30T01:22:01Z,750000,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,74.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
76,PT04M58.00S,2021-11-30T01:22:05.1Z,1,REGULAR,2pt,Jump Shot,[],1628970,76.42904073587385,26.715686274509803,1610612766,19,13,2021-11-30T01:22:12Z,760000,-116.0,169.0,1,right,MISS M. Bridges 20' pullup Shot,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,20.53,Missed,,,,,,,,,,,,,,,,,,,
77,PT04M55.00S,2021-11-30T01:22:08.1Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,19,13,2021-11-30T01:22:37Z,770000,,,0,,N. Vucevic REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,76.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
78,PT04M46.00S,2021-11-30T01:22:16.1Z,1,REGULAR,2pt,Jump Shot,[],201942,20.71287779237845,48.77450980392157,1610612741,21,13,2021-11-30T01:22:27Z,780000,6.0,142.0,1,left,D. DeRozan 14' pullup Jump Shot (4 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,14.23,Made,,,,,4.0,,,,,,,,,,,,,,
79,PT04M45.00S,2021-11-30T01:22:28.1Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612766,21,13,2021-11-30T01:22:33Z,790000,,,0,,TEAM delay-of-game VIOLATION,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,1146.0,,,,,,,,,,
80,PT04M36.00S,2021-11-30T01:22:43.2Z,1,REGULAR,3pt,Jump Shot,[],1629023,65.65374507227332,38.72549019607843,1610612766,21,16,2021-11-30T01:22:50Z,800000,-56.0,270.0,1,right,P. Washington 27' 3PT  (9 PTS) (L. Ball 2 AST),"[1629023, 1630163]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,27.62,Made,,,,,9.0,L. Ball,1630163.0,2.0,,,,,,,,,,,
82,PT04M34.00S,2021-11-30T01:22:49.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,21,16,2021-11-30T01:22:49Z,820000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M34.00S,2021-11-30T01:25:19.8Z,1,REGULAR,substitution,out,[],1628366,,,1610612741,21,16,2021-11-30T01:25:35Z,830000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M34.00S,2021-11-30T01:25:19.8Z,1,REGULAR,substitution,out,[],201942,,,1610612741,21,16,2021-11-30T01:25:35Z,840000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M34.00S,2021-11-30T01:25:19.8Z,1,REGULAR,substitution,out,[],1626179,,,1610612741,21,16,2021-11-30T01:25:35Z,850000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M34.00S,2021-11-30T01:25:19.8Z,1,REGULAR,substitution,in,[],1629632,,,1610612741,21,16,2021-11-30T01:25:35Z,860000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M34.00S,2021-11-30T01:25:19.8Z,1,REGULAR,substitution,in,[],1627936,,,1610612741,21,16,2021-11-30T01:25:35Z,870000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M34.00S,2021-11-30T01:25:19.8Z,1,REGULAR,substitution,in,[],1629667,,,1610612741,21,16,2021-11-30T01:25:35Z,880000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M19.00S,2021-11-30T01:26:02.9Z,1,REGULAR,3pt,Jump Shot,[],1629632,6.1268068331143235,5.392156862745098,1610612741,21,16,2021-11-30T01:26:08Z,890000,223.0,5.0,1,left,MISS C. White 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,22.31,Missed,,,,,,,,,,,,,,,,,,,
90,PT04M15.00S,2021-11-30T01:26:06.9Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612766,21,16,2021-11-30T01:26:08Z,900000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,89.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
