actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
17,PT10M38.00S,2022-03-22T00:12:26.6Z,1,REGULAR,3pt,Jump Shot,[],1630173,81.02825229960578,94.11764705882352,1610612761,2,5,2022-03-22T00:12:36Z,170000,221.0,126.0,1,right,MISS P. Achiuwa 25' 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,,
18,PT10M35.00S,2022-03-22T00:12:29.6Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,2,5,2022-03-22T00:12:36Z,180000,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,
19,PT10M26.00S,2022-03-22T00:12:39.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202696,5.863994743758213,49.754901960784316,1610612741,4,5,2022-03-22T00:12:48Z,190000,1.0,3.0,1,left,N. Vucevic driving DUNK (2 PTS) (A. Caruso 1 AST),"[202696, 1627936]",1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,0.29,Made,2.0,A. Caruso,1627936.0,1.0,,,,,,,,,,,,,,,
21,PT10M08.00S,2022-03-22T00:12:56.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,93.9060446780552,52.450980392156865,1610612761,4,5,2022-03-22T00:13:00Z,210000,12.0,5.0,1,right,MISS F. VanVleet driving Layup - blocked,"[1627832, 201942]",1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,1.32,Missed,,,,,,,,,DeRozan,201942.0,,,,,,,,,
22,PT10M08.00S,2022-03-22T00:12:56.7Z,1,REGULAR,block,,[],201942,,,1610612761,4,5,2022-03-22T00:12:59Z,220000,,,0,,D. DeRozan BLOCK (1 BLK),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
23,PT10M06.00S,2022-03-22T00:12:58.7Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612761,4,5,2022-03-22T00:13:00Z,230000,,,0,,P. Achiuwa REBOUND (Off:1 Def:0),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,21.0,1.0,0.0,1.0,,,,,,,,,,,
24,PT10M04.00S,2022-03-22T00:13:01.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203920,96.5341655716163,4.166666666666666,1610612761,4,5,2022-03-22T00:13:05Z,240000,-229.0,-20.0,1,right,MISS K. Birch 3PT,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,23.01,Missed,,,,,,,,,,,,,,,,,,,
25,PT10M02.00S,2022-03-22T00:13:03.4Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,4,5,2022-03-22T00:13:05Z,250000,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,,
26,PT09M53.00S,2022-03-22T00:13:15.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,4,5,2022-03-22T00:13:15Z,260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,PT09M39.00S,2022-03-22T00:13:39.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,6.915243101182654,47.30392156862745,1610612741,4,5,2022-03-22T00:13:46Z,270000,13.0,13.0,1,left,MISS A. Caruso driving finger roll Layup,[1627936],1610612741.0,CHI,driving finger roll,,,Caruso,A. Caruso,,,,,1.84,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M36.00S,2022-03-22T00:13:43.1Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,4,5,2022-03-22T00:13:43Z,280000,,,0,,N. Vucevic REBOUND (Off:1 Def:0),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,27.0,1.0,0.0,1.0,,,,,,,,,,,
29,PT09M36.00S,2022-03-22T00:13:43.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202696,5.590000152587891,50.0,1610612741,4,5,2022-03-22T00:13:50Z,290000,0.0,0.0,1,left,MISS N. Vucevic tip Layup,[202696],1610612741.0,CHI,tip,,,Vucevic,N. Vucevic,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
30,PT09M33.00S,2022-03-22T00:13:46.1Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,4,5,2022-03-22T00:13:50Z,300000,,,0,,N. Vucevic REBOUND (Off:2 Def:0),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,29.0,2.0,0.0,2.0,,,,,,,,,,,
31,PT09M33.00S,2022-03-22T00:13:45.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,5.590000152587891,50.0,1610612741,6,5,2022-03-22T00:13:45Z,310000,0.0,0.0,1,left,N. Vucevic putback Layup (4 PTS),[202696],1610612741.0,CHI,putback,,,Vucevic,N. Vucevic,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
32,PT09M17.00S,2022-03-22T00:14:02.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203920,92.9862023653088,51.9607843137255,1610612761,6,5,2022-03-22T00:14:07Z,320000,10.0,13.0,1,right,MISS K. Birch driving Layup,[203920],1610612761.0,TOR,driving,,,Birch,K. Birch,,,,,1.66,Missed,,,,,,,,,,,,,,,,,,,
33,PT09M17.00S,2022-03-22T00:14:04.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,6,5,2022-03-22T00:14:04Z,330000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,
34,PT09M17.00S,2022-03-22T00:14:06.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,6,5,2022-03-22T00:14:06Z,340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,PT09M13.00S,2022-03-22T00:14:24.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,78.79434954007884,88.72549019607843,1610612761,6,5,2022-03-22T00:14:29Z,350000,194.0,147.0,1,right,MISS F. VanVleet 24' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,24.3,Missed,,,,,,,,,,,,,,,,,,,
36,PT09M09.00S,2022-03-22T00:14:28.3Z,1,REGULAR,rebound,offensive,[],203920,,,1610612761,6,5,2022-03-22T00:14:29Z,360000,,,0,,K. Birch REBOUND (Off:1 Def:1),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,35.0,2.0,1.0,1.0,,,,,,,,,,,
37,PT09M01.00S,2022-03-22T00:14:36.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630567,93.95532194480947,49.93872549019608,1610612761,6,7,2022-03-22T00:14:43Z,370000,0.0,4.0,1,right,S. Barnes cutting DUNK (2 PTS) (F. VanVleet 1 AST),"[1630567, 1627832]",1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,0.43,Made,2.0,F. VanVleet,1627832.0,1.0,,,,,,,,,,,,,,,
39,PT08M48.00S,2022-03-22T00:14:49.8Z,1,REGULAR,2pt,Jump Shot,[],201942,19.793035479632064,68.38235294117648,1610612741,8,7,2022-03-22T00:14:58Z,390000,-92.0,134.0,1,left,D. DeRozan 16' step back Jump Shot (4 PTS),[201942],1610612741.0,CHI,step back,,,DeRozan,D. DeRozan,,,,,16.22,Made,4.0,,,,,,,,,,,,,,,,,,
40,PT08M36.00S,2022-03-22T00:15:00.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,94.30026281208936,51.71568627450981,1610612761,8,7,2022-03-22T00:15:04Z,400000,9.0,1.0,1,right,MISS P. Siakam driving Layup,[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,0.87,Missed,,,,,,,,,,,,,,,,,,,
41,PT08M35.00S,2022-03-22T00:15:02.6Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,8,7,2022-03-22T00:15:02Z,410000,,,0,,N. Vucevic REBOUND (Off:2 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,40.0,3.0,1.0,2.0,,,,,,,,,,,
42,PT08M29.00S,2022-03-22T00:15:11.3Z,1,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612741,8,7,2022-03-22T00:15:24Z,420000,,,0,,F. VanVleet shooting personal FOUL (1 PF) (Vucevic 2 FT),"[1627832, 202696]",1610612761.0,TOR,shooting,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Vucevic,202696.0,,,,
44,PT08M29.00S,2022-03-22T00:15:36.4Z,1,REGULAR,freethrow,1 of 2,[],202696,,,1610612741,8,7,2022-03-22T00:15:36Z,440000,,,0,,MISS N. Vucevic Free Throw 1 of 2,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
45,PT08M29.00S,2022-03-22T00:15:36.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,8,7,2022-03-22T00:15:36Z,450000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,
46,PT08M29.00S,2022-03-22T00:15:36.4Z,1,REGULAR,freethrow,2 of 2,[],202696,,,1610612741,8,7,2022-03-22T00:15:55Z,460000,,,0,,MISS N. Vucevic Free Throw 2 of 2,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
47,PT08M27.00S,2022-03-22T00:15:38.4Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,8,7,2022-03-22T00:15:55Z,470000,,,0,,P. Achiuwa REBOUND (Off:1 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,46.0,2.0,1.0,1.0,,,,,,,,,,,
48,PT08M04.00S,2022-03-22T00:16:15.3Z,1,REGULAR,3pt,Jump Shot,[],1627783,72.7496714848883,78.43137254901961,1610612761,8,7,2022-03-22T00:16:20Z,480000,142.0,204.0,1,right,MISS P. Siakam 24' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,,
49,PT08M01.00S,2022-03-22T00:16:18.5Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,8,7,2022-03-22T00:16:18Z,490000,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,48.0,2.0,2.0,0.0,,,,,,,,,,,
50,PT07M53.00S,2022-03-22T00:16:26.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,6.389618922470433,52.450980392156865,1610612741,10,7,2022-03-22T00:16:30Z,500000,-12.0,8.0,1,left,J. Green driving Layup (2 PTS) (A. Caruso 2 AST),"[1629750, 1627936]",1610612741.0,CHI,driving,,,Green,J. Green,,,,,1.45,Made,2.0,A. Caruso,1627936.0,2.0,,,,,,,,,,,,,,,
52,PT07M40.00S,2022-03-22T00:16:39.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,94.03745072273325,45.588235294117645,1610612761,10,7,2022-03-22T00:16:45Z,520000,-22.0,4.0,1,right,MISS P. Siakam driving Layup - blocked,"[1627783, 201942]",1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,2.24,Missed,,,,,,,,,DeRozan,201942.0,,,,,,,,,
53,PT07M40.00S,2022-03-22T00:16:39.9Z,1,REGULAR,block,,[],201942,,,1610612761,10,7,2022-03-22T00:16:42Z,530000,,,0,,D. DeRozan BLOCK (2 BLK),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M37.00S,2022-03-22T00:16:42.9Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,10,7,2022-03-22T00:16:45Z,540000,,,0,,N. Vucevic REBOUND (Off:2 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,52.0,4.0,2.0,2.0,,,,,,,,,,,
55,PT07M35.00S,2022-03-22T00:16:44.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",201942,5.601182654402102,49.50980392156863,1610612741,12,7,2022-03-22T00:16:54Z,550000,2.0,0.0,1,left,D. DeRozan running DUNK (6 PTS) (N. Vucevic 1 AST),"[201942, 202696]",1610612741.0,CHI,running,,,DeRozan,D. DeRozan,,,,,0.25,Made,6.0,N. Vucevic,202696.0,1.0,,,,,,,,,,,,,,,
57,PT07M15.00S,2022-03-22T00:17:03.8Z,1,REGULAR,3pt,Jump Shot,[],1627832,68.41327201051249,24.509803921568626,1610612761,12,7,2022-03-22T00:17:11Z,570000,-127.0,244.0,1,right,MISS F. VanVleet 27' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,27.57,Missed,,,,,,,,,,,,,,,,,,,
58,PT07M14.00S,2022-03-22T00:17:04.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,12,7,2022-03-22T00:17:11Z,580000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,
60,PT07M14.00S,2022-03-22T00:17:16.3Z,1,REGULAR,foul,personal,[],202696,,,1610612761,12,7,2022-03-22T00:17:24Z,600000,,,0,,N. Vucevic loose ball personal FOUL (1 PF),"[202696, 203920]",1610612741.0,CHI,loose ball,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Birch,203920.0,,,,
62,PT07M02.00S,2022-03-22T00:17:45.7Z,1,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,12,7,2022-03-22T00:17:52Z,620000,,,0,,S. Barnes lost ball out-of-bounds TURNOVER (1 TO),[1630567],1610612761.0,TOR,lost ball,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,202049.0,,,,,1.0,,,
63,PT07M02.00S,2022-03-22T00:17:52.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,12,7,2022-03-22T00:17:52Z,630000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M02.00S,2022-03-22T00:20:34.9Z,1,REGULAR,substitution,out,[],1630173,,,1610612741,12,7,2022-03-22T00:20:44Z,640000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M02.00S,2022-03-22T00:20:34.9Z,1,REGULAR,substitution,in,[],1628449,,,1610612741,12,7,2022-03-22T00:20:44Z,650000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M40.00S,2022-03-22T00:21:11.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627936,25.443495400788436,16.42156862745098,1610612741,15,7,2022-03-22T00:21:16Z,660000,168.0,187.0,1,left,A. Caruso 25' 3PT  (3 PTS) (J. Green 1 AST),"[1627936, 1629750]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,25.11,Made,3.0,J. Green,1629750.0,1.0,,,,,,,,,,,,,,,
68,PT06M15.00S,2022-03-22T00:21:35.6Z,1,REGULAR,3pt,Jump Shot,[],1630567,66.83639947437582,43.627450980392155,1610612761,15,7,2022-03-22T00:21:40Z,680000,-32.0,259.0,1,right,MISS S. Barnes 26' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,26.12,Missed,,,,,,,,,,,,,,,,,,,
69,PT06M12.00S,2022-03-22T00:21:38.6Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,15,7,2022-03-22T00:21:40Z,690000,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,68.0,2.0,2.0,0.0,,,,,,,,,,,
70,PT06M03.00S,2022-03-22T00:21:48.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,13.748357424441524,45.09803921568628,1610612741,15,7,2022-03-22T00:21:55Z,700000,25.0,77.0,1,left,MISS Z. LaVine 8' fadeaway Shot,[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,8.05,Missed,,,,,,,,,,,,,,,,,,,
71,PT06M01.00S,2022-03-22T00:21:50.6Z,1,REGULAR,rebound,defensive,[],203920,,,1610612761,15,7,2022-03-22T00:21:55Z,710000,,,0,,K. Birch REBOUND (Off:1 Def:2),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,70.0,3.0,2.0,1.0,,,,,,,,,,,
72,PT05M57.00S,2022-03-22T00:21:54.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,90.48948751642575,4.166666666666666,1610612761,15,10,2022-03-22T00:22:01Z,720000,-229.0,37.0,1,right,F. VanVleet 3PT  (8 PTS) (S. Barnes 1 AST),"[1627832, 1630567]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,23.22,Made,8.0,S. Barnes,1630567.0,1.0,,,,,,,,,,,,,,,
74,PT05M39.00S,2022-03-22T00:22:11.1Z,1,REGULAR,3pt,Jump Shot,[],202696,29.517082785808146,23.52941176470588,1610612741,15,10,2022-03-22T00:22:18Z,740000,132.0,225.0,1,left,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,26.11,Missed,,,,,,,,,,,,,,,,,,,
75,PT05M36.00S,2022-03-22T00:22:14.1Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,15,10,2022-03-22T00:22:18Z,750000,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,74.0,1.0,1.0,0.0,,,,,,,,,,,
76,PT05M33.00S,2022-03-22T00:22:18.7Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628449,94.03745072273325,50.245098039215684,1610612761,15,12,2022-03-22T00:22:30Z,760000,1.0,4.0,1,right,C. Boucher alley-oop DUNK (2 PTS) (F. VanVleet 2 AST),"[1628449, 1627832]",1610612761.0,TOR,alley-oop,,,Boucher,C. Boucher,,,,,0.37,Made,2.0,F. VanVleet,1627832.0,2.0,,,,,,,,,,,,,,,
78,PT05M23.00S,2022-03-22T00:22:27.7Z,1,REGULAR,3pt,Jump Shot,[],203897,2.447437582128778,94.6078431372549,1610612741,15,12,2022-03-22T00:22:33Z,780000,-223.0,-29.0,1,left,MISS Z. LaVine 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,22.49,Missed,,,,,,,,,,,,,,,,,,,
79,PT05M23.00S,2022-03-22T00:22:27.7Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,15,12,2022-03-22T00:22:33Z,790000,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,78.0,1.0,1.0,0.0,,,,,,,,,,,
80,PT05M12.00S,2022-03-22T00:22:39.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,88.91261498028909,47.30392156862745,1610612761,15,12,2022-03-22T00:22:44Z,800000,-13.0,52.0,1,right,MISS S. Barnes turnaround Hook,[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,5.34,Missed,,,,,,,,,,,,,,,,,,,
81,PT05M10.00S,2022-03-22T00:22:41.2Z,1,REGULAR,rebound,defensive,[],1629750,,,1610612741,15,12,2022-03-22T00:22:44Z,810000,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,80.0,1.0,1.0,0.0,,,,,,,,,,,
82,PT05M00.00S,2022-03-22T00:22:53.4Z,1,REGULAR,foul,personal,['2freethrow'],203920,,,1610612741,15,12,2022-03-22T00:23:01Z,820000,,,0,,K. Birch shooting personal FOUL (1 PF) (LaVine 2 FT),"[203920, 203897]",1610612761.0,TOR,shooting,,,Birch,K. Birch,,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,LaVine,203897.0,,,,
84,PT05M00.00S,2022-03-22T00:23:21.0Z,1,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,15,12,2022-03-22T00:23:21Z,840000,,,0,,MISS Z. LaVine Free Throw 1 of 2,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Missed,,,,,,,,,,,,,,,,,,,
85,PT05M00.00S,2022-03-22T00:23:21.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,15,12,2022-03-22T00:23:21Z,850000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,84.0,,,,,,,,,,,,,,
86,PT05M00.00S,2022-03-22T00:23:24.2Z,1,REGULAR,substitution,out,[],201942,,,1610612741,15,12,2022-03-22T00:23:38Z,860000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M00.00S,2022-03-22T00:23:24.2Z,1,REGULAR,substitution,out,[],1629750,,,1610612741,15,12,2022-03-22T00:23:38Z,870000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M00.00S,2022-03-22T00:23:24.2Z,1,REGULAR,substitution,in,[],1630245,,,1610612741,15,12,2022-03-22T00:23:38Z,880000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M00.00S,2022-03-22T00:23:24.2Z,1,REGULAR,substitution,in,[],1630172,,,1610612741,15,12,2022-03-22T00:23:38Z,890000,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
