actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
19,PT10M22.00S,2021-12-21T01:12:10.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628366,31.225361366622867,72.79411764705883,1610612741,9,0,2021-12-21T01:12:16Z,190000,-114.0,241.0,1,left,L. Ball 26' 3PT  (3 PTS) (J. Green 1 AST),"[1628366, 1629750]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,26.66,Made,3.0,,,,,J. Green,1629750.0,1.0,,,,,,,,,,,
21,PT10M06.00S,2021-12-21T01:12:25.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629726,91.27792378449409,46.568627450980394,1610612745,9,0,2021-12-21T01:12:30Z,210000,-17.0,29.0,1,right,MISS G. Mathews driving Layup,[1629726],1610612745.0,HOU,driving,,,Mathews,G. Mathews,,,,,3.41,Missed,,,,,,,,,,,,,,,,,,,
22,PT10M05.00S,2021-12-21T01:12:26.7Z,1,REGULAR,rebound,defensive,[],1628366,,,1610612741,9,0,2021-12-21T01:12:30Z,220000,,,0,,L. Ball REBOUND (Off:0 Def:2),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,21.0,2.0,2.0,0.0,,,,,,,,,,,,,,
23,PT10M01.00S,2021-12-21T01:12:31.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628366,29.911300919842315,76.7156862745098,1610612741,9,0,2021-12-21T01:13:23Z,230000,-134.0,229.0,1,left,MISS L. Ball 26' running pullup 3PT,[1628366],1610612741.0,CHI,running pullup,,,Ball,L. Ball,,,,,26.49,Missed,,,,,,,,,,,,,,,,,,,
24,PT09M57.00S,2021-12-21T01:12:35.2Z,1,REGULAR,rebound,defensive,[],1630256,,,1610612745,9,0,2021-12-21T01:12:35Z,240000,,,0,,J. Tate REBOUND (Off:0 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT09M52.00S,2021-12-21T01:12:39.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629717,69.46452036793693,69.11764705882352,1610612745,9,0,2021-12-21T01:12:46Z,250000,96.0,235.0,1,right,MISS A. Brooks 25' 3PT,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
26,PT09M48.00S,2021-12-21T01:12:43.2Z,1,REGULAR,rebound,defensive,[],1628366,,,1610612741,9,0,2021-12-21T01:12:46Z,260000,,,0,,L. Ball REBOUND (Off:0 Def:3),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,25.0,3.0,3.0,0.0,,,,,,,,,,,,,,
28,PT09M48.00S,2021-12-21T01:12:44.4Z,1,REGULAR,turnover,bad pass,[],1628366,,,1610612741,9,0,2021-12-21T01:12:48Z,280000,,,0,,L. Ball bad pass TURNOVER (1 TO),"[1628366, 1629717]",1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,1.0,Brooks,1629717.0,,,,,,,,
29,PT09M48.00S,2021-12-21T01:12:44.4Z,1,REGULAR,steal,,[],1629717,,,1610612745,9,0,2021-12-21T01:12:47Z,290000,,,0,,A. Brooks STEAL (1 STL),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT09M35.00S,2021-12-21T01:12:58.2Z,1,REGULAR,foul,personal,['2freethrow'],201942,,,1610612745,9,0,2021-12-21T01:13:05Z,300000,,,0,,D. DeRozan shooting personal FOUL (1 PF) (Tate 2 FT),"[201942, 1630256]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Tate,1630256.0,,,
32,PT09M35.00S,2021-12-21T01:13:22.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630256,,,1610612745,9,0,2021-12-21T01:13:41Z,320000,,,0,,MISS J. Tate Free Throw 1 of 2,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,Missed,,,,,,,,,,,,,,,,,,,
33,PT09M35.00S,2021-12-21T01:13:22.9Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,9,0,2021-12-21T01:13:41Z,330000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,
34,PT09M35.00S,2021-12-21T01:13:22.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630256,,,1610612745,9,0,2021-12-21T01:13:41Z,340000,,,0,,MISS J. Tate Free Throw 2 of 2,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,Missed,,,,,,,,,,,,,,,,,,,
35,PT09M33.00S,2021-12-21T01:13:24.9Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,9,0,2021-12-21T01:13:41Z,350000,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,
36,PT09M14.00S,2021-12-21T01:13:59.1Z,1,REGULAR,3pt,Jump Shot,[],1629750,19.004599211563733,94.6078431372549,1610612741,9,0,2021-12-21T01:14:07Z,360000,-223.0,126.0,1,left,MISS J. Green 25' 3PT,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,,
37,PT09M14.00S,2021-12-21T01:13:59.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,9,0,2021-12-21T01:14:07Z,370000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,
38,PT09M14.00S,2021-12-21T01:14:06.2Z,1,REGULAR,foul,personal,[],1629726,,,1610612741,9,0,2021-12-21T01:14:22Z,380000,,,0,,G. Mathews loose ball personal FOUL (1 PF),"[1629726, 1627936]",1610612745.0,HOU,loose ball,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Caruso,1627936.0,,,
40,PT09M07.00S,2021-12-21T01:14:25.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201942,20.45006570302234,54.90196078431373,1610612741,9,0,2021-12-21T01:15:07Z,400000,-25.0,140.0,1,left,MISS D. DeRozan 14' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,14.18,Missed,,,,,,,,,,,,,,,,,,,
41,PT09M04.00S,2021-12-21T01:14:28.8Z,1,REGULAR,rebound,defensive,[],1630256,,,1610612745,9,0,2021-12-21T01:14:31Z,410000,,,0,,J. Tate REBOUND (Off:0 Def:2),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,40.0,2.0,2.0,0.0,,,,,,,,,,,,,,
42,PT08M58.00S,2021-12-21T01:14:34.9Z,1,REGULAR,3pt,Jump Shot,[],1626174,86.5473061760841,95.83333333333334,1610612745,9,0,2021-12-21T01:14:39Z,420000,229.0,74.0,1,right,MISS C. Wood 24' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,24.08,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M56.00S,2021-12-21T01:14:36.9Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,9,0,2021-12-21T01:14:39Z,430000,,,0,,N. Vucevic REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,42.0,2.0,2.0,0.0,,,,,,,,,,,,,,
44,PT08M47.00S,2021-12-21T01:14:45.8Z,1,REGULAR,3pt,Jump Shot,[],202696,31.750985545335087,32.59803921568628,1610612741,9,0,2021-12-21T01:14:50Z,440000,87.0,246.0,1,left,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,,
45,PT08M42.00S,2021-12-21T01:14:50.8Z,1,REGULAR,rebound,defensive,[],1630256,,,1610612745,9,0,2021-12-21T01:14:50Z,450000,,,0,,J. Tate REBOUND (Off:0 Def:3),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,44.0,3.0,3.0,0.0,,,,,,,,,,,,,,
46,PT08M32.00S,2021-12-21T01:15:00.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,93.38042049934296,50.0,1610612745,9,0,2021-12-21T01:15:07Z,460000,0.0,10.0,1,right,MISS C. Wood driving Layup,[1626174],1610612745.0,HOU,driving,,,Wood,C. Wood,,,,,0.97,Missed,,,,,,,,,,,,,,,,,,,
47,PT08M32.00S,2021-12-21T01:15:00.7Z,1,REGULAR,rebound,offensive,[],1626174,,,1610612745,9,0,2021-12-21T01:15:07Z,470000,,,0,,C. Wood REBOUND (Off:1 Def:0),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,46.0,1.0,0.0,1.0,,,,,,,,,,,,,,
48,PT08M32.00S,2021-12-21T01:15:04.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626174,94.40999984741211,50.0,1610612745,9,2,2021-12-21T01:15:10Z,480000,0.0,0.0,1,right,C. Wood tip Layup (2 PTS),[1626174],1610612745.0,HOU,tip,,,Wood,C. Wood,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
49,PT08M32.00S,2021-12-21T01:15:06.2Z,1,REGULAR,foul,personal,['1freethrow'],1629750,,,1610612745,9,2,2021-12-21T01:15:13Z,490000,,,0,,J. Green shooting personal FOUL (1 PF) (Wood 1 FT),"[1629750, 1626174]",1610612741.0,CHI,shooting,,,Green,J. Green,,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Wood,1626174.0,,,
51,PT08M32.00S,2021-12-21T01:15:32.8Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1626174,,,1610612745,9,3,2021-12-21T01:15:32Z,510000,,,0,,C. Wood Free Throw 1 of 1 (3 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
52,PT08M10.00S,2021-12-21T01:15:56.5Z,1,REGULAR,2pt,Jump Shot,[],202696,10.068988173455978,31.372549019607842,1610612741,9,3,2021-12-21T01:16:00Z,520000,93.0,42.0,1,left,MISS N. Vucevic 10' turnaround Shot,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,10.22,Missed,,,,,,,,,,,,,,,,,,,
53,PT08M07.00S,2021-12-21T01:15:59.5Z,1,REGULAR,rebound,defensive,[],1629726,,,1610612745,9,3,2021-12-21T01:16:00Z,530000,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,
54,PT08M00.00S,2021-12-21T01:16:12.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,9,3,2021-12-21T01:16:12Z,540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M54.00S,2021-12-21T01:16:30.9Z,1,REGULAR,3pt,Jump Shot,[],1629717,68.54467805519053,26.96078431372549,1610612745,9,6,2021-12-21T01:16:35Z,550000,-115.0,243.0,1,right,A. Brooks 26' 3PT  (3 PTS) (J. Tate 1 AST),"[1629717, 1630256]",1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,26.91,Made,3.0,,,,,J. Tate,1630256.0,1.0,,,,,,,,,,,
57,PT07M32.00S,2021-12-21T01:16:52.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,12.089356110381077,49.1421568627451,1610612741,11,6,2021-12-21T01:16:59Z,570000,4.0,61.0,1,left,N. Vucevic 6' driving Hook (4 PTS) (L. Ball 1 AST),"[202696, 1628366]",1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,6.13,Made,4.0,,,,,L. Ball,1628366.0,1.0,,,,,,,,,,,
58,PT07M24.00S,2021-12-21T01:17:00.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201569,92.9862023653088,51.470588235294116,1610612745,11,8,2021-12-21T01:17:07Z,580000,7.0,13.0,1,right,E. Gordon driving Layup (2 PTS),[201569],1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,1.53,Made,2.0,,,,,,,,,,,,,,,,,,
59,PT07M05.00S,2021-12-21T01:17:19.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,6.1268068331143235,51.9607843137255,1610612741,13,8,2021-12-21T01:18:39Z,590000,-10.0,5.0,1,left,N. Vucevic Layup (6 PTS) (A. Caruso 2 AST),"[202696, 1627936]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,1.1,Made,6.0,,,,,A. Caruso,1627936.0,2.0,,,,,,,,,,,
62,PT06M51.00S,2021-12-21T01:17:33.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,92.32917214191852,51.470588235294116,1610612745,13,10,2021-12-21T01:19:08Z,610000,7.0,20.0,1,right,C. Wood alley-oop DUNK (5 PTS) (J. Tate 2 AST),"[1626174, 1630256]",1610612745.0,HOU,alley-oop,,,Wood,C. Wood,,,,,2.1,Made,5.0,,,,,J. Tate,1630256.0,2.0,,,,,,,,,,,
64,PT06M38.00S,2021-12-21T01:17:46.0Z,1,REGULAR,2pt,Jump Shot,[],201942,26.757555847568987,49.754901960784316,1610612741,15,10,2021-12-21T01:17:51Z,630000,1.0,199.0,1,left,D. DeRozan 19' Jump Shot (4 PTS) (L. Ball 2 AST),"[201942, 1628366]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,19.9,Made,4.0,,,,,L. Ball,1628366.0,2.0,,,,,,,,,,,
66,PT06M27.00S,2021-12-21T01:17:57.0Z,1,REGULAR,3pt,Jump Shot,[],1630256,87.46714848883047,95.58823529411765,1610612745,15,10,2021-12-21T01:18:01Z,650000,228.0,65.0,1,right,MISS J. Tate 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,23.71,Missed,,,,,,,,,,,,,,,,,,,
67,PT06M25.00S,2021-12-21T01:17:59.0Z,1,REGULAR,rebound,defensive,[],1628366,,,1610612741,15,10,2021-12-21T01:18:01Z,660000,,,0,,L. Ball REBOUND (Off:0 Def:4),[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,66.0,4.0,4.0,0.0,,,,,,,,,,,,,,
68,PT06M19.00S,2021-12-21T01:18:05.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,5.601182654402102,53.67647058823529,1610612741,15,10,2021-12-21T01:20:13Z,670000,-18.0,0.0,1,left,MISS J. Green reverse Layup,[1629750],1610612741.0,CHI,reverse,,,Green,J. Green,,,,,1.84,Missed,,,,,,,,,,,,,,,,,,,
69,PT06M18.00S,2021-12-21T01:18:06.6Z,1,REGULAR,rebound,offensive,[],1627936,,,1610612741,15,10,2021-12-21T01:20:13Z,680000,,,0,,A. Caruso REBOUND (Off:1 Def:0),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,68.0,1.0,0.0,1.0,,,,,,,,,,,,,,
70,PT06M17.00S,2021-12-21T01:18:08.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202696,30.17411300919842,75.0,1610612741,15,10,2021-12-21T01:18:14Z,690000,-125.0,231.0,1,left,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,,
71,PT06M13.00S,2021-12-21T01:18:12.3Z,1,REGULAR,rebound,defensive,[],1629726,,,1610612745,15,10,2021-12-21T01:18:14Z,700000,,,0,,G. Mathews REBOUND (Off:0 Def:2),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,70.0,2.0,2.0,0.0,,,,,,,,,,,,,,
72,PT05M57.00S,2021-12-21T01:18:27.4Z,1,REGULAR,3pt,Jump Shot,[],1626174,66.70499342969777,36.029411764705884,1610612745,15,13,2021-12-21T01:18:32Z,710000,-70.0,260.0,1,right,C. Wood 26' 3PT  (8 PTS) (G. Mathews 1 AST),"[1626174, 1629726]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,26.97,Made,8.0,,,,,G. Mathews,1629726.0,1.0,,,,,,,,,,,
74,PT05M56.00S,2021-12-21T01:18:32.5Z,1,REGULAR,timeout,full,['team'],0,,,1610612741,15,13,2021-12-21T01:18:32Z,730000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M56.00S,2021-12-21T01:21:07.9Z,1,REGULAR,substitution,out,[],1627936,,,1610612741,15,13,2021-12-21T01:21:25Z,740000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M56.00S,2021-12-21T01:21:07.9Z,1,REGULAR,substitution,out,[],201942,,,1610612741,15,13,2021-12-21T01:21:25Z,750000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M56.00S,2021-12-21T01:21:07.9Z,1,REGULAR,substitution,out,[],1628366,,,1610612741,15,13,2021-12-21T01:21:25Z,760000,,,0,,SUB out: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M56.00S,2021-12-21T01:21:07.9Z,1,REGULAR,substitution,in,[],1629632,,,1610612741,15,13,2021-12-21T01:21:25Z,770000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M56.00S,2021-12-21T01:21:07.9Z,1,REGULAR,substitution,in,[],1629653,,,1610612741,15,13,2021-12-21T01:21:25Z,780000,,,0,,SUB in: D. Dotson,[1629653],1610612741.0,CHI,,,,Dotson,D. Dotson,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M56.00S,2021-12-21T01:21:07.9Z,1,REGULAR,substitution,in,[],1628035,,,1610612741,15,13,2021-12-21T01:21:25Z,790000,,,0,,SUB in: A. McKinnie,[1628035],1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M42.00S,2021-12-21T01:21:52.0Z,1,REGULAR,3pt,Jump Shot,[],1628035,33.459264126149804,49.754901960784316,1610612741,18,13,2021-12-21T01:21:57Z,800000,1.0,262.0,1,left,A. McKinnie 26' 3PT  (3 PTS) (D. Dotson 1 AST),"[1628035, 1629653]",1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,26.2,Made,3.0,,,,,D. Dotson,1629653.0,1.0,,,,,,,,,,,
83,PT05M25.00S,2021-12-21T01:22:07.5Z,1,REGULAR,3pt,Jump Shot,[],1630256,73.40670170827858,84.55882352941177,1610612745,18,13,2021-12-21T01:22:14Z,820000,173.0,197.0,1,right,MISS J. Tate 26' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,26.24,Missed,,,,,,,,,,,,,,,,,,,
84,PT05M21.00S,2021-12-21T01:22:11.5Z,1,REGULAR,rebound,defensive,[],1628035,,,1610612741,18,13,2021-12-21T01:25:28Z,830000,,,0,,A. McKinnie REBOUND (Off:0 Def:1),[1628035],1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,,,
87,PT05M16.00S,2021-12-21T01:22:16.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628035,31.09395532194481,73.0392156862745,1610612741,21,13,2021-12-21T01:22:20Z,860000,-115.0,240.0,1,left,A. McKinnie 26' 3PT  (6 PTS) (C. White 1 AST),"[1628035, 1629632]",1610612741.0,CHI,,,,McKinnie,A. McKinnie,,,,,26.6,Made,6.0,,,,,C. White,1629632.0,1.0,,,,,,,,,,,
89,PT04M49.00S,2021-12-21T01:22:44.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630256,86.15308804204993,51.71568627450981,1610612745,21,15,2021-12-21T01:22:51Z,880000,9.0,78.0,1,right,J. Tate 7' turnaround fadeaway Jump Shot (2 PTS),[1630256],1610612745.0,HOU,turnaround fadeaway,,,Tate,J. Tate,,,,,7.82,Made,2.0,,,,,,,,,,,,,,,,,,
90,PT04M35.00S,2021-12-21T01:22:58.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,12.746386333771353,39.51439950980392,1610612741,21,15,2021-12-21T01:23:05Z,890000,52.0,67.0,1,left,MISS C. White 8' driving floating Shot,[1629632],1610612741.0,CHI,driving floating,,,White,C. White,,,,,8.53,Missed,,,,,,,,,,,,,,,,,,,
91,PT04M32.00S,2021-12-21T01:23:01.6Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,21,15,2021-12-21T01:23:05Z,900000,,,0,,C. Wood REBOUND (Off:1 Def:1),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,90.0,2.0,1.0,1.0,,,,,,,,,,,,,,
92,PT04M28.00S,2021-12-21T01:23:05.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626174,93.51182654402102,50.98039215686274,1610612745,21,17,2021-12-21T01:23:13Z,910000,5.0,8.0,1,right,C. Wood running Layup (10 PTS),[1626174],1610612745.0,HOU,running,,,Wood,C. Wood,,,,,0.98,Made,10.0,,,,,,,,,,,,,,,,,,
93,PT04M11.00S,2021-12-21T01:23:25.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,21,17,2021-12-21T01:23:25Z,920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M11.00S,2021-12-21T01:23:25.8Z,1,REGULAR,substitution,out,[],1629750,,,1610612741,21,17,2021-12-21T01:23:37Z,930000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
