actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
18,PT10M24.00S,2022-04-03T00:12:24.3Z,1,REGULAR,2pt,Jump Shot,[],200768,74.19513797634691,28.431372549019606,1610612748,8,4,2022-04-03T00:13:33Z,180000,-108.0,190.0,1,right,K. Lowry 21' pullup Jump Shot (2 PTS) (B. Adebayo 1 AST),"[200768, 1628389]",1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,21.85,Made,2.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,,,,,,
19,PT10M11.00S,2022-04-03T00:12:37.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,5.732588699080158,46.07843137254902,1610612741,8,4,2022-04-03T00:12:42Z,190000,20.0,1.0,1,left,MISS A. Dosunmu driving Layup,[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,1.96,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M09.00S,2022-04-03T00:12:39.7Z,1,REGULAR,rebound,offensive,[],1627936,,,1610612741,8,4,2022-04-03T00:12:39Z,200000,,,0,,A. Caruso REBOUND (Off:1 Def:0),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,19.0,1.0,0.0,1.0,,,,,,,,
21,PT10M07.00S,2022-04-03T00:12:40.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627936,6.915243101182654,52.20588235294118,1610612741,8,4,2022-04-03T00:12:47Z,210000,-11.0,13.0,1,left,MISS A. Caruso putback Layup - blocked,"[1627936, 1629622]",1610612741.0,CHI,putback,,,Caruso,A. Caruso,,,,,1.67,Missed,,,,,,,,,,,,Strus,1629622.0,,,,,,
41,PT10M07.00S,2022-04-03T00:12:40.6Z,1,REGULAR,block,,[],1629622,,,1610612741,8,4,2022-04-03T00:15:31Z,215000,,,0,,M. Strus BLOCK (1 BLK),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
22,PT10M07.00S,2022-04-03T00:12:40.6Z,1,REGULAR,rebound,defensive,[],1629622,,,1610612748,8,4,2022-04-03T00:12:47Z,220000,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,
23,PT09M56.00S,2022-04-03T00:12:52.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,93.64323258869908,50.245098039215684,1610612748,8,6,2022-04-03T00:15:19Z,230000,1.0,7.0,1,right,B. Adebayo cutting finger roll Layup (2 PTS) (J. Butler 1 AST),"[1628389, 202710]",1610612748.0,MIA,cutting finger roll,,,Adebayo,B. Adebayo,,,,,0.74,Made,2.0,J. Butler,202710.0,1.0,,,,,,,,,,,,,,,
26,PT09M41.00S,2022-04-03T00:13:06.5Z,1,REGULAR,3pt,Jump Shot,[],203897,30.042706964520367,17.892156862745097,1610612741,11,6,2022-04-03T00:17:04Z,250000,161.0,230.0,1,left,Z. LaVine 28' 3PT pullup (9 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,28.04,Made,9.0,,,,,,,,,,,,,,,,,,
27,PT09M20.00S,2022-04-03T00:13:27.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,84.1819973718791,40.44117647058824,1610612748,11,8,2022-04-03T00:13:33Z,260000,-48.0,96.0,1,right,B. Adebayo 10' step back Jump Shot (4 PTS) (M. Strus 1 AST),"[1628389, 1629622]",1610612748.0,MIA,step back,,,Adebayo,B. Adebayo,,,,,10.74,Made,4.0,M. Strus,1629622.0,1.0,,,,,,,,,,,,,,,
28,PT08M56.00S,2022-04-03T00:13:51.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,6.258212877792378,49.754901960784316,1610612741,13,8,2022-04-03T00:18:48Z,270000,1.0,6.0,1,left,N. Vucevic Layup (2 PTS) (A. Dosunmu 1 AST),"[202696, 1630245]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,0.64,Made,2.0,A. Dosunmu,1630245.0,1.0,,,,,,,,,,,,,,,
30,PT08M46.00S,2022-04-03T00:14:02.0Z,1,REGULAR,3pt,Jump Shot,[],202710,91.14651773981603,4.166666666666666,1610612748,13,11,2022-04-03T00:14:06Z,290000,-229.0,31.0,1,right,J. Butler 3PT  (3 PTS) (P. Tucker 1 AST),"[202710, 200782]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,23.12,Made,3.0,P. Tucker,200782.0,1.0,,,,,,,,,,,,,,,
33,PT08M35.00S,2022-04-03T00:14:17.4Z,1,REGULAR,foul,personal,[],1628389,,,1610612741,13,11,2022-04-03T00:14:41Z,320000,,,0,,B. Adebayo personal FOUL (1 PF),"[1628389, 202696]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Vucevic,202696.0,
35,PT08M29.00S,2022-04-03T00:14:41.4Z,1,REGULAR,3pt,Jump Shot,[],202696,28.33442838370565,22.30392156862745,1610612741,13,11,2022-04-03T00:14:47Z,340000,138.0,214.0,1,left,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,,
36,PT08M25.00S,2022-04-03T00:14:45.4Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,13,11,2022-04-03T00:14:47Z,350000,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,
37,PT08M13.00S,2022-04-03T00:14:56.2Z,1,REGULAR,3pt,Jump Shot,[],200768,95.22010512483574,4.6568627450980395,1610612748,13,14,2022-04-03T00:15:01Z,360000,-227.0,-8.0,1,right,K. Lowry 3PT  (5 PTS) (J. Butler 2 AST),"[200768, 202710]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,22.68,Made,5.0,J. Butler,202710.0,2.0,,,,,,,,,,,,,,,
39,PT07M55.00S,2022-04-03T00:15:14.4Z,1,REGULAR,3pt,Jump Shot,[],1627936,19.92444152431012,9.803921568627452,1610612741,13,14,2022-04-03T00:15:20Z,380000,201.0,135.0,1,left,MISS A. Caruso 24' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,24.2,Missed,,,,,,,,,,,,,,,,,,,
40,PT07M51.00S,2022-04-03T00:15:18.4Z,1,REGULAR,rebound,defensive,[],200782,,,1610612748,13,14,2022-04-03T00:15:20Z,390000,,,0,,P. Tucker REBOUND (Off:0 Def:1),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,
42,PT07M29.00S,2022-04-03T00:15:40.3Z,1,REGULAR,2pt,Jump Shot,[],1628389,93.64323258869908,69.85294117647058,1610612748,13,16,2022-04-03T00:15:44Z,400000,99.0,7.0,1,right,B. Adebayo 9' turnaround fadeaway Jump Shot (6 PTS),[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,9.96,Made,6.0,,,,,,,,,,,,,,,,,,
43,PT07M14.00S,2022-04-03T00:15:58.1Z,1,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612741,13,16,2022-04-03T00:16:04Z,410000,,,0,,B. Adebayo shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1628389, 201942]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,1155.0,2.0,0.0,DeRozan,201942.0,
45,PT07M14.00S,2022-04-03T00:16:29.7Z,1,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,14,16,2022-04-03T00:16:29Z,430000,,,0,,D. DeRozan Free Throw 1 of 2 (1 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
46,PT07M14.00S,2022-04-03T00:16:30.6Z,1,REGULAR,substitution,out,[],1628389,,,1610612741,14,16,2022-04-03T00:16:35Z,440000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M14.00S,2022-04-03T00:16:30.6Z,1,REGULAR,substitution,in,[],203473,,,1610612741,14,16,2022-04-03T00:16:35Z,450000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M14.00S,2022-04-03T00:16:53.2Z,1,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,15,16,2022-04-03T00:16:53Z,460000,,,0,,D. DeRozan Free Throw 2 of 2 (2 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
49,PT06M59.00S,2022-04-03T00:17:10.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,82.86793692509855,46.07843137254902,1610612748,15,18,2022-04-03T00:17:16Z,470000,-20.0,109.0,1,right,J. Butler 11' pullup Jump Shot (5 PTS) (K. Lowry 2 AST),"[202710, 200768]",1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,11.03,Made,5.0,K. Lowry,200768.0,2.0,,,,,,,,,,,,,,,
50,PT06M58.00S,2022-04-03T00:17:17.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,15,18,2022-04-03T00:17:18Z,480000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT06M42.00S,2022-04-03T00:20:32.5Z,1,REGULAR,2pt,Jump Shot,[],201942,17.95335085413929,75.24509803921569,1610612741,15,18,2022-04-03T00:20:36Z,490000,-126.0,116.0,1,left,MISS D. DeRozan 17' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,17.16,Missed,,,,,,,,,,,,,,,,,,,
54,PT06M39.00S,2022-04-03T00:20:35.5Z,1,REGULAR,rebound,defensive,[],203473,,,1610612748,15,18,2022-04-03T00:20:36Z,500000,,,0,,D. Dedmon REBOUND (Off:0 Def:1),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,53.0,1.0,1.0,0.0,,,,,,,,
55,PT06M33.00S,2022-04-03T00:20:40.7Z,1,REGULAR,2pt,Jump Shot,[],200768,85.0197109067017,70.6609987745098,1610612748,15,20,2022-04-03T00:22:07Z,510000,103.0,88.0,1,right,K. Lowry 13' fadeaway Jump Shot (7 PTS),[200768],1610612748.0,MIA,fadeaway,,,Lowry,K. Lowry,,,,,13.59,Made,7.0,,,,,,,,,,,,,,,,,,
56,PT06M15.00S,2022-04-03T00:20:58.9Z,1,REGULAR,2pt,Jump Shot,[],203897,27.595269382391592,60.638786764705884,1610612741,17,20,2022-04-03T00:22:26Z,520000,-53.0,207.0,1,left,Z. LaVine 21' step back Jump Shot (11 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,21.36,Made,11.0,,,,,,,,,,,,,,,,,,
57,PT05M57.00S,2022-04-03T00:21:16.4Z,1,REGULAR,turnover,bad pass,[],202710,,,1610612748,17,20,2022-04-03T00:21:20Z,530000,,,0,,J. Butler bad pass TURNOVER (1 TO),"[202710, 201942]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,1.0,DeRozan,201942.0,,,,,,,,,,,,
58,PT05M57.00S,2022-04-03T00:21:16.4Z,1,REGULAR,steal,,[],201942,,,1610612741,17,20,2022-04-03T00:22:30Z,540000,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT05M49.00S,2022-04-03T00:21:24.6Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203897,5.601182654402102,95.58823529411765,1610612741,17,20,2022-04-03T00:21:39Z,550000,-228.0,0.0,1,left,MISS Z. LaVine 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,,
60,PT05M45.00S,2022-04-03T00:21:28.6Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,17,20,2022-04-03T00:21:39Z,560000,,,0,,N. Vucevic REBOUND (Off:1 Def:0),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,59.0,1.0,0.0,1.0,,,,,,,,
61,PT05M45.00S,2022-04-03T00:21:29.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",202696,5.590000152587891,50.0,1610612741,19,20,2022-04-03T00:24:12Z,570000,0.0,0.0,1,left,N. Vucevic tip Layup (4 PTS),[202696],1610612741.0,CHI,tip,,,Vucevic,N. Vucevic,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
62,PT05M38.00S,2022-04-03T00:21:36.6Z,1,REGULAR,2pt,Jump Shot,[],200768,73.45597897503285,65.79733455882354,1610612748,19,22,2022-04-03T00:24:46Z,580000,79.0,197.0,1,right,K. Lowry 21' pullup Jump Shot (9 PTS),[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,21.22,Made,9.0,,,,,,,,,,,,,,,,,,
63,PT05M21.00S,2022-04-03T00:21:52.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,16.688567674113003,61.26685049019608,1610612741,21,22,2022-04-03T00:25:21Z,590000,-56.0,104.0,1,left,D. DeRozan 11' step back Jump Shot (4 PTS),[201942],1610612741.0,CHI,step back,,,DeRozan,D. DeRozan,,,,,11.86,Made,4.0,,,,,,,,,,,,,,,,,,
64,PT05M12.00S,2022-04-03T00:22:05.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203473,93.9060446780552,47.05882352941176,1610612748,21,24,2022-04-03T00:22:13Z,600000,-15.0,5.0,1,right,D. Dedmon Layup (2 PTS) (J. Butler 3 AST),"[203473, 202710]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,1.55,Made,2.0,J. Butler,202710.0,3.0,,,,,,,,,,,,,,,
66,PT05M12.00S,2022-04-03T00:22:11.8Z,1,REGULAR,foul,personal,['1freethrow'],1627936,,,1610612748,21,24,2022-04-03T00:22:42Z,620000,,,0,,A. Caruso shooting personal FOUL (1 PF) (Dedmon 1 FT),"[1627936, 203473]",1610612741.0,CHI,shooting,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Dedmon,203473.0,
68,PT05M12.00S,2022-04-03T00:22:19.1Z,1,REGULAR,substitution,out,[],1627936,,,1610612748,21,24,2022-04-03T00:22:30Z,640000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M12.00S,2022-04-03T00:22:19.1Z,1,REGULAR,substitution,out,[],201942,,,1610612748,21,24,2022-04-03T00:22:30Z,650000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M12.00S,2022-04-03T00:22:19.1Z,1,REGULAR,substitution,out,[],202710,,,1610612748,21,24,2022-04-03T00:22:30Z,660000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M12.00S,2022-04-03T00:22:19.1Z,1,REGULAR,substitution,in,[],1629632,,,1610612748,21,24,2022-04-03T00:22:30Z,670000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M12.00S,2022-04-03T00:22:19.1Z,1,REGULAR,substitution,in,[],1630172,,,1610612748,21,24,2022-04-03T00:22:30Z,680000,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M12.00S,2022-04-03T00:22:19.1Z,1,REGULAR,substitution,in,[],1629639,,,1610612748,21,24,2022-04-03T00:22:30Z,690000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M12.00S,2022-04-03T00:22:43.2Z,1,REGULAR,freethrow,1 of 1,[],203473,,,1610612748,21,25,2022-04-03T00:22:43Z,700000,,,0,,D. Dedmon Free Throw 1 of 1 (3 PTS),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
75,PT04M57.00S,2022-04-03T00:22:58.8Z,1,REGULAR,3pt,Jump Shot,[],203897,25.57490144546649,85.29411764705883,1610612741,21,25,2022-04-03T00:26:01Z,710000,-176.0,188.0,1,left,MISS Z. LaVine 25' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,,
76,PT04M55.00S,2022-04-03T00:23:00.8Z,1,REGULAR,rebound,defensive,[],200768,,,1610612748,21,25,2022-04-03T00:23:02Z,720000,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,75.0,1.0,1.0,0.0,,,,,,,,
77,PT04M42.00S,2022-04-03T00:23:13.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203473,94.1688567674113,52.450980392156865,1610612748,21,27,2022-04-03T00:23:16Z,730000,12.0,2.0,1,right,D. Dedmon cutting Layup (5 PTS) (K. Lowry 3 AST),"[203473, 200768]",1610612748.0,MIA,cutting,,,Dedmon,D. Dedmon,,,,,1.25,Made,5.0,K. Lowry,200768.0,3.0,,,,,,,,,,,,,,,
79,PT04M24.00S,2022-04-03T00:23:31.2Z,1,REGULAR,3pt,Jump Shot,[],1629632,26.10052562417871,82.84313725490196,1610612741,21,27,2022-04-03T00:23:36Z,750000,-164.0,193.0,1,left,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
80,PT04M21.00S,2022-04-03T00:23:34.2Z,1,REGULAR,rebound,defensive,[],203473,,,1610612748,21,27,2022-04-03T00:23:36Z,760000,,,0,,D. Dedmon REBOUND (Off:0 Def:2),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,79.0,2.0,2.0,0.0,,,,,,,,
81,PT04M17.00S,2022-04-03T00:23:39.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629639,92.11563731931669,55.24662990196079,1610612748,21,27,2022-04-03T00:27:20Z,770000,26.0,22.0,1,right,MISS T. Herro running Layup - blocked,"[1629639, 1630172]",1610612748.0,MIA,running,,,Herro,T. Herro,,,,,3.4,Missed,,,,,,,,,,,,Williams,1630172.0,,,,,,
82,PT04M17.00S,2022-04-03T00:23:39.0Z,1,REGULAR,block,,[],1630172,,,1610612748,21,27,2022-04-03T00:23:41Z,780000,,,0,,P. Williams BLOCK (1 BLK),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M14.00S,2022-04-03T00:23:42.0Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,21,27,2022-04-03T00:23:43Z,790000,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,
84,PT04M11.00S,2022-04-03T00:23:44.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630245,4.812746386333772,50.0,1610612741,23,27,2022-04-03T00:24:21Z,800000,0.0,-7.0,1,left,A. Dosunmu running Layup (4 PTS) (C. White 1 AST),"[1630245, 1629632]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,0.73,Made,4.0,C. White,1629632.0,1.0,,,,,,,,,,,,,,,
86,PT03M58.00S,2022-04-03T00:23:57.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,93.64323258869908,54.166666666666664,1610612748,23,27,2022-04-03T00:24:02Z,820000,21.0,7.0,1,right,MISS T. Herro driving Layup - blocked,"[1629639, 1630172]",1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,2.2,Missed,,,,,,,,,,,,Williams,1630172.0,,,,,,
87,PT03M58.00S,2022-04-03T00:23:57.3Z,1,REGULAR,block,,[],1630172,,,1610612748,23,27,2022-04-03T00:23:59Z,830000,,,0,,P. Williams BLOCK (2 BLK),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT03M58.00S,2022-04-03T00:23:57.3Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,23,27,2022-04-03T00:24:02Z,840000,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,86.0,1.0,1.0,0.0,,,,,,,,
89,PT03M54.00S,2022-04-03T00:24:02.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630172,5.863994743758213,49.26470588235294,1610612741,25,27,2022-04-03T00:28:36Z,850000,4.0,3.0,1,left,P. Williams running Layup (2 PTS) (A. Dosunmu 2 AST),"[1630172, 1630245]",1610612741.0,CHI,running,,,Williams,P. Williams,,,,,0.45,Made,2.0,A. Dosunmu,1630245.0,2.0,,,,,,,,,,,,,,,
91,PT03M54.00S,2022-04-03T00:24:08.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,25,27,2022-04-03T00:24:08Z,870000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M43.00S,2022-04-03T00:27:11.0Z,1,REGULAR,turnover,lost ball,[],1629639,,,1610612748,25,27,2022-04-03T00:30:00Z,880000,,,0,,T. Herro lost ball TURNOVER (1 TO),"[1629639, 1630172]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,1.0,Williams,1630172.0,,,,,,,,,,,,
