actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
19,PT10M36.00S,2021-12-27T01:12:00.2Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,2,3,2021-12-27T01:12:04Z,190000,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,
20,PT10M29.00S,2021-12-27T01:12:07.8Z,1,REGULAR,2pt,Jump Shot,[],1630537,94.30026281208936,67.40196078431373,1610612754,2,3,2021-12-27T01:12:13Z,200000,87.0,1.0,1,right,MISS C. Duarte 8' pullup Shot,[1630537],1610612754.0,IND,pullup,,,Duarte,C. Duarte,,,,,8.7,Missed,,,,,,,,,,,,,,,,,,,
21,PT10M25.00S,2021-12-27T01:12:11.8Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,2,3,2021-12-27T01:12:13Z,210000,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,
22,PT10M14.00S,2021-12-27T01:12:22.2Z,1,REGULAR,3pt,Jump Shot,[],203897,25.837713534822605,83.82352941176471,1610612741,2,3,2021-12-27T01:12:27Z,220000,-169.0,190.0,1,left,MISS Z. LaVine 25' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,,
23,PT10M11.00S,2021-12-27T01:12:25.2Z,1,REGULAR,rebound,offensive,[],201942,,,1610612741,2,3,2021-12-27T01:12:27Z,230000,,,0,,D. DeRozan REBOUND (Off:1 Def:0),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,22.0,1.0,0.0,1.0,,,,,,,,
24,PT10M03.00S,2021-12-27T01:12:33.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],202696,8.09789750328515,31.372549019607842,1610612741,2,3,2021-12-27T01:15:23Z,240000,93.0,24.0,1,left,MISS N. Vucevic 9' floating Shot,[202696],1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,9.6,Missed,,,,,,,,,,,,,,,,,,,
25,PT10M02.00S,2021-12-27T01:12:35.5Z,1,REGULAR,rebound,defensive,[],203200,,,1610612754,2,3,2021-12-27T01:12:35Z,250000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,
26,PT09M44.00S,2021-12-27T01:12:52.3Z,1,REGULAR,turnover,bad pass,[],1630537,,,1610612754,2,3,2021-12-27T01:12:56Z,260000,,,0,,C. Duarte bad pass TURNOVER (1 TO),"[1630537, 203897]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,1.0,LaVine,203897.0,,,,,,,,,,,,
27,PT09M44.00S,2021-12-27T01:12:52.3Z,1,REGULAR,steal,,[],203897,,,1610612741,2,3,2021-12-27T01:15:02Z,270000,,,0,,Z. LaVine STEAL (1 STL),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
28,PT09M42.00S,2021-12-27T01:12:57.5Z,1,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612741,2,3,2021-12-27T01:13:27Z,280000,,,0,,C. LeVert shooting personal FOUL (1 PF) (Green 2 FT),"[1627747, 1629750]",1610612754.0,IND,shooting,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Green,1629750.0,,,
30,PT09M42.00S,2021-12-27T01:13:28.1Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629750,,,1610612741,3,3,2021-12-27T01:13:28Z,300000,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
31,PT09M42.00S,2021-12-27T01:13:42.0Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629750,,,1610612741,4,3,2021-12-27T01:13:42Z,310000,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
32,PT09M30.00S,2021-12-27T01:13:58.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,94.1688567674113,52.94117647058824,1610612754,4,5,2021-12-27T01:14:03Z,320000,15.0,2.0,1,right,D. Sabonis driving Layup (2 PTS) (J. Holiday 1 AST),"[1627734, 203200]",1610612754.0,IND,driving,,,Sabonis,D. Sabonis,,,,,1.49,Made,2.0,J. Holiday,203200.0,1.0,,,,,,,,,,,,,,,
34,PT09M15.00S,2021-12-27T01:14:13.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,5.469776609724048,48.529411764705884,1610612741,6,5,2021-12-27T01:14:17Z,340000,7.0,-1.0,1,left,N. Vucevic cutting Layup (2 PTS) (Z. LaVine 1 AST),"[202696, 203897]",1610612741.0,CHI,cutting,,,Vucevic,N. Vucevic,,,,,0.75,Made,2.0,Z. LaVine,203897.0,1.0,,,,,,,,,,,,,,,
36,PT09M02.00S,2021-12-27T01:14:25.2Z,1,REGULAR,2pt,Jump Shot,[],203200,73.80091984231275,40.44117647058824,1610612754,6,5,2021-12-27T01:14:31Z,360000,-48.0,194.0,1,right,MISS J. Holiday 19' pullup Shot,[203200],1610612754.0,IND,pullup,,,Holiday,J. Holiday,,,,,19.96,Missed,,,,,,,,,,,,,,,,,,,
37,PT09M00.00S,2021-12-27T01:14:27.2Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,6,5,2021-12-27T01:14:31Z,370000,,,0,,N. Vucevic REBOUND (Off:0 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,
38,PT08M37.00S,2021-12-27T01:14:51.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,16.507884362680684,58.333333333333336,1610612741,6,5,2021-12-27T01:14:54Z,380000,-42.0,103.0,1,left,MISS Z. LaVine 11' pullup Shot,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,11.08,Missed,,,,,,,,,,,,,,,,,,,
39,PT08M35.00S,2021-12-27T01:14:53.2Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612754,6,5,2021-12-27T01:14:53Z,390000,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,
40,PT08M22.00S,2021-12-27T01:15:06.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,84.83902759526939,44.6078431372549,1610612754,6,5,2021-12-27T01:19:06Z,400000,-27.0,90.0,1,right,MISS D. Sabonis 9' fadeaway Shot,[1627734],1610612754.0,IND,fadeaway,,,Sabonis,D. Sabonis,,,,,9.4,Missed,,,,,,,,,,,,,,,,,,,
41,PT08M19.00S,2021-12-27T01:15:08.7Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,6,5,2021-12-27T01:15:08Z,410000,,,0,,N. Vucevic REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,40.0,2.0,2.0,0.0,,,,,,,,
42,PT08M03.00S,2021-12-27T01:15:25.7Z,1,REGULAR,2pt,Jump Shot,[],202696,22.421156373193167,61.274509803921575,1610612741,8,5,2021-12-27T01:15:29Z,420000,-56.0,158.0,1,left,N. Vucevic 16' Jump Shot (4 PTS) (Z. LaVine 2 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,16.8,Made,4.0,Z. LaVine,203897.0,2.0,,,,,,,,,,,,,,,
44,PT07M47.00S,2021-12-27T01:15:40.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,80.50262812089356,44.36274509803921,1610612754,8,7,2021-12-27T01:15:45Z,440000,-28.0,131.0,1,right,C. LeVert 13' pullup Jump Shot (2 PTS),[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,13.38,Made,2.0,,,,,,,,,,,,,,,,,,
47,PT07M34.00S,2021-12-27T01:15:53.6Z,1,REGULAR,3pt,Jump Shot,[],1629632,5.732588699080158,3.6764705882352944,1610612741,8,7,2021-12-27T01:16:07Z,470000,232.0,1.0,1,left,MISS C. White 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,,
48,PT07M30.00S,2021-12-27T01:15:57.6Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,8,7,2021-12-27T01:16:07Z,480000,,,0,,N. Vucevic REBOUND (Off:1 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,47.0,3.0,2.0,1.0,,,,,,,,
49,PT07M27.00S,2021-12-27T01:16:00.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202696,5.590000152587891,50.0,1610612741,10,7,2021-12-27T01:16:15Z,490000,0.0,0.0,1,left,N. Vucevic tip Layup (6 PTS),[202696],1610612741.0,CHI,tip,,,Vucevic,N. Vucevic,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,,
50,PT07M22.00S,2021-12-27T01:16:05.2Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1626167,94.30026281208936,49.50980392156863,1610612754,10,9,2021-12-27T01:20:11Z,500000,-2.0,1.0,1,right,M. Turner DUNK (2 PTS) (C. LeVert 2 AST),"[1626167, 1627747]",1610612754.0,IND,,,,Turner,M. Turner,,,,,0.27,Made,2.0,C. LeVert,1627747.0,2.0,,,,,,,,,,,,,,,
52,PT07M09.00S,2021-12-27T01:16:19.8Z,1,REGULAR,3pt,Jump Shot,[],1629750,7.703679369250986,95.58823529411765,1610612741,13,9,2021-12-27T01:16:24Z,520000,-228.0,20.0,1,left,J. Green 3PT  (5 PTS) (D. DeRozan 1 AST),"[1629750, 201942]",1610612741.0,CHI,,,,Green,J. Green,,,,,22.88,Made,5.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,,,,,
54,PT06M48.00S,2021-12-27T01:16:42.2Z,1,REGULAR,foul,personal,['2freethrow'],202696,,,1610612754,13,9,2021-12-27T01:19:58Z,540000,,,0,,N. Vucevic shooting personal FOUL (1 PF) (Sabonis 2 FT),"[202696, 1627734]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,202027.0,1.0,0.0,Sabonis,1627734.0,,,
56,PT06M48.00S,2021-12-27T01:16:55.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,13,9,2021-12-27T01:16:55Z,560000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M48.00S,2021-12-27T01:19:32.8Z,1,REGULAR,substitution,out,[],1630537,,,1610612754,13,9,2021-12-27T01:19:50Z,570000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M48.00S,2021-12-27T01:19:32.8Z,1,REGULAR,substitution,out,[],1626167,,,1610612754,13,9,2021-12-27T01:19:50Z,580000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M48.00S,2021-12-27T01:19:32.8Z,1,REGULAR,substitution,in,[],1629052,,,1610612754,13,9,2021-12-27T01:19:50Z,590000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M48.00S,2021-12-27T01:19:32.8Z,1,REGULAR,substitution,in,[],1628470,,,1610612754,13,9,2021-12-27T01:19:50Z,600000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M48.00S,2021-12-27T01:20:08.2Z,1,REGULAR,freethrow,1 of 2,[],1627734,,,1610612754,13,10,2021-12-27T01:20:08Z,610000,,,0,,D. Sabonis Free Throw 1 of 2 (3 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
62,PT06M48.00S,2021-12-27T01:20:08.2Z,1,REGULAR,freethrow,2 of 2,[],1627734,,,1610612754,13,10,2021-12-27T01:20:27Z,620000,,,0,,MISS D. Sabonis Free Throw 2 of 2,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
63,PT06M46.00S,2021-12-27T01:20:10.2Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,13,10,2021-12-27T01:20:27Z,630000,,,0,,N. Vucevic REBOUND (Off:1 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,62.0,4.0,3.0,1.0,,,,,,,,
64,PT06M21.00S,2021-12-27T01:20:47.0Z,1,REGULAR,2pt,Jump Shot,[],203897,4.862023653088042,7.375919117647059,1610612741,15,10,2021-12-27T01:21:00Z,640000,213.0,-7.0,1,left,Z. LaVine 21' step back Jump Shot (2 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,21.32,Made,2.0,,,,,,,,,,,,,,,,,,
65,PT06M07.00S,2021-12-27T01:21:01.6Z,1,REGULAR,2pt,Jump Shot,[],1627747,87.86136662286465,73.77450980392157,1610612754,15,12,2021-12-27T01:25:09Z,650000,119.0,62.0,1,right,C. LeVert 13' pullup Jump Shot (4 PTS) (J. Holiday 2 AST),"[1627747, 203200]",1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,13.39,Made,4.0,J. Holiday,203200.0,2.0,,,,,,,,,,,,,,,
66,PT05M43.00S,2021-12-27T01:21:25.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,11.645860709592641,47.30392156862745,1610612741,15,12,2021-12-27T01:21:32Z,660000,13.0,57.0,1,left,MISS C. White driving floating Shot - blocked,"[1629632, 1627747]",1610612741.0,CHI,driving floating,,,White,C. White,,,,,5.86,Missed,,,,,,,,,,,,,,,,,LeVert,1627747.0,
67,PT05M43.00S,2021-12-27T01:21:25.8Z,1,REGULAR,block,,[],1627747,,,1610612741,15,12,2021-12-27T01:21:28Z,670000,,,0,,C. LeVert BLOCK (1 BLK),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M40.00S,2021-12-27T01:21:28.8Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612754,15,12,2021-12-27T01:21:32Z,680000,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,66.0,1.0,1.0,0.0,,,,,,,,
69,PT05M38.00S,2021-12-27T01:21:31.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627747,94.03745072273325,49.754901960784316,1610612754,15,12,2021-12-27T01:26:28Z,690000,-1.0,4.0,1,right,MISS C. LeVert running Layup,[1627747],1610612754.0,IND,running,,,LeVert,C. LeVert,,,,,0.37,Missed,,,,,,,,,,,,,,,,,,,
70,PT05M38.00S,2021-12-27T01:21:31.2Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612754,15,12,2021-12-27T01:21:37Z,700000,,,0,,D. Sabonis REBOUND (Off:1 Def:1),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,69.0,2.0,1.0,1.0,,,,,,,,
71,PT05M37.00S,2021-12-27T01:21:35.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,94.40999984741211,50.0,1610612754,15,12,2021-12-27T01:21:35Z,710000,0.0,0.0,1,right,MISS D. Sabonis putback Layup,[1627734],1610612754.0,IND,putback,,,Sabonis,D. Sabonis,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
72,PT05M37.00S,2021-12-27T01:21:36.1Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612754,15,12,2021-12-27T01:21:36Z,720000,,,0,,D. Sabonis REBOUND (Off:2 Def:1),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,71.0,3.0,1.0,2.0,,,,,,,,
73,PT05M37.00S,2021-12-27T01:21:38.4Z,1,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612754,15,12,2021-12-27T01:21:43Z,730000,,,0,,C. White shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1629632, 1627734]",1610612741.0,CHI,shooting,,,White,C. White,,,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Sabonis,1627734.0,,,
76,PT05M37.00S,2021-12-27T01:22:01.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1627734,,,1610612754,15,13,2021-12-27T01:22:01Z,750000,,,0,,D. Sabonis Free Throw 1 of 2 (4 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
77,PT05M37.00S,2021-12-27T01:22:03.8Z,1,REGULAR,substitution,out,[],201942,,,1610612754,15,13,2021-12-27T01:22:09Z,760000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M37.00S,2021-12-27T01:22:03.8Z,1,REGULAR,substitution,in,[],1630245,,,1610612754,15,13,2021-12-27T01:22:09Z,770000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M37.00S,2021-12-27T01:22:23.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1627734,,,1610612754,15,14,2021-12-27T01:22:23Z,780000,,,0,,D. Sabonis Free Throw 2 of 2 (5 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
80,PT05M24.00S,2021-12-27T01:22:39.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,15.850854139290407,45.588235294117645,1610612741,17,14,2021-12-27T01:22:47Z,790000,22.0,96.0,1,left,N. Vucevic 9' Jump Shot (8 PTS) (Z. LaVine 3 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,9.9,Made,8.0,Z. LaVine,203897.0,3.0,,,,,,,,,,,,,,,
82,PT05M13.00S,2021-12-27T01:22:50.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,94.1688567674113,49.50980392156863,1610612754,17,16,2021-12-27T01:22:55Z,810000,-2.0,2.0,1,right,D. Sabonis cutting DUNK (7 PTS) (C. LeVert 3 AST),"[1627734, 1627747]",1610612754.0,IND,cutting,,,Sabonis,D. Sabonis,,,,,0.34,Made,7.0,C. LeVert,1627747.0,3.0,,,,,,,,,,,,,,,
84,PT05M00.00S,2021-12-27T01:23:04.0Z,1,REGULAR,3pt,Jump Shot,[],203897,28.203022339027594,17.647058823529413,1610612741,20,16,2021-12-27T01:28:18Z,830000,162.0,213.0,1,left,Z. LaVine 26' 3PT pullup (5 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,26.72,Made,5.0,,,,,,,,,,,,,,,,,,
85,PT04M46.00S,2021-12-27T01:23:17.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,94.43166885676742,50.98039215686274,1610612754,20,18,2021-12-27T01:23:22Z,840000,5.0,0.0,1,right,C. LeVert driving Layup (6 PTS),[1627747],1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,0.49,Made,6.0,,,,,,,,,,,,,,,,,,
86,PT04M33.00S,2021-12-27T01:23:32.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203897,4.944152431011826,51.225490196078425,1610612741,22,18,2021-12-27T01:23:38Z,850000,-6.0,-6.0,1,left,Z. LaVine driving DUNK (7 PTS),[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,0.86,Made,7.0,,,,,,,,,,,,,,,,,,
87,PT04M33.00S,2021-12-27T01:23:37.7Z,1,REGULAR,foul,personal,['1freethrow'],1628470,,,1610612741,22,18,2021-12-27T01:24:01Z,860000,,,0,,T. Craig shooting personal FOUL (1 PF) (LaVine 1 FT),"[1628470, 203897]",1610612754.0,IND,shooting,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,202027.0,1.0,0.0,LaVine,203897.0,,,
89,PT04M33.00S,2021-12-27T01:23:50.7Z,1,REGULAR,substitution,out,[],1629750,,,1610612741,22,18,2021-12-27T01:23:59Z,880000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M33.00S,2021-12-27T01:23:50.7Z,1,REGULAR,substitution,out,[],1627734,,,1610612741,22,18,2021-12-27T01:23:59Z,890000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M33.00S,2021-12-27T01:23:50.7Z,1,REGULAR,substitution,in,[],1628972,,,1610612741,22,18,2021-12-27T01:23:59Z,900000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M33.00S,2021-12-27T01:23:50.7Z,1,REGULAR,substitution,in,[],1626167,,,1610612741,22,18,2021-12-27T01:23:59Z,910000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M33.00S,2021-12-27T01:24:11.7Z,1,REGULAR,freethrow,1 of 1,[],203897,,,1610612741,22,18,2021-12-27T01:24:13Z,920000,,,0,,MISS Z. LaVine Free Throw 1 of 1,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Missed,,,,,,,,,,,,,,,,,,,
94,PT04M31.00S,2021-12-27T01:24:13.7Z,1,REGULAR,rebound,defensive,[],1629052,,,1610612754,22,18,2021-12-27T01:24:13Z,930000,,,0,,O. Brissett REBOUND (Off:0 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,93.0,1.0,1.0,0.0,,,,,,,,
