actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
18,PT09M59.00S,2022-04-07T00:12:20.7Z,1,REGULAR,turnover,lost ball,[],202696,,,1610612741,2,7,2022-04-07T00:12:24Z,180000,,,0,,N. Vucevic lost ball TURNOVER (1 TO),"[202696, 201143]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,1.0,Horford,201143.0,,,,,,,,
19,PT09M59.00S,2022-04-07T00:12:20.7Z,1,REGULAR,steal,,[],201143,,,1610612738,2,7,2022-04-07T00:12:22Z,190000,,,0,,A. Horford STEAL (1 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
20,PT09M51.00S,2022-04-07T00:12:28.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628464,4.681340341655716,3.6764705882352944,1610612738,2,7,2022-04-07T00:12:37Z,200000,232.0,-8.0,1,left,MISS D. Theis 3PT,[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,23.18,Missed,,,,,,,,,,,,,,,,,,,
21,PT09M48.00S,2022-04-07T00:12:31.9Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,2,7,2022-04-07T00:12:37Z,210000,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
22,PT09M40.00S,2022-04-07T00:12:40.1Z,1,REGULAR,turnover,bad pass,[],203897,,,1610612741,2,7,2022-04-07T00:12:44Z,220000,,,0,,Z. LaVine bad pass TURNOVER (1 TO),"[203897, 201143]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,1.0,Horford,201143.0,,,,,,,,
23,PT09M40.00S,2022-04-07T00:12:40.1Z,1,REGULAR,steal,,[],201143,,,1610612738,2,7,2022-04-07T00:12:41Z,230000,,,0,,A. Horford STEAL (2 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
24,PT09M37.00S,2022-04-07T00:12:45.0Z,1,REGULAR,foul,personal,['2freethrow'],1630172,,,1610612738,2,7,2022-04-07T00:13:00Z,240000,,,0,,P. Williams shooting personal FOUL (1 PF) (Tatum 2 FT),"[1630172, 1628369]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Tatum,1628369.0,,,
26,PT09M37.00S,2022-04-07T00:13:09.6Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628369,,,1610612738,2,8,2022-04-07T00:13:09Z,260000,,,0,,J. Tatum Free Throw 1 of 2 (1 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
27,PT09M37.00S,2022-04-07T00:13:22.1Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628369,,,1610612738,2,9,2022-04-07T00:13:22Z,270000,,,0,,J. Tatum Free Throw 2 of 2 (2 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
28,PT09M26.00S,2022-04-07T00:13:37.7Z,1,REGULAR,2pt,Jump Shot,[],201942,76.69185282522996,46.07843137254902,1610612741,4,9,2022-04-07T00:13:41Z,280000,-20.0,167.0,1,right,D. DeRozan 16' pullup Jump Shot (4 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,16.77,Made,,,,,4.0,,,,,,,,,,,,,,
29,PT09M08.00S,2022-04-07T00:13:55.2Z,1,REGULAR,turnover,bad pass,[],203935,,,1610612738,4,9,2022-04-07T00:14:00Z,290000,,,0,,M. Smart bad pass TURNOVER (1 TO),"[203935, 202696]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,1.0,Vucevic,202696.0,,,,,,,,
30,PT09M08.00S,2022-04-07T00:13:55.2Z,1,REGULAR,steal,,[],202696,,,1610612741,4,9,2022-04-07T00:13:57Z,300000,,,0,,N. Vucevic STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT09M01.00S,2022-04-07T00:14:01.9Z,1,REGULAR,turnover,lost ball,[],1630245,,,1610612741,4,9,2022-04-07T00:14:24Z,310000,,,0,,A. Dosunmu lost ball TURNOVER (1 TO),"[1630245, 1627759]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,1.0,Brown,1627759.0,,,,,,,,
32,PT09M01.00S,2022-04-07T00:14:01.9Z,1,REGULAR,steal,,[],1627759,,,1610612738,4,9,2022-04-07T00:14:03Z,320000,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
33,PT08M56.00S,2022-04-07T00:14:06.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627759,5.519053876478318,47.71752450980392,1610612738,4,11,2022-04-07T00:14:18Z,330000,11.0,-1.0,1,left,J. Brown alley-oop Layup (2 PTS) (M. Smart 2 AST),"[1627759, 203935]",1610612738.0,BOS,alley-oop,,,Brown,J. Brown,,,,,1.14,Made,,,,,2.0,M. Smart,203935.0,2.0,,,,,,,,,,,
35,PT08M38.00S,2022-04-07T00:14:25.1Z,1,REGULAR,2pt,Jump Shot,[],1630172,77.61169513797634,63.23529411764706,1610612741,6,11,2022-04-07T00:14:32Z,350000,66.0,158.0,1,right,P. Williams 17' pullup Jump Shot (2 PTS),[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,17.13,Made,,,,,2.0,,,,,,,,,,,,,,
36,PT08M24.00S,2022-04-07T00:14:39.1Z,1,REGULAR,2pt,Jump Shot,[],1628369,13.748357424441524,16.666666666666664,1610612738,6,13,2022-04-07T00:14:45Z,360000,167.0,77.0,1,left,J. Tatum 18' Jump Shot (4 PTS) (M. Smart 3 AST),"[1628369, 203935]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,18.35,Made,,,,,4.0,M. Smart,203935.0,3.0,,,,,,,,,,,
38,PT08M14.00S,2022-04-07T00:14:51.6Z,1,REGULAR,foul,personal,['2freethrow'],203935,,,1610612741,6,13,2022-04-07T00:14:58Z,380000,,,0,,M. Smart shooting personal FOUL (1 PF) (LaVine 2 FT),"[203935, 203897]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,LaVine,203897.0,,,
40,PT08M14.00S,2022-04-07T00:15:18.1Z,1,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,7,13,2022-04-07T00:15:18Z,400000,,,0,,Z. LaVine Free Throw 1 of 2 (1 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
41,PT08M14.00S,2022-04-07T00:15:36.0Z,1,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,8,13,2022-04-07T00:15:36Z,410000,,,0,,Z. LaVine Free Throw 2 of 2 (2 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
42,PT07M57.00S,2022-04-07T00:16:22.1Z,1,REGULAR,jumpball,recovered,[],203935,,,1610612738,8,13,2022-04-07T00:16:22Z,420000,,,0,,Jump Ball J. Tatum vs. A. Dosunmu: Tip to M. Smart,"[203935, 1628369, 1630245]",1610612738.0,BOS,heldball,M. Smart,203935.0,Smart,M. Smart,Tatum,1628369.0,Dosunmu,1630245.0,,,,,,,,,,,,,,,,,,,,,
45,PT07M49.00S,2022-04-07T00:16:29.9Z,1,REGULAR,2pt,Jump Shot,[],1628369,26.043035479632064,48.387714460784316,1610612738,8,13,2022-04-07T00:16:38Z,450000,8.0,192.0,1,left,MISS J. Tatum 19' Jump Shot,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,19.25,Missed,,,,,,,,,,,,,,,,,,,
46,PT07M44.00S,2022-04-07T00:16:34.9Z,1,REGULAR,rebound,offensive,[],201143,,,1610612738,8,13,2022-04-07T00:16:38Z,460000,,,0,,A. Horford REBOUND (Off:1 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,45.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
47,PT07M44.00S,2022-04-07T00:16:34.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201143,5.590000152587891,50.0,1610612738,8,15,2022-04-07T00:16:34Z,470000,0.0,0.0,1,left,A. Horford putback Layup (7 PTS),[201143],1610612738.0,BOS,putback,,,Horford,A. Horford,,,,,0.0,Made,,,,,7.0,,,,,,,,,,,,,,
48,PT07M31.00S,2022-04-07T00:16:46.5Z,1,REGULAR,2pt,Jump Shot,[],202696,74.72076215505913,51.470588235294116,1610612741,10,15,2022-04-07T00:17:14Z,480000,7.0,185.0,1,right,N. Vucevic 18' pullup Jump Shot (2 PTS) (Z. LaVine 1 AST),"[202696, 203897]",1610612741.0,CHI,pullup,,,Vucevic,N. Vucevic,,,,,18.52,Made,,,,,2.0,Z. LaVine,203897.0,1.0,,,,,,,,,,,
50,PT07M15.00S,2022-04-07T00:17:03.5Z,1,REGULAR,3pt,Jump Shot,[],1628369,27.020367936925098,80.63725490196079,1610612738,10,15,2022-04-07T00:17:09Z,500000,-153.0,201.0,1,left,MISS J. Tatum 25' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,,
51,PT07M11.00S,2022-04-07T00:17:07.5Z,1,REGULAR,rebound,offensive,[],1628464,,,1610612738,10,15,2022-04-07T00:17:09Z,510000,,,0,,D. Theis REBOUND (Off:1 Def:0),[1628464],1610612738.0,BOS,,,,Theis,D. Theis,,,,,,,50.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
52,PT07M10.00S,2022-04-07T00:17:08.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203935,32.013797634691194,49.26470588235294,1610612738,10,15,2022-04-07T00:17:14Z,520000,4.0,248.0,1,left,MISS M. Smart 24' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,,
53,PT07M09.00S,2022-04-07T00:17:09.5Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,10,15,2022-04-07T00:17:14Z,530000,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,52.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
54,PT07M09.00S,2022-04-07T00:17:15.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,10,15,2022-04-07T00:17:15Z,540000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M53.00S,2022-04-07T00:20:29.9Z,1,REGULAR,3pt,Jump Shot,[],203897,68.80749014454665,32.1078431372549,1610612741,10,15,2022-04-07T00:20:39Z,550000,-89.0,241.0,1,right,MISS Z. LaVine 25' step back 3PT,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
56,PT06M51.00S,2022-04-07T00:20:31.9Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,10,15,2022-04-07T00:20:39Z,560000,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
57,PT06M39.00S,2022-04-07T00:20:51.0Z,1,REGULAR,foul,personal,[],1630245,,,1610612738,10,15,2022-04-07T00:20:56Z,570000,,,0,,A. Dosunmu personal FOUL (1 PF),"[1630245, 1627759]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Brown,1627759.0,,,
59,PT06M34.00S,2022-04-07T00:21:11.3Z,1,REGULAR,foul,personal,['2freethrow'],202696,,,1610612738,10,15,2022-04-07T00:21:19Z,590000,,,0,,N. Vucevic shooting personal FOUL (1 PF) (Tatum 2 FT),"[202696, 1628369]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Tatum,1628369.0,,,
61,PT06M34.00S,2022-04-07T00:21:35.4Z,1,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,10,16,2022-04-07T00:21:35Z,610000,,,0,,J. Tatum Free Throw 1 of 2 (5 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
62,PT06M34.00S,2022-04-07T00:21:49.0Z,1,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,10,17,2022-04-07T00:21:49Z,620000,,,0,,J. Tatum Free Throw 2 of 2 (6 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
63,PT06M15.00S,2022-04-07T00:22:09.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,87.72996057818659,50.0,1610612741,12,17,2022-04-07T00:22:13Z,630000,0.0,63.0,1,right,N. Vucevic 6' turnaround Hook (4 PTS) (D. DeRozan 1 AST),"[202696, 201942]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,6.28,Made,,,,,4.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,
65,PT05M56.00S,2022-04-07T00:22:28.0Z,1,REGULAR,3pt,Jump Shot,[],1628369,31.225361366622867,59.068627450980394,1610612738,12,17,2022-04-07T00:22:34Z,650000,-45.0,241.0,1,left,MISS J. Tatum 24' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,24.52,Missed,,,,,,,,,,,,,,,,,,,
66,PT05M53.00S,2022-04-07T00:22:31.0Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,12,17,2022-04-07T00:22:34Z,660000,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
67,PT05M31.00S,2022-04-07T00:22:53.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,93.64323258869908,45.09803921568628,1610612741,12,17,2022-04-07T00:22:58Z,670000,-25.0,7.0,1,right,MISS Z. LaVine driving Layup - blocked,"[203897, 201143]",1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,2.56,Missed,,,,,,,,,,,,,,,,,Horford,201143.0,
68,PT05M31.00S,2022-04-07T00:22:53.8Z,1,REGULAR,block,,[],201143,,,1610612741,12,17,2022-04-07T00:22:56Z,680000,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M28.00S,2022-04-07T00:22:56.8Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,12,17,2022-04-07T00:22:58Z,690000,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,67.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
70,PT05M25.00S,2022-04-07T00:23:00.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627759,6.521024967148489,48.03921568627451,1610612738,12,19,2022-04-07T00:23:29Z,700000,10.0,9.0,1,left,J. Brown running Layup (4 PTS) (J. Tatum 1 AST),"[1627759, 1628369]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,1.32,Made,,,,,4.0,J. Tatum,1628369.0,1.0,,,,,,,,,,,
72,PT05M12.00S,2022-04-07T00:23:13.0Z,1,REGULAR,2pt,Jump Shot,[],202696,81.68528252299606,76.9607843137255,1610612741,12,19,2022-04-07T00:23:19Z,720000,135.0,120.0,1,right,MISS N. Vucevic 18' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,18.03,Missed,,,,,,,,,,,,,,,,,,,
73,PT05M09.00S,2022-04-07T00:23:16.0Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,12,19,2022-04-07T00:23:19Z,730000,,,0,,A. Horford REBOUND (Off:1 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,72.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
74,PT05M00.00S,2022-04-07T00:23:24.9Z,1,REGULAR,3pt,Jump Shot,[],1628464,4.02431011826544,95.83333333333334,1610612738,12,22,2022-04-07T00:23:30Z,740000,-229.0,-15.0,1,left,D. Theis 3PT  (5 PTS) (J. Tatum 2 AST),"[1628464, 1628369]",1610612738.0,BOS,,,,Theis,D. Theis,,,,,22.97,Made,,,,,5.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,
76,PT04M46.00S,2022-04-07T00:23:38.6Z,1,REGULAR,3pt,Jump Shot,[],1630172,94.30026281208936,5.637254901960785,1610612741,12,22,2022-04-07T00:23:44Z,760000,-222.0,1.0,1,right,MISS P. Williams 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,22.18,Missed,,,,,,,,,,,,,,,,,,,
77,PT04M42.00S,2022-04-07T00:23:42.6Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,12,22,2022-04-07T00:23:44Z,770000,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,76.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
78,PT04M33.00S,2022-04-07T00:23:51.9Z,1,REGULAR,2pt,Jump Shot,[],1627759,10.5946123521682,74.75490196078431,1610612738,12,24,2022-04-07T00:24:21Z,780000,-124.0,47.0,1,left,J. Brown 13' turnaround fadeaway Jump Shot (6 PTS),[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,13.25,Made,,,,,6.0,,,,,,,,,,,,,,
79,PT04M20.00S,2022-04-07T00:24:04.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,94.82588699080158,53.92156862745098,1610612741,14,24,2022-04-07T00:25:02Z,790000,20.0,-4.0,1,right,A. Dosunmu driving floating bank Jump Shot (2 PTS),[1630245],1610612741.0,CHI,driving floating bank,,,Dosunmu,A. Dosunmu,,,,,2.0,Made,,,,,2.0,,,,,,,,,,,,,,
80,PT03M59.00S,2022-04-07T00:24:25.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,16.245072273324574,52.20588235294118,1610612738,14,24,2022-04-07T00:24:33Z,800000,-11.0,100.0,1,left,MISS J. Brown 10' turnaround fadeaway Shot,[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,10.08,Missed,,,,,,,,,,,,,,,,,,,
81,PT03M55.00S,2022-04-07T00:24:29.4Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,14,24,2022-04-07T00:24:33Z,810000,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,80.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
82,PT03M49.00S,2022-04-07T00:24:35.9Z,1,REGULAR,turnover,lost ball,[],202696,,,1610612741,14,24,2022-04-07T00:24:39Z,820000,,,0,,N. Vucevic lost ball TURNOVER (2 TO),"[202696, 1627759]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,2.0,Brown,1627759.0,,,,,,,,
83,PT03M49.00S,2022-04-07T00:24:35.9Z,1,REGULAR,steal,,[],1627759,,,1610612738,14,24,2022-04-07T00:24:38Z,830000,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT03M44.00S,2022-04-07T00:24:41.6Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628464,7.046649145860711,49.26470588235294,1610612738,14,26,2022-04-07T00:25:36Z,840000,4.0,14.0,1,left,D. Theis running DUNK (7 PTS) (A. Horford 2 AST),"[1628464, 201143]",1610612738.0,BOS,running,,,Theis,D. Theis,,,,,1.42,Made,,,,,7.0,A. Horford,201143.0,2.0,,,,,,,,,,,
86,PT03M22.00S,2022-04-07T00:25:02.7Z,1,REGULAR,2pt,Jump Shot,[],201942,75.64060446780552,29.411764705882355,1610612741,14,26,2022-04-07T00:26:27Z,860000,-103.0,176.0,1,right,MISS D. DeRozan 20' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,20.43,Missed,,,,,,,,,,,,,,,,,,,
87,PT03M20.00S,2022-04-07T00:25:04.7Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,14,26,2022-04-07T00:25:08Z,870000,,,0,,A. Horford REBOUND (Off:1 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,86.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
88,PT03M09.00S,2022-04-07T00:25:19.6Z,1,REGULAR,foul,personal,[],1630172,,,1610612738,14,26,2022-04-07T00:25:44Z,880000,,,0,,P. Williams personal FOUL (2 PF),"[1630172, 1628369]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,1626302.0,2.0,0.0,Tatum,1628369.0,,,
90,PT03M09.00S,2022-04-07T00:25:31.4Z,1,REGULAR,substitution,out,[],202696,,,1610612738,14,26,2022-04-07T00:25:53Z,900000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M09.00S,2022-04-07T00:25:31.4Z,1,REGULAR,substitution,out,[],201942,,,1610612738,14,26,2022-04-07T00:25:53Z,910000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
