actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT10M26.00S,2021-11-23T01:12:18.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,93.77463863337714,46.07843137254902,1610612754,5,3,2021-11-23T01:12:42Z,170000,-20.0,6.0,1,right,MISS D. Sabonis putback Layup,[1627734],1610612754.0,IND,putback,,,Sabonis,D. Sabonis,,,,,2.05,Missed,,,,,,,,,,,,,,,,,,
18,PT10M25.00S,2021-11-23T01:12:19.6Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612754,5,3,2021-11-23T01:12:42Z,180000,,,0,,D. Sabonis REBOUND (Off:2 Def:0),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,17.0,2.0,0.0,2.0,,,,,,,,,,
19,PT10M25.00S,2021-11-23T01:12:25.2Z,1,REGULAR,foul,personal,[],1629632,,,1610612754,5,3,2021-11-23T01:12:33Z,190000,,,0,,C. White personal FOUL (1 PF),"[1629632, 1627734]",1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,1628485.0,1.0,0.0,Sabonis,1627734.0,,,,,
21,PT10M17.00S,2021-11-23T01:13:10.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203200,72.09264126149803,77.69607843137256,1610612754,5,6,2021-11-23T01:14:38Z,210000,138.0,210.0,1,right,J. Holiday 25' 3PT pullup (6 PTS),[203200],1610612754.0,IND,pullup,,,Holiday,J. Holiday,,,,,25.14,Made,6.0,,,,,,,,,,,,,,,,,
22,PT10M06.00S,2021-11-23T01:13:21.4Z,1,REGULAR,turnover,bad pass,[],203897,,,1610612741,5,6,2021-11-23T01:18:47Z,220000,,,0,,Z. LaVine bad pass TURNOVER (1 TO),"[203897, 1627763]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,1.0,Brogdon,1627763.0,,
23,PT10M06.00S,2021-11-23T01:13:21.4Z,1,REGULAR,steal,,[],1627763,,,1610612754,5,6,2021-11-23T01:13:23Z,230000,,,0,,M. Brogdon STEAL (1 STL),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,
24,PT10M02.00S,2021-11-23T01:13:24.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627747,94.1688567674113,53.431372549019606,1610612754,5,8,2021-11-23T01:13:30Z,240000,17.0,2.0,1,right,C. LeVert driving Layup (2 PTS) (M. Brogdon 2 AST),"[1627747, 1627763]",1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,1.74,Made,2.0,M. Brogdon,1627763.0,2.0,,,,,,,,,,,,,,
26,PT09M48.00S,2021-11-23T01:13:49.3Z,1,REGULAR,turnover,bad pass,[],201942,,,1610612741,5,8,2021-11-23T01:13:54Z,260000,,,0,,D. DeRozan bad pass TURNOVER (1 TO),"[201942, 1627747]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,1.0,LeVert,1627747.0,,
27,PT09M48.00S,2021-11-23T01:13:49.3Z,1,REGULAR,steal,,[],1627747,,,1610612754,5,8,2021-11-23T01:13:51Z,270000,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,
28,PT09M44.00S,2021-11-23T01:13:53.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627747,94.43166885676742,46.568627450980394,1610612754,5,10,2021-11-23T01:14:12Z,280000,-17.0,0.0,1,right,C. LeVert driving Layup (4 PTS) (M. Brogdon 3 AST),"[1627747, 1627763]",1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,1.72,Made,4.0,M. Brogdon,1627763.0,3.0,,,,,,,,,,,,,,
30,PT09M20.00S,2021-11-23T01:14:16.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628396,11.12023653088042,40.44117647058824,1610612741,5,10,2021-11-23T01:14:22Z,300000,48.0,52.0,1,left,MISS T. Bradley 7' Hook,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,7.06,Missed,,,,,,,,,,,,,,,,,,
31,PT09M18.00S,2021-11-23T01:14:18.6Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612754,5,10,2021-11-23T01:14:22Z,310000,,,0,,D. Sabonis REBOUND (Off:2 Def:1),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,30.0,3.0,1.0,2.0,,,,,,,,,,
32,PT09M08.00S,2021-11-23T01:14:29.5Z,1,REGULAR,3pt,Jump Shot,[],203200,96.13994743758212,3.6764705882352944,1610612754,5,10,2021-11-23T01:14:33Z,320000,-232.0,-16.0,1,right,MISS J. Holiday 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,23.22,Missed,,,,,,,,,,,,,,,,,,
33,PT09M06.00S,2021-11-23T01:14:31.5Z,1,REGULAR,rebound,defensive,[],1628396,,,1610612741,5,10,2021-11-23T01:14:33Z,330000,,,0,,T. Bradley REBOUND (Off:0 Def:1),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,
34,PT08M59.00S,2021-11-23T01:14:37.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628366,6.258212877792378,50.98039215686274,1610612741,5,10,2021-11-23T01:21:01Z,340000,-5.0,6.0,1,left,MISS L. Ball running Layup,[1628366],1610612741.0,CHI,running,,,Ball,L. Ball,,,,,0.8,Missed,,,,,,,,,,,,,,,,,,
35,PT08M57.00S,2021-11-23T01:14:39.7Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612754,5,10,2021-11-23T01:14:44Z,350000,,,0,,D. Sabonis REBOUND (Off:2 Def:2),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,34.0,4.0,2.0,2.0,,,,,,,,,,
36,PT08M52.00S,2021-11-23T01:14:46.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627747,94.43166885676742,47.30392156862745,1610612754,5,12,2021-11-23T01:14:58Z,360000,-13.0,0.0,1,right,C. LeVert reverse Layup (6 PTS),[1627747],1610612754.0,IND,reverse,,,LeVert,C. LeVert,,,,,1.35,Made,6.0,,,,,,,,,,,,,,,,,
37,PT08M29.00S,2021-11-23T01:15:09.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,8.229303547963205,49.26470588235294,1610612741,5,12,2021-11-23T01:15:15Z,370000,4.0,25.0,1,left,MISS C. White driving Layup - blocked,"[1629632, 1626167]",1610612741.0,CHI,driving,,,White,C. White,,,,,2.52,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0
38,PT08M29.00S,2021-11-23T01:15:09.6Z,1,REGULAR,block,,[],1626167,,,1610612741,5,12,2021-11-23T01:15:13Z,380000,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M29.00S,2021-11-23T01:15:09.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,5,12,2021-11-23T01:15:15Z,390000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,37.0,,,,,,,,,,,,,
40,PT08M26.00S,2021-11-23T01:15:28.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628366,9.411957950065702,4.6568627450980395,1610612741,5,12,2021-11-23T01:15:42Z,400000,227.0,36.0,1,left,MISS L. Ball 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,
41,PT08M23.00S,2021-11-23T01:15:31.7Z,1,REGULAR,rebound,defensive,[],1627763,,,1610612754,5,12,2021-11-23T01:15:42Z,410000,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,
42,PT08M15.00S,2021-11-23T01:15:39.2Z,1,REGULAR,3pt,Jump Shot,[],1626167,66.83639947437582,56.86274509803921,1610612754,5,15,2021-11-23T01:15:45Z,420000,34.0,259.0,1,right,M. Turner 26' 3PT  (3 PTS) (D. Sabonis 1 AST),"[1626167, 1627734]",1610612754.0,IND,,,,Turner,M. Turner,,,,,26.15,Made,3.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,,,,
44,PT08M13.00S,2021-11-23T01:15:44.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,5,15,2021-11-23T01:15:44Z,440000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT07M55.00S,2021-11-23T01:18:57.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,6.521024967148489,47.794117647058826,1610612741,5,15,2021-11-23T01:19:01Z,450000,11.0,9.0,1,left,MISS Z. LaVine driving Layup,[203897],1610612741.0,CHI,driving,,,LaVine,Z. LaVine,,,,,1.41,Missed,,,,,,,,,,,,,,,,,,
46,PT07M53.00S,2021-11-23T01:18:59.4Z,1,REGULAR,rebound,defensive,[],203200,,,1610612754,5,15,2021-11-23T01:19:01Z,460000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,45.0,1.0,1.0,0.0,,,,,,,,,,
47,PT07M38.00S,2021-11-23T01:19:14.7Z,1,REGULAR,2pt,Jump Shot,[],1627747,90.22667542706965,74.75490196078431,1610612754,5,17,2021-11-23T01:19:18Z,470000,124.0,39.0,1,right,C. LeVert 12' pullup Jump Shot (8 PTS),[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,12.99,Made,8.0,,,,,,,,,,,,,,,,,
48,PT07M12.00S,2021-11-23T01:19:39.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628396,5.601182654402102,51.470588235294116,1610612741,7,17,2021-11-23T01:19:45Z,480000,-7.0,0.0,1,left,T. Bradley cutting DUNK (2 PTS) (Z. LaVine 1 AST),"[1628396, 203897]",1610612741.0,CHI,cutting,,,Bradley,T. Bradley,,,,,0.74,Made,2.0,Z. LaVine,203897.0,1.0,,,,,,,,,,,,,,
50,PT06M53.00S,2021-11-23T01:20:01.5Z,1,REGULAR,turnover,out-of-bounds,[],203200,,,1610612754,7,17,2021-11-23T01:20:07Z,500000,,,0,,J. Holiday bad pass out-of-bounds TURNOVER (1 TO),[203200],1610612754.0,IND,bad pass,,,Holiday,J. Holiday,,,,,,,,,,,,,,,1628485.0,,,,,1.0,,,,
51,PT06M41.00S,2021-11-23T01:20:26.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628396,9.724047306176084,49.42938112745098,1610612741,9,17,2021-11-23T01:20:37Z,510000,3.0,39.0,1,left,T. Bradley Hook (4 PTS) (C. White 1 AST),"[1628396, 1629632]",1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,3.9,Made,4.0,C. White,1629632.0,1.0,,,,,,,,,,,,,,
53,PT06M29.00S,2021-11-23T01:20:38.5Z,1,REGULAR,3pt,Jump Shot,[],203200,68.41327201051249,32.1078431372549,1610612754,9,17,2021-11-23T01:20:45Z,530000,-89.0,244.0,1,right,MISS J. Holiday 26' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,26.03,Missed,,,,,,,,,,,,,,,,,,
54,PT06M26.00S,2021-11-23T01:20:41.5Z,1,REGULAR,rebound,defensive,[],1628396,,,1610612741,9,17,2021-11-23T01:20:45Z,540000,,,0,,T. Bradley REBOUND (Off:0 Def:2),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,53.0,2.0,2.0,0.0,,,,,,,,,,
56,PT06M10.00S,2021-11-23T01:20:57.7Z,1,REGULAR,3pt,Jump Shot,[],203897,30.699737187910642,30.88235294117647,1610612741,9,17,2021-11-23T01:24:08Z,560000,96.0,236.0,1,left,MISS Z. LaVine 25' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,
57,PT06M09.00S,2021-11-23T01:20:59.4Z,1,REGULAR,rebound,defensive,[],203200,,,1610612754,9,17,2021-11-23T01:20:59Z,570000,,,0,,J. Holiday REBOUND (Off:0 Def:2),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,56.0,2.0,2.0,0.0,,,,,,,,,,
58,PT05M59.00S,2021-11-23T01:21:08.1Z,1,REGULAR,3pt,Jump Shot,[],1627734,68.67608409986859,36.029411764705884,1610612754,9,17,2021-11-23T01:21:13Z,580000,-70.0,242.0,1,right,MISS D. Sabonis 25' 3PT,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,25.18,Missed,,,,,,,,,,,,,,,,,,
59,PT05M56.00S,2021-11-23T01:21:11.1Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,9,17,2021-11-23T01:21:11Z,590000,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,58.0,1.0,1.0,0.0,,,,,,,,,,
60,PT05M48.00S,2021-11-23T01:21:19.3Z,1,REGULAR,3pt,Jump Shot,[],1629632,31.225361366622867,46.81372549019608,1610612741,9,17,2021-11-23T01:25:05Z,600000,16.0,241.0,1,left,MISS C. White 24' step back 3PT,[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,24.15,Missed,,,,,,,,,,,,,,,,,,
61,PT05M46.00S,2021-11-23T01:21:21.3Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612754,9,17,2021-11-23T01:21:24Z,610000,,,0,,D. Sabonis REBOUND (Off:2 Def:3),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,60.0,5.0,3.0,2.0,,,,,,,,,,
62,PT05M37.00S,2021-11-23T01:21:30.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,91.93495400788436,47.30392156862745,1610612754,9,17,2021-11-23T01:21:35Z,620000,-13.0,23.0,1,right,MISS M. Brogdon driving Layup,[1627763],1610612754.0,IND,driving,,,Brogdon,M. Brogdon,,,,,2.69,Missed,,,,,,,,,,,,,,,,,,
63,PT05M33.00S,2021-11-23T01:21:34.0Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612754,9,17,2021-11-23T01:21:34Z,630000,,,0,,D. Sabonis REBOUND (Off:3 Def:3),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,62.0,6.0,3.0,3.0,,,,,,,,,,
64,PT05M33.00S,2021-11-23T01:21:34.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,94.40999984741211,50.0,1610612754,9,19,2021-11-23T01:21:34Z,640000,0.0,0.0,1,right,D. Sabonis tip Layup (2 PTS),[1627734],1610612754.0,IND,tip,,,Sabonis,D. Sabonis,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,
65,PT05M28.00S,2021-11-23T01:21:39.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628366,32.802233902759525,52.94117647058824,1610612741,9,19,2021-11-23T01:21:46Z,650000,-15.0,256.0,1,left,MISS L. Ball 25' 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,25.62,Missed,,,,,,,,,,,,,,,,,,
66,PT05M25.00S,2021-11-23T01:21:42.7Z,1,REGULAR,rebound,defensive,[],1627763,,,1610612754,9,19,2021-11-23T01:21:46Z,660000,,,0,,M. Brogdon REBOUND (Off:0 Def:2),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,65.0,2.0,2.0,0.0,,,,,,,,,,
67,PT05M19.00S,2021-11-23T01:21:49.0Z,1,REGULAR,3pt,Jump Shot,[],203200,67.09921156373193,28.431372549019606,1610612754,9,19,2021-11-23T01:21:57Z,670000,-108.0,257.0,1,right,MISS J. Holiday 27' 3PT,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,27.85,Missed,,,,,,,,,,,,,,,,,,
68,PT05M17.00S,2021-11-23T01:21:51.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,9,19,2021-11-23T01:21:57Z,680000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,
69,PT05M17.00S,2021-11-23T01:21:55.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,9,19,2021-11-23T01:21:55Z,690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M17.00S,2021-11-23T01:21:56.6Z,1,REGULAR,substitution,out,[],201942,,,1610612741,9,19,2021-11-23T01:22:16Z,700000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M17.00S,2021-11-23T01:21:56.6Z,1,REGULAR,substitution,out,[],1628396,,,1610612741,9,19,2021-11-23T01:22:16Z,710000,,,0,,SUB out: T. Bradley,[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M17.00S,2021-11-23T01:21:56.6Z,1,REGULAR,substitution,out,[],1627734,,,1610612741,9,19,2021-11-23T01:22:16Z,720000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M17.00S,2021-11-23T01:21:56.6Z,1,REGULAR,substitution,in,[],1630245,,,1610612741,9,19,2021-11-23T01:22:16Z,730000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M17.00S,2021-11-23T01:21:56.6Z,1,REGULAR,substitution,in,[],1627884,,,1610612741,9,19,2021-11-23T01:22:16Z,740000,,,0,,SUB in: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M17.00S,2021-11-23T01:21:56.6Z,1,REGULAR,substitution,in,[],1630537,,,1610612741,9,19,2021-11-23T01:22:16Z,750000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M04.00S,2021-11-23T01:22:24.7Z,1,REGULAR,3pt,Jump Shot,[],1628366,22.552562417871222,88.97058823529412,1610612741,9,19,2021-11-23T01:22:30Z,760000,-195.0,159.0,1,left,MISS L. Ball 25' step back 3PT,[1628366],1610612741.0,CHI,step back,,,Ball,L. Ball,,,,,25.18,Missed,,,,,,,,,,,,,,,,,,
77,PT05M02.00S,2021-11-23T01:22:26.7Z,1,REGULAR,rebound,defensive,[],1630537,,,1610612754,9,19,2021-11-23T01:22:30Z,770000,,,0,,C. Duarte REBOUND (Off:0 Def:1),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,76.0,1.0,1.0,0.0,,,,,,,,,,
78,PT04M53.00S,2021-11-23T01:22:35.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,94.30026281208936,48.28431372549019,1610612754,9,21,2021-11-23T01:22:44Z,780000,-9.0,1.0,1,right,C. LeVert driving Layup (10 PTS),[1627747],1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,0.87,Made,10.0,,,,,,,,,,,,,,,,,
79,PT04M47.00S,2021-11-23T01:22:42.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627884,5.995400788436268,54.65686274509803,1610612741,9,21,2021-11-23T01:22:52Z,790000,-23.0,4.0,1,left,MISS D. Jones Jr. Layup - blocked,"[1627884, 1626167]",1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,2.36,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0
80,PT04M47.00S,2021-11-23T01:22:42.5Z,1,REGULAR,block,,[],1626167,,,1610612741,9,21,2021-11-23T01:22:46Z,800000,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M47.00S,2021-11-23T01:22:42.5Z,1,REGULAR,rebound,defensive,[],1630537,,,1610612754,9,21,2021-11-23T01:22:52Z,810000,,,0,,C. Duarte REBOUND (Off:0 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,79.0,2.0,2.0,0.0,,,,,,,,,,
82,PT04M34.00S,2021-11-23T01:22:58.8Z,1,REGULAR,foul,personal,[],1630245,,,1610612754,9,21,2021-11-23T01:23:03Z,820000,,,0,,A. Dosunmu personal FOUL (1 PF),"[1630245, 1630537]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,1201.0,1.0,0.0,Duarte,1630537.0,,,,,
84,PT04M34.00S,2021-11-23T01:23:04.3Z,1,REGULAR,substitution,out,[],1626167,,,1610612754,9,21,2021-11-23T01:23:07Z,840000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M34.00S,2021-11-23T01:23:04.3Z,1,REGULAR,substitution,in,[],1627734,,,1610612754,9,21,2021-11-23T01:23:07Z,850000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M34.00S,2021-11-23T01:23:10.2Z,1,REGULAR,substitution,out,[],1629632,,,1610612754,9,21,2021-11-23T01:23:13Z,860000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M34.00S,2021-11-23T01:23:10.2Z,1,REGULAR,substitution,in,[],1628972,,,1610612754,9,21,2021-11-23T01:23:13Z,870000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,
