actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
16,PT10M51.00S,2022-01-04T01:11:44.3Z,1,REGULAR,freethrow,1 of 1,[],1630532,,,1610612753,0,3,2022-01-04T01:11:44Z,160000,,,0,,F. Wagner Free Throw 1 of 1 (3 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
17,PT10M40.00S,2022-01-04T01:11:55.7Z,1,REGULAR,2pt,Jump Shot,[],202696,90.75229960578186,19.11764705882353,1610612741,0,3,2022-01-04T01:12:02Z,170000,-154.0,34.0,1,right,MISS N. Vucevic 15' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,15.82,Missed,,,,,,,,,,,,,,,,,,,
18,PT10M38.00S,2022-01-04T01:11:57.7Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,0,3,2022-01-04T01:12:02Z,180000,,,0,,M. Bamba REBOUND (Off:0 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,17.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
19,PT10M26.00S,2022-01-04T01:12:10.4Z,1,REGULAR,3pt,Jump Shot,[],203914,28.597240473061763,77.20588235294117,1610612753,0,3,2022-01-04T01:12:17Z,190000,-136.0,216.0,1,left,MISS G. Harris 25' turnaround fadeaway bank 3PT,[203914],1610612753.0,ORL,turnaround fadeaway bank,,,Harris,G. Harris,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M22.00S,2022-01-04T01:12:14.4Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,0,3,2022-01-04T01:12:17Z,200000,,,0,,N. Vucevic REBOUND (Off:0 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,19.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
21,PT10M13.00S,2022-01-04T01:12:23.6Z,1,REGULAR,2pt,Jump Shot,[],201942,87.72996057818659,76.7156862745098,1610612741,0,3,2022-01-04T01:16:05Z,210000,134.0,63.0,1,right,MISS D. DeRozan 14' turnaround fadeaway Shot,[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,14.76,Missed,,,,,,,,,,,,,,,,,,,
22,PT10M09.00S,2022-01-04T01:12:27.6Z,1,REGULAR,rebound,defensive,[],204025,,,1610612753,0,3,2022-01-04T01:12:29Z,220000,,,0,,T. Frazier REBOUND (Off:0 Def:1),[204025],1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
23,PT10M01.00S,2022-01-04T01:12:35.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628964,17.821944809461236,49.26470588235294,1610612753,0,3,2022-01-04T01:12:38Z,230000,4.0,115.0,1,left,MISS M. Bamba 11' Jump Shot,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,11.51,Missed,,,,,,,,,,,,,,,,,,,
24,PT09M59.00S,2022-01-04T01:12:37.0Z,1,REGULAR,rebound,offensive,[],203914,,,1610612753,0,3,2022-01-04T01:12:37Z,240000,,,0,,G. Harris REBOUND (Off:1 Def:0),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,23.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
25,PT09M46.00S,2022-01-04T01:12:49.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,6.521024967148489,51.470588235294116,1610612753,0,5,2022-01-04T01:12:54Z,250000,-7.0,9.0,1,left,W. Carter Jr. cutting Layup (2 PTS) (F. Wagner 1 AST),"[1628976, 1630532]",1610612753.0,ORL,cutting,,,Carter Jr.,W. Carter Jr.,,,,,1.15,Made,,,,,2.0,,,,,,F. Wagner,1630532.0,1.0,,,,,,
27,PT09M32.00S,2022-01-04T01:13:03.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,87.59855453350855,49.50980392156863,1610612741,0,5,2022-01-04T01:17:34Z,270000,-2.0,64.0,1,right,MISS N. Vucevic 6' turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,6.41,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M30.00S,2022-01-04T01:13:05.6Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,0,5,2022-01-04T01:13:08Z,280000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
29,PT09M23.00S,2022-01-04T01:13:13.3Z,1,REGULAR,3pt,Jump Shot,[],1628964,29.25427069645204,31.862745098039213,1610612753,0,8,2022-01-04T01:13:19Z,290000,91.0,222.0,1,left,M. Bamba 24' 3PT  (3 PTS) (T. Frazier 1 AST),"[1628964, 204025]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,24.03,Made,,,,,3.0,,,,,,T. Frazier,204025.0,1.0,,,,,,
31,PT09M04.00S,2022-01-04T01:13:32.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,83.26215505913272,49.01960784313725,1610612741,0,8,2022-01-04T01:13:36Z,310000,-5.0,105.0,1,right,MISS D. DeRozan 10' step back Shot,[201942],1610612741.0,CHI,step back,,,DeRozan,D. DeRozan,,,,,10.49,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M02.00S,2022-01-04T01:13:34.5Z,1,REGULAR,rebound,defensive,[],204025,,,1610612753,0,8,2022-01-04T01:13:36Z,320000,,,0,,T. Frazier REBOUND (Off:0 Def:2),[204025],1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,,31.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
33,PT08M57.00S,2022-01-04T01:13:39.1Z,1,REGULAR,3pt,Jump Shot,[],1628976,31.09395532194481,52.69607843137255,1610612753,0,8,2022-01-04T01:13:46Z,330000,-13.0,240.0,1,left,MISS W. Carter Jr. 24' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,24.02,Missed,,,,,,,,,,,,,,,,,,,
34,PT08M56.00S,2022-01-04T01:13:42.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,0,8,2022-01-04T01:13:42Z,340000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,33.0,,,,,,,,,,,,,,,,,,
35,PT08M56.00S,2022-01-04T01:13:44.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,0,8,2022-01-04T01:13:44Z,350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT08M46.00S,2022-01-04T01:14:03.3Z,1,REGULAR,foul,personal,['2freethrow'],1630532,,,1610612741,0,8,2022-01-04T01:14:12Z,360000,,,0,,F. Wagner shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1630532, 201942]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,,,,,,,,1830.0,1.0,0.0,DeRozan,201942.0,,,,,,,,,
38,PT08M46.00S,2022-01-04T01:14:30.0Z,1,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,1,8,2022-01-04T01:14:30Z,380000,,,0,,D. DeRozan Free Throw 1 of 2 (1 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
39,PT08M46.00S,2022-01-04T01:14:47.7Z,1,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,2,8,2022-01-04T01:14:47Z,390000,,,0,,D. DeRozan Free Throw 2 of 2 (2 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
40,PT08M36.00S,2022-01-04T01:14:59.7Z,1,REGULAR,3pt,Jump Shot,[],203914,3.7614980289093296,97.54901960784314,1610612753,2,11,2022-01-04T01:15:04Z,400000,-238.0,-17.0,1,left,G. Harris 3PT  (3 PTS) (T. Frazier 2 AST),"[203914, 204025]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,23.83,Made,,,,,3.0,,,,,,T. Frazier,204025.0,2.0,,,,,,
42,PT08M22.00S,2022-01-04T01:15:12.9Z,1,REGULAR,3pt,Jump Shot,[],203897,67.62483574244416,45.09803921568628,1610612741,2,11,2022-01-04T01:15:18Z,420000,-25.0,252.0,1,right,MISS Z. LaVine 25' step back 3PT,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,25.3,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M19.00S,2022-01-04T01:15:15.9Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,2,11,2022-01-04T01:15:18Z,430000,,,0,,M. Bamba REBOUND (Off:0 Def:3),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,42.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
44,PT08M05.00S,2022-01-04T01:15:30.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.521024967148489,46.32352941176471,1610612753,2,11,2022-01-04T01:19:41Z,440000,18.0,9.0,1,left,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,2.04,Missed,,,,,,,,,,,,,,,,,,,
45,PT08M01.00S,2022-01-04T01:15:34.1Z,1,REGULAR,rebound,offensive,[],1630532,,,1610612753,2,11,2022-01-04T01:15:38Z,450000,,,0,,F. Wagner REBOUND (Off:1 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,44.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
46,PT08M01.00S,2022-01-04T01:15:33.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630532,5.590000152587891,50.0,1610612753,2,11,2022-01-04T01:16:43Z,460000,0.0,0.0,1,left,MISS F. Wagner tip Layup,[1630532],1610612753.0,ORL,tip,,,Wagner,F. Wagner,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
47,PT08M01.00S,2022-01-04T01:15:33.6Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,2,11,2022-01-04T01:16:43Z,470000,,,0,,N. Vucevic REBOUND (Off:0 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,46.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
48,PT08M00.00S,2022-01-04T01:15:35.2Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203897,93.38042049934296,51.9607843137255,1610612741,4,11,2022-01-04T01:20:10Z,480000,10.0,10.0,1,right,Z. LaVine running DUNK (2 PTS) (L. Ball 1 AST),"[203897, 1628366]",1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,1.38,Made,,,,,2.0,,,,,,L. Ball,1628366.0,1.0,,,,,,
50,PT07M45.00S,2022-01-04T01:15:49.5Z,1,REGULAR,turnover,bad pass,[],204025,,,1610612753,4,11,2022-01-04T01:15:57Z,500000,,,0,,T. Frazier bad pass TURNOVER (1 TO),"[204025, 202696]",1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,,,,,,,,,,,,,,,1.0,Vucevic,202696.0,,,
51,PT07M45.00S,2022-01-04T01:15:49.5Z,1,REGULAR,steal,,[],202696,,,1610612741,4,11,2022-01-04T01:15:54Z,510000,,,0,,N. Vucevic STEAL (1 STL),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M36.00S,2022-01-04T01:16:02.0Z,1,REGULAR,foul,personal,[],204025,,,1610612741,4,11,2022-01-04T01:16:09Z,520000,,,0,,T. Frazier personal FOUL (1 PF),"[204025, 1628366]",1610612753.0,ORL,,,,Frazier,T. Frazier,,,,,,,,,,,,1627964.0,1.0,0.0,Ball,1628366.0,,,,,,,,,
54,PT07M36.00S,2022-01-04T01:16:10.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,4,11,2022-01-04T01:16:10Z,540000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M36.00S,2022-01-04T01:18:15.1Z,1,REGULAR,substitution,out,[],1627884,,,1610612741,4,11,2022-01-04T01:18:59Z,550000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M36.00S,2022-01-04T01:18:15.1Z,1,REGULAR,substitution,in,[],1629632,,,1610612741,4,11,2022-01-04T01:18:59Z,560000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M26.00S,2022-01-04T01:19:17.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201942,87.86136662286465,39.705882352941174,1610612741,6,11,2022-01-04T01:19:34Z,570000,-51.0,62.0,1,right,D. DeRozan 8' turnaround fadeaway Jump Shot (4 PTS),[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,8.03,Made,,,,,4.0,,,,,,,,,,,,,,
58,PT07M08.00S,2022-01-04T01:19:46.6Z,1,REGULAR,violation,kicked ball,[],202696,,,1610612753,6,11,2022-01-04T01:19:52Z,580000,,,0,,N. Vucevic kicked ball VIOLATION,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,1627964.0,,,,,,,,,,,,,
59,PT06M54.00S,2022-01-04T01:20:10.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,12.434296977660972,47.30392156862745,1610612753,6,13,2022-01-04T01:20:17Z,590000,13.0,64.0,1,left,F. Wagner 6' driving Hook (5 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,6.58,Made,,,,,5.0,,,,,,,,,,,,,,
60,PT06M47.00S,2022-01-04T01:20:18.6Z,1,REGULAR,turnover,out-of-bounds,[],1628366,,,1610612741,6,13,2022-01-04T01:20:24Z,600000,,,0,,L. Ball bad pass out-of-bounds TURNOVER (1 TO),[1628366],1610612741.0,CHI,bad pass,,,Ball,L. Ball,,,,,,,,,,,,1628484.0,,,,,,,,1.0,,,,,
61,PT06M34.00S,2022-01-04T01:20:39.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203914,5.995400788436268,54.166666666666664,1610612753,6,13,2022-01-04T01:20:47Z,610000,-21.0,4.0,1,left,MISS G. Harris driving reverse Layup - blocked,"[203914, 202696]",1610612753.0,ORL,driving reverse,,,Harris,G. Harris,,,,,2.12,Missed,,,,,,,,,,,,,,,,,Vucevic,202696.0,
79,PT06M34.00S,2022-01-04T01:20:39.3Z,1,REGULAR,block,,[],202696,,,1610612753,6,13,2022-01-04T01:22:46Z,615000,,,0,,N. Vucevic BLOCK (1 BLK),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M34.00S,2022-01-04T01:20:39.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,6,13,2022-01-04T01:22:46Z,620000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,61.0,,,,,,,,,,,,,,,,,,
63,PT06M34.00S,2022-01-04T01:20:44.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,6,13,2022-01-04T01:20:44Z,630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M32.00S,2022-01-04T01:20:55.3Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630532,10.33180026281209,84.06862745098039,1610612753,6,15,2022-01-04T01:21:09Z,640000,-170.0,45.0,1,left,F. Wagner 17' Jump Shot (7 PTS) (T. Frazier 3 AST),"[1630532, 204025]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,17.6,Made,,,,,7.0,,,,,,T. Frazier,204025.0,3.0,,,,,,
67,PT06M14.00S,2022-01-04T01:21:12.5Z,1,REGULAR,3pt,Jump Shot,[],1628366,83.919185282523,93.62745098039215,1610612741,6,15,2022-01-04T01:21:16Z,670000,218.0,99.0,1,right,MISS L. Ball 3PT,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,23.94,Missed,,,,,,,,,,,,,,,,,,,
68,PT06M11.00S,2022-01-04T01:21:15.5Z,1,REGULAR,rebound,defensive,[],1628964,,,1610612753,6,15,2022-01-04T01:21:16Z,680000,,,0,,M. Bamba REBOUND (Off:0 Def:4),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,67.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
69,PT06M04.00S,2022-01-04T01:21:26.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,6,15,2022-01-04T01:21:26Z,690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M04.00S,2022-01-04T01:21:39.9Z,1,REGULAR,substitution,out,[],203914,,,1610612753,6,15,2022-01-04T01:21:43Z,700000,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M04.00S,2022-01-04T01:21:39.9Z,1,REGULAR,substitution,in,[],1630181,,,1610612753,6,15,2022-01-04T01:21:43Z,710000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M58.00S,2022-01-04T01:21:51.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,5.469776609724048,51.225490196078425,1610612753,6,17,2022-01-04T01:25:03Z,720000,-6.0,-1.0,1,left,W. Carter Jr. alley-oop DUNK (4 PTS) (F. Wagner 2 AST),"[1628976, 1630532]",1610612753.0,ORL,alley-oop,,,Carter Jr.,W. Carter Jr.,,,,,0.62,Made,,,,,4.0,,,,,,F. Wagner,1630532.0,2.0,,,,,,
74,PT05M33.00S,2022-01-04T01:22:17.0Z,1,REGULAR,3pt,Jump Shot,[],201942,67.23061760840999,55.88235294117647,1610612741,6,17,2022-01-04T01:22:23Z,740000,29.0,256.0,1,right,MISS D. DeRozan 25' 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,,
75,PT05M28.00S,2022-01-04T01:22:22.0Z,1,REGULAR,rebound,defensive,[],1630181,,,1610612753,6,17,2022-01-04T01:22:23Z,750000,,,0,,R. Hampton REBOUND (Off:0 Def:1),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,74.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
76,PT05M16.00S,2022-01-04T01:22:32.8Z,1,REGULAR,3pt,Jump Shot,[],1628964,32.53942181340342,49.26470588235294,1610612753,6,17,2022-01-04T01:22:38Z,760000,4.0,253.0,1,left,MISS M. Bamba 25' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,,
77,PT05M13.00S,2022-01-04T01:22:35.8Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,6,17,2022-01-04T01:22:38Z,770000,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,76.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
78,PT05M05.00S,2022-01-04T01:22:44.6Z,1,REGULAR,2pt,Jump Shot,[],201942,86.67871222076215,31.61764705882353,1610612741,8,17,2022-01-04T01:22:53Z,780000,-92.0,73.0,1,right,D. DeRozan 11' fadeaway Jump Shot (6 PTS),[201942],1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,11.72,Made,,,,,6.0,,,,,,,,,,,,,,
80,PT04M50.00S,2022-01-04T01:22:59.2Z,1,REGULAR,2pt,Jump Shot,[],1630181,22.683968462549277,60.049019607843135,1610612753,8,17,2022-01-04T01:23:06Z,790000,-50.0,161.0,1,left,MISS R. Hampton 16' Jump Shot,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,16.84,Missed,,,,,,,,,,,,,,,,,,,
81,PT04M47.00S,2022-01-04T01:23:02.2Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,8,17,2022-01-04T01:23:06Z,800000,,,0,,N. Vucevic REBOUND (Off:0 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,80.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
82,PT04M37.00S,2022-01-04T01:23:13.1Z,1,REGULAR,2pt,Jump Shot,[],203897,87.86136662286465,27.205882352941174,1610612741,8,17,2022-01-04T01:23:17Z,810000,-114.0,62.0,1,right,MISS Z. LaVine 12' Jump Shot,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,12.96,Missed,,,,,,,,,,,,,,,,,,,
83,PT04M34.00S,2022-01-04T01:23:16.1Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,8,17,2022-01-04T01:23:17Z,820000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,82.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
84,PT04M21.00S,2022-01-04T01:23:29.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628964,11.383048620236531,50.49019607843137,1610612753,8,17,2022-01-04T01:26:33Z,830000,-2.0,55.0,1,left,MISS M. Bamba Hook,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,5.46,Missed,,,,,,,,,,,,,,,,,,,
85,PT04M19.00S,2022-01-04T01:23:31.2Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,8,17,2022-01-04T01:23:36Z,840000,,,0,,N. Vucevic REBOUND (Off:0 Def:5),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,84.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
86,PT04M14.00S,2022-01-04T01:23:38.0Z,1,REGULAR,foul,personal,['2freethrow'],1630181,,,1610612741,8,17,2022-01-04T01:23:51Z,850000,,,0,,R. Hampton shooting personal FOUL (1 PF) (Vucevic 2 FT),"[1630181, 202696]",1610612753.0,ORL,shooting,,,Hampton,R. Hampton,,,,,,,,,,,,1830.0,1.0,0.0,Vucevic,202696.0,,,,,,,,,
