actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
57,PT09M28.00S,2026-03-23T00:15:44.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,90.88370565045992,45.588235294117645,1610612750,6,2,2026-03-23T00:20:43Z,245000,False,-22.0,33.0,1,right,MISS R. Gobert tip Layup,[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,3.99,Missed,,,,,,,,,,,,,,,,,,
58,PT09M25.00S,2026-03-23T00:15:47.4Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,6,2,2026-03-23T00:20:22Z,247500,False,,,0,,N. Queta REBOUND (Off:0 Def:2),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,,,
26,PT09M11.00S,2026-03-23T00:15:53.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629674,19.004599211563733,36.029411764705884,1610612738,6,2,2026-03-23T00:16:03Z,250000,False,70.0,126.0,1,left,MISS N. Queta 14' Jump Shot,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Center,14.42,Missed,,,,,,,,,,,,,,,,,,
27,PT09M08.00S,2026-03-23T00:15:56.8Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,6,2,2026-03-23T00:16:03Z,260000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,
28,PT08M52.00S,2026-03-23T00:16:12.1Z,1,REGULAR,3pt,Jump Shot,[],1630183,73.9323258869908,82.35294117647058,1610612750,6,2,2026-03-23T00:16:22Z,270000,False,162.0,193.0,1,right,MISS J. McDaniels 25' step back 3PT,[1630183],1610612750.0,MIN,step back,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,25.15,Missed,,,,,,,,,,,,,,,,,,
29,PT08M49.00S,2026-03-23T00:16:15.1Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,6,2,2026-03-23T00:16:22Z,280000,False,,,0,,N. Queta REBOUND (Off:0 Def:3),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Right Center,,,28.0,3.0,3.0,0.0,,,,,,,,,,,,,,
30,PT08M40.00S,2026-03-23T00:16:23.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,17.296320630749015,60.29411764705882,1610612738,8,2,2026-03-23T00:19:32Z,290000,False,-51.0,110.0,1,left,J. Brown 12' pullup Jump Shot (4 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,12.15,Made,,,,,,,4.0,,,,,,,,,,,
31,PT08M24.00S,2026-03-23T00:16:40.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,85.89027595269383,38.23529411764706,1610612750,8,2,2026-03-23T00:16:52Z,300000,False,-59.0,80.0,1,right,MISS J. McDaniels 9' pullup Shot,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Left,9.94,Missed,,,,,,,,,,,,,,,,,,
32,PT08M19.00S,2026-03-23T00:16:45.0Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,8,2,2026-03-23T00:16:52Z,310000,False,,,0,,N. Queta REBOUND (Off:0 Def:4),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Left,,,31.0,4.0,4.0,0.0,,,,,,,,,,,,,,
33,PT08M13.00S,2026-03-23T00:16:49.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,28.465834428383708,78.18627450980392,1610612738,11,2,2026-03-23T00:17:02Z,320000,False,-141.0,215.0,1,left,J. Brown 25' 3PT running pullup (7 PTS),[1627759],1610612738.0,BOS,running pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,25.71,Made,,,,,,,7.0,,,,,,,,,,,
34,PT07M59.00S,2026-03-23T00:17:05.3Z,1,REGULAR,3pt,Jump Shot,[],1630245,69.20170827858082,71.81372549019608,1610612750,11,2,2026-03-23T00:17:14Z,330000,False,109.0,237.0,1,right,MISS A. Dosunmu 26' 3PT,[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,26.09,Missed,,,,,,,,,,,,,,,,,,
35,PT07M56.00S,2026-03-23T00:17:08.3Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,11,2,2026-03-23T00:17:14Z,340000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,
36,PT07M50.00S,2026-03-23T00:17:13.8Z,1,REGULAR,3pt,Jump Shot,[],1627759,29.02841655716163,19.385723039215684,1610612738,11,2,2026-03-23T00:17:26Z,350000,False,153.0,220.0,1,left,MISS J. Brown 26' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,26.84,Missed,,,,,,,,,,,,,,,,,,
37,PT07M47.00S,2026-03-23T00:17:16.8Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612750,11,2,2026-03-23T00:17:26Z,360000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,
38,PT07M35.00S,2026-03-23T00:17:27.7Z,1,REGULAR,2pt,Jump Shot,[],1630183,79.05716162943496,36.51960784313725,1610612750,11,4,2026-03-23T00:17:33Z,370000,False,-67.0,144.0,1,right,J. McDaniels 15' pullup Jump Shot (2 PTS) (A. Dosunmu 1 AST),"[1630183, 1630245]",1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Center,15.94,Made,,,,,,,2.0,,,,A. Dosunmu,1630245.0,1.0,,,,,
40,PT07M20.00S,2026-03-23T00:17:43.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629674,6.783837056504599,52.20588235294118,1610612738,11,4,2026-03-23T00:17:53Z,390000,False,-11.0,11.0,1,left,MISS N. Queta driving Layup - blocked,"[1629674, 203497]",1610612738.0,BOS,driving,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,1.58,Missed,,,,,Gobert,203497.0,,,,,,,,,,,,
41,PT07M20.00S,2026-03-23T00:17:43.6Z,1,REGULAR,block,,[],203497,,,1610612738,11,4,2026-03-23T00:17:45Z,400000,False,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
42,PT07M17.00S,2026-03-23T00:17:46.6Z,1,REGULAR,rebound,offensive,[],1629674,,,1610612738,11,4,2026-03-23T00:17:53Z,410000,False,,,0,,N. Queta REBOUND (Off:1 Def:4),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,40.0,5.0,4.0,1.0,,,,,,,,,,,,,,
43,PT07M13.00S,2026-03-23T00:17:51.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630573,8.886333771353483,96.81372549019608,1610612738,11,4,2026-03-23T00:18:00Z,420000,False,-234.0,31.0,1,left,MISS S. Hauser 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,23.61,Missed,,,,,,,,,,,,,,,,,,
44,PT07M10.00S,2026-03-23T00:17:54.7Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,11,4,2026-03-23T00:18:00Z,430000,False,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Left Corner 3,24+ Left,,,43.0,3.0,2.0,1.0,,,,,,,,,,,,,,
45,PT07M03.00S,2026-03-23T00:18:00.3Z,1,REGULAR,3pt,Jump Shot,[],1628978,63.9454664914586,48.03921568627451,1610612750,11,7,2026-03-23T00:18:15Z,440000,False,-10.0,286.0,1,right,D. DiVincenzo 28' 3PT pullup (3 PTS),[1628978],1610612750.0,MIN,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,28.66,Made,,,,,,,3.0,,,,,,,,,,,
46,PT06M47.00S,2026-03-23T00:18:17.6Z,1,REGULAR,3pt,Jump Shot,[],1628369,39.37253613666228,52.94117647058824,1610612738,11,7,2026-03-23T00:18:28Z,450000,False,-15.0,318.0,1,left,MISS J. Tatum 31' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,31.79,Missed,,,,,,,,,,,,,,,,,,
47,PT06M44.00S,2026-03-23T00:18:20.6Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,11,7,2026-03-23T00:18:28Z,460000,False,,,0,,R. Gobert REBOUND (Off:1 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,46.0,4.0,3.0,1.0,,,,,,,,,,,,,,
48,PT06M28.00S,2026-03-23T00:18:35.0Z,1,REGULAR,2pt,Jump Shot,[],203944,77.34888304862024,45.09803921568628,1610612750,11,7,2026-03-23T00:21:43Z,470000,False,-25.0,160.0,1,right,MISS J. Randle 16' pullup Shot,[203944],1610612750.0,MIN,pullup,,,Randle,J. Randle,,,,,Mid-Range,16-24 Center,16.23,Missed,,,,,,,,,,,,,,,,,,
49,PT06M24.00S,2026-03-23T00:18:39.0Z,1,REGULAR,rebound,offensive,[],203944,,,1610612750,11,7,2026-03-23T00:18:45Z,480000,False,,,0,,J. Randle REBOUND (Off:1 Def:0),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Center,,,48.0,1.0,0.0,1.0,,,,,,,,,,,,,,
50,PT06M15.00S,2026-03-23T00:18:48.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,71.82982917214193,14.705882352941178,1610612750,11,7,2026-03-23T00:18:57Z,490000,False,-176.0,212.0,1,right,MISS D. DiVincenzo 27' pullup 3PT,[1628978],1610612750.0,MIN,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,27.61,Missed,,,,,,,,,,,,,,,,,,
51,PT06M13.00S,2026-03-23T00:18:50.6Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,11,7,2026-03-23T00:18:57Z,500000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,50.0,2.0,2.0,0.0,,,,,,,,,,,,,,
52,PT06M06.00S,2026-03-23T00:18:56.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630573,33.459264126149804,17.892156862745097,1610612738,11,7,2026-03-23T00:22:10Z,510000,False,161.0,262.0,1,left,MISS S. Hauser 30' running pullup 3PT,[1630573],1610612738.0,BOS,running pullup,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,30.73,Missed,,,,,,,,,,,,,,,,,,
53,PT06M04.00S,2026-03-23T00:18:58.8Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612750,11,7,2026-03-23T00:19:05Z,520000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,52.0,2.0,2.0,0.0,,,,,,,,,,,,,,
54,PT05M58.00S,2026-03-23T00:19:06.8Z,1,REGULAR,foul,personal,['2freethrow'],1630573,,,1610612750,11,7,2026-03-23T00:22:59Z,530000,False,,,0,,S. Hauser shooting personal FOUL (1 PF) (Gobert 2 FT),"[1630573, 203497]",1610612738.0,BOS,shooting,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Gobert,203497.0
56,PT05M58.00S,2026-03-23T00:19:21.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,11,7,2026-03-23T00:19:21Z,550000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT05M58.00S,2026-03-23T00:21:23.7Z,1,REGULAR,substitution,out,[],1630573,,,1610612750,11,7,2026-03-23T00:22:24Z,560000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT05M58.00S,2026-03-23T00:21:23.7Z,1,REGULAR,substitution,out,[],1628401,,,1610612750,11,7,2026-03-23T00:22:24Z,570000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT05M58.00S,2026-03-23T00:21:23.7Z,1,REGULAR,substitution,out,[],1630245,,,1610612750,11,7,2026-03-23T00:22:24Z,580000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT05M58.00S,2026-03-23T00:21:23.7Z,1,REGULAR,substitution,in,[],1630202,,,1610612750,11,7,2026-03-23T00:22:24Z,590000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT05M58.00S,2026-03-23T00:21:23.7Z,1,REGULAR,substitution,in,[],1631248,,,1610612750,11,7,2026-03-23T00:22:24Z,600000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M58.00S,2026-03-23T00:21:23.7Z,1,REGULAR,substitution,in,[],1630538,,,1610612750,11,7,2026-03-23T00:22:24Z,610000,False,,,0,,SUB in: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M58.00S,2026-03-23T00:23:00.5Z,1,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,11,7,2026-03-23T00:23:00Z,620000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
66,PT05M58.00S,2026-03-23T00:23:00.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,11,7,2026-03-23T00:23:00Z,630000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,
67,PT05M58.00S,2026-03-23T00:23:01.3Z,1,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,11,8,2026-03-23T00:23:01Z,640000,False,,,0,,R. Gobert Free Throw 2 of 2 (1 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
68,PT05M38.00S,2026-03-23T00:23:20.9Z,1,REGULAR,2pt,Jump Shot,[],1627759,25.04927726675427,28.921568627450984,1610612738,11,8,2026-03-23T00:23:28Z,650000,False,105.0,183.0,1,left,MISS J. Brown 21' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,21.12,Missed,,,,,,,,,,,,,,,,,,
69,PT05M37.00S,2026-03-23T00:23:21.9Z,1,REGULAR,rebound,offensive,[],1628369,,,1610612738,11,8,2026-03-23T00:23:28Z,660000,False,,,0,,J. Tatum REBOUND (Off:1 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,68.0,3.0,2.0,1.0,,,,,,,,,,,,,,
70,PT05M32.00S,2026-03-23T00:23:28.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627759,16.63929040735874,44.11764705882353,1610612738,13,8,2026-03-23T00:23:38Z,670000,False,29.0,104.0,1,left,J. Brown 10' pullup Jump Shot (9 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,10.8,Made,,,,,,,9.0,,,,,,,,,,,
71,PT05M15.00S,2026-03-23T00:23:45.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,88.78120893561103,60.78431372549019,1610612750,13,8,2026-03-23T00:23:53Z,680000,False,54.0,53.0,1,right,MISS J. McDaniels 7' pullup Shot,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,7.56,Missed,,,,,,,,,,,,,,,,,,
72,PT05M13.00S,2026-03-23T00:23:47.3Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,13,8,2026-03-23T00:23:53Z,690000,False,,,0,,J. Tatum REBOUND (Off:1 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,71.0,4.0,3.0,1.0,,,,,,,,,,,,,,
73,PT05M06.00S,2026-03-23T00:23:52.9Z,1,REGULAR,3pt,Jump Shot,[],1630202,3.892904073587385,96.07843137254902,1610612738,13,8,2026-03-23T00:24:00Z,700000,False,-230.0,-16.0,1,left,MISS P. Pritchard 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,23.09,Missed,,,,,,,,,,,,,,,,,,
74,PT05M02.00S,2026-03-23T00:23:56.9Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,13,8,2026-03-23T00:24:00Z,710000,False,,,0,,R. Gobert REBOUND (Off:1 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Left Corner 3,24+ Left,,,73.0,5.0,4.0,1.0,,,,,,,,,,,,,,
