actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
37,PT08M58.00S,2026-02-07T00:44:43.7Z,1,REGULAR,substitution,in,[],1630202,,,1610612748,2,9,2026-02-07T00:44:50Z,370000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT08M58.00S,2026-02-07T00:44:43.7Z,1,REGULAR,substitution,in,[],202696,,,1610612748,2,9,2026-02-07T00:44:50Z,380000,False,,,0,,SUB in: N. Vučević,[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M53.00S,2026-02-07T00:45:04.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,16.770696452036795,38.48039215686275,1610612748,2,11,2026-02-07T00:45:11Z,390000,False,58.0,105.0,1,left,N. Powell 11' driving floating Jump Shot (8 PTS) (P. Larsson 1 AST),"[1626181, 1641796]",1610612748.0,MIA,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,11.98,Made,8.0,P. Larsson,1641796.0,1.0,,,,,,,,,,,,,,
41,PT08M33.00S,2026-02-07T00:45:25.1Z,1,REGULAR,2pt,Jump Shot,[],1627759,77.87450722733246,35.049019607843135,1610612738,2,11,2026-02-07T00:45:32Z,410000,False,-75.0,155.0,1,right,MISS J. Brown 17' turnaround Shot,[1627759],1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,17.26,Missed,,,,,,,,,,,,,,,,,,
42,PT08M30.00S,2026-02-07T00:45:28.1Z,1,REGULAR,rebound,defensive,[],203952,,,1610612748,2,11,2026-02-07T00:45:32Z,420000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Left Center,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,
43,PT08M22.00S,2026-02-07T00:45:35.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,11.251642575558476,54.65686274509803,1610612748,2,11,2026-02-07T00:45:46Z,430000,False,-23.0,53.0,1,left,MISS B. Adebayo turnaround Hook,[1628389],1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,5.82,Missed,,,,,,,,,,,,,,,,,,
44,PT08M20.00S,2026-02-07T00:45:37.9Z,1,REGULAR,rebound,offensive,[],203952,,,1610612748,2,11,2026-02-07T00:45:46Z,440000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,43.0,2.0,1.0,1.0,,,,,,,,,,
45,PT08M20.00S,2026-02-07T00:45:41.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203952,5.590000152587891,50.0,1610612748,2,13,2026-02-07T00:45:41Z,450000,False,0.0,0.0,1,left,A. Wiggins tip Layup (5 PTS),[203952],1610612748.0,MIA,tip,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,0.0,Made,5.0,,,,,,,,,,,,,,,,,
46,PT08M20.00S,2026-02-07T00:45:43.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,2,13,2026-02-07T00:45:43Z,460000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M59.00S,2026-02-07T00:48:54.9Z,1,REGULAR,3pt,Jump Shot,[],1628401,68.15045992115637,24.509803921568626,1610612738,2,13,2026-02-07T00:49:04Z,480000,False,-127.0,247.0,1,right,MISS D. White 27' step back 3PT,[1628401],1610612738.0,BOS,step back,,,White,D. White,,,,,Above the Break 3,24+ Left Center,27.79,Missed,,,,,,,,,,,,,,,,,,
49,PT07M55.00S,2026-02-07T00:48:58.9Z,1,REGULAR,rebound,defensive,[],1626181,,,1610612748,2,13,2026-02-07T00:49:04Z,490000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,,,,,48.0,1.0,1.0,0.0,,,,,,,,,,
50,PT07M46.00S,2026-02-07T00:49:07.4Z,1,REGULAR,2pt,Jump Shot,[],1628389,22.158344283837057,49.754901960784316,1610612748,2,15,2026-02-07T00:49:11Z,500000,False,1.0,156.0,1,left,B. Adebayo 15' pullup Jump Shot (2 PTS),[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,15.58,Made,2.0,,,,,,,,,,,,,,,,,
51,PT07M25.00S,2026-02-07T00:49:29.2Z,1,REGULAR,3pt,Jump Shot,[],1627759,67.88764783180025,67.15686274509804,1610612738,2,15,2026-02-07T00:50:00Z,510000,False,86.0,249.0,1,right,MISS J. Brown 26' step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,26.37,Missed,,,,,,,,,,,,,,,,,,
52,PT07M25.00S,2026-02-07T00:49:29.2Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,2,15,2026-02-07T00:50:00Z,520000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,51.0,1.0,1.0,0.0,,,,,,,,,,
53,PT07M15.00S,2026-02-07T00:49:40.0Z,1,REGULAR,3pt,Jump Shot,[],1628389,31.488173455978973,37.254901960784316,1610612748,2,15,2026-02-07T00:49:47Z,530000,False,64.0,243.0,1,left,MISS B. Adebayo 25' 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,25.17,Missed,,,,,,,,,,,,,,,,,,
54,PT07M12.00S,2026-02-07T00:49:43.0Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,2,15,2026-02-07T00:49:47Z,540000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,,,,,53.0,2.0,2.0,0.0,,,,,,,,,,
55,PT07M03.00S,2026-02-07T00:49:50.5Z,1,REGULAR,3pt,Jump Shot,[],1630573,83.919185282523,94.36274509803921,1610612738,2,15,2026-02-07T00:49:56Z,550000,False,222.0,99.0,1,right,MISS S. Hauser 24' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,24.28,Missed,,,,,,,,,,,,,,,,,,
56,PT07M02.00S,2026-02-07T00:49:51.5Z,1,REGULAR,rebound,defensive,[],1641796,,,1610612748,2,15,2026-02-07T00:49:56Z,560000,False,,,0,,P. Larsson REBOUND (Off:0 Def:3),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Right Center,,,,,,,55.0,3.0,3.0,0.0,,,,,,,,,,
59,PT06M58.00S,2026-02-07T00:50:08.7Z,1,REGULAR,turnover,out-of-bounds,[],1641796,,,1610612748,2,15,2026-02-07T00:50:32Z,590000,False,,,0,,P. Larsson bad pass out-of-bounds TURNOVER (1 TO),[1641796],1610612748.0,MIA,bad pass,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,,,2004.0,,,,
62,PT06M53.00S,2026-02-07T00:50:41.5Z,1,REGULAR,turnover,lost ball,[],1627759,,,1610612738,2,15,2026-02-07T00:50:45Z,620000,False,,,0,,J. Brown lost ball TURNOVER (1 TO),"[1627759, 203952]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,Wiggins,203952.0,,,,,
63,PT06M53.00S,2026-02-07T00:50:41.5Z,1,REGULAR,steal,,[],203952,,,1610612748,2,15,2026-02-07T00:52:34Z,630000,False,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
64,PT06M50.00S,2026-02-07T00:50:45.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630558,10.85742444152431,39.950980392156865,1610612748,2,15,2026-02-07T00:50:54Z,640000,False,50.0,50.0,1,left,MISS D. Mitchell 7' running Layup - blocked,"[1630558, 1627759]",1610612748.0,MIA,running,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,7.06,Missed,,,,,,,,,Brown,1627759.0,,,,,,,,
65,PT06M50.00S,2026-02-07T00:50:45.7Z,1,REGULAR,block,,[],1627759,,,1610612748,2,15,2026-02-07T00:50:48Z,650000,False,,,0,,J. Brown BLOCK (1 BLK),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
66,PT06M49.00S,2026-02-07T00:50:46.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,2,15,2026-02-07T00:50:54Z,660000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,64.0,,,,,,,,,,,,,
68,PT06M49.00S,2026-02-07T00:50:51.4Z,1,REGULAR,substitution,out,[],203952,,,1610612748,2,15,2026-02-07T00:51:01Z,680000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M49.00S,2026-02-07T00:50:51.4Z,1,REGULAR,substitution,in,[],1631170,,,1610612748,2,15,2026-02-07T00:51:01Z,690000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M45.00S,2026-02-07T00:51:13.9Z,1,REGULAR,turnover,bad pass,[],1630558,,,1610612748,2,15,2026-02-07T00:51:21Z,700000,False,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1630558, 202696]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Vučević,202696.0,,,,,
71,PT06M45.00S,2026-02-07T00:51:13.9Z,1,REGULAR,steal,,[],202696,,,1610612738,2,15,2026-02-07T00:51:16Z,710000,False,,,0,,N. Vučević STEAL (1 STL),[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
74,PT06M29.00S,2026-02-07T00:51:53.6Z,1,REGULAR,foul,personal,[],1630558,,,1610612738,2,15,2026-02-07T00:52:01Z,740000,False,,,0,,D. Mitchell personal FOUL (1 PF),"[1630558, 1630202]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Pritchard,1630202.0
76,PT06M15.00S,2026-02-07T00:52:25.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630202,78.9257555847569,20.588235294117645,1610612738,2,15,2026-02-07T00:52:33Z,760000,False,-147.0,146.0,1,right,MISS P. Pritchard 20' pullup Shot,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Left Center,20.7,Missed,,,,,,,,,,,,,,,,,,
77,PT06M12.00S,2026-02-07T00:52:28.0Z,1,REGULAR,rebound,offensive,[],202696,,,1610612738,2,15,2026-02-07T00:52:33Z,770000,False,,,0,,N. Vučević REBOUND (Off:1 Def:0),[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,Mid-Range,16-24 Left Center,,,,,,,76.0,1.0,0.0,1.0,,,,,,,,,,
78,PT06M10.00S,2026-02-07T00:52:30.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",202696,90.48948751642575,41.17647058823529,1610612738,4,15,2026-02-07T00:53:11Z,780000,False,-44.0,37.0,1,right,N. Vučević floating Jump Shot (2 PTS),[202696],1610612738.0,BOS,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,5.75,Made,2.0,,,,,,,,,,,,,,,,,
79,PT05M58.00S,2026-02-07T00:52:41.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,8.09789750328515,63.23529411764706,1610612748,4,17,2026-02-07T00:53:27Z,790000,False,-66.0,24.0,1,left,B. Adebayo 7' driving Layup (4 PTS) (J. Jaquez Jr. 1 AST),"[1628389, 1631170]",1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,7.03,Made,4.0,J. Jaquez Jr.,1631170.0,1.0,,,,,,,,,,,,,,
81,PT05M41.00S,2026-02-07T00:52:59.3Z,1,REGULAR,3pt,Jump Shot,[],1628401,88.25558475689881,3.9215686274509802,1610612738,4,17,2026-02-07T00:53:16Z,810000,False,-230.0,58.0,1,right,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,23.76,Missed,,,,,,,,,,,,,,,,,,
82,PT05M38.00S,2026-02-07T00:53:02.3Z,1,REGULAR,rebound,defensive,[],1626181,,,1610612748,4,17,2026-02-07T00:53:47Z,820000,False,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,,,,,,,81.0,2.0,2.0,0.0,,,,,,,,,,
83,PT05M29.00S,2026-02-07T00:53:10.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,10.5946123521682,35.78431372549019,1610612748,4,19,2026-02-07T00:53:19Z,830000,False,71.0,47.0,1,left,J. Jaquez Jr. 8' driving floating bank Jump Shot (2 PTS) (N. Powell 2 AST),"[1631170, 1626181]",1610612748.0,MIA,driving floating bank,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Right,8.53,Made,2.0,N. Powell,1626181.0,2.0,,,,,,,,,,,,,,
84,PT05M28.00S,2026-02-07T00:53:17.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,4,19,2026-02-07T00:53:17Z,840000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M28.00S,2026-02-07T00:55:25.7Z,1,REGULAR,substitution,out,[],1628401,,,1610612738,4,19,2026-02-07T00:55:44Z,850000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M28.00S,2026-02-07T00:55:25.7Z,1,REGULAR,substitution,out,[],1630573,,,1610612738,4,19,2026-02-07T00:55:44Z,860000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
