actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
16,PT10M54.00S,2025-11-22T00:41:41.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627759,90.62089356110381,39.705882352941174,1610612738,2,0,2025-11-22T00:41:49Z,160000,False,-51.0,36.0,1,right,MISS J. Brown 6' running Layup - blocked,"[1627759, 1641730]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,6.27,Missed,,,,,,Clowney,1641730.0,,,,,,,,
48,PT10M54.00S,2025-11-22T00:41:41.0Z,1,REGULAR,block,,[],1641730,,,1610612738,2,0,2025-11-22T00:44:58Z,165000,False,,,0,,N. Clowney BLOCK (1 BLK),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
17,PT10M53.00S,2025-11-22T00:41:42.0Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,2,0,2025-11-22T00:41:49Z,170000,False,,,0,,N. Claxton REBOUND (Off:0 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
18,PT10M47.00S,2025-11-22T00:41:46.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629651,5.863994743758213,58.82352941176471,1610612751,2,0,2025-11-22T00:41:54Z,180000,False,-44.0,3.0,1,left,MISS N. Claxton running Layup,[1629651],1610612751.0,BKN,running,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,4.42,Missed,,,,,,,,,,,,,,,
19,PT10M46.00S,2025-11-22T00:41:47.2Z,1,REGULAR,rebound,offensive,[],1642856,,,1610612751,2,0,2025-11-22T00:41:54Z,190000,False,,,0,,E. Dëmin REBOUND (Off:1 Def:0),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,18.0,1.0,0.0,1.0,,,,,,,,,,
20,PT10M44.00S,2025-11-22T00:41:49.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629611,21.76412614980289,89.2156862745098,1610612751,2,3,2025-11-22T00:41:56Z,200000,False,-196.0,152.0,1,left,T. Mann 24' 3PT  (3 PTS) (E. Dëmin 1 AST),"[1629611, 1642856]",1610612751.0,BKN,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,24.82,Made,3.0,,,,,,,E. Dëmin,1642856.0,1.0,,,,,
22,PT10M19.00S,2025-11-22T00:42:14.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629674,93.69250985545335,53.41988357843137,1610612738,2,3,2025-11-22T00:42:27Z,220000,False,17.0,7.0,1,right,MISS N. Queta cutting Layup,[1629674],1610612738.0,BOS,cutting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,1.84,Missed,,,,,,,,,,,,,,,
23,PT10M18.00S,2025-11-22T00:42:15.6Z,1,REGULAR,rebound,offensive,[],1629674,,,1610612738,2,3,2025-11-22T00:42:27Z,230000,False,,,0,,N. Queta REBOUND (Off:1 Def:0),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,22.0,1.0,0.0,1.0,,,,,,,,,,
24,PT10M17.00S,2025-11-22T00:42:16.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629674,92.50985545335085,53.1326593137255,1610612738,2,3,2025-11-22T00:42:43Z,240000,False,16.0,18.0,1,right,MISS N. Queta putback Layup,[1629674],1610612738.0,BOS,putback,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,2.38,Missed,,,,,,,,,,,,,,,
26,PT10M16.00S,2025-11-22T00:42:17.6Z,1,REGULAR,rebound,defensive,[],1642856,,,1610612751,2,3,2025-11-22T00:42:43Z,260000,False,,,0,,E. Dëmin REBOUND (Off:1 Def:1),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Restricted Area,0-8 Center,,,,,,,24.0,2.0,1.0,1.0,,,,,,,,,,
27,PT10M10.00S,2025-11-22T00:42:23.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629611,7.046649145860711,53.18627450980392,1610612751,2,3,2025-11-22T00:42:48Z,270000,False,-16.0,14.0,1,left,MISS T. Mann running Layup - blocked,"[1629611, 1629674]",1610612751.0,BKN,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,2.1,Missed,,,,,,Queta,1629674.0,,,,,,,,
28,PT10M10.00S,2025-11-22T00:42:23.0Z,1,REGULAR,block,,[],1629674,,,1610612751,2,3,2025-11-22T00:42:25Z,280000,False,,,0,,N. Queta BLOCK (1 BLK),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
29,PT10M09.00S,2025-11-22T00:42:24.0Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,2,3,2025-11-22T00:42:48Z,290000,False,,,0,,N. Claxton REBOUND (Off:1 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,27.0,2.0,1.0,1.0,,,,,,,,,,
30,PT10M09.00S,2025-11-22T00:42:31.3Z,1,REGULAR,foul,personal,[],1629674,,,1610612751,2,3,2025-11-22T00:42:35Z,300000,False,,,0,,N. Queta personal FOUL (1 PF),"[1629674, 1629651]",1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Claxton,1629651.0
32,PT10M01.00S,2025-11-22T00:42:52.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629651,6.915243101182654,48.03921568627451,1610612751,2,5,2025-11-22T00:42:56Z,320000,False,10.0,13.0,1,left,N. Claxton alley-oop DUNK (2 PTS) (T. Mann 1 AST),"[1629651, 1629611]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,1.59,Made,2.0,,,,,,,T. Mann,1629611.0,1.0,,,,,
34,PT09M41.00S,2025-11-22T00:43:12.5Z,1,REGULAR,3pt,Jump Shot,[],1628401,74.19513797634691,81.12745098039215,1610612738,2,5,2025-11-22T00:43:22Z,340000,False,156.0,190.0,1,right,MISS D. White 24' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,24.57,Missed,,,,,,,,,,,,,,,
35,PT09M40.00S,2025-11-22T00:43:13.5Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612751,2,5,2025-11-22T00:43:22Z,350000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:2),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,34.0,2.0,2.0,0.0,,,,,,,,,,
36,PT09M34.00S,2025-11-22T00:43:19.2Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1629008,10.200394218134035,80.88235294117648,1610612751,2,5,2025-11-22T00:43:26Z,360000,False,-154.0,43.0,1,left,MISS M. Porter Jr. 16' fadeaway Shot,[1629008],1610612751.0,BKN,fadeaway,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left,,,,16.04,Missed,,,,,,,,,,,,,,,
37,PT09M33.00S,2025-11-22T00:43:20.2Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,2,5,2025-11-22T00:43:26Z,370000,False,,,0,,N. Queta REBOUND (Off:1 Def:1),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Mid-Range,16-24 Left,,,,,,,36.0,2.0,1.0,1.0,,,,,,,,,,
38,PT09M22.00S,2025-11-22T00:43:31.5Z,1,REGULAR,3pt,Jump Shot,[],1630202,81.2910643889619,93.13725490196079,1610612738,2,5,2025-11-22T00:43:38Z,380000,False,216.0,123.0,1,right,MISS P. Pritchard 24' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,24.85,Missed,,,,,,,,,,,,,,,
39,PT09M20.00S,2025-11-22T00:43:33.5Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,2,5,2025-11-22T00:43:38Z,390000,False,,,0,,N. Claxton REBOUND (Off:1 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,,,38.0,3.0,2.0,1.0,,,,,,,,,,
40,PT09M03.00S,2025-11-22T00:43:49.6Z,1,REGULAR,2pt,Jump Shot,[],1642856,11.12023653088042,31.372549019607842,1610612751,2,7,2025-11-22T00:43:53Z,400000,False,93.0,52.0,1,left,E. Dëmin 10' driving floating bank Jump Shot (2 PTS),[1642856],1610612751.0,BKN,driving floating bank,,,Dëmin,E. Dëmin,,,,,Mid-Range,8-16 Right,,,,10.66,Made,2.0,,,,,,,,,,,,,,
41,PT08M50.00S,2025-11-22T00:44:05.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629674,89.43823915900131,48.77450980392157,1610612738,2,7,2025-11-22T00:44:15Z,410000,False,-6.0,47.0,1,right,MISS N. Queta driving Layup - blocked,"[1629674, 1641730]",1610612738.0,BOS,driving,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,4.72,Missed,,,,,,Clowney,1641730.0,,,,,,,,
55,PT08M50.00S,2025-11-22T00:44:05.2Z,1,REGULAR,block,,[],1641730,,,1610612738,2,7,2025-11-22T00:45:48Z,415000,False,,,0,,N. Clowney BLOCK (2 BLK),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
42,PT08M49.00S,2025-11-22T00:44:06.2Z,1,REGULAR,rebound,offensive,[],1629674,,,1610612738,2,7,2025-11-22T00:44:15Z,420000,False,,,0,,N. Queta REBOUND (Off:2 Def:1),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,41.0,3.0,1.0,2.0,,,,,,,,,,
43,PT08M48.00S,2025-11-22T00:44:07.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629674,90.3580814717477,47.794117647058826,1610612738,4,7,2025-11-22T00:44:27Z,430000,False,-11.0,38.0,1,right,N. Queta putback Layup (2 PTS),[1629674],1610612738.0,BOS,putback,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,3.97,Made,2.0,,,,,,,,,,,,,,
44,PT08M39.00S,2025-11-22T00:44:19.4Z,1,REGULAR,foul,personal,[],1627759,,,1610612751,4,7,2025-11-22T00:44:38Z,440000,False,,,0,,J. Brown personal FOUL (1 PF),"[1627759, 1641730]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Clowney,1641730.0
46,PT08M33.00S,2025-11-22T00:44:46.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629651,11.383048620236531,47.794117647058826,1610612751,4,9,2025-11-22T00:46:19Z,460000,False,11.0,55.0,1,left,N. Claxton floating Jump Shot (4 PTS) (T. Mann 2 AST),"[1629651, 1629611]",1610612751.0,BKN,floating,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,5.56,Made,4.0,,,,,,,T. Mann,1629611.0,2.0,,,,,
49,PT08M18.00S,2025-11-22T00:45:00.7Z,1,REGULAR,3pt,Jump Shot,[],1641775,68.28186596583443,34.80392156862745,1610612738,7,9,2025-11-22T00:45:05Z,480000,False,-76.0,246.0,1,right,J. Walsh 25' 3PT  (3 PTS) (J. Brown 1 AST),"[1641775, 1627759]",1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Center,,,,25.72,Made,3.0,,,,,,,J. Brown,1627759.0,1.0,,,,,
51,PT07M54.00S,2025-11-22T00:45:25.1Z,1,REGULAR,3pt,Jump Shot,[],1642856,29.38567674113009,21.568627450980394,1610612751,7,12,2025-11-22T00:46:44Z,500000,False,142.0,224.0,1,left,E. Dëmin 26' 3PT pullup (5 PTS) (T. Mann 3 AST),"[1642856, 1629611]",1610612751.0,BKN,pullup,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,,,,26.51,Made,5.0,,,,,,,T. Mann,1629611.0,3.0,,,,,
53,PT07M42.00S,2025-11-22T00:45:37.6Z,1,REGULAR,3pt,Jump Shot,[],1641775,69.20170827858082,72.30392156862744,1610612738,7,12,2025-11-22T00:45:44Z,520000,False,112.0,237.0,1,right,MISS J. Walsh 26' 3PT,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Right Center,,,,26.19,Missed,,,,,,,,,,,,,,,
54,PT07M41.00S,2025-11-22T00:45:38.6Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612751,7,12,2025-11-22T00:45:44Z,530000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:3),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,53.0,3.0,3.0,0.0,,,,,,,,,,
56,PT07M30.00S,2025-11-22T00:45:49.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,7.046649145860711,62.5,1610612751,7,14,2025-11-22T00:45:53Z,540000,False,-62.0,14.0,1,left,N. Claxton 6' driving Layup (6 PTS),[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,6.4,Made,6.0,,,,,,,,,,,,,,
57,PT07M30.00S,2025-11-22T00:45:52.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,7,14,2025-11-22T00:45:52Z,550000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M16.00S,2025-11-22T00:49:01.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,88.38699080157687,44.6078431372549,1610612738,9,14,2025-11-22T00:49:16Z,560000,False,-27.0,57.0,1,right,J. Brown 6' driving floating Jump Shot (4 PTS),[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,6.28,Made,4.0,,,,,,,,,,,,,,
59,PT06M57.00S,2025-11-22T00:49:20.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,10.463206307490145,43.872549019607845,1610612751,9,16,2025-11-22T00:49:25Z,570000,False,31.0,46.0,1,left,N. Claxton turnaround Hook (8 PTS),[1629651],1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,5.52,Made,8.0,,,,,,,,,,,,,,
60,PT06M38.00S,2025-11-22T00:49:39.0Z,1,REGULAR,3pt,Jump Shot,[],1627759,87.46714848883047,94.85294117647058,1610612738,12,16,2025-11-22T00:49:43Z,580000,False,224.0,65.0,1,right,J. Brown 3PT  (7 PTS) (D. White 1 AST),"[1627759, 1628401]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,,,,23.36,Made,7.0,,,,,,,D. White,1628401.0,1.0,,,,,
62,PT06M26.00S,2025-11-22T00:49:51.3Z,1,REGULAR,3pt,Jump Shot,[],1642856,31.488173455978973,65.93137254901961,1610612751,12,16,2025-11-22T00:50:00Z,600000,False,-80.0,243.0,1,left,MISS E. Dëmin 25' pullup 3PT,[1642856],1610612751.0,BKN,pullup,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Center,,,,25.62,Missed,,,,,,,,,,,,,,,
63,PT06M24.00S,2025-11-22T00:49:53.3Z,1,REGULAR,rebound,offensive,[],1629611,,,1610612751,12,16,2025-11-22T00:50:00Z,610000,False,,,0,,T. Mann REBOUND (Off:1 Def:0),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,,,,62.0,1.0,0.0,1.0,,,,,,,,,,
64,PT06M14.00S,2025-11-22T00:50:04.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641730,25.04927726675427,85.04901960784314,1610612751,12,16,2025-11-22T00:50:47Z,620000,False,-175.0,183.0,1,left,MISS N. Clowney 25' step back 3PT,[1641730],1610612751.0,BKN,step back,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,,,,25.33,Missed,,,,,,,,,,,,,,,
65,PT06M13.00S,2025-11-22T00:50:05.1Z,1,REGULAR,rebound,defensive,[],1641775,,,1610612738,12,16,2025-11-22T00:50:12Z,630000,False,,,0,,J. Walsh REBOUND (Off:0 Def:2),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Left Center,,,,,,,64.0,2.0,2.0,0.0,,,,,,,,,,
66,PT06M06.00S,2025-11-22T00:50:14.1Z,1,REGULAR,foul,personal,[],1641730,,,1610612738,12,16,2025-11-22T00:50:21Z,640000,False,,,0,,N. Clowney personal FOUL (1 PF),"[1641730, 1627759]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Brown,1627759.0
68,PT06M06.00S,2025-11-22T00:50:19.7Z,1,REGULAR,substitution,out,[],1628401,,,1610612738,12,16,2025-11-22T00:50:35Z,660000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M06.00S,2025-11-22T00:50:19.7Z,1,REGULAR,substitution,out,[],1641775,,,1610612738,12,16,2025-11-22T00:50:35Z,670000,False,,,0,,SUB out: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M06.00S,2025-11-22T00:50:19.7Z,1,REGULAR,substitution,out,[],1642856,,,1610612738,12,16,2025-11-22T00:50:35Z,680000,False,,,0,,SUB out: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M06.00S,2025-11-22T00:50:19.7Z,1,REGULAR,substitution,in,[],1629014,,,1610612738,12,16,2025-11-22T00:50:35Z,690000,False,,,0,,SUB in: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M06.00S,2025-11-22T00:50:19.7Z,1,REGULAR,substitution,in,[],1630573,,,1610612738,12,16,2025-11-22T00:50:35Z,700000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M06.00S,2025-11-22T00:50:19.7Z,1,REGULAR,substitution,in,[],1631213,,,1610612738,12,16,2025-11-22T00:50:35Z,710000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M06.00S,2025-11-22T00:50:41.1Z,1,REGULAR,substitution,out,[],1641730,,,1610612738,12,16,2025-11-22T00:50:48Z,720000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M06.00S,2025-11-22T00:50:41.1Z,1,REGULAR,substitution,in,[],1642962,,,1610612738,12,16,2025-11-22T00:50:48Z,730000,False,,,0,,SUB in: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M53.00S,2025-11-22T00:51:10.9Z,1,REGULAR,3pt,Jump Shot,[],1629014,66.3107752956636,53.18627450980392,1610612738,12,16,2025-11-22T00:51:22Z,740000,False,16.0,264.0,1,right,MISS A. Simons 26' 3PT,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,26.47,Missed,,,,,,,,,,,,,,,
77,PT05M52.00S,2025-11-22T00:51:11.9Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612751,12,16,2025-11-22T00:51:22Z,750000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:4),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,76.0,4.0,4.0,0.0,,,,,,,,,,
78,PT05M41.00S,2025-11-22T00:51:22.7Z,1,REGULAR,3pt,Jump Shot,[],1642962,23.078186596583443,11.76470588235294,1610612751,12,16,2025-11-22T00:51:29Z,760000,False,191.0,164.0,1,left,MISS D. Powell 25' 3PT,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Right Center,,,,25.22,Missed,,,,,,,,,,,,,,,
79,PT05M40.00S,2025-11-22T00:51:23.7Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,12,16,2025-11-22T00:51:29Z,770000,False,,,0,,N. Queta REBOUND (Off:2 Def:2),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Right Center,,,,,,,78.0,4.0,2.0,2.0,,,,,,,,,,
80,PT05M31.00S,2025-11-22T00:51:33.6Z,1,REGULAR,3pt,Jump Shot,[],1630573,63.02562417871223,43.627450980392155,1610612738,12,16,2025-11-22T00:51:39Z,780000,False,-32.0,295.0,1,right,MISS S. Hauser 29' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,,,,29.68,Missed,,,,,,,,,,,,,,,
