actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
81,PT05M43.00S,2026-04-12T22:24:47.0Z,1,REGULAR,substitution,out,[],1630217,,,1610612753,10,13,2026-04-12T22:25:05Z,790000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M43.00S,2026-04-12T22:24:47.0Z,1,REGULAR,substitution,in,[],1630625,,,1610612753,10,13,2026-04-12T22:25:05Z,800000,False,,,0,,SUB in: D. Banton,[1630625],1610612738.0,BOS,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M43.00S,2026-04-12T22:24:47.0Z,1,REGULAR,substitution,in,[],1642873,,,1610612753,10,13,2026-04-12T22:25:05Z,810000,False,,,0,,SUB in: A. Williams,[1642873],1610612738.0,BOS,,,,Williams,A. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M43.00S,2026-04-12T22:24:47.0Z,1,REGULAR,substitution,in,[],1631288,,,1610612753,10,13,2026-04-12T22:25:05Z,820000,False,,,0,,SUB in: J. Cain,[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M43.00S,2026-04-12T22:24:44.9Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1631094,,,1610612753,10,13,2026-04-12T22:25:15Z,830000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
86,PT05M43.00S,2026-04-12T22:24:44.9Z,1,REGULAR,rebound,defensive,[],1641775,,,1610612738,10,13,2026-04-12T22:25:15Z,840000,False,,,0,,J. Walsh REBOUND (Off:0 Def:2),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,85.0,2.0,2.0,0.0,,,,
87,PT05M31.00S,2026-04-12T22:25:28.6Z,1,REGULAR,turnover,out-of-bounds,[],1631199,,,1610612738,10,13,2026-04-12T22:25:33Z,850000,False,,,0,,R. Harper Jr. bad pass out-of-bounds TURNOVER (2 TO),[1631199],1610612738.0,BOS,bad pass,,,Harper Jr.,R. Harper Jr.,,,,,Mid-Range,8-16 Right,200832.0,,,,,2.0,,,,,,,,,,,,,,
88,PT05M31.00S,2026-04-12T22:25:32.1Z,1,REGULAR,substitution,out,[],1631248,,,1610612753,10,13,2026-04-12T22:25:36Z,860000,False,,,0,,SUB out: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M31.00S,2026-04-12T22:25:32.1Z,1,REGULAR,substitution,in,[],1642910,,,1610612753,10,13,2026-04-12T22:25:36Z,870000,False,,,0,,SUB in: J. Tonje,[1642910],1610612738.0,BOS,,,,Tonje,J. Tonje,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M25.00S,2026-04-12T22:25:50.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630591,7.703679369250986,57.107843137254896,1610612753,10,13,2026-04-12T22:25:56Z,880000,False,-36.0,20.0,1,left,MISS J. Suggs driving finger roll Layup,[1630591],1610612753.0,ORL,driving finger roll,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,,4.07,Missed,,,,,,,,,,,,
91,PT05M24.00S,2026-04-12T22:25:51.5Z,1,REGULAR,rebound,defensive,[],1642873,,,1610612738,10,13,2026-04-12T22:25:56Z,890000,False,,,0,,A. Williams REBOUND (Off:0 Def:1),[1642873],1610612738.0,BOS,,,,Williams,A. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,90.0,1.0,1.0,0.0,,,,
92,PT05M17.00S,2026-04-12T22:25:58.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631199,71.43561103810775,16.911764705882355,1610612738,13,13,2026-04-12T22:26:03Z,900000,False,-165.0,216.0,1,right,R. Harper Jr. 27' 3PT running (7 PTS) (D. Banton 1 AST),"[1631199, 1630625]",1610612738.0,BOS,running,,,Harper Jr.,R. Harper Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,27.21,Made,7.0,D. Banton,1630625.0,1.0,,,,,,,,
94,PT05M01.00S,2026-04-12T22:26:13.3Z,1,REGULAR,3pt,Jump Shot,[],1630591,30.962549277266753,66.66666666666666,1610612753,13,16,2026-04-12T22:29:23Z,920000,False,-83.0,239.0,1,left,J. Suggs 25' 3PT pullup (3 PTS) (T. da Silva 1 AST),"[1630591, 1641783]",1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,,25.26,Made,3.0,T. da Silva,1641783.0,1.0,,,,,,,,
96,PT04M38.00S,2026-04-12T22:26:36.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641775,90.22667542706965,49.50980392156863,1610612738,13,16,2026-04-12T22:30:08Z,940000,False,-2.0,39.0,1,right,MISS J. Walsh fadeaway bank Shot,[1641775],1610612738.0,BOS,fadeaway bank,,,Walsh,J. Walsh,,,,,Restricted Area,0-8 Center,,,,,,,3.95,Missed,,,,,,,,,,,,
97,PT04M36.00S,2026-04-12T22:26:38.4Z,1,REGULAR,rebound,defensive,[],1641783,,,1610612753,13,16,2026-04-12T22:26:44Z,950000,False,,,0,,T. da Silva REBOUND (Off:0 Def:1),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,96.0,1.0,1.0,0.0,,,,
98,PT04M25.00S,2026-04-12T22:26:49.3Z,1,REGULAR,3pt,Jump Shot,[],1630591,28.597240473061763,75.0,1610612753,13,16,2026-04-12T22:30:46Z,960000,False,-125.0,216.0,1,left,MISS J. Suggs 24' pullup 3PT,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,,24.98,Missed,,,,,,,,,,,,
99,PT04M24.00S,2026-04-12T22:26:50.3Z,1,REGULAR,rebound,defensive,[],1631199,,,1610612738,13,16,2026-04-12T22:26:55Z,970000,False,,,0,,R. Harper Jr. REBOUND (Off:1 Def:1),[1631199],1610612738.0,BOS,,,,Harper Jr.,R. Harper Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,98.0,2.0,1.0,1.0,,,,
100,PT04M17.00S,2026-04-12T22:27:07.5Z,1,REGULAR,foul,personal,[],1628976,,,1610612738,13,16,2026-04-12T22:27:13Z,980000,False,,,0,,W. Carter Jr. personal FOUL (1 PF),"[1628976, 1630625]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,1626302.0,1.0,0.0,Banton,1630625.0,,,,,,,,,,,,,,,
102,PT04M17.00S,2026-04-12T22:27:13.8Z,1,REGULAR,substitution,out,[],1628976,,,1610612738,13,16,2026-04-12T22:27:16Z,1000000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M17.00S,2026-04-12T22:27:13.8Z,1,REGULAR,substitution,in,[],1629048,,,1610612738,13,16,2026-04-12T22:27:16Z,1010000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M09.00S,2026-04-12T22:27:31.6Z,1,REGULAR,foul,personal,['2freethrow'],1631288,,,1610612738,13,16,2026-04-12T22:27:47Z,1020000,False,,,0,,J. Cain shooting personal FOUL (1 PF) (Banton 2 FT),"[1631288, 1630625]",1610612753.0,ORL,shooting,,,Cain,J. Cain,,,,,In The Paint (Non-RA),0-8 Center,200832.0,1.0,0.0,Banton,1630625.0,,,,,,,,,,,,,,,
106,PT04M09.00S,2026-04-12T22:27:56.4Z,1,REGULAR,freethrow,1 of 2,[],1630625,,,1610612738,14,16,2026-04-12T22:27:56Z,1040000,False,,,0,,D. Banton Free Throw 1 of 2 (1 PTS),[1630625],1610612738.0,BOS,,,,Banton,D. Banton,,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,
107,PT04M09.00S,2026-04-12T22:28:11.7Z,1,REGULAR,freethrow,2 of 2,[],1630625,,,1610612738,15,16,2026-04-12T22:28:11Z,1050000,False,,,0,,D. Banton Free Throw 2 of 2 (2 PTS),[1630625],1610612738.0,BOS,,,,Banton,D. Banton,,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,
108,PT03M58.00S,2026-04-12T22:28:28.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641783,10.068988173455978,40.931372549019606,1610612753,15,18,2026-04-12T22:28:34Z,1060000,False,45.0,42.0,1,left,T. da Silva 6' Hook (2 PTS) (P. Banchero 1 AST),"[1641783, 1631094]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.18,Made,2.0,P. Banchero,1631094.0,1.0,,,,,,,,
110,PT03M48.00S,2026-04-12T22:28:37.8Z,1,REGULAR,3pt,Jump Shot,[],1631199,68.54467805519053,28.921568627450984,1610612738,18,18,2026-04-12T22:28:41Z,1080000,False,-105.0,243.0,1,right,R. Harper Jr. 26' 3PT pullup (10 PTS),[1631199],1610612738.0,BOS,pullup,,,Harper Jr.,R. Harper Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,26.51,Made,10.0,,,,,,,,,,,
111,PT03M29.00S,2026-04-12T22:28:58.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,9.806176084099869,45.588235294117645,1610612753,18,18,2026-04-12T22:29:05Z,1090000,False,22.0,40.0,1,left,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.54,Missed,,,,,,,,,,,,
112,PT03M28.00S,2026-04-12T22:28:59.0Z,1,REGULAR,rebound,offensive,[],1631094,,,1610612753,18,18,2026-04-12T22:29:05Z,1100000,False,,,0,,P. Banchero REBOUND (Off:3 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,111.0,5.0,2.0,3.0,,,,
113,PT03M28.00S,2026-04-12T22:29:01.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631094,6.389618922470433,43.38235294117647,1610612753,18,20,2026-04-12T22:29:10Z,1110000,False,33.0,8.0,1,left,P. Banchero tip Layup (5 PTS),[1631094],1610612753.0,ORL,tip,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,3.4,Made,5.0,,,,,,,,,,,
114,PT03M02.00S,2026-04-12T22:29:24.9Z,1,REGULAR,3pt,Jump Shot,[],1630625,67.09921156373193,32.59803921568628,1610612738,18,20,2026-04-12T22:29:30Z,1120000,False,-87.0,257.0,1,right,MISS D. Banton 27' 3PT,[1630625],1610612738.0,BOS,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Left Center,,,,,,,27.11,Missed,,,,,,,,,,,,
115,PT03M01.00S,2026-04-12T22:29:25.9Z,1,REGULAR,rebound,defensive,[],1629048,,,1610612753,18,20,2026-04-12T22:29:30Z,1130000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,114.0,1.0,1.0,0.0,,,,
116,PT02M44.00S,2026-04-12T22:29:42.0Z,1,REGULAR,3pt,Jump Shot,[],1630591,27.677398160315374,12.990196078431374,1610612753,18,23,2026-04-12T22:29:46Z,1140000,False,185.0,208.0,1,left,J. Suggs 27' 3PT  (6 PTS) (P. Banchero 2 AST),"[1630591, 1631094]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,,,27.81,Made,6.0,P. Banchero,1631094.0,2.0,,,,,,,,
118,PT02M33.00S,2026-04-12T22:29:53.3Z,1,REGULAR,3pt,Jump Shot,[],1642910,65.65374507227332,27.450980392156865,1610612738,18,23,2026-04-12T22:29:58Z,1160000,False,-113.0,270.0,1,right,MISS J. Tonje 29' 3PT,[1642910],1610612738.0,BOS,,,,Tonje,J. Tonje,,,,,Above the Break 3,24+ Left Center,,,,,,,29.29,Missed,,,,,,,,,,,,
119,PT02M32.00S,2026-04-12T22:29:54.3Z,1,REGULAR,rebound,defensive,[],1631288,,,1610612753,18,23,2026-04-12T22:29:58Z,1170000,False,,,0,,J. Cain REBOUND (Off:0 Def:1),[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,118.0,1.0,1.0,0.0,,,,
120,PT02M25.00S,2026-04-12T22:30:04.0Z,1,REGULAR,foul,personal,['2freethrow'],1642873,,,1610612753,18,23,2026-04-12T22:30:29Z,1180000,False,,,0,,A. Williams shooting personal FOUL (1 PF) (Bitadze 2 FT),"[1642873, 1629048]",1610612738.0,BOS,shooting,,,Williams,A. Williams,,,,,In The Paint (Non-RA),0-8 Center,200832.0,1.0,0.0,Bitadze,1629048.0,,,,,,,,,,,,,,,
122,PT02M25.00S,2026-04-12T22:30:20.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,18,23,2026-04-12T22:30:20Z,1200000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M25.00S,2026-04-12T22:33:08.4Z,1,REGULAR,substitution,out,[],1630591,,,1610612753,18,23,2026-04-12T22:33:25Z,1210000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M25.00S,2026-04-12T22:33:08.4Z,1,REGULAR,substitution,out,[],1631094,,,1610612753,18,23,2026-04-12T22:33:25Z,1220000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M25.00S,2026-04-12T22:33:08.4Z,1,REGULAR,substitution,in,[],1641710,,,1610612753,18,23,2026-04-12T22:33:25Z,1230000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M25.00S,2026-04-12T22:33:08.4Z,1,REGULAR,substitution,in,[],1630532,,,1610612753,18,23,2026-04-12T22:33:25Z,1240000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M25.00S,2026-04-12T22:33:49.2Z,1,REGULAR,freethrow,1 of 2,[],1629048,,,1610612753,18,23,2026-04-12T22:33:49Z,1250000,False,,,0,,MISS G. Bitadze Free Throw 1 of 2,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
128,PT02M25.00S,2026-04-12T22:33:49.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,18,23,2026-04-12T22:33:49Z,1260000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,127.0,,,,,,,
129,PT02M25.00S,2026-04-12T22:34:07.7Z,1,REGULAR,freethrow,2 of 2,[],1629048,,,1610612753,18,24,2026-04-12T22:34:07Z,1270000,False,,,0,,G. Bitadze Free Throw 2 of 2 (1 PTS),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,
130,PT02M08.00S,2026-04-12T22:34:27.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641775,91.27792378449409,45.83333333333333,1610612738,18,24,2026-04-12T22:34:46Z,1280000,False,-21.0,29.0,1,right,MISS J. Walsh driving Layup,[1641775],1610612738.0,BOS,driving,,,Walsh,J. Walsh,,,,,Restricted Area,0-8 Center,,,,,,,3.61,Missed,,,,,,,,,,,,
131,PT02M07.00S,2026-04-12T22:34:28.7Z,1,REGULAR,rebound,defensive,[],1641783,,,1610612753,18,24,2026-04-12T22:34:46Z,1290000,False,,,0,,T. da Silva REBOUND (Off:0 Def:2),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,130.0,2.0,2.0,0.0,,,,
132,PT02M01.00S,2026-04-12T22:34:34.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641710,26.49474375821288,83.33333333333334,1610612753,18,27,2026-04-12T22:35:39Z,1300000,False,-167.0,197.0,1,left,A. Black 25' 3PT running (3 PTS) (T. da Silva 2 AST),"[1641710, 1641783]",1610612753.0,ORL,running,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,,,,,,,25.78,Made,3.0,T. da Silva,1641783.0,2.0,,,,,,,,
134,PT01M46.00S,2026-04-12T22:34:48.4Z,1,REGULAR,3pt,Jump Shot,[],1631199,73.01248357424441,19.852941176470587,1610612738,18,27,2026-04-12T22:34:56Z,1320000,False,-151.0,201.0,1,right,MISS R. Harper Jr. 25' pullup 3PT,[1631199],1610612738.0,BOS,pullup,,,Harper Jr.,R. Harper Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,25.14,Missed,,,,,,,,,,,,
135,PT01M44.00S,2026-04-12T22:34:50.4Z,1,REGULAR,rebound,defensive,[],1641783,,,1610612753,18,27,2026-04-12T22:34:56Z,1330000,False,,,0,,T. da Silva REBOUND (Off:0 Def:3),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,134.0,3.0,3.0,0.0,,,,
136,PT01M36.00S,2026-04-12T22:34:58.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641710,27.677398160315374,79.16666666666666,1610612753,18,27,2026-04-12T22:36:31Z,1340000,False,-146.0,208.0,1,left,MISS A. Black 25' running pullup 3PT,[1641710],1610612753.0,ORL,running pullup,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,,,,,,,25.38,Missed,,,,,,,,,,,,
137,PT01M34.00S,2026-04-12T22:35:00.1Z,1,REGULAR,rebound,defensive,[],1641775,,,1610612738,18,27,2026-04-12T22:35:06Z,1350000,False,,,0,,J. Walsh REBOUND (Off:0 Def:3),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,136.0,3.0,3.0,0.0,,,,
138,PT01M11.00S,2026-04-12T22:35:22.8Z,1,REGULAR,3pt,Jump Shot,[],1641775,65.39093298291722,47.30392156862745,1610612738,18,27,2026-04-12T22:35:31Z,1360000,False,-13.0,273.0,1,right,MISS J. Walsh 27' 3PT,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Center,,,,,,,27.31,Missed,,,,,,,,,,,,
139,PT01M08.00S,2026-04-12T22:35:25.8Z,1,REGULAR,rebound,defensive,[],1630532,,,1610612753,18,27,2026-04-12T22:35:31Z,1370000,False,,,0,,F. Wagner REBOUND (Off:0 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,138.0,2.0,2.0,0.0,,,,
140,PT00M57.50S,2026-04-12T22:35:37.0Z,1,REGULAR,3pt,Jump Shot,[],1641783,24.392247043363994,85.7843137254902,1610612753,18,27,2026-04-12T22:35:44Z,1380000,False,-179.0,177.0,1,left,MISS T. da Silva 25' 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,,,,,,,25.15,Missed,,,,,,,,,,,,
141,PT00M55.10S,2026-04-12T22:35:39.4Z,1,REGULAR,rebound,defensive,[],1642910,,,1610612738,18,27,2026-04-12T22:35:44Z,1390000,False,,,0,,J. Tonje REBOUND (Off:0 Def:1),[1642910],1610612738.0,BOS,,,,Tonje,J. Tonje,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,140.0,1.0,1.0,0.0,,,,
142,PT00M33.00S,2026-04-12T22:36:02.4Z,1,REGULAR,3pt,Jump Shot,[],1642910,64.86530880420499,58.333333333333336,1610612738,18,27,2026-04-12T22:36:11Z,1400000,False,42.0,278.0,1,right,MISS J. Tonje 28' 3PT,[1642910],1610612738.0,BOS,,,,Tonje,J. Tonje,,,,,Above the Break 3,24+ Center,,,,,,,28.09,Missed,,,,,,,,,,,,
143,PT00M29.70S,2026-04-12T22:36:05.7Z,1,REGULAR,rebound,defensive,[],1641783,,,1610612753,18,27,2026-04-12T22:36:11Z,1410000,False,,,0,,T. da Silva REBOUND (Off:0 Def:4),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,142.0,4.0,4.0,0.0,,,,
144,PT00M23.80S,2026-04-12T22:36:13.3Z,1,REGULAR,foul,personal,['2freethrow'],1630625,,,1610612753,18,27,2026-04-12T22:36:32Z,1420000,False,,,0,,D. Banton shooting personal FOUL (1 PF) (Wagner 2 FT),"[1630625, 1630532]",1610612738.0,BOS,shooting,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,202901.0,1.0,0.0,Wagner,1630532.0,,,,,,,,,,,,,,,
146,PT00M23.80S,2026-04-12T22:36:43.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630532,,,1610612753,18,28,2026-04-12T22:36:43Z,1440000,False,,,0,,F. Wagner Free Throw 1 of 2 (7 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,
147,PT00M23.80S,2026-04-12T22:36:43.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630532,,,1610612753,18,29,2026-04-13T02:07:22Z,1450000,False,,,0,,F. Wagner Free Throw 2 of 2 (8 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,
148,PT00M04.30S,2026-04-12T22:37:30.5Z,1,REGULAR,foul,personal,[],1629048,,,1610612738,18,29,2026-04-12T22:37:47Z,1460000,False,,,0,,G. Bitadze personal FOUL (1 PF),"[1629048, 1642873]",1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Mid-Range,8-16 Left,200832.0,1.0,0.0,Williams,1642873.0,,,,,,,,,,,,,,,
150,PT00M04.30S,2026-04-12T22:37:43.2Z,1,REGULAR,substitution,out,[],1642910,,,1610612738,18,29,2026-04-12T22:37:48Z,1480000,False,,,0,,SUB out: J. Tonje,[1642910],1610612738.0,BOS,,,,Tonje,J. Tonje,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M04.30S,2026-04-12T22:37:43.2Z,1,REGULAR,substitution,out,[],1642873,,,1610612738,18,29,2026-04-12T22:37:48Z,1490000,False,,,0,,SUB out: A. Williams,[1642873],1610612738.0,BOS,,,,Williams,A. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M04.30S,2026-04-12T22:37:43.2Z,1,REGULAR,substitution,in,[],1631248,,,1610612738,18,29,2026-04-12T22:37:48Z,1500000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M04.30S,2026-04-12T22:37:43.2Z,1,REGULAR,substitution,in,[],1630568,,,1610612738,18,29,2026-04-12T22:37:48Z,1510000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M02.50S,2026-04-12T22:38:04.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641710,,,1610612738,18,29,2026-04-12T22:38:16Z,1520000,False,,,0,,A. Black shooting personal FOUL (1 PF) (Harper Jr. 2 FT),"[1641710, 1631199]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,1626302.0,1.0,0.0,Harper Jr.,1631199.0,,,,,,,,,,,,,,,
156,PT00M02.50S,2026-04-12T22:38:39.0Z,1,REGULAR,freethrow,1 of 2,[],1631199,,,1610612738,19,29,2026-04-12T22:38:39Z,1540000,False,,,0,,R. Harper Jr. Free Throw 1 of 2 (11 PTS),[1631199],1610612738.0,BOS,,,,Harper Jr.,R. Harper Jr.,,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,
157,PT00M02.50S,2026-04-12T22:38:41.8Z,1,REGULAR,substitution,out,[],1641775,,,1610612738,19,29,2026-04-12T22:38:48Z,1550000,False,,,0,,SUB out: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M02.50S,2026-04-12T22:38:41.8Z,1,REGULAR,substitution,out,[],1631248,,,1610612738,19,29,2026-04-12T22:38:48Z,1560000,False,,,0,,SUB out: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT00M02.50S,2026-04-12T22:38:41.8Z,1,REGULAR,substitution,in,[],1642917,,,1610612738,19,29,2026-04-12T22:38:48Z,1570000,False,,,0,,SUB in: M. Shulga,[1642917],1610612738.0,BOS,,,,Shulga,M. Shulga,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M02.50S,2026-04-12T22:38:41.8Z,1,REGULAR,substitution,in,[],1642910,,,1610612738,19,29,2026-04-12T22:38:48Z,1580000,False,,,0,,SUB in: J. Tonje,[1642910],1610612738.0,BOS,,,,Tonje,J. Tonje,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M02.50S,2026-04-12T22:39:02.6Z,1,REGULAR,freethrow,2 of 2,[],1631199,,,1610612738,20,29,2026-04-12T22:39:02Z,1590000,False,,,0,,R. Harper Jr. Free Throw 2 of 2 (12 PTS),[1631199],1610612738.0,BOS,,,,Harper Jr.,R. Harper Jr.,,,,,,,,,,,,,,Made,12.0,,,,,,,,,,,
162,PT00M00.10S,2026-04-12T22:39:06.3Z,1,REGULAR,3pt,Jump Shot,[],1630532,38.97831800262812,24.509803921568626,1610612753,20,29,2026-04-12T22:54:00Z,1600000,False,127.0,314.0,1,left,MISS F. Wagner 33' pullup 3PT - blocked,"[1630532, 1630625]",1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,,,33.88,Missed,,,,,,,,,,,Banton,1630625.0
