actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-06T00:40:28.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-06T00:40:28Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-11-06T00:40:30.4Z,1,REGULAR,jumpball,recovered,[],1630551,,,1610612764,0,0,2025-11-06T00:40:30Z,40000,False,,,0,,Jump Ball A. Sarr vs. N. Queta: Tip to J. Champagnie,"[1630551, 1642259, 1629674]",1610612764.0,WAS,startperiod,J. Champagnie,1630551.0,Champagnie,J. Champagnie,Sarr,1642259.0,Queta,1629674.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2025-11-06T00:40:46.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,11.514454664914586,53.18627450980392,1610612764,0,0,2025-11-06T00:41:08Z,70000,False,-16.0,56.0,1,left,MISS C. McCollum driving floating bank Shot,[203468],1610612764.0,WAS,driving floating bank,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,5.79,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2025-11-06T00:40:47.0Z,1,REGULAR,rebound,offensive,[],1642259,,,1610612764,0,0,2025-11-06T00:40:53Z,80000,False,,,0,,A. Sarr REBOUND (Off:1 Def:0),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M40.00S,2025-11-06T00:40:49.3Z,1,REGULAR,foul,personal,['2freethrow'],1630202,,,1610612764,0,0,2025-11-06T00:40:57Z,90000,False,,,0,,P. Pritchard shooting personal FOUL (1 PF) (Sarr 2 FT),"[1630202, 1642259]",1610612738.0,BOS,shooting,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,,,,,1201.0,1.0,0.0,Sarr,1642259.0,,,,,,,,,
11,PT11M40.00S,2025-11-06T00:41:15.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1642259,,,1610612764,0,0,2025-11-06T00:41:15Z,110000,False,,,0,,MISS A. Sarr Free Throw 1 of 2,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
12,PT11M40.00S,2025-11-06T00:41:15.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,0,0,2025-11-06T00:41:15Z,120000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,
13,PT11M40.00S,2025-11-06T00:41:26.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1642259,,,1610612764,0,1,2025-11-06T00:41:26Z,130000,False,,,0,,A. Sarr Free Throw 2 of 2 (1 PTS),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
14,PT11M27.00S,2025-11-06T00:41:41.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629674,93.51182654402102,49.50980392156863,1610612738,2,1,2025-11-06T00:41:48Z,140000,False,-2.0,8.0,1,right,N. Queta cutting DUNK (2 PTS) (D. White 1 AST),"[1629674, 1628401]",1610612738.0,BOS,cutting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,,,,2.0,D. White,1628401.0,1.0,,,,,
16,PT11M14.00S,2025-11-06T00:41:58.6Z,1,REGULAR,foul,personal,[],1630202,,,1610612764,2,1,2025-11-06T00:42:04Z,160000,False,,,0,,P. Pritchard personal FOUL (2 PF),"[1630202, 203468]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Left Center,,,,,,,1201.0,2.0,0.0,McCollum,203468.0,,,,,,,,,
