actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-12-03T01:12:55.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-03T01:12:55Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-12-03T01:12:57.4Z,1,REGULAR,jumpball,recovered,[],1630202,,,1610612738,0,0,2025-12-03T01:12:57Z,40000,False,,,0,,Jump Ball N. Queta vs. K. Towns: Tip to P. Pritchard,"[1630202, 1629674, 1626157]",1610612738.0,BOS,startperiod,P. Pritchard,1630202.0,Pritchard,P. Pritchard,Queta,1629674.0,Towns,1626157.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2025-12-03T01:13:10.1Z,1,REGULAR,2pt,Jump Shot,[],1630202,76.2976346911958,48.28431372549019,1610612738,0,0,2025-12-03T01:13:16Z,70000,False,-9.0,170.0,1,right,MISS P. Pritchard 17' step back Shot,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Center,17.05,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2025-12-03T01:13:11.1Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,0,0,2025-12-03T01:13:16Z,80000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M35.00S,2025-12-03T01:13:20.2Z,1,REGULAR,3pt,Jump Shot,[],1626157,33.590670170827856,43.38235294117647,1610612752,0,0,2025-12-03T01:13:24Z,90000,False,33.0,263.0,1,left,MISS K. Towns 26' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,26.54,Missed,,,,,,,,,,,,,,,,,,
10,PT11M32.00S,2025-12-03T01:13:23.2Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,0,0,2025-12-03T01:13:24Z,100000,False,,,0,,N. Queta REBOUND (Off:0 Def:1),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M26.00S,2025-12-03T01:13:32.4Z,1,REGULAR,turnover,out-of-bounds,[],1627759,,,1610612738,0,0,2025-12-03T01:13:45Z,110000,False,,,0,,J. Brown step out-of-bounds TURNOVER (1 TO),[1627759],1610612738.0,BOS,step,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,1627519.0,1.0,,,,,,,,,,,,
12,PT11M13.00S,2025-12-03T01:13:55.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628404,10.200394218134035,96.32352941176471,1610612752,0,3,2025-12-03T01:13:58Z,120000,False,-232.0,43.0,1,left,J. Hart 3PT  (3 PTS) (J. Brunson 1 AST),"[1628404, 1628973]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,23.56,Made,,,,,,,3.0,J. Brunson,1628973.0,1.0,,,,,,,,
14,PT10M59.00S,2025-12-03T01:14:08.9Z,1,REGULAR,3pt,Jump Shot,[],1628401,68.28186596583443,33.088235294117645,1610612738,0,3,2025-12-03T01:14:13Z,140000,False,-85.0,246.0,1,right,MISS D. White 25' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Left Center,25.99,Missed,,,,,,,,,,,,,,,,,,
15,PT10M57.00S,2025-12-03T01:14:10.9Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,0,3,2025-12-03T01:14:13Z,150000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
