actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-01-11T01:10:37.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-11T01:10:37Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-01-11T01:10:54.4Z,1,REGULAR,jumpball,recovered,[],1630202,,,1610612738,0,0,2026-01-11T01:10:54Z,40000,False,,,0,,Jump Ball N. Queta vs. L. Kornet: Tip to P. Pritchard,"[1630202, 1629674, 1628436]",1610612738.0,BOS,startperiod,P. Pritchard,1630202.0,Pritchard,P. Pritchard,Queta,1629674.0,Kornet,1628436.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2026-01-11T01:11:10.8Z,1,REGULAR,2pt,Jump Shot,[],1630202,76.5604467805519,47.549019607843135,1610612738,0,0,2026-01-11T01:11:22Z,70000,False,-12.0,168.0,1,right,MISS P. Pritchard 16' turnaround fadeaway Shot,[1630202],1610612738.0,BOS,turnaround fadeaway,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Center,16.83,Missed,,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2026-01-11T01:11:13.8Z,1,REGULAR,rebound,defensive,[],1630577,,,1610612759,0,0,2026-01-11T01:11:22Z,80000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M25.00S,2026-01-11T01:11:25.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,6.521024967148489,59.31372549019608,1610612759,0,2,2026-01-11T01:11:33Z,90000,False,-47.0,9.0,1,left,D. Fox driving Layup (2 PTS) (H. Barnes 1 AST),"[1628368, 203084]",1610612759.0,SAS,driving,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,4.74,Made,,,,,2.0,H. Barnes,203084.0,1.0,,,,,,,,,,
10,PT11M13.00S,2026-01-11T01:11:37.7Z,1,REGULAR,3pt,Jump Shot,[],1628401,67.62483574244416,26.96078431372549,1610612738,0,2,2026-01-11T01:11:47Z,100000,False,-115.0,252.0,1,right,MISS D. White 27' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Left Center,27.69,Missed,,,,,,,,,,,,,,,,,,
12,PT11M13.00S,2026-01-11T01:11:37.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,0,2,2026-01-11T01:11:47Z,110000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,10.0,,,,,,,,,,,,,,,,,
14,PT11M02.00S,2026-01-11T01:11:51.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,7.30946123521682,34.80392156862745,1610612759,0,2,2026-01-11T01:13:09Z,130000,False,76.0,16.0,1,left,MISS S. Castle 7' driving Layup,[1642264],1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,7.77,Missed,,,,,,,,,,,,,,,,,,
15,PT11M01.00S,2026-01-11T01:11:52.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,0,2,2026-01-11T01:12:04Z,140000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,14.0,,,,,,,,,,,,,,,,,
17,PT10M53.00S,2026-01-11T01:12:15.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630577,28.728646517739815,77.45098039215686,1610612759,0,2,2026-01-11T02:08:30Z,160000,False,-137.0,218.0,1,left,MISS J. Champagnie 25' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,,
