actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-12-23T00:41:15.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-23T00:41:15Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-12-23T00:41:18.3Z,1,REGULAR,jumpball,recovered,[],1630202,,,1610612738,0,0,2025-12-23T00:41:18Z,40000,False,,,0,,Jump Ball N. Queta vs. J. Huff: Tip to P. Pritchard,"[1630202, 1629674, 1630643]",1610612738.0,BOS,startperiod,P. Pritchard,1630202.0,Pritchard,P. Pritchard,Queta,1629674.0,Huff,1630643.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2025-12-23T00:41:35.0Z,1,REGULAR,3pt,Jump Shot,[],1628401,9.543363994743759,2.941176470588235,1610612738,3,0,2025-12-23T00:41:38Z,70000,False,235.0,37.0,1,left,D. White 3PT  (3 PTS) (P. Pritchard 1 AST),"[1628401, 1630202]",1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,23.82,Made,3.0,P. Pritchard,1630202.0,1.0,,,,,,,,,,,,,,
9,PT11M21.00S,2025-12-23T00:41:54.3Z,1,REGULAR,3pt,Jump Shot,[],1631097,71.43561103810775,22.058823529411764,1610612754,3,0,2025-12-23T00:41:59Z,90000,False,-140.0,216.0,1,right,MISS B. Mathurin 25' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,,
10,PT11M20.00S,2025-12-23T00:41:55.3Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,3,0,2025-12-23T00:41:59Z,100000,False,,,0,,N. Queta REBOUND (Off:0 Def:1),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Left Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M09.00S,2025-12-23T00:42:06.9Z,1,REGULAR,2pt,Jump Shot,[],1627759,7.5722733245729295,23.52941176470588,1610612738,3,0,2025-12-23T00:42:48Z,110000,False,132.0,19.0,1,left,MISS J. Brown 13' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,13.37,Missed,,,,,,,,,,,,,,,,,,
12,PT11M08.00S,2025-12-23T00:42:07.9Z,1,REGULAR,rebound,defensive,[],1630643,,,1610612754,3,0,2025-12-23T00:42:12Z,120000,False,,,0,,J. Huff REBOUND (Off:0 Def:1),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,Mid-Range,8-16 Right,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M56.00S,2025-12-23T00:42:21.6Z,1,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612754,3,0,2025-12-23T00:42:36Z,130000,False,,,0,,J. Brown shooting personal FOUL (1 PF) (Nembhard 2 FT),"[1627759, 1629614]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1628481.0,1.0,0.0,Nembhard,1629614.0,,,,,
15,PT10M56.00S,2025-12-23T00:42:47.4Z,1,REGULAR,freethrow,1 of 2,[],1629614,,,1610612754,3,0,2025-12-23T00:42:47Z,150000,False,,,0,,MISS A. Nembhard Free Throw 1 of 2,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
16,PT10M56.00S,2025-12-23T00:42:47.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,3,0,2025-12-23T00:42:47Z,160000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,
17,PT10M56.00S,2025-12-23T00:43:03.2Z,1,REGULAR,freethrow,2 of 2,[],1629614,,,1610612754,3,1,2025-12-23T00:43:03Z,170000,False,,,0,,A. Nembhard Free Throw 2 of 2 (1 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
18,PT10M44.00S,2025-12-23T00:43:18.3Z,1,REGULAR,3pt,Jump Shot,[],1627759,8.623521681997373,97.05882352941177,1610612738,3,1,2025-12-23T00:43:23Z,180000,False,-235.0,29.0,1,left,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,23.7,Missed,,,,,,,,,,,,,,,,,,
19,PT10M42.00S,2025-12-23T00:43:20.3Z,1,REGULAR,rebound,defensive,[],1630679,,,1610612754,3,1,2025-12-23T00:43:23Z,190000,False,,,0,,E. Thompson REBOUND (Off:0 Def:1),[1630679],1610612754.0,IND,,,,Thompson,E. Thompson,,,,,Left Corner 3,24+ Left,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,
20,PT10M36.00S,2025-12-23T00:43:26.3Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1631097,82.21090670170827,89.2156862745098,1610612754,3,1,2025-12-23T00:43:50Z,200000,False,196.0,115.0,1,right,MISS B. Mathurin 22' running Shot,[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right,22.72,Missed,,,,,,,,,,,,,,,,,,
21,PT10M35.00S,2025-12-23T00:43:27.3Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,3,1,2025-12-23T00:43:35Z,210000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Right,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,
22,PT10M28.00S,2025-12-23T00:43:34.6Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1630202,15.325229960578188,17.892156862745097,1610612738,3,1,2025-12-23T00:44:10Z,220000,False,161.0,92.0,1,left,MISS P. Pritchard 18' running pullup Shot,[1630202],1610612738.0,BOS,running pullup,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Right,18.48,Missed,,,,,,,,,,,,,,,,,,
23,PT10M27.00S,2025-12-23T00:43:35.6Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,3,1,2025-12-23T00:43:43Z,230000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,
24,PT10M17.00S,2025-12-23T00:43:44.8Z,1,REGULAR,3pt,Jump Shot,[],1627783,82.7365308804205,96.32352941176471,1610612754,3,4,2025-12-23T00:43:48Z,240000,False,232.0,110.0,1,right,P. Siakam 25' 3PT  (3 PTS) (A. Nembhard 1 AST),"[1627783, 1629614]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,25.63,Made,3.0,A. Nembhard,1629614.0,1.0,,,,,,,,,,,,,,
26,PT09M56.00S,2025-12-23T00:44:08.7Z,1,REGULAR,foul,personal,['2freethrow'],1629614,,,1610612738,3,4,2025-12-23T00:44:22Z,260000,False,,,0,,A. Nembhard shooting personal FOUL (1 PF) (Brown 2 FT),"[1629614, 1627759]",1610612754.0,IND,shooting,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202041.0,1.0,0.0,Brown,1627759.0,,,,,
28,PT09M56.00S,2025-12-23T00:44:36.7Z,1,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,4,4,2025-12-23T00:44:36Z,280000,False,,,0,,J. Brown Free Throw 1 of 2 (1 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
29,PT09M56.00S,2025-12-23T00:44:55.6Z,1,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,5,4,2025-12-23T00:44:55Z,290000,False,,,0,,J. Brown Free Throw 2 of 2 (2 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
30,PT09M38.00S,2025-12-23T00:45:13.9Z,1,REGULAR,3pt,Jump Shot,[],1631097,92.32917214191852,95.09803921568627,1610612754,5,7,2025-12-23T00:45:18Z,300000,False,225.0,20.0,1,right,B. Mathurin 3PT  (3 PTS) (P. Siakam 1 AST),"[1631097, 1627783]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Right Corner 3,24+ Right,22.64,Made,3.0,P. Siakam,1627783.0,1.0,,,,,,,,,,,,,,
32,PT09M27.00S,2025-12-23T00:45:25.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,6.258212877792378,42.64705882352941,1610612738,7,7,2025-12-23T00:45:54Z,320000,False,37.0,6.0,1,left,P. Pritchard driving floating bank Jump Shot (2 PTS),[1630202],1610612738.0,BOS,driving floating bank,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,3.73,Made,2.0,,,,,,,,,,,,,,,,,
33,PT09M12.00S,2025-12-23T00:45:39.9Z,1,REGULAR,3pt,Jump Shot,[],1627783,69.46452036793693,24.754901960784316,1610612754,7,10,2025-12-23T00:45:43Z,330000,False,-126.0,235.0,1,right,P. Siakam 26' 3PT  (6 PTS) (A. Nembhard 2 AST),"[1627783, 1629614]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,26.63,Made,6.0,A. Nembhard,1629614.0,2.0,,,,,,,,,,,,,,
35,PT08M58.00S,2025-12-23T00:45:54.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,7.5722733245729295,45.34313725490196,1610612738,9,10,2025-12-23T00:45:57Z,350000,False,23.0,19.0,1,left,J. Brown cutting Layup (4 PTS) (D. White 1 AST),"[1627759, 1628401]",1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.99,Made,4.0,D. White,1628401.0,1.0,,,,,,,,,,,,,,
37,PT08M53.00S,2025-12-23T00:46:03.2Z,1,REGULAR,foul,personal,['2freethrow'],1631169,,,1610612754,9,10,2025-12-23T00:46:14Z,370000,False,,,0,,J. Minott shooting personal FOUL (1 PF) (Siakam 2 FT),"[1631169, 1627783]",1610612738.0,BOS,shooting,,,Minott,J. Minott,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1628481.0,1.0,0.0,Siakam,1627783.0,,,,,
39,PT08M53.00S,2025-12-23T00:46:31.9Z,1,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,9,11,2025-12-23T00:46:55Z,390000,False,,,0,,P. Siakam Free Throw 1 of 2 (7 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
40,PT08M53.00S,2025-12-23T00:46:31.9Z,1,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,9,11,2025-12-23T00:46:55Z,400000,False,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
41,PT08M53.00S,2025-12-23T00:46:31.9Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,9,11,2025-12-23T00:46:55Z,410000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,
42,PT08M35.00S,2025-12-23T00:47:08.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629674,11.645860709592641,35.78431372549019,1610612738,9,11,2025-12-23T00:47:16Z,420000,False,71.0,57.0,1,left,MISS N. Queta 9' turnaround Hook,[1629674],1610612738.0,BOS,turnaround,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Right,9.11,Missed,,,,,,,,,,,,,,,,,,
43,PT08M34.00S,2025-12-23T00:47:09.7Z,1,REGULAR,rebound,defensive,[],1630643,,,1610612754,9,11,2025-12-23T00:47:16Z,430000,False,,,0,,J. Huff REBOUND (Off:0 Def:2),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,42.0,2.0,2.0,0.0,,,,,,,,,,
44,PT08M24.00S,2025-12-23T00:47:19.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,93.9060446780552,37.00980392156863,1610612754,9,13,2025-12-23T00:47:28Z,440000,False,-65.0,5.0,1,right,P. Siakam 6' driving Layup (9 PTS) (A. Nembhard 3 AST),"[1627783, 1629614]",1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,6.52,Made,9.0,A. Nembhard,1629614.0,3.0,,,,,,,,,,,,,,
46,PT08M24.00S,2025-12-23T00:47:26.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,9,13,2025-12-23T00:47:26Z,460000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M24.00S,2025-12-23T00:49:59.2Z,1,REGULAR,substitution,out,[],1629674,,,1610612738,9,13,2025-12-23T00:50:13Z,470000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT08M24.00S,2025-12-23T00:49:59.2Z,1,REGULAR,substitution,in,[],1630568,,,1610612738,9,13,2025-12-23T00:50:13Z,480000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
