actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-23T23:10:40.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-23T23:10:40Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-11-23T23:10:42.3Z,1,REGULAR,jumpball,recovered,[],1630532,,,1610612753,0,0,2025-11-23T23:10:42Z,40000,False,,,0,,Jump Ball O. Robinson vs. N. Queta: Tip to F. Wagner,"[1630532, 1631115, 1629674]",1610612753.0,ORL,startperiod,F. Wagner,1630532.0,Wagner,F. Wagner,Robinson,1631115.0,Queta,1629674.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2025-11-23T23:10:54.6Z,1,REGULAR,2pt,Jump Shot,[],1630217,6.389618922470433,19.607843137254903,1610612753,0,0,2025-11-23T23:11:00Z,70000,False,152.0,8.0,1,left,MISS D. Bane 15' pullup Shot,[1630217],1610612753.0,ORL,pullup,,,Bane,D. Bane,,,,,Mid-Range,8-16 Right,15.22,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2025-11-23T23:10:57.6Z,1,REGULAR,rebound,defensive,[],1641775,,,1610612738,0,0,2025-11-23T23:11:00Z,80000,False,,,0,,J. Walsh REBOUND (Off:0 Def:1),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Mid-Range,8-16 Right,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M19.00S,2025-11-23T23:11:19.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,82.60512483574244,56.372549019607845,1610612738,0,0,2025-11-23T23:11:28Z,90000,False,32.0,111.0,1,right,MISS J. Brown 11' driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,11.55,Missed,,,,,,,,,,,,,,,,,,
10,PT11M15.00S,2025-11-23T23:11:23.5Z,1,REGULAR,rebound,offensive,[],1629674,,,1610612738,0,0,2025-11-23T23:11:57Z,100000,False,,,0,,N. Queta REBOUND (Off:1 Def:0),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Center,,,9.0,1.0,0.0,1.0,,,,,,,,,,,,,,
11,PT11M15.00S,2025-11-23T23:11:26.8Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629674,94.40999984741211,50.0,1610612738,2,0,2025-11-23T23:12:03Z,110000,False,0.0,0.0,1,right,N. Queta tip DUNK (2 PTS),[1629674],1610612738.0,BOS,tip,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
12,PT11M00.00S,2025-11-23T23:11:38.7Z,1,REGULAR,3pt,Jump Shot,[],1641783,29.25427069645204,22.30392156862745,1610612753,2,0,2025-11-23T23:12:30Z,120000,False,138.0,222.0,1,left,MISS T. da Silva 26' step back 3PT,[1641783],1610612753.0,ORL,step back,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Right Center,26.21,Missed,,,,,,,,,,,,,,,,,,
13,PT10M59.00S,2025-11-23T23:11:39.7Z,1,REGULAR,rebound,offensive,[],1630217,,,1610612753,2,0,2025-11-23T23:23:45Z,130000,False,,,0,,D. Bane REBOUND (Off:1 Def:0),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,12.0,1.0,0.0,1.0,,,,,,,,,,,,,,
68,PT10M57.00S,2025-11-23T23:11:41.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630217,7.5722733245729295,50.73529411764706,1610612753,2,0,2025-11-23T23:24:41Z,135000,False,-4.0,19.0,1,left,MISS D. Bane driving floating bank Shot,[1630217],1610612753.0,ORL,driving floating bank,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,1.91,Missed,,,,,,,,,,,,,,,,,,
