actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
16,PT10M40.00S,2025-11-16T20:42:10.3Z,1,REGULAR,foul,personal,['2freethrow'],1630202,,,1610612746,2,0,2025-11-16T20:42:16Z,160000,False,,,0,,P. Pritchard shooting personal FOUL (1 PF) (Dunn 2 FT),"[1630202, 1627739]",1610612738.0,BOS,shooting,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,,,,,1155.0,,,,,,1.0,0.0,Dunn,1627739.0,,,,
18,PT10M40.00S,2025-11-16T20:42:36.9Z,1,REGULAR,freethrow,1 of 2,[],1627739,,,1610612746,2,1,2025-11-16T20:42:36Z,180000,False,,,0,,K. Dunn Free Throw 1 of 2 (1 PTS),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
19,PT10M40.00S,2025-11-16T20:42:55.1Z,1,REGULAR,freethrow,2 of 2,[],1627739,,,1610612746,2,2,2025-11-16T20:42:55Z,190000,False,,,0,,K. Dunn Free Throw 2 of 2 (2 PTS),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
20,PT10M24.00S,2025-11-16T20:43:12.7Z,1,REGULAR,3pt,Jump Shot,[],1641775,26.62614980289093,84.31372549019608,1610612738,2,2,2025-11-16T20:43:25Z,200000,False,-172.0,198.0,1,left,MISS J. Walsh 26' 3PT,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Left Center,26.19,Missed,,,,,,,,,,,,,,,,,,
21,PT10M19.00S,2025-11-16T20:43:17.7Z,1,REGULAR,rebound,offensive,[],1627759,,,1610612738,2,2,2025-11-16T20:43:54Z,210000,False,,,0,,J. Brown REBOUND (Off:1 Def:0),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,20.0,1.0,0.0,1.0,,,,,,,,,,,,,,
22,PT10M13.00S,2025-11-16T20:43:23.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630202,24.26084099868594,12.254901960784313,1610612738,5,2,2025-11-16T20:43:28Z,220000,False,189.0,176.0,1,left,P. Pritchard 25' 3PT pullup (3 PTS),[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,25.78,Made,,,,,,,3.0,,,,,,,,,,,
24,PT09M46.00S,2025-11-16T20:44:06.9Z,1,REGULAR,3pt,Jump Shot,[],1627884,72.7496714848883,14.215686274509803,1610612746,5,2,2025-11-16T20:44:12Z,240000,False,-179.0,204.0,1,right,MISS D. Jones Jr. 27' 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,27.11,Missed,,,,,,,,,,,,,,,,,,
25,PT09M43.00S,2025-11-16T20:44:09.9Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,5,2,2025-11-16T20:44:12Z,250000,False,,,0,,J. Brown REBOUND (Off:1 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,24.0,2.0,1.0,1.0,,,,,,,,,,,,,,
26,PT09M35.00S,2025-11-16T20:44:18.7Z,1,REGULAR,3pt,Jump Shot,[],1630202,30.17411300919842,21.568627450980394,1610612738,5,2,2025-11-16T22:41:55Z,260000,False,142.0,231.0,1,left,MISS P. Pritchard 27' pullup 3PT,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,27.13,Missed,,,,,,,,,,,,,,,,,,
27,PT09M31.00S,2025-11-16T20:44:21.8Z,1,REGULAR,rebound,offensive,[],1628401,,,1610612738,5,2,2025-11-16T20:44:21Z,270000,False,,,0,,D. White REBOUND (Off:1 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,26.0,2.0,1.0,1.0,,,,,,,,,,,,,,
28,PT09M25.00S,2025-11-16T20:44:27.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629674,10.33180026281209,46.32352941176471,1610612738,7,2,2025-11-16T20:44:32Z,280000,False,18.0,45.0,1,left,N. Queta floating Jump Shot (2 PTS) (D. White 1 AST),"[1629674, 1628401]",1610612738.0,BOS,floating,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,4.82,Made,,,,,,,2.0,D. White,1628401.0,1.0,,,,,,,,
30,PT09M04.00S,2025-11-16T20:44:48.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,86.41590013140605,43.872549019607845,1610612746,7,2,2025-11-16T20:44:55Z,300000,False,-31.0,75.0,1,right,MISS I. Zubac 8' turnaround Hook,[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,8.12,Missed,,,,,,,,,,,,,,,,,,
31,PT09M02.00S,2025-11-16T20:44:50.4Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,7,2,2025-11-16T20:44:55Z,310000,False,,,0,,J. Brown REBOUND (Off:1 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,30.0,3.0,2.0,1.0,,,,,,,,,,,,,,
32,PT08M56.00S,2025-11-16T20:44:57.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,8.09789750328515,54.41176470588235,1610612738,7,2,2025-11-16T20:45:08Z,320000,False,-22.0,24.0,1,left,MISS J. Brown driving Layup - blocked,"[1627759, 1627739]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,Dunn,1627739.0,,
33,PT08M56.00S,2025-11-16T20:44:57.9Z,1,REGULAR,block,,[],1627739,,,1610612738,7,2,2025-11-16T20:45:01Z,330000,False,,,0,,K. Dunn BLOCK (1 BLK),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
34,PT08M56.00S,2025-11-16T20:44:57.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,7,2,2025-11-16T20:45:08Z,340000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,32.0,,,,,,,,,,,,,,,,,
36,PT08M51.00S,2025-11-16T20:45:20.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1627759,25.57490144546649,70.58823529411765,1610612738,9,2,2025-11-16T20:45:26Z,360000,False,-103.0,188.0,1,left,J. Brown 21' step back Jump Shot (2 PTS) (D. White 2 AST),"[1627759, 1628401]",1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,21.42,Made,,,,,,,2.0,D. White,1628401.0,2.0,,,,,,,,
37,PT08M48.00S,2025-11-16T20:45:27.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,9,2,2025-11-16T20:45:27Z,370000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT08M31.00S,2025-11-16T20:48:37.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,93.64323258869908,56.86274509803921,1610612746,9,2,2025-11-16T20:55:26Z,380000,False,34.0,7.0,1,right,MISS D. Jones Jr. driving Layup,[1627884],1610612746.0,LAC,driving,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,3.51,Missed,,,,,,,,,,,,,,,,,,
39,PT08M29.00S,2025-11-16T20:48:39.8Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,9,2,2025-11-16T20:48:42Z,390000,False,,,0,,D. White REBOUND (Off:1 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,38.0,3.0,2.0,1.0,,,,,,,,,,,,,,
40,PT08M23.00S,2025-11-16T20:48:44.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627759,7.835085413929041,41.911764705882355,1610612738,9,2,2025-11-16T20:57:01Z,400000,False,40.0,21.0,1,left,MISS J. Brown running Layup,[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.56,Missed,,,,,,,,,,,,,,,,,,
41,PT08M22.00S,2025-11-16T20:48:45.6Z,1,REGULAR,rebound,offensive,[],1629674,,,1610612738,9,2,2025-11-16T20:50:12Z,410000,False,,,0,,N. Queta REBOUND (Off:1 Def:0),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,40.0,1.0,0.0,1.0,,,,,,,,,,,,,,
42,PT08M22.00S,2025-11-16T20:48:48.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629674,7.178055190538765,41.66666666666667,1610612738,11,2,2025-11-16T20:50:19Z,420000,False,42.0,15.0,1,left,N. Queta tip DUNK (4 PTS),[1629674],1610612738.0,BOS,tip,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,4.43,Made,,,,,,,4.0,,,,,,,,,,,
43,PT08M02.00S,2025-11-16T20:49:05.9Z,1,REGULAR,3pt,Jump Shot,[],201935,69.72733245729303,66.91176470588235,1610612746,11,5,2025-11-16T20:49:14Z,430000,False,85.0,232.0,1,right,J. Harden 24' 3PT pullup (3 PTS),[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,24.7,Made,,,,,,,3.0,,,,,,,,,,,
44,PT07M49.00S,2025-11-16T20:49:18.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627759,12.302890932982917,41.66666666666667,1610612738,11,5,2025-11-16T20:49:23Z,440000,False,42.0,63.0,1,left,MISS J. Brown 7' Hook - blocked,"[1627759, 1627884]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,7.56,Missed,,,,,,,,,,,,,,,Jones Jr.,1627884.0,,
45,PT07M49.00S,2025-11-16T20:49:18.4Z,1,REGULAR,block,,[],1627884,,,1610612738,11,5,2025-11-16T20:49:20Z,450000,False,,,0,,D. Jones Jr. BLOCK (1 BLK),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
46,PT07M47.00S,2025-11-16T20:49:20.4Z,1,REGULAR,rebound,offensive,[],1627759,,,1610612738,11,5,2025-11-16T20:49:23Z,460000,False,,,0,,J. Brown REBOUND (Off:2 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,44.0,4.0,2.0,2.0,,,,,,,,,,,,,,
47,PT07M40.00S,2025-11-16T20:49:28.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1627759,23.47240473061761,33.33333333333333,1610612738,11,5,2025-11-16T20:49:35Z,470000,False,83.0,168.0,1,left,MISS J. Brown 18' step back Shot,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,18.76,Missed,,,,,,,,,,,,,,,,,,
48,PT07M40.00S,2025-11-16T20:49:28.2Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,11,5,2025-11-16T20:49:35Z,480000,False,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Right Center,,,47.0,2.0,2.0,0.0,,,,,,,,,,,,,,
49,PT07M22.00S,2025-11-16T20:49:47.2Z,1,REGULAR,foul,personal,['2freethrow'],1641775,,,1610612746,11,5,2025-11-16T20:50:00Z,490000,False,,,0,,J. Walsh shooting personal FOUL (1 PF) (Harden 2 FT),"[1641775, 201935]",1610612738.0,BOS,shooting,,,Walsh,J. Walsh,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2882.0,,,,,,1.0,0.0,Harden,201935.0,,,,
51,PT07M22.00S,2025-11-16T20:50:17.8Z,1,REGULAR,freethrow,1 of 2,[],201935,,,1610612746,11,6,2025-11-16T20:50:17Z,510000,False,,,0,,J. Harden Free Throw 1 of 2 (4 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
52,PT07M22.00S,2025-11-16T20:50:36.6Z,1,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,11,7,2025-11-16T20:50:36Z,520000,False,,,0,,J. Harden Free Throw 2 of 2 (5 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
53,PT07M09.00S,2025-11-16T20:50:56.7Z,1,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612738,11,7,2025-11-16T20:51:25Z,530000,False,,,0,,J. Collins shooting personal FOUL (1 PF) (White 2 FT),"[1628381, 1628401]",1610612746.0,LAC,shooting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627963.0,,,,,,1.0,0.0,White,1628401.0,,,,
55,PT07M09.00S,2025-11-16T20:51:26.0Z,1,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,12,7,2025-11-16T20:51:26Z,550000,False,,,0,,D. White Free Throw 1 of 2 (3 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
56,PT07M09.00S,2025-11-16T20:51:44.8Z,1,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,13,7,2025-11-16T20:51:44Z,560000,False,,,0,,D. White Free Throw 2 of 2 (4 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
57,PT06M55.00S,2025-11-16T20:52:00.2Z,1,REGULAR,3pt,Jump Shot,[],1628381,67.62483574244416,27.696078431372552,1610612746,13,7,2025-11-16T20:52:07Z,570000,False,-112.0,252.0,1,right,MISS J. Collins 27' 3PT,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,27.54,Missed,,,,,,,,,,,,,,,,,,
58,PT06M53.00S,2025-11-16T20:52:02.2Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,13,7,2025-11-16T20:52:12Z,580000,False,,,0,,D. White REBOUND (Off:1 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,57.0,4.0,3.0,1.0,,,,,,,,,,,,,,
59,PT06M42.00S,2025-11-16T20:52:12.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629674,15.062417871222076,56.86274509803921,1610612738,15,7,2025-11-16T21:00:14Z,590000,False,-34.0,89.0,1,left,N. Queta 9' floating Jump Shot (6 PTS) (J. Brown 1 AST),"[1629674, 1627759]",1610612738.0,BOS,floating,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Center,9.55,Made,,,,,,,6.0,J. Brown,1627759.0,1.0,,,,,,,,
61,PT06M18.00S,2025-11-16T20:52:36.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,93.64323258869908,47.794117647058826,1610612746,15,9,2025-11-16T20:52:41Z,610000,False,-11.0,7.0,1,right,J. Collins alley-oop DUNK (2 PTS) (I. Zubac 1 AST),"[1628381, 1627826]",1610612746.0,LAC,alley-oop,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,1.32,Made,,,,,,,2.0,I. Zubac,1627826.0,1.0,,,,,,,,
63,PT06M00.00S,2025-11-16T20:52:54.0Z,1,REGULAR,3pt,Jump Shot,[],1630202,27.020367936925098,13.23529411764706,1610612738,18,9,2025-11-16T20:52:59Z,630000,False,184.0,201.0,1,left,P. Pritchard 27' 3PT  (6 PTS) (J. Brown 2 AST),"[1630202, 1627759]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,27.27,Made,,,,,,,6.0,J. Brown,1627759.0,2.0,,,,,,,,
65,PT05M45.00S,2025-11-16T20:53:09.5Z,1,REGULAR,2pt,Jump Shot,[],1627739,90.62089356110381,72.54901960784314,1610612746,18,9,2025-11-16T20:53:15Z,650000,False,113.0,36.0,1,right,MISS K. Dunn 11' turnaround Shot,[1627739],1610612746.0,LAC,turnaround,,,Dunn,K. Dunn,,,,,Mid-Range,8-16 Right,11.82,Missed,,,,,,,,,,,,,,,,,,
66,PT05M42.00S,2025-11-16T20:53:12.5Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,18,9,2025-11-16T20:53:15Z,660000,False,,,0,,D. White REBOUND (Off:1 Def:4),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Right,,,65.0,5.0,4.0,1.0,,,,,,,,,,,,,,
67,PT05M37.00S,2025-11-16T20:53:17.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628401,31.882391590013142,59.31372549019608,1610612738,21,9,2025-11-16T21:02:43Z,670000,False,-47.0,247.0,1,left,D. White 25' 3PT running pullup (7 PTS),[1628401],1610612738.0,BOS,running pullup,,,White,D. White,,,,,Above the Break 3,24+ Center,25.16,Made,,,,,,,7.0,,,,,,,,,,,
68,PT05M35.00S,2025-11-16T20:53:23.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,21,9,2025-11-16T20:53:23Z,680000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M35.00S,2025-11-16T20:55:20.1Z,1,REGULAR,substitution,out,[],1627739,,,1610612746,21,9,2025-11-16T20:56:05Z,690000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M35.00S,2025-11-16T20:55:20.1Z,1,REGULAR,substitution,in,[],203992,,,1610612746,21,9,2025-11-16T20:56:05Z,700000,False,,,0,,SUB in: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M15.00S,2025-11-16T20:56:37.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,85.89027595269383,60.049019607843135,1610612746,21,11,2025-11-16T20:56:42Z,710000,False,50.0,80.0,1,right,I. Zubac 9' Hook (2 PTS) (J. Harden 1 AST),"[1627826, 201935]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Right,9.45,Made,,,,,,,2.0,J. Harden,201935.0,1.0,,,,,,,,
74,PT05M02.00S,2025-11-16T20:56:52.0Z,1,REGULAR,3pt,Jump Shot,[],1630202,31.35676741130092,77.69607843137256,1610612738,24,11,2025-11-16T20:57:05Z,730000,False,-138.0,242.0,1,left,P. Pritchard 27' 3PT pullup (9 PTS) (J. Walsh 1 AST),"[1630202, 1641775]",1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,27.91,Made,,,,,,,9.0,J. Walsh,1641775.0,1.0,,,,,,,,
76,PT04M44.00S,2025-11-16T20:57:08.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,85.89027595269383,64.95098039215686,1610612746,24,11,2025-11-16T20:57:17Z,750000,False,75.0,80.0,1,right,MISS J. Collins 10' pullup Shot - blocked,"[1628381, 1628401]",1610612746.0,LAC,pullup,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Right,10.96,Missed,,,,,,,,,,,,,,,White,1628401.0,,
77,PT04M44.00S,2025-11-16T20:57:08.7Z,1,REGULAR,block,,[],1628401,,,1610612746,24,11,2025-11-16T20:57:12Z,760000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
78,PT04M42.00S,2025-11-16T20:57:10.7Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,24,11,2025-11-16T20:57:17Z,770000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Right,,,76.0,1.0,1.0,0.0,,,,,,,,,,,,,,
79,PT04M42.00S,2025-11-16T20:57:16.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627759,8.754927726675426,47.549019607843135,1610612738,26,11,2025-11-16T23:15:43Z,780000,False,12.0,30.0,1,left,J. Brown running Layup (4 PTS) (P. Pritchard 1 AST),"[1627759, 1630202]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.22,Made,,,,,,,4.0,P. Pritchard,1630202.0,1.0,,,,,,,,
81,PT04M42.00S,2025-11-16T20:57:21.1Z,1,REGULAR,foul,personal,['1freethrow'],203992,,,1610612738,26,11,2025-11-16T20:57:27Z,800000,False,,,0,,B. Bogdanović shooting personal FOUL (1 PF) (Brown 1 FT),"[203992, 1627759]",1610612746.0,LAC,shooting,,,Bogdanović,B. Bogdanović,,,,,Restricted Area,0-8 Center,,,,,,,1155.0,,,,,,1.0,0.0,Brown,1627759.0,,,,
83,PT04M42.00S,2025-11-16T20:57:49.1Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1627759,,,1610612738,27,11,2025-11-16T20:57:49Z,820000,False,,,0,,J. Brown Free Throw 1 of 1 (5 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
84,PT04M42.00S,2025-11-16T20:58:00.7Z,1,REGULAR,substitution,out,[],1628401,,,1610612746,27,11,2025-11-16T20:58:03Z,830000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M42.00S,2025-11-16T20:58:00.7Z,1,REGULAR,substitution,in,[],1629014,,,1610612746,27,11,2025-11-16T20:58:03Z,840000,False,,,0,,SUB in: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
