actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
85,PT05M01.00S,2026-02-12T00:55:51.2Z,1,REGULAR,rebound,defensive,[],1631093,,,1610612741,20,18,2026-02-12T00:55:58Z,840000,False,,,0,,J. Ivey REBOUND (Off:0 Def:1),[1631093],1610612741.0,CHI,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,83.0,1.0,1.0,0.0,,
86,PT04M56.00S,2026-02-12T00:55:55.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631093,70.12155059132719,20.833333333333336,1610612741,20,18,2026-02-12T00:56:01Z,850000,False,-146.0,228.0,1,right,MISS J. Ivey 27' running pullup 3PT,[1631093],1610612741.0,CHI,running pullup,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,27.1,,,,,,,,,
87,PT04M56.00S,2026-02-12T00:55:55.6Z,1,REGULAR,rebound,defensive,[],1631199,,,1610612738,20,18,2026-02-12T00:56:01Z,860000,False,,,0,,R. Harper Jr. REBOUND (Off:0 Def:1),[1631199],1610612738.0,BOS,,,,Harper Jr.,R. Harper Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,86.0,1.0,1.0,0.0,,
88,PT04M46.00S,2026-02-12T00:56:04.6Z,1,REGULAR,2pt,Jump Shot,[],1627759,20.581471747700395,43.38235294117647,1610612738,22,18,2026-02-12T00:56:08Z,870000,False,33.0,141.0,1,left,J. Brown 14' pullup Jump Shot (10 PTS) (P. Pritchard 1 AST),"[1627759, 1630202]",1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,8-16 Center,,,,,,,,,Made,10.0,14.48,P. Pritchard,1630202.0,1.0,,,,,,
90,PT04M24.00S,2026-02-12T00:56:26.2Z,1,REGULAR,3pt,Jump Shot,[],1629014,64.99671484888306,33.088235294117645,1610612741,22,18,2026-02-12T00:56:34Z,890000,False,-85.0,277.0,1,right,MISS A. Simons 28' fadeaway 3PT,[1629014],1610612741.0,CHI,fadeaway,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,,,,,,Missed,,28.92,,,,,,,,,
91,PT04M23.00S,2026-02-12T00:56:27.2Z,1,REGULAR,rebound,defensive,[],1631199,,,1610612738,22,18,2026-02-12T00:56:34Z,900000,False,,,0,,R. Harper Jr. REBOUND (Off:0 Def:2),[1631199],1610612738.0,BOS,,,,Harper Jr.,R. Harper Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,90.0,2.0,2.0,0.0,,
92,PT04M14.00S,2026-02-12T00:56:38.4Z,1,REGULAR,turnover,lost ball,[],1642864,,,1610612738,22,18,2026-02-12T01:00:32Z,910000,False,,,0,,H. González lost ball TURNOVER (1 TO),"[1642864, 1630172]",1610612738.0,BOS,,,,González,H. González,,,,,Mid-Range,8-16 Left,1.0,Williams,1630172.0,,,,,,,,,,,,,,,,,
93,PT04M14.00S,2026-02-12T00:56:38.4Z,1,REGULAR,steal,,[],1630172,,,1610612741,22,18,2026-02-12T00:56:57Z,920000,False,,,0,,P. Williams STEAL (1 STL),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
94,PT04M03.00S,2026-02-12T00:56:47.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631093,94.56307490144546,52.94117647058824,1610612741,22,20,2026-02-12T00:58:00Z,930000,False,15.0,-1.0,1,right,J. Ivey running Layup (2 PTS),[1631093],1610612741.0,CHI,running,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,2.0,1.48,,,,,,,,,
95,PT03M53.00S,2026-02-12T00:56:57.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,10.988830486202366,41.911764705882355,1610612738,22,20,2026-02-12T00:57:06Z,940000,False,40.0,51.0,1,left,MISS N. Vučević 6' Jump Shot - blocked,"[202696, 1641824]",1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,6.49,,,,,,,,Buzelis,1641824.0
96,PT03M53.00S,2026-02-12T00:56:57.6Z,1,REGULAR,block,,[],1641824,,,1610612738,22,20,2026-02-12T00:57:00Z,950000,False,,,0,,M. Buzelis BLOCK (1 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
97,PT03M53.00S,2026-02-12T00:56:57.6Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,22,20,2026-02-12T00:57:06Z,960000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:3),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,95.0,3.0,3.0,0.0,,
98,PT03M35.00S,2026-02-12T00:57:15.5Z,1,REGULAR,3pt,Jump Shot,[],1630172,65.1281208935611,32.84313725490196,1610612741,22,23,2026-02-12T00:57:26Z,970000,False,-86.0,275.0,1,right,P. Williams 28' 3PT  (6 PTS) (J. Ivey 1 AST),"[1630172, 1631093]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,Made,6.0,28.84,J. Ivey,1631093.0,1.0,,,,,,
180,PT03M21.00S,2026-02-12T00:57:19.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642864,10.11826544021025,50.75827205882353,1610612738,22,23,2026-02-12T01:08:49Z,982500,False,-4.0,43.0,1,left,MISS H. González driving Layup - blocked,"[1642864, 1631093]",1610612738.0,BOS,driving,,,González,H. González,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,4.28,,,,,,,,Ivey,1631093.0
181,PT03M21.00S,2026-02-12T00:57:19.6Z,1,REGULAR,block,,[],1631093,,,1610612738,22,23,2026-02-12T01:08:49Z,983750,False,,,0,,J. Ivey BLOCK (1 BLK),[1631093],1610612741.0,CHI,,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
182,PT03M20.00S,2026-02-12T00:57:20.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,22,23,2026-02-12T01:08:49Z,984375,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,180.0,,,,,
105,PT03M20.00S,2026-02-12T00:57:45.5Z,1,REGULAR,substitution,out,[],1629014,,,1610612741,22,23,2026-02-12T00:57:54Z,1030000,False,,,0,,SUB out: A. Simons,[1629014],1610612741.0,CHI,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M20.00S,2026-02-12T00:57:45.5Z,1,REGULAR,substitution,in,[],1642265,,,1610612741,22,23,2026-02-12T00:57:54Z,1040000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M06.00S,2026-02-12T00:58:13.8Z,1,REGULAR,turnover,traveling,[],1630208,,,1610612741,22,23,2026-02-12T00:58:18Z,1050000,False,,,0,,N. Richards traveling TURNOVER (2 TO),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,2.0,,,101284.0,,,,,,,,,,,,,,,,
108,PT03M06.00S,2026-02-12T00:58:16.6Z,1,REGULAR,substitution,out,[],1642864,,,1610612738,22,23,2026-02-12T00:58:20Z,1060000,False,,,0,,SUB out: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M06.00S,2026-02-12T00:58:16.6Z,1,REGULAR,substitution,in,[],1641775,,,1610612738,22,23,2026-02-12T00:58:20Z,1070000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M52.00S,2026-02-12T00:58:44.5Z,1,REGULAR,foul,personal,[],1642265,,,1610612738,22,23,2026-02-12T00:59:10Z,1080000,False,,,0,,R. Dillingham personal FOUL (1 PF),"[1642265, 202696]",1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,,,,1628484.0,1.0,0.0,Vučević,202696.0,,,,,,,,,,,,
112,PT02M52.00S,2026-02-12T00:59:01.9Z,1,REGULAR,substitution,out,[],1641824,,,1610612738,22,23,2026-02-12T00:59:09Z,1100000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M52.00S,2026-02-12T00:59:01.9Z,1,REGULAR,substitution,in,[],1627824,,,1610612738,22,23,2026-02-12T00:59:09Z,1110000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M39.00S,2026-02-12T00:59:18.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202696,9.543363994743759,54.41176470588235,1610612738,22,23,2026-02-12T01:01:50Z,1120000,False,-22.0,37.0,1,left,MISS N. Vučević driving Layup,[202696],1610612738.0,BOS,driving,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,4.33,,,,,,,,,
115,PT02M35.00S,2026-02-12T00:59:24.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,22,23,2026-02-12T00:59:24Z,1130000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,114.0,,,,,
118,PT02M32.00S,2026-02-12T00:59:43.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630202,31.488173455978973,64.2156862745098,1610612738,22,23,2026-02-12T00:59:59Z,1150000,False,-71.0,243.0,1,left,MISS P. Pritchard 25' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,,,,,,,Missed,,25.37,,,,,,,,,
119,PT02M28.00S,2026-02-12T00:59:47.4Z,1,REGULAR,rebound,offensive,[],1631199,,,1610612738,22,23,2026-02-12T00:59:59Z,1160000,False,,,0,,R. Harper Jr. REBOUND (Off:1 Def:2),[1631199],1610612738.0,BOS,,,,Harper Jr.,R. Harper Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,118.0,3.0,2.0,1.0,,
120,PT02M26.00S,2026-02-12T00:59:49.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630202,6.783837056504599,55.14705882352941,1610612738,24,23,2026-02-12T01:00:04Z,1170000,False,-26.0,11.0,1,left,P. Pritchard driving Layup (5 PTS) (R. Harper Jr. 1 AST),"[1630202, 1631199]",1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,5.0,2.81,R. Harper Jr.,1631199.0,1.0,,,,,,
122,PT02M17.00S,2026-02-12T00:59:58.2Z,1,REGULAR,turnover,bad pass,[],1642265,,,1610612741,24,23,2026-02-12T01:06:16Z,1190000,False,,,0,,R. Dillingham bad pass TURNOVER (1 TO),"[1642265, 202696]",1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),8-16 Center,1.0,Vučević,202696.0,,,,,,,,,,,,,,,,,
123,PT02M17.00S,2026-02-12T00:59:58.2Z,1,REGULAR,steal,,[],202696,,,1610612738,24,23,2026-02-12T01:04:52Z,1200000,False,,,0,,N. Vučević STEAL (1 STL),[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
124,PT02M07.00S,2026-02-12T01:00:08.1Z,1,REGULAR,2pt,Hook,['fromturnover'],202696,8.492115637319317,67.40196078431373,1610612738,26,23,2026-02-12T01:00:12Z,1210000,False,-87.0,27.0,1,left,N. Vučević 9' turnaround Hook (2 PTS) (P. Pritchard 2 AST),"[202696, 1630202]",1610612738.0,BOS,turnaround,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Left,,,,,,,,,Made,2.0,9.12,P. Pritchard,1630202.0,2.0,,,,,,
126,PT01M53.00S,2026-02-12T01:00:22.0Z,1,REGULAR,3pt,Jump Shot,[],1627824,80.23981603153744,91.17647058823529,1610612741,26,23,2026-02-12T01:07:53Z,1230000,False,206.0,133.0,1,right,MISS G. Yabusele 24' bank 3PT,[1627824],1610612741.0,CHI,bank,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,24.52,,,,,,,,,
127,PT01M50.00S,2026-02-12T01:00:25.0Z,1,REGULAR,rebound,defensive,[],202696,,,1610612738,26,23,2026-02-12T01:00:27Z,1240000,False,,,0,,N. Vučević REBOUND (Off:0 Def:1),[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,126.0,1.0,1.0,0.0,,
128,PT01M46.00S,2026-02-12T01:00:31.0Z,1,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612738,26,23,2026-02-12T01:00:42Z,1250000,False,,,0,,N. Richards shooting personal FOUL (2 PF) (Brown 2 FT),"[1630208, 1627759]",1610612741.0,CHI,shooting,,,Richards,N. Richards,,,,,Mid-Range,8-16 Right,,,,1151.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,,,
130,PT01M46.00S,2026-02-12T01:00:58.3Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627759,,,1610612738,27,23,2026-02-12T01:00:58Z,1270000,False,,,0,,J. Brown Free Throw 1 of 2 (11 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,Made,11.0,,,,,,,,,,
131,PT01M46.00S,2026-02-12T01:01:17.9Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627759,,,1610612738,28,23,2026-02-12T01:01:17Z,1280000,False,,,0,,J. Brown Free Throw 2 of 2 (12 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,Made,12.0,,,,,,,,,,
132,PT01M32.00S,2026-02-12T01:01:33.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630208,90.22667542706965,41.42156862745098,1610612741,28,23,2026-02-12T01:01:40Z,1290000,False,-43.0,39.0,1,right,MISS N. Richards Hook,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,5.82,,,,,,,,,
133,PT01M31.00S,2026-02-12T01:01:34.2Z,1,REGULAR,rebound,defensive,[],1641775,,,1610612738,28,23,2026-02-12T01:01:40Z,1300000,False,,,0,,J. Walsh REBOUND (Off:0 Def:1),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,132.0,1.0,1.0,0.0,,
134,PT01M19.00S,2026-02-12T01:01:47.0Z,1,REGULAR,turnover,bad pass,[],202696,,,1610612738,28,23,2026-02-12T01:01:51Z,1310000,False,,,0,,N. Vučević bad pass TURNOVER (1 TO),"[202696, 1630172]",1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Left,1.0,Williams,1630172.0,,,,,,,,,,,,,,,,,
135,PT01M19.00S,2026-02-12T01:01:47.0Z,1,REGULAR,steal,,[],1630172,,,1610612741,28,23,2026-02-12T01:01:48Z,1320000,False,,,0,,P. Williams STEAL (2 STL),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
136,PT01M14.00S,2026-02-12T01:01:52.7Z,1,REGULAR,turnover,bad pass,[],1630172,,,1610612741,28,23,2026-02-12T01:01:57Z,1330000,False,,,0,,P. Williams bad pass TURNOVER (1 TO),"[1630172, 1641775]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,1.0,Walsh,1641775.0,,,,,,,,,,,,,,,,,
137,PT01M14.00S,2026-02-12T01:01:52.7Z,1,REGULAR,steal,,[],1641775,,,1610612738,28,23,2026-02-12T01:01:54Z,1340000,False,,,0,,J. Walsh STEAL (1 STL),[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
138,PT01M03.00S,2026-02-12T01:02:02.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202696,33.98488830486202,57.84313725490197,1610612738,31,23,2026-02-12T01:02:05Z,1350000,False,-39.0,267.0,1,left,N. Vučević 26' 3PT  (5 PTS) (P. Pritchard 3 AST),"[202696, 1630202]",1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,,,,,,,,,Made,5.0,26.99,P. Pritchard,1630202.0,3.0,,,,,,
140,PT00M39.30S,2026-02-12T01:02:26.2Z,1,REGULAR,2pt,Jump Shot,[],1631093,91.27792378449409,68.87254901960785,1610612741,31,25,2026-02-12T01:02:30Z,1370000,False,94.0,29.0,1,right,J. Ivey 9' driving floating Jump Shot (4 PTS),[1631093],1610612741.0,CHI,driving floating,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,,,,,,,,,Made,4.0,9.89,,,,,,,,,
141,PT00M33.90S,2026-02-12T01:02:35.2Z,1,REGULAR,3pt,Jump Shot,[],1630202,26.757555847568987,81.12745098039215,1610612738,34,25,2026-02-12T01:02:39Z,1380000,False,-156.0,199.0,1,left,P. Pritchard 25' 3PT step back (8 PTS),[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,8.0,25.26,,,,,,,,,
142,PT00M24.60S,2026-02-12T01:02:48.7Z,1,REGULAR,2pt,Jump Shot,[],1642265,76.82325886990802,51.71568627450981,1610612741,34,27,2026-02-12T01:02:52Z,1390000,False,9.0,165.0,1,right,R. Dillingham 16' pullup Jump Shot (2 PTS),[1642265],1610612741.0,CHI,pullup,,,Dillingham,R. Dillingham,,,,,Mid-Range,16-24 Center,,,,,,,,,Made,2.0,16.56,,,,,,,,,
143,PT00M01.00S,2026-02-12T01:03:16.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,19.004599211563733,42.8921568627451,1610612738,36,27,2026-02-12T01:03:20Z,1400000,False,36.0,126.0,1,left,P. Pritchard 13' fadeaway Jump Shot (10 PTS),[1630202],1610612738.0,BOS,fadeaway,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Made,10.0,13.1,,,,,,,,,
144,PT00M00.00S,2026-02-12T01:03:21.0Z,1,REGULAR,heave,,[],0,,,1610612741,36,27,2026-02-12T01:03:34Z,1410000,False,,,0,,CHI Heave,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,62.41,,,,,,,,,
145,PT00M00.00S,2026-02-12T01:03:21.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,36,27,2026-02-12T01:03:34Z,1420000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,144.0,,,,,
146,PT00M00.00S,2026-02-12T01:03:26.8Z,1,REGULAR,period,end,[],0,,,1610612741,36,27,2026-02-12T01:03:26Z,1430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2026-02-12T01:05:24.1Z,2,REGULAR,substitution,out,['startperiod'],1627759,,,1610612741,36,27,2026-02-12T01:06:03Z,1450000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2026-02-12T01:05:24.1Z,2,REGULAR,substitution,out,['startperiod'],1631199,,,1610612741,36,27,2026-02-12T01:06:03Z,1460000,False,,,0,,SUB out: R. Harper Jr.,[1631199],1610612738.0,BOS,,,,Harper Jr.,R. Harper Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2026-02-12T01:05:24.1Z,2,REGULAR,substitution,out,['startperiod'],1630208,,,1610612741,36,27,2026-02-12T01:06:03Z,1470000,False,,,0,,SUB out: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2026-02-12T01:05:24.1Z,2,REGULAR,substitution,out,['startperiod'],1630172,,,1610612741,36,27,2026-02-12T01:06:03Z,1480000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2026-02-12T01:05:24.1Z,2,REGULAR,substitution,in,['startperiod'],1630573,,,1610612741,36,27,2026-02-12T01:06:03Z,1490000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2026-02-12T01:05:24.1Z,2,REGULAR,substitution,in,['startperiod'],1628401,,,1610612741,36,27,2026-02-12T01:06:03Z,1500000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2026-02-12T01:05:24.1Z,2,REGULAR,substitution,in,['startperiod'],1629012,,,1610612741,36,27,2026-02-12T01:06:03Z,1520000,False,,,0,,SUB in: C. Sexton,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2026-02-12T01:05:24.1Z,2,REGULAR,substitution,in,['startperiod'],1629014,,,1610612741,36,27,2026-02-12T01:06:03Z,1530000,False,,,0,,SUB in: A. Simons,[1629014],1610612741.0,CHI,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2026-02-12T01:06:05.5Z,2,REGULAR,period,start,[],0,,,1610612741,36,27,2026-02-12T01:06:05Z,1540000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT11M42.00S,2026-02-12T01:06:22.9Z,2,REGULAR,turnover,lost ball,[],1642265,,,1610612741,36,27,2026-02-12T01:06:32Z,1550000,False,,,0,,R. Dillingham lost ball TURNOVER (2 TO),"[1642265, 1630202]",1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Mid-Range,16-24 Center,2.0,Pritchard,1630202.0,,,,,,,,,,,,,,,,,
159,PT11M42.00S,2026-02-12T01:06:22.9Z,2,REGULAR,steal,,[],1630202,,,1610612738,36,27,2026-02-12T01:06:24Z,1560000,False,,,0,,P. Pritchard STEAL (1 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
160,PT11M24.00S,2026-02-12T01:06:40.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202696,12.171484888304862,43.872549019607845,1610612738,38,27,2026-02-12T01:13:34Z,1570000,False,31.0,62.0,1,left,N. Vučević 6' floating Jump Shot (7 PTS) (D. White 4 AST),"[202696, 1628401]",1610612738.0,BOS,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,7.0,6.91,D. White,1628401.0,4.0,,,,,,
162,PT11M13.00S,2026-02-12T01:06:54.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,91.40932982917214,60.5392156862745,1610612741,38,27,2026-02-12T01:07:14Z,1590000,False,53.0,28.0,1,right,MISS C. Sexton driving Layup - blocked,"[1629012, 1628401]",1610612741.0,CHI,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,5.98,,,,,,,,White,1628401.0
167,PT11M13.00S,2026-02-12T01:06:54.8Z,2,REGULAR,block,,[],1628401,,,1610612741,38,27,2026-02-12T01:07:14Z,1595000,False,,,0,,D. White BLOCK (2 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
163,PT11M12.00S,2026-02-12T01:06:55.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,38,27,2026-02-12T01:07:14Z,1600000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,162.0,,,,,
165,PT11M00.00S,2026-02-12T01:07:11.1Z,2,REGULAR,2pt,Jump Shot,[],1628401,23.078186596583443,41.911764705882355,1610612738,38,27,2026-02-12T01:07:17Z,1620000,False,40.0,164.0,1,left,MISS D. White 16' pullup Shot,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Mid-Range,16-24 Center,,,,,,,,,Missed,,16.93,,,,,,,,,
166,PT10M57.00S,2026-02-12T01:07:14.1Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612741,38,27,2026-02-12T01:07:17Z,1630000,False,,,0,,A. Simons REBOUND (Off:0 Def:2),[1629014],1610612741.0,CHI,,,,Simons,A. Simons,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,165.0,2.0,2.0,0.0,,
168,PT10M52.00S,2026-02-12T01:07:18.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629014,68.54467805519053,66.42156862745098,1610612741,38,27,2026-02-12T03:57:48Z,1640000,False,82.0,243.0,1,right,MISS A. Simons 25' running 3PT,[1629014],1610612741.0,CHI,running,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,25.67,,,,,,,,,
169,PT10M50.00S,2026-02-12T01:07:20.8Z,2,REGULAR,rebound,defensive,[],202696,,,1610612738,38,27,2026-02-12T01:07:27Z,1650000,False,,,0,,N. Vučević REBOUND (Off:0 Def:2),[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,168.0,2.0,2.0,0.0,,
170,PT10M45.00S,2026-02-12T01:07:30.5Z,2,REGULAR,foul,offensive,[],202696,,,1610612738,38,27,2026-02-12T01:07:42Z,1660000,False,,,0,,N. Vučević offensive FOUL (1 PF),"[202696, 1631093]",1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,,,,101284.0,1.0,0.0,Ivey,1631093.0,,,,,,,,,,,,
