actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT10M36.00S,2026-03-05T00:42:27.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627759,16.507884362680684,35.53921568627451,1610612738,0,4,2026-03-05T00:42:34Z,160000,False,72.0,103.0,1,left,MISS J. Brown 12' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Right,12.56,Missed,,,,,,,,,,,,,,,,,,
18,PT10M35.00S,2026-03-05T00:42:28.0Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,0,4,2026-03-05T00:42:34Z,170000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,
19,PT10M29.00S,2026-03-05T00:42:35.5Z,1,REGULAR,foul,personal,['2freethrow'],1631248,,,1610612766,0,4,2026-03-05T00:42:47Z,180000,False,,,0,,B. Scheierman shooting personal FOUL (1 PF) (Bridges 2 FT),"[1631248, 1628970]",1610612738.0,BOS,shooting,,,Scheierman,B. Scheierman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628951.0,1.0,0.0,Bridges,1628970.0,,,,,
21,PT10M29.00S,2026-03-05T00:43:00.6Z,1,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,0,4,2026-03-05T00:43:00Z,200000,False,,,0,,MISS M. Bridges Free Throw 1 of 2,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
22,PT10M29.00S,2026-03-05T00:43:00.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,0,4,2026-03-05T00:43:00Z,210000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,
23,PT10M29.00S,2026-03-05T00:43:01.3Z,1,REGULAR,substitution,out,[],1629674,,,1610612766,0,4,2026-03-05T00:43:05Z,220000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
24,PT10M29.00S,2026-03-05T00:43:01.3Z,1,REGULAR,substitution,in,[],202696,,,1610612766,0,4,2026-03-05T00:43:05Z,230000,False,,,0,,SUB in: N. Vučević,[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
25,PT10M29.00S,2026-03-05T00:43:19.2Z,1,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,0,5,2026-03-05T00:43:19Z,240000,False,,,0,,M. Bridges Free Throw 2 of 2 (1 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
26,PT10M09.00S,2026-03-05T00:43:40.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,7.966491458607096,36.76470588235294,1610612738,0,5,2026-03-05T00:43:46Z,250000,False,66.0,22.0,1,left,MISS J. Brown 6' driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,6.99,Missed,,,,,,,,,,,,,,,,,,
27,PT10M07.00S,2026-03-05T00:43:42.3Z,1,REGULAR,rebound,defensive,[],1641706,,,1610612766,0,5,2026-03-05T00:43:46Z,260000,False,,,0,,B. Miller REBOUND (Off:0 Def:1),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,
28,PT10M05.00S,2026-03-05T00:43:47.6Z,1,REGULAR,turnover,out-of-bounds,[],1642851,,,1610612766,0,5,2026-03-05T00:43:56Z,270000,False,,,0,,K. Knueppel step out-of-bounds TURNOVER (1 TO),[1642851],1610612766.0,CHA,step,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1628951.0,,,,,1.0,,,,
29,PT09M51.00S,2026-03-05T00:44:09.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630573,35.29894875164258,45.588235294117645,1610612738,0,5,2026-03-05T00:44:13Z,280000,False,22.0,279.0,1,left,MISS S. Hauser 28' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,28.02,Missed,,,,,,,,,,,,,,,,,,
30,PT09M49.00S,2026-03-05T00:44:11.2Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,0,5,2026-03-05T00:44:13Z,290000,False,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,29.0,2.0,2.0,0.0,,,,,,,,,,,,,
31,PT09M38.00S,2026-03-05T00:44:22.3Z,1,REGULAR,3pt,Jump Shot,[],1630163,77.4802890932983,88.97058823529412,1610612766,0,5,2026-03-05T00:44:27Z,300000,False,195.0,159.0,1,right,MISS L. Ball 25' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
32,PT09M35.00S,2026-03-05T00:44:25.3Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,0,5,2026-03-05T00:44:27Z,310000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,
33,PT09M28.00S,2026-03-05T00:44:31.7Z,1,REGULAR,3pt,Jump Shot,[],1627759,29.911300919842315,25.98039215686275,1610612738,0,5,2026-03-05T00:45:40Z,320000,False,120.0,229.0,1,left,MISS J. Brown 25' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
34,PT09M26.00S,2026-03-05T00:44:34.7Z,1,REGULAR,rebound,offensive,[],1630573,,,1610612738,0,5,2026-03-05T00:44:34Z,330000,False,,,0,,S. Hauser REBOUND (Off:1 Def:0),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,,33.0,1.0,0.0,1.0,,,,,,,,,,,,,
35,PT09M24.00S,2026-03-05T00:44:36.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,27.414586070959263,81.12745098039215,1610612738,0,5,2026-03-05T00:44:41Z,340000,False,-156.0,205.0,1,left,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,25.75,Missed,,,,,,,,,,,,,,,,,,
36,PT09M21.00S,2026-03-05T00:44:39.5Z,1,REGULAR,rebound,defensive,[],1642851,,,1610612766,0,5,2026-03-05T00:44:41Z,350000,False,,,0,,K. Knueppel REBOUND (Off:0 Def:1),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,
37,PT09M11.00S,2026-03-05T00:44:49.4Z,1,REGULAR,3pt,Jump Shot,[],1628970,68.28186596583443,70.34313725490196,1610612766,0,8,2026-03-05T00:44:53Z,360000,False,102.0,246.0,1,right,M. Bridges 26' 3PT  (4 PTS) (L. Ball 1 AST),"[1628970, 1630163]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,26.59,Made,4.0,,,,,L. Ball,1630163.0,1.0,,,,,,,,,,
39,PT08M54.00S,2026-03-05T00:45:05.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,14.931011826544022,34.31372549019608,1610612738,2,8,2026-03-05T00:45:11Z,380000,False,78.0,88.0,1,left,D. White 11' driving floating Jump Shot (2 PTS) (N. Vučević 1 AST),"[1628401, 202696]",1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Right,11.78,Made,2.0,,,,,N. Vučević,202696.0,1.0,,,,,,,,,,
40,PT08M44.00S,2026-03-05T00:45:15.5Z,1,REGULAR,2pt,Jump Shot,[],1630163,78.0059132720105,45.83333333333333,1610612766,2,8,2026-03-05T00:45:19Z,390000,False,-21.0,154.0,1,right,MISS L. Ball 15' driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,Mid-Range,8-16 Center,15.56,Missed,,,,,,,,,,,,,,,,,,
41,PT08M42.00S,2026-03-05T00:45:17.5Z,1,REGULAR,rebound,defensive,[],202696,,,1610612738,2,8,2026-03-05T00:45:19Z,400000,False,,,0,,N. Vučević REBOUND (Off:0 Def:1),[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Center,,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,,
42,PT08M36.00S,2026-03-05T00:45:24.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,7.440867279894875,60.78431372549019,1610612738,4,8,2026-03-05T00:45:33Z,410000,False,-54.0,17.0,1,left,J. Brown driving finger roll Layup (2 PTS),[1627759],1610612738.0,BOS,driving finger roll,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,5.66,Made,2.0,,,,,,,,,,,,,,,,,
44,PT08M08.00S,2026-03-05T00:45:52.0Z,1,REGULAR,turnover,bad pass,[],1641706,,,1610612766,4,8,2026-03-05T00:45:54Z,420000,False,,,0,,B. Miller bad pass TURNOVER (1 TO),"[1641706, 1628401]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,White,1628401.0,,
45,PT08M08.00S,2026-03-05T00:45:52.0Z,1,REGULAR,steal,,[],1628401,,,1610612738,4,8,2026-03-05T00:45:53Z,430000,False,,,0,,D. White STEAL (1 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
46,PT08M04.00S,2026-03-05T00:45:56.7Z,1,REGULAR,turnover,bad pass,[],1627759,,,1610612738,4,8,2026-03-05T00:46:01Z,440000,False,,,0,,J. Brown bad pass TURNOVER (1 TO),"[1627759, 1631217]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Diabaté,1631217.0,,
47,PT08M04.00S,2026-03-05T00:45:56.7Z,1,REGULAR,steal,,[],1631217,,,1610612766,4,8,2026-03-05T00:45:58Z,450000,False,,,0,,M. Diabaté STEAL (1 STL),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
48,PT08M00.00S,2026-03-05T00:46:00.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630163,70.25295663600527,24.509803921568626,1610612766,4,11,2026-03-05T00:46:09Z,460000,False,-127.0,227.0,1,right,L. Ball 26' 3PT running pullup (5 PTS) (M. Diabaté 2 AST),"[1630163, 1631217]",1610612766.0,CHA,running pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,26.04,Made,5.0,,,,,M. Diabaté,1631217.0,2.0,,,,,,,,,,
49,PT07M59.00S,2026-03-05T00:46:07.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,4,11,2026-03-05T00:46:07Z,470000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M37.00S,2026-03-05T00:49:27.8Z,1,REGULAR,3pt,Jump Shot,[],1628401,33.08763140604468,21.59160539215686,1610612738,7,11,2026-03-05T00:49:33Z,480000,False,142.0,259.0,1,left,D. White 29' 3PT pullup (5 PTS),[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Right Center,29.49,Made,5.0,,,,,,,,,,,,,,,,,
52,PT07M33.00S,2026-03-05T00:49:39.0Z,1,REGULAR,foul,personal,[],1628401,,,1610612766,7,11,2026-03-05T00:50:06Z,490000,False,,,0,,D. White personal FOUL (1 PF),"[1628401, 1631217]",1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,200833.0,1.0,0.0,Diabaté,1631217.0,,,,,
54,PT07M27.00S,2026-03-05T00:50:00.9Z,1,REGULAR,3pt,Jump Shot,[],1641706,68.01905387647832,29.65686274509804,1610612766,7,11,2026-03-05T00:50:08Z,510000,False,-102.0,248.0,1,right,MISS B. Miller 26' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,26.81,Missed,,,,,,,,,,,,,,,,,,
55,PT07M25.00S,2026-03-05T00:50:03.8Z,1,REGULAR,rebound,offensive,[],1631217,,,1610612766,7,11,2026-03-05T00:50:03Z,520000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:0),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Left Center,,,,54.0,1.0,0.0,1.0,,,,,,,,,,,,,
56,PT07M22.00S,2026-03-05T00:50:06.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,83.26215505913272,96.32352941176471,1610612766,7,14,2026-03-05T00:50:14Z,530000,False,232.0,105.0,1,right,L. Ball 25' 3PT pullup (8 PTS) (M. Diabaté 3 AST),"[1630163, 1631217]",1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,25.42,Made,8.0,,,,,M. Diabaté,1631217.0,3.0,,,,,,,,,,
58,PT07M06.00S,2026-03-05T00:50:23.1Z,1,REGULAR,3pt,Jump Shot,[],1627759,27.54599211563732,80.63725490196079,1610612738,10,14,2026-03-05T00:50:27Z,550000,False,-153.0,206.0,1,left,J. Brown 25' 3PT  (5 PTS) (B. Scheierman 1 AST),"[1627759, 1631248]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,25.7,Made,5.0,,,,,B. Scheierman,1631248.0,1.0,,,,,,,,,,
60,PT06M56.00S,2026-03-05T00:50:33.2Z,1,REGULAR,foul,personal,['3freethrow'],1630573,,,1610612766,10,14,2026-03-05T00:52:19Z,570000,False,,,0,,S. Hauser shooting personal FOUL (1 PF) (Knueppel 3 FT),"[1630573, 1642851]",1610612738.0,BOS,shooting,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,,,,,,,,,,,200833.0,1.0,0.0,Knueppel,1642851.0,,,,,
62,PT06M56.00S,2026-03-05T00:51:12.1Z,1,REGULAR,freethrow,1 of 3,[],1642851,,,1610612766,10,15,2026-03-05T00:52:33Z,590000,False,,,0,,K. Knueppel Free Throw 1 of 3 (1 PTS),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
63,PT06M56.00S,2026-03-05T00:51:12.1Z,1,REGULAR,freethrow,2 of 3,[],1642851,,,1610612766,10,16,2026-03-05T00:52:33Z,600000,False,,,0,,K. Knueppel Free Throw 2 of 3 (2 PTS),[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
68,PT06M56.00S,2026-03-05T00:51:12.1Z,1,REGULAR,freethrow,3 of 3,[],1642851,,,1610612766,10,16,2026-03-05T00:52:33Z,650000,False,,,0,,MISS K. Knueppel Free Throw 3 of 3,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
69,PT06M56.00S,2026-03-05T00:51:12.1Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,10,16,2026-03-05T00:52:33Z,660000,False,,,0,,S. Hauser REBOUND (Off:1 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,68.0,2.0,1.0,1.0,,,,,,,,,,,,,
64,PT06M56.00S,2026-03-05T00:51:27.7Z,1,REGULAR,substitution,out,[],1631248,,,1610612738,10,16,2026-03-05T00:52:49Z,665000,False,,,0,,SUB out: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M56.00S,2026-03-05T00:51:27.7Z,1,REGULAR,substitution,out,[],1630163,,,1610612738,10,16,2026-03-05T00:52:49Z,667500,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M56.00S,2026-03-05T00:51:27.7Z,1,REGULAR,substitution,in,[],1630202,,,1610612738,10,16,2026-03-05T00:52:49Z,668750,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M56.00S,2026-03-05T00:51:27.7Z,1,REGULAR,substitution,in,[],1629632,,,1610612738,10,16,2026-03-05T00:52:49Z,669375,False,,,0,,SUB in: C. White,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M37.00S,2026-03-05T00:52:01.6Z,1,REGULAR,3pt,Jump Shot,[],1628401,33.327858081471746,41.42156862745098,1610612738,13,16,2026-03-05T00:52:11Z,670000,False,43.0,261.0,1,left,D. White 26' 3PT pullup (8 PTS),[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Center,26.43,Made,8.0,,,,,,,,,,,,,,,,,
71,PT06M22.00S,2026-03-05T00:52:16.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642851,81.42247043363994,48.03921568627451,1610612766,13,18,2026-03-05T00:52:23Z,680000,False,-10.0,122.0,1,right,K. Knueppel 12' driving floating Jump Shot (4 PTS) (M. Diabaté 4 AST),"[1642851, 1631217]",1610612766.0,CHA,driving floating,,,Knueppel,K. Knueppel,,,,,In The Paint (Non-RA),8-16 Center,12.25,Made,4.0,,,,,M. Diabaté,1631217.0,4.0,,,,,,,,,,
72,PT06M08.00S,2026-03-05T00:52:32.6Z,1,REGULAR,foul,personal,[],1641706,,,1610612738,13,18,2026-03-05T00:52:54Z,690000,False,,,0,,B. Miller personal FOUL (1 PF),"[1641706, 202696]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,200833.0,1.0,0.0,Vučević,202696.0,,,,,
75,PT06M08.00S,2026-03-05T00:52:52.4Z,1,REGULAR,substitution,out,[],1630573,,,1610612738,13,18,2026-03-05T00:52:59Z,710000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M08.00S,2026-03-05T00:52:52.4Z,1,REGULAR,substitution,out,[],1641706,,,1610612738,13,18,2026-03-05T00:52:59Z,720000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M08.00S,2026-03-05T00:52:52.4Z,1,REGULAR,substitution,in,[],1642864,,,1610612738,13,18,2026-03-05T00:52:59Z,730000,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M08.00S,2026-03-05T00:52:52.4Z,1,REGULAR,substitution,in,[],1630182,,,1610612738,13,18,2026-03-05T00:52:59Z,740000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M58.00S,2026-03-05T00:53:11.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202696,9.806176084099869,59.55882352941176,1610612738,13,18,2026-03-05T00:53:25Z,750000,False,-48.0,40.0,1,left,MISS N. Vučević 6' turnaround Hook,[202696],1610612738.0,BOS,turnaround,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,6.21,Missed,,,,,,,,,,,,,,,,,,
80,PT05M55.00S,2026-03-05T00:53:14.8Z,1,REGULAR,rebound,offensive,[],1642864,,,1610612738,13,18,2026-03-05T00:53:19Z,760000,False,,,0,,H. González REBOUND (Off:1 Def:0),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,In The Paint (Non-RA),0-8 Center,,,,79.0,1.0,0.0,1.0,,,,,,,,,,,,,
81,PT05M47.00S,2026-03-05T00:53:25.5Z,1,REGULAR,turnover,out-of-bounds,[],1630202,,,1610612738,13,18,2026-03-05T00:53:32Z,770000,False,,,0,,P. Pritchard lost ball out-of-bounds TURNOVER (1 TO),[1630202],1610612738.0,BOS,lost ball,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1628951.0,,,,,1.0,,,,
82,PT05M28.00S,2026-03-05T00:53:52.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628970,70.25295663600527,76.7156862745098,1610612766,13,18,2026-03-05T00:53:58Z,780000,False,134.0,227.0,1,right,MISS M. Bridges 26' step back 3PT,[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,26.35,Missed,,,,,,,,,,,,,,,,,,
83,PT05M24.00S,2026-03-05T00:53:56.1Z,1,REGULAR,rebound,defensive,[],202696,,,1610612738,13,18,2026-03-05T00:53:58Z,790000,False,,,0,,N. Vučević REBOUND (Off:0 Def:2),[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,,,,82.0,2.0,2.0,0.0,,,,,,,,,,,,,
84,PT05M15.00S,2026-03-05T00:54:05.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,8.229303547963205,47.05882352941176,1610612738,13,18,2026-03-05T00:54:09Z,800000,False,15.0,25.0,1,left,MISS N. Vučević cutting Layup,[202696],1610612738.0,BOS,cutting,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,,,,,,,,,,,,,,
