actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
15,PT11M01.00S,2026-03-07T00:13:55.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,91.80354796320631,2.941176470588235,1610612738,0,0,2026-03-07T00:14:04Z,150000,False,-235.0,25.0,1,right,MISS D. White bank 3PT,[1628401],1610612738.0,BOS,bank,,,White,D. White,,,,,Left Corner 3,24+ Left,23.66,Missed,,,,,,,,,,,,,,,,,,
16,PT10M59.00S,2026-03-07T00:13:57.4Z,1,REGULAR,rebound,defensive,[],203114,,,1610612742,0,0,2026-03-07T00:14:04Z,160000,False,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,Left Corner 3,24+ Left,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M45.00S,2026-03-07T00:14:11.4Z,1,REGULAR,turnover,bad pass,[],1642843,,,1610612742,0,0,2026-03-07T00:14:16Z,170000,False,,,0,,C. Flagg bad pass TURNOVER (1 TO),"[1642843, 1629674]",1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Queta,1629674.0,,,,,,,,,,,
18,PT10M45.00S,2026-03-07T00:14:11.4Z,1,REGULAR,steal,,[],1629674,,,1610612738,0,0,2026-03-07T00:14:13Z,180000,False,,,0,,N. Queta STEAL (1 STL),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
19,PT10M33.00S,2026-03-07T00:14:23.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627759,76.42904073587385,47.549019607843135,1610612738,0,0,2026-03-07T00:14:28Z,190000,False,-12.0,169.0,1,right,MISS J. Brown 16' fadeaway Shot,[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,16.95,Missed,,,,,,,,,,,,,,,,,,
20,PT10M30.00S,2026-03-07T00:14:26.4Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,0,0,2026-03-07T00:14:28Z,200000,False,,,0,,D. Powell REBOUND (Off:0 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Mid-Range,16-24 Center,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT10M20.00S,2026-03-07T00:14:35.1Z,1,REGULAR,2pt,Jump Shot,[],1631108,20.71287779237845,25.0,1610612742,0,0,2026-03-07T00:14:40Z,210000,False,125.0,142.0,1,left,MISS M. Christie 18' pullup Shot,[1631108],1610612742.0,DAL,pullup,,,Christie,M. Christie,,,,,Mid-Range,16-24 Right Center,18.93,Missed,,,,,,,,,,,,,,,,,,
22,PT10M18.00S,2026-03-07T00:14:37.1Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,0,0,2026-03-07T00:14:40Z,220000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT10M07.00S,2026-03-07T00:14:49.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629674,92.59198423127464,47.30392156862745,1610612738,2,0,2026-03-07T00:14:55Z,230000,False,-13.0,17.0,1,right,N. Queta alley-oop DUNK (2 PTS) (J. Tatum 1 AST),"[1629674, 1628369]",1610612738.0,BOS,alley-oop,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,2.18,Made,,,,,,,,2.0,J. Tatum,1628369.0,1.0,,,,,,,
25,PT09M55.00S,2026-03-07T00:15:01.1Z,1,REGULAR,2pt,Jump Shot,[],1642843,19.92444152431012,33.088235294117645,1610612742,2,0,2026-03-07T00:15:06Z,250000,False,85.0,135.0,1,left,MISS C. Flagg 15' pullup Shot,[1642843],1610612742.0,DAL,pullup,,,Flagg,C. Flagg,,,,,Mid-Range,8-16 Right,15.91,Missed,,,,,,,,,,,,,,,,,,
26,PT09M51.00S,2026-03-07T00:15:05.1Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,2,0,2026-03-07T00:15:06Z,260000,False,,,0,,N. Queta REBOUND (Off:1 Def:2),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Mid-Range,8-16 Right,,,25.0,3.0,2.0,1.0,,,,,,,,,,,,,,
27,PT09M41.00S,2026-03-07T00:15:14.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629674,89.83245729303549,47.05882352941176,1610612738,2,0,2026-03-07T00:15:20Z,270000,False,-15.0,43.0,1,right,MISS N. Queta cutting DUNK - blocked,"[1629674, 1629023]",1610612738.0,BOS,cutting,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,4.55,Missed,,,,,,,,,,,,Washington,1629023.0,,,,,
28,PT09M41.00S,2026-03-07T00:15:14.6Z,1,REGULAR,block,,[],1629023,,,1610612738,2,0,2026-03-07T00:15:17Z,280000,False,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
29,PT09M38.00S,2026-03-07T00:15:17.6Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612742,2,0,2026-03-07T00:15:20Z,290000,False,,,0,,M. Christie REBOUND (Off:0 Def:2),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,27.0,2.0,2.0,0.0,,,,,,,,,,,,,,
30,PT09M21.00S,2026-03-07T00:15:34.6Z,1,REGULAR,3pt,Jump Shot,[],1631108,21.369908015768726,91.66666666666666,1610612742,2,0,2026-03-07T00:15:40Z,300000,False,-208.0,148.0,1,left,MISS M. Christie 25' pullup 3PT,[1631108],1610612742.0,DAL,pullup,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,25.58,Missed,,,,,,,,,,,,,,,,,,
31,PT09M19.00S,2026-03-07T00:15:36.6Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,2,0,2026-03-07T00:15:40Z,310000,False,,,0,,J. Brown REBOUND (Off:1 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,30.0,2.0,1.0,1.0,,,,,,,,,,,,,,
32,PT09M06.00S,2026-03-07T00:15:49.7Z,1,REGULAR,3pt,Jump Shot,[],1628401,66.44218134034165,66.42156862745098,1610612738,2,0,2026-03-07T00:18:05Z,320000,False,82.0,263.0,1,right,MISS D. White 27' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Center,27.54,Missed,,,,,,,,,,,,,,,,,,
33,PT09M03.00S,2026-03-07T00:15:52.7Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,2,0,2026-03-07T00:15:56Z,330000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,
34,PT08M57.00S,2026-03-07T00:15:58.2Z,1,REGULAR,2pt,Hook,"['fastbreak', 'pointsinthepaint']",1642843,12.040078843626807,60.29411764705882,1610612742,2,2,2026-03-07T00:16:38Z,340000,False,-51.0,61.0,1,left,C. Flagg 7' turnaround Hook (2 PTS) (P. Washington 1 AST),"[1642843, 1629023]",1610612742.0,DAL,turnaround,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,7.96,Made,,,,,,,,2.0,P. Washington,1629023.0,1.0,,,,,,,
36,PT08M44.00S,2026-03-07T00:16:13.4Z,1,REGULAR,foul,personal,['2freethrow'],1642843,,,1610612738,2,2,2026-03-07T00:16:25Z,360000,False,,,0,,C. Flagg shooting personal FOUL (1 PF) (Queta 2 FT),"[1642843, 1629674]",1610612742.0,DAL,shooting,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Queta,1629674.0
38,PT08M44.00S,2026-03-07T00:16:48.4Z,1,REGULAR,freethrow,1 of 2,[],1629674,,,1610612738,2,2,2026-03-07T00:17:09Z,380000,False,,,0,,MISS N. Queta Free Throw 1 of 2,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
39,PT08M44.00S,2026-03-07T00:16:48.4Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,2,2,2026-03-07T00:17:09Z,390000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,
40,PT08M44.00S,2026-03-07T00:16:48.4Z,1,REGULAR,freethrow,2 of 2,[],1629674,,,1610612738,2,2,2026-03-07T00:17:09Z,400000,False,,,0,,MISS N. Queta Free Throw 2 of 2,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
41,PT08M44.00S,2026-03-07T00:16:48.4Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,2,2,2026-03-07T00:17:25Z,410000,False,,,0,,D. Powell REBOUND (Off:0 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,40.0,2.0,2.0,0.0,,,,,,,,,,,,,,
42,PT08M34.00S,2026-03-07T00:17:15.9Z,1,REGULAR,foul,personal,['2freethrow'],1629674,,,1610612742,2,2,2026-03-07T00:17:29Z,420000,False,,,0,,N. Queta shooting personal FOUL (1 PF) (Flagg 2 FT),"[1629674, 1642843]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Flagg,1642843.0
44,PT08M34.00S,2026-03-07T00:17:45.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,2,2,2026-03-07T00:17:45Z,440000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M34.00S,2026-03-07T00:21:17.1Z,1,REGULAR,freethrow,1 of 2,[],1642843,,,1610612742,2,3,2026-03-07T00:21:17Z,450000,False,,,0,,C. Flagg Free Throw 1 of 2 (3 PTS),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
46,PT08M34.00S,2026-03-07T00:21:30.8Z,1,REGULAR,freethrow,2 of 2,[],1642843,,,1610612742,2,4,2026-03-07T00:21:30Z,460000,False,,,0,,C. Flagg Free Throw 2 of 2 (4 PTS),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
47,PT08M25.00S,2026-03-07T00:21:43.6Z,1,REGULAR,3pt,Jump Shot,[],1627759,73.80091984231275,91.66666666666666,1610612738,5,4,2026-03-07T00:21:50Z,470000,False,208.0,194.0,1,right,J. Brown 28' 3PT  (3 PTS) (J. Tatum 2 AST),"[1627759, 1628369]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,28.45,Made,,,,,,,,3.0,J. Tatum,1628369.0,2.0,,,,,,,
49,PT08M04.00S,2026-03-07T00:22:03.9Z,1,REGULAR,3pt,Jump Shot,[],1642843,30.305519053876477,71.07843137254902,1610612742,5,4,2026-03-07T00:22:08Z,490000,False,-105.0,232.0,1,left,MISS C. Flagg 25' 3PT,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Left Center,25.52,Missed,,,,,,,,,,,,,,,,,,
50,PT08M03.00S,2026-03-07T00:22:04.9Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,5,4,2026-03-07T00:22:08Z,500000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,49.0,2.0,2.0,0.0,,,,,,,,,,,,,,
51,PT07M52.00S,2026-03-07T00:22:16.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629674,86.67871222076215,48.03921568627451,1610612738,7,4,2026-03-07T00:22:20Z,510000,False,-10.0,73.0,1,right,N. Queta 7' Hook (4 PTS) (J. Brown 1 AST),"[1629674, 1627759]",1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,7.34,Made,,,,,,,,4.0,J. Brown,1627759.0,1.0,,,,,,,
53,PT07M42.00S,2026-03-07T00:22:33.1Z,1,REGULAR,foul,technical,['1freethrow'],1629674,,,1610612742,7,4,2026-03-07T00:22:51Z,530000,False,,,0,,N. Queta defensive-3-second technical FOUL (1 Tech),[1629674],1610612738.0,BOS,defensive-3-second,,,Queta,N. Queta,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,1193.0,1.0,1.0,,
54,PT07M42.00S,2026-03-07T00:22:46.5Z,1,REGULAR,substitution,out,[],203939,,,1610612742,7,4,2026-03-07T00:22:49Z,540000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M42.00S,2026-03-07T00:22:46.5Z,1,REGULAR,substitution,in,[],1630619,,,1610612742,7,4,2026-03-07T00:22:49Z,550000,False,,,0,,SUB in: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M42.00S,2026-03-07T00:22:53.5Z,1,REGULAR,freethrow,1 of 1,[],203114,,,1610612742,7,5,2026-03-07T00:22:53Z,560000,False,,,0,,K. Middleton technical Free Throw 1 of 1 (1 PTS),[203114],1610612742.0,DAL,technical,,,Middleton,K. Middleton,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
57,PT07M35.00S,2026-03-07T00:23:10.8Z,1,REGULAR,2pt,Jump Shot,[],203114,20.318659658344284,23.52941176470588,1610612742,7,7,2026-03-07T00:23:17Z,570000,False,132.0,138.0,1,left,K. Middleton 19' pullup Jump Shot (3 PTS),[203114],1610612742.0,DAL,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Right Center,19.16,Made,,,,,,,,3.0,,,,,,,,,,
58,PT07M20.00S,2026-03-07T00:23:25.7Z,1,REGULAR,3pt,Jump Shot,[],1627759,93.16688567674113,95.8563112745098,1610612738,7,7,2026-03-07T00:23:31Z,580000,False,229.0,12.0,1,right,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,22.96,Missed,,,,,,,,,,,,,,,,,,
59,PT07M17.00S,2026-03-07T00:23:28.7Z,1,REGULAR,rebound,defensive,[],1630619,,,1610612742,7,7,2026-03-07T00:23:31Z,590000,False,,,0,,M. Cisse REBOUND (Off:0 Def:1),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Right Corner 3,24+ Right,,,58.0,1.0,1.0,0.0,,,,,,,,,,,,,,
60,PT07M10.00S,2026-03-07T00:23:36.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,11.908672798948752,54.166666666666664,1610612742,7,7,2026-03-07T00:23:44Z,600000,False,-21.0,59.0,1,left,MISS K. Middleton 6' driving floating Shot,[203114],1610612742.0,DAL,driving floating,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,6.29,Missed,,,,,,,,,,,,,,,,,,
61,PT07M07.00S,2026-03-07T00:23:39.4Z,1,REGULAR,rebound,offensive,[],1630619,,,1610612742,7,7,2026-03-07T00:23:50Z,610000,False,,,0,,M. Cisse REBOUND (Off:1 Def:1),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,In The Paint (Non-RA),0-8 Center,,,60.0,2.0,1.0,1.0,,,,,,,,,,,,,,
62,PT07M06.00S,2026-03-07T00:23:39.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630619,5.590000152587891,50.0,1610612742,7,7,2026-03-07T00:23:39Z,620000,False,0.0,0.0,1,left,MISS M. Cisse tip Layup,[1630619],1610612742.0,DAL,tip,,,Cisse,M. Cisse,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
63,PT07M05.00S,2026-03-07T00:23:40.5Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,7,7,2026-03-07T00:23:40Z,630000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,8-16 Left,,,62.0,1.0,1.0,0.0,,,,,,,,,,,,,,
64,PT06M59.00S,2026-03-07T00:23:46.9Z,1,REGULAR,3pt,Jump Shot,[],1628369,67.09921156373193,38.23529411764706,1610612738,7,7,2026-03-07T00:24:54Z,640000,False,-59.0,257.0,1,right,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,26.34,Missed,,,,,,,,,,,,,,,,,,
65,PT06M57.00S,2026-03-07T00:23:48.9Z,1,REGULAR,rebound,defensive,[],203114,,,1610612742,7,7,2026-03-07T00:23:52Z,650000,False,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,,,64.0,2.0,2.0,0.0,,,,,,,,,,,,,,
66,PT06M49.00S,2026-03-07T00:23:56.7Z,1,REGULAR,turnover,bad pass,[],1631108,,,1610612742,7,7,2026-03-07T00:24:00Z,660000,False,,,0,,M. Christie bad pass TURNOVER (1 TO),"[1631108, 1627759]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,Brown,1627759.0,,,,,,,,,,,
67,PT06M49.00S,2026-03-07T00:23:56.7Z,1,REGULAR,steal,,[],1627759,,,1610612738,7,7,2026-03-07T00:23:58Z,670000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
68,PT06M44.00S,2026-03-07T00:24:01.9Z,1,REGULAR,turnover,lost ball,[],1627759,,,1610612738,7,7,2026-03-07T00:24:07Z,680000,False,,,0,,J. Brown lost ball TURNOVER (1 TO),"[1627759, 1642843]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Flagg,1642843.0,,,,,,,,,,,
69,PT06M44.00S,2026-03-07T00:24:01.9Z,1,REGULAR,steal,,[],1642843,,,1610612742,7,7,2026-03-07T00:24:03Z,690000,False,,,0,,C. Flagg STEAL (1 STL),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
70,PT06M39.00S,2026-03-07T00:24:06.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642843,9.937582128777924,39.950980392156865,1610612742,7,7,2026-03-07T00:25:50Z,700000,False,50.0,41.0,1,left,MISS C. Flagg 6' running Layup,[1642843],1610612742.0,DAL,running,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),0-8 Center,6.48,Missed,,,,,,,,,,,,,,,,,,
71,PT06M36.00S,2026-03-07T00:24:09.8Z,1,REGULAR,rebound,offensive,[],1629023,,,1610612742,7,7,2026-03-07T00:24:15Z,710000,False,,,0,,P. Washington REBOUND (Off:1 Def:1),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,70.0,2.0,1.0,1.0,,,,,,,,,,,,,,
72,PT06M36.00S,2026-03-07T00:24:09.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629023,5.590000152587891,50.0,1610612742,7,7,2026-03-07T00:24:22Z,720000,False,0.0,0.0,1,left,MISS P. Washington tip Layup,[1629023],1610612742.0,DAL,tip,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
73,PT06M34.00S,2026-03-07T00:24:11.5Z,1,REGULAR,rebound,offensive,[],1630619,,,1610612742,7,7,2026-03-07T00:24:22Z,730000,False,,,0,,M. Cisse REBOUND (Off:2 Def:1),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Restricted Area,0-8 Center,,,72.0,3.0,1.0,2.0,,,,,,,,,,,,,,
74,PT06M34.00S,2026-03-07T00:24:12.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630619,5.590000152587891,50.0,1610612742,7,9,2026-03-07T00:24:12Z,740000,False,0.0,0.0,1,left,M. Cisse putback DUNK (2 PTS),[1630619],1610612742.0,DAL,putback,,,Cisse,M. Cisse,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,2.0,,,,,,,,,,
75,PT06M22.00S,2026-03-07T00:24:23.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,89.7503285151117,53.67264093137255,1610612738,9,9,2026-03-07T00:24:28Z,750000,False,18.0,44.0,1,right,D. White driving floating Jump Shot (2 PTS),[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,4.75,Made,,,,,,,,2.0,,,,,,,,,,
76,PT06M08.00S,2026-03-07T00:24:39.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631108,6.521024967148489,40.931372549019606,1610612742,9,9,2026-03-07T00:24:53Z,760000,False,45.0,9.0,1,left,MISS M. Christie driving Layup - blocked,"[1631108, 1628401]",1610612742.0,DAL,driving,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,4.61,Missed,,,,,,,,,,,,White,1628401.0,,,,,
77,PT06M08.00S,2026-03-07T00:24:39.9Z,1,REGULAR,block,,[],1628401,,,1610612742,9,9,2026-03-07T00:24:42Z,770000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
