actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
19,PT10M37.00S,2025-10-29T23:14:29.3Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,4,2,2025-10-29T23:14:30Z,180000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,18.0,1.0,1.0,0.0,,,
20,PT10M33.00S,2025-10-29T23:14:33.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630202,29.122864651773984,77.94117647058823,1610612738,7,2,2025-10-29T23:14:41Z,190000,False,-140.0,221.0,1,left,P. Pritchard 26' 3PT running pullup (3 PTS) (D. White 1 AST),"[1630202, 1628401]",1610612738.0,BOS,running pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,26.17,Made,3.0,D. White,1628401.0,1.0,,,,,,,,,,,,,,
22,PT10M23.00S,2025-10-29T23:14:43.4Z,1,REGULAR,3pt,Jump Shot,[],1628378,66.70499342969777,30.88235294117647,1610612739,7,5,2025-10-29T23:14:47Z,210000,False,-96.0,260.0,1,right,D. Mitchell 27' 3PT pullup (3 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,27.75,Made,3.0,,,,,,,,,,,,,,,,,
23,PT10M12.00S,2025-10-29T23:14:53.8Z,1,REGULAR,3pt,Jump Shot,[],1630202,24.917871222076215,14.705882352941178,1610612738,7,5,2025-10-29T23:15:00Z,220000,False,176.0,182.0,1,left,MISS P. Pritchard 25' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,25.33,Missed,,,,,,,,,,,,,,,,,,
24,PT10M10.00S,2025-10-29T23:14:55.8Z,1,REGULAR,rebound,offensive,[],1631169,,,1610612738,7,5,2025-10-29T23:15:15Z,230000,False,,,0,,J. Minott REBOUND (Off:1 Def:1),[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,23.0,2.0,1.0,1.0,,,
25,PT10M10.00S,2025-10-29T23:14:58.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631169,8.886333771353483,40.44117647058824,1610612738,7,5,2025-10-29T23:18:14Z,240000,False,48.0,31.0,1,left,MISS J. Minott putback Layup - blocked,"[1631169, 1630596]",1610612738.0,BOS,putback,,,Minott,J. Minott,,,,,In The Paint (Non-RA),0-8 Center,5.7,Missed,,,,,,,,,,Mobley,1630596.0,,,,,,,
26,PT10M10.00S,2025-10-29T23:14:58.0Z,1,REGULAR,block,,[],1630596,,,1610612738,7,5,2025-10-29T23:15:01Z,250000,False,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
27,PT10M09.00S,2025-10-29T23:14:59.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,7,5,2025-10-29T23:15:23Z,260000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,25.0,,,,,,
29,PT09M55.00S,2025-10-29T23:15:28.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630202,29.517082785808146,74.26470588235294,1610612738,7,5,2025-10-29T23:15:33Z,280000,False,-121.0,225.0,1,left,MISS P. Pritchard 25' step back 3PT,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,25.56,Missed,,,,,,,,,,,,,,,,,,
30,PT09M51.00S,2025-10-29T23:15:31.4Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612739,7,5,2025-10-29T23:15:31Z,290000,False,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,29.0,1.0,1.0,0.0,,,
31,PT09M42.00S,2025-10-29T23:15:42.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,83.65637319316689,47.30392156862745,1610612739,7,5,2025-10-29T23:15:59Z,300000,False,-13.0,101.0,1,right,MISS D. Hunter 10' driving floating Shot,[1629631],1610612739.0,CLE,driving floating,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,10.2,Missed,,,,,,,,,,,,,,,,,,
32,PT09M39.00S,2025-10-29T23:15:45.9Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,7,5,2025-10-29T23:15:59Z,310000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,31.0,1.0,1.0,0.0,,,
33,PT09M20.00S,2025-10-29T23:16:04.7Z,1,REGULAR,turnover,out-of-bounds,[],1628401,,,1610612738,7,5,2025-10-29T23:16:09Z,320000,False,,,0,,D. White bad pass out-of-bounds TURNOVER (1 TO),[1628401],1610612738.0,BOS,bad pass,,,White,D. White,,,,,Mid-Range,16-24 Right Center,,,,,,,1629178.0,,,,,,,,,,,1.0,,
34,PT09M07.00S,2025-10-29T23:16:23.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629631,65.91655716162943,27.696078431372552,1610612739,7,5,2025-10-29T23:16:29Z,330000,False,-112.0,268.0,1,right,MISS D. Hunter 29' 3PT,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,29.02,Missed,,,,,,,,,,,,,,,,,,
35,PT09M02.00S,2025-10-29T23:16:28.6Z,1,REGULAR,rebound,defensive,[],1631169,,,1610612738,7,5,2025-10-29T23:16:29Z,340000,False,,,0,,J. Minott REBOUND (Off:1 Def:2),[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,34.0,3.0,2.0,1.0,,,
36,PT08M48.00S,2025-10-29T23:16:41.7Z,1,REGULAR,2pt,Jump Shot,[],1630202,8.360709592641262,72.54901960784314,1610612738,7,5,2025-10-29T23:16:47Z,350000,False,-113.0,26.0,1,left,MISS P. Pritchard 11' fadeaway Shot,[1630202],1610612738.0,BOS,fadeaway,,,Pritchard,P. Pritchard,,,,,Mid-Range,8-16 Left,11.57,Missed,,,,,,,,,,,,,,,,,,
37,PT08M44.00S,2025-10-29T23:16:45.7Z,1,REGULAR,rebound,offensive,[],1629674,,,1610612738,7,5,2025-10-29T23:16:47Z,360000,False,,,0,,N. Queta REBOUND (Off:1 Def:0),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,36.0,1.0,0.0,1.0,,,
38,PT08M44.00S,2025-10-29T23:16:45.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629674,5.590000152587891,50.0,1610612738,9,5,2025-10-29T23:16:46Z,370000,False,0.0,0.0,1,left,N. Queta tip Layup (2 PTS),[1629674],1610612738.0,BOS,tip,,,Queta,N. Queta,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
39,PT08M31.00S,2025-10-29T23:16:58.5Z,1,REGULAR,3pt,Jump Shot,[],1629631,65.65374507227332,36.51960784313725,1610612739,9,8,2025-10-29T23:17:03Z,380000,False,-67.0,270.0,1,right,D. Hunter 27' 3PT  (3 PTS),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,27.87,Made,3.0,,,,,,,,,,,,,,,,,
40,PT08M15.00S,2025-10-29T23:17:14.7Z,1,REGULAR,2pt,Jump Shot,[],1627759,22.815374507227332,54.65686274509803,1610612738,9,8,2025-10-29T23:17:19Z,390000,False,-23.0,162.0,1,left,MISS J. Brown 16' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,16.37,Missed,,,,,,,,,,,,,,,,,,
41,PT08M12.00S,2025-10-29T23:17:17.7Z,1,REGULAR,rebound,defensive,[],1642281,,,1610612739,9,8,2025-10-29T23:17:19Z,400000,False,,,0,,J. Tyson REBOUND (Off:0 Def:1),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,40.0,1.0,1.0,0.0,,,
42,PT08M07.00S,2025-10-29T23:17:23.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,70.38436268068331,22.30392156862745,1610612739,9,11,2025-10-29T23:17:32Z,410000,False,-138.0,226.0,1,right,D. Mitchell 26' 3PT step back (6 PTS),[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.5,Made,6.0,,,,,,,,,,,,,,,,,
43,PT07M58.00S,2025-10-29T23:17:32.6Z,1,REGULAR,turnover,bad pass,[],1627759,,,1610612738,9,11,2025-10-29T23:17:36Z,420000,False,,,0,,J. Brown bad pass TURNOVER (1 TO),"[1627759, 1642281]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Tyson,1642281.0
44,PT07M58.00S,2025-10-29T23:17:32.6Z,1,REGULAR,steal,,[],1642281,,,1610612739,9,11,2025-10-29T23:17:34Z,430000,False,,,0,,J. Tyson STEAL (1 STL),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
45,PT07M55.00S,2025-10-29T23:17:35.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642281,94.30026281208936,46.32352941176471,1610612739,9,13,2025-10-29T23:17:42Z,440000,False,-18.0,1.0,1,right,J. Tyson running DUNK (2 PTS),[1642281],1610612739.0,CLE,running,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,1.84,Made,2.0,,,,,,,,,,,,,,,,,
46,PT07M43.00S,2025-10-29T23:17:46.4Z,1,REGULAR,2pt,Jump Shot,[],1628401,19.793035479632064,32.35294117647059,1610612738,11,13,2025-10-29T23:17:51Z,450000,False,88.0,134.0,1,left,D. White 16' pullup Jump Shot (2 PTS) (J. Brown 1 AST),"[1628401, 1627759]",1610612738.0,BOS,pullup,,,White,D. White,,,,,Mid-Range,16-24 Right Center,16.01,Made,2.0,J. Brown,1627759.0,1.0,,,,,,,,,,,,,,
48,PT07M32.00S,2025-10-29T23:17:58.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,91.5407358738502,38.23529411764706,1610612739,11,13,2025-10-29T23:18:05Z,470000,False,-59.0,27.0,1,right,MISS J. Allen 6' driving Layup,[1628386],1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,6.47,Missed,,,,,,,,,,,,,,,,,,
49,PT07M32.00S,2025-10-29T23:17:58.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,11,13,2025-10-29T23:18:05Z,480000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,48.0,,,,,,
51,PT07M10.00S,2025-10-29T23:18:31.9Z,1,REGULAR,foul,personal,['2freethrow'],1628378,,,1610612738,11,13,2025-10-29T23:18:45Z,500000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (White 2 FT),"[1628378, 1628401]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1629178.0,1.0,0.0,White,1628401.0,,,,,,,,,
53,PT07M10.00S,2025-10-29T23:19:05.5Z,1,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,12,13,2025-10-29T23:19:05Z,520000,False,,,0,,D. White Free Throw 1 of 2 (3 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
54,PT07M10.00S,2025-10-29T23:19:06.2Z,1,REGULAR,substitution,out,[],1628386,,,1610612738,12,13,2025-10-29T23:19:29Z,530000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M10.00S,2025-10-29T23:19:06.2Z,1,REGULAR,substitution,out,[],1628378,,,1610612738,12,13,2025-10-29T23:19:29Z,540000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M10.00S,2025-10-29T23:19:06.2Z,1,REGULAR,substitution,in,[],1629731,,,1610612738,12,13,2025-10-29T23:19:29Z,550000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M10.00S,2025-10-29T23:19:06.2Z,1,REGULAR,substitution,in,[],1628366,,,1610612738,12,13,2025-10-29T23:19:29Z,560000,False,,,0,,SUB in: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M10.00S,2025-10-29T23:19:33.7Z,1,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,13,13,2025-10-29T23:19:33Z,570000,False,,,0,,D. White Free Throw 2 of 2 (4 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
59,PT06M59.00S,2025-10-29T23:19:47.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,85.3646517739816,38.72549019607843,1610612739,13,13,2025-10-29T23:19:56Z,580000,False,-56.0,85.0,1,right,MISS E. Mobley 10' driving Layup - blocked,"[1630596, 1627759]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Left,10.21,Missed,,,,,,,,,,Brown,1627759.0,,,,,,,
60,PT06M59.00S,2025-10-29T23:19:47.2Z,1,REGULAR,block,,[],1627759,,,1610612739,13,13,2025-10-29T23:19:52Z,590000,False,,,0,,J. Brown BLOCK (1 BLK),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
61,PT06M59.00S,2025-10-29T23:19:47.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,13,13,2025-10-29T23:19:56Z,600000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,59.0,,,,,,
63,PT06M59.00S,2025-10-29T23:19:56.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,13,13,2025-10-29T23:19:56Z,620000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M59.00S,2025-10-29T23:22:34.0Z,1,REGULAR,substitution,out,[],1628401,,,1610612738,13,13,2025-10-29T23:22:58Z,630000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M59.00S,2025-10-29T23:22:34.0Z,1,REGULAR,substitution,out,[],1629674,,,1610612738,13,13,2025-10-29T23:22:58Z,640000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M59.00S,2025-10-29T23:22:34.0Z,1,REGULAR,substitution,in,[],1629014,,,1610612738,13,13,2025-10-29T23:22:58Z,650000,False,,,0,,SUB in: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M59.00S,2025-10-29T23:22:34.0Z,1,REGULAR,substitution,in,[],1630568,,,1610612738,13,13,2025-10-29T23:22:58Z,660000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M40.00S,2025-10-29T23:23:37.5Z,1,REGULAR,3pt,Jump Shot,[],1629014,7.835085413929041,4.411764705882353,1610612738,13,13,2025-10-29T23:23:46Z,670000,False,228.0,21.0,1,left,MISS A. Simons 3PT,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,Right Corner 3,24+ Right,22.89,Missed,,,,,,,,,,,,,,,,,,
69,PT06M37.00S,2025-10-29T23:23:40.5Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612739,13,13,2025-10-29T23:23:46Z,680000,False,,,0,,D. Hunter REBOUND (Off:0 Def:2),[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,68.0,2.0,2.0,0.0,,,
70,PT06M32.00S,2025-10-29T23:23:44.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642281,93.24901445466492,54.65686274509803,1610612739,13,15,2025-10-29T23:23:51Z,690000,False,23.0,11.0,1,right,J. Tyson running Layup (4 PTS) (D. Hunter 1 AST),"[1642281, 1629631]",1610612739.0,CLE,running,,,Tyson,J. Tyson,,,,,Restricted Area,0-8 Center,2.58,Made,4.0,D. Hunter,1629631.0,1.0,,,,,,,,,,,,,,
72,PT06M22.00S,2025-10-29T23:23:55.4Z,1,REGULAR,turnover,lost ball,[],1627759,,,1610612738,13,15,2025-10-29T23:23:59Z,710000,False,,,0,,J. Brown lost ball TURNOVER (2 TO),"[1627759, 1642281]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,Tyson,1642281.0
73,PT06M22.00S,2025-10-29T23:23:55.4Z,1,REGULAR,steal,,[],1642281,,,1610612739,13,15,2025-10-29T23:23:57Z,720000,False,,,0,,J. Tyson STEAL (2 STL),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
74,PT06M20.00S,2025-10-29T23:24:01.0Z,1,REGULAR,foul,offensive,[],1642281,,,1610612739,13,15,2025-10-29T23:24:09Z,730000,False,,,0,,J. Tyson charge offensive FOUL (1 PF),"[1642281, 1627759]",1610612739.0,CLE,charge,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2003.0,1.0,0.0,Brown,1627759.0,,,,,,,,,
76,PT06M20.00S,2025-10-29T23:24:01.0Z,1,REGULAR,turnover,offensive foul,[],1642281,,,1610612739,13,15,2025-10-29T23:24:01Z,750000,False,,,0,,J. Tyson offensive foul TURNOVER (1 TO),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2003.0,,,,,,,,,,,1.0,,
77,PT06M20.00S,2025-10-29T23:24:12.9Z,1,REGULAR,substitution,out,[],1631169,,,1610612738,13,15,2025-10-29T23:24:22Z,760000,False,,,0,,SUB out: J. Minott,[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M20.00S,2025-10-29T23:24:12.9Z,1,REGULAR,substitution,out,[],1642281,,,1610612738,13,15,2025-10-29T23:24:22Z,770000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M20.00S,2025-10-29T23:24:12.9Z,1,REGULAR,substitution,in,[],1630573,,,1610612738,13,15,2025-10-29T23:24:22Z,780000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M20.00S,2025-10-29T23:24:12.9Z,1,REGULAR,substitution,in,[],1641854,,,1610612738,13,15,2025-10-29T23:24:22Z,790000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M05.00S,2025-10-29T23:24:44.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630573,25.706307490144546,83.82352941176471,1610612738,16,15,2025-10-29T23:24:48Z,800000,False,-169.0,189.0,1,left,S. Hauser 25' 3PT  (3 PTS) (P. Pritchard 2 AST),"[1630573, 1630202]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,25.37,Made,3.0,P. Pritchard,1630202.0,2.0,,,,,,,,,,,,,,
83,PT05M49.00S,2025-10-29T23:25:00.6Z,1,REGULAR,turnover,lost ball,[],1630596,,,1610612739,16,15,2025-10-29T23:25:08Z,820000,False,,,0,,E. Mobley lost ball TURNOVER (1 TO),"[1630596, 1630568]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Garza,1630568.0
84,PT05M49.00S,2025-10-29T23:25:00.6Z,1,REGULAR,steal,,[],1630568,,,1610612738,16,15,2025-10-29T23:25:03Z,830000,False,,,0,,L. Garza STEAL (1 STL),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
85,PT05M35.00S,2025-10-29T23:25:14.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630573,6.915243101182654,96.07843137254902,1610612738,19,15,2025-10-29T23:25:20Z,840000,False,-230.0,13.0,1,left,S. Hauser 3PT  (6 PTS) (P. Pritchard 3 AST),"[1630573, 1630202]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,23.07,Made,6.0,P. Pritchard,1630202.0,3.0,,,,,,,,,,,,,,
