actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
16,PT10M53.00S,2026-02-28T00:41:51.7Z,1,REGULAR,turnover,lost ball,[],1629008,,,1610612751,2,2,2026-02-28T00:41:54Z,160000,False,,,0,,M. Porter Jr. lost ball TURNOVER (1 TO),"[1629008, 1628401]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,1.0,White,1628401.0,,,,,,,,,,,,,,,,,
17,PT10M53.00S,2026-02-28T00:41:51.7Z,1,REGULAR,steal,,[],1628401,,,1610612738,2,2,2026-02-28T00:41:53Z,170000,False,,,0,,D. White STEAL (1 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
18,PT10M37.00S,2026-02-28T00:42:09.3Z,1,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612738,2,2,2026-02-28T00:42:18Z,180000,False,,,0,,N. Claxton shooting personal FOUL (1 PF) (Brown 2 FT),"[1629651, 1627759]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,201245.0,1.0,0.0,Brown,1627759.0,,
20,PT10M37.00S,2026-02-28T00:42:46.3Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1627759,,,1610612738,2,2,2026-02-28T00:43:12Z,200000,False,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
21,PT10M37.00S,2026-02-28T00:42:46.3Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,2,2,2026-02-28T00:43:12Z,210000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,
22,PT10M37.00S,2026-02-28T00:42:46.3Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1627759,,,1610612738,2,2,2026-02-28T00:43:12Z,220000,False,,,0,,MISS J. Brown Free Throw 2 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
23,PT10M34.00S,2026-02-28T00:42:49.3Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612751,2,2,2026-02-28T00:43:12Z,230000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,,,
24,PT10M17.00S,2026-02-28T00:43:28.1Z,1,REGULAR,3pt,Jump Shot,[],1642849,32.013797634691194,27.941176470588236,1610612751,2,2,2026-02-28T00:43:33Z,240000,False,110.0,248.0,1,left,MISS N. Traore 27' 3PT,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Above the Break 3,24+ Right Center,,,,27.18,Missed,,,,,,,,,,,,,,,
25,PT10M14.00S,2026-02-28T00:43:31.1Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,2,2,2026-02-28T00:43:33Z,250000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,24.0,1.0,1.0,0.0,,,,,,,
26,PT10M07.00S,2026-02-28T00:43:37.5Z,1,REGULAR,3pt,Jump Shot,[],1628401,75.77201051248358,84.06862745098039,1610612738,5,2,2026-02-28T00:43:42Z,260000,False,170.0,175.0,1,right,D. White 24' 3PT  (3 PTS) (J. Brown 1 AST),"[1628401, 1627759]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,24.43,Made,3.0,J. Brown,1627759.0,1.0,,,,,,,,,,,
28,PT09M48.00S,2026-02-28T00:43:57.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641730,12.434296977660972,34.55882352941176,1610612751,5,2,2026-02-28T00:46:41Z,280000,False,77.0,64.0,1,left,MISS N. Clowney 10' floating Shot - blocked,"[1641730, 1629674]",1610612751.0,BKN,floating,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),8-16 Right,,,,10.05,Missed,,,,,,,,,,,,,,Queta,1629674.0
29,PT09M48.00S,2026-02-28T00:43:57.1Z,1,REGULAR,block,,[],1629674,,,1610612751,5,2,2026-02-28T00:44:00Z,290000,False,,,0,,N. Queta BLOCK (1 BLK),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
30,PT09M47.00S,2026-02-28T00:43:58.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,5,2,2026-02-28T00:44:16Z,300000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,28.0,,,,,,,,,,
32,PT09M45.00S,2026-02-28T00:44:20.5Z,1,REGULAR,turnover,bad pass,[],1642849,,,1610612751,5,2,2026-02-28T00:44:25Z,320000,False,,,0,,N. Traore bad pass TURNOVER (2 TO),"[1642849, 1629674]",1610612751.0,BKN,,,,Traore,N. Traore,,,,,Mid-Range,16-24 Right Center,2.0,Queta,1629674.0,,,,,,,,,,,,,,,,,
33,PT09M45.00S,2026-02-28T00:44:20.5Z,1,REGULAR,steal,,[],1629674,,,1610612738,5,2,2026-02-28T00:44:22Z,330000,False,,,0,,N. Queta STEAL (2 STL),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
34,PT09M42.00S,2026-02-28T00:44:23.8Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629674,94.30026281208936,49.01960784313725,1610612738,7,2,2026-02-28T00:44:42Z,340000,False,-5.0,1.0,1,right,N. Queta running DUNK (2 PTS),[1629674],1610612738.0,BOS,running,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,0.5,Made,2.0,,,,,,,,,,,,,,
35,PT09M42.00S,2026-02-28T00:44:29.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,7,2,2026-02-28T00:44:29Z,350000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M28.00S,2026-02-28T00:47:36.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,10.068988173455978,40.931372549019606,1610612751,7,4,2026-02-28T01:08:48Z,360000,False,45.0,42.0,1,left,N. Claxton 6' driving Layup (2 PTS) (N. Traore 1 AST),"[1629651, 1642849]",1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,6.18,Made,2.0,N. Traore,1642849.0,1.0,,,,,,,,,,,
37,PT09M28.00S,2026-02-28T00:47:41.3Z,1,REGULAR,foul,personal,['1freethrow'],1629674,,,1610612751,7,4,2026-02-28T00:47:47Z,370000,False,,,0,,N. Queta shooting personal FOUL (1 PF) (Claxton 1 FT),"[1629674, 1629651]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,201245.0,1.0,0.0,Claxton,1629651.0,,
39,PT09M28.00S,2026-02-28T00:48:02.1Z,1,REGULAR,freethrow,1 of 1,[],1629651,,,1610612751,7,4,2026-02-28T00:48:05Z,390000,False,,,0,,MISS N. Claxton Free Throw 1 of 1,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
40,PT09M26.00S,2026-02-28T00:48:04.1Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,7,4,2026-02-28T00:48:05Z,400000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,39.0,2.0,2.0,0.0,,,,,,,
41,PT09M12.00S,2026-02-28T00:48:18.2Z,1,REGULAR,foul,personal,['2freethrow'],1642849,,,1610612738,7,4,2026-02-28T00:48:27Z,410000,False,,,0,,N. Traore shooting personal FOUL (1 PF) (Brown 2 FT),"[1642849, 1627759]",1610612751.0,BKN,shooting,,,Traore,N. Traore,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,201245.0,1.0,0.0,Brown,1627759.0,,
43,PT09M12.00S,2026-02-28T00:48:47.8Z,1,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,7,4,2026-02-28T00:49:10Z,430000,False,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
44,PT09M12.00S,2026-02-28T00:48:47.8Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612738,7,4,2026-02-28T00:49:10Z,440000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,
45,PT09M12.00S,2026-02-28T00:48:47.8Z,1,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,7,4,2026-02-28T00:49:10Z,450000,False,,,0,,MISS J. Brown Free Throw 2 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
46,PT09M12.00S,2026-02-28T00:48:47.8Z,1,REGULAR,rebound,defensive,[],1641730,,,1610612751,7,4,2026-02-28T00:49:16Z,460000,False,,,0,,N. Clowney REBOUND (Off:1 Def:1),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,45.0,2.0,1.0,1.0,,,,,,,
47,PT08M56.00S,2026-02-28T00:49:22.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642849,9.674770039421814,34.31372549019608,1610612751,7,6,2026-02-28T00:52:22Z,470000,False,78.0,38.0,1,left,N. Traore 8' driving finger roll Layup (2 PTS),[1642849],1610612751.0,BKN,driving finger roll,,,Traore,N. Traore,,,,,In The Paint (Non-RA),8-16 Right,,,,8.73,Made,2.0,,,,,,,,,,,,,,
48,PT08M35.00S,2026-02-28T00:49:44.7Z,1,REGULAR,2pt,Jump Shot,[],1627759,82.60512483574244,75.0,1610612738,7,6,2026-02-28T00:49:52Z,480000,False,125.0,111.0,1,right,MISS J. Brown 16' step back Shot,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,,,,16.72,Missed,,,,,,,,,,,,,,,
49,PT08M30.00S,2026-02-28T00:49:49.7Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612751,7,6,2026-02-28T00:49:52Z,490000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:2),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,48.0,2.0,2.0,0.0,,,,,,,
50,PT08M23.00S,2026-02-28T00:50:00.6Z,1,REGULAR,foul,personal,[],1627759,,,1610612751,7,6,2026-02-28T00:50:09Z,500000,False,,,0,,J. Brown personal FOUL (1 PF),"[1627759, 1629651]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,201245.0,1.0,0.0,Claxton,1629651.0,,
52,PT08M14.00S,2026-02-28T00:50:28.6Z,1,REGULAR,3pt,Jump Shot,[],1641730,8.886333771353483,96.32352941176471,1610612751,7,9,2026-02-28T00:50:34Z,520000,False,-232.0,31.0,1,left,N. Clowney 3PT  (3 PTS) (N. Traore 2 AST),"[1641730, 1642849]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Left Corner 3,24+ Left,,,,23.37,Made,3.0,N. Traore,1642849.0,2.0,,,,,,,,,,,
54,PT07M55.00S,2026-02-28T00:50:46.9Z,1,REGULAR,3pt,Jump Shot,[],1631248,72.48685939553219,18.627450980392158,1610612738,10,9,2026-02-28T00:50:51Z,540000,False,-157.0,206.0,1,right,B. Scheierman 25' 3PT  (3 PTS) (S. Hauser 1 AST),"[1631248, 1630573]",1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Left Center,,,,25.9,Made,3.0,S. Hauser,1630573.0,1.0,,,,,,,,,,,
56,PT07M38.00S,2026-02-28T00:51:07.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,11.777266754270697,38.970588235294116,1610612751,10,11,2026-02-28T00:54:14Z,560000,False,55.0,58.0,1,left,N. Claxton 8' cutting Layup (4 PTS) (N. Traore 3 AST),"[1629651, 1642849]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,8.01,Made,4.0,N. Traore,1642849.0,3.0,,,,,,,,,,,
58,PT07M38.00S,2026-02-28T00:51:09.7Z,1,REGULAR,foul,personal,['1freethrow'],1629674,,,1610612751,10,11,2026-02-28T00:51:22Z,580000,False,,,0,,N. Queta shooting personal FOUL (2 PF) (Claxton 1 FT),"[1629674, 1629651]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,202901.0,2.0,0.0,Claxton,1629651.0,,
60,PT07M38.00S,2026-02-28T00:51:34.6Z,1,REGULAR,substitution,out,[],1629674,,,1610612751,10,11,2026-02-28T00:52:06Z,600000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M38.00S,2026-02-28T00:51:34.6Z,1,REGULAR,substitution,in,[],202696,,,1610612751,10,11,2026-02-28T00:52:06Z,610000,False,,,0,,SUB in: N. Vučević,[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M38.00S,2026-02-28T00:52:02.7Z,1,REGULAR,freethrow,1 of 1,[],1629651,,,1610612751,10,11,2026-02-28T00:52:07Z,620000,False,,,0,,MISS N. Claxton Free Throw 1 of 1,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
63,PT07M38.00S,2026-02-28T00:52:02.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,10,11,2026-02-28T00:52:07Z,630000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,
65,PT07M20.00S,2026-02-28T00:52:28.5Z,1,REGULAR,3pt,Jump Shot,[],1628401,65.52233902759527,35.78431372549019,1610612738,13,11,2026-02-28T00:52:33Z,650000,False,-71.0,272.0,1,right,D. White 28' 3PT step back (6 PTS),[1628401],1610612738.0,BOS,step back,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,28.08,Made,6.0,,,,,,,,,,,,,,
66,PT07M03.00S,2026-02-28T00:52:44.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,8.623521681997373,39.705882352941174,1610612751,13,13,2026-02-28T00:52:50Z,660000,False,51.0,29.0,1,left,M. Porter Jr. driving Layup (4 PTS) (N. Claxton 1 AST),"[1629008, 1629651]",1610612751.0,BKN,driving,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,5.89,Made,4.0,N. Claxton,1629651.0,1.0,,,,,,,,,,,
68,PT06M55.00S,2026-02-28T00:52:52.8Z,1,REGULAR,3pt,Jump Shot,[],1628401,81.94809461235218,4.6568627450980395,1610612738,16,13,2026-02-28T00:52:56Z,680000,False,-227.0,117.0,1,right,D. White 25' 3PT  (9 PTS) (J. Brown 2 AST),"[1628401, 1627759]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,25.52,Made,9.0,J. Brown,1627759.0,2.0,,,,,,,,,,,
70,PT06M40.00S,2026-02-28T00:53:07.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,6.389618922470433,50.0,1610612751,16,15,2026-02-28T00:53:11Z,700000,False,0.0,8.0,1,left,N. Claxton alley-oop DUNK (6 PTS) (M. Porter Jr. 1 AST),"[1629651, 1629008]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,0.76,Made,6.0,M. Porter Jr.,1629008.0,1.0,,,,,,,,,,,
72,PT06M27.00S,2026-02-28T00:53:20.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,87.59855453350855,49.754901960784316,1610612738,16,15,2026-02-28T00:55:30Z,720000,False,-1.0,64.0,1,right,MISS N. Vučević 6' floating Shot,[202696],1610612738.0,BOS,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,6.41,Missed,,,,,,,,,,,,,,,
73,PT06M24.00S,2026-02-28T00:53:23.8Z,1,REGULAR,rebound,offensive,[],202696,,,1610612738,16,15,2026-02-28T00:53:27Z,730000,False,,,0,,N. Vučević REBOUND (Off:1 Def:0),[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,72.0,1.0,0.0,1.0,,,,,,,
74,PT06M24.00S,2026-02-28T00:53:23.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,93.11760840998686,49.26470588235294,1610612738,18,15,2026-02-28T00:53:31Z,740000,False,-4.0,12.0,1,right,N. Vučević putback Layup (2 PTS),[202696],1610612738.0,BOS,putback,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,1.27,Made,2.0,,,,,,,,,,,,,,
75,PT06M15.00S,2026-02-28T00:53:33.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,9.806176084099869,38.72549019607843,1610612751,18,15,2026-02-28T00:53:39Z,750000,False,56.0,40.0,1,left,MISS N. Claxton 6' alley-oop Layup,[1629651],1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,6.9,Missed,,,,,,,,,,,,,,,
76,PT06M13.00S,2026-02-28T00:53:35.2Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,18,15,2026-02-28T00:53:39Z,760000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,75.0,1.0,1.0,0.0,,,,,,,
77,PT06M09.00S,2026-02-28T00:53:39.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631248,80.1084099868594,8.823529411764707,1610612738,21,15,2026-02-28T00:55:59Z,770000,False,-206.0,134.0,1,right,B. Scheierman 24' 3PT running pullup (6 PTS) (J. Brown 3 AST),"[1631248, 1627759]",1610612738.0,BOS,running pullup,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Left Center,,,,24.59,Made,6.0,J. Brown,1627759.0,3.0,,,,,,,,,,,
79,PT06M06.00S,2026-02-28T00:53:45.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,21,15,2026-02-28T00:53:45Z,790000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M06.00S,2026-02-28T00:56:16.7Z,1,REGULAR,substitution,out,[],1630573,,,1610612751,21,15,2026-02-28T00:56:36Z,800000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M06.00S,2026-02-28T00:56:16.7Z,1,REGULAR,substitution,out,[],1642849,,,1610612751,21,15,2026-02-28T00:56:36Z,810000,False,,,0,,SUB out: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M06.00S,2026-02-28T00:56:16.7Z,1,REGULAR,substitution,in,[],1630202,,,1610612751,21,15,2026-02-28T00:56:36Z,820000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M06.00S,2026-02-28T00:56:16.7Z,1,REGULAR,substitution,in,[],1629611,,,1610612751,21,15,2026-02-28T00:56:36Z,830000,False,,,0,,SUB in: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M52.00S,2026-02-28T00:56:58.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,10.85742444152431,47.30392156862745,1610612751,21,15,2026-02-28T00:59:11Z,840000,False,13.0,50.0,1,left,MISS M. Porter Jr. driving Layup,[1629008],1610612751.0,BKN,driving,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,5.14,Missed,,,,,,,,,,,,,,,
85,PT05M47.00S,2026-02-28T00:57:03.3Z,1,REGULAR,rebound,offensive,[],1629651,,,1610612751,21,15,2026-02-28T00:57:05Z,850000,False,,,0,,N. Claxton REBOUND (Off:1 Def:0),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,84.0,1.0,0.0,1.0,,,,,,,
86,PT05M47.00S,2026-02-28T00:57:02.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,5.590000152587891,50.0,1610612751,21,15,2026-02-28T00:57:02Z,860000,False,0.0,0.0,1,left,MISS N. Claxton tip Layup,[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
87,PT05M47.00S,2026-02-28T00:57:03.0Z,1,REGULAR,rebound,defensive,[],202696,,,1610612738,21,15,2026-02-28T00:57:03Z,870000,False,,,0,,N. Vučević REBOUND (Off:1 Def:1),[202696],1610612738.0,BOS,,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Left,,,,,,,,,,86.0,2.0,1.0,1.0,,,,,,,
