actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
21,PT10M22.00S,2026-03-27T23:43:15.4Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,4,7,2026-03-27T23:43:19Z,210000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,20.0,1.0,1.0,0.0,,,,,
22,PT10M14.00S,2026-03-27T23:43:24.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630700,12.434296977660972,44.11764705882353,1610612737,4,7,2026-03-27T23:43:29Z,220000,False,29.0,64.0,1,left,MISS D. Daniels 7' turnaround Hook,[1630700],1610612737.0,ATL,turnaround,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,7.08,Missed,,,,,,,,,,,,,,,,,,
23,PT10M10.00S,2026-03-27T23:43:28.5Z,1,REGULAR,rebound,defensive,[],1631248,,,1610612738,4,7,2026-03-27T23:43:29Z,230000,False,,,0,,B. Scheierman REBOUND (Off:0 Def:1),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,
24,PT10M06.00S,2026-03-27T23:43:31.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,69.46452036793693,67.15686274509804,1610612738,7,7,2026-03-27T23:44:18Z,240000,False,86.0,235.0,1,right,J. Tatum 24' 3PT running pullup (5 PTS) (B. Scheierman 1 AST),"[1628369, 1631248]",1610612738.0,BOS,running pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,24.97,Made,5.0,B. Scheierman,1631248.0,1.0,,,,,,,,,,,,,,
26,PT09M55.00S,2026-03-27T23:43:44.1Z,1,REGULAR,2pt,Jump Shot,[],203468,19.004599211563733,28.186274509803923,1610612737,7,9,2026-03-27T23:43:55Z,260000,False,109.0,126.0,1,left,C. McCollum 16' pullup Jump Shot (2 PTS),[203468],1610612737.0,ATL,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Right Center,16.67,Made,2.0,,,,,,,,,,,,,,,,,
27,PT09M55.00S,2026-03-27T23:43:49.3Z,1,REGULAR,foul,personal,['1freethrow'],1631248,,,1610612737,7,9,2026-03-27T23:43:54Z,270000,False,,,0,,B. Scheierman shooting personal FOUL (1 PF) (McCollum 1 FT),"[1631248, 203468]",1610612738.0,BOS,shooting,,,Scheierman,B. Scheierman,,,,,Mid-Range,16-24 Right Center,,,,,,,1155.0,1.0,0.0,McCollum,203468.0,,,,,,,,,
29,PT09M55.00S,2026-03-27T23:44:10.6Z,1,REGULAR,freethrow,1 of 1,[],203468,,,1610612737,7,10,2026-03-27T23:44:10Z,290000,False,,,0,,C. McCollum Free Throw 1 of 1 (3 PTS),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
30,PT09M41.00S,2026-03-27T23:44:25.3Z,1,REGULAR,2pt,Jump Shot,[],1628401,78.53153745072274,39.705882352941174,1610612738,7,10,2026-03-27T23:44:31Z,300000,False,-51.0,149.0,1,right,MISS D. White 15' fadeaway Shot,[1628401],1610612738.0,BOS,fadeaway,,,White,D. White,,,,,Mid-Range,8-16 Center,15.79,Missed,,,,,,,,,,,,,,,,,,
31,PT09M38.00S,2026-03-27T23:44:28.3Z,1,REGULAR,rebound,defensive,[],203468,,,1610612737,7,10,2026-03-27T23:44:31Z,310000,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,30.0,1.0,1.0,0.0,,,,,
32,PT09M29.00S,2026-03-27T23:44:37.2Z,1,REGULAR,3pt,Jump Shot,[],1630552,27.414586070959263,20.098039215686274,1610612737,7,10,2026-03-27T23:44:43Z,320000,False,150.0,205.0,1,left,MISS J. Johnson 25' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,25.39,Missed,,,,,,,,,,,,,,,,,,
33,PT09M27.00S,2026-03-27T23:44:39.2Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,7,10,2026-03-27T23:45:07Z,330000,False,,,0,,J. Tatum REBOUND (Off:0 Def:1),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,32.0,1.0,1.0,0.0,,,,,
34,PT09M20.00S,2026-03-27T23:44:49.9Z,1,REGULAR,foul,offensive,[],1628369,,,1610612738,7,10,2026-03-27T23:45:08Z,340000,False,,,0,,J. Tatum offensive FOUL (1 PF),"[1628369, 1629638]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1155.0,1.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,
36,PT09M20.00S,2026-03-27T23:44:49.9Z,1,REGULAR,turnover,offensive foul,[],1628369,,,1610612738,7,10,2026-03-27T23:44:49Z,360000,False,,,0,,J. Tatum offensive foul TURNOVER (1 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1155.0,,,,,,,,,1.0,,,,
37,PT09M09.00S,2026-03-27T23:45:13.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203468,30.17411300919842,70.58823529411765,1610612737,7,13,2026-03-27T23:45:19Z,370000,False,-103.0,231.0,1,left,C. McCollum 25' 3PT  (6 PTS) (O. Okongwu 2 AST),"[203468, 1630168]",1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,25.3,Made,6.0,O. Okongwu,1630168.0,2.0,,,,,,,,,,,,,,
39,PT08M42.00S,2026-03-27T23:45:40.5Z,1,REGULAR,3pt,Jump Shot,[],1631248,70.12155059132719,72.54901960784314,1610612738,7,13,2026-03-27T23:46:02Z,390000,False,113.0,228.0,1,right,MISS B. Scheierman 25' pullup 3PT,[1631248],1610612738.0,BOS,pullup,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Right Center,25.47,Missed,,,,,,,,,,,,,,,,,,
40,PT08M38.00S,2026-03-27T23:45:44.5Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612737,7,13,2026-03-27T23:45:45Z,400000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,39.0,1.0,1.0,0.0,,,,,
41,PT08M28.00S,2026-03-27T23:45:54.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,12.171484888304862,45.09803921568628,1610612737,7,13,2026-03-27T23:46:00Z,410000,False,25.0,62.0,1,left,MISS O. Okongwu 6' turnaround Hook,[1630168],1610612737.0,ATL,turnaround,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,6.66,Missed,,,,,,,,,,,,,,,,,,
42,PT08M25.00S,2026-03-27T23:45:57.7Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,7,13,2026-03-27T23:46:00Z,420000,False,,,0,,N. Queta REBOUND (Off:0 Def:1),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,41.0,1.0,1.0,0.0,,,,,
43,PT08M21.00S,2026-03-27T23:46:01.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630573,73.9323258869908,80.3921568627451,1610612738,7,13,2026-03-27T23:46:52Z,430000,False,152.0,193.0,1,right,MISS S. Hauser 24' running 3PT,[1630573],1610612738.0,BOS,running,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,24.53,Missed,,,,,,,,,,,,,,,,,,
44,PT08M18.00S,2026-03-27T23:46:04.7Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,7,13,2026-03-27T23:46:07Z,440000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,43.0,1.0,1.0,0.0,,,,,
45,PT08M11.00S,2026-03-27T23:46:11.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,7.30946123521682,44.36274509803921,1610612737,7,13,2026-03-27T23:46:17Z,450000,False,28.0,16.0,1,left,MISS J. Johnson cutting Layup - blocked,"[1630552, 1629674]",1610612737.0,ATL,cutting,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,3.25,Missed,,,,,,,,,,,,,,,Queta,1629674.0,,
46,PT08M11.00S,2026-03-27T23:46:11.8Z,1,REGULAR,block,,[],1629674,,,1610612737,7,13,2026-03-27T23:46:13Z,460000,False,,,0,,N. Queta BLOCK (1 BLK),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
47,PT08M11.00S,2026-03-27T23:46:11.8Z,1,REGULAR,rebound,defensive,[],1631248,,,1610612738,7,13,2026-03-27T23:46:17Z,470000,False,,,0,,B. Scheierman REBOUND (Off:0 Def:2),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,45.0,2.0,2.0,0.0,,,,,
48,PT08M06.00S,2026-03-27T23:46:16.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630573,75.1149802890933,83.57843137254902,1610612738,7,13,2026-03-27T23:46:24Z,480000,False,168.0,181.0,1,right,MISS S. Hauser 24' running 3PT,[1630573],1610612738.0,BOS,running,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,24.72,Missed,,,,,,,,,,,,,,,,,,
49,PT08M02.00S,2026-03-27T23:46:20.4Z,1,REGULAR,rebound,defensive,[],203468,,,1610612737,7,13,2026-03-27T23:46:24Z,490000,False,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,48.0,2.0,2.0,0.0,,,,,
50,PT07M54.00S,2026-03-27T23:46:28.3Z,1,REGULAR,2pt,Jump Shot,[],1629638,7.046649145860711,24.509803921568626,1610612737,7,13,2026-03-27T23:48:07Z,500000,False,127.0,14.0,1,left,MISS N. Alexander-Walker 12' step back Shot,[1629638],1610612737.0,ATL,step back,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Right,12.82,Missed,,,,,,,,,,,,,,,,,,
51,PT07M52.00S,2026-03-27T23:46:30.3Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,7,13,2026-03-27T23:46:39Z,510000,False,,,0,,N. Queta REBOUND (Off:0 Def:2),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,50.0,2.0,2.0,0.0,,,,,
52,PT07M40.00S,2026-03-27T23:46:42.3Z,1,REGULAR,3pt,Jump Shot,[],1631248,82.07950065703022,4.6568627450980395,1610612738,7,13,2026-03-27T23:46:49Z,520000,False,-227.0,116.0,1,right,MISS B. Scheierman 25' step back 3PT,[1631248],1610612738.0,BOS,step back,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Left Center,25.47,Missed,,,,,,,,,,,,,,,,,,
53,PT07M38.00S,2026-03-27T23:46:44.3Z,1,REGULAR,rebound,defensive,[],203468,,,1610612737,7,13,2026-03-27T23:46:49Z,530000,False,,,0,,C. McCollum REBOUND (Off:0 Def:3),[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,52.0,3.0,3.0,0.0,,,,,
55,PT07M27.00S,2026-03-27T23:47:15.6Z,1,REGULAR,3pt,Jump Shot,[],1629638,31.488173455978973,24.754901960784316,1610612737,7,16,2026-03-27T23:47:22Z,550000,False,126.0,243.0,1,left,N. Alexander-Walker 27' 3PT  (4 PTS) (J. Johnson 1 AST),"[1629638, 1630552]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,27.43,Made,4.0,J. Johnson,1630552.0,1.0,,,,,,,,,,,,,,
57,PT07M27.00S,2026-03-27T23:47:21.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,7,16,2026-03-27T23:47:21Z,570000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M11.00S,2026-03-27T23:50:29.9Z,1,REGULAR,2pt,Jump Shot,[],1630573,87.46714848883047,28.921568627450984,1610612738,9,16,2026-03-27T23:51:04Z,580000,False,-105.0,65.0,1,right,S. Hauser 12' step back Jump Shot (2 PTS) (N. Queta 1 AST),"[1630573, 1629674]",1610612738.0,BOS,step back,,,Hauser,S. Hauser,,,,,Mid-Range,8-16 Left,12.4,Made,2.0,N. Queta,1629674.0,1.0,,,,,,,,,,,,,,
59,PT06M57.00S,2026-03-27T23:50:43.6Z,1,REGULAR,3pt,Jump Shot,[],1630700,16.770696452036795,4.901960784313726,1610612737,9,16,2026-03-27T23:50:48Z,590000,False,225.0,105.0,1,left,MISS D. Daniels 24' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,24.88,Missed,,,,,,,,,,,,,,,,,,
60,PT06M56.00S,2026-03-27T23:50:44.6Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,9,16,2026-03-27T23:50:48Z,600000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,59.0,1.0,1.0,0.0,,,,,
62,PT06M48.00S,2026-03-27T23:50:57.0Z,1,REGULAR,turnover,out-of-bounds,[],1628401,,,1610612738,9,16,2026-03-27T23:51:31Z,610000,False,,,0,,D. White lost ball out-of-bounds TURNOVER (1 TO),[1628401],1610612738.0,BOS,lost ball,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1155.0,,,,,,,,,1.0,,,,
63,PT06M48.00S,2026-03-27T23:50:59.7Z,1,REGULAR,substitution,out,[],203468,,,1610612737,9,16,2026-03-27T23:51:20Z,620000,False,,,0,,SUB out: C. McCollum,[203468],1610612737.0,ATL,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M48.00S,2026-03-27T23:50:59.7Z,1,REGULAR,substitution,in,[],1629216,,,1610612737,9,16,2026-03-27T23:51:20Z,630000,False,,,0,,SUB in: G. Vincent,[1629216],1610612737.0,ATL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M38.00S,2026-03-27T23:51:37.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630700,8.09789750328515,58.333333333333336,1610612737,9,16,2026-03-27T23:51:42Z,640000,False,-42.0,24.0,1,left,MISS D. Daniels floating Shot,[1630700],1610612737.0,ATL,floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,4.79,Missed,,,,,,,,,,,,,,,,,,
66,PT06M35.00S,2026-03-27T23:51:40.5Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,9,16,2026-03-27T23:51:42Z,650000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,65.0,2.0,2.0,0.0,,,,,
67,PT06M23.00S,2026-03-27T23:51:51.8Z,1,REGULAR,3pt,Jump Shot,[],1628369,69.99014454664915,26.225490196078432,1610612738,9,16,2026-03-27T23:51:59Z,660000,False,-119.0,230.0,1,right,MISS J. Tatum 25' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
68,PT06M21.00S,2026-03-27T23:51:53.8Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612737,9,16,2026-03-27T23:51:59Z,670000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,67.0,2.0,2.0,0.0,,,,,
69,PT06M08.00S,2026-03-27T23:52:08.3Z,1,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612737,9,16,2026-03-27T23:52:16Z,680000,False,,,0,,D. White shooting personal FOUL (1 PF) (Johnson 2 FT),"[1628401, 1630552]",1610612738.0,BOS,shooting,,,White,D. White,,,,,Mid-Range,16-24 Left Center,,,,,,,1155.0,1.0,0.0,Johnson,1630552.0,,,,,,,,,
71,PT06M08.00S,2026-03-27T23:52:38.9Z,1,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,9,17,2026-03-27T23:52:38Z,700000,False,,,0,,J. Johnson Free Throw 1 of 2 (7 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
72,PT06M08.00S,2026-03-27T23:52:39.7Z,1,REGULAR,substitution,out,[],1628369,,,1610612737,9,17,2026-03-27T23:52:52Z,710000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M08.00S,2026-03-27T23:52:39.7Z,1,REGULAR,substitution,out,[],1630573,,,1610612737,9,17,2026-03-27T23:52:52Z,720000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M08.00S,2026-03-27T23:52:39.7Z,1,REGULAR,substitution,out,[],1631248,,,1610612737,9,17,2026-03-27T23:52:52Z,730000,False,,,0,,SUB out: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M08.00S,2026-03-27T23:52:39.7Z,1,REGULAR,substitution,out,[],1629674,,,1610612737,9,17,2026-03-27T23:52:52Z,740000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M08.00S,2026-03-27T23:52:39.7Z,1,REGULAR,substitution,out,[],1629638,,,1610612737,9,17,2026-03-27T23:52:52Z,750000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M08.00S,2026-03-27T23:52:39.7Z,1,REGULAR,substitution,in,[],1641775,,,1610612737,9,17,2026-03-27T23:52:52Z,760000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M08.00S,2026-03-27T23:52:39.7Z,1,REGULAR,substitution,in,[],1642864,,,1610612737,9,17,2026-03-27T23:52:52Z,770000,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M08.00S,2026-03-27T23:52:39.7Z,1,REGULAR,substitution,in,[],1630202,,,1610612737,9,17,2026-03-27T23:52:52Z,780000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M08.00S,2026-03-27T23:52:39.7Z,1,REGULAR,substitution,in,[],1630568,,,1610612737,9,17,2026-03-27T23:52:52Z,790000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M08.00S,2026-03-27T23:52:39.7Z,1,REGULAR,substitution,in,[],1630228,,,1610612737,9,17,2026-03-27T23:52:52Z,800000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612737.0,ATL,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M08.00S,2026-03-27T23:53:03.4Z,1,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,9,18,2026-03-27T23:53:03Z,810000,False,,,0,,J. Johnson Free Throw 2 of 2 (8 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
83,PT05M52.00S,2026-03-27T23:53:19.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,83.65637319316689,37.00980392156863,1610612738,9,18,2026-03-27T23:53:32Z,820000,False,-65.0,101.0,1,right,MISS D. White 12' driving floating Shot,[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Left,12.02,Missed,,,,,,,,,,,,,,,,,,
84,PT05M48.00S,2026-03-27T23:53:23.6Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,9,18,2026-03-27T23:53:32Z,830000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,83.0,2.0,2.0,0.0,,,,,
