actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-01-29T00:40:45.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-29T00:40:45Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2026-01-29T00:40:50.3Z,1,REGULAR,jumpball,recovered,[],1630700,,,1610612737,0,0,2026-01-29T00:40:50Z,40000,False,,,0,,Jump Ball O. Okongwu vs. A. Williams: Tip to D. Daniels,"[1630700, 1630168, 1642873]",1610612737.0,ATL,startperiod,D. Daniels,1630700.0,Daniels,D. Daniels,Okongwu,1630168.0,Williams,1642873.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2026-01-29T00:41:03.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630168,19.004599211563733,44.11764705882353,1610612737,0,2,2026-01-29T00:41:12Z,70000,False,29.0,126.0,1,left,O. Okongwu 12' Jump Shot (2 PTS) (J. Johnson 1 AST),"[1630168, 1630552]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,12.95,Made,2.0,J. Johnson,1630552.0,1.0,,,,,,,,,,,,,,
9,PT11M17.00S,2026-01-29T00:41:27.1Z,1,REGULAR,2pt,Jump Shot,[],1627759,75.90341655716163,70.83333333333334,1610612738,0,2,2026-01-29T00:41:37Z,90000,False,104.0,174.0,1,right,MISS J. Brown 20' turnaround fadeaway Shot,[1627759],1610612738.0,BOS,turnaround fadeaway,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,20.28,Missed,,,,,,,,,,,,,,,,,,
10,PT11M15.00S,2026-01-29T00:41:29.9Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,0,2,2026-01-29T00:41:30Z,100000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Right Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M02.00S,2026-01-29T00:41:42.4Z,1,REGULAR,3pt,Jump Shot,[],1630557,9.937582128777924,96.56862745098039,1610612737,0,2,2026-01-29T00:41:53Z,110000,False,-233.0,41.0,1,left,MISS C. Kispert 3PT,[1630557],1610612737.0,ATL,,,,Kispert,C. Kispert,,,,,Left Corner 3,24+ Left,23.64,Missed,,,,,,,,,,,,,,,,,,
12,PT10M59.00S,2026-01-29T00:41:45.2Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,0,2,2026-01-29T00:41:45Z,120000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M43.00S,2026-01-29T00:42:01.4Z,1,REGULAR,3pt,Jump Shot,[],1630573,89.83245729303549,3.6764705882352944,1610612738,3,2,2026-01-29T00:42:05Z,130000,False,-232.0,43.0,1,right,S. Hauser 3PT  (3 PTS) (J. Brown 1 AST),"[1630573, 1627759]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,23.56,Made,3.0,J. Brown,1627759.0,1.0,,,,,,,,,,,,,,
15,PT10M30.00S,2026-01-29T00:42:13.8Z,1,REGULAR,3pt,Jump Shot,[],1630168,26.757555847568987,79.16666666666666,1610612737,3,2,2026-01-29T00:42:18Z,150000,False,-146.0,199.0,1,left,MISS O. Okongwu 24' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,24.67,Missed,,,,,,,,,,,,,,,,,,
16,PT10M28.00S,2026-01-29T00:42:15.8Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,3,2,2026-01-29T00:42:18Z,160000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
