actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
19,PT10M35.00S,2026-03-14T22:12:37.3Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,4,0,2026-03-14T22:12:37Z,190000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT10M26.00S,2026-03-14T22:12:44.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,90.75229960578186,42.64705882352941,1610612738,6,0,2026-03-14T22:12:52Z,200000,False,-37.0,34.0,1,right,J. Brown driving finger roll Layup (2 PTS),[1627759],1610612738.0,BOS,driving finger roll,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,5.04,Made,,,,,,,2.0,,,,,,,,,,,
21,PT10M14.00S,2026-03-14T22:12:56.9Z,1,REGULAR,3pt,Jump Shot,[],1642848,23.47240473061761,88.23529411764706,1610612764,6,3,2026-03-14T22:13:01Z,210000,False,-191.0,168.0,1,left,T. Johnson 25' 3PT  (3 PTS) (T. Young 1 AST),"[1642848, 1629027]",1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Left Center,25.46,Made,,,,,,,3.0,T. Young,1629027.0,1.0,,,,,,,,
23,PT10M03.00S,2026-03-14T22:13:10.8Z,1,REGULAR,foul,personal,[],1642848,,,1610612738,6,3,2026-03-14T22:13:19Z,230000,False,,,0,,T. Johnson personal FOUL (1 PF),"[1642848, 1627759]",1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1179.0,1.0,0.0,Brown,1627759.0,,,
25,PT09M52.00S,2026-03-14T22:13:49.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629674,92.9862023653088,47.30392156862745,1610612738,8,3,2026-03-14T22:13:55Z,250000,False,-13.0,13.0,1,right,N. Queta cutting Layup (6 PTS) (J. Brown 1 AST),"[1629674, 1627759]",1610612738.0,BOS,cutting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,1.9,Made,,,,,,,6.0,J. Brown,1627759.0,1.0,,,,,,,,
27,PT09M35.00S,2026-03-14T22:14:06.5Z,1,REGULAR,2pt,Jump Shot,[],1629027,22.552562417871222,52.450980392156865,1610612764,8,5,2026-03-14T22:50:57Z,270000,False,-12.0,159.0,1,left,T. Young 16' driving floating Jump Shot (2 PTS),[1629027],1610612764.0,WAS,driving floating,,,Young,T. Young,,,,,Mid-Range,8-16 Center,16.0,Made,,,,,,,2.0,,,,,,,,,,,
28,PT09M19.00S,2026-03-14T22:14:21.6Z,1,REGULAR,3pt,Jump Shot,[],1627759,71.96123521681997,12.990196078431374,1610612738,8,5,2026-03-14T22:14:28Z,280000,False,-185.0,211.0,1,right,MISS J. Brown 28' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,28.07,Missed,,,,,,,,,,,,,,,,,,
29,PT09M15.00S,2026-03-14T22:14:25.6Z,1,REGULAR,rebound,offensive,[],1628401,,,1610612738,8,5,2026-03-14T22:14:28Z,290000,False,,,0,,D. White REBOUND (Off:1 Def:0),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,28.0,1.0,0.0,1.0,,,,,,,,,,,,,,
30,PT09M13.00S,2026-03-14T22:14:27.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,64.99671484888306,46.32352941176471,1610612738,8,5,2026-03-14T22:15:31Z,300000,False,-18.0,277.0,1,right,MISS J. Tatum 27' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,27.71,Missed,,,,,,,,,,,,,,,,,,
31,PT09M09.00S,2026-03-14T22:14:31.8Z,1,REGULAR,rebound,offensive,[],1628401,,,1610612738,8,5,2026-03-14T22:14:34Z,310000,False,,,0,,D. White REBOUND (Off:2 Def:0),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,30.0,2.0,0.0,2.0,,,,,,,,,,,,,,
33,PT09M03.00S,2026-03-14T22:14:57.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629674,93.64323258869908,50.98039215686274,1610612738,10,5,2026-03-14T22:15:01Z,330000,False,5.0,7.0,1,right,N. Queta cutting Layup (8 PTS) (D. White 1 AST),"[1629674, 1628401]",1610612738.0,BOS,cutting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,,,8.0,D. White,1628401.0,1.0,,,,,,,,
35,PT08M49.00S,2026-03-14T22:15:10.5Z,1,REGULAR,3pt,Jump Shot,[],1641731,23.99802890932983,10.294117647058822,1610612764,10,8,2026-03-14T22:15:16Z,350000,False,199.0,173.0,1,left,B. Coulibaly 26' 3PT  (3 PTS) (T. Young 2 AST),"[1641731, 1629027]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,26.34,Made,,,,,,,3.0,T. Young,1629027.0,2.0,,,,,,,,
37,PT08M33.00S,2026-03-14T22:15:27.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,92.59198423127464,50.73529411764706,1610612738,10,8,2026-03-14T22:15:32Z,370000,False,4.0,17.0,1,right,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.75,Missed,,,,,,,,,,,,,,,,,,
38,PT08M29.00S,2026-03-14T22:15:31.0Z,1,REGULAR,rebound,defensive,[],1641731,,,1610612764,10,8,2026-03-14T22:15:32Z,380000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT08M26.00S,2026-03-14T22:15:33.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642848,4.02431011826544,95.34313725490196,1610612764,10,8,2026-03-14T22:16:46Z,390000,False,-227.0,-15.0,1,left,MISS T. Johnson running 3PT,[1642848],1610612764.0,WAS,running,,,Johnson,T. Johnson,,,,,Left Corner 3,24+ Left,22.72,Missed,,,,,,,,,,,,,,,,,,
40,PT08M24.00S,2026-03-14T22:15:35.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,10,8,2026-03-14T22:15:39Z,400000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Left Corner 3,24+ Left,,,39.0,,,,,,,,,,,,,,,,,
42,PT08M08.00S,2026-03-14T22:15:58.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,91.27792378449409,53.67647058823529,1610612738,10,8,2026-03-14T22:16:04Z,420000,False,18.0,29.0,1,right,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,3.48,Missed,,,,,,,,,,,,,,,,,,
43,PT08M06.00S,2026-03-14T22:16:00.5Z,1,REGULAR,rebound,offensive,[],1629674,,,1610612738,10,8,2026-03-14T22:16:00Z,430000,False,,,0,,N. Queta REBOUND (Off:2 Def:0),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,42.0,2.0,0.0,2.0,,,,,,,,,,,,,,
44,PT08M05.00S,2026-03-14T22:16:02.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629674,92.06636005256242,45.34313725490196,1610612738,10,8,2026-03-14T22:17:50Z,440000,False,-23.0,22.0,1,right,MISS N. Queta putback Layup - blocked,"[1629674, 1642259]",1610612738.0,BOS,putback,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,3.21,Missed,,,,,Sarr,1642259.0,,,,,,,,,,,,
45,PT08M05.00S,2026-03-14T22:16:02.2Z,1,REGULAR,block,,[],1642259,,,1610612738,10,8,2026-03-14T22:16:04Z,450000,False,,,0,,A. Sarr BLOCK (1 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
46,PT08M05.00S,2026-03-14T22:16:02.2Z,1,REGULAR,rebound,defensive,[],1642860,,,1610612764,10,8,2026-03-14T22:16:08Z,460000,False,,,0,,W. Riley REBOUND (Off:0 Def:1),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,
47,PT07M59.00S,2026-03-14T22:16:10.5Z,1,REGULAR,turnover,traveling,[],1642848,,,1610612764,10,8,2026-03-14T22:16:17Z,470000,False,,,0,,T. Johnson traveling TURNOVER (1 TO),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,2530.0,,,,,1.0,,
49,PT07M38.00S,2026-03-14T22:16:58.3Z,1,REGULAR,foul,personal,['2freethrow'],1629027,,,1610612738,10,8,2026-03-14T22:17:24Z,490000,False,,,0,,T. Young shooting personal FOUL (1 PF) (White 2 FT),"[1629027, 1628401]",1610612764.0,WAS,shooting,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1179.0,1.0,0.0,White,1628401.0,,,
51,PT07M38.00S,2026-03-14T22:17:28.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628401,,,1610612738,11,8,2026-03-14T22:17:28Z,510000,False,,,0,,D. White Free Throw 1 of 2 (1 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
52,PT07M38.00S,2026-03-14T22:17:47.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628401,,,1610612738,12,8,2026-03-14T22:17:47Z,520000,False,,,0,,D. White Free Throw 2 of 2 (2 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
53,PT07M26.00S,2026-03-14T22:18:01.3Z,1,REGULAR,3pt,Jump Shot,[],1641731,20.18725361366623,92.40196078431373,1610612764,12,8,2026-03-14T22:18:06Z,530000,False,-212.0,137.0,1,left,MISS B. Coulibaly 25' 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,25.26,Missed,,,,,,,,,,,,,,,,,,
54,PT07M22.00S,2026-03-14T22:18:05.3Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,12,8,2026-03-14T22:18:06Z,540000,False,,,0,,N. Queta REBOUND (Off:2 Def:1),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Left Center,,,53.0,3.0,1.0,2.0,,,,,,,,,,,,,,
55,PT07M15.00S,2026-03-14T22:18:11.5Z,1,REGULAR,3pt,Jump Shot,[],1630573,92.9862023653088,94.6078431372549,1610612738,12,8,2026-03-14T22:18:17Z,550000,False,223.0,13.0,1,right,MISS S. Hauser 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,22.34,Missed,,,,,,,,,,,,,,,,,,
56,PT07M13.00S,2026-03-14T22:18:13.5Z,1,REGULAR,rebound,offensive,[],1627759,,,1610612738,12,8,2026-03-14T22:19:47Z,560000,False,,,0,,J. Brown REBOUND (Off:1 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,,,55.0,2.0,1.0,1.0,,,,,,,,,,,,,,
57,PT07M08.00S,2026-03-14T22:18:18.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,93.64323258869908,94.6078431372549,1610612738,12,8,2026-03-14T22:21:03Z,570000,False,223.0,7.0,1,right,MISS D. White pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Right Corner 3,24+ Right,22.31,Missed,,,,,,,,,,,,,,,,,,
58,PT07M04.00S,2026-03-14T22:18:22.7Z,1,REGULAR,rebound,offensive,[],1627759,,,1610612738,12,8,2026-03-14T22:18:26Z,580000,False,,,0,,J. Brown REBOUND (Off:2 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,,,57.0,3.0,1.0,2.0,,,,,,,,,,,,,,
59,PT07M03.00S,2026-03-14T22:18:24.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,92.46057818659659,95.58823529411765,1610612738,15,8,2026-03-14T22:18:28Z,590000,False,228.0,18.0,1,right,D. White 3PT  (5 PTS) (J. Brown 2 AST),"[1628401, 1627759]",1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,22.86,Made,,,,,,,5.0,J. Brown,1627759.0,2.0,,,,,,,,
61,PT06M51.00S,2026-03-14T22:18:39.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,16.031537450722734,58.111213235294116,1610612764,15,8,2026-03-14T22:21:24Z,610000,False,-41.0,98.0,1,left,MISS T. Young 10' driving floating Shot,[1629027],1610612764.0,WAS,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,10.63,Missed,,,,,,,,,,,,,,,,,,
62,PT06M47.00S,2026-03-14T22:18:43.6Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,15,8,2026-03-14T22:22:13Z,620000,False,,,0,,D. White REBOUND (Off:2 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,61.0,3.0,1.0,2.0,,,,,,,,,,,,,,
63,PT06M43.00S,2026-03-14T22:18:47.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630573,72.48685939553219,85.29411764705883,1610612738,15,8,2026-03-14T22:26:45Z,630000,False,176.0,206.0,1,right,MISS S. Hauser 27' running 3PT,[1630573],1610612738.0,BOS,running,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,27.13,Missed,,,,,,,,,,,,,,,,,,
64,PT06M39.00S,2026-03-14T22:18:51.9Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,15,8,2026-03-14T22:26:45Z,640000,False,,,0,,A. Sarr REBOUND (Off:0 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Right Center,,,63.0,1.0,1.0,0.0,,,,,,,,,,,,,,
65,PT06M35.00S,2026-03-14T22:18:56.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,5.732588699080158,94.11764705882352,1610612764,15,8,2026-03-14T22:27:32Z,650000,False,-221.0,1.0,1,left,MISS T. Young running 3PT,[1629027],1610612764.0,WAS,running,,,Young,T. Young,,,,,Left Corner 3,24+ Left,22.06,Missed,,,,,,,,,,,,,,,,,,
67,PT06M33.00S,2026-03-14T22:18:58.8Z,1,REGULAR,rebound,offensive,[],1641731,,,1610612764,15,8,2026-03-14T22:30:01Z,670000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Left Corner 3,24+ Left,,,65.0,2.0,1.0,1.0,,,,,,,,,,,,,,
122,PT06M32.00S,2026-03-14T22:19:00.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641731,7.046649145860711,48.77450980392157,1610612764,15,8,2026-03-14T22:30:01Z,675000,False,6.0,14.0,1,left,MISS B. Coulibaly tip DUNK,[1641731],1610612764.0,WAS,tip,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,1.5,Missed,,,,,,,,,,,,,,,,,,
123,PT06M31.00S,2026-03-14T22:19:01.8Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,15,8,2026-03-14T22:29:48Z,677500,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,122.0,2.0,2.0,0.0,,,,,,,,,,,,,,
68,PT06M22.00S,2026-03-14T22:19:04.8Z,1,REGULAR,3pt,Jump Shot,[],1628369,90.14454664914587,94.87591911764706,1610612738,15,8,2026-03-14T22:28:29Z,680000,False,224.0,40.0,1,right,MISS J. Tatum 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Right Corner 3,24+ Right,22.8,Missed,,,,,,,,,,,,,,,,,,
69,PT06M21.00S,2026-03-14T22:19:05.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,15,8,2026-03-14T22:19:13Z,690000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,16-24 Right,,,68.0,,,,,,,,,,,,,,,,,
96,PT06M21.00S,2026-03-14T22:19:09.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,15,8,2026-03-14T22:24:41Z,695000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M21.00S,2026-03-14T22:20:41.2Z,1,REGULAR,substitution,out,[],1628401,,,1610612764,15,8,2026-03-14T22:21:58Z,710000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M21.00S,2026-03-14T22:20:41.2Z,1,REGULAR,substitution,out,[],1630573,,,1610612764,15,8,2026-03-14T22:21:58Z,720000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M21.00S,2026-03-14T22:20:41.2Z,1,REGULAR,substitution,in,[],1630202,,,1610612764,15,8,2026-03-14T22:21:58Z,730000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M21.00S,2026-03-14T22:20:41.2Z,1,REGULAR,substitution,in,[],1631248,,,1610612764,15,8,2026-03-14T22:21:58Z,740000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M12.00S,2026-03-14T22:22:19.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,13.748357424441524,38.23529411764706,1610612764,15,8,2026-03-14T22:22:32Z,750000,False,59.0,77.0,1,left,MISS T. Young 9' driving floating bank Shot,[1629027],1610612764.0,WAS,driving floating bank,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Right,9.66,Missed,,,,,,,,,,,,,,,,,,
76,PT06M11.00S,2026-03-14T22:22:20.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,15,8,2026-03-14T22:22:25Z,760000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,75.0,,,,,,,,,,,,,,,,,
78,PT05M57.00S,2026-03-14T22:22:46.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629674,82.9993429697766,48.77450980392157,1610612738,15,8,2026-03-14T22:29:39Z,780000,False,-6.0,107.0,1,right,MISS N. Queta 10' driving floating Shot,[1629674],1610612738.0,BOS,driving floating,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Center,10.75,Missed,,,,,,,,,,,,,,,,,,
79,PT05M53.00S,2026-03-14T22:22:50.3Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,15,8,2026-03-14T22:22:51Z,790000,False,,,0,,A. Sarr REBOUND (Off:0 Def:2),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Center,,,78.0,2.0,2.0,0.0,,,,,,,,,,,,,,
80,PT05M47.00S,2026-03-14T22:22:55.5Z,1,REGULAR,turnover,lost ball,[],1642259,,,1610612764,15,8,2026-03-14T22:22:59Z,800000,False,,,0,,A. Sarr lost ball TURNOVER (1 TO),"[1642259, 1627759]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Brown,1627759.0
81,PT05M47.00S,2026-03-14T22:22:55.5Z,1,REGULAR,steal,,[],1627759,,,1610612738,15,8,2026-03-14T22:22:58Z,810000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
82,PT05M33.00S,2026-03-14T22:23:09.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630202,87.07293035479631,20.098039215686274,1610612738,15,8,2026-03-14T22:23:17Z,820000,False,-150.0,69.0,1,right,MISS P. Pritchard 16' step back Shot,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Left,16.47,Missed,,,,,,,,,,,,,,,,,,
83,PT05M30.00S,2026-03-14T22:23:12.7Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,15,8,2026-03-14T22:23:17Z,830000,False,,,0,,A. Sarr REBOUND (Off:0 Def:3),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,16-24 Left,,,82.0,3.0,3.0,0.0,,,,,,,,,,,,,,
