actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M54.00S,2026-01-27T01:13:53.5Z,1,REGULAR,2pt,Jump Shot,[],1630573,75.82128777923785,22.081801470588236,1610612738,0,0,2026-01-27T01:45:44Z,170000,False,-140.0,175.0,1,right,MISS S. Hauser 22' Jump Shot,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Mid-Range,16-24 Left Center,22.37,Missed,,,,,,,,,,,,,,,,,,
18,PT10M52.00S,2026-01-27T01:13:55.5Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,0,0,2026-01-27T01:14:02Z,180000,False,,,0,,D. Clingan REBOUND (Off:0 Def:1),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M42.00S,2026-01-27T01:14:05.5Z,1,REGULAR,3pt,Jump Shot,[],1631101,33.065045992115635,47.05882352941176,1610612757,0,0,2026-01-27T01:14:10Z,190000,False,15.0,258.0,1,left,MISS S. Sharpe 25' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,25.87,Missed,,,,,,,,,,,,,,,,,,
20,PT10M40.00S,2026-01-27T01:14:07.5Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,0,0,2026-01-27T01:14:10Z,200000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT10M22.00S,2026-01-27T01:14:26.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629674,86.81011826544021,47.549019607843135,1610612738,2,0,2026-01-27T01:14:33Z,210000,False,-12.0,71.0,1,right,N. Queta 7' floating Jump Shot (2 PTS) (J. Brown 1 AST),"[1629674, 1627759]",1610612738.0,BOS,floating,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,7.26,Made,,,,,2.0,J. Brown,1627759.0,1.0,,,,,,,,,,
23,PT10M07.00S,2026-01-27T01:14:42.6Z,1,REGULAR,turnover,out-of-bounds,[],1642270,,,1610612757,2,0,2026-01-27T01:14:50Z,230000,False,,,0,,D. Clingan lost ball out-of-bounds TURNOVER (1 TO),[1642270],1610612757.0,POR,lost ball,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202041.0,1.0,,,,,,,,
24,PT09M56.00S,2026-01-27T01:14:56.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,68.67608409986859,70.83333333333334,1610612738,2,0,2026-01-27T01:15:02Z,240000,False,104.0,242.0,1,right,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,26.34,Missed,,,,,,,,,,,,,,,,,,
25,PT09M52.00S,2026-01-27T01:15:00.9Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,2,0,2026-01-27T01:15:02Z,250000,False,,,0,,T. Camara REBOUND (Off:0 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M42.00S,2026-01-27T01:15:10.8Z,1,REGULAR,turnover,lost ball,[],1642270,,,1610612757,2,0,2026-01-27T01:15:16Z,260000,False,,,0,,D. Clingan lost ball TURNOVER (2 TO),"[1642270, 1627759]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,Brown,1627759.0,,,,,,
27,PT09M42.00S,2026-01-27T01:15:10.8Z,1,REGULAR,steal,,[],1627759,,,1610612738,2,0,2026-01-27T01:15:12Z,270000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
28,PT09M37.00S,2026-01-27T01:15:16.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628401,93.38042049934296,54.90196078431373,1610612738,4,0,2026-01-27T01:16:46Z,280000,False,25.0,10.0,1,right,D. White running Layup (2 PTS) (J. Brown 2 AST),"[1628401, 1627759]",1610612738.0,BOS,running,,,White,D. White,,,,,Restricted Area,0-8 Center,2.64,Made,,,,,2.0,J. Brown,1627759.0,2.0,,,,,,,,,,
30,PT09M19.00S,2026-01-27T01:15:33.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,9.280551905387648,62.745098039215684,1610612757,4,0,2026-01-27T01:52:29Z,300000,False,-64.0,35.0,1,left,MISS T. Camara 7' driving finger roll Layup,[1641739],1610612757.0,POR,driving finger roll,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,7.25,Missed,,,,,,,,,,,,,,,,,,
31,PT09M18.00S,2026-01-27T01:15:34.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612738,4,0,2026-01-27T01:15:39Z,310000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,30.0,,,,,,,,,,,,,,,,,
33,PT08M59.00S,2026-01-27T01:16:02.9Z,1,REGULAR,2pt,Jump Shot,[],1627759,79.58278580814718,40.68627450980392,1610612738,6,0,2026-01-27T01:16:11Z,330000,False,-47.0,139.0,1,right,J. Brown 14' pullup Jump Shot (2 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,8-16 Center,14.7,Made,,,,,2.0,,,,,,,,,,,,,
34,PT08M42.00S,2026-01-27T01:16:18.4Z,1,REGULAR,3pt,Jump Shot,[],1631101,31.882391590013142,30.637254901960787,1610612757,6,0,2026-01-27T01:16:25Z,340000,False,97.0,247.0,1,left,MISS S. Sharpe 26' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,26.55,Missed,,,,,,,,,,,,,,,,,,
35,PT08M40.00S,2026-01-27T01:16:20.4Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,6,0,2026-01-27T01:16:25Z,350000,False,,,0,,N. Queta REBOUND (Off:1 Def:1),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Right Center,,,34.0,2.0,1.0,1.0,,,,,,,,,,,,,,
37,PT08M21.00S,2026-01-27T01:16:50.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,87.46714848883047,59.068627450980394,1610612738,8,0,2026-01-27T01:16:55Z,370000,False,45.0,65.0,1,right,D. White 7' driving floating Jump Shot (4 PTS) (S. Hauser 1 AST),"[1628401, 1630573]",1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,7.95,Made,,,,,4.0,S. Hauser,1630573.0,1.0,,,,,,,,,,
39,PT08M06.00S,2026-01-27T01:17:06.1Z,1,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612757,8,0,2026-01-27T01:17:17Z,390000,False,,,0,,D. White shooting personal FOUL (1 PF) (Cissoko 2 FT),"[1628401, 1631321]",1610612738.0,BOS,shooting,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204058.0,,,,1.0,0.0,Cissoko,1631321.0,,
41,PT08M06.00S,2026-01-27T01:17:39.4Z,1,REGULAR,freethrow,1 of 2,[],1631321,,,1610612757,8,1,2026-01-27T01:17:39Z,410000,False,,,0,,S. Cissoko Free Throw 1 of 2 (1 PTS),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
42,PT08M06.00S,2026-01-27T01:17:40.0Z,1,REGULAR,substitution,out,[],1642270,,,1610612757,8,1,2026-01-27T01:17:43Z,420000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M06.00S,2026-01-27T01:17:40.0Z,1,REGULAR,substitution,in,[],1629057,,,1610612757,8,1,2026-01-27T01:17:43Z,430000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M06.00S,2026-01-27T01:18:09.1Z,1,REGULAR,freethrow,2 of 2,[],1631321,,,1610612757,8,2,2026-01-27T01:18:09Z,440000,False,,,0,,S. Cissoko Free Throw 2 of 2 (2 PTS),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
45,PT07M52.00S,2026-01-27T01:18:24.7Z,1,REGULAR,3pt,Jump Shot,[],1627759,66.83639947437582,36.27450980392157,1610612738,11,2,2026-01-27T01:18:31Z,450000,False,-69.0,259.0,1,right,J. Brown 26' 3PT pullup (5 PTS) (N. Queta 1 AST),"[1627759, 1629674]",1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,26.81,Made,,,,,5.0,N. Queta,1629674.0,1.0,,,,,,,,,,
47,PT07M35.00S,2026-01-27T01:18:41.8Z,1,REGULAR,3pt,Jump Shot,[],1631101,14.323258869908015,94.140625,1610612757,11,5,2026-01-27T01:18:47Z,470000,False,-221.0,82.0,1,left,S. Sharpe 3PT  (3 PTS) (J. Holiday 1 AST),"[1631101, 201950]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Left Corner 3,24+ Left,23.55,Made,,,,,3.0,J. Holiday,201950.0,1.0,,,,,,,,,,
49,PT07M27.00S,2026-01-27T01:18:51.9Z,1,REGULAR,foul,offensive,[],1629674,,,1610612738,11,5,2026-01-27T01:19:23Z,490000,False,,,0,,N. Queta offensive FOUL (1 PF),"[1629674, 1641739]",1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1628485.0,,,,1.0,0.0,Camara,1641739.0,,
51,PT07M27.00S,2026-01-27T01:18:51.9Z,1,REGULAR,turnover,offensive foul,[],1629674,,,1610612738,11,5,2026-01-27T01:18:51Z,510000,False,,,0,,N. Queta offensive foul TURNOVER (1 TO),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1628485.0,1.0,,,,,,,,
52,PT07M27.00S,2026-01-27T01:19:06.3Z,1,REGULAR,substitution,out,[],1629674,,,1610612757,11,5,2026-01-27T01:19:16Z,520000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M27.00S,2026-01-27T01:19:06.3Z,1,REGULAR,substitution,in,[],1642873,,,1610612757,11,5,2026-01-27T01:19:16Z,530000,False,,,0,,SUB in: A. Williams,[1642873],1610612738.0,BOS,,,,Williams,A. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M10.00S,2026-01-27T01:19:53.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201950,16.245072273324574,47.30392156862745,1610612757,11,5,2026-01-27T01:20:01Z,550000,False,13.0,100.0,1,left,MISS J. Holiday 10' turnaround Shot,[201950],1610612757.0,POR,turnaround,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,10.11,Missed,,,,,,,,,,,,,,,,,,
56,PT07M06.00S,2026-01-27T01:19:57.8Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,11,5,2026-01-27T01:20:01Z,560000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,,,
57,PT06M57.00S,2026-01-27T01:20:06.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,84.1819973718791,52.20588235294118,1610612738,13,5,2026-01-27T01:20:11Z,570000,False,11.0,96.0,1,right,D. White 9' driving floating Jump Shot (6 PTS) (P. Pritchard 1 AST),"[1628401, 1630202]",1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,9.68,Made,,,,,6.0,P. Pritchard,1630202.0,1.0,,,,,,,,,,
59,PT06M56.00S,2026-01-27T01:20:13.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,13,5,2026-01-27T01:20:13Z,590000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M56.00S,2026-01-27T01:22:45.2Z,1,REGULAR,substitution,out,[],1630573,,,1610612757,13,5,2026-01-27T01:22:59Z,600000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M56.00S,2026-01-27T01:22:45.2Z,1,REGULAR,substitution,out,[],201950,,,1610612757,13,5,2026-01-27T01:22:59Z,610000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M56.00S,2026-01-27T01:22:45.2Z,1,REGULAR,substitution,in,[],1642864,,,1610612757,13,5,2026-01-27T01:22:59Z,620000,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M56.00S,2026-01-27T01:22:45.2Z,1,REGULAR,substitution,in,[],1631126,,,1610612757,13,5,2026-01-27T01:22:59Z,630000,False,,,0,,SUB in: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M42.00S,2026-01-27T01:23:58.1Z,1,REGULAR,3pt,Jump Shot,[],1631126,24.129434954007884,13.970588235294118,1610612757,13,5,2026-01-27T01:24:05Z,640000,False,180.0,174.0,1,left,MISS C. Love 25' 3PT,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,Above the Break 3,24+ Right Center,25.06,Missed,,,,,,,,,,,,,,,,,,
65,PT06M37.00S,2026-01-27T01:24:03.1Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,13,5,2026-01-27T01:24:59Z,650000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,64.0,2.0,2.0,0.0,,,,,,,,,,,,,,
66,PT06M23.00S,2026-01-27T01:24:16.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642864,93.51182654402102,57.59803921568627,1610612738,15,5,2026-01-27T01:24:21Z,660000,False,38.0,8.0,1,right,H. González cutting Layup (2 PTS) (A. Williams 1 AST),"[1642864, 1642873]",1610612738.0,BOS,cutting,,,González,H. González,,,,,Restricted Area,0-8 Center,3.89,Made,,,,,2.0,A. Williams,1642873.0,1.0,,,,,,,,,,
79,PT06M14.00S,2026-01-27T01:25:12.1Z,1,REGULAR,substitution,out,[],1631321,,,1610612757,15,5,2026-01-27T01:25:47Z,675000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M14.00S,2026-01-27T01:25:12.1Z,1,REGULAR,substitution,in,[],203924,,,1610612757,15,5,2026-01-27T01:25:47Z,677500,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M14.00S,2026-01-27T01:25:12.1Z,1,REGULAR,jumpball,recovered,[],1642864,,,1610612757,15,5,2026-01-27T01:31:43Z,680000,False,,,0,,Jump Ball J. Brown vs. S. Sharpe: Tip to H. González,"[1642864, 1627759, 1631101]",1610612738.0,BOS,heldball,H. González,1642864.0,González,H. González,Brown,1627759.0,Sharpe,1631101.0,,,,,,,,,,,,,,,,,,,,,,
71,PT06M12.00S,2026-01-27T01:25:12.1Z,1,REGULAR,turnover,lost ball,[],1631101,,,1610612757,15,5,2026-01-27T01:25:12Z,710000,False,,,0,,S. Sharpe lost ball TURNOVER (1 TO),"[1631101, 1627759]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,1.0,Brown,1627759.0,,,,,,
72,PT06M12.00S,2026-01-27T01:25:12.1Z,1,REGULAR,steal,,[],1627759,,,1610612738,15,5,2026-01-27T01:25:12Z,720000,False,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M55.00S,2026-01-27T01:25:27.5Z,1,REGULAR,turnover,bad pass,[],1628401,,,1610612738,15,5,2026-01-27T01:25:31Z,730000,False,,,0,,D. White bad pass TURNOVER (1 TO),"[1628401, 1631101]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,Sharpe,1631101.0,,,,,,
76,PT05M55.00S,2026-01-27T01:25:27.5Z,1,REGULAR,steal,,[],1631101,,,1610612757,15,5,2026-01-27T01:25:29Z,740000,False,,,0,,S. Sharpe STEAL (1 STL),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
77,PT05M43.00S,2026-01-27T01:25:39.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641739,32.802233902759525,34.55882352941176,1610612757,15,5,2026-01-27T01:25:52Z,750000,False,77.0,256.0,1,left,MISS T. Camara 26' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,26.72,Missed,,,,,,,,,,,,,,,,,,
78,PT05M41.00S,2026-01-27T01:25:42.7Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,15,5,2026-01-27T01:25:42Z,760000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,77.0,2.0,2.0,0.0,,,,,,,,,,,,,,
81,PT05M36.00S,2026-01-27T01:25:47.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642864,92.46057818659659,94.11764705882352,1610612738,15,5,2026-01-27T01:53:07Z,770000,False,221.0,18.0,1,right,MISS H. González running 3PT,[1642864],1610612738.0,BOS,running,,,González,H. González,,,,,Right Corner 3,24+ Right,22.14,Missed,,,,,,,,,,,,,,,,,,
82,PT05M33.00S,2026-01-27T01:25:50.5Z,1,REGULAR,rebound,defensive,[],1631101,,,1610612757,15,5,2026-01-27T01:25:55Z,780000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:2),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Right Corner 3,24+ Right,,,81.0,3.0,2.0,1.0,,,,,,,,,,,,,,
83,PT05M26.00S,2026-01-27T01:25:57.2Z,1,REGULAR,turnover,bad pass,[],1631101,,,1610612757,15,5,2026-01-27T01:26:01Z,790000,False,,,0,,S. Sharpe bad pass TURNOVER (2 TO),"[1631101, 1628401]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,2.0,White,1628401.0,,,,,,
84,PT05M26.00S,2026-01-27T01:25:57.2Z,1,REGULAR,steal,,[],1628401,,,1610612738,15,5,2026-01-27T02:44:16Z,800000,False,,,0,,D. White STEAL (1 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
85,PT05M21.00S,2026-01-27T01:26:02.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,94.03745072273325,50.245098039215684,1610612738,17,5,2026-01-27T01:26:09Z,810000,False,1.0,4.0,1,right,J. Brown running Layup (7 PTS) (D. White 1 AST),"[1627759, 1628401]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,0.37,Made,,,,,7.0,D. White,1628401.0,1.0,,,,,,,,,,
87,PT05M11.00S,2026-01-27T01:26:12.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631126,15.982260183968464,37.5,1610612757,17,5,2026-01-27T01:53:39Z,830000,False,62.0,98.0,1,left,MISS C. Love 11' driving floating Shot,[1631126],1610612757.0,POR,driving floating,,,Love,C. Love,,,,,In The Paint (Non-RA),8-16 Right,11.6,Missed,,,,,,,,,,,,,,,,,,
88,PT05M09.00S,2026-01-27T01:26:17.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,17,5,2026-01-27T01:26:17Z,840000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,87.0,,,,,,,,,,,,,,,,,
90,PT05M06.00S,2026-01-27T01:26:33.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1641739,9.017739816031538,64.95098039215686,1610612757,17,7,2026-01-27T02:14:15Z,860000,False,-75.0,32.0,1,left,T. Camara 8' turnaround Hook (2 PTS) (C. Love 1 AST),"[1641739, 1631126]",1610612757.0,POR,turnaround,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Left,8.15,Made,,,,,2.0,C. Love,1631126.0,1.0,,,,,,,,,,
