actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-02-01T20:43:31.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-01T20:43:31Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2026-02-01T20:43:33.6Z,1,REGULAR,jumpball,recovered,[],1628398,,,1610612749,0,0,2026-02-01T20:43:33Z,40000,False,,,0,,Jump Ball M. Turner vs. N. Queta: Tip to K. Kuzma,"[1628398, 1626167, 1629674]",1610612749.0,MIL,startperiod,K. Kuzma,1628398.0,Kuzma,K. Kuzma,Turner,1626167.0,Queta,1629674.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2026-02-01T20:43:48.5Z,1,REGULAR,turnover,lost ball,[],1626171,,,1610612749,0,0,2026-02-01T20:43:56Z,70000,False,,,0,,B. Portis lost ball TURNOVER (1 TO),"[1626171, 1627759]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left Center,1.0,Brown,1627759.0,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2026-02-01T20:43:48.5Z,1,REGULAR,steal,,[],1627759,,,1610612738,0,0,2026-02-01T20:43:51Z,80000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
9,PT11M32.00S,2026-02-01T20:43:58.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627759,77.7431011826544,95.09803921568627,1610612738,0,0,2026-02-01T20:44:05Z,90000,False,225.0,157.0,1,right,MISS J. Brown 27' step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,27.46,Missed,,,,,,,,,,,,,,,
10,PT11M28.00S,2026-02-01T20:44:02.3Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612749,0,0,2026-02-01T20:46:52Z,100000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,
11,PT11M21.00S,2026-02-01T20:44:08.9Z,1,REGULAR,2pt,Jump Shot,[],1631157,20.71287779237845,47.30392156862745,1610612749,0,2,2026-02-01T20:44:16Z,110000,False,13.0,142.0,1,left,R. Rollins 14' pullup Jump Shot (2 PTS),[1631157],1610612749.0,MIL,pullup,,,Rollins,R. Rollins,,,,,Mid-Range,8-16 Center,,,,14.28,Made,,,,,2.0,,,,,,,,,,
12,PT11M06.00S,2026-02-01T20:44:24.4Z,1,REGULAR,3pt,Jump Shot,[],1630202,70.12155059132719,74.50980392156863,1610612738,0,2,2026-02-01T20:44:29Z,120000,False,123.0,228.0,1,right,MISS P. Pritchard 25' pullup 3PT,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,25.92,Missed,,,,,,,,,,,,,,,
13,PT11M03.00S,2026-02-01T20:44:27.4Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,0,2,2026-02-01T20:44:29Z,130000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,,
14,PT10M47.00S,2026-02-01T20:44:42.9Z,1,REGULAR,3pt,Jump Shot,[],1628398,26.231931668856767,86.76470588235294,1610612749,0,5,2026-02-01T20:44:47Z,140000,False,-184.0,194.0,1,left,K. Kuzma 26' 3PT  (3 PTS) (M. Turner 1 AST),"[1628398, 1626167]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,26.73,Made,,,,,3.0,M. Turner,1626167.0,1.0,,,,,,,
16,PT10M29.00S,2026-02-01T20:45:06.9Z,1,REGULAR,turnover,out-of-bounds,[],1629674,,,1610612738,0,5,2026-02-01T20:45:14Z,160000,False,,,0,,N. Queta lost ball out-of-bounds TURNOVER (1 TO),[1629674],1610612738.0,BOS,lost ball,,,Queta,N. Queta,,,,,Mid-Range,0-8 Center,1.0,,,,,,,,,,,,,1148.0,,,,,,
17,PT10M20.00S,2026-02-01T20:45:17.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631157,20.581471747700395,70.58823529411765,1610612749,0,7,2026-02-01T20:45:23Z,170000,False,-103.0,141.0,1,left,R. Rollins 17' step back Jump Shot (4 PTS),[1631157],1610612749.0,MIL,step back,,,Rollins,R. Rollins,,,,,Mid-Range,16-24 Left Center,,,,17.46,Made,,,,,4.0,,,,,,,,,,
18,PT10M08.00S,2026-02-01T20:45:30.8Z,1,REGULAR,foul,personal,[],1631260,,,1610612738,0,7,2026-02-01T20:45:38Z,180000,False,,,0,,A. Green personal FOUL (1 PF),"[1631260, 1628401]",1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,201246.0,1.0,0.0,White,1628401.0,,
20,PT10M01.00S,2026-02-01T20:45:55.1Z,1,REGULAR,3pt,Jump Shot,[],1630202,64.47109067017082,19.362745098039216,1610612738,0,7,2026-02-01T20:46:00Z,200000,False,-153.0,281.0,1,right,MISS P. Pritchard 32' pullup 3PT,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,32.05,Missed,,,,,,,,,,,,,,,
21,PT09M58.00S,2026-02-01T20:45:58.1Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612749,0,7,2026-02-01T20:46:00Z,210000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,
22,PT09M49.00S,2026-02-01T20:46:08.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,13.87976346911958,39.46078431372549,1610612749,0,9,2026-02-01T20:46:13Z,220000,False,53.0,78.0,1,left,B. Portis 9' turnaround Hook (2 PTS),[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Right,,,,9.41,Made,,,,,2.0,,,,,,,,,,
23,PT09M48.00S,2026-02-01T20:46:16.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,0,9,2026-02-01T20:46:16Z,230000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,PT09M34.00S,2026-02-01T20:49:56.5Z,1,REGULAR,2pt,Jump Shot,[],1628401,76.5604467805519,68.13725490196079,1610612738,0,9,2026-02-01T20:50:01Z,240000,False,91.0,168.0,1,right,MISS D. White 19' pullup Shot,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Mid-Range,16-24 Right Center,,,,19.07,Missed,,,,,,,,,,,,,,,
25,PT09M32.00S,2026-02-01T20:49:58.5Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612749,0,9,2026-02-01T20:50:01Z,250000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Right Center,,,,,,24.0,2.0,2.0,0.0,,,,,,,,,,,
26,PT09M20.00S,2026-02-01T20:50:11.5Z,1,REGULAR,3pt,Jump Shot,[],1631157,7.046649145860711,1.715686274509804,1610612749,0,12,2026-02-01T20:50:15Z,260000,False,241.0,14.0,1,left,R. Rollins 24' 3PT  (7 PTS) (B. Portis 1 AST),"[1631157, 1626171]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Right Corner 3,24+ Right,,,,24.18,Made,,,,,7.0,B. Portis,1626171.0,1.0,,,,,,,
28,PT08M53.00S,2026-02-01T20:50:37.5Z,1,REGULAR,3pt,Jump Shot,[],1627759,93.64323258869908,94.11764705882352,1610612738,3,12,2026-02-01T20:50:41Z,280000,False,221.0,7.0,1,right,J. Brown 3PT  (3 PTS) (P. Pritchard 1 AST),"[1627759, 1630202]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,,,,22.07,Made,,,,,3.0,P. Pritchard,1630202.0,1.0,,,,,,,
30,PT08M48.00S,2026-02-01T20:50:46.0Z,1,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612749,3,12,2026-02-01T20:50:57Z,300000,False,,,0,,D. White shooting personal FOUL (1 PF) (Kuzma 2 FT),"[1628401, 1628398]",1610612738.0,BOS,shooting,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,201246.0,1.0,0.0,Kuzma,1628398.0,,
32,PT08M48.00S,2026-02-01T20:51:10.7Z,1,REGULAR,freethrow,1 of 2,[],1628398,,,1610612749,3,13,2026-02-01T20:51:33Z,320000,False,,,0,,K. Kuzma Free Throw 1 of 2 (4 PTS),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
33,PT08M48.00S,2026-02-01T20:51:10.7Z,1,REGULAR,freethrow,2 of 2,[],1628398,,,1610612749,3,13,2026-02-01T20:51:33Z,330000,False,,,0,,MISS K. Kuzma Free Throw 2 of 2,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
34,PT08M48.00S,2026-02-01T20:51:10.7Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,3,13,2026-02-01T20:51:33Z,340000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,,
35,PT08M30.00S,2026-02-01T20:51:45.0Z,1,REGULAR,3pt,Jump Shot,[],1630573,66.44218134034165,26.96078431372549,1610612738,3,13,2026-02-01T20:53:09Z,350000,False,-115.0,263.0,1,right,MISS S. Hauser 28' pullup 3PT,[1630573],1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,28.7,Missed,,,,,,,,,,,,,,,
36,PT08M27.00S,2026-02-01T20:51:48.0Z,1,REGULAR,rebound,defensive,[],1631260,,,1610612749,3,13,2026-02-01T20:51:50Z,360000,False,,,0,,A. Green REBOUND (Off:0 Def:1),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,,
37,PT08M20.00S,2026-02-01T20:51:54.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631260,21.23850197109067,92.8921568627451,1610612749,3,13,2026-02-01T20:54:07Z,370000,False,-214.0,147.0,1,left,MISS A. Green 26' running 3PT,[1631260],1610612749.0,MIL,running,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,,,,26.01,Missed,,,,,,,,,,,,,,,
38,PT08M18.00S,2026-02-01T20:51:56.2Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,3,13,2026-02-01T20:51:58Z,380000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,37.0,1.0,1.0,0.0,,,,,,,,,,,
39,PT08M12.00S,2026-02-01T20:52:02.9Z,1,REGULAR,3pt,Jump Shot,[],1628401,67.49342969776609,26.47058823529412,1610612738,6,13,2026-02-01T20:52:15Z,390000,False,-118.0,253.0,1,right,D. White 27' 3PT pullup (3 PTS),[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,27.91,Made,,,,,3.0,,,,,,,,,,
41,PT07M57.00S,2026-02-01T20:52:17.8Z,1,REGULAR,3pt,Jump Shot,[],1626167,29.517082785808146,80.88235294117648,1610612749,6,16,2026-02-01T20:52:23Z,410000,False,-154.0,225.0,1,left,M. Turner 27' 3PT pullup (3 PTS) (R. Rollins 1 AST),"[1626167, 1631157]",1610612749.0,MIL,pullup,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,,27.29,Made,,,,,3.0,R. Rollins,1631157.0,1.0,,,,,,,
42,PT07M47.00S,2026-02-01T20:52:27.2Z,1,REGULAR,3pt,Jump Shot,[],1630202,71.43561103810775,83.82352941176471,1610612738,6,16,2026-02-01T20:55:28Z,420000,False,169.0,216.0,1,right,MISS P. Pritchard 27' pullup 3PT,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,27.43,Missed,,,,,,,,,,,,,,,
43,PT07M42.00S,2026-02-01T20:52:32.9Z,1,REGULAR,rebound,offensive,[],1627759,,,1610612738,6,16,2026-02-01T20:52:32Z,430000,False,,,0,,J. Brown REBOUND (Off:1 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,42.0,2.0,1.0,1.0,,,,,,,,,,,
44,PT07M31.00S,2026-02-01T20:52:44.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629674,92.9862023653088,46.568627450980394,1610612738,8,16,2026-02-01T20:52:48Z,440000,False,-17.0,13.0,1,right,N. Queta driving DUNK (2 PTS) (D. White 1 AST),"[1629674, 1628401]",1610612738.0,BOS,driving,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,2.18,Made,,,,,2.0,D. White,1628401.0,1.0,,,,,,,
46,PT07M11.00S,2026-02-01T20:53:03.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,11.908672798948752,41.911764705882355,1610612749,8,16,2026-02-01T20:53:08Z,450000,False,40.0,59.0,1,left,MISS K. Kuzma 7' driving Hook,[1628398],1610612749.0,MIL,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,7.18,Missed,,,,,,,,,,,,,,,
47,PT07M09.00S,2026-02-01T20:53:05.4Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,8,16,2026-02-01T20:53:05Z,460000,False,,,0,,B. Portis REBOUND (Off:1 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,46.0,2.0,1.0,1.0,,,,,,,,,,,
48,PT07M01.00S,2026-02-01T20:53:14.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631157,6.258212877792378,51.470588235294116,1610612749,8,18,2026-02-01T20:53:21Z,470000,False,-7.0,6.0,1,left,R. Rollins driving DUNK (9 PTS),[1631157],1610612749.0,MIL,driving,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,,,,0.97,Made,,,,,9.0,,,,,,,,,,
49,PT06M41.00S,2026-02-01T20:53:33.8Z,1,REGULAR,3pt,Jump Shot,[],1628401,70.64717477003943,15.441176470588236,1610612738,11,18,2026-02-01T20:53:38Z,480000,False,-173.0,223.0,1,right,D. White 28' 3PT  (6 PTS) (S. Hauser 1 AST),"[1628401, 1630573]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,28.24,Made,,,,,6.0,S. Hauser,1630573.0,1.0,,,,,,,
51,PT06M28.00S,2026-02-01T20:53:46.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631157,9.017739816031538,61.76470588235294,1610612749,11,18,2026-02-01T20:53:50Z,500000,False,-59.0,32.0,1,left,MISS R. Rollins 6' driving Layup,[1631157],1610612749.0,MIL,driving,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,,,,6.71,Missed,,,,,,,,,,,,,,,
