actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
17,PT10M25.00S,2021-11-30T01:12:34.3Z,1,REGULAR,3pt,Jump Shot,[],1626174,69.59592641261499,72.30392156862744,1610612745,5,0,2021-11-30T01:12:40Z,170000,112.0,233.0,1,right,MISS C. Wood 25' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,25.86,Missed,,,,,,,,,,,,,,,,,,,
18,PT10M20.00S,2021-11-30T01:12:39.3Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,5,0,2021-11-30T01:12:40Z,180000,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,
19,PT10M15.00S,2021-11-30T01:12:43.9Z,1,REGULAR,3pt,Jump Shot,[],1630581,28.991458607095925,74.01960784313727,1610612760,5,0,2021-11-30T01:13:25Z,190000,-120.0,220.0,1,left,MISS J. Giddey 25' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,25.06,Missed,,,,,,,,,,,,,,,,,,,
20,PT10M12.00S,2021-11-30T01:12:46.9Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612745,5,0,2021-11-30T01:12:56Z,200000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:1),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,
21,PT10M02.00S,2021-11-30T01:12:56.9Z,1,REGULAR,3pt,Jump Shot,[],201569,69.33311432325887,71.07843137254902,1610612745,5,0,2021-11-30T01:13:01Z,210000,105.0,236.0,1,right,MISS E. Gordon 25' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,,
22,PT10M00.00S,2021-11-30T01:12:58.9Z,1,REGULAR,rebound,defensive,[],1630526,,,1610612760,5,0,2021-11-30T01:13:01Z,220000,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:1),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,21.0,2.0,1.0,1.0,,,,,,,,,,,
23,PT09M48.00S,2021-11-30T01:13:11.5Z,1,REGULAR,3pt,Jump Shot,[],1629652,31.35676741130092,39.705882352941174,1610612760,5,3,2021-11-30T01:13:20Z,230000,51.0,242.0,1,left,L. Dort 24' 3PT pullup (3 PTS) (D. Bazley 1 AST),"[1629652, 1629647]",1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,24.77,Made,3.0,D. Bazley,1629647.0,1.0,,,,,,,,,,,,,,,
25,PT09M30.00S,2021-11-30T01:13:28.8Z,1,REGULAR,3pt,Jump Shot,[],1629645,65.39093298291722,46.568627450980394,1610612745,5,3,2021-11-30T01:13:33Z,250000,-17.0,273.0,1,right,MISS K. Porter Jr. 27' 3PT,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,27.33,Missed,,,,,,,,,,,,,,,,,,,
26,PT09M27.00S,2021-11-30T01:13:31.8Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,5,3,2021-11-30T01:13:33Z,260000,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,25.0,2.0,2.0,0.0,,,,,,,,,,,
27,PT09M16.00S,2021-11-30T01:13:45.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,5,3,2021-11-30T01:13:45Z,270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,PT09M08.00S,2021-11-30T01:14:08.4Z,1,REGULAR,foul,personal,['2freethrow'],1629645,,,1610612760,5,3,2021-11-30T01:14:27Z,280000,,,0,,K. Porter Jr. shooting personal FOUL (1 PF) (Bazley 2 FT),"[1629645, 1629647]",1610612745.0,HOU,shooting,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,203591.0,1.0,0.0,Bazley,1629647.0,,,,,,
30,PT09M08.00S,2021-11-30T01:14:33.7Z,1,REGULAR,freethrow,1 of 2,[],1629647,,,1610612760,5,4,2021-11-30T01:14:33Z,300000,,,0,,D. Bazley Free Throw 1 of 2 (1 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
31,PT09M08.00S,2021-11-30T01:14:45.0Z,1,REGULAR,freethrow,2 of 2,[],1629647,,,1610612760,5,5,2021-11-30T01:14:45Z,310000,,,0,,D. Bazley Free Throw 2 of 2 (2 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
32,PT08M56.00S,2021-11-30T01:15:01.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201569,94.43166885676742,51.470588235294116,1610612745,7,5,2021-11-30T01:15:06Z,320000,7.0,0.0,1,right,E. Gordon driving Layup (2 PTS),[201569],1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,0.74,Made,2.0,,,,,,,,,,,,,,,,,,
33,PT08M46.00S,2021-11-30T01:15:12.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,7.046649145860711,51.470588235294116,1610612760,7,7,2021-11-30T01:15:17Z,330000,-7.0,14.0,1,left,S. Gilgeous-Alexander driving finger roll Layup (2 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1.56,Made,2.0,,,,,,,,,,,,,,,,,,
34,PT08M30.00S,2021-11-30T01:15:28.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,93.9060446780552,51.9607843137255,1610612745,9,7,2021-11-30T01:15:34Z,340000,10.0,5.0,1,right,C. Wood alley-oop DUNK (7 PTS) (K. Porter Jr. 2 AST),"[1626174, 1629645]",1610612745.0,HOU,alley-oop,,,Wood,C. Wood,,,,,1.09,Made,7.0,K. Porter Jr.,1629645.0,2.0,,,,,,,,,,,,,,,
36,PT08M23.00S,2021-11-30T01:15:40.4Z,1,REGULAR,foul,personal,[],1629726,,,1610612760,9,7,2021-11-30T01:15:49Z,360000,,,0,,G. Mathews personal FOUL (1 PF),"[1629726, 1629647]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,203591.0,1.0,0.0,Bazley,1629647.0,,,,,,
38,PT08M23.00S,2021-11-30T01:15:46.1Z,1,REGULAR,foul,technical,['1freethrow'],1629726,,,1610612760,9,7,2021-11-30T01:16:01Z,380000,,,0,,G. Mathews technical FOUL (1 Tech),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,203591.0,1.0,1.0,,,,,,,,
39,PT08M23.00S,2021-11-30T01:16:07.6Z,1,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,9,7,2021-11-30T01:16:07Z,390000,,,0,,MISS S. Gilgeous-Alexander technical Free Throw 1 of 1,[1628983],1610612760.0,OKC,technical,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Missed,,,,,,,,,,,,,,,,,,,
40,PT08M23.00S,2021-11-30T01:16:07.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,9,7,2021-11-30T01:16:07Z,400000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,
41,PT08M10.00S,2021-11-30T01:16:36.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.521024967148489,52.69607843137255,1610612760,9,9,2021-11-30T01:16:41Z,410000,-13.0,9.0,1,left,S. Gilgeous-Alexander driving Layup (4 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1.61,Made,4.0,,,,,,,,,,,,,,,,,,
42,PT07M56.00S,2021-11-30T01:16:48.8Z,1,REGULAR,3pt,Jump Shot,[],1629645,66.96780551905388,47.05882352941176,1610612745,9,9,2021-11-30T01:16:57Z,420000,-15.0,258.0,1,right,MISS K. Porter Jr. 25' step back 3PT,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,25.84,Missed,,,,,,,,,,,,,,,,,,,
43,PT07M54.00S,2021-11-30T01:16:52.4Z,1,REGULAR,rebound,offensive,[],1630256,,,1610612745,9,9,2021-11-30T01:16:52Z,430000,,,0,,J. Tate REBOUND (Off:1 Def:0),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,42.0,1.0,0.0,1.0,,,,,,,,,,,
63,PT07M54.00S,2021-11-30T01:16:53.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630256,88.91261498028909,36.76470588235294,1610612745,9,9,2021-11-30T01:21:19Z,435000,-66.0,52.0,1,right,MISS J. Tate 8' driving Layup - blocked,"[1630256, 1630581]",1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,8.4,Missed,,,,,,,,,,,,,,Giddey,1630581.0,,,,
64,PT07M54.00S,2021-11-30T01:16:53.0Z,1,REGULAR,block,,[],1630581,,,1610612745,9,9,2021-11-30T01:21:19Z,437500,,,0,,J. Giddey BLOCK (1 BLK),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M53.00S,2021-11-30T01:16:54.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,9,9,2021-11-30T01:21:19Z,438750,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,
44,PT07M53.00S,2021-11-30T01:16:57.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,9,9,2021-11-30T01:16:57Z,440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT07M50.00S,2021-11-30T01:17:12.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630256,93.51182654402102,43.627450980392155,1610612745,11,9,2021-11-30T01:21:19Z,450000,-32.0,8.0,1,right,J. Tate turnaround Hook (2 PTS) (K. Porter Jr. 3 AST),"[1630256, 1629645]",1610612745.0,HOU,turnaround,,,Tate,J. Tate,,,,,3.3,Made,2.0,K. Porter Jr.,1629645.0,3.0,,,,,,,,,,,,,,,
47,PT07M50.00S,2021-11-30T01:17:15.1Z,1,REGULAR,foul,personal,['1freethrow'],1630581,,,1610612745,11,9,2021-11-30T01:17:27Z,470000,,,0,,J. Giddey shooting personal FOUL (1 PF) (Tate 1 FT),"[1630581, 1630256]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,,,,,,,,,,,203591.0,1.0,0.0,Tate,1630256.0,,,,,,
49,PT07M50.00S,2021-11-30T01:17:34.6Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1630256,,,1610612745,12,9,2021-11-30T01:21:19Z,490000,,,0,,J. Tate Free Throw 1 of 1 (3 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
50,PT07M37.00S,2021-11-30T01:17:48.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,10.988830486202366,34.31372549019608,1610612760,12,11,2021-11-30T01:18:00Z,500000,78.0,51.0,1,left,S. Gilgeous-Alexander 9' fadeaway bank Jump Shot (6 PTS),[1628983],1610612760.0,OKC,fadeaway bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,9.34,Made,6.0,,,,,,,,,,,,,,,,,,
51,PT07M29.00S,2021-11-30T01:17:57.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630256,92.19776609724047,52.20588235294118,1610612745,14,11,2021-11-30T01:18:14Z,510000,11.0,21.0,1,right,J. Tate driving floating Jump Shot (5 PTS),[1630256],1610612745.0,HOU,driving floating,,,Tate,J. Tate,,,,,2.35,Made,5.0,,,,,,,,,,,,,,,,,,
52,PT07M27.00S,2021-11-30T01:18:09.5Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612760,14,11,2021-11-30T01:18:18Z,520000,,,0,,TEAM delay-of-game VIOLATION,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,101284.0,,,,,,,,,,
53,PT07M17.00S,2021-11-30T01:18:19.8Z,1,REGULAR,turnover,lost ball,[],1628983,,,1610612760,14,11,2021-11-30T01:18:29Z,530000,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (1 TO),"[1628983, 1629645]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,1.0,Porter Jr.,1629645.0,
54,PT07M17.00S,2021-11-30T01:18:19.8Z,1,REGULAR,steal,,[],1629645,,,1610612745,14,11,2021-11-30T01:18:22Z,540000,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M04.00S,2021-11-30T01:18:32.7Z,1,REGULAR,turnover,bad pass,[],1626174,,,1610612745,14,11,2021-11-30T01:18:37Z,550000,,,0,,C. Wood bad pass TURNOVER (1 TO),"[1626174, 1629652]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,1.0,Dort,1629652.0,
56,PT07M04.00S,2021-11-30T01:18:32.7Z,1,REGULAR,steal,,[],1629652,,,1610612760,14,11,2021-11-30T01:18:35Z,560000,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M59.00S,2021-11-30T01:18:37.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630581,10.5946123521682,50.0,1610612760,14,11,2021-11-30T01:19:03Z,570000,0.0,47.0,1,left,MISS J. Giddey Jump Shot - blocked,"[1630581, 201569]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,4.71,Missed,,,,,,,,,,,,,,Gordon,201569.0,,,,
58,PT06M59.00S,2021-11-30T01:18:37.4Z,1,REGULAR,block,,[],201569,,,1610612760,14,11,2021-11-30T01:18:39Z,580000,,,0,,E. Gordon BLOCK (1 BLK),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M57.00S,2021-11-30T01:18:39.4Z,1,REGULAR,rebound,defensive,[],1630256,,,1610612745,14,11,2021-11-30T01:19:03Z,590000,,,0,,J. Tate REBOUND (Off:1 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,57.0,2.0,1.0,1.0,,,,,,,,,,,
60,PT06M56.00S,2021-11-30T01:18:49.9Z,1,REGULAR,foul,personal,[],1629652,,,1610612745,14,11,2021-11-30T01:18:53Z,600000,,,0,,L. Dort personal FOUL (1 PF),"[1629652, 1626174]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,101284.0,1.0,0.0,Wood,1626174.0,,,,,,
62,PT06M56.00S,2021-11-30T01:19:02.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,14,11,2021-11-30T01:19:02Z,620000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M47.00S,2021-11-30T01:22:02.0Z,1,REGULAR,2pt,Jump Shot,[],1626174,91.5407358738502,86.27450980392157,1610612745,14,11,2021-11-30T01:22:11Z,630000,181.0,27.0,1,right,MISS C. Wood 18' step back Shot,[1626174],1610612745.0,HOU,step back,,,Wood,C. Wood,,,,,18.34,Missed,,,,,,,,,,,,,,,,,,,
67,PT06M42.00S,2021-11-30T01:22:07.0Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,14,11,2021-11-30T01:22:11Z,640000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,66.0,1.0,1.0,0.0,,,,,,,,,,,
68,PT06M33.00S,2021-11-30T01:22:18.3Z,1,REGULAR,turnover,traveling,[],1630581,,,1610612760,14,11,2021-11-30T01:22:27Z,650000,,,0,,J. Giddey traveling TURNOVER (1 TO),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,101284.0,,,,,,,1.0,,,
69,PT06M21.00S,2021-11-30T01:22:41.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629726,71.04139290407359,17.15686274509804,1610612745,17,11,2021-11-30T01:22:45Z,660000,-164.0,220.0,1,right,G. Mathews 27' 3PT  (3 PTS) (K. Porter Jr. 4 AST),"[1629726, 1629645]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,27.43,Made,3.0,K. Porter Jr.,1629645.0,4.0,,,,,,,,,,,,,,,
71,PT06M00.00S,2021-11-30T01:23:01.4Z,1,REGULAR,3pt,Jump Shot,[],1629647,6.1268068331143235,4.166666666666666,1610612760,17,11,2021-11-30T01:23:09Z,680000,229.0,5.0,1,left,MISS D. Bazley 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,22.93,Missed,,,,,,,,,,,,,,,,,,,
72,PT06M00.00S,2021-11-30T01:23:01.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,17,11,2021-11-30T01:23:09Z,690000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,
73,PT06M00.00S,2021-11-30T01:23:09.0Z,1,REGULAR,foul,personal,[],1629645,,,1610612760,17,11,2021-11-30T01:23:18Z,700000,,,0,,K. Porter Jr. loose ball personal FOUL (2 PF),"[1629645, 1630526]",1610612745.0,HOU,loose ball,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,101284.0,2.0,0.0,Robinson-Earl,1630526.0,,,,,,
75,PT06M00.00S,2021-11-30T01:23:17.5Z,1,REGULAR,substitution,out,[],1630256,,,1610612760,17,11,2021-11-30T01:23:23Z,720000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M00.00S,2021-11-30T01:23:17.5Z,1,REGULAR,substitution,out,[],201569,,,1610612760,17,11,2021-11-30T01:23:23Z,730000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M00.00S,2021-11-30T01:23:17.5Z,1,REGULAR,substitution,in,[],1627863,,,1610612760,17,11,2021-11-30T01:23:23Z,740000,,,0,,SUB in: D. House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M00.00S,2021-11-30T01:23:17.5Z,1,REGULAR,substitution,in,[],1629717,,,1610612760,17,11,2021-11-30T01:23:23Z,750000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M54.00S,2021-11-30T01:23:40.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630581,8.360709592641262,45.588235294117645,1610612760,17,11,2021-11-30T01:23:45Z,760000,22.0,26.0,1,left,MISS J. Giddey driving Layup - blocked,"[1630581, 1626174]",1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,3.42,Missed,,,,,,,,,,,,,,Wood,1626174.0,,,,
80,PT05M54.00S,2021-11-30T01:23:40.0Z,1,REGULAR,block,,[],1626174,,,1610612760,17,11,2021-11-30T01:23:42Z,770000,,,0,,C. Wood BLOCK (1 BLK),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M51.00S,2021-11-30T01:23:43.0Z,1,REGULAR,rebound,defensive,[],1627863,,,1610612745,17,11,2021-11-30T01:23:45Z,780000,,,0,,D. House Jr. REBOUND (Off:0 Def:1),[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,79.0,1.0,1.0,0.0,,,,,,,,,,,
82,PT05M46.00S,2021-11-30T01:23:47.7Z,1,REGULAR,2pt,Jump Shot,[],1627863,78.79434954007884,25.0,1610612745,17,11,2021-11-30T01:24:01Z,790000,-125.0,147.0,1,right,MISS D. House Jr. 19' pullup Shot,[1627863],1610612745.0,HOU,pullup,,,House Jr.,D. House Jr.,,,,,19.28,Missed,,,,,,,,,,,,,,,,,,,
83,PT05M43.00S,2021-11-30T01:23:50.7Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,17,11,2021-11-30T01:24:01Z,800000,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,82.0,1.0,1.0,0.0,,,,,,,,,,,
84,PT05M37.00S,2021-11-30T01:23:56.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629652,6.521024967148489,51.71568627450981,1610612760,17,13,2021-11-30T01:24:11Z,810000,-9.0,9.0,1,left,L. Dort cutting DUNK (5 PTS) (J. Giddey 1 AST),"[1629652, 1630581]",1610612760.0,OKC,cutting,,,Dort,L. Dort,,,,,1.23,Made,5.0,J. Giddey,1630581.0,1.0,,,,,,,,,,,,,,,
86,PT05M19.00S,2021-11-30T01:24:13.7Z,1,REGULAR,3pt,Jump Shot,[],1629726,68.41327201051249,17.892156862745097,1610612745,17,13,2021-11-30T01:24:18Z,830000,-161.0,244.0,1,right,MISS G. Mathews 29' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,29.24,Missed,,,,,,,,,,,,,,,,,,,
87,PT05M17.00S,2021-11-30T01:24:15.7Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,17,13,2021-11-30T01:24:18Z,840000,,,0,,D. Bazley REBOUND (Off:0 Def:1),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,86.0,1.0,1.0,0.0,,,,,,,,,,,
