actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
93,PT03M48.00S,2021-12-17T01:27:55.1Z,1,REGULAR,freethrow,2 of 2,[],203095,,,1610612752,21,22,2021-12-17T01:27:55Z,930000,,,0,,E. Fournier Free Throw 2 of 2 (9 PTS),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,Made,,,,,,,,9.0,,,,,,,,,,
94,PT03M32.00S,2021-12-17T01:28:15.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,21,22,2021-12-17T01:28:15Z,940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M24.00S,2021-12-17T01:28:42.1Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612745,21,22,2021-12-17T01:28:49Z,950000,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,101283.0,,,,,,
96,PT03M14.00S,2021-12-17T01:29:08.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203095,5.469776609724048,89.95098039215686,1610612752,21,24,2021-12-17T01:29:13Z,960000,-200.0,-1.0,1,left,E. Fournier 19' Jump Shot (11 PTS) (J. Randle 2 AST),"[203095, 203944]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,19.98,Made,,,,,,,,11.0,J. Randle,203944.0,2.0,,,,,,,
98,PT03M00.00S,2021-12-17T01:29:22.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,93.24901445466492,48.529411764705884,1610612745,23,24,2021-12-17T01:29:27Z,980000,-7.0,11.0,1,right,K. Martin Jr. cutting DUNK (2 PTS) (E. Gordon 3 AST),"[1630231, 201569]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,1.33,Made,,,,,,,,2.0,E. Gordon,201569.0,3.0,,,,,,,
100,PT02M52.00S,2021-12-17T01:29:34.1Z,1,REGULAR,foul,personal,['2freethrow'],1630231,,,1610612752,23,24,2021-12-17T01:29:42Z,1000000,,,0,,K. Martin Jr. shooting personal FOUL (1 PF) (Randle 2 FT),"[1630231, 203944]",1610612745.0,HOU,shooting,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Randle,203944.0,,
102,PT02M52.00S,2021-12-17T01:30:08.4Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,23,25,2021-12-17T01:30:08Z,1020000,,,0,,J. Randle Free Throw 1 of 2 (9 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,,,,9.0,,,,,,,,,,
103,PT02M52.00S,2021-12-17T01:30:09.4Z,1,REGULAR,substitution,out,[],1629717,,,1610612752,23,25,2021-12-17T01:30:15Z,1030000,,,0,,SUB out: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M52.00S,2021-12-17T01:30:09.4Z,1,REGULAR,substitution,in,[],1630528,,,1610612752,23,25,2021-12-17T01:30:15Z,1040000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M52.00S,2021-12-17T01:30:28.6Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,23,26,2021-12-17T01:30:28Z,1050000,,,0,,J. Randle Free Throw 2 of 2 (10 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,,,,10.0,,,,,,,,,,
106,PT02M27.00S,2021-12-17T01:30:57.0Z,1,REGULAR,3pt,Jump Shot,[],1630578,73.9323258869908,88.48039215686273,1610612745,23,26,2021-12-17T01:31:25Z,1060000,192.0,193.0,1,right,MISS A. Sengun 27' 3PT - blocked,"[1630578, 1629011]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,27.22,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0
107,PT02M27.00S,2021-12-17T01:30:57.0Z,1,REGULAR,block,,[],1629011,,,1610612745,23,26,2021-12-17T01:30:59Z,1070000,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M27.00S,2021-12-17T01:30:57.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,23,26,2021-12-17T01:31:25Z,1080000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,106.0,,,,,,,,,,,,,,,,,
126,PT02M27.00S,2021-12-17T01:31:00.4Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612745,23,26,2021-12-17T01:32:42Z,1085000,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,101283.0,,,,,,
109,PT02M27.00S,2021-12-17T01:31:03.9Z,1,REGULAR,substitution,out,[],203095,,,1610612752,23,26,2021-12-17T01:32:42Z,1090000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M27.00S,2021-12-17T01:31:03.9Z,1,REGULAR,substitution,out,[],203944,,,1610612752,23,26,2021-12-17T01:32:42Z,1100000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M27.00S,2021-12-17T01:31:03.9Z,1,REGULAR,substitution,in,[],201959,,,1610612752,23,26,2021-12-17T01:32:42Z,1110000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M27.00S,2021-12-17T01:31:03.9Z,1,REGULAR,substitution,in,[],202692,,,1610612752,23,26,2021-12-17T01:32:42Z,1120000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M17.00S,2021-12-17T01:31:25.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630193,30.56833114323259,30.88235294117647,1610612752,23,26,2021-12-17T01:32:42Z,1130000,96.0,235.0,1,left,MISS I. Quickley 25' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,25.35,Missed,,,,,,,,,,,,,,,,,,
114,PT02M14.00S,2021-12-17T01:31:28.3Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,23,26,2021-12-17T01:31:30Z,1140000,,,0,,M. Robinson REBOUND (Off:1 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,113.0,1.0,0.0,1.0,,,,,,,,,,,,,,
115,PT02M14.00S,2021-12-17T01:31:27.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'fromturnover']",1629011,6.389618922470433,49.754901960784316,1610612752,23,28,2021-12-17T01:32:42Z,1150000,1.0,8.0,1,left,M. Robinson tip Layup (4 PTS),[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,0.77,Made,,,,,,,,4.0,,,,,,,,,,
116,PT01M58.00S,2021-12-17T01:31:43.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,92.72339027595268,49.26470588235294,1610612745,25,28,2021-12-17T01:31:49Z,1160000,-4.0,16.0,1,right,K. Martin Jr. cutting DUNK (4 PTS) (A. Sengun 1 AST),"[1630231, 1630578]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,1.63,Made,,,,,,,,4.0,A. Sengun,1630578.0,1.0,,,,,,,
118,PT01M38.00S,2021-12-17T01:32:12.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,18.873193166885677,63.48039215686274,1610612752,25,28,2021-12-17T01:33:18Z,1180000,-67.0,125.0,1,left,MISS A. Burks 14' Jump Shot,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,14.19,Missed,,,,,,,,,,,,,,,,,,
119,PT01M38.00S,2021-12-17T01:32:14.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,25,28,2021-12-17T01:32:14Z,1190000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,118.0,,,,,,,,,,,,,,,,,
120,PT01M38.00S,2021-12-17T01:32:15.2Z,1,REGULAR,foul,personal,[],1630256,,,1610612752,25,28,2021-12-17T01:32:25Z,1200000,,,0,,J. Tate personal FOUL (1 PF),"[1630256, 201959]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Gibson,201959.0,,
122,PT01M38.00S,2021-12-17T01:32:27.0Z,1,REGULAR,substitution,out,[],1630256,,,1610612752,25,28,2021-12-17T01:32:34Z,1220000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M38.00S,2021-12-17T01:32:27.0Z,1,REGULAR,substitution,out,[],201569,,,1610612752,25,28,2021-12-17T01:32:34Z,1230000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M38.00S,2021-12-17T01:32:27.0Z,1,REGULAR,substitution,in,[],201571,,,1610612752,25,28,2021-12-17T01:32:34Z,1240000,,,0,,SUB in: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M38.00S,2021-12-17T01:32:27.0Z,1,REGULAR,substitution,in,[],1629726,,,1610612752,25,28,2021-12-17T01:32:34Z,1250000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M34.00S,2021-12-17T01:32:44.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629726,,,1610612752,25,28,2021-12-17T01:32:59Z,1260000,,,0,,G. Mathews personal FOUL (2 PF) (Burks 2 FT),"[1629726, 202692]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Burks,202692.0,,
129,PT01M34.00S,2021-12-17T01:33:05.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],202692,,,1610612752,25,29,2021-12-17T01:33:05Z,1280000,,,0,,A. Burks Free Throw 1 of 2 (1 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
130,PT01M34.00S,2021-12-17T01:33:17.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],202692,,,1610612752,25,30,2021-12-17T01:33:17Z,1290000,,,0,,A. Burks Free Throw 2 of 2 (2 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
131,PT01M19.00S,2021-12-17T01:33:40.8Z,1,REGULAR,turnover,bad pass,[],1630578,,,1610612745,25,30,2021-12-17T01:33:45Z,1300000,,,0,,A. Sengun bad pass TURNOVER (1 TO),"[1630578, 1630540]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,1.0,McBride,1630540.0,,,,,,,,,,,
132,PT01M19.00S,2021-12-17T01:33:40.8Z,1,REGULAR,steal,,[],1630540,,,1610612752,25,30,2021-12-17T01:33:42Z,1310000,,,0,,M. McBride STEAL (1 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M10.00S,2021-12-17T01:33:50.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630540,29.911300919842315,28.186274509803923,1610612752,25,33,2021-12-17T01:33:54Z,1320000,109.0,229.0,1,left,M. McBride 25' 3PT pullup (3 PTS),[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,25.34,Made,,,,,,,,3.0,,,,,,,,,,
134,PT00M52.30S,2021-12-17T01:34:11.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,25,33,2021-12-17T01:34:11Z,1330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M43.80S,2021-12-17T01:34:32.5Z,1,REGULAR,3pt,Jump Shot,[],1629726,78.79434954007884,3.9215686274509802,1610612745,25,33,2021-12-17T01:34:40Z,1340000,-230.0,147.0,1,right,MISS G. Mathews 27' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,27.32,Missed,,,,,,,,,,,,,,,,,,
136,PT00M42.70S,2021-12-17T01:34:33.6Z,1,REGULAR,rebound,offensive,[],1629726,,,1610612745,25,33,2021-12-17T01:34:40Z,1350000,,,0,,G. Mathews REBOUND (Off:1 Def:2),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,135.0,3.0,2.0,1.0,,,,,,,,,,,,,,
137,PT00M38.80S,2021-12-17T01:34:39.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630231,94.1688567674113,49.01960784313725,1610612745,27,33,2021-12-17T01:34:46Z,1360000,-5.0,2.0,1,right,K. Martin Jr. driving Layup (6 PTS) (G. Mathews 1 AST),"[1630231, 1629726]",1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,0.54,Made,,,,,,,,6.0,G. Mathews,1629726.0,1.0,,,,,,,
139,PT00M38.80S,2021-12-17T01:34:42.1Z,1,REGULAR,foul,personal,['1freethrow'],202692,,,1610612745,27,33,2021-12-17T01:34:52Z,1380000,,,0,,A. Burks shooting personal FOUL (1 PF) (Martin Jr. 1 FT),"[202692, 1630231]",1610612752.0,NYK,shooting,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Martin Jr.,1630231.0,,
141,PT00M38.80S,2021-12-17T01:35:09.1Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1630231,,,1610612745,28,33,2021-12-17T01:35:09Z,1400000,,,0,,K. Martin Jr. Free Throw 1 of 1 (7 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
142,PT00M30.20S,2021-12-17T01:35:22.0Z,1,REGULAR,3pt,Jump Shot,[],1630540,7.835085413929041,95.58823529411765,1610612752,28,36,2021-12-17T01:35:28Z,1410000,-228.0,21.0,1,left,M. McBride 3PT  (6 PTS) (I. Quickley 1 AST),"[1630540, 1630193]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,22.89,Made,,,,,,,,6.0,I. Quickley,1630193.0,1.0,,,,,,,
144,PT00M09.10S,2021-12-17T01:35:47.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629726,92.85479632063075,46.81372549019608,1610612745,30,36,2021-12-17T01:35:51Z,1430000,-16.0,15.0,1,right,G. Mathews cutting Layup (4 PTS) (D. Augustin 1 AST),"[1629726, 201571]",1610612745.0,HOU,cutting,,,Mathews,G. Mathews,,,,,2.17,Made,,,,,,,,4.0,D. Augustin,201571.0,1.0,,,,,,,
146,PT00M02.30S,2021-12-17T01:35:57.1Z,1,REGULAR,3pt,Jump Shot,[],1630193,32.933639947437584,67.8921568627451,1610612752,30,39,2021-12-17T01:36:52Z,1450000,-89.0,257.0,1,left,I. Quickley 27' 3PT pullup (6 PTS),[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,27.22,Made,,,,,,,,6.0,,,,,,,,,,
147,PT00M00.00S,2021-12-17T01:36:08.9Z,1,REGULAR,3pt,Jump Shot,[],1630528,67.23061760840999,59.55882352941176,1610612745,30,39,2021-12-17T01:36:34Z,1460000,48.0,256.0,1,right,MISS J. Christopher 25' driving bank 3PT,[1630528],1610612745.0,HOU,driving bank,,,Christopher,J. Christopher,,,,,25.99,Missed,,,,,,,,,,,,,,,,,,
148,PT00M00.00S,2021-12-17T01:36:08.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,30,39,2021-12-17T01:36:34Z,1470000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,147.0,,,,,,,,,,,,,,,,,
149,PT00M00.00S,2021-12-17T01:36:25.8Z,1,REGULAR,period,end,[],0,,,1610612745,30,39,2021-12-17T01:36:25Z,1480000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2021-12-17T01:39:32.7Z,2,REGULAR,period,start,[],0,,,1610612745,30,39,2021-12-17T01:39:32Z,1490000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT11M46.00S,2021-12-17T01:39:51.7Z,2,REGULAR,violation,kicked ball,[],1630540,,,1610612745,30,39,2021-12-17T01:40:01Z,1500000,,,0,,M. McBride kicked ball VIOLATION,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,202049.0,,,,,,
152,PT11M40.00S,2021-12-17T01:40:11.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201571,92.32917214191852,53.18627450980392,1610612745,30,39,2021-12-17T01:40:20Z,1510000,16.0,20.0,1,right,MISS D. Augustin driving Layup - blocked,"[201571, 1629011]",1610612745.0,HOU,driving,,,Augustin,D. Augustin,,,,,2.52,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0
153,PT11M40.00S,2021-12-17T01:40:11.8Z,2,REGULAR,block,,[],1629011,,,1610612745,30,39,2021-12-17T01:40:14Z,1520000,,,0,,M. Robinson BLOCK (2 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
154,PT11M40.00S,2021-12-17T01:40:11.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,30,39,2021-12-17T01:40:20Z,1530000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,152.0,,,,,,,,,,,,,,,,,
155,PT11M40.00S,2021-12-17T01:40:16.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,30,39,2021-12-17T01:40:16Z,1540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M34.00S,2021-12-17T01:40:36.8Z,2,REGULAR,foul,personal,['2freethrow'],1630193,,,1610612745,30,39,2021-12-17T01:40:46Z,1550000,,,0,,I. Quickley shooting personal FOUL (1 PF) (Christopher 2 FT),"[1630193, 1630528]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Christopher,1630528.0,,
158,PT11M34.00S,2021-12-17T01:41:01.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630528,,,1610612745,31,39,2021-12-17T01:41:01Z,1570000,,,0,,J. Christopher Free Throw 1 of 2 (1 PTS),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
159,PT11M34.00S,2021-12-17T01:41:17.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630528,,,1610612745,32,39,2021-12-17T01:41:17Z,1580000,,,0,,J. Christopher Free Throw 2 of 2 (2 PTS),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
160,PT11M23.00S,2021-12-17T01:41:32.7Z,2,REGULAR,foul,personal,[],1630578,,,1610612752,32,39,2021-12-17T01:41:46Z,1590000,,,0,,A. Sengun personal FOUL (1 PF),"[1630578, 1630193]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Quickley,1630193.0,,
162,PT11M08.00S,2021-12-17T01:42:02.0Z,2,REGULAR,3pt,Jump Shot,[],201959,20.05584756898817,92.8921568627451,1610612752,32,39,2021-12-17T01:42:08Z,1610000,-214.0,136.0,1,left,MISS T. Gibson 25' 3PT,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,25.4,Missed,,,,,,,,,,,,,,,,,,
163,PT11M07.00S,2021-12-17T01:42:03.0Z,2,REGULAR,rebound,defensive,[],1629726,,,1610612745,32,39,2021-12-17T01:42:08Z,1620000,,,0,,G. Mathews REBOUND (Off:1 Def:3),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,162.0,4.0,3.0,1.0,,,,,,,,,,,,,,
164,PT10M53.00S,2021-12-17T01:42:19.5Z,2,REGULAR,turnover,out-of-bounds,[],201571,,,1610612745,32,39,2021-12-17T01:42:30Z,1630000,,,0,,D. Augustin bad pass out-of-bounds TURNOVER (1 TO),[201571],1610612745.0,HOU,bad pass,,,Augustin,D. Augustin,,,,,,,,,,,1.0,,,,,,,202053.0,,,,,,
165,PT10M37.00S,2021-12-17T01:42:43.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630193,8.229303547963205,56.372549019607845,1610612752,32,39,2021-12-17T01:42:52Z,1640000,-32.0,25.0,1,left,MISS I. Quickley driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,4.05,Missed,,,,,,,,,,,,,,,,,,
166,PT10M37.00S,2021-12-17T01:42:43.5Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,32,39,2021-12-17T01:42:52Z,1650000,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,165.0,1.0,1.0,0.0,,,,,,,,,,,,,,
167,PT10M27.00S,2021-12-17T01:42:53.2Z,2,REGULAR,turnover,bad pass,[],1629726,,,1610612745,32,39,2021-12-17T01:42:58Z,1660000,,,0,,G. Mathews bad pass TURNOVER (1 TO),"[1629726, 201959]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,1.0,Gibson,201959.0,,,,,,,,,,,
168,PT10M27.00S,2021-12-17T01:42:53.2Z,2,REGULAR,steal,,[],201959,,,1610612752,32,39,2021-12-17T01:42:54Z,1670000,,,0,,T. Gibson STEAL (1 STL),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
169,PT10M20.00S,2021-12-17T01:43:01.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201959,8.886333771353483,54.90196078431373,1610612752,32,39,2021-12-17T01:43:10Z,1680000,-25.0,31.0,1,left,MISS T. Gibson turnaround Shot,[201959],1610612752.0,NYK,turnaround,,,Gibson,T. Gibson,,,,,3.95,Missed,,,,,,,,,,,,,,,,,,
170,PT10M18.00S,2021-12-17T01:43:03.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,32,39,2021-12-17T01:43:10Z,1690000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,169.0,,,,,,,,,,,,,,,,,
171,PT10M18.00S,2021-12-17T01:43:06.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,32,39,2021-12-17T01:43:06Z,1700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT10M06.00S,2021-12-17T01:43:37.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630540,23.47240473061761,88.23529411764706,1610612752,32,39,2021-12-17T01:43:47Z,1710000,-191.0,168.0,1,left,MISS M. McBride 25' step back 3PT,[1630540],1610612752.0,NYK,step back,,,McBride,M. McBride,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,
173,PT10M06.00S,2021-12-17T01:43:37.9Z,2,REGULAR,rebound,defensive,[],1629726,,,1610612745,32,39,2021-12-17T01:43:47Z,1720000,,,0,,G. Mathews REBOUND (Off:1 Def:4),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,172.0,5.0,4.0,1.0,,,,,,,,,,,,,,
174,PT10M00.00S,2021-12-17T01:43:43.9Z,2,REGULAR,turnover,bad pass,[],1630528,,,1610612745,32,39,2021-12-17T01:44:05Z,1730000,,,0,,J. Christopher bad pass TURNOVER (1 TO),"[1630528, 1630540]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,1.0,McBride,1630540.0,,,,,,,,,,,
175,PT10M00.00S,2021-12-17T01:43:43.9Z,2,REGULAR,steal,,[],1630540,,,1610612752,32,39,2021-12-17T01:44:05Z,1740000,,,0,,M. McBride STEAL (2 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,
176,PT09M56.00S,2021-12-17T01:43:48.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630540,6.783837056504599,46.81372549019608,1610612752,32,41,2021-12-17T01:44:23Z,1750000,16.0,11.0,1,left,M. McBride running Layup (8 PTS),[1630540],1610612752.0,NYK,running,,,McBride,M. McBride,,,,,1.95,Made,,,,,,,,8.0,,,,,,,,,,
177,PT09M56.00S,2021-12-17T01:43:55.4Z,2,REGULAR,foul,personal,['1freethrow'],1630528,,,1610612752,32,41,2021-12-17T01:44:12Z,1760000,,,0,,J. Christopher shooting personal FOUL (1 PF) (McBride 1 FT),"[1630528, 1630540]",1610612745.0,HOU,shooting,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,101283.0,1.0,0.0,McBride,1630540.0,,
179,PT09M56.00S,2021-12-17T01:44:18.1Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630540,,,1610612752,32,42,2021-12-17T01:44:18Z,1780000,,,0,,M. McBride Free Throw 1 of 1 (9 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,Made,,,,,,,,9.0,,,,,,,,,,
180,PT09M51.00S,2021-12-17T01:44:28.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,32,42,2021-12-17T01:44:29Z,1790000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT09M51.00S,2021-12-17T01:47:31.2Z,2,REGULAR,foul,personal,['1freethrow'],1629011,,,1610612745,32,42,2021-12-17T01:50:44Z,1800000,,,0,,M. Robinson away-from-play personal FOUL (2 PF) (Sengun 1 FT),"[1629011, 1630578]",1610612752.0,NYK,away-from-play,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,202053.0,2.0,0.0,Sengun,1630578.0,,
188,PT09M51.00S,2021-12-17T01:47:55.6Z,2,REGULAR,freethrow,1 of 1,[],201571,,,1610612745,33,42,2021-12-17T01:48:48Z,1815000,,,0,,D. Augustin away-from-play Free Throw 1 of 1 (1 PTS),[201571],1610612745.0,HOU,away-from-play,,,Augustin,D. Augustin,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
