actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
18,PT10M28.00S,2022-02-11T01:13:10.4Z,1,REGULAR,3pt,Jump Shot,[],1630567,30.436925098554536,67.8921568627451,1610612761,8,3,2022-02-11T01:13:18Z,180000,-89.0,234.0,1,left,MISS S. Barnes 25' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,25.02,Missed,,,,,,,,,,,,,,,,,,,
19,PT10M28.00S,2022-02-11T01:13:10.4Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612745,8,3,2022-02-11T01:13:18Z,190000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:1),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,18.0,1.0,1.0,0.0,,,,,,
20,PT10M13.00S,2022-02-11T01:13:25.4Z,1,REGULAR,3pt,Jump Shot,[],1626174,70.12155059132719,23.03921568627451,1610612745,8,3,2022-02-11T01:13:32Z,200000,-135.0,228.0,1,right,MISS C. Wood 26' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,26.52,Missed,,,,,,,,,,,,,,,,,,,
21,PT10M12.00S,2022-02-11T01:13:26.4Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,8,3,2022-02-11T01:13:32Z,210000,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,20.0,1.0,1.0,0.0,,,,,,
22,PT10M00.00S,2022-02-11T01:13:39.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,17.821944809461236,59.068627450980394,1610612761,8,5,2022-02-11T01:13:46Z,220000,-45.0,115.0,1,left,P. Siakam 12' fadeaway Jump Shot (5 PTS),[1627783],1610612761.0,TOR,fadeaway,,,Siakam,P. Siakam,,,,,12.36,Made,5.0,,,,,,,,,,,,,,,,,,
23,PT09M42.00S,2022-02-11T01:13:56.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,92.46057818659659,46.81372549019608,1610612745,8,5,2022-02-11T01:14:05Z,230000,-16.0,18.0,1,right,MISS J. Tate Layup,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,2.43,Missed,,,,,,,,,,,,,,,,,,,
25,PT09M41.00S,2022-02-11T01:13:57.1Z,1,REGULAR,rebound,offensive,[],1630256,,,1610612745,8,5,2022-02-11T01:21:36Z,250000,,,0,,J. Tate REBOUND (Off:1 Def:0),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,23.0,1.0,0.0,1.0,,,,,,
26,PT09M40.00S,2022-02-11T01:14:04.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629645,87.07293035479631,3.6764705882352944,1610612745,11,5,2022-02-11T01:14:56Z,260000,-232.0,69.0,1,right,K. Porter Jr. 24' 3PT  (11 PTS) (J. Tate 2 AST),"[1629645, 1630256]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,24.17,Made,11.0,J. Tate,1630256.0,2.0,,,,,,,,,,,,,,,
28,PT09M13.00S,2022-02-11T01:14:25.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,16.113666228646515,50.73529411764706,1610612761,11,5,2022-02-11T01:23:24Z,280000,-4.0,99.0,1,left,MISS O. Anunoby 9' fadeaway Shot,[1628384],1610612761.0,TOR,fadeaway,,,Anunoby,O. Anunoby,,,,,9.91,Missed,,,,,,,,,,,,,,,,,,,
29,PT09M12.00S,2022-02-11T01:14:26.7Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,11,5,2022-02-11T01:14:35Z,290000,,,0,,C. Wood REBOUND (Off:0 Def:1),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,28.0,1.0,1.0,0.0,,,,,,
30,PT09M08.00S,2022-02-11T01:14:35.3Z,1,REGULAR,foul,personal,['3freethrow'],1627783,,,1610612745,11,5,2022-02-11T01:14:50Z,300000,,,0,,P. Siakam shooting personal FOUL (1 PF) (Mathews 3 FT),"[1627783, 1629726]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,,,,,,,204058.0,1.0,0.0,Mathews,1629726.0,,,,,,,,,,
32,PT09M08.00S,2022-02-11T01:15:08.0Z,1,REGULAR,freethrow,1 of 3,[],1629726,,,1610612745,12,5,2022-02-11T01:15:08Z,320000,,,0,,G. Mathews Free Throw 1 of 3 (1 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
33,PT09M08.00S,2022-02-11T01:15:25.6Z,1,REGULAR,freethrow,2 of 3,[],1629726,,,1610612745,12,5,2022-02-11T01:15:25Z,330000,,,0,,MISS G. Mathews Free Throw 2 of 3,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Missed,,,,,,,,,,,,,,,,,,,
34,PT09M08.00S,2022-02-11T01:15:25.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,12,5,2022-02-11T01:15:25Z,340000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,33.0,,,,,,,,,
35,PT09M08.00S,2022-02-11T01:15:40.1Z,1,REGULAR,freethrow,3 of 3,[],1629726,,,1610612745,13,5,2022-02-11T01:15:40Z,350000,,,0,,G. Mathews Free Throw 3 of 3 (2 PTS),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
36,PT08M56.00S,2022-02-11T01:15:54.8Z,1,REGULAR,3pt,Jump Shot,[],1629018,27.151773981603156,20.588235294117645,1610612761,13,8,2022-02-11T01:16:00Z,360000,147.0,203.0,1,left,G. Trent Jr. 25' 3PT  (3 PTS) (S. Barnes 1 AST),"[1629018, 1630567]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,25.05,Made,3.0,S. Barnes,1630567.0,1.0,,,,,,,,,,,,,,,
38,PT08M38.00S,2022-02-11T01:16:15.8Z,1,REGULAR,turnover,out-of-bounds,[],1630256,,,1610612745,13,8,2022-02-11T01:16:23Z,380000,,,0,,J. Tate bad pass out-of-bounds TURNOVER (1 TO),[1630256],1610612745.0,HOU,bad pass,,,Tate,J. Tate,,,,,,,,,,,202901.0,,,,,,,,,1.0,,,,,
39,PT08M20.00S,2022-02-11T01:16:41.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629018,26.62614980289093,17.647058823529413,1610612761,13,8,2022-02-11T01:16:48Z,390000,162.0,198.0,1,left,MISS G. Trent Jr. 25' step back 3PT,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
40,PT08M20.00S,2022-02-11T01:16:41.3Z,1,REGULAR,rebound,defensive,[],1629726,,,1610612745,13,8,2022-02-11T01:16:48Z,400000,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,39.0,1.0,1.0,0.0,,,,,,
41,PT08M09.00S,2022-02-11T01:16:51.8Z,1,REGULAR,turnover,bad pass,[],1629645,,,1610612745,13,8,2022-02-11T01:16:57Z,410000,,,0,,K. Porter Jr. bad pass TURNOVER (1 TO),"[1629645, 1629018]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,1.0,Trent Jr.,1629018.0,,,
42,PT08M09.00S,2022-02-11T01:16:51.8Z,1,REGULAR,steal,,[],1629018,,,1610612761,13,8,2022-02-11T01:16:54Z,420000,,,0,,G. Trent Jr. STEAL (1 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M03.00S,2022-02-11T01:16:58.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630567,12.171484888304862,3.6764705882352944,1610612761,13,8,2022-02-11T01:17:06Z,430000,232.0,62.0,1,left,MISS S. Barnes 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,23.97,Missed,,,,,,,,,,,,,,,,,,,
44,PT08M02.00S,2022-02-11T01:16:59.1Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,13,8,2022-02-11T01:17:06Z,440000,,,0,,C. Wood REBOUND (Off:0 Def:2),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,43.0,2.0,2.0,0.0,,,,,,
45,PT07M55.00S,2022-02-11T01:17:08.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,13,8,2022-02-11T01:17:08Z,450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT07M52.00S,2022-02-11T01:17:23.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629726,91.93495400788436,48.529411764705884,1610612745,15,8,2022-02-11T01:17:28Z,460000,-7.0,23.0,1,right,G. Mathews cutting Layup (4 PTS) (K. Porter Jr. 1 AST),"[1629726, 1629645]",1610612745.0,HOU,cutting,,,Mathews,G. Mathews,,,,,2.44,Made,4.0,K. Porter Jr.,1629645.0,1.0,,,,,,,,,,,,,,,
48,PT07M44.00S,2022-02-11T01:17:34.4Z,1,REGULAR,foul,personal,[],1629726,,,1610612761,15,8,2022-02-11T01:17:55Z,480000,,,0,,G. Mathews personal FOUL (1 PF),"[1629726, 1628384]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,1662.0,1.0,0.0,Anunoby,1628384.0,,,,,,,,,,
50,PT07M37.00S,2022-02-11T01:18:07.7Z,1,REGULAR,foul,personal,[],1629645,,,1610612761,15,8,2022-02-11T01:18:15Z,500000,,,0,,K. Porter Jr. personal FOUL (2 PF),"[1629645, 1627783]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,1662.0,2.0,0.0,Siakam,1627783.0,,,,,,,,,,
52,PT07M30.00S,2022-02-11T01:18:27.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,8.360709592641262,41.42156862745098,1610612761,15,10,2022-02-11T01:21:05Z,520000,43.0,26.0,1,left,P. Achiuwa driving floating bank Jump Shot (2 PTS) (G. Trent Jr. 1 AST),"[1630173, 1629018]",1610612761.0,TOR,driving floating bank,,,Achiuwa,P. Achiuwa,,,,,5.02,Made,2.0,G. Trent Jr.,1629018.0,1.0,,,,,,,,,,,,,,,
54,PT07M13.00S,2022-02-11T01:18:44.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,93.24901445466492,47.05882352941176,1610612745,17,10,2022-02-11T01:23:17Z,540000,-15.0,11.0,1,right,C. Wood driving Layup (2 PTS),[1626174],1610612745.0,HOU,driving,,,Wood,C. Wood,,,,,1.84,Made,2.0,,,,,,,,,,,,,,,,,,
55,PT06M59.00S,2022-02-11T01:18:58.6Z,1,REGULAR,3pt,Jump Shot,[],1627783,32.53942181340342,49.50980392156863,1610612761,17,10,2022-02-11T01:19:16Z,550000,2.0,253.0,1,left,MISS P. Siakam 25' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,,
56,PT06M59.00S,2022-02-11T01:18:58.6Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612761,17,10,2022-02-11T01:19:16Z,560000,,,0,,P. Achiuwa REBOUND (Off:1 Def:0),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,55.0,1.0,0.0,1.0,,,,,,
57,PT06M49.00S,2022-02-11T01:19:08.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,6.521024967148489,46.07843137254902,1610612761,17,12,2022-02-11T01:19:20Z,570000,20.0,9.0,1,left,P. Achiuwa driving Layup (4 PTS),[1630173],1610612761.0,TOR,driving,,,Achiuwa,P. Achiuwa,,,,,2.15,Made,4.0,,,,,,,,,,,,,,,,,,
58,PT06M39.00S,2022-02-11T01:19:18.2Z,1,REGULAR,3pt,Jump Shot,[],1629726,65.91655716162943,21.813725490196077,1610612745,20,12,2022-02-11T01:19:23Z,580000,-141.0,268.0,1,right,G. Mathews 30' 3PT  (7 PTS) (J. Tate 3 AST),"[1629726, 1630256]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,30.27,Made,7.0,J. Tate,1630256.0,3.0,,,,,,,,,,,,,,,
60,PT06M37.00S,2022-02-11T01:19:27.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,20,12,2022-02-11T01:19:27Z,600000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M37.00S,2022-02-11T01:21:40.5Z,1,REGULAR,substitution,out,[],1630173,,,1610612761,20,12,2022-02-11T01:22:11Z,610000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M37.00S,2022-02-11T01:21:40.5Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,20,12,2022-02-11T01:22:11Z,620000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M37.00S,2022-02-11T01:21:40.5Z,1,REGULAR,substitution,in,[],1630625,,,1610612761,20,12,2022-02-11T01:22:11Z,630000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M37.00S,2022-02-11T01:21:40.5Z,1,REGULAR,substitution,in,[],1628449,,,1610612761,20,12,2022-02-11T01:22:11Z,640000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M14.00S,2022-02-11T01:22:41.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,14.4053876478318,49.26470588235294,1610612761,20,12,2022-02-11T01:25:21Z,650000,4.0,83.0,1,left,MISS P. Siakam 8' driving floating Shot,[1627783],1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,8.3,Missed,,,,,,,,,,,,,,,,,,,
66,PT06M14.00S,2022-02-11T01:22:41.2Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,20,12,2022-02-11T01:22:48Z,660000,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,65.0,1.0,1.0,0.0,,,,,,
67,PT06M01.00S,2022-02-11T01:22:55.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630224,92.46057818659659,50.0,1610612745,22,12,2022-02-11T01:23:02Z,670000,0.0,18.0,1,right,J. Green driving DUNK (2 PTS) (K. Porter Jr. 2 AST),"[1630224, 1629645]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,1.84,Made,2.0,K. Porter Jr.,1629645.0,2.0,,,,,,,,,,,,,,,
70,PT05M45.00S,2022-02-11T01:23:23.1Z,1,REGULAR,foul,personal,['3freethrow'],1630224,,,1610612761,22,12,2022-02-11T01:23:33Z,700000,,,0,,J. Green shooting personal FOUL (1 PF) (Trent Jr. 3 FT),"[1630224, 1629018]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,,,,,,,1662.0,1.0,0.0,Trent Jr.,1629018.0,,,,,,,,,,
72,PT05M45.00S,2022-02-11T01:23:38.6Z,1,REGULAR,freethrow,1 of 3,[],1629018,,,1610612761,22,12,2022-02-11T01:23:38Z,720000,,,0,,MISS G. Trent Jr. Free Throw 1 of 3,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
73,PT05M45.00S,2022-02-11T01:23:38.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,22,12,2022-02-11T01:23:38Z,730000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,
74,PT05M45.00S,2022-02-11T01:23:52.6Z,1,REGULAR,freethrow,2 of 3,[],1629018,,,1610612761,22,13,2022-02-11T01:23:52Z,740000,,,0,,G. Trent Jr. Free Throw 2 of 3 (4 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
75,PT05M45.00S,2022-02-11T01:23:55.0Z,1,REGULAR,substitution,out,[],1630224,,,1610612761,22,13,2022-02-11T01:24:01Z,750000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M45.00S,2022-02-11T01:23:55.0Z,1,REGULAR,substitution,in,[],1630231,,,1610612761,22,13,2022-02-11T01:24:01Z,760000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M45.00S,2022-02-11T01:24:11.0Z,1,REGULAR,freethrow,3 of 3,[],1629018,,,1610612761,22,14,2022-02-11T01:24:11Z,770000,,,0,,G. Trent Jr. Free Throw 3 of 3 (5 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
78,PT05M35.00S,2022-02-11T01:24:22.2Z,1,REGULAR,turnover,bad pass,[],1630231,,,1610612745,22,14,2022-02-11T01:24:27Z,780000,,,0,,K. Martin Jr. bad pass TURNOVER (1 TO),"[1630231, 1629018]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,1.0,Trent Jr.,1629018.0,,,
79,PT05M35.00S,2022-02-11T01:24:22.2Z,1,REGULAR,steal,,[],1629018,,,1610612761,22,14,2022-02-11T01:24:24Z,790000,,,0,,G. Trent Jr. STEAL (2 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M31.00S,2022-02-11T01:24:25.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629018,6.652431011826544,48.77450980392157,1610612761,22,16,2022-02-11T01:24:35Z,800000,6.0,10.0,1,left,G. Trent Jr. running DUNK (7 PTS) (D. Banton 1 AST),"[1629018, 1630625]",1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,1.17,Made,7.0,D. Banton,1630625.0,1.0,,,,,,,,,,,,,,,
82,PT05M14.00S,2022-02-11T01:24:42.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,92.9862023653088,50.0,1610612745,24,16,2022-02-11T01:24:47Z,820000,0.0,13.0,1,right,K. Porter Jr. cutting Layup (13 PTS) (C. Wood 1 AST),"[1629645, 1626174]",1610612745.0,HOU,cutting,,,Porter Jr.,K. Porter Jr.,,,,,1.34,Made,13.0,C. Wood,1626174.0,1.0,,,,,,,,,,,,,,,
84,PT04M55.00S,2022-02-11T01:25:01.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,17.559132720105126,59.068627450980394,1610612761,24,16,2022-02-11T01:25:13Z,840000,-45.0,113.0,1,left,MISS P. Siakam 12' step back Shot,[1627783],1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,12.14,Missed,,,,,,,,,,,,,,,,,,,
85,PT04M55.00S,2022-02-11T01:25:01.8Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,24,16,2022-02-11T01:25:13Z,850000,,,0,,C. Wood REBOUND (Off:0 Def:3),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,84.0,3.0,3.0,0.0,,,,,,
86,PT04M47.00S,2022-02-11T01:25:10.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,93.24901445466492,50.49019607843137,1610612745,26,16,2022-02-11T01:25:17Z,860000,2.0,11.0,1,right,K. Martin Jr. cutting DUNK (2 PTS) (C. Wood 2 AST),"[1630231, 1626174]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,1.13,Made,2.0,C. Wood,1626174.0,2.0,,,,,,,,,,,,,,,
88,PT04M32.00S,2022-02-11T01:25:25.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,5.995400788436268,49.754901960784316,1610612761,26,18,2022-02-11T01:25:30Z,880000,1.0,4.0,1,left,D. Banton driving Layup (2 PTS),[1630625],1610612761.0,TOR,driving,,,Banton,D. Banton,,,,,0.41,Made,2.0,,,,,,,,,,,,,,,,,,
89,PT04M21.00S,2022-02-11T01:25:37.5Z,1,REGULAR,foul,personal,[],1630625,,,1610612745,26,18,2022-02-11T01:25:59Z,890000,,,0,,D. Banton personal FOUL (1 PF),"[1630625, 1626174]",1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,202901.0,1.0,0.0,Wood,1626174.0,,,,,,,,,,
91,PT04M21.00S,2022-02-11T01:25:45.5Z,1,REGULAR,substitution,out,[],1630256,,,1610612745,26,18,2022-02-11T01:25:55Z,910000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M21.00S,2022-02-11T01:25:45.5Z,1,REGULAR,substitution,out,[],1628384,,,1610612745,26,18,2022-02-11T01:25:55Z,920000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M21.00S,2022-02-11T01:25:45.5Z,1,REGULAR,substitution,in,[],1630578,,,1610612745,26,18,2022-02-11T01:25:55Z,930000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M21.00S,2022-02-11T01:25:45.5Z,1,REGULAR,substitution,in,[],1630567,,,1610612745,26,18,2022-02-11T01:25:55Z,940000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
