actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
17,PT10M44.00S,2022-04-10T19:42:14.8Z,1,REGULAR,foul,personal,['2freethrow'],1629726,,,1610612737,3,2,2022-04-10T19:42:32Z,170000,,,0,,G. Mathews shooting personal FOUL (1 PF) (Capela 2 FT),"[1629726, 203991]",1610612745.0,HOU,shooting,,,Mathews,G. Mathews,,,,,,,,,,,,,,,1201.0,1.0,0.0,Capela,203991.0,,,,,,
19,PT10M44.00S,2022-04-10T19:42:39.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203991,,,1610612737,3,3,2022-04-10T19:42:39Z,190000,,,0,,C. Capela Free Throw 1 of 2 (1 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
20,PT10M44.00S,2022-04-10T19:42:55.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203991,,,1610612737,3,4,2022-04-10T19:42:55Z,200000,,,0,,C. Capela Free Throw 2 of 2 (2 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
21,PT10M32.00S,2022-04-10T19:43:10.1Z,1,REGULAR,3pt,Jump Shot,[],1629726,68.01905387647832,68.87254901960785,1610612745,6,4,2022-04-10T19:43:14Z,210000,94.0,248.0,1,right,G. Mathews 26' 3PT  (6 PTS) (A. Sengun 2 AST),"[1629726, 1630578]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,26.55,Made,,,,,6.0,A. Sengun,1630578.0,2.0,,,,,,,,,,,
23,PT10M18.00S,2022-04-10T19:43:23.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201568,9.017739816031538,55.14705882352941,1610612737,6,6,2022-04-10T19:43:27Z,230000,-26.0,32.0,1,left,D. Gallinari cutting Layup (2 PTS) (T. Young 2 AST),"[201568, 1629027]",1610612737.0,ATL,cutting,,,Gallinari,D. Gallinari,,,,,4.13,Made,,,,,2.0,T. Young,1629027.0,2.0,,,,,,,,,,,
25,PT10M06.00S,2022-04-10T19:43:34.9Z,1,REGULAR,3pt,Jump Shot,[],1630578,73.01248357424441,84.55882352941177,1610612745,6,6,2022-04-10T19:43:43Z,250000,173.0,201.0,1,right,MISS A. Sengun 26' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,26.52,Missed,,,,,,,,,,,,,,,,,,,
26,PT10M03.00S,2022-04-10T19:43:37.9Z,1,REGULAR,rebound,offensive,[],1629645,,,1610612745,6,6,2022-04-10T19:43:43Z,260000,,,0,,K. Porter Jr. REBOUND (Off:1 Def:0),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,25.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
27,PT09M59.00S,2022-04-10T19:43:44.9Z,1,REGULAR,turnover,out-of-bounds,[],1630256,,,1610612745,6,6,2022-04-10T19:43:53Z,270000,,,0,,J. Tate bad pass out-of-bounds TURNOVER (1 TO),[1630256],1610612745.0,HOU,bad pass,,,Tate,J. Tate,,,,,,,,,,,,,,,1201.0,,,,,1.0,,,,,
28,PT09M46.00S,2022-04-10T19:44:06.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628989,7.835085413929041,3.6764705882352944,1610612737,6,9,2022-04-10T19:44:10Z,280000,232.0,21.0,1,left,K. Huerter 3PT  (3 PTS) (D. Gallinari 1 AST),"[1628989, 201568]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,23.26,Made,,,,,3.0,D. Gallinari,201568.0,1.0,,,,,,,,,,,
30,PT09M26.00S,2022-04-10T19:44:27.4Z,1,REGULAR,foul,personal,[],201568,,,1610612745,6,9,2022-04-10T19:44:35Z,300000,,,0,,D. Gallinari personal FOUL (1 PF),"[201568, 1630256]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,1146.0,1.0,0.0,Tate,1630256.0,,,,,,
32,PT09M19.00S,2022-04-10T19:44:48.2Z,1,REGULAR,3pt,Jump Shot,[],1629645,67.62483574244416,73.52941176470588,1610612745,6,9,2022-04-10T19:44:53Z,320000,118.0,252.0,1,right,MISS K. Porter Jr. 27' pullup 3PT,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,27.79,Missed,,,,,,,,,,,,,,,,,,,
33,PT09M18.00S,2022-04-10T19:44:49.2Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,6,9,2022-04-10T19:44:53Z,330000,,,0,,C. Capela REBOUND (Off:1 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,32.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
34,PT09M06.00S,2022-04-10T19:45:01.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,9.149145860709593,48.529411764705884,1610612737,6,11,2022-04-10T19:45:05Z,340000,7.0,34.0,1,left,C. Capela alley-oop DUNK (4 PTS) (T. Young 3 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,3.43,Made,,,,,4.0,T. Young,1629027.0,3.0,,,,,,,,,,,
36,PT08M44.00S,2022-04-10T19:45:24.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629726,92.72339027595268,51.470588235294116,1610612745,8,11,2022-04-10T19:45:28Z,360000,7.0,16.0,1,right,G. Mathews driving DUNK (8 PTS) (A. Sengun 3 AST),"[1629726, 1630578]",1610612745.0,HOU,driving,,,Mathews,G. Mathews,,,,,1.75,Made,,,,,8.0,A. Sengun,1630578.0,3.0,,,,,,,,,,,
38,PT08M24.00S,2022-04-10T19:45:42.8Z,1,REGULAR,2pt,Jump Shot,[],1629631,20.581471747700395,36.51960784313725,1610612737,8,11,2022-04-10T19:45:55Z,380000,67.0,141.0,1,left,MISS D. Hunter 15' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,15.63,Missed,,,,,,,,,,,,,,,,,,,
39,PT08M21.00S,2022-04-10T19:45:45.8Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,8,11,2022-04-10T19:45:55Z,390000,,,0,,C. Capela REBOUND (Off:2 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,38.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
47,PT08M21.00S,2022-04-10T19:45:47.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,11.563731931668856,49.5327818627451,1610612737,8,11,2022-04-10T19:47:37Z,395000,2.0,56.0,1,left,MISS C. Capela tip Layup,[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,5.62,Missed,,,,,,,,,,,,,,,,,,,
48,PT08M21.00S,2022-04-10T19:45:47.6Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,8,11,2022-04-10T19:47:37Z,397500,,,0,,C. Capela REBOUND (Off:3 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,47.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
40,PT08M21.00S,2022-04-10T19:45:52.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,5.590000152587891,50.0,1610612737,8,11,2022-04-10T19:46:54Z,400000,0.0,0.0,1,left,MISS C. Capela tip Layup,[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
41,PT08M21.00S,2022-04-10T19:45:52.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,8,11,2022-04-10T19:46:00Z,410000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,
42,PT08M15.00S,2022-04-10T19:46:04.6Z,1,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612745,8,11,2022-04-10T19:46:18Z,420000,,,0,,K. Huerter shooting personal FOUL (1 PF) (Green 2 FT),"[1628989, 1630224]",1610612737.0,ATL,shooting,,,Huerter,K. Huerter,,,,,,,,,,,,,,,202056.0,1.0,0.0,Green,1630224.0,,,,,,
44,PT08M15.00S,2022-04-10T19:46:26.5Z,1,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,8,11,2022-04-10T19:46:26Z,440000,,,0,,MISS J. Green Free Throw 1 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,,
45,PT08M15.00S,2022-04-10T19:46:26.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,8,11,2022-04-10T19:46:26Z,450000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,,,
46,PT08M15.00S,2022-04-10T19:46:40.3Z,1,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,9,11,2022-04-10T19:46:40Z,460000,,,0,,J. Green Free Throw 2 of 2 (1 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
49,PT08M00.00S,2022-04-10T19:46:59.3Z,1,REGULAR,3pt,Jump Shot,[],201568,12.302890932982917,94.6078431372549,1610612737,9,14,2022-04-10T19:47:14Z,470000,-223.0,63.0,1,left,D. Gallinari 3PT pullup (5 PTS) (K. Huerter 1 AST),"[201568, 1628989]",1610612737.0,ATL,pullup,,,Gallinari,D. Gallinari,,,,,23.18,Made,,,,,5.0,K. Huerter,1628989.0,1.0,,,,,,,,,,,
51,PT07M36.00S,2022-04-10T19:47:22.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,84.97043363994744,55.14705882352941,1610612745,11,14,2022-04-10T19:47:27Z,490000,26.0,89.0,1,right,A. Sengun 9' fadeaway Jump Shot (2 PTS),[1630578],1610612745.0,HOU,fadeaway,,,Sengun,A. Sengun,,,,,9.24,Made,,,,,2.0,,,,,,,,,,,,,,
52,PT07M21.00S,2022-04-10T19:47:39.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,16.113666228646515,49.50980392156863,1610612737,11,16,2022-04-10T19:47:48Z,500000,2.0,99.0,1,left,D. Hunter 9' driving floating Jump Shot (4 PTS),[1629631],1610612737.0,ATL,driving floating,,,Hunter,D. Hunter,,,,,9.9,Made,,,,,4.0,,,,,,,,,,,,,,
53,PT07M21.00S,2022-04-10T19:47:47.6Z,1,REGULAR,foul,personal,['1freethrow'],1630578,,,1610612737,11,16,2022-04-10T19:48:04Z,510000,,,0,,A. Sengun shooting personal FOUL (1 PF) (Hunter 1 FT),"[1630578, 1629631]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,,,,,,,,,,,1201.0,1.0,0.0,Hunter,1629631.0,,,,,,
55,PT07M21.00S,2022-04-10T19:48:03.9Z,1,REGULAR,freethrow,1 of 1,[],1629631,,,1610612737,11,16,2022-04-10T19:48:21Z,530000,,,0,,MISS D. Hunter Free Throw 1 of 1,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Missed,,,,,,,,,,,,,,,,,,,
56,PT07M21.00S,2022-04-10T19:48:03.9Z,1,REGULAR,rebound,defensive,[],1629726,,,1610612745,11,16,2022-04-10T19:48:21Z,540000,,,0,,G. Mathews REBOUND (Off:0 Def:2),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,55.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
57,PT07M08.00S,2022-04-10T19:48:16.5Z,1,REGULAR,foul,personal,[],203991,,,1610612745,11,16,2022-04-10T19:48:21Z,550000,,,0,,C. Capela personal FOUL (1 PF),"[203991, 1630578]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,1201.0,1.0,0.0,Sengun,1630578.0,,,,,,
59,PT06M59.00S,2022-04-10T19:48:41.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,88.91261498028909,51.9607843137255,1610612745,11,16,2022-04-10T19:48:46Z,570000,10.0,52.0,1,right,MISS K. Porter Jr. driving floating Shot,[1629645],1610612745.0,HOU,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,5.26,Missed,,,,,,,,,,,,,,,,,,,
60,PT06M58.00S,2022-04-10T19:48:42.6Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,11,16,2022-04-10T19:48:46Z,580000,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,59.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
61,PT06M44.00S,2022-04-10T19:48:55.9Z,1,REGULAR,2pt,Jump Shot,[],1629027,8.492115637319317,32.84313725490196,1610612737,11,18,2022-04-10T19:49:00Z,590000,86.0,27.0,1,left,T. Young 9' driving floating bank Jump Shot (2 PTS),[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,9.0,Made,,,,,2.0,,,,,,,,,,,,,,
62,PT06M36.00S,2022-04-10T19:49:09.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,11,18,2022-04-10T19:49:09Z,600000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M25.00S,2022-04-10T19:52:12.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,90.62089356110381,41.911764705882355,1610612745,11,18,2022-04-10T19:52:18Z,610000,-40.0,36.0,1,right,MISS K. Porter Jr. driving floating Shot,[1629645],1610612745.0,HOU,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,5.39,Missed,,,,,,,,,,,,,,,,,,,
64,PT06M24.00S,2022-04-10T19:52:13.9Z,1,REGULAR,rebound,offensive,[],1630256,,,1610612745,11,18,2022-04-10T19:52:18Z,620000,,,0,,J. Tate REBOUND (Off:1 Def:0),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,63.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
65,PT06M22.00S,2022-04-10T19:52:16.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,87.72996057818659,48.03921568627451,1610612745,13,18,2022-04-10T19:52:20Z,630000,-10.0,63.0,1,right,A. Sengun 6' cutting Layup (4 PTS) (J. Tate 1 AST),"[1630578, 1630256]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,6.36,Made,,,,,4.0,J. Tate,1630256.0,1.0,,,,,,,,,,,
67,PT06M03.00S,2022-04-10T19:52:35.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203991,9.017739816031538,50.245098039215684,1610612737,13,20,2022-04-10T19:52:40Z,650000,-1.0,32.0,1,left,C. Capela cutting Layup (6 PTS) (K. Huerter 2 AST),"[203991, 1628989]",1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,3.23,Made,,,,,6.0,K. Huerter,1628989.0,2.0,,,,,,,,,,,
69,PT06M00.00S,2022-04-10T19:52:41.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,13,20,2022-04-10T19:52:41Z,670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M51.00S,2022-04-10T19:53:02.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,90.48948751642575,55.88235294117647,1610612745,13,20,2022-04-10T19:53:56Z,680000,29.0,37.0,1,right,MISS J. Green driving finger roll Layup - blocked,"[1630224, 203991]",1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,4.72,Missed,,,,,,,,,,,,,,,Capela,203991.0,,,
71,PT05M51.00S,2022-04-10T19:53:02.1Z,1,REGULAR,block,,[],203991,,,1610612745,13,20,2022-04-10T19:53:04Z,690000,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M50.00S,2022-04-10T19:53:03.1Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,13,20,2022-04-10T19:53:10Z,700000,,,0,,C. Capela REBOUND (Off:3 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,70.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
73,PT05M30.00S,2022-04-10T19:53:26.9Z,1,REGULAR,turnover,out-of-bounds,[],1629631,,,1610612737,13,20,2022-04-10T19:53:34Z,710000,,,0,,D. Hunter bad pass out-of-bounds TURNOVER (1 TO),[1629631],1610612737.0,ATL,bad pass,,,Hunter,D. Hunter,,,,,,,,,,,,,,,1201.0,,,,,1.0,,,,,
74,PT05M30.00S,2022-04-10T19:53:33.6Z,1,REGULAR,substitution,out,[],201568,,,1610612745,13,20,2022-04-10T19:53:46Z,720000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M30.00S,2022-04-10T19:53:33.6Z,1,REGULAR,substitution,in,[],203992,,,1610612745,13,20,2022-04-10T19:53:46Z,730000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M19.00S,2022-04-10T19:54:00.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629726,63.15703022339028,31.61764705882353,1610612745,13,20,2022-04-10T19:54:07Z,740000,-92.0,294.0,1,right,MISS G. Mathews 30' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,30.78,Missed,,,,,,,,,,,,,,,,,,,
77,PT05M16.00S,2022-04-10T19:54:03.6Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612737,13,20,2022-04-10T19:55:44Z,750000,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,76.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
78,PT05M07.00S,2022-04-10T19:54:13.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203991,7.178055190538765,49.50980392156863,1610612737,13,22,2022-04-10T19:54:18Z,760000,2.0,15.0,1,left,C. Capela alley-oop Layup (8 PTS) (T. Young 4 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,1.52,Made,,,,,8.0,T. Young,1629027.0,4.0,,,,,,,,,,,
80,PT04M53.00S,2022-04-10T19:54:27.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,92.9862023653088,51.225490196078425,1610612745,15,22,2022-04-10T19:54:32Z,780000,6.0,13.0,1,right,K. Porter Jr. driving finger roll Layup (2 PTS),[1629645],1610612745.0,HOU,driving finger roll,,,Porter Jr.,K. Porter Jr.,,,,,1.47,Made,,,,,2.0,,,,,,,,,,,,,,
81,PT04M41.00S,2022-04-10T19:54:38.7Z,1,REGULAR,3pt,Jump Shot,[],1629631,25.969119579500656,82.35294117647058,1610612737,15,25,2022-04-10T19:54:43Z,790000,-162.0,192.0,1,left,D. Hunter 25' 3PT  (7 PTS) (B. Bogdanovic 1 AST),"[1629631, 203992]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,25.08,Made,,,,,7.0,B. Bogdanovic,203992.0,1.0,,,,,,,,,,,
83,PT04M16.00S,2022-04-10T19:55:04.7Z,1,REGULAR,3pt,Jump Shot,[],1630578,73.40670170827858,82.84313725490196,1610612745,15,25,2022-04-10T19:55:09Z,810000,164.0,197.0,1,right,MISS A. Sengun 25' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
84,PT04M14.00S,2022-04-10T19:55:06.7Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,15,25,2022-04-10T19:55:09Z,820000,,,0,,T. Young REBOUND (Off:0 Def:1),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
85,PT04M08.00S,2022-04-10T19:55:13.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629631,5.601182654402102,46.32352941176471,1610612737,15,25,2022-04-10T19:55:23Z,830000,18.0,0.0,1,left,MISS D. Hunter cutting Layup - blocked,"[1629631, 1629726]",1610612737.0,ATL,cutting,,,Hunter,D. Hunter,,,,,1.84,Missed,,,,,,,,,,,,,,,Mathews,1629726.0,,,
86,PT04M08.00S,2022-04-10T19:55:13.0Z,1,REGULAR,block,,[],1629726,,,1610612737,15,25,2022-04-10T19:55:17Z,840000,,,0,,G. Mathews BLOCK (1 BLK),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M08.00S,2022-04-10T19:55:13.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,15,25,2022-04-10T19:55:23Z,850000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,85.0,,,,,,,,,,,,,,,,,,
88,PT04M08.00S,2022-04-10T19:55:25.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,15,25,2022-04-10T19:55:25Z,860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M08.00S,2022-04-10T19:55:26.1Z,1,REGULAR,substitution,out,[],1630256,,,1610612745,15,25,2022-04-10T19:55:37Z,870000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M08.00S,2022-04-10T19:55:26.1Z,1,REGULAR,substitution,out,[],1629726,,,1610612745,15,25,2022-04-10T19:55:37Z,880000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M08.00S,2022-04-10T19:55:26.1Z,1,REGULAR,substitution,in,[],1630231,,,1610612745,15,25,2022-04-10T19:55:37Z,890000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M08.00S,2022-04-10T19:55:26.1Z,1,REGULAR,substitution,in,[],1630528,,,1610612745,15,25,2022-04-10T19:55:37Z,900000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
