actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
91,PT04M53.00S,2022-03-12T01:23:48.5Z,1,REGULAR,foul,personal,[],203493,,,1610612745,17,13,2022-03-12T01:24:08Z,900000,,,0,,R. Bullock personal FOUL (1 PF),"[203493, 1630578]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,203177.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,,
93,PT04M43.00S,2022-03-12T01:24:12.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629645,86.94152431011827,3.9215686274509802,1610612745,17,13,2022-03-12T01:25:23Z,920000,-230.0,70.0,1,right,MISS K. Porter Jr. 24' step back 3PT,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,Missed,,,24.09,,,,,,,,,,,,
94,PT04M40.00S,2022-03-12T01:24:15.9Z,1,REGULAR,rebound,defensive,[],202722,,,1610612742,17,13,2022-03-12T01:24:22Z,930000,,,0,,D. Bertans REBOUND (Off:0 Def:1),[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,93.0,1.0,1.0,0.0,,,,,
95,PT04M33.00S,2022-03-12T01:24:23.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203915,8.492115637319317,50.0,1610612742,17,15,2022-03-12T01:29:15Z,940000,0.0,27.0,1,left,S. Dinwiddie driving finger roll Layup (2 PTS) (L. Doncic 3 AST),"[203915, 1629029]",1610612742.0,DAL,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,Made,2.0,,2.73,L. Doncic,1629029.0,3.0,,,,,,,,,
97,PT04M18.00S,2022-03-12T01:24:38.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,90.3580814717477,51.71568627450981,1610612745,19,15,2022-03-12T01:24:45Z,960000,9.0,38.0,1,right,A. Sengun cutting DUNK (2 PTS) (J. Green 1 AST),"[1630578, 1630224]",1610612745.0,HOU,cutting,,,Sengun,A. Sengun,,,,,,,,,,Made,2.0,,3.91,J. Green,1630224.0,1.0,,,,,,,,,
99,PT04M08.00S,2022-03-12T01:24:47.3Z,1,REGULAR,3pt,Jump Shot,[],203493,7.835085413929041,95.09803921568627,1610612742,19,18,2022-03-12T01:24:57Z,980000,-225.0,21.0,1,left,R. Bullock 3PT  (5 PTS) (S. Dinwiddie 1 AST),"[203493, 203915]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,Made,5.0,,22.65,S. Dinwiddie,203915.0,1.0,,,,,,,,,
101,PT03M54.00S,2022-03-12T01:25:02.1Z,1,REGULAR,turnover,bad pass,[],203471,,,1610612745,19,18,2022-03-12T01:25:07Z,1000000,,,0,,D. Schroder bad pass TURNOVER (1 TO),"[203471, 203915]",1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,,,,,,,1.0,,,,,,,,,Dinwiddie,203915.0,,,
102,PT03M54.00S,2022-03-12T01:25:02.1Z,1,REGULAR,steal,,[],203915,,,1610612742,19,18,2022-03-12T01:35:05Z,1010000,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M37.00S,2022-03-12T01:25:19.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628467,26.62614980289093,82.35294117647058,1610612742,19,18,2022-03-12T01:25:28Z,1020000,-162.0,198.0,1,left,MISS M. Kleber 25' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,Missed,,,25.55,,,,,,,,,,,,
104,PT03M36.00S,2022-03-12T01:25:20.5Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612745,19,18,2022-03-12T01:25:28Z,1030000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:2),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,103.0,2.0,2.0,0.0,,,,,
105,PT03M22.00S,2022-03-12T01:25:36.2Z,1,REGULAR,foul,personal,[],1628467,,,1610612745,19,18,2022-03-12T01:26:02Z,1040000,,,0,,M. Kleber personal FOUL (1 PF),"[1628467, 1630578]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,1628954.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,,,,,,,,
107,PT03M22.00S,2022-03-12T01:25:56.7Z,1,REGULAR,substitution,out,[],203493,,,1610612745,19,18,2022-03-12T01:26:14Z,1060000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M22.00S,2022-03-12T01:25:56.7Z,1,REGULAR,substitution,out,[],203915,,,1610612745,19,18,2022-03-12T01:26:14Z,1070000,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M22.00S,2022-03-12T01:25:56.7Z,1,REGULAR,substitution,in,[],1628425,,,1610612745,19,18,2022-03-12T01:26:14Z,1080000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M22.00S,2022-03-12T01:25:56.7Z,1,REGULAR,substitution,in,[],203504,,,1610612745,19,18,2022-03-12T01:26:14Z,1090000,,,0,,SUB in: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M06.00S,2022-03-12T01:26:17.8Z,1,REGULAR,3pt,Jump Shot,[],1630224,70.12155059132719,77.45098039215686,1610612745,19,18,2022-03-12T01:26:35Z,1100000,137.0,228.0,1,right,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,Missed,,,26.65,,,,,,,,,,,,
112,PT03M05.00S,2022-03-12T01:26:18.8Z,1,REGULAR,rebound,defensive,[],1628467,,,1610612742,19,18,2022-03-12T01:26:46Z,1110000,,,0,,M. Kleber REBOUND (Off:0 Def:1),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,111.0,1.0,1.0,0.0,,,,,
113,PT03M00.00S,2022-03-12T01:26:24.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202722,23.47240473061761,12.990196078431374,1610612742,19,21,2022-03-12T01:31:17Z,1120000,185.0,168.0,1,left,D. Bertans 25' 3PT running (3 PTS) (L. Doncic 4 AST),"[202722, 1629029]",1610612742.0,DAL,running,,,Bertans,D. Bertans,,,,,,,,,,Made,3.0,,25.0,L. Doncic,1629029.0,4.0,,,,,,,,,
114,PT02M45.00S,2022-03-12T01:26:41.3Z,1,REGULAR,turnover,out-of-bounds,[],1629645,,,1610612745,19,21,2022-03-12T01:27:02Z,1130000,,,0,,K. Porter Jr. bad pass out-of-bounds TURNOVER (3 TO),[1629645],1610612745.0,HOU,bad pass,,,Porter Jr.,K. Porter Jr.,,,,,1179.0,,,,,,,3.0,,,,,,,,,,,,,
115,PT02M45.00S,2022-03-12T01:26:55.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,19,21,2022-03-12T01:26:55Z,1140000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M45.00S,2022-03-12T01:29:03.7Z,1,REGULAR,substitution,out,[],1629645,,,1610612742,19,21,2022-03-12T01:29:22Z,1150000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M45.00S,2022-03-12T01:29:03.7Z,1,REGULAR,substitution,out,[],1630578,,,1610612742,19,21,2022-03-12T01:29:22Z,1160000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M45.00S,2022-03-12T01:29:03.7Z,1,REGULAR,substitution,in,[],1630528,,,1610612742,19,21,2022-03-12T01:29:22Z,1170000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M45.00S,2022-03-12T01:29:03.7Z,1,REGULAR,substitution,in,[],1630231,,,1610612742,19,21,2022-03-12T01:29:22Z,1180000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M28.00S,2022-03-12T01:30:07.7Z,1,REGULAR,foul,personal,[],1630528,,,1610612742,19,21,2022-03-12T01:30:18Z,1200000,,,0,,J. Christopher personal FOUL (1 PF),"[1630528, 1628467]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,1179.0,1.0,0.0,Kleber,1628467.0,,,,,,,,,,,,,,,,
123,PT02M23.00S,2022-03-12T01:30:13.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629029,9.806176084099869,46.07843137254902,1610612742,19,23,2022-03-12T01:30:27Z,1220000,20.0,40.0,1,left,L. Doncic Layup (5 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,Made,5.0,,4.43,,,,,,,,,,,,
124,PT02M23.00S,2022-03-12T01:30:27.1Z,1,REGULAR,foul,personal,['1freethrow'],1630231,,,1610612742,19,23,2022-03-12T01:30:33Z,1230000,,,0,,K. Martin Jr. shooting personal FOUL (1 PF) (Doncic 1 FT),"[1630231, 1629029]",1610612745.0,HOU,shooting,,,Martin Jr.,K. Martin Jr.,,,,,1628954.0,1.0,0.0,Doncic,1629029.0,,,,,,,,,,,,,,,,
126,PT02M23.00S,2022-03-12T01:30:41.9Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1629029,,,1610612742,19,24,2022-03-12T01:30:41Z,1250000,,,0,,L. Doncic Free Throw 1 of 1 (6 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
128,PT02M03.00S,2022-03-12T01:31:06.0Z,1,REGULAR,foul,offensive,[],1629726,,,1610612745,19,24,2022-03-12T01:31:24Z,1260000,,,0,,G. Mathews offensive FOUL (1 PF),"[1629726, 202722]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,1179.0,1.0,0.0,Bertans,202722.0,,,,,,,,,,,,,,,,
130,PT02M03.00S,2022-03-12T01:31:06.0Z,1,REGULAR,turnover,offensive foul,[],1629726,,,1610612745,19,24,2022-03-12T01:31:06Z,1280000,,,0,,G. Mathews offensive foul TURNOVER (1 TO),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,1179.0,,,,,,,1.0,,,,,,,,,,,,,
131,PT02M03.00S,2022-03-12T01:31:25.7Z,1,REGULAR,substitution,out,[],1630224,,,1610612742,19,24,2022-03-12T01:31:36Z,1290000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M03.00S,2022-03-12T01:31:25.7Z,1,REGULAR,substitution,in,[],201569,,,1610612742,19,24,2022-03-12T01:31:36Z,1300000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M47.00S,2022-03-12T01:31:49.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,37.92706964520368,61.274509803921575,1610612742,19,27,2022-03-12T01:32:04Z,1310000,-56.0,304.0,1,left,L. Doncic 30' 3PT step back (9 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,,,,,,Made,9.0,,30.92,,,,,,,,,,,,
134,PT01M29.00S,2022-03-12T01:32:10.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628467,,,1610612745,19,27,2022-03-12T01:32:16Z,1320000,,,0,,M. Kleber shooting personal FOUL (2 PF) (Martin Jr. 2 FT),"[1628467, 1630231]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,1628954.0,2.0,0.0,Martin Jr.,1630231.0,,,,,,,,,,,,,,,,
136,PT01M29.00S,2022-03-12T01:32:41.2Z,1,REGULAR,freethrow,1 of 2,[],1630231,,,1610612745,20,27,2022-03-12T01:32:58Z,1340000,,,0,,K. Martin Jr. Free Throw 1 of 2 (5 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
137,PT01M29.00S,2022-03-12T01:32:41.2Z,1,REGULAR,freethrow,2 of 2,[],1630231,,,1610612745,20,27,2022-03-12T01:32:58Z,1350000,,,0,,MISS K. Martin Jr. Free Throw 2 of 2,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,Missed,,,,,,,,,,,,,,,
138,PT01M29.00S,2022-03-12T01:32:41.2Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,20,27,2022-03-12T01:32:58Z,1360000,,,0,,L. Doncic REBOUND (Off:1 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,137.0,6.0,5.0,1.0,,,,,
139,PT01M13.00S,2022-03-12T01:33:09.0Z,1,REGULAR,3pt,Jump Shot,[],202722,6.521024967148489,95.09803921568627,1610612742,20,27,2022-03-12T01:33:18Z,1370000,-225.0,9.0,1,left,MISS D. Bertans 3PT,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,Missed,,,22.57,,,,,,,,,,,,
140,PT01M13.00S,2022-03-12T01:33:09.0Z,1,REGULAR,rebound,offensive,[],1628467,,,1610612742,20,27,2022-03-12T01:33:18Z,1380000,,,0,,M. Kleber REBOUND (Off:1 Def:1),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,139.0,2.0,1.0,1.0,,,,,
141,PT01M03.00S,2022-03-12T01:33:19.9Z,1,REGULAR,turnover,bad pass,[],1629029,,,1610612742,20,27,2022-03-12T01:33:24Z,1390000,,,0,,L. Doncic bad pass TURNOVER (2 TO),"[1629029, 203471]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,2.0,,,,,,,,,Schroder,203471.0,,,
142,PT01M03.00S,2022-03-12T01:33:19.9Z,1,REGULAR,steal,,[],203471,,,1610612745,20,27,2022-03-12T01:33:22Z,1400000,,,0,,D. Schroder STEAL (1 STL),[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M58.80S,2022-03-12T01:33:26.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203471,89.83245729303549,50.245098039215684,1610612745,20,27,2022-03-12T01:33:37Z,1410000,1.0,43.0,1,right,MISS D. Schroder running Layup,[203471],1610612745.0,HOU,running,,,Schroder,D. Schroder,,,,,,,,,,Missed,,,4.31,,,,,,,,,,,,
144,PT00M56.30S,2022-03-12T01:33:28.5Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,20,27,2022-03-12T01:33:37Z,1420000,,,0,,L. Doncic REBOUND (Off:1 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,143.0,7.0,6.0,1.0,,,,,
145,PT00M52.10S,2022-03-12T01:33:31.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628425,27.414586070959263,82.59803921568627,1610612742,20,27,2022-03-12T01:33:44Z,1430000,-163.0,205.0,1,left,MISS S. Brown 26' 3PT,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,Missed,,,26.21,,,,,,,,,,,,
146,PT00M49.50S,2022-03-12T01:33:34.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,20,27,2022-03-12T01:33:44Z,1440000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,145.0,,,,,,,,
149,PT00M49.50S,2022-03-12T01:33:42.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,20,27,2022-03-12T01:34:14Z,1445000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M42.40S,2022-03-12T01:33:54.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628467,,,1610612745,20,27,2022-03-12T01:34:00Z,1450000,,,0,,M. Kleber shooting personal FOUL (3 PF) (Gordon 2 FT),"[1628467, 201569]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,203177.0,3.0,0.0,Gordon,201569.0,,,,,,,,,,,,,,,,
150,PT00M42.40S,2022-03-12T01:34:25.5Z,1,REGULAR,freethrow,1 of 2,[],201569,,,1610612745,21,27,2022-03-12T01:34:25Z,1470000,,,0,,E. Gordon Free Throw 1 of 2 (1 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
151,PT00M42.40S,2022-03-12T01:34:26.3Z,1,REGULAR,substitution,out,[],1628467,,,1610612745,21,27,2022-03-12T01:34:31Z,1480000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M42.40S,2022-03-12T01:34:26.3Z,1,REGULAR,substitution,in,[],203939,,,1610612745,21,27,2022-03-12T01:34:31Z,1490000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M42.40S,2022-03-12T01:34:46.4Z,1,REGULAR,freethrow,2 of 2,[],201569,,,1610612745,22,27,2022-03-12T01:34:46Z,1500000,,,0,,E. Gordon Free Throw 2 of 2 (2 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
154,PT00M27.90S,2022-03-12T01:35:02.7Z,1,REGULAR,3pt,Jump Shot,[],203504,29.25427069645204,75.73529411764706,1610612742,22,27,2022-03-12T01:35:10Z,1510000,-129.0,222.0,1,left,MISS T. Burke 25' 3PT,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,Missed,,,25.7,,,,,,,,,,,,
155,PT00M25.00S,2022-03-12T01:35:05.6Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,22,27,2022-03-12T01:35:05Z,1520000,,,0,,D. Powell REBOUND (Off:2 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,154.0,2.0,0.0,2.0,,,,,
156,PT00M24.30S,2022-03-12T01:35:07.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203939,8.09789750328515,52.20588235294118,1610612742,22,29,2022-03-12T01:35:16Z,1530000,-11.0,24.0,1,left,D. Powell putback Layup (10 PTS),[203939],1610612742.0,DAL,putback,,,Powell,D. Powell,,,,,,,,,,Made,10.0,,2.6,,,,,,,,,,,,
157,PT00M06.00S,2022-03-12T01:35:34.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203939,,,1610612745,22,29,2022-03-12T01:35:45Z,1540000,,,0,,D. Powell shooting personal FOUL (1 PF) (Schroder 2 FT),"[203939, 203471]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,1179.0,1.0,0.0,Schroder,203471.0,,,,,,,,,,,,,,,,
159,PT00M06.00S,2022-03-12T01:36:07.8Z,1,REGULAR,freethrow,1 of 2,[],203471,,,1610612745,22,29,2022-03-12T01:36:07Z,1560000,,,0,,MISS D. Schroder Free Throw 1 of 2,[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,,,,,Missed,,,,,,,,,,,,,,,
160,PT00M06.00S,2022-03-12T01:36:07.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,22,29,2022-03-12T01:36:07Z,1570000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,159.0,,,,,,,,
161,PT00M06.00S,2022-03-12T01:36:27.6Z,1,REGULAR,freethrow,2 of 2,[],203471,,,1610612745,23,29,2022-03-12T01:36:27Z,1580000,,,0,,D. Schroder Free Throw 2 of 2 (1 PTS),[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
162,PT00M00.00S,2022-03-12T01:36:36.5Z,1,REGULAR,2pt,Jump Shot,[],203504,15.325229960578188,65.93137254901961,1610612742,23,31,2022-03-12T01:37:01Z,1590000,-80.0,92.0,1,left,T. Burke 12' fadeaway Jump Shot (2 PTS),[203504],1610612742.0,DAL,fadeaway,,,Burke,T. Burke,,,,,,,,,,Made,2.0,,12.14,,,,,,,,,,,,
163,PT00M00.00S,2022-03-12T01:36:46.6Z,1,REGULAR,instantreplay,request,[],0,,,1610612745,23,31,2022-03-12T01:37:42Z,1600000,,,0,,,[],,,support,,,,,,,,,1179.0,,,,,,,,,,,,,,,,,,End Period - Good Basket,,
164,PT00M00.00S,2022-03-12T01:37:47.3Z,1,REGULAR,period,end,[],0,,,1610612745,23,31,2022-03-12T01:37:47Z,1610000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-03-12T01:38:38.1Z,2,REGULAR,substitution,out,['startperiod'],1629029,,,1610612745,23,31,2022-03-12T01:39:08Z,1620000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-03-12T01:38:38.1Z,2,REGULAR,substitution,in,['startperiod'],203915,,,1610612745,23,31,2022-03-12T01:39:08Z,1630000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-03-12T01:39:18.8Z,2,REGULAR,period,start,[],0,,,1610612745,23,31,2022-03-12T01:39:18Z,1640000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M36.00S,2022-03-12T01:39:42.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203471,90.62089356110381,53.92156862745098,1610612745,23,31,2022-03-12T01:40:12Z,1650000,20.0,36.0,1,right,MISS D. Schroder driving finger roll Layup,[203471],1610612745.0,HOU,driving finger roll,,,Schroder,D. Schroder,,,,,,,,,,Missed,,,4.07,,,,,,,,,,,,
169,PT11M36.00S,2022-03-12T01:39:42.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,23,31,2022-03-12T01:39:52Z,1660000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,168.0,,,,,,,,
170,PT11M36.00S,2022-03-12T01:39:49.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612745,23,31,2022-03-12T01:39:57Z,1670000,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,203177.0,,,,,,,,,,,,,,,,,,,,
171,PT11M17.00S,2022-03-12T01:40:18.1Z,2,REGULAR,turnover,bad pass,[],202722,,,1610612742,23,31,2022-03-12T01:40:27Z,1680000,,,0,,D. Bertans bad pass TURNOVER (1 TO),"[202722, 201569]",1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,1.0,,,,,,,,,Gordon,201569.0,,,
172,PT11M17.00S,2022-03-12T01:40:18.1Z,2,REGULAR,steal,,[],201569,,,1610612745,23,31,2022-03-12T01:40:20Z,1690000,,,0,,E. Gordon STEAL (1 STL),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M09.00S,2022-03-12T01:40:25.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630528,78.13731931668858,41.911764705882355,1610612745,23,31,2022-03-12T01:40:34Z,1700000,-40.0,153.0,1,right,MISS J. Christopher 15' pullup Shot,[1630528],1610612745.0,HOU,pullup,,,Christopher,J. Christopher,,,,,,,,,,Missed,,,15.82,,,,,,,,,,,,
174,PT11M07.00S,2022-03-12T01:40:27.2Z,2,REGULAR,rebound,defensive,[],1628425,,,1610612742,23,31,2022-03-12T01:40:34Z,1710000,,,0,,S. Brown REBOUND (Off:0 Def:1),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,173.0,1.0,1.0,0.0,,,,,
175,PT10M52.00S,2022-03-12T01:40:42.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,11.645860709592641,53.431372549019606,1610612742,23,31,2022-03-12T01:40:49Z,1720000,-17.0,57.0,1,left,MISS S. Dinwiddie pullup Shot,[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,Missed,,,5.95,,,,,,,,,,,,
176,PT10M50.00S,2022-03-12T01:40:44.9Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,23,31,2022-03-12T01:40:49Z,1730000,,,0,,D. Powell REBOUND (Off:3 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,175.0,3.0,0.0,3.0,,,,,
177,PT10M46.00S,2022-03-12T01:40:48.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202722,35.8245729303548,48.529411764705884,1610612742,23,31,2022-03-12T01:40:57Z,1740000,7.0,284.0,1,left,MISS D. Bertans 28' 3PT,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,Missed,,,28.44,,,,,,,,,,,,
178,PT10M42.00S,2022-03-12T01:40:52.2Z,2,REGULAR,rebound,offensive,[],202722,,,1610612742,23,31,2022-03-12T01:40:57Z,1750000,,,0,,D. Bertans REBOUND (Off:1 Def:1),[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,177.0,2.0,1.0,1.0,,,,,
179,PT10M37.00S,2022-03-12T01:40:57.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202722,7.046649145860711,51.71568627450981,1610612742,23,33,2022-03-12T01:41:02Z,1760000,-9.0,14.0,1,left,D. Bertans cutting Layup (5 PTS) (S. Dinwiddie 2 AST),"[202722, 203915]",1610612742.0,DAL,cutting,,,Bertans,D. Bertans,,,,,,,,,,Made,5.0,,1.62,S. Dinwiddie,203915.0,2.0,,,,,,,,,
181,PT10M21.00S,2022-03-12T01:41:13.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,90.48948751642575,51.470588235294116,1610612745,23,33,2022-03-12T01:41:20Z,1780000,7.0,37.0,1,right,MISS K. Martin Jr. cutting Layup,[1630231],1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,Missed,,,3.76,,,,,,,,,,,,
